ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
5524;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2016;
5525;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2017;
5526;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2018;
5527;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2019;
5528;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2020;
5529;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2021;
5530;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2022;
5531;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;2 tot 3 jaar;2023;
5532;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2012;
5533;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2013;
5534;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2014;
5535;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2015;
5536;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2016;
5537;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2017;
5538;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2018;
5539;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2019;
5540;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2020;
5541;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2021;
5542;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2022;
5543;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;3 tot 4 jaar;2023;
5544;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2012;
5545;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2013;
5546;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2014;
5547;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2015;
5548;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2016;
5549;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2017;
5550;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2018;
5551;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2019;
5552;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2020;
5553;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2021;
5554;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2022;
5555;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;4 tot 5 jaar;2023;
5556;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2012;
5557;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2013;
5558;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2014;
5559;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2015;
5560;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2016;
5561;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2017;
5562;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2018;
5563;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2019;
5564;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2020;
5565;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2021;
5566;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2022;
5567;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouders in NL;5 jaar of langer;2023;
5568;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2012;
5569;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2013;
5570;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2014;
5571;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2015;
5572;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2016;
5573;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2017;
5574;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2018;
5575;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2019;
5576;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2020;
5577;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2021;
5578;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2022;
5579;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;Totaal;2023;
5580;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2012;
5581;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2013;
5582;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2014;
5583;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2015;
5584;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2016;
5585;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2017;
5586;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2018;
5587;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2019;
5588;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2020;
5589;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2021;
5590;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2022;
5591;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;0 tot 6 maanden;2023;
5592;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2012;
5593;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2013;
5594;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2014;
5595;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2015;
5596;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2016;
5597;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2017;
5598;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2018;
5599;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2019;
5600;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2020;
5601;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2021;
5602;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2022;
5603;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;6 tot 12 maanden;2023;
5604;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2012;
5605;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2013;
5606;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2014;
5607;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2015;
5608;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2016;
5609;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2017;
5610;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2018;
5611;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2019;
5612;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2020;
5613;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2021;
5614;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2022;
5615;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;1 tot 2 jaar;2023;
5616;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2012;
5617;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2013;
5618;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2014;
5619;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2015;
5620;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2016;
5621;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2017;
5622;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2018;
5623;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2019;
5624;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2020;
5625;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2021;
5626;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2022;
5627;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2 tot 3 jaar;2023;
5628;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2012;
5629;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2013;
5630;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2014;
5631;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2015;
5632;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2016;
5633;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2017;
5634;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2018;
5635;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2019;
5636;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2020;
5637;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2021;
5638;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2022;
5639;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;3 tot 4 jaar;2023;
5640;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2012;
5641;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2013;
5642;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2014;
5643;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2015;
5644;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2016;
5645;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2017;
5646;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2018;
5647;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2019;
5648;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2020;
5649;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2021;
5650;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2022;
5651;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;4 tot 5 jaar;2023;
5652;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2012;
5653;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2013;
5654;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2014;
5655;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2015;
5656;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2016;
5657;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2017;
5658;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2018;
5659;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2019;
5660;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2020;
5661;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2021;
5662;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2022;
5663;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;5 jaar of langer;2023;
5664;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2012;0.0
5665;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2013;0.0
5666;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2014;0.0
5667;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2015;0.0
5668;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2016;0.0
5669;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2017;0.0
5670;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2018;0.0
5671;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2019;0.0
5672;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2020;0.0
5673;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2021;0.0
5674;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2022;0.0
5675;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;Totaal;2023;0.0
5676;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2012;0.0
5677;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2013;0.0
5678;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2014;0.0
5679;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2015;0.0
5680;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2016;0.0
5681;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2017;0.0
5682;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2018;0.0
5683;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2019;0.0
5684;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2020;0.0
5685;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2021;0.0
5686;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2022;0.0
5687;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;0 tot 6 maanden;2023;0.0
5688;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2012;0.0
5689;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2013;0.0
5690;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2014;0.0
5691;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2015;0.0
5692;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2016;0.0
5693;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2017;0.0
5694;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2018;0.0
5695;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2019;0.0
5696;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2020;0.0
5697;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2021;0.0
5698;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2022;0.0
5699;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;6 tot 12 maanden;2023;0.0
5700;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2012;0.0
5701;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2013;0.0
5702;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2014;0.0
5703;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2015;0.0
5704;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2016;0.0
5705;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2017;0.0
5706;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2018;0.0
5707;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2019;0.0
5708;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2020;0.0
5709;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2021;0.0
5710;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2022;0.0
5711;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;1 tot 2 jaar;2023;0.0
5712;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2012;0.0
5713;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2013;0.0
5714;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2014;0.0
5715;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2015;0.0
5716;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2016;0.0
5717;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2017;0.0
5718;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2018;0.0
5719;Totaal mannen en vrouwen;Jonger dan 25 jaar;Onbekend herkomstland;Onbekend;2 tot 3 jaar;2019;0.0
