ID;Geslacht;Leeftijden;TypeZorg;Inkomensgroepen;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2166;Mannen;65 tot 80 jaar;1;1e 20%-inkomensgroep (laag inkomen);2009;6155;4.08;739;120;4.9
2167;Mannen;65 tot 80 jaar;1;1e 20%-inkomensgroep (laag inkomen);2010;5540;4.11;679;123;5.0
2168;Mannen;65 tot 80 jaar;1;2e 20%-inkomensgroep;2009;7415;2.97;883;119;3.5
2169;Mannen;65 tot 80 jaar;1;2e 20%-inkomensgroep;2010;8355;3.13;1021;122;3.8
2170;Mannen;65 tot 80 jaar;1;3e 20%-inkomensgroep;2009;3330;1.78;378;114;2.0
2171;Mannen;65 tot 80 jaar;1;3e 20%-inkomensgroep;2010;3495;1.76;400;115;2.0
2172;Mannen;65 tot 80 jaar;1;4e 20%-inkomensgroep;2009;1880;1.17;197;105;1.2
2173;Mannen;65 tot 80 jaar;1;4e 20%-inkomensgroep;2010;1725;1.03;183;106;1.0
2174;Mannen;65 tot 80 jaar;1;5e 20%-inkomensgroep (hoog inkomen);2009;1030;0.62;106;102;0.6
2175;Mannen;65 tot 80 jaar;1;5e 20%-inkomensgroep (hoog inkomen);2010;845;0.5;88;104;0.5
2176;Mannen;65 tot 80 jaar;2;0;2009;12625;1.38;788;62;0.8
2177;Mannen;65 tot 80 jaar;2;0;2010;14535;1.55;922;63;0.9
2178;Mannen;65 tot 80 jaar;2;1;2009;585;1.49;51;88;1.3
2179;Mannen;65 tot 80 jaar;2;1;2010;525;1.59;37;70;1.1
2180;Mannen;65 tot 80 jaar;2;2;2009;2455;2.2;169;69;1.5
2181;Mannen;65 tot 80 jaar;2;2;2010;2390;2.35;175;73;1.7
2182;Mannen;65 tot 80 jaar;2;3;2009;2475;1.83;159;64;1.1
2183;Mannen;65 tot 80 jaar;2;3;2010;3145;2.22;199;63;1.4
2184;Mannen;65 tot 80 jaar;2;4;2009;1760;1.54;104;59;0.9
2185;Mannen;65 tot 80 jaar;2;4;2010;2190;1.76;146;66;1.1
2186;Mannen;65 tot 80 jaar;2;5;2009;1330;1.34;74;56;0.7
2187;Mannen;65 tot 80 jaar;2;5;2010;1540;1.45;84;55;0.8
2188;Mannen;65 tot 80 jaar;2;6;2009;1070;1.21;76;71;0.8
2189;Mannen;65 tot 80 jaar;2;6;2010;1290;1.39;81;62;0.8
2190;Mannen;65 tot 80 jaar;2;7;2009;920;1.11;50;54;0.6
2191;Mannen;65 tot 80 jaar;2;7;2010;1110;1.27;67;60;0.7
2192;Mannen;65 tot 80 jaar;2;8;2009;695;0.89;35;51;0.4
2193;Mannen;65 tot 80 jaar;2;8;2010;855;1.07;48;56;0.6
2194;Mannen;65 tot 80 jaar;2;9;2009;685;0.89;33;48;0.4
2195;Mannen;65 tot 80 jaar;2;9;2010;760;0.98;41;54;0.5
2196;Mannen;65 tot 80 jaar;2;10e 10%-inkomensgroep (hoog inkomen);2009;650;0.74;37;57;0.4
2197;Mannen;65 tot 80 jaar;2;10e 10%-inkomensgroep (hoog inkomen);2010;735;0.82;44;60;0.4
2198;Mannen;65 tot 80 jaar;2;1e 20%-inkomensgroep (laag inkomen);2009;3035;2.01;220;72;1.4
2199;Mannen;65 tot 80 jaar;2;1e 20%-inkomensgroep (laag inkomen);2010;2915;2.16;212;73;1.5
2200;Mannen;65 tot 80 jaar;2;2e 20%-inkomensgroep;2009;4235;1.7;264;62;1.0
2201;Mannen;65 tot 80 jaar;2;2e 20%-inkomensgroep;2010;5340;2.0;345;65;1.2
2202;Mannen;65 tot 80 jaar;2;3e 20%-inkomensgroep;2009;2395;1.28;149;62;0.8
2203;Mannen;65 tot 80 jaar;2;3e 20%-inkomensgroep;2010;2830;1.42;165;58;0.8
2204;Mannen;65 tot 80 jaar;2;4e 20%-inkomensgroep;2009;1615;1.01;85;52;0.5
2205;Mannen;65 tot 80 jaar;2;4e 20%-inkomensgroep;2010;1960;1.17;114;58;0.6
2206;Mannen;65 tot 80 jaar;2;5e 20%-inkomensgroep (hoog inkomen);2009;1335;0.81;70;53;0.4
2207;Mannen;65 tot 80 jaar;2;5e 20%-inkomensgroep (hoog inkomen);2010;1495;0.89;86;57;0.5
2208;Mannen;65 tot 80 jaar;3;0;2009;8000;0.88;134;17;0.1
2209;Mannen;65 tot 80 jaar;3;0;2010;7465;0.8;124;17;0.1
2210;Mannen;65 tot 80 jaar;3;1;2009;370;0.95;9;26;0.2
2211;Mannen;65 tot 80 jaar;3;1;2010;270;0.81;4;15;0.1
2212;Mannen;65 tot 80 jaar;3;2;2009;1365;1.22;26;19;0.2
2213;Mannen;65 tot 80 jaar;3;2;2010;1095;1.08;20;19;0.2
2214;Mannen;65 tot 80 jaar;3;3;2009;1405;1.04;23;16;0.1
2215;Mannen;65 tot 80 jaar;3;3;2010;1425;1.01;26;18;0.1
2216;Mannen;65 tot 80 jaar;3;4;2009;1075;0.94;19;17;0.1
2217;Mannen;65 tot 80 jaar;3;4;2010;1070;0.86;18;17;0.1
2218;Mannen;65 tot 80 jaar;3;5;2009;845;0.85;14;16;0.1
2219;Mannen;65 tot 80 jaar;3;5;2010;840;0.79;13;15;0.1
2220;Mannen;65 tot 80 jaar;3;6;2009;715;0.81;12;16;0.1
2221;Mannen;65 tot 80 jaar;3;6;2010;725;0.78;11;15;0.1
2222;Mannen;65 tot 80 jaar;3;7;2009;620;0.75;8;14;0.1
2223;Mannen;65 tot 80 jaar;3;7;2010;580;0.66;9;16;0.1
2224;Mannen;65 tot 80 jaar;3;8;2009;575;0.74;8;14;0.1
2225;Mannen;65 tot 80 jaar;3;8;2010;520;0.65;8;15;0.1
2226;Mannen;65 tot 80 jaar;3;9;2009;510;0.66;7;13;0.0
2227;Mannen;65 tot 80 jaar;3;9;2010;485;0.62;8;17;0.1
2228;Mannen;65 tot 80 jaar;3;10e 10%-inkomensgroep (hoog inkomen);2009;520;0.59;8;16;0.0
2229;Mannen;65 tot 80 jaar;3;10e 10%-inkomensgroep (hoog inkomen);2010;455;0.51;6;14;0.0
2230;Mannen;65 tot 80 jaar;3;1e 20%-inkomensgroep (laag inkomen);2009;1735;1.15;35;20;0.2
2231;Mannen;65 tot 80 jaar;3;1e 20%-inkomensgroep (laag inkomen);2010;1365;1.01;24;18;0.1
2232;Mannen;65 tot 80 jaar;3;2e 20%-inkomensgroep;2009;2480;0.99;42;17;0.1
2233;Mannen;65 tot 80 jaar;3;2e 20%-inkomensgroep;2010;2500;0.94;44;18;0.1
2234;Mannen;65 tot 80 jaar;3;3e 20%-inkomensgroep;2009;1560;0.83;25;16;0.1
2235;Mannen;65 tot 80 jaar;3;3e 20%-inkomensgroep;2010;1565;0.79;24;15;0.1
2236;Mannen;65 tot 80 jaar;3;4e 20%-inkomensgroep;2009;1195;0.74;17;14;0.1
2237;Mannen;65 tot 80 jaar;3;4e 20%-inkomensgroep;2010;1100;0.66;17;16;0.1
2238;Mannen;65 tot 80 jaar;3;5e 20%-inkomensgroep (hoog inkomen);2009;1035;0.63;15;15;0.0
2239;Mannen;65 tot 80 jaar;3;5e 20%-inkomensgroep (hoog inkomen);2010;935;0.56;14;15;0.0
2240;Mannen;65 tot 80 jaar;4;0;2009;6195;0.68;1384;223;1.5
2241;Mannen;65 tot 80 jaar;4;0;2010;6835;0.73;1638;240;1.7
2242;Mannen;65 tot 80 jaar;4;1;2009;375;0.95;81;217;2.0
2243;Mannen;65 tot 80 jaar;4;1;2010;280;0.85;69;245;2.0
2244;Mannen;65 tot 80 jaar;4;2;2009;1650;1.48;375;227;3.3
2245;Mannen;65 tot 80 jaar;4;2;2010;1645;1.62;418;254;4.1
2246;Mannen;65 tot 80 jaar;4;3;2009;1425;1.05;333;234;2.4
2247;Mannen;65 tot 80 jaar;4;3;2010;1745;1.23;426;244;3.0
2248;Mannen;65 tot 80 jaar;4;4;2009;885;0.77;198;223;1.7
2249;Mannen;65 tot 80 jaar;4;4;2010;1135;0.91;274;241;2.2
2250;Mannen;65 tot 80 jaar;4;5;2009;620;0.63;130;209;1.3
2251;Mannen;65 tot 80 jaar;4;5;2010;715;0.67;159;223;1.5
2252;Mannen;65 tot 80 jaar;4;6;2009;430;0.49;91;212;1.0
2253;Mannen;65 tot 80 jaar;4;6;2010;450;0.48;103;229;1.1
2254;Mannen;65 tot 80 jaar;4;7;2009;280;0.34;61;217;0.7
2255;Mannen;65 tot 80 jaar;4;7;2010;335;0.38;70;208;0.8
2256;Mannen;65 tot 80 jaar;4;8;2009;215;0.28;46;212;0.5
2257;Mannen;65 tot 80 jaar;4;8;2010;220;0.27;45;206;0.5
2258;Mannen;65 tot 80 jaar;4;9;2009;170;0.22;36;209;0.4
2259;Mannen;65 tot 80 jaar;4;9;2010;170;0.22;40;236;0.5
2260;Mannen;65 tot 80 jaar;4;10e 10%-inkomensgroep (hoog inkomen);2009;140;0.16;34;241;0.3
2261;Mannen;65 tot 80 jaar;4;10e 10%-inkomensgroep (hoog inkomen);2010;140;0.16;34;244;0.3
2262;Mannen;65 tot 80 jaar;4;1e 20%-inkomensgroep (laag inkomen);2009;2025;1.34;456;225;3.0
2263;Mannen;65 tot 80 jaar;4;1e 20%-inkomensgroep (laag inkomen);2010;1930;1.43;487;253;3.6
2264;Mannen;65 tot 80 jaar;4;2e 20%-inkomensgroep;2009;2310;0.92;530;230;2.1
2265;Mannen;65 tot 80 jaar;4;2e 20%-inkomensgroep;2010;2880;1.08;700;243;2.6
2266;Mannen;65 tot 80 jaar;4;3e 20%-inkomensgroep;2009;1050;0.56;221;210;1.1
2267;Mannen;65 tot 80 jaar;4;3e 20%-inkomensgroep;2010;1160;0.58;262;225;1.3
2268;Mannen;65 tot 80 jaar;4;4e 20%-inkomensgroep;2009;495;0.31;106;214;0.6
2269;Mannen;65 tot 80 jaar;4;4e 20%-inkomensgroep;2010;550;0.33;115;207;0.6
2270;Mannen;65 tot 80 jaar;4;5e 20%-inkomensgroep (hoog inkomen);2009;315;0.19;70;223;0.4
2271;Mannen;65 tot 80 jaar;4;5e 20%-inkomensgroep (hoog inkomen);2010;310;0.19;74;239;0.4
2272;Mannen;65 tot 80 jaar;5;0;2009;1105;0.12;167;151;0.1
2273;Mannen;65 tot 80 jaar;5;0;2010;935;0.1;141;150;0.1
2274;Mannen;65 tot 80 jaar;5;1;2009;60;0.15;9;161;0.2
2275;Mannen;65 tot 80 jaar;5;1;2010;50;0.15;7;138;0.2
2276;Mannen;65 tot 80 jaar;5;2;2009;315;0.28;52;163;0.4
2277;Mannen;65 tot 80 jaar;5;2;2010;230;0.22;37;162;0.3
2278;Mannen;65 tot 80 jaar;5;3;2009;240;0.18;38;156;0.2
2279;Mannen;65 tot 80 jaar;5;3;2010;215;0.15;34;157;0.2
2280;Mannen;65 tot 80 jaar;5;4;2009;170;0.15;27;158;0.2
2281;Mannen;65 tot 80 jaar;5;4;2010;155;0.13;24;150;0.1
2282;Mannen;65 tot 80 jaar;5;5;2009;100;0.1;14;135;0.1
2283;Mannen;65 tot 80 jaar;5;5;2010;105;0.1;15;146;0.1
2284;Mannen;65 tot 80 jaar;5;6;2009;90;0.1;11;129;0.1
2285;Mannen;65 tot 80 jaar;5;6;2010;60;0.06;8;135;0.0
2286;Mannen;65 tot 80 jaar;5;7;2009;35;0.04;5;151;0.0
2287;Mannen;65 tot 80 jaar;5;7;2010;50;0.05;7;138;0.0
2288;Mannen;65 tot 80 jaar;5;8;2009;30;0.04;3;109;0.0
2289;Mannen;65 tot 80 jaar;5;8;2010;35;0.05;5;127;0.0
2290;Mannen;65 tot 80 jaar;5;9;2009;40;0.05;5;122;0.0
2291;Mannen;65 tot 80 jaar;5;9;2010;20;0.03;3;116;0.0
2292;Mannen;65 tot 80 jaar;5;10e 10%-inkomensgroep (hoog inkomen);2009;20;0.02;3;130;0.0
2293;Mannen;65 tot 80 jaar;5;10e 10%-inkomensgroep (hoog inkomen);2010;15;0.02;2;150;0.0
2294;Mannen;65 tot 80 jaar;5;1e 20%-inkomensgroep (laag inkomen);2009;375;0.25;61;162;0.4
2295;Mannen;65 tot 80 jaar;5;1e 20%-inkomensgroep (laag inkomen);2010;280;0.21;44;158;0.3
2296;Mannen;65 tot 80 jaar;5;2e 20%-inkomensgroep;2009;415;0.17;65;157;0.2
2297;Mannen;65 tot 80 jaar;5;2e 20%-inkomensgroep;2010;375;0.14;57;154;0.2
2298;Mannen;65 tot 80 jaar;5;3e 20%-inkomensgroep;2009;190;0.1;25;132;0.1
2299;Mannen;65 tot 80 jaar;5;3e 20%-inkomensgroep;2010;160;0.08;23;142;0.1
2300;Mannen;65 tot 80 jaar;5;4e 20%-inkomensgroep;2009;70;0.04;9;131;0.0
2301;Mannen;65 tot 80 jaar;5;4e 20%-inkomensgroep;2010;85;0.05;11;133;0.0
2302;Mannen;65 tot 80 jaar;5;5e 20%-inkomensgroep (hoog inkomen);2009;60;0.04;7;125;0.0
2303;Mannen;65 tot 80 jaar;5;5e 20%-inkomensgroep (hoog inkomen);2010;40;0.02;5;130;0.0
2304;Mannen;65 tot 80 jaar;6;0;2009;13450;1.47;1379;103;1.5
2305;Mannen;65 tot 80 jaar;6;0;2010;13140;1.41;1365;104;1.4
2306;Mannen;65 tot 80 jaar;6;1;2009;635;1.63;81;127;2.0
2307;Mannen;65 tot 80 jaar;6;1;2010;500;1.51;52;105;1.5
2308;Mannen;65 tot 80 jaar;6;2;2009;2505;2.24;293;117;2.6
2309;Mannen;65 tot 80 jaar;6;2;2010;2070;2.04;268;130;2.6
2310;Mannen;65 tot 80 jaar;6;3;2009;2570;1.9;254;99;1.8
2311;Mannen;65 tot 80 jaar;6;3;2010;2705;1.91;281;104;1.9
2312;Mannen;65 tot 80 jaar;6;4;2009;1820;1.59;184;101;1.6
2313;Mannen;65 tot 80 jaar;6;4;2010;2040;1.63;207;101;1.6
2314;Mannen;65 tot 80 jaar;6;5;2009;1370;1.38;134;98;1.3
2315;Mannen;65 tot 80 jaar;6;5;2010;1430;1.35;149;105;1.4
2316;Mannen;65 tot 80 jaar;6;6;2009;1125;1.28;103;92;1.1
2317;Mannen;65 tot 80 jaar;6;6;2010;1080;1.16;97;90;1.0
2318;Mannen;65 tot 80 jaar;6;7;2009;1000;1.21;94;94;1.1
2319;Mannen;65 tot 80 jaar;6;7;2010;1030;1.18;91;88;1.0
2320;Mannen;65 tot 80 jaar;6;8;2009;870;1.12;83;96;1.0
2321;Mannen;65 tot 80 jaar;6;8;2010;805;1.0;77;96;0.9
2322;Mannen;65 tot 80 jaar;6;9;2009;760;0.98;71;94;0.9
2323;Mannen;65 tot 80 jaar;6;9;2010;725;0.94;68;94;0.8
2324;Mannen;65 tot 80 jaar;6;10e 10%-inkomensgroep (hoog inkomen);2009;795;0.9;81;103;0.9
2325;Mannen;65 tot 80 jaar;6;10e 10%-inkomensgroep (hoog inkomen);2010;755;0.84;74;99;0.8
2326;Mannen;65 tot 80 jaar;6;1e 20%-inkomensgroep (laag inkomen);2009;3140;2.08;374;119;2.4
2327;Mannen;65 tot 80 jaar;6;1e 20%-inkomensgroep (laag inkomen);2010;2575;1.91;321;125;2.3
2328;Mannen;65 tot 80 jaar;6;2e 20%-inkomensgroep;2009;4390;1.76;439;100;1.7
2329;Mannen;65 tot 80 jaar;6;2e 20%-inkomensgroep;2010;4745;1.78;488;103;1.8
2330;Mannen;65 tot 80 jaar;6;3e 20%-inkomensgroep;2009;2495;1.33;237;95;1.2
2331;Mannen;65 tot 80 jaar;6;3e 20%-inkomensgroep;2010;2510;1.26;247;98;1.2
2332;Mannen;65 tot 80 jaar;6;4e 20%-inkomensgroep;2009;1870;1.17;177;95;1.1
2333;Mannen;65 tot 80 jaar;6;4e 20%-inkomensgroep;2010;1830;1.09;168;91;1.0
2334;Mannen;65 tot 80 jaar;6;5e 20%-inkomensgroep (hoog inkomen);2009;1550;0.94;153;98;0.9
2335;Mannen;65 tot 80 jaar;6;5e 20%-inkomensgroep (hoog inkomen);2010;1480;0.88;143;97;0.8
2336;Mannen;65 tot 80 jaar;7;0;2009;6105;0.67;1938;317;2.1
2337;Mannen;65 tot 80 jaar;7;0;2010;5535;0.59;1784;322;1.9
2338;Mannen;65 tot 80 jaar;7;1;2009;395;1.01;121;308;3.1
2339;Mannen;65 tot 80 jaar;7;1;2010;245;0.73;78;319;2.3
2340;Mannen;65 tot 80 jaar;7;2;2009;1655;1.48;555;335;4.9
2341;Mannen;65 tot 80 jaar;7;2;2010;1355;1.34;444;327;4.3
2342;Mannen;65 tot 80 jaar;7;3;2009;1305;0.96;397;305;2.9
2343;Mannen;65 tot 80 jaar;7;3;2010;1310;0.92;417;319;2.9
2344;Mannen;65 tot 80 jaar;7;4;2009;885;0.77;271;307;2.3
2345;Mannen;65 tot 80 jaar;7;4;2010;915;0.73;295;323;2.3
2346;Mannen;65 tot 80 jaar;7;5;2009;605;0.61;187;311;1.8
2347;Mannen;65 tot 80 jaar;7;5;2010;600;0.57;186;311;1.7
2348;Mannen;65 tot 80 jaar;7;6;2009;410;0.46;122;300;1.3
2349;Mannen;65 tot 80 jaar;7;6;2010;385;0.41;125;324;1.3
2350;Mannen;65 tot 80 jaar;7;7;2009;275;0.33;86;311;1.0
2351;Mannen;65 tot 80 jaar;7;7;2010;285;0.32;90;316;1.0
2352;Mannen;65 tot 80 jaar;7;8;2009;255;0.33;75;292;0.9
2353;Mannen;65 tot 80 jaar;7;8;2010;190;0.23;54;288;0.6
2354;Mannen;65 tot 80 jaar;7;9;2009;185;0.24;64;352;0.8
2355;Mannen;65 tot 80 jaar;7;9;2010;140;0.18;56;397;0.7
2356;Mannen;65 tot 80 jaar;7;10e 10%-inkomensgroep (hoog inkomen);2009;145;0.17;59;403;0.6
2357;Mannen;65 tot 80 jaar;7;10e 10%-inkomensgroep (hoog inkomen);2010;115;0.13;40;344;0.4
2358;Mannen;65 tot 80 jaar;7;1e 20%-inkomensgroep (laag inkomen);2009;2050;1.36;676;330;4.4
2359;Mannen;65 tot 80 jaar;7;1e 20%-inkomensgroep (laag inkomen);2010;1600;1.19;522;326;3.8
2360;Mannen;65 tot 80 jaar;7;2e 20%-inkomensgroep;2009;2185;0.88;668;305;2.6
2361;Mannen;65 tot 80 jaar;7;2e 20%-inkomensgroep;2010;2220;0.83;712;320;2.6
2362;Mannen;65 tot 80 jaar;7;3e 20%-inkomensgroep;2009;1010;0.54;310;306;1.6
2363;Mannen;65 tot 80 jaar;7;3e 20%-inkomensgroep;2010;985;0.49;311;316;1.5
2364;Mannen;65 tot 80 jaar;7;4e 20%-inkomensgroep;2009;535;0.33;161;302;1.0
2365;Mannen;65 tot 80 jaar;7;4e 20%-inkomensgroep;2010;470;0.28;144;305;0.8
2366;Mannen;65 tot 80 jaar;7;5e 20%-inkomensgroep (hoog inkomen);2009;330;0.2;123;375;0.7
2367;Mannen;65 tot 80 jaar;7;5e 20%-inkomensgroep (hoog inkomen);2010;255;0.15;96;373;0.5
2368;Mannen;65 tot 80 jaar;8;0;2009;33220;3.64;4036;122;4.4
2369;Mannen;65 tot 80 jaar;8;0;2010;33265;3.56;4131;124;4.4
2370;Mannen;65 tot 80 jaar;8;1;2009;1990;5.09;235;118;6.0
2371;Mannen;65 tot 80 jaar;8;1;2010;1445;4.36;179;124;5.3
2372;Mannen;65 tot 80 jaar;8;2;2009;8610;7.71;1104;128;9.8
2373;Mannen;65 tot 80 jaar;8;2;2010;7900;7.78;1025;130;10.1
2374;Mannen;65 tot 80 jaar;8;3;2009;7405;5.47;928;125;6.8
2375;Mannen;65 tot 80 jaar;8;3;2010;8125;5.73;1048;129;7.3
2376;Mannen;65 tot 80 jaar;8;4;2009;4920;4.3;603;123;5.2
2377;Mannen;65 tot 80 jaar;8;4;2010;5710;4.57;715;125;5.7
2378;Mannen;65 tot 80 jaar;8;5;2009;3300;3.33;395;120;3.9
2379;Mannen;65 tot 80 jaar;8;5;2010;3515;3.32;426;121;4.0
2380;Mannen;65 tot 80 jaar;8;6;2009;2280;2.59;259;113;2.9
2381;Mannen;65 tot 80 jaar;8;6;2010;2290;2.46;266;116;2.8
2382;Mannen;65 tot 80 jaar;8;7;2009;1655;2.0;181;109;2.1
2383;Mannen;65 tot 80 jaar;8;7;2010;1660;1.9;182;109;2.0
2384;Mannen;65 tot 80 jaar;8;8;2009;1325;1.7;144;109;1.8
2385;Mannen;65 tot 80 jaar;8;8;2010;1175;1.47;129;110;1.6
2386;Mannen;65 tot 80 jaar;8;9;2009;1010;1.31;108;107;1.4
2387;Mannen;65 tot 80 jaar;8;9;2010;840;1.08;93;111;1.2
2388;Mannen;65 tot 80 jaar;8;10e 10%-inkomensgroep (hoog inkomen);2009;720;0.82;79;109;0.8
2389;Mannen;65 tot 80 jaar;8;10e 10%-inkomensgroep (hoog inkomen);2010;610;0.68;68;111;0.7
2390;Mannen;65 tot 80 jaar;8;1e 20%-inkomensgroep (laag inkomen);2009;10605;7.03;1340;126;8.8
2391;Mannen;65 tot 80 jaar;8;1e 20%-inkomensgroep (laag inkomen);2010;9345;6.93;1204;129;8.9
2392;Mannen;65 tot 80 jaar;8;2e 20%-inkomensgroep;2009;12325;4.93;1531;124;6.1
2393;Mannen;65 tot 80 jaar;8;2e 20%-inkomensgroep;2010;13835;5.19;1764;128;6.6
2394;Mannen;65 tot 80 jaar;8;3e 20%-inkomensgroep;2009;5580;2.98;654;117;3.4
2395;Mannen;65 tot 80 jaar;8;3e 20%-inkomensgroep;2010;5800;2.92;692;119;3.4
2396;Mannen;65 tot 80 jaar;8;4e 20%-inkomensgroep;2009;2980;1.86;325;109;2.0
2397;Mannen;65 tot 80 jaar;8;4e 20%-inkomensgroep;2010;2835;1.69;311;110;1.8
2398;Mannen;65 tot 80 jaar;8;5e 20%-inkomensgroep (hoog inkomen);2009;1730;1.05;187;108;1.1
2399;Mannen;65 tot 80 jaar;8;5e 20%-inkomensgroep (hoog inkomen);2010;1450;0.87;160;111;0.9
2400;Mannen;65 tot 80 jaar;9;0;2009;38375;4.2;3194;83;3.5
2401;Mannen;65 tot 80 jaar;9;0;2010;40045;4.28;3398;85;3.6
2402;Mannen;65 tot 80 jaar;9;1;2009;1990;5.08;191;96;4.8
2403;Mannen;65 tot 80 jaar;9;1;2010;1550;4.68;139;90;4.1
2404;Mannen;65 tot 80 jaar;9;2;2009;8260;7.39;760;92;6.8
2405;Mannen;65 tot 80 jaar;9;2;2010;7465;7.35;735;98;7.2
2406;Mannen;65 tot 80 jaar;9;3;2009;7770;5.74;650;84;4.8
2407;Mannen;65 tot 80 jaar;9;3;2010;8910;6.28;765;86;5.3
2408;Mannen;65 tot 80 jaar;9;4;2009;5350;4.68;438;82;3.8
2409;Mannen;65 tot 80 jaar;9;4;2010;6280;5.03;541;86;4.3
2410;Mannen;65 tot 80 jaar;9;5;2009;3925;3.96;304;78;3.0
2411;Mannen;65 tot 80 jaar;9;5;2010;4275;4.04;346;81;3.2
2412;Mannen;65 tot 80 jaar;9;6;2009;3030;3.44;241;79;2.7
2413;Mannen;65 tot 80 jaar;9;6;2010;3205;3.44;252;79;2.7
2414;Mannen;65 tot 80 jaar;9;7;2009;2480;2.99;185;75;2.2
2415;Mannen;65 tot 80 jaar;9;7;2010;2755;3.15;205;74;2.3
2416;Mannen;65 tot 80 jaar;9;8;2009;2040;2.63;150;73;1.9
2417;Mannen;65 tot 80 jaar;9;8;2010;2065;2.58;145;70;1.8
2418;Mannen;65 tot 80 jaar;9;9;2009;1800;2.33;133;74;1.7
2419;Mannen;65 tot 80 jaar;9;9;2010;1795;2.32;138;77;1.7
2420;Mannen;65 tot 80 jaar;9;10e 10%-inkomensgroep (hoog inkomen);2009;1735;1.97;141;82;1.6
2421;Mannen;65 tot 80 jaar;9;10e 10%-inkomensgroep (hoog inkomen);2010;1745;1.94;133;76;1.4
2422;Mannen;65 tot 80 jaar;9;1e 20%-inkomensgroep (laag inkomen);2009;10250;6.79;951;93;6.3
2423;Mannen;65 tot 80 jaar;9;1e 20%-inkomensgroep (laag inkomen);2010;9015;6.69;874;97;6.4
2424;Mannen;65 tot 80 jaar;9;2e 20%-inkomensgroep;2009;13120;5.25;1088;83;4.3
2425;Mannen;65 tot 80 jaar;9;2e 20%-inkomensgroep;2010;15190;5.7;1306;86;4.9
2426;Mannen;65 tot 80 jaar;9;3e 20%-inkomensgroep;2009;6955;3.72;545;78;2.9
2427;Mannen;65 tot 80 jaar;9;3e 20%-inkomensgroep;2010;7480;3.76;599;80;3.0
2428;Mannen;65 tot 80 jaar;9;4e 20%-inkomensgroep;2009;4515;2.82;335;74;2.0
2429;Mannen;65 tot 80 jaar;9;4e 20%-inkomensgroep;2010;4815;2.88;349;73;2.0
2430;Mannen;65 tot 80 jaar;9;5e 20%-inkomensgroep (hoog inkomen);2009;3530;2.14;274;78;1.6
2431;Mannen;65 tot 80 jaar;9;5e 20%-inkomensgroep (hoog inkomen);2010;3540;2.12;271;76;1.6
2432;Mannen;65 tot 80 jaar;Totaal verpleging;0;2009;28660;3.14;864;30;0.9
2433;Mannen;65 tot 80 jaar;Totaal verpleging;0;2010;27075;2.9;816;30;0.8
2434;Mannen;65 tot 80 jaar;Totaal verpleging;1;2009;1460;3.73;60;41;1.5
2435;Mannen;65 tot 80 jaar;Totaal verpleging;1;2010;1065;3.2;34;32;1.0
2436;Mannen;65 tot 80 jaar;Totaal verpleging;2;2009;5840;5.23;211;36;1.8
2437;Mannen;65 tot 80 jaar;Totaal verpleging;2;2010;4755;4.68;178;37;1.7
2438;Mannen;65 tot 80 jaar;Totaal verpleging;3;2009;5520;4.08;158;29;1.1
2439;Mannen;65 tot 80 jaar;Totaal verpleging;3;2010;5660;3.99;173;31;1.2
2440;Mannen;65 tot 80 jaar;Totaal verpleging;4;2009;3950;3.45;113;29;0.9
2441;Mannen;65 tot 80 jaar;Totaal verpleging;4;2010;4180;3.35;124;30;1.0
2442;Mannen;65 tot 80 jaar;Totaal verpleging;5;2009;2920;2.94;83;29;0.8
2443;Mannen;65 tot 80 jaar;Totaal verpleging;5;2010;2970;2.81;82;28;0.7
2444;Mannen;65 tot 80 jaar;Totaal verpleging;6;2009;2335;2.65;63;27;0.7
2445;Mannen;65 tot 80 jaar;Totaal verpleging;6;2010;2245;2.41;59;26;0.6
2446;Mannen;65 tot 80 jaar;Totaal verpleging;7;2009;1930;2.33;47;24;0.5
2447;Mannen;65 tot 80 jaar;Totaal verpleging;7;2010;1935;2.22;50;26;0.5
2448;Mannen;65 tot 80 jaar;Totaal verpleging;8;2009;1735;2.23;45;26;0.5
2449;Mannen;65 tot 80 jaar;Totaal verpleging;8;2010;1550;1.94;41;26;0.5
2450;Mannen;65 tot 80 jaar;Totaal verpleging;9;2009;1490;1.94;40;27;0.5
2451;Mannen;65 tot 80 jaar;Totaal verpleging;9;2010;1370;1.77;38;28;0.4
2452;Mannen;65 tot 80 jaar;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2009;1480;1.68;43;29;0.4
2453;Mannen;65 tot 80 jaar;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2010;1340;1.49;37;28;0.4
2454;Mannen;65 tot 80 jaar;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2009;7300;4.84;271;37;1.8
2455;Mannen;65 tot 80 jaar;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2010;5815;4.32;212;36;1.5
2456;Mannen;65 tot 80 jaar;Totaal verpleging;2e 20%-inkomensgroep;2009;9470;3.79;271;29;1.0
2457;Mannen;65 tot 80 jaar;Totaal verpleging;2e 20%-inkomensgroep;2010;9840;3.69;297;30;1.1
