ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;Arbeidsmarktposities;Perioden;AfgestudeerdenHogerOnderwijs_1;AfgestudeerdenTotaal_2;AfgestudeerdenBachelor_3;AfgestudeerdenMasterVervolgopleiding_4;AfgestudeerdenTotaal_5;AfgestudeerdenBachelor_6;AfgestudeerdenDoctoraalMaster_7;AfgestudeerdenVervolgopleiding_8
3743;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
3744;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3745;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3746;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
3747;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
3748;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
3749;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
3750;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
3751;Totaal mannen en vrouwen;0;2;6;Twee jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
3752;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;0;Cohort 2004/'05;50.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
3753;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;
3754;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
3755;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
3756;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;1;Cohort 2004/'05;50.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3757;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;
3758;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
3759;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
3760;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;2;Cohort 2004/'05;50.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3761;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;
3762;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
3763;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
3764;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;3;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3765;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;
3766;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
3767;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
3768;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;4;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3769;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;
3770;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
3771;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
3772;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;5;Cohort 2004/'05;;;;;;;;
3773;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;
3774;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
3775;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
3776;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;6;Cohort 2004/'05;;;;;;;;
3777;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;
3778;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
3779;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
3780;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;7;Cohort 2004/'05;;;;;;;;
3781;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;
3782;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
3783;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
3784;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;8;Cohort 2004/'05;;;;;;;;
3785;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;
3786;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
3787;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
3788;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;9;Cohort 2004/'05;;;;;;;;
3789;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;
3790;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
3791;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
3792;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Andere uitkering;Cohort 2004/'05;;;;;;;;
3793;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Andere uitkering;Cohort 2005/'06;;;;;;;;
3794;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
3795;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
3796;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;;;;;;;;
3797;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;;;;;;;;
3798;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
3799;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
3800;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3801;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;;;;;;;;
3802;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
3803;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
3804;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
3805;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
3806;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
3807;Totaal mannen en vrouwen;0;2;6;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
3808;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;0;Cohort 2004/'05;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3809;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;0;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3810;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;0;Cohort 2006/'07;40.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3811;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;0;Cohort 2007/'08;50.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0
3812;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;1;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3813;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;1;Cohort 2005/'06;30.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3814;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;1;Cohort 2006/'07;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3815;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;1;Cohort 2007/'08;40.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3816;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;2;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3817;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;2;Cohort 2005/'06;30.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3818;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;2;Cohort 2006/'07;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3819;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;2;Cohort 2007/'08;40.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3820;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;3;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3821;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;3;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3822;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;3;Cohort 2006/'07;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3823;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;3;Cohort 2007/'08;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3824;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;4;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3825;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;4;Cohort 2005/'06;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3826;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;4;Cohort 2006/'07;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3827;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;4;Cohort 2007/'08;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3828;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;5;Cohort 2004/'05;;;;;;;;
3829;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;5;Cohort 2005/'06;;;;;;;;
3830;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;5;Cohort 2006/'07;;;;;;;;
3831;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;5;Cohort 2007/'08;;;;;;;;
3832;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;6;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3833;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;6;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3834;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;6;Cohort 2006/'07;;;;;;;;
3835;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;6;Cohort 2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3836;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;7;Cohort 2004/'05;;;;;;;;
3837;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;7;Cohort 2005/'06;;;;;;;;
3838;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;7;Cohort 2006/'07;;;;;;;;
3839;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;7;Cohort 2007/'08;;;;;;;;
3840;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;8;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3841;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;8;Cohort 2005/'06;;;;;;;;
3842;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;8;Cohort 2006/'07;;;;;;;;
3843;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;8;Cohort 2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3844;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;9;Cohort 2004/'05;;;;;;;;
3845;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;9;Cohort 2005/'06;;;;;;;;
3846;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;9;Cohort 2006/'07;;;;;;;;
3847;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;9;Cohort 2007/'08;;;;;;;;
3848;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Andere uitkering;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3849;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Andere uitkering;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3850;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
3851;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
3852;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;;;;;;;;
3853;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3854;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3855;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
3856;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Overige afgestudeerden;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3857;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Overige afgestudeerden;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3858;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Overige afgestudeerden;Cohort 2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3859;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Overige afgestudeerden;Cohort 2007/'08;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3860;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
3861;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
3862;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
3863;Totaal mannen en vrouwen;0;2;7;Direct na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
3864;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;0;Cohort 2004/'05;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3865;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;0;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3866;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;0;Cohort 2006/'07;40.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0
3867;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
3868;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;1;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3869;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;1;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3870;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;1;Cohort 2006/'07;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3871;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
3872;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;2;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3873;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;2;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3874;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;2;Cohort 2006/'07;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3875;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
3876;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;3;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3877;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;3;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3878;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;3;Cohort 2006/'07;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3879;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
3880;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;4;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3881;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;4;Cohort 2005/'06;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3882;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;4;Cohort 2006/'07;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3883;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
3884;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;5;Cohort 2004/'05;;;;;;;;
3885;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;
3886;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
3887;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
3888;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;6;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3889;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;6;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3890;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;6;Cohort 2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3891;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
3892;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;7;Cohort 2004/'05;;;;;;;;
3893;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;
3894;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
3895;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
3896;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;8;Cohort 2004/'05;;;;;;;;
3897;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;
3898;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
3899;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
3900;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;9;Cohort 2004/'05;;;;;;;;
3901;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;
3902;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
3903;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
3904;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Andere uitkering;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3905;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Andere uitkering;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3906;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Andere uitkering;Cohort 2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3907;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
3908;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;;;;;;;;
3909;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;;;;;;;;
3910;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
3911;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
3912;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3913;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3914;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3915;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
3916;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3917;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3918;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3919;Totaal mannen en vrouwen;0;2;7;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
3920;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;0;Cohort 2004/'05;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3921;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;0;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3922;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
3923;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
3924;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;1;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3925;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;1;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3926;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
3927;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
3928;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;2;Cohort 2004/'05;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
3929;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;2;Cohort 2005/'06;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
3930;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
3931;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
3932;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;3;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3933;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;3;Cohort 2005/'06;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3934;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
3935;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
3936;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;4;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3937;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;4;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
3938;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
3939;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
3940;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;5;Cohort 2004/'05;;;;;;;;
3941;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;
3942;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
3943;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
3944;Totaal mannen en vrouwen;0;2;7;Twee jaar na afstuderen;6;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
