ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
4893;Totaal mannen en vrouwen;25 jaar;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2013;6.0;69.1
4894;Totaal mannen en vrouwen;25 jaar;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2014;6.0;70.1
4895;Totaal mannen en vrouwen;25 jaar;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2015;6.0;68.9
4896;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2004;9.0;86.3
4897;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2005;9.0;87.1
4898;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2006;9.0;87.7
4899;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2007;9.0;88.5
4900;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2008;9.0;88.5
4901;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2009;9.0;88.8
4902;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2010;9.0;89.5
4903;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2011;9.0;89.9
4904;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2012;9.0;89.5
4905;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2013;8.0;90.1
4906;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2014;8.0;90.3
4907;Totaal mannen en vrouwen;25 jaar;Gehuwd;Totaal;2015;8.0;89.9
4908;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2004;11.0;99.7
4909;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2005;10.0;99.6
4910;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2006;11.0;99.7
4911;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2007;10.0;99.6
4912;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2008;10.0;99.6
4913;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2009;10.0;99.6
4914;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2010;10.0;99.6
4915;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2011;11.0;99.7
4916;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2012;10.0;99.6
4917;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2013;9.0;99.6
4918;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2014;9.0;99.6
4919;Totaal mannen en vrouwen;25 jaar;Gehuwd;Nederlandse achtergrond;2015;9.0;99.7
4920;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2004;7.0;67.1
4921;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2005;7.0;69.0
4922;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2006;7.0;69.8
4923;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2007;7.0;71.0
4924;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2008;7.0;70.7
4925;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2009;7.0;70.5
4926;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2010;7.0;71.0
4927;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2011;7.0;71.1
4928;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2012;7.0;69.8
4929;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2013;6.0;72.1
4930;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2014;6.0;73.2
4931;Totaal mannen en vrouwen;25 jaar;Gehuwd;Met migratieachtergrond;2015;6.0;72.0
4932;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2004;6.0;54.7
4933;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2005;6.0;54.6
4934;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2006;6.0;54.9
4935;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2007;6.0;56.0
4936;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2008;6.0;54.9
4937;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2009;6.0;54.4
4938;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2010;6.0;53.5
4939;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2011;6.0;52.3
4940;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2012;5.0;48.2
4941;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2013;4.0;50.6
4942;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2014;4.0;50.6
4943;Totaal mannen en vrouwen;25 jaar;Gehuwd;1e generatie migratieachtergrond;2015;4.0;47.9
4944;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2004;10.0;98.6
4945;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2005;10.0;98.4
4946;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2006;10.0;98.5
4947;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2007;10.0;98.6
4948;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2008;10.0;98.6
4949;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2009;10.0;98.6
4950;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2010;10.0;98.7
4951;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2011;10.0;98.8
4952;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2012;10.0;98.7
4953;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2013;8.0;98.5
4954;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2014;8.0;98.8
4955;Totaal mannen en vrouwen;25 jaar;Gehuwd;2e generatie migratieachtergrond;2015;8.0;98.6
4956;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2004;7.0;62.7
4957;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2005;7.0;62.8
4958;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2006;6.0;59.3
4959;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2007;6.0;60.7
4960;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2008;6.0;59.7
4961;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2009;6.0;60.2
4962;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2010;6.0;59.5
4963;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2011;6.0;59.7
4964;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2012;6.0;54.8
4965;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2013;5.0;58.4
4966;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2014;5.0;58.1
4967;Totaal mannen en vrouwen;25 jaar;Gehuwd;Westerse migratieachtergrond;2015;5.0;62.8
4968;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2004;7.0;68.0
4969;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2005;7.0;70.3
4970;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2006;8.0;72.3
4971;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2007;8.0;73.4
4972;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2008;8.0;73.4
4973;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2009;8.0;73.0
4974;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2010;8.0;74.0
4975;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2011;8.0;74.5
4976;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2012;8.0;74.4
4977;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2013;7.0;76.3
4978;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2014;7.0;77.8
4979;Totaal mannen en vrouwen;25 jaar;Gehuwd;Niet-westerse migratieachtergrond;2015;6.0;74.7
4980;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2004;8.0;73.1
4981;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2005;8.0;73.2
4982;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2006;8.0;75.3
4983;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2007;8.0;78.2
4984;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2008;8.0;79.5
4985;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2009;9.0;81.1
4986;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2010;9.0;85.1
4987;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2011;9.0;83.9
4988;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2012;9.0;84.5
4989;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2013;7.0;85.8
4990;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2014;7.0;87.5
4991;Totaal mannen en vrouwen;25 jaar;Gehuwd;Marokko;2015;8.0;88.2
4992;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2004;7.0;70.6
4993;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2005;8.0;74.5
4994;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2006;8.0;76.9
4995;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2007;8.0;78.1
4996;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2008;8.0;79.1
4997;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2009;8.0;78.4
4998;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2010;9.0;81.2
4999;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2011;9.0;81.2
5000;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2012;9.0;81.9
5001;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2013;7.0;84.6
5002;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2014;7.0;87.6
5003;Totaal mannen en vrouwen;25 jaar;Gehuwd;Turkije;2015;8.0;88.3
5004;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2004;8.0;79.7
5005;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2005;9.0;82.9
5006;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2006;9.0;84.3
5007;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2007;9.0;85.6
5008;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2008;9.0;86.2
5009;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2009;9.0;89.5
5010;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2010;9.0;88.4
5011;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2011;10.0;90.7
5012;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2012;9.0;88.7
5013;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2013;8.0;91.9
5014;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2014;8.0;93.4
5015;Totaal mannen en vrouwen;25 jaar;Gehuwd;Suriname;2015;8.0;93.9
5016;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2004;8.0;73.2
5017;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2005;8.0;75.7
5018;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2006;8.0;75.8
5019;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2007;8.0;76.9
5020;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2008;9.0;81.6
5021;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2009;9.0;81.2
5022;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2010;8.0;77.6
5023;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2011;8.0;78.6
5024;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2012;9.0;84.4
5025;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2013;7.0;87.5
5026;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2014;8.0;88.5
5027;Totaal mannen en vrouwen;25 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;8.0;89.3
5028;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2004;5.0;49.7
5029;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2005;6.0;52.9
5030;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2006;6.0;55.6
5031;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2007;6.0;55.4
5032;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2008;6.0;53.7
5033;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2009;5.0;50.7
5034;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2010;5.0;49.5
5035;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2011;6.0;52.2
5036;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2012;5.0;48.9
5037;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2013;4.0;51.3
5038;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2014;4.0;51.8
5039;Totaal mannen en vrouwen;25 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2015;4.0;45.3
5040;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2004;10.0;94.6
5041;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2005;10.0;94.6
5042;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2006;10.0;94.5
5043;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2007;10.0;93.7
5044;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2008;10.0;93.0
5045;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2009;10.0;92.7
5046;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2010;10.0;92.8
5047;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2011;10.0;93.2
5048;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2012;10.0;92.6
5049;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2013;8.0;92.6
5050;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2014;8.0;92.8
5051;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Totaal;2015;8.0;93.3
5052;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2004;10.0;99.6
5053;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2005;10.0;99.5
5054;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2006;10.0;99.5
5055;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2007;10.0;99.5
5056;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2008;10.0;99.5
5057;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2009;10.0;99.4
5058;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2010;10.0;99.5
5059;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2011;10.0;99.5
5060;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2012;10.0;99.5
5061;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2013;8.0;99.4
5062;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2014;8.0;99.5
5063;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Nederlandse achtergrond;2015;8.0;99.5
5064;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2004;8.0;77.5
5065;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2005;8.0;78.4
5066;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2006;8.0;78.9
5067;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2007;8.0;77.3
5068;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2008;8.0;75.5
5069;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2009;8.0;74.8
5070;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2010;8.0;75.0
5071;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2011;8.0;76.4
5072;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2012;8.0;74.0
5073;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2013;6.0;75.4
5074;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2014;6.0;75.9
5075;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Met migratieachtergrond;2015;7.0;77.6
5076;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2004;6.0;58.6
5077;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2005;6.0;58.3
5078;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2006;6.0;58.8
5079;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2007;6.0;58.0
5080;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2008;6.0;55.8
5081;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2009;6.0;55.5
5082;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2010;6.0;55.7
5083;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2011;6.0;57.5
5084;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2012;5.0;52.0
5085;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2013;5.0;54.1
5086;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2014;5.0;55.0
5087;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2015;5.0;57.1
5088;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2004;10.0;98.4
5089;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2005;10.0;98.4
5090;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2006;10.0;98.3
5091;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2007;10.0;98.4
5092;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2008;10.0;98.3
5093;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2009;10.0;98.3
5094;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2010;10.0;98.3
5095;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2011;10.0;98.2
5096;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2012;10.0;98.2
5097;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2013;8.0;98.0
5098;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2014;8.0;98.3
5099;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2015;8.0;98.4
5100;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2004;8.0;75.4
5101;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2005;8.0;75.9
5102;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2006;8.0;75.1
5103;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2007;8.0;71.4
5104;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2008;7.0;67.6
5105;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2009;7.0;66.0
5106;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2010;7.0;65.3
5107;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2011;7.0;66.8
5108;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2012;7.0;62.1
5109;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2013;5.0;63.2
5110;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2014;5.0;63.4
5111;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Westerse migratieachtergrond;2015;6.0;66.8
5112;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2004;8.0;79.2
5113;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2005;8.0;80.2
5114;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2006;9.0;81.6
5115;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2007;9.0;81.3
5116;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2008;8.0;80.8
5117;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2009;8.0;80.7
5118;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2010;9.0;81.8
5119;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2011;9.0;83.5
5120;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2012;9.0;83.0
5121;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2013;7.0;84.4
5122;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2014;7.0;85.1
5123;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2015;7.0;85.4
5124;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2004;10.0;93.4
5125;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2005;10.0;93.8
5126;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2006;10.0;94.2
5127;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2007;10.0;94.3
5128;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2008;10.0;95.0
5129;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2009;10.0;94.9
5130;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2010;10.0;95.1
5131;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2011;10.0;95.7
5132;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2012;10.0;96.1
5133;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2013;8.0;96.1
5134;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2014;8.0;96.6
5135;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Marokko;2015;8.0;97.3
5136;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2004;9.0;89.6
5137;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2005;9.0;90.2
5138;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2006;10.0;90.6
5139;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2007;9.0;90.3
5140;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2008;9.0;90.3
5141;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2009;9.0;90.4
5142;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2010;10.0;91.7
5143;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2011;10.0;92.7
5144;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2012;10.0;93.8
5145;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2013;8.0;94.6
5146;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2014;8.0;95.6
5147;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Turkije;2015;8.0;95.9
5148;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Suriname;2004;10.0;93.4
5149;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Suriname;2005;10.0;93.9
5150;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Suriname;2006;10.0;94.7
5151;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Suriname;2007;10.0;94.5
5152;Totaal mannen en vrouwen;25 jaar;Niet-gehuwd;Suriname;2008;10.0;94.8
