ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
7099;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2018;147391.0
7100;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2019;147276.0
7101;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2020;146932.0
7102;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2021;146991.0
7103;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2022;147111.0
7104;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2023;146612.0
7105;Totaal mannen en vrouwen;Totaal;Nederlands;Enschede;2024;146336.0
7106;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2014;31763.0
7107;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2015;31584.0
7108;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2016;31624.0
7109;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2017;31837.0
7110;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2018;32103.0
7111;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2019;32345.0
7112;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2020;32353.0
7113;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2021;32395.0
7114;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2022;32493.0
7115;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2023;32348.0
7116;Totaal mannen en vrouwen;Totaal;Nederlands;Epe;2024;32230.0
7117;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2014;25524.0
7118;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2015;25667.0
7119;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2016;25906.0
7120;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2017;25960.0
7121;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2018;26089.0
7122;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2019;26068.0
7123;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2020;26166.0
7124;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2021;26221.0
7125;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2022;26468.0
7126;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2023;26553.0
7127;Totaal mannen en vrouwen;Totaal;Nederlands;Ermelo;2024;26797.0
7128;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2014;40888.0
7129;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2015;40958.0
7130;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2016;41189.0
7131;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2017;41325.0
7132;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2018;41706.0
7133;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2019;41792.0
7134;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2020;41771.0
7135;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2021;41801.0
7136;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2022;42063.0
7137;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2023;42191.0
7138;Totaal mannen en vrouwen;Totaal;Nederlands;Etten-Leur;2024;42715.0
7139;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2014;8705.0
7140;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2015;8628.0
7141;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2016;8569.0
7142;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2017;8553.0
7143;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2018;8483.0
7144;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2019;
7145;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2020;
7146;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2021;
7147;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2022;
7148;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2023;
7149;Totaal mannen en vrouwen;Totaal;Nederlands;Ferwerderadiel;2024;
7150;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2014;20014.0
7151;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2015;19885.0
7152;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2016;19785.0
7153;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2017;19669.0
7154;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2018;
7155;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2019;
7156;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2020;
7157;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2021;
7158;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2022;
7159;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2023;
7160;Totaal mannen en vrouwen;Totaal;Nederlands;Franekeradeel;2024;
7161;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2014;50585.0
7162;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2015;50361.0
7163;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2016;
7164;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2017;
7165;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2018;
7166;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2019;
7167;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2020;
7168;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2021;
7169;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2022;
7170;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2023;
7171;Totaal mannen en vrouwen;Totaal;Nederlands;De Friese Meren;2024;
7172;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2014;
7173;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2015;
7174;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2016;50309.0
7175;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2017;50336.0
7176;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2018;50276.0
7177;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2019;50200.0
7178;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2020;50183.0
7179;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2021;50354.0
7180;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2022;50398.0
7181;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2023;50433.0
7182;Totaal mannen en vrouwen;Totaal;Nederlands;De Fryske Marren;2024;50299.0
7183;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2014;21198.0
7184;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2015;21176.0
7185;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2016;21203.0
7186;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2017;21023.0
7187;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2018;20950.0
7188;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2019;20898.0
7189;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2020;20857.0
7190;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2021;21100.0
7191;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2022;21255.0
7192;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2023;21189.0
7193;Totaal mannen en vrouwen;Totaal;Nederlands;Geertruidenberg;2024;21135.0
7194;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2014;25795.0
7195;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2015;25777.0
7196;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2016;25709.0
7197;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2017;25926.0
7198;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2018;26091.0
7199;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2019;
7200;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2020;
7201;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2021;
7202;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2022;
7203;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2023;
7204;Totaal mannen en vrouwen;Totaal;Nederlands;Geldermalsen;2024;
7205;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2014;37597.0
7206;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2015;37635.0
7207;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2016;37616.0
7208;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2017;37651.0
7209;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2018;37718.0
7210;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2019;37900.0
7211;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2020;37883.0
7212;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2021;38115.0
7213;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2022;38041.0
7214;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2023;37923.0
7215;Totaal mannen en vrouwen;Totaal;Nederlands;Geldrop-Mierlo;2024;37938.0
7216;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2014;28414.0
7217;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2015;28497.0
7218;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2016;28523.0
7219;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2017;28761.0
7220;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2018;28944.0
7221;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2019;29001.0
7222;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2020;29190.0
7223;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2021;29243.0
7224;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2022;29507.0
7225;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2023;29604.0
7226;Totaal mannen en vrouwen;Totaal;Nederlands;Gemert-Bakel;2024;29584.0
7227;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2014;16933.0
7228;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2015;16912.0
7229;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2016;16713.0
7230;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2017;16707.0
7231;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2018;16623.0
7232;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2019;16629.0
7233;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2020;16483.0
7234;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2021;16510.0
7235;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2022;16675.0
7236;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2023;16778.0
7237;Totaal mannen en vrouwen;Totaal;Nederlands;Gennep;2024;16722.0
7238;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2014;14235.0
7239;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2015;14245.0
7240;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2016;14289.0
7241;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2017;14320.0
7242;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2018;14246.0
7243;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2019;
7244;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2020;
7245;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2021;
7246;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2022;
7247;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2023;
7248;Totaal mannen en vrouwen;Totaal;Nederlands;Giessenlanden;2024;
7249;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2014;25017.0
7250;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2015;24998.0
7251;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2016;24920.0
7252;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2017;24859.0
7253;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2018;24925.0
7254;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2019;25090.0
7255;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2020;25040.0
7256;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2021;24931.0
7257;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2022;24890.0
7258;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2023;24866.0
7259;Totaal mannen en vrouwen;Totaal;Nederlands;Gilze en Rijen;2024;25167.0
7260;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2014;47575.0
7261;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2015;47555.0
7262;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2016;47599.0
7263;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2017;47867.0
7264;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2018;48162.0
7265;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2019;48518.0
7266;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2020;48895.0
7267;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2021;49453.0
7268;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2022;49897.0
7269;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2023;50021.0
7270;Totaal mannen en vrouwen;Totaal;Nederlands;Goeree-Overflakkee;2024;50135.0
7271;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2014;35747.0
7272;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2015;35875.0
7273;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2016;35872.0
7274;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2017;35899.0
7275;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2018;36063.0
7276;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2019;36207.0
7277;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2020;36523.0
7278;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2021;37009.0
7279;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2022;37301.0
7280;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2023;37521.0
7281;Totaal mannen en vrouwen;Totaal;Nederlands;Goes;2024;37498.0
7282;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2014;22726.0
7283;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2015;22640.0
7284;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2016;22694.0
7285;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2017;22871.0
7286;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2018;23163.0
7287;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2019;23291.0
7288;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2020;23381.0
7289;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2021;23435.0
7290;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2022;23416.0
7291;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2023;23536.0
7292;Totaal mannen en vrouwen;Totaal;Nederlands;Goirle;2024;23595.0
7293;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2014;
7294;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2015;
7295;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2016;54564.0
7296;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2017;54660.0
7297;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2018;54861.0
7298;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2019;55104.0
7299;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2020;55276.0
7300;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2021;55758.0
7301;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2022;56029.0
7302;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2023;56660.0
7303;Totaal mannen en vrouwen;Totaal;Nederlands;Gooise Meren;2024;56395.0
7304;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2014;33287.0
7305;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2015;33401.0
7306;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2016;33317.0
7307;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2017;33617.0
7308;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2018;34088.0
7309;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2019;34368.0
7310;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2020;34641.0
7311;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2021;35079.0
7312;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2022;35340.0
7313;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2023;35672.0
7314;Totaal mannen en vrouwen;Totaal;Nederlands;Gorinchem;2024;35764.0
7315;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2014;67852.0
7316;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2015;67999.0
7317;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2016;67861.0
7318;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2017;67963.0
7319;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2018;68669.0
7320;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2019;68983.0
7321;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2020;69097.0
7322;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2021;69297.0
7323;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2022;69570.0
7324;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2023;69911.0
7325;Totaal mannen en vrouwen;Totaal;Nederlands;Gouda;2024;70056.0
7326;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2014;6344.0
7327;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2015;
7328;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2016;
7329;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2017;
7330;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2018;
7331;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2019;
7332;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2020;
7333;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2021;
7334;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2022;
7335;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2023;
7336;Totaal mannen en vrouwen;Totaal;Nederlands;Graft-De Rijp;2024;
7337;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2014;11958.0
7338;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2015;11955.0
7339;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2016;11928.0
7340;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2017;11862.0
7341;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2018;11854.0
7342;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2019;11889.0
7343;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2020;11837.0
7344;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2021;11733.0
7345;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2022;
7346;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2023;
7347;Totaal mannen en vrouwen;Totaal;Nederlands;Grave;2024;
7348;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2014;437116.0
7349;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2015;439649.0
7350;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2016;440593.0
7351;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2017;441701.0
7352;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2018;443363.0
7353;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2019;443577.0
7354;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2020;444418.0
7355;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2021;445952.0
7356;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2022;446023.0
7357;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2023;444569.0
7358;Totaal mannen en vrouwen;Totaal;Nederlands;'s-Gravenhage (gemeente);2024;443179.0
7359;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2014;18630.0
7360;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2015;33564.0
7361;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2016;
7362;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2017;
7363;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2018;
7364;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2019;
7365;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2020;
7366;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2021;
7367;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2022;
7368;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2023;
7369;Totaal mannen en vrouwen;Totaal;Nederlands;Groesbeek;2024;
7370;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2014;184336.0
7371;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2015;185908.0
7372;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2016;185868.0
7373;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2017;185994.0
7374;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2018;184783.0
7375;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2019;210646.0
7376;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2020;210665.0
7377;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2021;211328.0
7378;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2022;211369.0
7379;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2023;211007.0
7380;Totaal mannen en vrouwen;Totaal;Nederlands;Groningen (gemeente);2024;214826.0
7381;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2014;12032.0
7382;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2015;11992.0
7383;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2016;12017.0
7384;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2017;12007.0
7385;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2018;11965.0
7386;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2019;
7387;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2020;
7388;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2021;
7389;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2022;
7390;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2023;
7391;Totaal mannen en vrouwen;Totaal;Nederlands;Grootegast;2024;
7392;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2014;14043.0
7393;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2015;14018.0
7394;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2016;13881.0
7395;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2017;13854.0
7396;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2018;13705.0
7397;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2019;13751.0
7398;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2020;13655.0
7399;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2021;13699.0
7400;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2022;13647.0
7401;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2023;13586.0
7402;Totaal mannen en vrouwen;Totaal;Nederlands;Gulpen-Wittem;2024;13460.0
7403;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2014;23895.0
7404;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2015;23901.0
7405;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2016;23876.0
7406;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2017;23786.0
7407;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2018;23773.0
7408;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2019;23748.0
7409;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2020;23790.0
7410;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2021;23699.0
7411;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2022;23785.0
7412;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2023;23847.0
7413;Totaal mannen en vrouwen;Totaal;Nederlands;Haaksbergen;2024;23681.0
7414;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2014;13374.0
7415;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2015;13301.0
7416;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2016;13350.0
7417;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2017;13633.0
7418;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2018;13797.0
7419;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2019;13844.0
7420;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2020;14008.0
7421;Totaal mannen en vrouwen;Totaal;Nederlands;Haaren;2021;
