ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
183;Ontvangen orders;0;2005 november;2366.0;587.0;1779.0;1264.0;56.0;38.0;88.0;19.0;109.0;10.0;84.0;74.0;40.0
184;Ontvangen orders;0;2005 december;2164.0;344.0;1820.0;1308.0;61.0;69.0;91.0;29.0;106.0;18.0;53.0;52.0;33.0
185;Ontvangen orders;0;2005 4e kwartaal;6503.0;1367.0;5137.0;3548.0;169.0;167.0;224.0;111.0;298.0;89.0;237.0;175.0;119.0
186;Ontvangen orders;0;2005;19069.0;4119.0;14951.0;10093.0;498.0;560.0;779.0;384.0;861.0;241.0;520.0;625.0;390.0
187;Ontvangen orders;0;2006 januari;1463.0;270.0;1193.0;774.0;22.0;66.0;121.0;12.0;60.0;23.0;42.0;52.0;19.0
188;Ontvangen orders;0;2006 februari;1675.0;262.0;1413.0;971.0;32.0;53.0;53.0;44.0;79.0;35.0;68.0;62.0;15.0
189;Ontvangen orders;0;2006 maart;1951.0;364.0;1587.0;1138.0;70.0;39.0;62.0;26.0;45.0;59.0;55.0;66.0;28.0
190;Ontvangen orders;0;2006 1e kwartaal;5089.0;896.0;4192.0;2884.0;123.0;157.0;236.0;82.0;185.0;118.0;165.0;180.0;62.0
191;Ontvangen orders;0;2006 april;2019.0;339.0;1680.0;1152.0;40.0;69.0;52.0;23.0;81.0;9.0;34.0;169.0;51.0
192;Ontvangen orders;0;2006 mei;1633.0;304.0;1329.0;999.0;36.0;49.0;60.0;10.0;95.0;16.0;25.0;16.0;23.0
193;Ontvangen orders;0;2006 juni;1869.0;392.0;1477.0;1034.0;76.0;51.0;50.0;11.0;68.0;19.0;30.0;100.0;38.0
194;Ontvangen orders;0;2006 2e kwartaal;5521.0;1035.0;4486.0;3185.0;153.0;169.0;161.0;44.0;244.0;44.0;89.0;285.0;112.0
195;Ontvangen orders;0;2006 juli;1667.0;309.0;1358.0;822.0;47.0;60.0;75.0;15.0;214.0;26.0;47.0;39.0;12.0
196;Ontvangen orders;0;2006 augustus;1578.0;354.0;1224.0;760.0;40.0;56.0;51.0;32.0;74.0;8.0;70.0;41.0;93.0
197;Ontvangen orders;0;2006 september;2180.0;407.0;1772.0;1136.0;54.0;95.0;86.0;62.0;93.0;29.0;57.0;126.0;34.0
198;Ontvangen orders;0;2006 3e kwartaal;5425.0;1070.0;4355.0;2717.0;141.0;211.0;211.0;110.0;381.0;63.0;174.0;206.0;139.0
199;Ontvangen orders;0;2006 oktober;1724.0;260.0;1465.0;876.0;52.0;83.0;51.0;36.0;76.0;8.0;41.0;215.0;28.0
200;Ontvangen orders;0;2006 november;2030.0;358.0;1672.0;1110.0;53.0;177.0;54.0;31.0;51.0;9.0;85.0;36.0;65.0
201;Ontvangen orders;0;2006 december;2470.0;544.0;1926.0;1224.0;74.0;66.0;75.0;23.0;176.0;59.0;55.0;132.0;43.0
202;Ontvangen orders;0;2006 4e kwartaal;6224.0;1161.0;5063.0;3210.0;179.0;327.0;181.0;90.0;302.0;76.0;180.0;382.0;136.0
203;Ontvangen orders;0;2006;22259.0;4163.0;18096.0;11996.0;596.0;863.0;790.0;326.0;1112.0;300.0;608.0;1054.0;449.0
204;Ontvangen orders;0;2007 januari;1525.0;293.0;1232.0;766.0;49.0;73.0;39.0;22.0;76.0;4.0;96.0;91.0;16.0
205;Ontvangen orders;0;2007 februari;1290.0;226.0;1064.0;672.0;42.0;47.0;53.0;19.0;97.0;4.0;6.0;48.0;75.0
206;Ontvangen orders;0;2007 maart;1835.0;367.0;1468.0;915.0;54.0;78.0;67.0;21.0;189.0;32.0;47.0;38.0;27.0
207;Ontvangen orders;0;2007 1e kwartaal;4650.0;886.0;3763.0;2353.0;145.0;198.0;159.0;61.0;363.0;40.0;149.0;177.0;118.0
208;Ontvangen orders;0;2007 april;1680.0;351.0;1330.0;808.0;58.0;106.0;49.0;72.0;71.0;17.0;50.0;67.0;32.0
209;Ontvangen orders;0;2007 mei;1557.0;381.0;1177.0;665.0;74.0;39.0;68.0;13.0;103.0;5.0;70.0;38.0;103.0
210;Ontvangen orders;0;2007 juni;2155.0;484.0;1671.0;1055.0;83.0;81.0;70.0;44.0;100.0;14.0;45.0;146.0;32.0
211;Ontvangen orders;0;2007 2e kwartaal;5393.0;1215.0;4178.0;2529.0;214.0;225.0;187.0;128.0;274.0;36.0;165.0;251.0;167.0
212;Ontvangen orders;0;2007 juli;1875.0;340.0;1535.0;1015.0;46.0;90.0;82.0;42.0;89.0;14.0;14.0;126.0;16.0
213;Ontvangen orders;0;2007 augustus;1653.0;386.0;1267.0;803.0;65.0;64.0;103.0;30.0;80.0;0.0;48.0;51.0;22.0
214;Ontvangen orders;0;2007 september;2378.0;485.0;1893.0;1165.0;112.0;108.0;85.0;40.0;145.0;4.0;75.0;118.0;41.0
215;Ontvangen orders;0;2007 3e kwartaal;5906.0;1211.0;4695.0;2983.0;223.0;262.0;271.0;113.0;314.0;18.0;137.0;296.0;79.0
216;Ontvangen orders;0;2007 oktober;2080.0;374.0;1706.0;893.0;70.0;70.0;59.0;27.0;140.0;6.0;44.0;376.0;21.0
217;Ontvangen orders;0;2007 november;2248.0;364.0;1884.0;1395.0;96.0;86.0;49.0;15.0;65.0;10.0;89.0;70.0;10.0
218;Ontvangen orders;0;2007 december;2501.0;453.0;2048.0;1426.0;82.0;59.0;95.0;79.0;144.0;16.0;31.0;84.0;30.0
219;Ontvangen orders;0;2007 4e kwartaal;6830.0;1191.0;5638.0;3714.0;248.0;215.0;202.0;121.0;348.0;33.0;164.0;530.0;62.0
220;Ontvangen orders;0;2007;22778.0;4504.0;18274.0;11578.0;831.0;900.0;820.0;424.0;1299.0;128.0;615.0;1254.0;425.0
221;Ontvangen orders;0;2008 januari;1645.0;377.0;1268.0;865.0;47.0;85.0;41.0;13.0;77.0;2.0;81.0;41.0;16.0
222;Ontvangen orders;0;2008 februari;1390.0;270.0;1120.0;672.0;58.0;83.0;51.0;40.0;86.0;15.0;33.0;59.0;22.0
223;Ontvangen orders;0;2008 maart;1973.0;325.0;1648.0;851.0;59.0;412.0;58.0;35.0;94.0;3.0;46.0;68.0;23.0
224;Ontvangen orders;0;2008 1e kwartaal;5007.0;971.0;4036.0;2389.0;164.0;580.0;150.0;88.0;258.0;20.0;159.0;167.0;61.0
225;Ontvangen orders;0;2008 april;1708.0;309.0;1399.0;815.0;58.0;105.0;121.0;39.0;115.0;1.0;23.0;108.0;15.0
226;Ontvangen orders;0;2008 mei;1798.0;356.0;1442.0;897.0;55.0;105.0;116.0;48.0;91.0;8.0;52.0;48.0;22.0
227;Ontvangen orders;0;2008 juni;1835.0;294.0;1542.0;875.0;63.0;88.0;46.0;73.0;216.0;46.0;55.0;48.0;32.0
228;Ontvangen orders;0;2008 2e kwartaal;5341.0;958.0;4383.0;2587.0;177.0;298.0;283.0;160.0;422.0;54.0;130.0;204.0;69.0
229;Ontvangen orders;0;2008 juli;2245.0;364.0;1882.0;946.0;101.0;99.0;62.0;328.0;148.0;28.0;29.0;114.0;27.0
230;Ontvangen orders;0;2008 augustus;2143.0;383.0;1760.0;1056.0;69.0;160.0;72.0;143.0;112.0;11.0;44.0;61.0;33.0
231;Ontvangen orders;0;2008 september;2174.0;450.0;1724.0;1165.0;87.0;107.0;59.0;40.0;94.0;26.0;51.0;51.0;45.0
232;Ontvangen orders;0;2008 3e kwartaal;6561.0;1196.0;5365.0;3167.0;256.0;366.0;193.0;511.0;354.0;65.0;123.0;226.0;104.0
233;Ontvangen orders;0;2008 oktober;2313.0;395.0;1917.0;1052.0;71.0;141.0;89.0;48.0;247.0;2.0;31.0;173.0;63.0
234;Ontvangen orders;0;2008 november;2552.0;364.0;2188.0;1280.0;68.0;153.0;147.0;78.0;134.0;34.0;64.0;178.0;52.0
235;Ontvangen orders;0;2008 december;3004.0;516.0;2488.0;1695.0;63.0;69.0;62.0;70.0;238.0;35.0;93.0;74.0;91.0
236;Ontvangen orders;0;2008 4e kwartaal;7869.0;1275.0;6594.0;4027.0;202.0;363.0;298.0;196.0;619.0;70.0;188.0;425.0;206.0
237;Ontvangen orders;0;2008;24779.0;4401.0;20378.0;12170.0;799.0;1608.0;924.0;954.0;1653.0;209.0;600.0;1022.0;440.0
238;Ontvangen orders;0;2009 januari;1517.0;289.0;1228.0;739.0;42.0;57.0;69.0;47.0;70.0;141.0;18.0;34.0;13.0
239;Ontvangen orders;0;2009 februari;1373.0;292.0;1081.0;637.0;40.0;37.0;39.0;16.0;91.0;39.0;55.0;88.0;39.0
240;Ontvangen orders;0;2009 maart;1856.0;376.0;1480.0;859.0;62.0;83.0;95.0;61.0;120.0;11.0;20.0;128.0;39.0
241;Ontvangen orders;0;2009 1e kwartaal;4746.0;958.0;3788.0;2236.0;144.0;176.0;203.0;124.0;281.0;191.0;93.0;250.0;91.0
242;Ontvangen orders;0;2009 april;1566.0;275.0;1292.0;811.0;62.0;75.0;99.0;16.0;58.0;7.0;42.0;103.0;19.0
243;Ontvangen orders;0;2009 mei;1369.0;288.0;1081.0;648.0;58.0;146.0;40.0;19.0;55.0;5.0;14.0;83.0;13.0
244;Ontvangen orders;0;2009 juni;1610.0;360.0;1250.0;775.0;50.0;78.0;57.0;19.0;109.0;9.0;48.0;76.0;30.0
245;Ontvangen orders;0;2009 2e kwartaal;4545.0;923.0;3622.0;2234.0;170.0;298.0;196.0;55.0;221.0;20.0;104.0;261.0;62.0
246;Ontvangen orders;0;2009 juli;1789.0;312.0;1477.0;852.0;81.0;52.0;69.0;23.0;181.0;39.0;55.0;94.0;31.0
247;Ontvangen orders;0;2009 augustus;1011.0;198.0;813.0;455.0;52.0;19.0;61.0;26.0;46.0;5.0;50.0;80.0;19.0
248;Ontvangen orders;0;2009 september;1878.0;442.0;1436.0;779.0;63.0;67.0;52.0;61.0;91.0;28.0;78.0;182.0;35.0
249;Ontvangen orders;0;2009 3e kwartaal;4678.0;952.0;3726.0;2085.0;196.0;138.0;182.0;111.0;317.0;73.0;183.0;357.0;84.0
250;Ontvangen orders;0;2009 oktober;1720.0;302.0;1418.0;962.0;68.0;77.0;29.0;76.0;59.0;4.0;48.0;47.0;47.0
251;Ontvangen orders;0;2009 november;1429.0;318.0;1111.0;772.0;42.0;51.0;26.0;30.0;58.0;4.0;19.0;83.0;28.0
252;Ontvangen orders;0;2009 december;2855.0;507.0;2348.0;1557.0;69.0;88.0;80.0;34.0;261.0;53.0;59.0;82.0;65.0
253;Ontvangen orders;0;2009 4e kwartaal;6004.0;1127.0;4877.0;3290.0;179.0;217.0;135.0;139.0;378.0;61.0;126.0;212.0;140.0
254;Ontvangen orders;0;2009;19973.0;3959.0;16013.0;9845.0;689.0;829.0;717.0;429.0;1197.0;345.0;506.0;1080.0;376.0
255;Ontvangen orders;0;2010 januari;982.0;244.0;739.0;410.0;41.0;31.0;32.0;62.0;24.0;12.0;27.0;53.0;48.0
256;Ontvangen orders;0;2010 februari;903.0;210.0;694.0;479.0;27.0;13.0;27.0;24.0;23.0;11.0;13.0;42.0;34.0
257;Ontvangen orders;0;2010 maart;1239.0;289.0;950.0;555.0;58.0;42.0;16.0;16.0;27.0;10.0;17.0;178.0;30.0
258;Ontvangen orders;0;2010 1e kwartaal;3125.0;742.0;2383.0;1444.0;126.0;85.0;76.0;103.0;75.0;32.0;57.0;273.0;112.0
259;Ontvangen orders;0;2010 april;1114.0;222.0;891.0;513.0;48.0;83.0;28.0;35.0;50.0;9.0;26.0;82.0;18.0
260;Ontvangen orders;0;2010 mei;1255.0;186.0;1070.0;696.0;70.0;27.0;81.0;39.0;28.0;3.0;43.0;53.0;28.0
261;Ontvangen orders;0;2010 juni;1546.0;274.0;1273.0;713.0;52.0;67.0;31.0;22.0;67.0;13.0;26.0;238.0;42.0
262;Ontvangen orders;0;2010 2e kwartaal;3915.0;682.0;3233.0;1922.0;170.0;177.0;141.0;96.0;146.0;25.0;95.0;373.0;89.0
263;Ontvangen orders;0;2010 juli;1730.0;308.0;1422.0;801.0;72.0;60.0;23.0;121.0;63.0;15.0;51.0;162.0;53.0
264;Ontvangen orders;0;2010 augustus;1159.0;291.0;868.0;515.0;49.0;49.0;24.0;37.0;48.0;37.0;48.0;29.0;31.0
265;Ontvangen orders;0;2010 september;1378.0;272.0;1106.0;747.0;49.0;37.0;33.0;13.0;74.0;10.0;67.0;38.0;38.0
266;Ontvangen orders;0;2010 3e kwartaal;4268.0;872.0;3396.0;2064.0;171.0;147.0;80.0;171.0;184.0;63.0;166.0;230.0;121.0
267;Ontvangen orders;0;2010 oktober;1240.0;211.0;1029.0;655.0;43.0;27.0;20.0;36.0;43.0;15.0;21.0;108.0;61.0
268;Ontvangen orders;0;2010 november;1989.0;435.0;1554.0;995.0;79.0;44.0;51.0;32.0;46.0;144.0;74.0;56.0;33.0
269;Ontvangen orders;0;2010 december;1723.0;318.0;1404.0;975.0;59.0;31.0;52.0;16.0;27.0;60.0;39.0;124.0;22.0
270;Ontvangen orders;0;2010 4e kwartaal;4951.0;964.0;3987.0;2625.0;180.0;102.0;122.0;84.0;116.0;220.0;134.0;287.0;116.0
271;Ontvangen orders;0;2010;16259.0;3260.0;12999.0;8055.0;647.0;512.0;418.0;454.0;521.0;340.0;452.0;1162.0;438.0
272;Ontvangen orders;0;2011 januari;1049.0;192.0;857.0;543.0;41.0;21.0;44.0;31.0;52.0;10.0;56.0;36.0;23.0
273;Ontvangen orders;0;2011 februari;1114.0;242.0;871.0;620.0;37.0;14.0;20.0;7.0;33.0;11.0;20.0;69.0;41.0
274;Ontvangen orders;0;2011 maart;1472.0;225.0;1248.0;848.0;54.0;31.0;76.0;39.0;60.0;0.0;35.0;75.0;29.0
275;Ontvangen orders;0;2011 1e kwartaal;3635.0;659.0;2976.0;2012.0;132.0;66.0;141.0;77.0;145.0;21.0;110.0;179.0;93.0
276;Ontvangen orders;0;2011 april;1162.0;249.0;913.0;569.0;61.0;21.0;45.0;29.0;33.0;18.0;81.0;34.0;21.0
277;Ontvangen orders;0;2011 mei;1234.0;225.0;1009.0;597.0;53.0;24.0;39.0;36.0;147.0;11.0;28.0;61.0;12.0
278;Ontvangen orders;0;2011 juni;1046.0;205.0;842.0;519.0;56.0;31.0;35.0;21.0;48.0;2.0;21.0;31.0;77.0
279;Ontvangen orders;0;2011 2e kwartaal;3442.0;678.0;2764.0;1685.0;171.0;75.0;120.0;86.0;229.0;31.0;131.0;127.0;110.0
280;Ontvangen orders;0;2011 juli;1123.0;222.0;901.0;578.0;55.0;74.0;85.0;4.0;13.0;4.0;34.0;36.0;18.0
281;Ontvangen orders;0;2011 augustus;844.0;149.0;695.0;376.0;42.0;29.0;26.0;13.0;92.0;9.0;56.0;44.0;8.0
282;Ontvangen orders;0;2011 september;1360.0;272.0;1088.0;709.0;60.0;50.0;36.0;23.0;58.0;0.0;24.0;83.0;43.0
283;Ontvangen orders;0;2011 3e kwartaal;3327.0;643.0;2684.0;1664.0;156.0;153.0;147.0;40.0;163.0;14.0;114.0;163.0;70.0
284;Ontvangen orders;0;2011 oktober;1509.0;295.0;1214.0;811.0;79.0;64.0;56.0;13.0;58.0;3.0;55.0;62.0;14.0
285;Ontvangen orders;0;2011 november;1536.0;307.0;1229.0;687.0;63.0;34.0;98.0;21.0;44.0;7.0;111.0;138.0;26.0
286;Ontvangen orders;0;2011 december;1488.0;274.0;1214.0;689.0;46.0;71.0;43.0;36.0;81.0;30.0;44.0;121.0;53.0
287;Ontvangen orders;0;2011 4e kwartaal;4533.0;876.0;3657.0;2186.0;188.0;169.0;196.0;70.0;183.0;40.0;210.0;321.0;93.0
288;Ontvangen orders;0;2011;14937.0;2856.0;12081.0;7547.0;647.0;463.0;604.0;273.0;720.0;107.0;565.0;790.0;365.0
289;Ontvangen orders;0;2012 januari;649.0;145.0;504.0;290.0;57.0;11.0;32.0;26.0;11.0;3.0;34.0;36.0;4.0
290;Ontvangen orders;0;2012 februari;751.0;139.0;613.0;374.0;37.0;28.0;23.0;39.0;26.0;0.0;22.0;38.0;24.0
291;Ontvangen orders;0;2012 maart;967.0;218.0;749.0;362.0;33.0;32.0;71.0;52.0;41.0;5.0;85.0;46.0;23.0
292;Ontvangen orders;0;2012 1e kwartaal;2367.0;501.0;1866.0;1026.0;128.0;71.0;127.0;116.0;78.0;8.0;141.0;121.0;51.0
293;Ontvangen orders;0;2012 april;812.0;221.0;592.0;328.0;51.0;44.0;22.0;30.0;23.0;2.0;16.0;50.0;25.0
294;Ontvangen orders;0;2012 mei;876.0;214.0;662.0;333.0;45.0;66.0;21.0;6.0;57.0;6.0;52.0;62.0;13.0
295;Ontvangen orders;0;2012 juni;1353.0;241.0;1112.0;491.0;63.0;31.0;45.0;25.0;116.0;58.0;34.0;158.0;90.0
296;Ontvangen orders;0;2012 2e kwartaal;3041.0;676.0;2365.0;1152.0;159.0;141.0;88.0;61.0;197.0;66.0;102.0;270.0;129.0
297;Ontvangen orders;0;2012 juli;1070.0;229.0;841.0;496.0;48.0;31.0;102.0;19.0;15.0;14.0;38.0;58.0;22.0
298;Ontvangen orders;0;2012 augustus;773.0;281.0;493.0;290.0;45.0;26.0;42.0;8.0;12.0;1.0;42.0;10.0;16.0
299;Ontvangen orders;0;2012 september;989.0;218.0;771.0;466.0;47.0;61.0;47.0;6.0;17.0;38.0;18.0;45.0;26.0
300;Ontvangen orders;0;2012 3e kwartaal;2833.0;729.0;2104.0;1251.0;141.0;118.0;190.0;33.0;44.0;53.0;98.0;113.0;64.0
301;Ontvangen orders;0;2012 oktober;1001.0;273.0;728.0;441.0;48.0;26.0;62.0;32.0;16.0;6.0;22.0;55.0;21.0
302;Ontvangen orders;0;2012 november;887.0;198.0;689.0;403.0;47.0;68.0;25.0;23.0;19.0;1.0;26.0;28.0;48.0
303;Ontvangen orders;0;2012 december;998.0;180.0;819.0;417.0;35.0;39.0;58.0;25.0;32.0;3.0;44.0;72.0;94.0
304;Ontvangen orders;0;2012 4e kwartaal;2886.0;651.0;2235.0;1261.0;130.0;133.0;145.0;81.0;67.0;11.0;92.0;154.0;162.0
305;Ontvangen orders;0;2012;11127.0;2556.0;8571.0;4691.0;557.0;462.0;550.0;291.0;386.0;137.0;433.0;658.0;406.0
306;Ontvangen orders;0;2013 januari;613.0;173.0;440.0;256.0;37.0;15.0;25.0;12.0;12.0;0.0;25.0;34.0;23.0
307;Ontvangen orders;0;2013 februari;631.0;172.0;459.0;250.0;31.0;21.0;15.0;28.0;28.0;6.0;32.0;23.0;24.0
308;Ontvangen orders;0;2013 maart;655.0;214.0;441.0;221.0;45.0;15.0;32.0;10.0;13.0;2.0;62.0;12.0;30.0
309;Ontvangen orders;0;2013 1e kwartaal;1899.0;558.0;1341.0;727.0;113.0;51.0;73.0;50.0;53.0;8.0;120.0;69.0;77.0
310;Ontvangen orders;0;2013 april;710.0;212.0;498.0;263.0;50.0;28.0;28.0;40.0;25.0;1.0;13.0;16.0;34.0
311;Ontvangen orders;0;2013 mei;870.0;278.0;592.0;312.0;42.0;22.0;22.0;2.0;52.0;59.0;35.0;23.0;23.0
312;Ontvangen orders;0;2013 juni;885.0;343.0;542.0;249.0;39.0;15.0;29.0;24.0;43.0;27.0;40.0;29.0;47.0
313;Ontvangen orders;0;2013 2e kwartaal;2465.0;833.0;1632.0;824.0;131.0;65.0;79.0;66.0;120.0;86.0;88.0;69.0;104.0
314;Ontvangen orders;0;2013 juli;799.0;278.0;520.0;253.0;60.0;16.0;19.0;25.0;72.0;20.0;13.0;29.0;14.0
315;Ontvangen orders;0;2013 augustus;555.0;206.0;349.0;171.0;40.0;13.0;26.0;26.0;21.0;0.0;15.0;20.0;16.0
316;Ontvangen orders;0;2013 september;934.0;283.0;651.0;305.0;45.0;20.0;68.0;9.0;75.0;16.0;34.0;56.0;24.0
317;Ontvangen orders;0;2013 3e kwartaal;2288.0;767.0;1520.0;729.0;145.0;49.0;113.0;60.0;168.0;36.0;62.0;105.0;54.0
318;Ontvangen orders;0;2013 oktober;844.0;208.0;636.0;321.0;41.0;44.0;62.0;20.0;12.0;13.0;68.0;39.0;16.0
319;Ontvangen orders;0;2013 november;902.0;192.0;710.0;417.0;41.0;47.0;48.0;8.0;64.0;0.0;26.0;33.0;26.0
320;Ontvangen orders;0;2013 dec ember;846.0;193.0;653.0;366.0;36.0;19.0;20.0;7.0;18.0;65.0;67.0;27.0;27.0
321;Ontvangen orders;0;2013 4e kwartaal;2593.0;594.0;1999.0;1104.0;119.0;110.0;130.0;35.0;95.0;78.0;161.0;98.0;68.0
322;Ontvangen orders;0;2013;9244.0;2752.0;6492.0;3384.0;509.0;276.0;394.0;210.0;437.0;208.0;431.0;340.0;303.0
323;Ontvangen orders;0;2014 januari;1165.0;385.0;780.0;308.0;35.0;22.0;88.0;96.0;34.0;1.0;22.0;123.0;51.0
324;Ontvangen orders;0;2014 februari;756.0;231.0;525.0;290.0;40.0;24.0;105.0;2.0;10.0;0.0;23.0;22.0;8.0
325;Ontvangen orders;0;2014 maart;802.0;197.0;605.0;348.0;54.0;29.0;39.0;36.0;13.0;0.0;26.0;41.0;20.0
326;Ontvangen orders;0;2014 1e kwartaal;2722.0;812.0;1910.0;946.0;129.0;75.0;232.0;134.0;57.0;1.0;71.0;186.0;79.0
327;Ontvangen orders;0;2014 april;789.0;214.0;575.0;314.0;45.0;30.0;40.0;21.0;18.0;0.0;72.0;19.0;17.0
328;Ontvangen orders;0;2014 mei;711.0;179.0;532.0;329.0;30.0;19.0;35.0;14.0;46.0;0.0;17.0;16.0;26.0
329;Ontvangen orders;0;2014 juni;752.0;244.0;508.0;285.0;36.0;23.0;26.0;37.0;16.0;0.0;7.0;40.0;37.0
330;Ontvangen orders;0;2014 2e kwartaal;2252.0;637.0;1615.0;929.0;111.0;72.0;100.0;72.0;80.0;0.0;96.0;75.0;80.0
331;Ontvangen orders;0;2014 juli;989.0;201.0;788.0;488.0;34.0;33.0;53.0;40.0;16.0;0.0;80.0;17.0;28.0
332;Ontvangen orders;0;2014 augustus;703.0;171.0;532.0;311.0;30.0;10.0;15.0;5.0;44.0;0.0;7.0;94.0;15.0
333;Ontvangen orders;0;2014 september;1040.0;214.0;826.0;497.0;33.0;31.0;55.0;24.0;19.0;0.0;38.0;55.0;75.0
334;Ontvangen orders;0;2014 3e kwartaal;2732.0;586.0;2146.0;1295.0;97.0;74.0;123.0;69.0;79.0;0.0;125.0;166.0;117.0
335;Ontvangen orders;0;2014 oktober;1014.0;368.0;646.0;458.0;36.0;35.0;30.0;4.0;18.0;1.0;15.0;33.0;16.0
336;Ontvangen orders;0;2014 november;857.0;215.0;643.0;450.0;43.0;39.0;26.0;12.0;17.0;3.0;11.0;24.0;16.0
337;Ontvangen orders;0;2014 december;1480.0;365.0;1115.0;675.0;37.0;17.0;84.0;16.0;148.0;0.0;21.0;42.0;75.0
338;Ontvangen orders;0;2014 4e kwartaal;3351.0;947.0;2403.0;1583.0;116.0;91.0;139.0;33.0;183.0;4.0;47.0;100.0;107.0
339;Ontvangen orders;0;2014;11056.0;2982.0;8074.0;4753.0;453.0;312.0;594.0;309.0;400.0;6.0;339.0;526.0;383.0
340;Ontvangen orders;0;2015 januari;791.0;213.0;578.0;409.0;28.0;17.0;26.0;17.0;12.0;0.0;39.0;4.0;25.0
341;Ontvangen orders;0;2015 februari;1235.0;279.0;957.0;741.0;30.0;26.0;62.0;40.0;19.0;0.0;9.0;8.0;20.0
342;Ontvangen orders;0;2015 maart;1138.0;235.0;903.0;652.0;25.0;54.0;21.0;34.0;21.0;6.0;55.0;22.0;14.0
343;Ontvangen orders;0;2015 1e kwartaal;3165.0;727.0;2438.0;1802.0;83.0;98.0;109.0;91.0;52.0;6.0;104.0;34.0;58.0
344;Ontvangen orders;0;2015 april;1441.0;218.0;1223.0;862.0;36.0;31.0;42.0;20.0;100.0;1.0;52.0;64.0;17.0
345;Ontvangen orders;0;2015 mei;996.0;216.0;780.0;528.0;28.0;9.0;44.0;38.0;101.0;0.0;12.0;7.0;14.0
346;Ontvangen orders;0;2015 juni;924.0;195.0;729.0;478.0;42.0;22.0;28.0;36.0;37.0;2.0;29.0;27.0;28.0
347;Ontvangen orders;0;2015 2e kwartaal;3361.0;629.0;2732.0;1868.0;107.0;62.0;114.0;94.0;238.0;2.0;93.0;97.0;59.0
348;Ontvangen orders;0;2015 juli;811.0;209.0;601.0;367.0;39.0;24.0;19.0;51.0;37.0;1.0;25.0;27.0;12.0
349;Ontvangen orders;0;2015 augustus;1028.0;291.0;736.0;388.0;32.0;31.0;30.0;20.0;170.0;0.0;30.0;15.0;21.0
350;Ontvangen orders;0;2015 september;896.0;194.0;703.0;456.0;33.0;21.0;51.0;21.0;22.0;0.0;19.0;68.0;11.0
351;Ontvangen orders;0;2015 3e kwartaal;2735.0;694.0;2040.0;1210.0;104.0;76.0;100.0;92.0;229.0;2.0;74.0;109.0;44.0
352;Ontvangen orders;0;2015 oktober;865.0;218.0;648.0;441.0;26.0;22.0;20.0;11.0;9.0;60.0;26.0;23.0;10.0
353;Ontvangen orders;0;2015 november;1046.0;238.0;808.0;537.0;16.0;31.0;75.0;36.0;7.0;0.0;39.0;43.0;21.0
354;Ontvangen orders;0;2015 december;1070.0;350.0;720.0;490.0;21.0;32.0;67.0;14.0;27.0;0.0;31.0;19.0;19.0
355;Ontvangen orders;0;2015 4e kwartaal;2982.0;806.0;2176.0;1469.0;63.0;85.0;162.0;61.0;43.0;60.0;97.0;85.0;50.0
356;Ontvangen orders;0;2015;12242.0;2856.0;9386.0;6349.0;357.0;320.0;485.0;337.0;564.0;70.0;368.0;325.0;212.0
357;Ontvangen orders;0;2016 januari;658.0;141.0;517.0;388.0;29.0;17.0;30.0;12.0;17.0;1.0;9.0;7.0;5.0
358;Ontvangen orders;0;2016 februari;955.0;298.0;657.0;424.0;33.0;44.0;42.0;27.0;14.0;0.0;25.0;31.0;16.0
359;Ontvangen orders;0;2016 maart;853.0;225.0;627.0;427.0;34.0;21.0;67.0;17.0;10.0;0.0;24.0;18.0;9.0
360;Ontvangen orders;0;2016 1e kwartaal;2466.0;665.0;1801.0;1239.0;96.0;82.0;139.0;57.0;41.0;1.0;59.0;57.0;30.0
361;Ontvangen orders;0;2016 april;1141.0;317.0;824.0;476.0;44.0;30.0;50.0;24.0;51.0;3.0;15.0;122.0;8.0
362;Ontvangen orders;0;2016 mei;864.0;230.0;634.0;407.0;28.0;19.0;55.0;28.0;33.0;1.0;28.0;11.0;24.0
363;Ontvangen orders;0;2016 juni;1119.0;287.0;832.0;582.0;36.0;39.0;76.0;30.0;16.0;0.0;13.0;27.0;13.0
364;Ontvangen orders;0;2016 2e kwartaal;3124.0;834.0;2290.0;1464.0;109.0;88.0;181.0;82.0;101.0;5.0;57.0;160.0;44.0
365;Ontvangen orders;0;2016 juli;1072.0;304.0;768.0;537.0;27.0;13.0;17.0;44.0;11.0;4.0;56.0;17.0;42.0
366;Ontvangen orders;0;2016 augustus;913.0;227.0;686.0;456.0;32.0;24.0;20.0;34.0;43.0;1.0;20.0;35.0;23.0
367;Ontvangen orders;0;2016 september;1472.0;383.0;1089.0;768.0;23.0;54.0;27.0;42.0;101.0;2.0;9.0;20.0;43.0
368;Ontvangen orders;0;2016 3e kwartaal;3457.0;914.0;2544.0;1761.0;82.0;90.0;64.0;120.0;155.0;6.0;85.0;72.0;108.0
