ID;Geslacht;Leeftijden;TypeZorg;BurgerlijkeStaat;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2468;Mannen;65 tot 80 jaar;4;Gehuwd/partnerschap;2008;1565;0.22;297;190;0.43
2469;Mannen;65 tot 80 jaar;4;Gehuwd/partnerschap;2009;1680;0.23;347;206;0.48
2470;Mannen;65 tot 80 jaar;4;Gehuwd/partnerschap;2010;1845;0.25;407;221;0.55
2471;Mannen;65 tot 80 jaar;4;Verweduwd;2004;3595;5.23;523;145;7.6
2472;Mannen;65 tot 80 jaar;4;Verweduwd;2005;1590;2.32;251;158;3.65
2473;Mannen;65 tot 80 jaar;4;Verweduwd;2006;1090;1.59;189;174;2.76
2474;Mannen;65 tot 80 jaar;4;Verweduwd;2007;1105;1.61;210;190;3.06
2475;Mannen;65 tot 80 jaar;4;Verweduwd;2008;1620;2.35;343;212;4.96
2476;Mannen;65 tot 80 jaar;4;Verweduwd;2009;2035;2.92;475;234;6.83
2477;Mannen;65 tot 80 jaar;4;Verweduwd;2010;2090;3.0;520;249;7.46
2478;Mannen;65 tot 80 jaar;4;Gescheiden;2004;1505;2.74;202;134;3.69
2479;Mannen;65 tot 80 jaar;4;Gescheiden;2005;775;1.34;112;145;1.94
2480;Mannen;65 tot 80 jaar;4;Gescheiden;2006;625;1.02;98;156;1.6
2481;Mannen;65 tot 80 jaar;4;Gescheiden;2007;680;1.06;114;167;1.77
2482;Mannen;65 tot 80 jaar;4;Gescheiden;2008;940;1.35;185;197;2.67
2483;Mannen;65 tot 80 jaar;4;Gescheiden;2009;1295;1.75;279;215;3.76
2484;Mannen;65 tot 80 jaar;4;Gescheiden;2010;1545;1.98;363;235;4.67
2485;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2004;2185;0.27;245;112;0.3
2486;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2005;2515;0.3;297;118;0.36
2487;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2006;2750;0.33;336;122;0.4
2488;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2007;2040;0.24;286;140;0.33
2489;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2008;1420;0.16;201;142;0.23
2490;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2009;1105;0.12;167;151;0.18
2491;Mannen;65 tot 80 jaar;5;Totaal burgerlijke staat;2010;935;0.1;141;150;0.15
2492;Mannen;65 tot 80 jaar;5;Ongehuwd;2004;235;0.49;27;116;0.57
2493;Mannen;65 tot 80 jaar;5;Ongehuwd;2005;355;0.73;43;121;0.89
2494;Mannen;65 tot 80 jaar;5;Ongehuwd;2006;465;0.94;62;133;1.25
2495;Mannen;65 tot 80 jaar;5;Ongehuwd;2007;375;0.75;57;151;1.13
2496;Mannen;65 tot 80 jaar;5;Ongehuwd;2008;255;0.5;38;148;0.74
2497;Mannen;65 tot 80 jaar;5;Ongehuwd;2009;215;0.41;34;160;0.66
2498;Mannen;65 tot 80 jaar;5;Ongehuwd;2010;195;0.37;32;164;0.6
2499;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2004;1070;0.17;114;107;0.18
2500;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2005;965;0.15;99;102;0.15
2501;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2006;930;0.14;95;102;0.14
2502;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2007;610;0.09;74;121;0.11
2503;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2008;385;0.06;45;117;0.07
2504;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2009;310;0.04;41;132;0.06
2505;Mannen;65 tot 80 jaar;5;Gehuwd/partnerschap;2010;265;0.04;37;139;0.05
2506;Mannen;65 tot 80 jaar;5;Verweduwd;2004;585;0.85;71;121;1.03
2507;Mannen;65 tot 80 jaar;5;Verweduwd;2005;740;1.08;102;139;1.49
2508;Mannen;65 tot 80 jaar;5;Verweduwd;2006;790;1.15;108;137;1.58
2509;Mannen;65 tot 80 jaar;5;Verweduwd;2007;610;0.89;93;152;1.35
2510;Mannen;65 tot 80 jaar;5;Verweduwd;2008;450;0.65;72;160;1.04
2511;Mannen;65 tot 80 jaar;5;Verweduwd;2009;335;0.48;56;167;0.81
2512;Mannen;65 tot 80 jaar;5;Verweduwd;2010;240;0.34;35;148;0.51
2513;Mannen;65 tot 80 jaar;5;Gescheiden;2004;295;0.54;33;113;0.61
2514;Mannen;65 tot 80 jaar;5;Gescheiden;2005;455;0.78;53;117;0.92
2515;Mannen;65 tot 80 jaar;5;Gescheiden;2006;565;0.93;71;125;1.16
2516;Mannen;65 tot 80 jaar;5;Gescheiden;2007;440;0.69;63;142;0.98
2517;Mannen;65 tot 80 jaar;5;Gescheiden;2008;325;0.47;46;142;0.67
2518;Mannen;65 tot 80 jaar;5;Gescheiden;2009;245;0.33;36;146;0.48
2519;Mannen;65 tot 80 jaar;5;Gescheiden;2010;240;0.31;36;152;0.47
2520;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2004;11245;1.39;1158;103;1.43
2521;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2005;13045;1.58;1130;87;1.37
2522;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2006;13270;1.58;1217;92;1.45
2523;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2007;14675;1.71;1451;99;1.69
2524;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2008;14355;1.62;1460;102;1.65
2525;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2009;13450;1.47;1379;103;1.51
2526;Mannen;65 tot 80 jaar;6;Totaal burgerlijke staat;2010;13140;1.41;1365;104;1.46
2527;Mannen;65 tot 80 jaar;6;Ongehuwd;2004;1110;2.34;138;124;2.91
2528;Mannen;65 tot 80 jaar;6;Ongehuwd;2005;1055;2.17;98;92;2.0
2529;Mannen;65 tot 80 jaar;6;Ongehuwd;2006;1035;2.09;106;102;2.14
2530;Mannen;65 tot 80 jaar;6;Ongehuwd;2007;1165;2.32;143;122;2.84
2531;Mannen;65 tot 80 jaar;6;Ongehuwd;2008;1145;2.25;144;126;2.83
2532;Mannen;65 tot 80 jaar;6;Ongehuwd;2009;1005;1.92;128;127;2.43
2533;Mannen;65 tot 80 jaar;6;Ongehuwd;2010;940;1.75;116;124;2.16
2534;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2004;8020;1.26;783;98;1.23
2535;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2005;10070;1.55;874;87;1.34
2536;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2006;10280;1.55;947;92;1.43
2537;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2007;11120;1.64;1095;99;1.62
2538;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2008;10815;1.56;1070;99;1.54
2539;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2009;10275;1.43;1028;100;1.43
2540;Mannen;65 tot 80 jaar;6;Gehuwd/partnerschap;2010;10010;1.36;1009;101;1.38
2541;Mannen;65 tot 80 jaar;6;Verweduwd;2004;1275;1.86;148;116;2.15
2542;Mannen;65 tot 80 jaar;6;Verweduwd;2005;1160;1.69;99;85;1.44
2543;Mannen;65 tot 80 jaar;6;Verweduwd;2006;1170;1.71;100;86;1.46
2544;Mannen;65 tot 80 jaar;6;Verweduwd;2007;1380;2.01;117;85;1.71
2545;Mannen;65 tot 80 jaar;6;Verweduwd;2008;1325;1.92;133;100;1.92
2546;Mannen;65 tot 80 jaar;6;Verweduwd;2009;1160;1.67;122;105;1.75
2547;Mannen;65 tot 80 jaar;6;Verweduwd;2010;1150;1.65;127;111;1.83
2548;Mannen;65 tot 80 jaar;6;Gescheiden;2004;835;1.53;89;107;1.63
2549;Mannen;65 tot 80 jaar;6;Gescheiden;2005;760;1.31;59;78;1.02
2550;Mannen;65 tot 80 jaar;6;Gescheiden;2006;790;1.3;63;80;1.04
2551;Mannen;65 tot 80 jaar;6;Gescheiden;2007;1005;1.57;96;95;1.49
2552;Mannen;65 tot 80 jaar;6;Gescheiden;2008;1070;1.54;113;106;1.63
2553;Mannen;65 tot 80 jaar;6;Gescheiden;2009;1010;1.36;102;101;1.38
2554;Mannen;65 tot 80 jaar;6;Gescheiden;2010;1040;1.34;113;108;1.45
2555;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2004;10690;1.32;2677;250;3.32
2556;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2005;11230;1.36;2863;255;3.47
2557;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2006;11065;1.32;3029;274;3.6
2558;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2007;8725;1.01;2536;291;2.95
2559;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2008;7345;0.83;2203;300;2.49
2560;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2009;6105;0.67;1938;317;2.12
2561;Mannen;65 tot 80 jaar;7;Totaal burgerlijke staat;2010;5535;0.59;1784;322;1.91
2562;Mannen;65 tot 80 jaar;7;Ongehuwd;2004;1655;3.49;472;286;9.96
2563;Mannen;65 tot 80 jaar;7;Ongehuwd;2005;1865;3.83;544;292;11.19
2564;Mannen;65 tot 80 jaar;7;Ongehuwd;2006;1870;3.79;566;303;11.47
2565;Mannen;65 tot 80 jaar;7;Ongehuwd;2007;1650;3.28;498;302;9.9
2566;Mannen;65 tot 80 jaar;7;Ongehuwd;2008;1425;2.79;454;319;8.9
2567;Mannen;65 tot 80 jaar;7;Ongehuwd;2009;1205;2.3;408;338;7.79
2568;Mannen;65 tot 80 jaar;7;Ongehuwd;2010;1060;1.98;363;343;6.77
2569;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2004;4505;0.71;1033;229;1.62
2570;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2005;4430;0.68;1009;228;1.55
2571;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2006;4255;0.64;1060;249;1.6
2572;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2007;2785;0.41;780;280;1.15
2573;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2008;2230;0.32;638;286;0.92
2574;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2009;1810;0.25;558;308;0.78
2575;Mannen;65 tot 80 jaar;7;Gehuwd/partnerschap;2010;1575;0.21;483;306;0.66
2576;Mannen;65 tot 80 jaar;7;Verweduwd;2004;2930;4.26;765;261;11.12
2577;Mannen;65 tot 80 jaar;7;Verweduwd;2005;3100;4.51;824;266;11.99
2578;Mannen;65 tot 80 jaar;7;Verweduwd;2006;3070;4.47;886;289;12.92
2579;Mannen;65 tot 80 jaar;7;Verweduwd;2007;2610;3.8;771;296;11.25
2580;Mannen;65 tot 80 jaar;7;Verweduwd;2008;2150;3.11;658;306;9.53
2581;Mannen;65 tot 80 jaar;7;Verweduwd;2009;1755;2.52;554;316;7.96
2582;Mannen;65 tot 80 jaar;7;Verweduwd;2010;1605;2.31;524;326;7.52
2583;Mannen;65 tot 80 jaar;7;Gescheiden;2004;1600;2.93;407;254;7.43
2584;Mannen;65 tot 80 jaar;7;Gescheiden;2005;1840;3.18;485;264;8.39
2585;Mannen;65 tot 80 jaar;7;Gescheiden;2006;1870;3.07;516;276;8.47
2586;Mannen;65 tot 80 jaar;7;Gescheiden;2007;1680;2.62;487;289;7.57
2587;Mannen;65 tot 80 jaar;7;Gescheiden;2008;1540;2.22;454;294;6.53
2588;Mannen;65 tot 80 jaar;7;Gescheiden;2009;1335;1.8;417;312;5.64
2589;Mannen;65 tot 80 jaar;7;Gescheiden;2010;1290;1.66;414;321;5.33
2590;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2004;35890;4.45;2983;83;3.7
2591;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2005;36275;4.4;3706;102;4.49
2592;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2006;36380;4.33;3925;108;4.67
2593;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2007;33450;3.89;3799;114;4.42
2594;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2008;33235;3.76;3841;116;4.34
2595;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2009;33220;3.64;4036;122;4.42
2596;Mannen;65 tot 80 jaar;8;Totaal burgerlijke staat;2010;33265;3.56;4131;124;4.42
2597;Mannen;65 tot 80 jaar;8;Ongehuwd;2004;4495;9.48;372;83;7.85
2598;Mannen;65 tot 80 jaar;8;Ongehuwd;2005;5035;10.35;547;109;11.24
2599;Mannen;65 tot 80 jaar;8;Ongehuwd;2006;5315;10.77;615;116;12.46
2600;Mannen;65 tot 80 jaar;8;Ongehuwd;2007;5160;10.26;610;118;12.13
2601;Mannen;65 tot 80 jaar;8;Ongehuwd;2008;5085;9.97;608;119;11.91
2602;Mannen;65 tot 80 jaar;8;Ongehuwd;2009;5225;9.96;646;124;12.32
2603;Mannen;65 tot 80 jaar;8;Ongehuwd;2010;5295;9.88;669;126;12.49
2604;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2004;13665;2.15;969;71;1.52
2605;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2005;12930;1.99;1087;84;1.67
2606;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2006;12585;1.9;1109;88;1.68
2607;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2007;10560;1.56;1035;98;1.53
2608;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2008;10200;1.47;1046;103;1.5
2609;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2009;10005;1.39;1108;111;1.55
2610;Mannen;65 tot 80 jaar;8;Gehuwd/partnerschap;2010;10195;1.39;1153;113;1.57
2611;Mannen;65 tot 80 jaar;8;Verweduwd;2004;12625;18.35;1232;98;17.9
2612;Mannen;65 tot 80 jaar;8;Verweduwd;2005;12595;18.33;1493;119;21.73
2613;Mannen;65 tot 80 jaar;8;Verweduwd;2006;12450;18.14;1548;124;22.56
2614;Mannen;65 tot 80 jaar;8;Verweduwd;2007;11700;17.07;1491;127;21.76
2615;Mannen;65 tot 80 jaar;8;Verweduwd;2008;11560;16.75;1477;128;21.4
2616;Mannen;65 tot 80 jaar;8;Verweduwd;2009;11335;16.27;1512;133;21.71
2617;Mannen;65 tot 80 jaar;8;Verweduwd;2010;10745;15.41;1469;137;21.07
2618;Mannen;65 tot 80 jaar;8;Gescheiden;2004;5110;9.33;410;80;7.49
2619;Mannen;65 tot 80 jaar;8;Gescheiden;2005;5715;9.88;579;101;10.0
2620;Mannen;65 tot 80 jaar;8;Gescheiden;2006;6035;9.91;653;108;10.72
2621;Mannen;65 tot 80 jaar;8;Gescheiden;2007;6025;9.37;663;110;10.32
2622;Mannen;65 tot 80 jaar;8;Gescheiden;2008;6390;9.19;710;111;10.21
2623;Mannen;65 tot 80 jaar;8;Gescheiden;2009;6660;9.0;770;116;10.4
2624;Mannen;65 tot 80 jaar;8;Gescheiden;2010;7030;9.04;839;119;10.79
2625;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2004;35725;4.43;2794;78;3.46
2626;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2005;33515;4.06;2312;69;2.8
2627;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2006;33160;3.95;2485;75;2.96
2628;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2007;34735;4.04;2611;75;3.04
2629;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2008;37235;4.21;2985;80;3.37
2630;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2009;38375;4.2;3194;83;3.5
2631;Mannen;65 tot 80 jaar;9;Totaal burgerlijke staat;2010;40045;4.28;3398;85;3.63
2632;Mannen;65 tot 80 jaar;9;Ongehuwd;2004;4580;9.66;487;106;10.27
2633;Mannen;65 tot 80 jaar;9;Ongehuwd;2005;4080;8.38;384;94;7.88
2634;Mannen;65 tot 80 jaar;9;Ongehuwd;2006;3900;7.9;391;100;7.92
2635;Mannen;65 tot 80 jaar;9;Ongehuwd;2007;4085;8.13;399;98;7.93
2636;Mannen;65 tot 80 jaar;9;Ongehuwd;2008;4390;8.6;453;103;8.89
2637;Mannen;65 tot 80 jaar;9;Ongehuwd;2009;4505;8.59;481;107;9.17
2638;Mannen;65 tot 80 jaar;9;Ongehuwd;2010;4655;8.69;500;107;9.33
2639;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2004;18185;2.86;1200;66;1.89
2640;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2005;19515;3.0;1200;61;1.85
2641;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2006;19890;3.01;1337;67;2.02
2642;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2007;20965;3.1;1419;68;2.1
2643;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2008;22335;3.21;1583;71;2.28
2644;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2009;22945;3.2;1709;74;2.38
2645;Mannen;65 tot 80 jaar;9;Gehuwd/partnerschap;2010;23920;3.26;1783;75;2.43
2646;Mannen;65 tot 80 jaar;9;Verweduwd;2004;8565;12.45;718;84;10.43
2647;Mannen;65 tot 80 jaar;9;Verweduwd;2005;6285;9.15;443;70;6.45
2648;Mannen;65 tot 80 jaar;9;Verweduwd;2006;5785;8.43;452;78;6.58
2649;Mannen;65 tot 80 jaar;9;Verweduwd;2007;5835;8.51;452;77;6.59
2650;Mannen;65 tot 80 jaar;9;Verweduwd;2008;6195;8.98;548;88;7.93
2651;Mannen;65 tot 80 jaar;9;Verweduwd;2009;6255;8.98;576;92;8.27
2652;Mannen;65 tot 80 jaar;9;Verweduwd;2010;6415;9.2;623;97;8.93
2653;Mannen;65 tot 80 jaar;9;Gescheiden;2004;4390;8.02;390;89;7.12
2654;Mannen;65 tot 80 jaar;9;Gescheiden;2005;3635;6.28;285;78;4.92
2655;Mannen;65 tot 80 jaar;9;Gescheiden;2006;3585;5.88;305;85;5.0
2656;Mannen;65 tot 80 jaar;9;Gescheiden;2007;3850;5.99;341;89;5.3
2657;Mannen;65 tot 80 jaar;9;Gescheiden;2008;4320;6.21;401;93;5.77
2658;Mannen;65 tot 80 jaar;9;Gescheiden;2009;4665;6.3;427;92;5.77
2659;Mannen;65 tot 80 jaar;9;Gescheiden;2010;5055;6.49;493;98;6.33
2660;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2004;38655;4.79;1649;43;2.04
2661;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2005;38550;4.67;1389;36;1.68
2662;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2006;38795;4.62;1367;35;1.63
2663;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2007;36205;4.21;1245;34;1.45
2664;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2008;32820;3.71;1016;31;1.15
2665;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2009;28660;3.14;864;30;0.95
2666;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal burgerlijke staat;2010;27075;2.9;816;30;0.87
2667;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2004;3935;8.3;189;48;3.99
2668;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2005;4085;8.39;189;46;3.88
2669;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2006;4285;8.68;200;47;4.05
2670;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2007;4010;7.97;190;47;3.78
2671;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2008;3560;6.98;156;44;3.06
2672;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2009;3080;5.87;134;43;2.55
2673;Mannen;65 tot 80 jaar;Totaal verpleging;Ongehuwd;2010;2755;5.14;112;41;2.09
2674;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2004;25215;3.96;1049;42;1.65
2675;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2005;24710;3.8;813;33;1.25
2676;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2006;24500;3.7;764;31;1.15
2677;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2007;22785;3.37;677;30;1.0
2678;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2008;21000;3.02;558;27;0.8
2679;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2009;18545;2.59;482;26;0.67
2680;Mannen;65 tot 80 jaar;Totaal verpleging;Gehuwd/partnerschap;2010;17575;2.39;460;26;0.63
2681;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2004;5915;8.6;257;44;3.74
2682;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2005;5945;8.65;229;39;3.34
2683;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2006;5995;8.74;242;40;3.53
2684;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2007;5475;7.99;212;39;3.09
2685;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2008;4635;6.71;162;35;2.34
2686;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2009;3820;5.48;131;34;1.89
2687;Mannen;65 tot 80 jaar;Totaal verpleging;Verweduwd;2010;3555;5.1;125;35;1.79
2688;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2004;3585;6.55;154;43;2.8
2689;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2005;3805;6.58;158;42;2.73
2690;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2006;4015;6.59;161;40;2.65
2691;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2007;3935;6.12;166;42;2.58
2692;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2008;3625;5.21;140;39;2.02
2693;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2009;3215;4.35;117;36;1.58
2694;Mannen;65 tot 80 jaar;Totaal verpleging;Gescheiden;2010;3190;4.1;119;37;1.53
2695;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2004;62385;30.13;10112;162;48.83
2696;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2005;64420;30.14;10315;160;48.25
2697;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2006;67880;30.77;10897;161;49.4
2698;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2007;69960;30.73;11107;159;48.78
2699;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2008;72520;30.66;11336;156;47.93
2700;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2009;75095;30.64;11930;159;48.69
2701;Mannen;80 jaar of ouder;0;Totaal burgerlijke staat;2010;78155;30.56;12548;161;49.07
2702;Mannen;80 jaar of ouder;0;Ongehuwd;2004;2825;29.47;511;181;53.32
2703;Mannen;80 jaar of ouder;0;Ongehuwd;2005;2975;30.27;542;182;55.18
2704;Mannen;80 jaar of ouder;0;Ongehuwd;2006;3155;31.51;607;192;60.58
2705;Mannen;80 jaar of ouder;0;Ongehuwd;2007;3305;31.97;612;185;59.23
2706;Mannen;80 jaar of ouder;0;Ongehuwd;2008;3415;31.64;610;179;56.55
2707;Mannen;80 jaar of ouder;0;Ongehuwd;2009;3560;32.06;632;177;56.89
2708;Mannen;80 jaar of ouder;0;Ongehuwd;2010;3805;32.08;699;184;58.93
2709;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2004;30925;24.06;4207;136;32.73
2710;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2005;31860;23.93;4149;130;31.16
2711;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2006;33735;24.44;4345;129;31.47
2712;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2007;34745;24.29;4434;128;30.99
2713;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2008;36200;24.3;4518;125;30.32
2714;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2009;37555;24.2;4778;127;30.79
2715;Mannen;80 jaar of ouder;0;Gehuwd/partnerschap;2010;39575;24.36;5078;128;31.26
2716;Mannen;80 jaar of ouder;0;Verweduwd;2004;26335;42.43;5011;190;80.74
2717;Mannen;80 jaar of ouder;0;Verweduwd;2005;27125;42.73;5183;191;81.64
2718;Mannen;80 jaar of ouder;0;Verweduwd;2006;28335;43.72;5494;194;84.77
2719;Mannen;80 jaar of ouder;0;Verweduwd;2007;29015;43.95;5565;192;84.3
2720;Mannen;80 jaar of ouder;0;Verweduwd;2008;29745;43.92;5666;191;83.67
2721;Mannen;80 jaar of ouder;0;Verweduwd;2009;30630;44.34;5935;194;85.92
2722;Mannen;80 jaar of ouder;0;Verweduwd;2010;31175;44.03;6139;197;86.69
2723;Mannen;80 jaar of ouder;0;Gescheiden;2004;2300;33.27;383;167;55.42
2724;Mannen;80 jaar of ouder;0;Gescheiden;2005;2460;33.72;440;179;60.29
2725;Mannen;80 jaar of ouder;0;Gescheiden;2006;2655;34.31;452;170;58.43
2726;Mannen;80 jaar of ouder;0;Gescheiden;2007;2900;34.98;496;171;59.9
2727;Mannen;80 jaar of ouder;0;Gescheiden;2008;3160;35.16;541;171;60.19
2728;Mannen;80 jaar of ouder;0;Gescheiden;2009;3350;34.57;586;175;60.46
2729;Mannen;80 jaar of ouder;0;Gescheiden;2010;3600;33.98;633;176;59.72
2730;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2004;11880;5.74;1245;105;6.01
2731;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2005;16010;7.49;1818;114;8.51
2732;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2006;17655;8.0;2040;116;9.25
2733;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2007;18450;8.1;2138;116;9.39
2734;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2008;19040;8.05;2250;118;9.51
2735;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2009;19945;8.14;2445;123;9.98
2736;Mannen;80 jaar of ouder;1;Totaal burgerlijke staat;2010;20050;7.84;2543;127;9.95
2737;Mannen;80 jaar of ouder;1;Ongehuwd;2004;420;4.37;44;104;4.56
2738;Mannen;80 jaar of ouder;1;Ongehuwd;2005;625;6.34;68;110;6.95
2739;Mannen;80 jaar of ouder;1;Ongehuwd;2006;725;7.23;80;111;8.04
2740;Mannen;80 jaar of ouder;1;Ongehuwd;2007;760;7.38;83;109;8.05
2741;Mannen;80 jaar of ouder;1;Ongehuwd;2008;780;7.21;86;111;7.97
2742;Mannen;80 jaar of ouder;1;Ongehuwd;2009;885;7.97;100;113;9.04
2743;Mannen;80 jaar of ouder;1;Ongehuwd;2010;970;8.19;110;113;9.29
2744;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2004;4270;3.32;380;89;2.96
2745;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2005;5200;3.9;517;99;3.88
2746;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2006;5580;4.04;559;100;4.05
2747;Mannen;80 jaar of ouder;1;Gehuwd/partnerschap;2007;5895;4.12;598;101;4.18
