ID;Marges;Kenmerken;MateVanEenzaamheid;Perioden;Eenzaamheid_1;SocialeEenzaamheid_2;EmotioneleEenzaamheid_3
634;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Sterk;2022;10.0;12.9;9.7
635;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Sterk;2023;10.1;13.0;10.3
636;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Niet;2019;63.5;55.4;66.1
637;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Niet;2021;55.9;53.5;53.1
638;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Niet;2022;58.1;52.7;58.1
639;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Niet;2023;57.3;51.4;59.1
640;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Enigszins;2019;25.5;28.9;24.0
641;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Enigszins;2021;30.3;27.9;34.4
642;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Enigszins;2022;28.4;29.0;29.8
643;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Enigszins;2023;28.4;29.8;27.9
644;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Sterk;2019;6.8;11.3;5.8
645;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Sterk;2021;9.1;13.8;7.8
646;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Sterk;2022;9.5;14.0;8.0
647;Betrouwbaarheidsmarge ondergrens;Geslacht: Mannen;Sterk;2023;10.0;14.4;8.8
648;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Niet;2019;64.4;61.3;61.7
649;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Niet;2021;55.5;60.0;48.6
650;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Niet;2022;58.9;58.4;55.5
651;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Niet;2023;60.5;59.3;56.5
652;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Enigszins;2019;23.0;24.3;26.0
653;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Enigszins;2021;29.3;23.6;35.4
654;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Enigszins;2022;27.1;26.4;29.5
655;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Enigszins;2023;25.9;25.8;28.1
656;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Sterk;2019;8.6;10.3;8.2
657;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Sterk;2021;10.6;11.9;11.3
658;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Sterk;2022;10.0;11.2;10.9
659;Betrouwbaarheidsmarge ondergrens;Geslacht: Vrouwen;Sterk;2023;9.6;10.9;11.2
660;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Niet;2019;62.3;58.5;58.7
661;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Niet;2021;51.4;54.6;39.7
662;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Niet;2022;51.2;47.8;46.0
663;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Niet;2023;52.2;49.7;48.4
664;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Enigszins;2019;22.3;24.9;26.5
665;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Enigszins;2021;30.2;27.8;39.5
666;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Enigszins;2022;30.6;33.3;34.3
667;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Enigszins;2023;31.2;32.2;31.6
668;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Sterk;2019;7.2;8.0;6.4
669;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Sterk;2021;9.3;8.5;11.2
670;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Sterk;2022;10.2;10.7;11.6
671;Betrouwbaarheidsmarge ondergrens;Leeftijd: 15 tot 25 jaar;Sterk;2023;8.6;9.9;11.6
672;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Niet;2019;64.3;59.4;63.1
673;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Niet;2021;53.3;57.5;44.5
674;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Niet;2022;57.1;59.5;50.1
675;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Niet;2023;57.2;57.2;53.0
676;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Enigszins;2019;21.8;24.8;22.9
677;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Enigszins;2021;26.8;21.0;37.4
678;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Enigszins;2022;26.4;23.4;33.9
679;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Enigszins;2023;25.0;24.0;28.3
680;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Sterk;2019;6.3;7.9;6.2
681;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Sterk;2021;11.1;12.6;9.1
682;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Sterk;2022;8.9;9.6;8.2
683;Betrouwbaarheidsmarge ondergrens;Leeftijd: 25 tot 35 jaar;Sterk;2023;9.8;10.7;10.5
684;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Niet;2019;63.1;56.1;63.1
685;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Niet;2021;55.6;56.8;47.8
686;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Niet;2022;56.0;53.6;53.8
687;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Niet;2023;55.7;52.3;54.7
688;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Enigszins;2019;20.2;24.3;22.9
689;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Enigszins;2021;26.4;21.8;34.9
690;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Enigszins;2022;24.2;24.0;27.2
691;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Enigszins;2023;24.7;23.8;27.5
692;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Sterk;2019;8.9;11.4;6.3
693;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Sterk;2021;9.2;12.7;8.3
694;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Sterk;2022;12.0;14.3;11.1
695;Betrouwbaarheidsmarge ondergrens;Leeftijd: 35 tot 45 jaar;Sterk;2023;11.3;15.5;9.5
696;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Niet;2019;62.5;53.1;67.3
697;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Niet;2021;53.5;52.1;53.2
698;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Niet;2022;60.0;55.1;60.7
699;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Niet;2023;59.5;53.1;60.7
700;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Enigszins;2019;23.5;27.8;20.2
701;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Enigszins;2021;28.4;23.4;29.3
702;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Enigszins;2022;25.1;25.1;25.8
703;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Enigszins;2023;23.4;26.4;22.6
704;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Sterk;2019;7.0;11.7;5.9
705;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Sterk;2021;10.0;16.1;9.4
706;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Sterk;2022;7.6;12.2;6.4
707;Betrouwbaarheidsmarge ondergrens;Leeftijd: 45 tot 55 jaar;Sterk;2023;9.8;12.8;9.4
708;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Niet;2019;63.3;56.3;65.4
709;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Niet;2021;58.1;56.1;57.3
710;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Niet;2022;58.0;52.8;61.0
711;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Niet;2023;62.4;55.2;64.4
712;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Enigszins;2019;23.6;25.3;22.1
713;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Enigszins;2021;25.9;24.7;27.4
714;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Enigszins;2022;25.3;26.0;23.8
715;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Enigszins;2023;22.3;25.4;21.7
716;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Sterk;2019;6.5;11.4;5.9
717;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Sterk;2021;8.6;11.6;7.8
718;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Sterk;2022;9.9;14.3;8.6
719;Betrouwbaarheidsmarge ondergrens;Leeftijd: 55 tot 65 jaar;Sterk;2023;8.6;12.3;7.3
720;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Niet;2019;64.7;59.3;64.9
721;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Niet;2021;55.7;54.9;55.3
722;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Niet;2022;63.3;55.5;64.8
723;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Niet;2023;59.7;53.6;61.8
724;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Enigszins;2019;22.3;23.2;22.7
725;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Enigszins;2021;30.1;26.8;29.8
726;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Enigszins;2022;24.4;27.2;22.9
727;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Enigszins;2023;26.1;28.2;23.2
728;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Sterk;2019;6.3;10.3;5.6
729;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Sterk;2021;6.7;10.6;7.3
730;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Sterk;2022;5.9;10.3;5.9
731;Betrouwbaarheidsmarge ondergrens;Leeftijd: 65 tot 75 jaar;Sterk;2023;7.4;11.0;8.1
732;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Niet;2019;54.4;56.5;48.2
733;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Niet;2021;49.6;54.2;44.1
734;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Niet;2022;53.1;55.3;50.0
735;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Niet;2023;54.6;57.0;49.0
736;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Enigszins;2019;29.4;26.6;33.4
737;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Enigszins;2021;33.4;26.6;38.4
738;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Enigszins;2022;31.3;27.2;32.5
739;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Enigszins;2023;30.8;26.0;35.3
740;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Sterk;2019;6.9;7.6;8.7
741;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Sterk;2021;7.0;9.2;7.2
742;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Sterk;2022;7.6;9.4;9.1
743;Betrouwbaarheidsmarge ondergrens;Leeftijd: 75 jaar of ouder;Sterk;2023;6.7;9.2;7.5
744;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Niet;2019;66.6;61.2;66.7
745;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Niet;2021;59.2;59.8;53.8
746;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Niet;2022;61.3;58.2;59.4
747;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Niet;2023;62.5;58.5;61.8
748;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Enigszins;2019;23.6;26.0;23.6
749;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Enigszins;2021;28.6;25.1;34.1
750;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Enigszins;2022;26.7;27.5;28.1
751;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Enigszins;2023;25.9;27.5;26.0
752;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Sterk;2019;6.9;9.7;6.7
753;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Sterk;2021;8.8;11.6;8.5
754;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Sterk;2022;8.9;11.1;9.3
755;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouders in NL;Sterk;2023;8.4;10.7;8.9
756;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Niet;2019;56.7;48.9;57.0
757;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Niet;2021;45.2;50.6;45.3
758;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Niet;2022;55.8;50.1;52.7
759;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Niet;2023;53.3;51.0;51.6
760;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Enigszins;2019;21.1;24.2;24.1
761;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Enigszins;2021;32.3;23.4;35.5
762;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Enigszins;2022;23.6;27.6;26.3
763;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Enigszins;2023;25.5;24.2;27.7
764;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Sterk;2019;6.2;9.9;3.3
765;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Sterk;2021;5.5;8.9;2.9
766;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Sterk;2022;6.8;7.9;6.7
767;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. in NL, ouder(s) in Europa;Sterk;2023;6.7;9.8;6.1
768;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Niet;2019;57.3;50.0;57.8
769;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Niet;2021;48.5;49.3;45.7
770;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Niet;2022;54.0;48.8;53.0
771;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Niet;2023;54.0;47.9;51.3
772;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Enigszins;2019;23.2;26.5;24.2
773;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Enigszins;2021;28.6;27.1;29.6
774;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Enigszins;2022;26.0;27.4;28.5
775;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Enigszins;2023;26.3;26.9;28.1
776;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Sterk;2019;6.4;9.6;5.1
777;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Sterk;2021;8.8;9.4;10.3
778;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Sterk;2022;9.3;12.6;7.8
779;Betrouwbaarheidsmarge ondergrens;Herkomst: geb. NL, ouder(s) buit. Europa;Sterk;2023;8.3;13.1;8.7
780;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Niet;2019;53.7;45.1;54.5
781;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Niet;2021;38.3;40.5;33.3
782;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Niet;2022;44.1;42.9;41.8
783;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Niet;2023;39.2;38.7;36.1
784;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Enigszins;2019;22.3;25.4;24.1
785;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Enigszins;2021;30.7;22.8;36.1
786;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Enigszins;2022;28.3;21.2;35.5
787;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Enigszins;2023;30.5;23.9;34.5
788;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Sterk;2019;8.0;12.3;5.4
789;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Sterk;2021;12.5;18.1;12.1
790;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Sterk;2022;11.8;19.8;7.2
791;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Europa (excl. NL);Sterk;2023;14.9;22.1;13.7
792;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Niet;2019;46.4;43.0;42.7
793;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Niet;2021;37.7;40.3;33.3
794;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Niet;2022;40.3;40.9;40.1
795;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Niet;2023;41.1;41.0;38.3
796;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Enigszins;2019;27.0;26.6;33.5
797;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Enigszins;2021;32.9;26.0;38.0
798;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Enigszins;2022;34.8;27.7;38.0
799;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Enigszins;2023;31.2;28.2;34.8
800;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Sterk;2019;13.3;16.8;10.3
801;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Sterk;2021;15.9;20.0;15.1
802;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Sterk;2022;14.1;20.3;11.0
803;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Europa;Sterk;2023;16.8;19.8;15.7
804;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Niet;2019;50.1;45.1;47.8
805;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Niet;2021;39.4;41.9;34.7
806;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Niet;2022;42.7;42.8;42.0
807;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Niet;2023;41.8;41.5;38.9
808;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Enigszins;2019;26.8;27.5;31.9
809;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Enigszins;2021;33.6;26.3;38.9
810;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Enigszins;2022;34.0;26.8;38.5
811;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Enigszins;2023;32.1;27.9;35.9
812;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Sterk;2019;12.5;16.4;9.5
813;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Sterk;2021;15.9;20.6;15.2
814;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Sterk;2022;14.2;21.2;10.5
815;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren buiten Nederland;Sterk;2023;17.1;21.5;16.0
816;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Niet;2019;66.0;60.4;66.2
817;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Niet;2021;58.3;59.2;53.4
818;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Niet;2022;60.9;57.6;59.1
819;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Niet;2023;61.9;57.8;61.0
820;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Enigszins;2019;24.0;26.5;24.1
821;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Enigszins;2021;29.3;25.8;34.4
822;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Enigszins;2022;26.9;28.0;28.5
823;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Enigszins;2023;26.4;27.8;26.8
824;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Sterk;2019;7.1;10.0;6.7
825;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Sterk;2021;9.0;11.7;8.8
826;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Sterk;2022;9.1;11.4;9.4
827;Betrouwbaarheidsmarge ondergrens;Herkomst: geboren in Nederland;Sterk;2023;8.6;11.2;9.1
828;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Niet;2019;66.6;61.2;66.7
829;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Niet;2021;59.2;59.8;53.8
830;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Niet;2022;61.3;58.2;59.4
831;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Niet;2023;62.5;58.5;61.8
832;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Enigszins;2019;23.6;26.0;23.6
833;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Enigszins;2021;28.6;25.1;34.1
834;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Enigszins;2022;26.7;27.5;28.1
835;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Enigszins;2023;25.9;27.5;26.0
836;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Sterk;2019;6.9;9.7;6.7
837;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Sterk;2021;8.8;11.6;8.5
838;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Sterk;2022;8.9;11.1;9.3
839;Betrouwbaarheidsmarge ondergrens;Herkomstland: Nederland;Sterk;2023;8.4;10.7;8.9
840;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Niet;2019;57.2;49.0;57.8
841;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Niet;2021;43.7;47.4;41.1
842;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Niet;2022;51.7;48.3;49.2
843;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Niet;2023;47.3;45.9;45.0
844;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Enigszins;2019;23.3;26.5;25.8
845;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Enigszins;2021;33.4;24.7;37.8
846;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Enigszins;2022;27.4;25.9;32.4
847;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Enigszins;2023;29.7;25.5;32.9
848;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Sterk;2019;8.0;12.3;5.1
849;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Sterk;2021;10.1;14.8;8.4
850;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Sterk;2022;10.2;14.8;7.7
851;Betrouwbaarheidsmarge ondergrens;Herkomstland: Europa (excl. Nederland);Sterk;2023;12.1;17.6;11.0
852;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Niet;2019;52.9;47.7;51.2
853;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Niet;2021;44.0;45.8;40.3
854;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Niet;2022;48.0;45.9;47.6
855;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Niet;2023;48.0;45.3;45.3
856;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Enigszins;2019;26.6;27.9;30.5
857;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Enigszins;2021;32.4;27.9;35.7
858;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Enigszins;2022;31.7;28.6;34.5
859;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Enigszins;2023;30.1;28.7;33.0
860;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Sterk;2019;10.9;14.5;8.6
861;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Sterk;2021;13.7;16.3;13.9
862;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Sterk;2022;12.5;17.4;10.1
863;Betrouwbaarheidsmarge ondergrens;Herkomstland: buiten Europa;Sterk;2023;13.8;17.8;13.4
864;Betrouwbaarheidsmarge ondergrens;11 Basisonderwijs;Niet;2019;53.5;49.3;51.0
865;Betrouwbaarheidsmarge ondergrens;11 Basisonderwijs;Niet;2021;46.6;46.9;44.7
866;Betrouwbaarheidsmarge ondergrens;11 Basisonderwijs;Niet;2022;51.3;48.5;49.4
