ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
3908;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;115750.0;2400.0;8800.0;7400.0;43.0;900.0;3300.0;4000.0;23.0;17.0;3300.0;12100.0;11400.0;66.0
3909;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;86800.0;2300.0;8600.0;7000.0;40.0;900.0;3300.0;4000.0;23.0;21.0;3200.0;11900.0;11000.0;63.0
3910;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;9300.0;2500.0;9100.0;7200.0;38.0;900.0;3400.0;4000.0;21.0;17.0;3400.0;12500.0;11200.0;59.0
3911;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;77500.0;2300.0;8600.0;6900.0;41.0;900.0;3200.0;4000.0;23.0;21.0;3200.0;11800.0;10900.0;64.0
3912;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;57650.0;2800.0;10200.0;8500.0;48.0;800.0;3100.0;3700.0;21.0;7.0;3600.0;13300.0;12200.0;69.0
3913;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;19400.0;3200.0;12200.0;9000.0;49.0;800.0;2900.0;3300.0;18.0;7.0;4000.0;15100.0;12300.0;67.0
3914;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;38250.0;2500.0;9100.0;8200.0;48.0;900.0;3300.0;3900.0;22.0;7.0;3400.0;12400.0;12100.0;70.0
3915;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;37650.0;2500.0;9100.0;8200.0;47.0;900.0;3300.0;3900.0;22.0;7.0;3400.0;12400.0;12100.0;69.0
3916;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3917;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;37250.0;2500.0;9100.0;8200.0;47.0;900.0;3300.0;3900.0;22.0;7.0;3400.0;12400.0;12100.0;69.0
3918;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;19200.0;3200.0;12200.0;9000.0;49.0;700.0;2800.0;3300.0;18.0;7.0;3900.0;15000.0;12300.0;67.0
3919;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;18900.0;3200.0;12300.0;9000.0;49.0;700.0;2800.0;3300.0;18.0;7.0;3900.0;15100.0;12300.0;67.0
3920;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
3921;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;850.0;2600.0;10600.0;8600.0;49.0;1100.0;4500.0;2400.0;13.0;11.0;3700.0;15100.0;11000.0;62.0
3922;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;50.0;2900.0;11400.0;8800.0;45.0;800.0;3600.0;2600.0;13.0;13.0;3700.0;15000.0;11400.0;58.0
3923;Totaal mannen en vrouwen;5;4;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;750.0;2600.0;10500.0;8600.0;49.0;1100.0;4500.0;2300.0;13.0;11.0;3700.0;15000.0;10900.0;62.0
3924;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;10750.0;3900.0;14100.0;9100.0;33.0;2300.0;8800.0;8400.0;30.0;32.0;6200.0;22900.0;17500.0;63.0
3925;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;1450.0;4100.0;15500.0;9600.0;39.0;2100.0;8000.0;7100.0;29.0;19.0;6200.0;23500.0;16700.0;68.0
3926;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;9300.0;3800.0;13900.0;9000.0;32.0;2400.0;8900.0;8600.0;31.0;34.0;6200.0;22800.0;17600.0;63.0
3927;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;4400.0;3400.0;12600.0;8000.0;27.0;2700.0;10400.0;9900.0;33.0;49.0;6100.0;23000.0;17900.0;60.0
3928;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;350.0;3400.0;12800.0;8100.0;30.0;3500.0;13300.0;10100.0;37.0;34.0;6900.0;26100.0;18200.0;67.0
3929;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;4100.0;3400.0;12600.0;8000.0;27.0;2700.0;10200.0;9800.0;33.0;51.0;6100.0;22800.0;17800.0;60.0
3930;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;6350.0;4200.0;15200.0;9900.0;38.0;2000.0;7700.0;7300.0;28.0;19.0;6200.0;22900.0;17200.0;66.0
3931;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;1100.0;4300.0;16300.0;10100.0;43.0;1700.0;6500.0;6200.0;26.0;15.0;6000.0;22800.0;16300.0;69.0
3932;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;5200.0;4200.0;15000.0;9800.0;37.0;2100.0;7900.0;7600.0;29.0;20.0;6300.0;22900.0;17400.0;66.0
3933;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;5250.0;4200.0;15000.0;9800.0;37.0;2100.0;7900.0;7600.0;29.0;20.0;6300.0;22900.0;17400.0;66.0
3934;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3935;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;5200.0;4200.0;14900.0;9800.0;37.0;2100.0;7900.0;7600.0;29.0;20.0;6300.0;22800.0;17400.0;66.0
3936;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;1050.0;4300.0;16300.0;10000.0;43.0;1600.0;6400.0;6100.0;26.0;15.0;5900.0;22700.0;16100.0;69.0
3937;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;1050.0;4300.0;16300.0;10000.0;43.0;1700.0;6400.0;6100.0;26.0;15.0;6000.0;22700.0;16100.0;69.0
3938;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
3939;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
3940;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
3941;Totaal mannen en vrouwen;5;4;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
3942;Totaal mannen en vrouwen;5;4;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3943;Totaal mannen en vrouwen;5;4;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
3944;Totaal mannen en vrouwen;5;4;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
3945;Totaal mannen en vrouwen;5;4;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3946;Totaal mannen en vrouwen;5;4;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3947;Totaal mannen en vrouwen;5;4;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
3948;Totaal mannen en vrouwen;5;4;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3949;Totaal mannen en vrouwen;5;4;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3950;Totaal mannen en vrouwen;5;4;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
3951;Totaal mannen en vrouwen;5;4;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3952;Totaal mannen en vrouwen;5;4;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3953;Totaal mannen en vrouwen;5;4;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
3954;Totaal mannen en vrouwen;5;4;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3955;Totaal mannen en vrouwen;5;4;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
3956;Totaal mannen en vrouwen;5;4;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
3957;Totaal mannen en vrouwen;5;4;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
3958;Totaal mannen en vrouwen;5;4;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3959;Totaal mannen en vrouwen;5;4;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
3960;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;26450.0;2700.0;9700.0;7600.0;46.0;700.0;2600.0;3400.0;21.0;8.0;3400.0;12300.0;11000.0;67.0
3961;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;5750.0;2900.0;10800.0;8300.0;45.0;700.0;2600.0;3300.0;18.0;5.0;3600.0;13400.0;11600.0;63.0
3962;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;20650.0;2600.0;9400.0;7400.0;47.0;700.0;2600.0;3400.0;22.0;9.0;3300.0;12000.0;10800.0;69.0
3963;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;20500.0;2500.0;9200.0;7100.0;44.0;800.0;2600.0;3500.0;22.0;9.0;3300.0;11800.0;10600.0;66.0
3964;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;2800.0;2600.0;9400.0;7300.0;39.0;800.0;3000.0;4000.0;21.0;8.0;3400.0;12400.0;11300.0;60.0
3965;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;17700.0;2500.0;9100.0;7100.0;45.0;700.0;2600.0;3500.0;22.0;9.0;3200.0;11700.0;10600.0;67.0
3966;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;5900.0;3200.0;11600.0;9100.0;53.0;700.0;2400.0;2900.0;17.0;5.0;3900.0;14000.0;12000.0;70.0
3967;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;2950.0;3200.0;12200.0;9200.0;52.0;600.0;2100.0;2600.0;15.0;3.0;3800.0;14300.0;11800.0;67.0
3968;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;2950.0;3200.0;11100.0;9100.0;55.0;700.0;2600.0;3200.0;19.0;6.0;3900.0;13700.0;12300.0;74.0
3969;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;2900.0;3200.0;10900.0;9000.0;54.0;700.0;2600.0;3300.0;20.0;6.0;3900.0;13500.0;12300.0;74.0
3970;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3971;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;2850.0;3200.0;11000.0;9100.0;55.0;700.0;2500.0;3300.0;20.0;6.0;3900.0;13500.0;12400.0;75.0
3972;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;2900.0;3300.0;12200.0;9200.0;53.0;600.0;2100.0;2500.0;15.0;3.0;3900.0;14300.0;11700.0;68.0
3973;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;2900.0;3300.0;12300.0;9200.0;53.0;600.0;2100.0;2600.0;15.0;3.0;3900.0;14400.0;11800.0;68.0
3974;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
3975;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;100.0;3300.0;13600.0;9400.0;51.0;1000.0;4300.0;2500.0;13.0;6.0;4300.0;17900.0;11900.0;64.0
3976;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
3977;Totaal mannen en vrouwen;5;5;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;100.0;3400.0;13900.0;9500.0;51.0;1100.0;4700.0;2500.0;13.0;7.0;4500.0;18600.0;12000.0;64.0
3978;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;25900.0;2600.0;9600.0;7500.0;47.0;700.0;2500.0;3300.0;21.0;7.0;3300.0;12100.0;10800.0;68.0
3979;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;5700.0;2900.0;10800.0;8200.0;45.0;700.0;2500.0;3300.0;18.0;5.0;3600.0;13300.0;11500.0;63.0
3980;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;20250.0;2600.0;9300.0;7300.0;47.0;700.0;2500.0;3400.0;22.0;8.0;3300.0;11800.0;10700.0;69.0
3981;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;20300.0;2500.0;9100.0;7100.0;45.0;700.0;2600.0;3500.0;22.0;8.0;3200.0;11700.0;10600.0;67.0
3982;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;2800.0;2600.0;9400.0;7300.0;39.0;800.0;3000.0;4000.0;21.0;7.0;3400.0;12400.0;11300.0;60.0
3983;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;17500.0;2500.0;9100.0;7100.0;46.0;700.0;2500.0;3400.0;22.0;8.0;3200.0;11600.0;10500.0;68.0
3984;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;5650.0;3200.0;11500.0;9100.0;54.0;600.0;2200.0;2800.0;17.0;4.0;3800.0;13700.0;11900.0;71.0
3985;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;2900.0;3200.0;12100.0;9100.0;52.0;600.0;2100.0;2600.0;15.0;3.0;3800.0;14200.0;11700.0;67.0
3986;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;2750.0;3200.0;10800.0;9000.0;56.0;700.0;2300.0;3000.0;19.0;5.0;3900.0;13100.0;12000.0;75.0
3987;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;2650.0;3100.0;10600.0;9000.0;56.0;700.0;2400.0;3100.0;19.0;5.0;3800.0;13000.0;12100.0;75.0
3988;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
3989;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;2600.0;3200.0;10700.0;9000.0;57.0;700.0;2300.0;3100.0;19.0;5.0;3900.0;13000.0;12100.0;76.0
3990;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;2850.0;3200.0;12200.0;9200.0;53.0;600.0;2000.0;2500.0;14.0;3.0;3800.0;14200.0;11700.0;67.0
3991;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;2850.0;3200.0;12200.0;9200.0;53.0;600.0;2000.0;2500.0;14.0;3.0;3800.0;14200.0;11700.0;67.0
3992;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
3993;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;100.0;3300.0;13600.0;9400.0;51.0;1000.0;4300.0;2500.0;13.0;6.0;4300.0;17900.0;11900.0;64.0
3994;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;;;;;;;;;;;;;
3995;Totaal mannen en vrouwen;5;5;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;100.0;3400.0;13900.0;9500.0;51.0;1100.0;4700.0;2500.0;13.0;7.0;4500.0;18600.0;12000.0;64.0
3996;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;500.0;3800.0;13800.0;9100.0;36.0;1600.0;6100.0;6600.0;26.0;31.0;5400.0;19900.0;15700.0;62.0
3997;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;100.0;4100.0;15000.0;9700.0;45.0;1400.0;4900.0;5000.0;23.0;15.0;5500.0;19900.0;14700.0;68.0
3998;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;450.0;3800.0;13600.0;9000.0;35.0;1700.0;6400.0;7000.0;27.0;34.0;5500.0;20000.0;16000.0;62.0
3999;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;250.0;3400.0;12300.0;8100.0;29.0;1900.0;7000.0;8200.0;29.0;46.0;5300.0;19300.0;16300.0;58.0
4000;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;50.0;3300.0;11800.0;8300.0;32.0;1500.0;5400.0;6500.0;25.0;24.0;4800.0;17200.0;14800.0;57.0
4001;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;200.0;3400.0;12300.0;8100.0;28.0;1900.0;7300.0;8400.0;29.0;49.0;5300.0;19600.0;16500.0;57.0
4002;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;300.0;4200.0;15100.0;10000.0;44.0;1400.0;5400.0;5300.0;24.0;18.0;5600.0;20500.0;15300.0;68.0
4003;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;50.0;4400.0;16500.0;10400.0;53.0;1300.0;4700.0;4300.0;22.0;11.0;5700.0;21200.0;14700.0;75.0
4004;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;200.0;4100.0;14700.0;9900.0;42.0;1400.0;5600.0;5600.0;24.0;20.0;5500.0;20300.0;15500.0;66.0
4005;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;200.0;4100.0;14700.0;9900.0;42.0;1400.0;5600.0;5600.0;24.0;20.0;5500.0;20300.0;15500.0;66.0
4006;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4007;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;200.0;4100.0;14700.0;9900.0;42.0;1400.0;5600.0;5600.0;24.0;20.0;5500.0;20300.0;15500.0;66.0
4008;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;50.0;4400.0;16500.0;10400.0;53.0;1300.0;4700.0;4300.0;22.0;11.0;5700.0;21200.0;14700.0;75.0
4009;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;50.0;4400.0;16500.0;10400.0;53.0;1300.0;4700.0;4300.0;22.0;11.0;5700.0;21200.0;14700.0;75.0
4010;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4011;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4012;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4013;Totaal mannen en vrouwen;5;5;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4014;Totaal mannen en vrouwen;5;5;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4015;Totaal mannen en vrouwen;5;5;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
4016;Totaal mannen en vrouwen;5;5;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
4017;Totaal mannen en vrouwen;5;5;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4018;Totaal mannen en vrouwen;5;5;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4019;Totaal mannen en vrouwen;5;5;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4020;Totaal mannen en vrouwen;5;5;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4021;Totaal mannen en vrouwen;5;5;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4022;Totaal mannen en vrouwen;5;5;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4023;Totaal mannen en vrouwen;5;5;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4024;Totaal mannen en vrouwen;5;5;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4025;Totaal mannen en vrouwen;5;5;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4026;Totaal mannen en vrouwen;5;5;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4027;Totaal mannen en vrouwen;5;5;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
4028;Totaal mannen en vrouwen;5;5;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
4029;Totaal mannen en vrouwen;5;5;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
4030;Totaal mannen en vrouwen;5;5;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
4031;Totaal mannen en vrouwen;5;5;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
4032;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;34150.0;2900.0;10800.0;7800.0;43.0;900.0;3300.0;4000.0;22.0;20.0;3800.0;14100.0;11800.0;65.0
4033;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;7250.0;3300.0;12200.0;8800.0;48.0;800.0;2700.0;2900.0;16.0;10.0;4100.0;14900.0;11700.0;64.0
4034;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;26900.0;2800.0;10400.0;7600.0;42.0;1000.0;3400.0;4300.0;24.0;22.0;3800.0;13800.0;11900.0;66.0
4035;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;27150.0;2800.0;10300.0;7400.0;41.0;900.0;3300.0;4100.0;23.0;23.0;3700.0;13600.0;11500.0;64.0
4036;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;2700.0;2700.0;9700.0;7400.0;39.0;800.0;2900.0;3200.0;17.0;17.0;3500.0;12600.0;10600.0;56.0
4037;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;24400.0;2800.0;10300.0;7400.0;41.0;1000.0;3400.0;4200.0;23.0;23.0;3800.0;13700.0;11600.0;64.0
4038;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;7000.0;3500.0;12900.0;9300.0;51.0;800.0;3100.0;3600.0;20.0;8.0;4300.0;16000.0;12900.0;71.0
4039;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;4500.0;3700.0;13700.0;9500.0;53.0;700.0;2500.0;2600.0;15.0;6.0;4400.0;16200.0;12100.0;68.0
4040;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;2500.0;3200.0;11500.0;9000.0;47.0;1100.0;4100.0;5400.0;28.0;11.0;4300.0;15600.0;14400.0;75.0
4041;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;2350.0;3200.0;11200.0;8900.0;46.0;1100.0;4100.0;5600.0;29.0;11.0;4300.0;15300.0;14500.0;75.0
4042;Totaal mannen en vrouwen;5;6;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
