ID;Geslacht;Leeftijd;Onderwijssoort;Vooropleiding;Studierichting;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
5408;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1990/'91;570
5409;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1991/'92;699
5410;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1992/'93;539
5411;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1993/'94;460
5412;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1994/'95;433
5413;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1995/'96;318
5414;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1996/'97;327
5415;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1997/'98;333
5416;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1998/'99;342
5417;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;1999/'00;310
5418;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2000/'01;304
5419;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2001/'02;328
5420;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2002/'03;259
5421;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2003/'04;229
5422;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2004/'05;245
5423;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2005/'06;225
5424;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2006/'07;241
5425;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2007/'08;250
5426;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2008/'09;254
5427;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2009/'10;295
5428;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2010/'11;301
5429;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2011/'12;257
5430;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2012/'13;281
5431;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2013/'14;313
5432;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2014/'15;326
5433;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Bachelor- en doctoraalopleidingen;2015/'16;0
5434;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1990/'91;0
5435;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1991/'92;0
5436;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1992/'93;0
5437;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1993/'94;0
5438;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1994/'95;0
5439;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1995/'96;0
5440;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1996/'97;0
5441;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1997/'98;0
5442;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1998/'99;0
5443;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;1999/'00;0
5444;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2000/'01;0
5445;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2001/'02;0
5446;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2002/'03;0
5447;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2003/'04;5
5448;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2004/'05;26
5449;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2005/'06;31
5450;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2006/'07;20
5451;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2007/'08;12
5452;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2008/'09;18
5453;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2009/'10;26
5454;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2010/'11;36
5455;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2011/'12;29
5456;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2012/'13;4
5457;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2013/'14;0
5458;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2014/'15;0
5459;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22206 Engels;Master- en vervolgopleidingen;2015/'16;0
5460;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1990/'91;360
5461;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1991/'92;390
5462;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1992/'93;295
5463;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1993/'94;189
5464;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1994/'95;163
5465;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1995/'96;145
5466;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1996/'97;151
5467;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1997/'98;116
5468;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1998/'99;114
5469;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;1999/'00;106
5470;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2000/'01;77
5471;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2001/'02;91
5472;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2002/'03;54
5473;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2003/'04;49
5474;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2004/'05;51
5475;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2005/'06;60
5476;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2006/'07;51
5477;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2007/'08;67
5478;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2008/'09;61
5479;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2009/'10;69
5480;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2010/'11;49
5481;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2011/'12;45
5482;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2012/'13;32
5483;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2013/'14;35
5484;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2014/'15;33
5485;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Totaal opleidingsfase;2015/'16;0
5486;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1990/'91;360
5487;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1991/'92;390
5488;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1992/'93;295
5489;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1993/'94;189
5490;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1994/'95;163
5491;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1995/'96;145
5492;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1996/'97;151
5493;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1997/'98;116
5494;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1998/'99;114
5495;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;1999/'00;106
5496;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2000/'01;77
5497;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2001/'02;91
5498;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2002/'03;54
5499;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2003/'04;49
5500;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2004/'05;50
5501;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2005/'06;55
5502;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2006/'07;48
5503;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2007/'08;64
5504;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2008/'09;59
5505;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2009/'10;64
5506;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2010/'11;47
5507;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2011/'12;42
5508;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2012/'13;32
5509;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2013/'14;35
5510;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2014/'15;33
5511;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Bachelor- en doctoraalopleidingen;2015/'16;0
5512;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1990/'91;0
5513;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1991/'92;0
5514;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1992/'93;0
5515;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1993/'94;0
5516;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1994/'95;0
5517;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1995/'96;0
5518;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1996/'97;0
5519;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1997/'98;0
5520;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1998/'99;0
5521;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;1999/'00;0
5522;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2000/'01;0
5523;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2001/'02;0
5524;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2002/'03;0
5525;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2003/'04;0
5526;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2004/'05;1
5527;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2005/'06;5
5528;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2006/'07;3
5529;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2007/'08;3
5530;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2008/'09;2
5531;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2009/'10;5
5532;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2010/'11;2
5533;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2011/'12;3
5534;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2012/'13;0
5535;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2013/'14;0
5536;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2014/'15;0
5537;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22209 Frans;Master- en vervolgopleidingen;2015/'16;0
5538;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1990/'91;108
5539;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1991/'92;112
5540;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1992/'93;94
5541;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1993/'94;87
5542;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1994/'95;84
5543;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1995/'96;81
5544;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1996/'97;84
5545;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1997/'98;72
5546;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1998/'99;82
5547;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;1999/'00;51
5548;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2000/'01;48
5549;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2001/'02;39
5550;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2002/'03;38
5551;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2003/'04;27
5552;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2004/'05;42
5553;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2005/'06;42
5554;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2006/'07;59
5555;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2007/'08;54
5556;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2008/'09;48
5557;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2009/'10;45
5558;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2010/'11;47
5559;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2011/'12;45
5560;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2012/'13;49
5561;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2013/'14;34
5562;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2014/'15;42
5563;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Totaal opleidingsfase;2015/'16;0
5564;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1990/'91;108
5565;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1991/'92;112
5566;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1992/'93;94
5567;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1993/'94;87
5568;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1994/'95;84
5569;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1995/'96;81
5570;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1996/'97;84
5571;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1997/'98;72
5572;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1998/'99;82
5573;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;1999/'00;51
5574;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2000/'01;48
5575;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2001/'02;39
5576;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2002/'03;38
5577;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2003/'04;27
5578;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2004/'05;38
5579;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2005/'06;41
5580;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2006/'07;57
5581;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2007/'08;50
5582;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2008/'09;42
5583;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2009/'10;41
5584;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2010/'11;41
5585;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2011/'12;45
5586;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2012/'13;49
5587;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2013/'14;34
5588;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2014/'15;42
5589;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Bachelor- en doctoraalopleidingen;2015/'16;0
5590;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1990/'91;0
5591;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1991/'92;0
5592;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1992/'93;0
5593;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1993/'94;0
5594;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1994/'95;0
5595;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1995/'96;0
5596;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1996/'97;0
5597;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1997/'98;0
5598;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1998/'99;0
5599;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;1999/'00;0
5600;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2000/'01;0
5601;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2001/'02;0
5602;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2002/'03;0
5603;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2003/'04;0
5604;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2004/'05;4
5605;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2005/'06;1
5606;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2006/'07;2
5607;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2007/'08;4
5608;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2008/'09;6
5609;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2009/'10;4
5610;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2010/'11;6
5611;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2011/'12;0
5612;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2012/'13;0
5613;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2013/'14;0
5614;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2014/'15;0
5615;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22212 Duits;Master- en vervolgopleidingen;2015/'16;0
5616;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1990/'91;381
5617;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1991/'92;305
5618;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1992/'93;263
5619;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1993/'94;185
5620;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1994/'95;127
5621;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1995/'96;112
5622;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1996/'97;113
5623;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1997/'98;104
5624;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1998/'99;103
5625;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;1999/'00;120
5626;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2000/'01;109
5627;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2001/'02;100
5628;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2002/'03;88
5629;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2003/'04;77
5630;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2004/'05;56
5631;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2005/'06;60
5632;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2006/'07;76
5633;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2007/'08;68
5634;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2008/'09;74
5635;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2009/'10;76
5636;Totaal mannen en vrouwen;0;Hoger onderwijs;0;22215 Spaans;Totaal opleidingsfase;2010/'11;53
