ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
3700;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1991/'92;;;;;;;;;;
3701;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1992/'93;;;;;;;;;;
3702;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1993/'94;;;;;;;;;;
3703;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1994/'95;;;;;;;;;;
3704;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1995/'96;;;;;;;;;;
3705;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1996/'97;;;;;;;;;;
3706;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1997/'98;;;;;;;;;;
3707;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1998/'99;;;;;;;;;;
3708;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);1999/'00;;;;;;;;;;
3709;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2000/'01;;;;;;;;;;
3710;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2001/'02;;;;;;;;;;
3711;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2002/'03;;;;;;;;;;
3712;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2003/'04;;;;;;;;;;
3713;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2004/'05;;;;;;;;;;
3714;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2005/'06;31956.0;4447.0;10782.0;7550.0;8905.0;272.0;;;;
3715;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2006/'07;32061.0;3828.0;10798.0;8042.0;9124.0;269.0;;;;
3716;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2007/'08;32624.0;3380.0;11086.0;8488.0;9417.0;253.0;;;;
3717;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2008/'09;31347.0;3094.0;10591.0;8158.0;9267.0;237.0;;;;
3718;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2009/'10;30701.0;2982.0;10077.0;8362.0;9056.0;224.0;;;;
3719;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2010/'11;30679.0;3448.0;10010.0;8219.0;8834.0;168.0;;;;
3720;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2011/'12;28476.0;3228.0;9003.0;7752.0;8384.0;109.0;;;;
3721;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2012/'13;27534.0;3615.0;8416.0;7126.0;8319.0;58.0;;;;
3722;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2013/'14;26302.0;3438.0;7991.0;6794.0;8051.0;28.0;;;;
3723;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2014/'15;23352.0;2431.0;6855.0;6329.0;7730.0;7.0;;;;
3724;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2015/'16;21718.0;2252.0;5914.0;6302.0;7249.0;1.0;;;;
3725;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;West-Nederland (LD);2016/'17;20991.0;2390.0;5559.0;5880.0;7161.0;1.0;;;;
3726;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1990/'91;;;;;;;;;;
3727;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1991/'92;;;;;;;;;;
3728;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1992/'93;;;;;;;;;;
3729;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1993/'94;;;;;;;;;;
3730;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1994/'95;;;;;;;;;;
3731;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1995/'96;;;;;;;;;;
3732;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1996/'97;;;;;;;;;;
3733;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1997/'98;;;;;;;;;;
3734;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1998/'99;;;;;;;;;;
3735;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);1999/'00;;;;;;;;;;
3736;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2000/'01;;;;;;;;;;
3737;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2001/'02;;;;;;;;;;
3738;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2002/'03;;;;;;;;;;
3739;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2003/'04;;;;;;;;;;
3740;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2004/'05;;;;;;;;;;
3741;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2005/'06;8047.0;1185.0;2717.0;1640.0;2433.0;72.0;;;;
3742;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2006/'07;8165.0;1199.0;2698.0;1704.0;2508.0;56.0;;;;
3743;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2007/'08;8265.0;1214.0;2689.0;1781.0;2519.0;62.0;;;;
3744;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2008/'09;8289.0;1089.0;2761.0;1965.0;2407.0;67.0;;;;
3745;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2009/'10;8652.0;1448.0;2624.0;2043.0;2478.0;59.0;;;;
3746;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2010/'11;8257.0;1381.0;2429.0;1983.0;2414.0;50.0;;;;
3747;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2011/'12;7506.0;1160.0;2197.0;1821.0;2295.0;33.0;;;;
3748;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2012/'13;7445.0;1117.0;2295.0;1765.0;2230.0;38.0;;;;
3749;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2013/'14;7087.0;970.0;2292.0;1656.0;2155.0;14.0;;;;
3750;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2014/'15;6028.0;633.0;1829.0;1516.0;2042.0;8.0;;;;
3751;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2015/'16;5405.0;593.0;1505.0;1387.0;1920.0;;;;;
3752;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Zuid-Nederland (LD);2016/'17;5337.0;662.0;1492.0;1272.0;1910.0;1.0;;;;
3753;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1990/'91;;;;;;;;;;
3754;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1991/'92;;;;;;;;;;
3755;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1992/'93;;;;;;;;;;
3756;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1993/'94;;;;;;;;;;
3757;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1994/'95;;;;;;;;;;
3758;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1995/'96;;;;;;;;;;
3759;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1996/'97;;;;;;;;;;
3760;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1997/'98;;;;;;;;;;
3761;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1998/'99;;;;;;;;;;
3762;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);1999/'00;;;;;;;;;;
3763;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2000/'01;;;;;;;;;;
3764;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2001/'02;;;;;;;;;;
3765;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2002/'03;;;;;;;;;;
3766;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2003/'04;;;;;;;;;;
3767;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2004/'05;;;;;;;;;;
3768;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2005/'06;560.0;148.0;173.0;94.0;141.0;4.0;;;;
3769;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2006/'07;539.0;89.0;188.0;106.0;151.0;5.0;;;;
3770;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2007/'08;396.0;92.0;119.0;89.0;92.0;4.0;;;;
3771;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2008/'09;642.0;122.0;189.0;153.0;172.0;6.0;;;;
3772;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2009/'10;642.0;107.0;223.0;140.0;168.0;4.0;;;;
3773;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2010/'11;649.0;136.0;223.0;150.0;134.0;6.0;;;;
3774;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2011/'12;487.0;72.0;149.0;127.0;134.0;5.0;;;;
3775;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2012/'13;215.0;26.0;58.0;49.0;80.0;2.0;;;;
3776;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2013/'14;201.0;29.0;50.0;51.0;70.0;1.0;;;;
3777;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2014/'15;140.0;20.0;28.0;39.0;53.0;;;;;
3778;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2015/'16;123.0;27.0;21.0;28.0;47.0;;;;;
3779;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 1e generatie;Niet in te delen (LD);2016/'17;136.0;21.0;32.0;35.0;48.0;;;;;
3780;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1990/'91;;;;;;;;;;
3781;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1991/'92;;;;;;;;;;
3782;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1992/'93;;;;;;;;;;
3783;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1993/'94;;;;;;;;;;
3784;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1994/'95;;;;;;;;;;
3785;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1995/'96;;;;;;;;;;
3786;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1996/'97;;;;;;;;;;
3787;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1997/'98;;;;;;;;;;
3788;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1998/'99;;;;;;;;;;
3789;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;1999/'00;;;;;;;;;;
3790;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2000/'01;;;;;;;;;;
3791;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2001/'02;;;;;;;;;;
3792;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2002/'03;;;;;;;;;;
3793;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2003/'04;;;;;;;;;;
3794;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2004/'05;;;;;;;;;;
3795;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2005/'06;72114.0;4317.0;21297.0;16457.0;29447.0;596.0;;;;
3796;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2006/'07;76914.0;4493.0;22555.0;17765.0;31498.0;603.0;;;;
3797;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2007/'08;81512.0;4429.0;23716.0;19104.0;33723.0;540.0;;;;
3798;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2008/'09;83869.0;4112.0;24177.0;20060.0;35040.0;480.0;;;;
3799;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2009/'10;87508.0;4399.0;24202.0;21715.0;36798.0;394.0;;;;
3800;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2010/'11;90433.0;4369.0;24642.0;22868.0;38241.0;313.0;;;;
3801;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2011/'12;91002.0;4408.0;23747.0;23543.0;39116.0;188.0;;;;
3802;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2012/'13;91089.0;4404.0;23060.0;23518.0;39983.0;124.0;;;;
3803;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2013/'14;91377.0;4175.0;22415.0;23336.0;41401.0;50.0;;;;
3804;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2014/'15;91051.0;3756.0;21228.0;22644.0;43400.0;23.0;;;;
3805;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2015/'16;91224.0;3468.0;20148.0;22940.0;44667.0;1.0;;;;
3806;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Nederland;2016/'17;94337.0;3322.0;19797.0;23059.0;48152.0;7.0;;;;
3807;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1990/'91;;;;;;;;;;
3808;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1991/'92;;;;;;;;;;
3809;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1992/'93;;;;;;;;;;
3810;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1993/'94;;;;;;;;;;
3811;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1994/'95;;;;;;;;;;
3812;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1995/'96;;;;;;;;;;
3813;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1996/'97;;;;;;;;;;
3814;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1997/'98;;;;;;;;;;
3815;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1998/'99;;;;;;;;;;
3816;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1999/'00;;;;;;;;;;
3817;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2000/'01;;;;;;;;;;
3818;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2001/'02;;;;;;;;;;
3819;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2002/'03;;;;;;;;;;
3820;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2003/'04;;;;;;;;;;
3821;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2004/'05;;;;;;;;;;
3822;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2005/'06;23334.0;1753.0;7228.0;5330.0;8910.0;113.0;;;;
3823;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2006/'07;24994.0;1736.0;7688.0;5880.0;9580.0;110.0;;;;
3824;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2007/'08;26700.0;1612.0;7981.0;6423.0;10587.0;97.0;;;;
3825;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2008/'09;27253.0;1492.0;8045.0;6448.0;11199.0;69.0;;;;
3826;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2009/'10;28312.0;1569.0;7926.0;7045.0;11714.0;58.0;;;;
3827;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2010/'11;29249.0;1568.0;8155.0;7446.0;12040.0;40.0;;;;
3828;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Allochtoon;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2011/'12;29542.0;1665.0;7904.0;7698.0;12248.0;27.0;;;;
