ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
1259;070000 Vervoer;Hoofdkostwinner: 35 tot 45 jaar;2020;4.6
1260;070000 Vervoer;Hoofdkostwinner: 45 tot 55 jaar;2015;5.7
1261;070000 Vervoer;Hoofdkostwinner: 45 tot 55 jaar;2020;5.3
1262;070000 Vervoer;Hoofdkostwinner: 55 tot 65 jaar;2015;5.2
1263;070000 Vervoer;Hoofdkostwinner: 55 tot 65 jaar;2020;4.3
1264;070000 Vervoer;Hoofdkostwinner: 65 tot 75 jaar;2015;3.7
1265;070000 Vervoer;Hoofdkostwinner: 65 tot 75 jaar;2020;3.3
1266;070000 Vervoer;Hoofdkostwinner: 75 jaar of ouder;2015;1.9
1267;070000 Vervoer;Hoofdkostwinner: 75 jaar of ouder;2020;2.2
1268;070000 Vervoer;Hoofdkostwinner: 25 tot 45 jaar;2015;4.3
1269;070000 Vervoer;Hoofdkostwinner: 25 tot 45 jaar;2020;4.2
1270;070000 Vervoer;Hoofdkostwinner: 45 tot 65 jaar;2015;5.5
1271;070000 Vervoer;Hoofdkostwinner: 45 tot 65 jaar;2020;4.7
1272;070000 Vervoer;Hoofdkostwinner: 65 jaar of ouder;2015;3.1
1273;070000 Vervoer;Hoofdkostwinner: 65 jaar of ouder;2020;2.9
1274;070000 Vervoer;Hoofdkostwinner: Nederland;2015;4.5
1275;070000 Vervoer;Hoofdkostwinner: Nederland;2020;4.2
1276;070000 Vervoer;Hoofdkostwinner: Westers land;2015;4.3
1277;070000 Vervoer;Hoofdkostwinner: Westers land;2020;3.8
1278;070000 Vervoer;Hoofdkostwinner: Niet-westers land;2015;3.4
1279;070000 Vervoer;Hoofdkostwinner: Niet-westers land;2020;2.5
1280;070000 Vervoer;Bron: Inkomen als werknemer/zelfstandige;2015;5.5
1281;070000 Vervoer;Bron: Inkomen als werknemer/zelfstandige;2020;5.0
1282;070000 Vervoer;Bron: Inkomen als werknemer;2015;5.4
1283;070000 Vervoer;Bron: Inkomen als werknemer;2020;4.9
1284;070000 Vervoer;Bron: Inkomen als zelfstandige (totaal);2015;6.3
1285;070000 Vervoer;Bron: Inkomen als zelfstandige (totaal);2020;5.7
1286;070000 Vervoer;Bron: Overdrachtsinkomen;2015;2.6
1287;070000 Vervoer;Bron: Overdrachtsinkomen;2020;2.3
1288;070000 Vervoer;Bron: Uitkering inkomensverzekering;2015;3.0
1289;070000 Vervoer;Bron: Uitkering inkomensverzekering;2020;2.6
1290;070000 Vervoer;Bron: Uitkering werkloosheid;2015;2.6
1291;070000 Vervoer;Bron: Uitkering werkloosheid;2020;2.3
1292;070000 Vervoer;Bron: Uitkering arbeidsongeschiktheid;2015;1.7
1293;070000 Vervoer;Bron: Uitkering arbeidsongeschiktheid;2020;1.6
1294;070000 Vervoer;Bron: Uitkering pensioen;2015;3.2
1295;070000 Vervoer;Bron: Uitkering pensioen;2020;2.7
1296;070000 Vervoer;Bron: Uitkering sociale voorziening;2015;1.0
1297;070000 Vervoer;Bron: Uitkering sociale voorziening;2020;0.6
1298;070000 Vervoer;Bron: Uitkering bijstand;2015;0.9
1299;070000 Vervoer;Bron: Uitkering bijstand;2020;0.5
1300;070000 Vervoer;Bron: Uitk. sociale voorziening, overig;2015;1.3
1301;070000 Vervoer;Bron: Uitk. sociale voorziening, overig;2020;0.7
1302;070000 Vervoer;Bron: Studiefinanciering;2015;1.1
1303;070000 Vervoer;Bron: Studiefinanciering;2020;1.0
1304;070000 Vervoer;Woningbezit: eigen woning;2015;5.9
1305;070000 Vervoer;Woningbezit: eigen woning;2020;5.4
1306;070000 Vervoer;Woningbezit: huurwoning;2015;2.3
1307;070000 Vervoer;Woningbezit: huurwoning;2020;2.1
1308;070000 Vervoer;Woningbezit: huurwoning met huurtoeslag;2015;1.5
1309;070000 Vervoer;Woningbezit: huurwoning met huurtoeslag;2020;0.9
1310;070000 Vervoer;Woningbezit: huurwoning geen huurtoeslag;2015;3.6
1311;070000 Vervoer;Woningbezit: huurwoning geen huurtoeslag;2020;2.9
1312;070000 Vervoer;Besteedbaar inkomen: 1e 10%-groep;2015;1.3
1313;070000 Vervoer;Besteedbaar inkomen: 1e 10%-groep;2020;0.9
1314;070000 Vervoer;Besteedbaar inkomen: 2e 10%-groep;2015;1.2
1315;070000 Vervoer;Besteedbaar inkomen: 2e 10%-groep;2020;1.4
1316;070000 Vervoer;Besteedbaar inkomen: 3e 10%-groep;2015;1.8
1317;070000 Vervoer;Besteedbaar inkomen: 3e 10%-groep;2020;1.7
1318;070000 Vervoer;Besteedbaar inkomen: 4e 10%-groep;2015;2.5
1319;070000 Vervoer;Besteedbaar inkomen: 4e 10%-groep;2020;2.7
1320;070000 Vervoer;Besteedbaar inkomen: 5e 10%-groep;2015;3.2
1321;070000 Vervoer;Besteedbaar inkomen: 5e 10%-groep;2020;3.2
1322;070000 Vervoer;Besteedbaar inkomen: 6e 10%-groep;2015;4.4
1323;070000 Vervoer;Besteedbaar inkomen: 6e 10%-groep;2020;3.6
1324;070000 Vervoer;Besteedbaar inkomen: 7e 10%-groep;2015;4.9
1325;070000 Vervoer;Besteedbaar inkomen: 7e 10%-groep;2020;4.4
1326;070000 Vervoer;Besteedbaar inkomen: 8e 10%-groep;2015;5.8
1327;070000 Vervoer;Besteedbaar inkomen: 8e 10%-groep;2020;5.3
1328;070000 Vervoer;Besteedbaar inkomen: 9e 10%-groep;2015;7.4
1329;070000 Vervoer;Besteedbaar inkomen: 9e 10%-groep;2020;6.8
1330;070000 Vervoer;Besteedbaar inkomen: 10e 10%-groep;2015;10.9
1331;070000 Vervoer;Besteedbaar inkomen: 10e 10%-groep;2020;9.5
1332;070000 Vervoer;Besteedbaar inkomen: 1e 20%-groep;2015;1.3
1333;070000 Vervoer;Besteedbaar inkomen: 1e 20%-groep;2020;1.2
1334;070000 Vervoer;Besteedbaar inkomen: 2e 20%-groep;2015;2.1
1335;070000 Vervoer;Besteedbaar inkomen: 2e 20%-groep;2020;2.2
1336;070000 Vervoer;Besteedbaar inkomen: 3e 20%-groep;2015;3.8
1337;070000 Vervoer;Besteedbaar inkomen: 3e 20%-groep;2020;3.4
1338;070000 Vervoer;Besteedbaar inkomen: 4e 20%-groep;2015;5.3
1339;070000 Vervoer;Besteedbaar inkomen: 4e 20%-groep;2020;4.8
1340;070000 Vervoer;Besteedbaar inkomen: 5e 20%-groep;2015;9.2
1341;070000 Vervoer;Besteedbaar inkomen: 5e 20%-groep;2020;8.1
1342;070000 Vervoer;Gestandaardiseerd inkomen: 1e 10%-groep;2015;1.5
1343;070000 Vervoer;Gestandaardiseerd inkomen: 1e 10%-groep;2020;1.1
1344;070000 Vervoer;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.5
1345;070000 Vervoer;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.3
1346;070000 Vervoer;Gestandaardiseerd inkomen: 3e 10%-groep;2015;2.0
1347;070000 Vervoer;Gestandaardiseerd inkomen: 3e 10%-groep;2020;2.5
1348;070000 Vervoer;Gestandaardiseerd inkomen: 4e 10%-groep;2015;2.8
1349;070000 Vervoer;Gestandaardiseerd inkomen: 4e 10%-groep;2020;2.6
1350;070000 Vervoer;Gestandaardiseerd inkomen: 5e 10%-groep;2015;3.6
1351;070000 Vervoer;Gestandaardiseerd inkomen: 5e 10%-groep;2020;3.6
1352;070000 Vervoer;Gestandaardiseerd inkomen: 6e 10%-groep;2015;4.3
1353;070000 Vervoer;Gestandaardiseerd inkomen: 6e 10%-groep;2020;3.8
1354;070000 Vervoer;Gestandaardiseerd inkomen: 7e 10%-groep;2015;5.0
1355;070000 Vervoer;Gestandaardiseerd inkomen: 7e 10%-groep;2020;4.4
1356;070000 Vervoer;Gestandaardiseerd inkomen: 8e 10%-groep;2015;5.7
1357;070000 Vervoer;Gestandaardiseerd inkomen: 8e 10%-groep;2020;5.1
1358;070000 Vervoer;Gestandaardiseerd inkomen: 9e 10%-groep;2015;7.2
1359;070000 Vervoer;Gestandaardiseerd inkomen: 9e 10%-groep;2020;6.4
1360;070000 Vervoer;Gestandaardiseerd inkomen: 10e 10%-groep;2015;10.1
1361;070000 Vervoer;Gestandaardiseerd inkomen: 10e 10%-groep;2020;8.8
1362;070000 Vervoer;Gestandaardiseerd inkomen: 1e 20%-groep;2015;1.5
1363;070000 Vervoer;Gestandaardiseerd inkomen: 1e 20%-groep;2020;1.2
1364;070000 Vervoer;Gestandaardiseerd inkomen: 2e 20%-groep;2015;2.4
1365;070000 Vervoer;Gestandaardiseerd inkomen: 2e 20%-groep;2020;2.5
1366;070000 Vervoer;Gestandaardiseerd inkomen: 3e 20%-groep;2015;3.9
1367;070000 Vervoer;Gestandaardiseerd inkomen: 3e 20%-groep;2020;3.7
1368;070000 Vervoer;Gestandaardiseerd inkomen: 4e 20%-groep;2015;5.3
1369;070000 Vervoer;Gestandaardiseerd inkomen: 4e 20%-groep;2020;4.7
1370;070000 Vervoer;Gestandaardiseerd inkomen: 5e 20%-groep;2015;8.6
1371;070000 Vervoer;Gestandaardiseerd inkomen: 5e 20%-groep;2020;7.6
1372;070000 Vervoer;Inkomen tot lage-inkomensgrens;2015;1.3
1373;070000 Vervoer;Inkomen tot lage-inkomensgrens;2020;0.8
1374;070000 Vervoer;Inkomen boven lage-inkomensgrens;2015;4.8
1375;070000 Vervoer;Inkomen boven lage-inkomensgrens;2020;4.3
1376;080000 Communicatie;Particuliere huishoudens;2015;1.1
1377;080000 Communicatie;Particuliere huishoudens;2020;1.2
1378;080000 Communicatie;Type: Eenpersoonshuishouden;2015;0.8
1379;080000 Communicatie;Type: Eenpersoonshuishouden;2020;0.9
1380;080000 Communicatie;Type: Alleenstaande man;2015;0.9
1381;080000 Communicatie;Type: Alleenstaande man;2020;1.0
1382;080000 Communicatie;Type: Alleenstaande man onder AOW-lft;2015;0.9
1383;080000 Communicatie;Type: Alleenstaande man onder AOW-lft;2020;0.9
1384;080000 Communicatie;Type: Alleenstaande man vanaf AOW-lft;2015;0.9
1385;080000 Communicatie;Type: Alleenstaande man vanaf AOW-lft;2020;1.0
1386;080000 Communicatie;Type: Alleenstaande vrouw;2015;0.8
1387;080000 Communicatie;Type: Alleenstaande vrouw;2020;0.9
1388;080000 Communicatie;Type: Alleenstaande vrouw onder AOW-lft;2015;0.8
1389;080000 Communicatie;Type: Alleenstaande vrouw onder AOW-lft;2020;0.9
1390;080000 Communicatie;Type: Alleenstaande vrouw vanaf AOW-lft;2015;0.8
1391;080000 Communicatie;Type: Alleenstaande vrouw vanaf AOW-lft;2020;0.9
1392;080000 Communicatie;Type: Meerpersoonshuishouden;2015;1.3
1393;080000 Communicatie;Type: Meerpersoonshuishouden;2020;1.4
1394;080000 Communicatie;Type: Eenoudergezin;2015;1.3
1395;080000 Communicatie;Type: Eenoudergezin;2020;1.4
1396;080000 Communicatie;Type: Eenouder, alle kinderen < 18 jr;2015;1.3
1397;080000 Communicatie;Type: Eenouder, alle kinderen < 18 jr;2020;1.4
1398;080000 Communicatie;Type: Eenouder, minst. één kind >= 18 jr;2015;1.3
1399;080000 Communicatie;Type: Eenouder, minst. één kind >= 18 jr;2020;1.5
1400;080000 Communicatie;Type: Paar, totaal;2015;1.3
1401;080000 Communicatie;Type: Paar, totaal;2020;1.4
1402;080000 Communicatie;Type: Paar, met kind(eren);2015;1.5
1403;080000 Communicatie;Type: Paar, met kind(eren);2020;1.6
1404;080000 Communicatie;Type: Paar, alle kinderen < 18 jr;2015;1.4
1405;080000 Communicatie;Type: Paar, alle kinderen < 18 jr;2020;1.5
1406;080000 Communicatie;Type: Paar, minstens één kind >= 18 jr;2015;1.6
1407;080000 Communicatie;Type: Paar, minstens één kind >= 18 jr;2020;1.8
1408;080000 Communicatie;Type: Paar, zonder kind;2015;1.2
1409;080000 Communicatie;Type: Paar, zonder kind;2020;1.3
1410;080000 Communicatie;Type: Paar, zonder kind, onder AOW-lft;2015;1.2
1411;080000 Communicatie;Type: Paar, zonder kind, onder AOW-lft;2020;1.3
1412;080000 Communicatie;Type: Paar, zonder kind, vanaf AOW-lft;2015;1.1
1413;080000 Communicatie;Type: Paar, zonder kind, vanaf AOW-lft;2020;1.2
1414;080000 Communicatie;Type: Meerpersoonshuishouden, overig;2015;1.3
1415;080000 Communicatie;Type: Meerpersoonshuishouden, overig;2020;1.2
1416;080000 Communicatie;Huishoudensgrootte: 1 persoon;2015;0.8
1417;080000 Communicatie;Huishoudensgrootte: 1 persoon;2020;0.9
1418;080000 Communicatie;Huishoudensgrootte: 2 personen;2015;1.2
1419;080000 Communicatie;Huishoudensgrootte: 2 personen;2020;1.3
1420;080000 Communicatie;Huishoudensgrootte: 3 personen;2015;1.4
1421;080000 Communicatie;Huishoudensgrootte: 3 personen;2020;1.5
1422;080000 Communicatie;Huishoudensgrootte: 4 personen;2015;1.5
1423;080000 Communicatie;Huishoudensgrootte: 4 personen;2020;1.6
1424;080000 Communicatie;Huishoudensgrootte: 5 of meer personen;2015;1.4
1425;080000 Communicatie;Huishoudensgrootte: 5 of meer personen;2020;1.6
1426;080000 Communicatie;Hoofdkostwinner: tot 25 jaar;2015;0.8
1427;080000 Communicatie;Hoofdkostwinner: tot 25 jaar;2020;0.9
1428;080000 Communicatie;Hoofdkostwinner: 25 tot 35 jaar;2015;1.1
1429;080000 Communicatie;Hoofdkostwinner: 25 tot 35 jaar;2020;1.1
1430;080000 Communicatie;Hoofdkostwinner: 35 tot 45 jaar;2015;1.2
1431;080000 Communicatie;Hoofdkostwinner: 35 tot 45 jaar;2020;1.3
1432;080000 Communicatie;Hoofdkostwinner: 45 tot 55 jaar;2015;1.3
1433;080000 Communicatie;Hoofdkostwinner: 45 tot 55 jaar;2020;1.5
1434;080000 Communicatie;Hoofdkostwinner: 55 tot 65 jaar;2015;1.2
1435;080000 Communicatie;Hoofdkostwinner: 55 tot 65 jaar;2020;1.3
1436;080000 Communicatie;Hoofdkostwinner: 65 tot 75 jaar;2015;1.0
1437;080000 Communicatie;Hoofdkostwinner: 65 tot 75 jaar;2020;1.1
1438;080000 Communicatie;Hoofdkostwinner: 75 jaar of ouder;2015;0.9
1439;080000 Communicatie;Hoofdkostwinner: 75 jaar of ouder;2020;1.0
1440;080000 Communicatie;Hoofdkostwinner: 25 tot 45 jaar;2015;1.2
1441;080000 Communicatie;Hoofdkostwinner: 25 tot 45 jaar;2020;1.2
1442;080000 Communicatie;Hoofdkostwinner: 45 tot 65 jaar;2015;1.3
1443;080000 Communicatie;Hoofdkostwinner: 45 tot 65 jaar;2020;1.4
1444;080000 Communicatie;Hoofdkostwinner: 65 jaar of ouder;2015;1.0
1445;080000 Communicatie;Hoofdkostwinner: 65 jaar of ouder;2020;1.1
1446;080000 Communicatie;Hoofdkostwinner: Nederland;2015;1.1
1447;080000 Communicatie;Hoofdkostwinner: Nederland;2020;1.2
1448;080000 Communicatie;Hoofdkostwinner: Westers land;2015;1.1
1449;080000 Communicatie;Hoofdkostwinner: Westers land;2020;1.2
1450;080000 Communicatie;Hoofdkostwinner: Niet-westers land;2015;1.2
1451;080000 Communicatie;Hoofdkostwinner: Niet-westers land;2020;1.1
1452;080000 Communicatie;Bron: Inkomen als werknemer/zelfstandige;2015;1.3
1453;080000 Communicatie;Bron: Inkomen als werknemer/zelfstandige;2020;1.3
1454;080000 Communicatie;Bron: Inkomen als werknemer;2015;1.3
1455;080000 Communicatie;Bron: Inkomen als werknemer;2020;1.3
1456;080000 Communicatie;Bron: Inkomen als zelfstandige (totaal);2015;1.3
1457;080000 Communicatie;Bron: Inkomen als zelfstandige (totaal);2020;1.3
1458;080000 Communicatie;Bron: Overdrachtsinkomen;2015;0.9
1459;080000 Communicatie;Bron: Overdrachtsinkomen;2020;1.1
1460;080000 Communicatie;Bron: Uitkering inkomensverzekering;2015;1.0
1461;080000 Communicatie;Bron: Uitkering inkomensverzekering;2020;1.1
1462;080000 Communicatie;Bron: Uitkering werkloosheid;2015;0.9
1463;080000 Communicatie;Bron: Uitkering werkloosheid;2020;1.1
1464;080000 Communicatie;Bron: Uitkering arbeidsongeschiktheid;2015;1.0
1465;080000 Communicatie;Bron: Uitkering arbeidsongeschiktheid;2020;1.1
1466;080000 Communicatie;Bron: Uitkering pensioen;2015;1.0
1467;080000 Communicatie;Bron: Uitkering pensioen;2020;1.1
1468;080000 Communicatie;Bron: Uitkering sociale voorziening;2015;0.9
1469;080000 Communicatie;Bron: Uitkering sociale voorziening;2020;0.9
1470;080000 Communicatie;Bron: Uitkering bijstand;2015;0.9
1471;080000 Communicatie;Bron: Uitkering bijstand;2020;1.0
1472;080000 Communicatie;Bron: Uitk. sociale voorziening, overig;2015;0.9
1473;080000 Communicatie;Bron: Uitk. sociale voorziening, overig;2020;0.9
1474;080000 Communicatie;Bron: Studiefinanciering;2015;0.5
1475;080000 Communicatie;Bron: Studiefinanciering;2020;0.6
1476;080000 Communicatie;Woningbezit: eigen woning;2015;1.2
1477;080000 Communicatie;Woningbezit: eigen woning;2020;1.4
1478;080000 Communicatie;Woningbezit: huurwoning;2015;1.0
1479;080000 Communicatie;Woningbezit: huurwoning;2020;1.1
1480;080000 Communicatie;Woningbezit: huurwoning met huurtoeslag;2015;0.9
1481;080000 Communicatie;Woningbezit: huurwoning met huurtoeslag;2020;0.9
1482;080000 Communicatie;Woningbezit: huurwoning geen huurtoeslag;2015;1.1
1483;080000 Communicatie;Woningbezit: huurwoning geen huurtoeslag;2020;1.2
1484;080000 Communicatie;Besteedbaar inkomen: 1e 10%-groep;2015;0.8
1485;080000 Communicatie;Besteedbaar inkomen: 1e 10%-groep;2020;0.8
1486;080000 Communicatie;Besteedbaar inkomen: 2e 10%-groep;2015;0.8
1487;080000 Communicatie;Besteedbaar inkomen: 2e 10%-groep;2020;0.9
1488;080000 Communicatie;Besteedbaar inkomen: 3e 10%-groep;2015;1.0
1489;080000 Communicatie;Besteedbaar inkomen: 3e 10%-groep;2020;1.0
1490;080000 Communicatie;Besteedbaar inkomen: 4e 10%-groep;2015;1.0
1491;080000 Communicatie;Besteedbaar inkomen: 4e 10%-groep;2020;1.1
1492;080000 Communicatie;Besteedbaar inkomen: 5e 10%-groep;2015;1.1
1493;080000 Communicatie;Besteedbaar inkomen: 5e 10%-groep;2020;1.2
1494;080000 Communicatie;Besteedbaar inkomen: 6e 10%-groep;2015;1.2
1495;080000 Communicatie;Besteedbaar inkomen: 6e 10%-groep;2020;1.2
1496;080000 Communicatie;Besteedbaar inkomen: 7e 10%-groep;2015;1.2
1497;080000 Communicatie;Besteedbaar inkomen: 7e 10%-groep;2020;1.4
1498;080000 Communicatie;Besteedbaar inkomen: 8e 10%-groep;2015;1.4
1499;080000 Communicatie;Besteedbaar inkomen: 8e 10%-groep;2020;1.4
1500;080000 Communicatie;Besteedbaar inkomen: 9e 10%-groep;2015;1.4
1501;080000 Communicatie;Besteedbaar inkomen: 9e 10%-groep;2020;1.6
1502;080000 Communicatie;Besteedbaar inkomen: 10e 10%-groep;2015;1.5
1503;080000 Communicatie;Besteedbaar inkomen: 10e 10%-groep;2020;1.6
1504;080000 Communicatie;Besteedbaar inkomen: 1e 20%-groep;2015;0.8
1505;080000 Communicatie;Besteedbaar inkomen: 1e 20%-groep;2020;0.8
1506;080000 Communicatie;Besteedbaar inkomen: 2e 20%-groep;2015;1.0
1507;080000 Communicatie;Besteedbaar inkomen: 2e 20%-groep;2020;1.1
1508;080000 Communicatie;Besteedbaar inkomen: 3e 20%-groep;2015;1.1
1509;080000 Communicatie;Besteedbaar inkomen: 3e 20%-groep;2020;1.2
1510;080000 Communicatie;Besteedbaar inkomen: 4e 20%-groep;2015;1.3
1511;080000 Communicatie;Besteedbaar inkomen: 4e 20%-groep;2020;1.4
1512;080000 Communicatie;Besteedbaar inkomen: 5e 20%-groep;2015;1.5
1513;080000 Communicatie;Besteedbaar inkomen: 5e 20%-groep;2020;1.6
1514;080000 Communicatie;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.8
1515;080000 Communicatie;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.9
1516;080000 Communicatie;Gestandaardiseerd inkomen: 2e 10%-groep;2015;1.0
1517;080000 Communicatie;Gestandaardiseerd inkomen: 2e 10%-groep;2020;1.0
1518;080000 Communicatie;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
1519;080000 Communicatie;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.0
1520;080000 Communicatie;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.1
1521;080000 Communicatie;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.2
1522;080000 Communicatie;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.1
1523;080000 Communicatie;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.2
1524;080000 Communicatie;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.2
1525;080000 Communicatie;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.3
1526;080000 Communicatie;Gestandaardiseerd inkomen: 7e 10%-groep;2015;1.3
1527;080000 Communicatie;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.3
1528;080000 Communicatie;Gestandaardiseerd inkomen: 8e 10%-groep;2015;1.3
1529;080000 Communicatie;Gestandaardiseerd inkomen: 8e 10%-groep;2020;1.4
1530;080000 Communicatie;Gestandaardiseerd inkomen: 9e 10%-groep;2015;1.3
1531;080000 Communicatie;Gestandaardiseerd inkomen: 9e 10%-groep;2020;1.5
1532;080000 Communicatie;Gestandaardiseerd inkomen: 10e 10%-groep;2015;1.3
1533;080000 Communicatie;Gestandaardiseerd inkomen: 10e 10%-groep;2020;1.4
1534;080000 Communicatie;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.9
1535;080000 Communicatie;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.9
1536;080000 Communicatie;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.0
1537;080000 Communicatie;Gestandaardiseerd inkomen: 2e 20%-groep;2020;1.1
1538;080000 Communicatie;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.1
1539;080000 Communicatie;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.2
1540;080000 Communicatie;Gestandaardiseerd inkomen: 4e 20%-groep;2015;1.3
1541;080000 Communicatie;Gestandaardiseerd inkomen: 4e 20%-groep;2020;1.4
1542;080000 Communicatie;Gestandaardiseerd inkomen: 5e 20%-groep;2015;1.3
1543;080000 Communicatie;Gestandaardiseerd inkomen: 5e 20%-groep;2020;1.5
1544;080000 Communicatie;Inkomen tot lage-inkomensgrens;2015;0.9
1545;080000 Communicatie;Inkomen tot lage-inkomensgrens;2020;0.9
1546;080000 Communicatie;Inkomen boven lage-inkomensgrens;2015;1.2
1547;080000 Communicatie;Inkomen boven lage-inkomensgrens;2020;1.3
1548;090000 Recreatie en cultuur;Particuliere huishoudens;2015;3.3
1549;090000 Recreatie en cultuur;Particuliere huishoudens;2020;3.0
1550;090000 Recreatie en cultuur;Type: Eenpersoonshuishouden;2015;1.9
1551;090000 Recreatie en cultuur;Type: Eenpersoonshuishouden;2020;1.8
1552;090000 Recreatie en cultuur;Type: Alleenstaande man;2015;1.9
1553;090000 Recreatie en cultuur;Type: Alleenstaande man;2020;1.9
1554;090000 Recreatie en cultuur;Type: Alleenstaande man onder AOW-lft;2015;1.8
1555;090000 Recreatie en cultuur;Type: Alleenstaande man onder AOW-lft;2020;1.9
1556;090000 Recreatie en cultuur;Type: Alleenstaande man vanaf AOW-lft;2015;2.3
1557;090000 Recreatie en cultuur;Type: Alleenstaande man vanaf AOW-lft;2020;1.6
1558;090000 Recreatie en cultuur;Type: Alleenstaande vrouw;2015;1.9
1559;090000 Recreatie en cultuur;Type: Alleenstaande vrouw;2020;1.7
1560;090000 Recreatie en cultuur;Type: Alleenstaande vrouw onder AOW-lft;2015;1.8
1561;090000 Recreatie en cultuur;Type: Alleenstaande vrouw onder AOW-lft;2020;1.7
1562;090000 Recreatie en cultuur;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.9
1563;090000 Recreatie en cultuur;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.6
1564;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden;2015;4.0
1565;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden;2020;3.8
1566;090000 Recreatie en cultuur;Type: Eenoudergezin;2015;2.7
1567;090000 Recreatie en cultuur;Type: Eenoudergezin;2020;2.8
1568;090000 Recreatie en cultuur;Type: Eenouder, alle kinderen < 18 jr;2015;2.5
1569;090000 Recreatie en cultuur;Type: Eenouder, alle kinderen < 18 jr;2020;2.9
1570;090000 Recreatie en cultuur;Type: Eenouder, minst. één kind >= 18 jr;2015;2.9
1571;090000 Recreatie en cultuur;Type: Eenouder, minst. één kind >= 18 jr;2020;2.7
1572;090000 Recreatie en cultuur;Type: Paar, totaal;2015;4.2
1573;090000 Recreatie en cultuur;Type: Paar, totaal;2020;4.0
1574;090000 Recreatie en cultuur;Type: Paar, met kind(eren);2015;4.5
1575;090000 Recreatie en cultuur;Type: Paar, met kind(eren);2020;4.6
1576;090000 Recreatie en cultuur;Type: Paar, alle kinderen < 18 jr;2015;4.4
1577;090000 Recreatie en cultuur;Type: Paar, alle kinderen < 18 jr;2020;4.4
1578;090000 Recreatie en cultuur;Type: Paar, minstens één kind >= 18 jr;2015;4.8
1579;090000 Recreatie en cultuur;Type: Paar, minstens één kind >= 18 jr;2020;4.9
1580;090000 Recreatie en cultuur;Type: Paar, zonder kind;2015;4.0
1581;090000 Recreatie en cultuur;Type: Paar, zonder kind;2020;3.4
1582;090000 Recreatie en cultuur;Type: Paar, zonder kind, onder AOW-lft;2015;4.1
1583;090000 Recreatie en cultuur;Type: Paar, zonder kind, onder AOW-lft;2020;3.7
1584;090000 Recreatie en cultuur;Type: Paar, zonder kind, vanaf AOW-lft;2015;3.8
1585;090000 Recreatie en cultuur;Type: Paar, zonder kind, vanaf AOW-lft;2020;3.0
1586;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden, overig;2015;4.1
1587;090000 Recreatie en cultuur;Type: Meerpersoonshuishouden, overig;2020;2.7
1588;090000 Recreatie en cultuur;Huishoudensgrootte: 1 persoon;2015;1.9
1589;090000 Recreatie en cultuur;Huishoudensgrootte: 1 persoon;2020;1.8
1590;090000 Recreatie en cultuur;Huishoudensgrootte: 2 personen;2015;3.7
1591;090000 Recreatie en cultuur;Huishoudensgrootte: 2 personen;2020;3.2
1592;090000 Recreatie en cultuur;Huishoudensgrootte: 3 personen;2015;3.9
1593;090000 Recreatie en cultuur;Huishoudensgrootte: 3 personen;2020;3.8
1594;090000 Recreatie en cultuur;Huishoudensgrootte: 4 personen;2015;4.7
1595;090000 Recreatie en cultuur;Huishoudensgrootte: 4 personen;2020;4.7
1596;090000 Recreatie en cultuur;Huishoudensgrootte: 5 of meer personen;2015;4.7
1597;090000 Recreatie en cultuur;Huishoudensgrootte: 5 of meer personen;2020;4.9
1598;090000 Recreatie en cultuur;Hoofdkostwinner: tot 25 jaar;2015;2.0
1599;090000 Recreatie en cultuur;Hoofdkostwinner: tot 25 jaar;2020;2.2
1600;090000 Recreatie en cultuur;Hoofdkostwinner: 25 tot 35 jaar;2015;2.4
1601;090000 Recreatie en cultuur;Hoofdkostwinner: 25 tot 35 jaar;2020;2.5
1602;090000 Recreatie en cultuur;Hoofdkostwinner: 35 tot 45 jaar;2015;3.5
1603;090000 Recreatie en cultuur;Hoofdkostwinner: 35 tot 45 jaar;2020;3.6
1604;090000 Recreatie en cultuur;Hoofdkostwinner: 45 tot 55 jaar;2015;4.1
1605;090000 Recreatie en cultuur;Hoofdkostwinner: 45 tot 55 jaar;2020;4.2
