ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
5067;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Nederland;2021;0.0;3.0;-3.0
5068;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Nederland;2022;1.0;5.0;-4.0
5069;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Nederland;2023;0.0;1.0;-1.0
5070;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2014;1.0;0.0;1.0
5071;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2015;1.0;1.0;0.0
5072;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2016;5.0;0.0;5.0
5073;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2017;4.0;0.0;4.0
5074;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2018;3.0;3.0;0.0
5075;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2019;4.0;3.0;1.0
5076;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2020;5.0;5.0;0.0
5077;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2021;2.0;1.0;1.0
5078;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2022;4.0;1.0;3.0
5079;Totaal mannen en vrouwen;Totaal;Kanaaleilanden;Overig land;2023;3.0;3.0;0.0
5080;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2014;149.0;144.0;5.0
5081;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2015;285.0;183.0;102.0
5082;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2016;394.0;192.0;202.0
5083;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2017;325.0;157.0;168.0
5084;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2018;314.0;163.0;151.0
5085;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2019;350.0;169.0;181.0
5086;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2020;274.0;135.0;139.0
5087;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2021;272.0;156.0;116.0
5088;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2022;301.0;151.0;150.0
5089;Totaal mannen en vrouwen;Totaal;Katar;Totaal;2023;450.0;162.0;288.0
5090;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2014;21.0;8.0;13.0
5091;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2015;62.0;10.0;52.0
5092;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2016;56.0;22.0;34.0
5093;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2017;37.0;21.0;16.0
5094;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2018;35.0;11.0;24.0
5095;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2019;49.0;10.0;39.0
5096;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2020;13.0;16.0;-3.0
5097;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2021;33.0;4.0;29.0
5098;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2022;46.0;4.0;42.0
5099;Totaal mannen en vrouwen;Totaal;Katar;Land vertrek / bestemming;2023;73.0;9.0;64.0
5100;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2014;70.0;89.0;-19.0
5101;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2015;92.0;119.0;-27.0
5102;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2016;160.0;116.0;44.0
5103;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2017;99.0;72.0;27.0
5104;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2018;117.0;93.0;24.0
5105;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2019;127.0;90.0;37.0
5106;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2020;104.0;44.0;60.0
5107;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2021;64.0;73.0;-9.0
5108;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2022;66.0;61.0;5.0
5109;Totaal mannen en vrouwen;Totaal;Katar;Nederland;2023;77.0;80.0;-3.0
5110;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2014;58.0;47.0;11.0
5111;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2015;131.0;54.0;77.0
5112;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2016;178.0;54.0;124.0
5113;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2017;189.0;64.0;125.0
5114;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2018;162.0;59.0;103.0
5115;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2019;174.0;69.0;105.0
5116;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2020;157.0;75.0;82.0
5117;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2021;175.0;79.0;96.0
5118;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2022;189.0;86.0;103.0
5119;Totaal mannen en vrouwen;Totaal;Katar;Overig land;2023;300.0;73.0;227.0
5120;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2014;145.0;45.0;100.0
5121;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2015;167.0;90.0;77.0
5122;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2016;165.0;73.0;92.0
5123;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2017;172.0;71.0;101.0
5124;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2018;221.0;100.0;121.0
5125;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2019;270.0;119.0;151.0
5126;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2020;244.0;111.0;133.0
5127;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2021;318.0;88.0;230.0
5128;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2022;322.0;117.0;205.0
5129;Totaal mannen en vrouwen;Totaal;Kazachstan;Totaal;2023;311.0;124.0;187.0
5130;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2014;46.0;9.0;37.0
5131;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2015;60.0;18.0;42.0
5132;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2016;66.0;26.0;40.0
5133;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2017;74.0;23.0;51.0
5134;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2018;92.0;34.0;58.0
5135;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2019;144.0;36.0;108.0
5136;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2020;135.0;73.0;62.0
5137;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2021;230.0;41.0;189.0
5138;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2022;236.0;82.0;154.0
5139;Totaal mannen en vrouwen;Totaal;Kazachstan;Land vertrek / bestemming;2023;205.0;72.0;133.0
5140;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2014;18.0;11.0;7.0
5141;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2015;31.0;26.0;5.0
5142;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2016;25.0;13.0;12.0
5143;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2017;13.0;13.0;0.0
5144;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2018;17.0;24.0;-7.0
5145;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2019;12.0;29.0;-17.0
5146;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2020;43.0;15.0;28.0
5147;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2021;19.0;14.0;5.0
5148;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2022;11.0;14.0;-3.0
5149;Totaal mannen en vrouwen;Totaal;Kazachstan;Nederland;2023;12.0;26.0;-14.0
5150;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2014;81.0;25.0;56.0
5151;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2015;76.0;46.0;30.0
5152;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2016;74.0;34.0;40.0
5153;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2017;85.0;35.0;50.0
5154;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2018;112.0;42.0;70.0
5155;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2019;114.0;54.0;60.0
5156;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2020;66.0;23.0;43.0
5157;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2021;69.0;33.0;36.0
5158;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2022;75.0;21.0;54.0
5159;Totaal mannen en vrouwen;Totaal;Kazachstan;Overig land;2023;94.0;26.0;68.0
5160;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2014;547.0;270.0;277.0
5161;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2015;426.0;285.0;141.0
5162;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2016;507.0;271.0;236.0
5163;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2017;427.0;369.0;58.0
5164;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2018;512.0;325.0;187.0
5165;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2019;497.0;325.0;172.0
5166;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2020;409.0;234.0;175.0
5167;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2021;502.0;286.0;216.0
5168;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2022;667.0;322.0;345.0
5169;Totaal mannen en vrouwen;Totaal;Kenia;Totaal;2023;818.0;362.0;456.0
5170;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2014;218.0;73.0;145.0
5171;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2015;196.0;74.0;122.0
5172;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2016;237.0;69.0;168.0
5173;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2017;206.0;78.0;128.0
5174;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2018;237.0;89.0;148.0
5175;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2019;221.0;86.0;135.0
5176;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2020;181.0;65.0;116.0
5177;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2021;241.0;58.0;183.0
5178;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2022;308.0;67.0;241.0
5179;Totaal mannen en vrouwen;Totaal;Kenia;Land vertrek / bestemming;2023;420.0;73.0;347.0
5180;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2014;94.0;126.0;-32.0
5181;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2015;103.0;114.0;-11.0
5182;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2016;98.0;95.0;3.0
5183;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2017;92.0;132.0;-40.0
5184;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2018;100.0;109.0;-9.0
5185;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2019;111.0;117.0;-6.0
5186;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2020;100.0;99.0;1.0
5187;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2021;69.0;114.0;-45.0
5188;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2022;90.0;148.0;-58.0
5189;Totaal mannen en vrouwen;Totaal;Kenia;Nederland;2023;82.0;180.0;-98.0
5190;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2014;235.0;71.0;164.0
5191;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2015;127.0;97.0;30.0
5192;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2016;172.0;107.0;65.0
5193;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2017;129.0;159.0;-30.0
5194;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2018;175.0;127.0;48.0
5195;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2019;165.0;122.0;43.0
5196;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2020;128.0;70.0;58.0
5197;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2021;192.0;114.0;78.0
5198;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2022;269.0;107.0;162.0
5199;Totaal mannen en vrouwen;Totaal;Kenia;Overig land;2023;316.0;109.0;207.0
5200;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2014;0.0;0.0;0.0
5201;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2015;0.0;0.0;0.0
5202;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2016;1.0;0.0;1.0
5203;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2017;0.0;1.0;-1.0
5204;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2018;0.0;0.0;0.0
5205;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2019;1.0;0.0;1.0
5206;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2020;0.0;0.0;0.0
5207;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2021;1.0;0.0;1.0
5208;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2022;0.0;0.0;0.0
5209;Totaal mannen en vrouwen;Totaal;Kiribati;Totaal;2023;0.0;0.0;0.0
5210;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2014;0.0;0.0;0.0
5211;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2015;0.0;0.0;0.0
5212;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2016;0.0;0.0;0.0
5213;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2017;0.0;0.0;0.0
5214;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2018;0.0;0.0;0.0
5215;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2019;0.0;0.0;0.0
5216;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2020;0.0;0.0;0.0
5217;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2021;1.0;0.0;1.0
5218;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2022;0.0;0.0;0.0
5219;Totaal mannen en vrouwen;Totaal;Kiribati;Land vertrek / bestemming;2023;0.0;0.0;0.0
5220;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2014;0.0;0.0;0.0
5221;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2015;0.0;0.0;0.0
5222;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2016;1.0;0.0;1.0
5223;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2017;0.0;1.0;-1.0
5224;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2018;0.0;0.0;0.0
5225;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2019;1.0;0.0;1.0
5226;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2020;0.0;0.0;0.0
5227;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2021;0.0;0.0;0.0
5228;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2022;0.0;0.0;0.0
5229;Totaal mannen en vrouwen;Totaal;Kiribati;Nederland;2023;0.0;0.0;0.0
5230;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2014;0.0;0.0;0.0
5231;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2015;0.0;0.0;0.0
5232;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2016;0.0;0.0;0.0
5233;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2017;0.0;0.0;0.0
5234;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2018;0.0;0.0;0.0
5235;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2019;0.0;0.0;0.0
5236;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2020;0.0;0.0;0.0
5237;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2021;0.0;0.0;0.0
5238;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2022;0.0;0.0;0.0
5239;Totaal mannen en vrouwen;Totaal;Kiribati;Overig land;2023;0.0;0.0;0.0
5240;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2014;21.0;14.0;7.0
5241;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2015;35.0;14.0;21.0
5242;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2016;25.0;11.0;14.0
5243;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2017;22.0;8.0;14.0
5244;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2018;24.0;9.0;15.0
5245;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2019;57.0;18.0;39.0
5246;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2020;41.0;13.0;28.0
5247;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2021;70.0;27.0;43.0
5248;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2022;97.0;11.0;86.0
5249;Totaal mannen en vrouwen;Totaal;Kirgizië;Totaal;2023;73.0;35.0;38.0
5250;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2014;7.0;2.0;5.0
5251;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2015;9.0;2.0;7.0
5252;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2016;11.0;8.0;3.0
5253;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2017;3.0;2.0;1.0
5254;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2018;13.0;2.0;11.0
5255;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2019;28.0;6.0;22.0
5256;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2020;14.0;8.0;6.0
5257;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2021;40.0;9.0;31.0
5258;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2022;52.0;7.0;45.0
5259;Totaal mannen en vrouwen;Totaal;Kirgizië;Land vertrek / bestemming;2023;35.0;19.0;16.0
5260;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2014;2.0;8.0;-6.0
5261;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2015;8.0;6.0;2.0
5262;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2016;5.0;0.0;5.0
5263;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2017;4.0;2.0;2.0
5264;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2018;3.0;4.0;-1.0
5265;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2019;2.0;7.0;-5.0
5266;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2020;5.0;1.0;4.0
5267;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2021;0.0;16.0;-16.0
5268;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2022;3.0;1.0;2.0
5269;Totaal mannen en vrouwen;Totaal;Kirgizië;Nederland;2023;13.0;9.0;4.0
5270;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2014;12.0;4.0;8.0
5271;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2015;18.0;6.0;12.0
5272;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2016;9.0;3.0;6.0
5273;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2017;15.0;4.0;11.0
5274;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2018;8.0;3.0;5.0
5275;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2019;27.0;5.0;22.0
5276;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2020;22.0;4.0;18.0
5277;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2021;30.0;2.0;28.0
5278;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2022;42.0;3.0;39.0
5279;Totaal mannen en vrouwen;Totaal;Kirgizië;Overig land;2023;25.0;7.0;18.0
5280;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2014;127.0;56.0;71.0
5281;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2015;96.0;71.0;25.0
5282;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2016;139.0;107.0;32.0
5283;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2017;127.0;69.0;58.0
5284;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2018;157.0;52.0;105.0
5285;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2019;147.0;30.0;117.0
5286;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2020;124.0;34.0;90.0
5287;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2021;95.0;22.0;73.0
5288;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2022;115.0;56.0;59.0
5289;Totaal mannen en vrouwen;Totaal;Koeweit;Totaal;2023;190.0;29.0;161.0
5290;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2014;63.0;10.0;53.0
5291;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2015;46.0;12.0;34.0
5292;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2016;64.0;19.0;45.0
5293;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2017;57.0;9.0;48.0
5294;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2018;63.0;12.0;51.0
5295;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2019;61.0;12.0;49.0
5296;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2020;22.0;13.0;9.0
5297;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2021;38.0;11.0;27.0
5298;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2022;44.0;26.0;18.0
5299;Totaal mannen en vrouwen;Totaal;Koeweit;Land vertrek / bestemming;2023;96.0;9.0;87.0
5300;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2014;30.0;32.0;-2.0
5301;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2015;10.0;33.0;-23.0
5302;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2016;18.0;33.0;-15.0
5303;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2017;25.0;29.0;-4.0
5304;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2018;29.0;22.0;7.0
5305;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2019;28.0;10.0;18.0
5306;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2020;35.0;8.0;27.0
5307;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2021;9.0;5.0;4.0
5308;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2022;15.0;13.0;2.0
5309;Totaal mannen en vrouwen;Totaal;Koeweit;Nederland;2023;9.0;7.0;2.0
5310;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2014;34.0;14.0;20.0
5311;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2015;40.0;26.0;14.0
5312;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2016;57.0;55.0;2.0
5313;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2017;45.0;31.0;14.0
5314;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2018;65.0;18.0;47.0
5315;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2019;58.0;8.0;50.0
5316;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2020;67.0;13.0;54.0
5317;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2021;48.0;6.0;42.0
5318;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2022;56.0;17.0;39.0
5319;Totaal mannen en vrouwen;Totaal;Koeweit;Overig land;2023;85.0;13.0;72.0
5320;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2014;98.0;30.0;68.0
5321;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2015;80.0;32.0;48.0
5322;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2016;117.0;26.0;91.0
5323;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2017;78.0;42.0;36.0
5324;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2018;123.0;29.0;94.0
5325;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2019;125.0;36.0;89.0
5326;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2020;96.0;49.0;47.0
5327;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2021;102.0;31.0;71.0
5328;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2022;108.0;39.0;69.0
5329;Totaal mannen en vrouwen;Totaal;Kosovo;Totaal;2023;141.0;51.0;90.0
5330;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2014;7.0;0.0;7.0
5331;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2015;2.0;0.0;2.0
5332;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2016;12.0;0.0;12.0
5333;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2017;2.0;0.0;2.0
5334;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2018;8.0;0.0;8.0
5335;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2019;13.0;0.0;13.0
5336;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2020;60.0;37.0;23.0
5337;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2021;72.0;15.0;57.0
5338;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2022;61.0;28.0;33.0
5339;Totaal mannen en vrouwen;Totaal;Kosovo;Land vertrek / bestemming;2023;89.0;31.0;58.0
5340;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2014;9.0;8.0;1.0
5341;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2015;11.0;14.0;-3.0
5342;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2016;9.0;6.0;3.0
5343;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2017;13.0;17.0;-4.0
5344;Totaal mannen en vrouwen;Totaal;Kosovo;Nederland;2018;11.0;9.0;2.0
