ID;SocialeRelaties;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
794;34;Herkomst: niet-westerse allochtoon;2007;;;;
795;34;Herkomst: niet-westerse allochtoon;2008;;;;
796;34;Herkomst: niet-westerse allochtoon;2009;;;;
797;34;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
798;34;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
799;34;Herkomst: niet-westerse allochtoon;2012;0.0;0.0;0.0;0.0
800;56;Totaal personen;2003;15.0;85.0;14.0;86.0
801;56;Totaal personen;2004;15.0;85.0;17.0;83.0
802;56;Totaal personen;2005;14.0;86.0;15.0;85.0
803;56;Totaal personen;2006;14.0;86.0;17.0;83.0
804;56;Totaal personen;2007;16.0;84.0;15.0;85.0
805;56;Totaal personen;2008;17.0;83.0;16.0;84.0
806;56;Totaal personen;2009;12.0;88.0;12.0;88.0
807;56;Totaal personen;2010 oude methode;13.0;87.0;11.0;89.0
808;56;Totaal personen;2010 nieuwe methode;21.0;79.0;19.0;81.0
809;56;Totaal personen;2012;18.0;82.0;18.0;82.0
810;56;Geslacht: mannen;2003;13.0;87.0;13.0;87.0
811;56;Geslacht: mannen;2004;11.0;89.0;14.0;86.0
812;56;Geslacht: mannen;2005;12.0;88.0;14.0;86.0
813;56;Geslacht: mannen;2006;13.0;87.0;15.0;85.0
814;56;Geslacht: mannen;2007;13.0;87.0;15.0;85.0
815;56;Geslacht: mannen;2008;17.0;83.0;14.0;86.0
816;56;Geslacht: mannen;2009;9.0;91.0;14.0;86.0
817;56;Geslacht: mannen;2010 oude methode;;;;
818;56;Geslacht: mannen;2010 nieuwe methode;18.0;82.0;17.0;83.0
819;56;Geslacht: mannen;2012;16.0;84.0;15.0;85.0
820;56;Geslacht: vrouwen;2003;16.0;84.0;16.0;84.0
821;56;Geslacht: vrouwen;2004;20.0;80.0;21.0;79.0
822;56;Geslacht: vrouwen;2005;17.0;83.0;15.0;85.0
823;56;Geslacht: vrouwen;2006;15.0;85.0;20.0;80.0
824;56;Geslacht: vrouwen;2007;20.0;80.0;15.0;85.0
825;56;Geslacht: vrouwen;2008;18.0;82.0;18.0;82.0
826;56;Geslacht: vrouwen;2009;16.0;84.0;11.0;89.0
827;56;Geslacht: vrouwen;2010 oude methode;;;;
828;56;Geslacht: vrouwen;2010 nieuwe methode;25.0;75.0;22.0;78.0
829;56;Geslacht: vrouwen;2012;20.0;80.0;21.0;79.0
830;56;Leeftijd: 18 tot 35 jaar;2003;12.0;88.0;15.0;85.0
831;56;Leeftijd: 18 tot 35 jaar;2004;14.0;86.0;15.0;85.0
832;56;Leeftijd: 18 tot 35 jaar;2005;;;;
833;56;Leeftijd: 18 tot 35 jaar;2006;;;;
834;56;Leeftijd: 18 tot 35 jaar;2007;;;;
835;56;Leeftijd: 18 tot 35 jaar;2008;;;;
836;56;Leeftijd: 18 tot 35 jaar;2009;;;;
837;56;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
838;56;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
839;56;Leeftijd: 18 tot 35 jaar;2012;;;;
840;56;Leeftijd: 35 tot 50 jaar;2003;13.0;87.0;16.0;84.0
841;56;Leeftijd: 35 tot 50 jaar;2004;12.0;88.0;17.0;83.0
842;56;Leeftijd: 35 tot 50 jaar;2005;10.0;90.0;15.0;85.0
843;56;Leeftijd: 35 tot 50 jaar;2006;16.0;84.0;20.0;80.0
844;56;Leeftijd: 35 tot 50 jaar;2007;15.0;85.0;14.0;86.0
845;56;Leeftijd: 35 tot 50 jaar;2008;21.0;79.0;19.0;81.0
846;56;Leeftijd: 35 tot 50 jaar;2009;11.0;89.0;15.0;85.0
847;56;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
848;56;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
849;56;Leeftijd: 35 tot 50 jaar;2012;;;;
850;56;Leeftijd: 50 tot 65 jaar;2003;14.0;86.0;12.0;88.0
851;56;Leeftijd: 50 tot 65 jaar;2004;18.0;82.0;18.0;82.0
852;56;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;14.0;86.0
853;56;Leeftijd: 50 tot 65 jaar;2006;13.0;87.0;14.0;86.0
854;56;Leeftijd: 50 tot 65 jaar;2007;16.0;84.0;14.0;86.0
855;56;Leeftijd: 50 tot 65 jaar;2008;14.0;86.0;15.0;85.0
856;56;Leeftijd: 50 tot 65 jaar;2009;16.0;84.0;13.0;87.0
857;56;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
858;56;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
859;56;Leeftijd: 50 tot 65 jaar;2012;16.0;84.0;19.0;81.0
860;56;Leeftijd: 65 jaar of ouder;2003;20.0;80.0;14.0;86.0
861;56;Leeftijd: 65 jaar of ouder;2004;16.0;84.0;16.0;84.0
862;56;Leeftijd: 65 jaar of ouder;2005;20.0;80.0;11.0;89.0
863;56;Leeftijd: 65 jaar of ouder;2006;;;;
864;56;Leeftijd: 65 jaar of ouder;2007;;;;
865;56;Leeftijd: 65 jaar of ouder;2008;19.0;81.0;15.0;85.0
866;56;Leeftijd: 65 jaar of ouder;2009;;;;
867;56;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
868;56;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;24.0;76.0
869;56;Leeftijd: 65 jaar of ouder;2012;;;;
870;56;Herkomst: autochtoon;2003;12.0;88.0;12.0;88.0
871;56;Herkomst: autochtoon;2004;13.0;87.0;16.0;84.0
872;56;Herkomst: autochtoon;2005;14.0;86.0;14.0;86.0
873;56;Herkomst: autochtoon;2006;12.0;88.0;15.0;85.0
874;56;Herkomst: autochtoon;2007;14.0;86.0;14.0;86.0
875;56;Herkomst: autochtoon;2008;14.0;86.0;12.0;88.0
876;56;Herkomst: autochtoon;2009;12.0;88.0;11.0;89.0
877;56;Herkomst: autochtoon;2010 oude methode;13.0;87.0;12.0;88.0
878;56;Herkomst: autochtoon;2010 nieuwe methode;20.0;80.0;18.0;82.0
879;56;Herkomst: autochtoon;2012;18.0;82.0;16.0;84.0
880;56;Herkomst: westerse allochtoon;2003;21.0;79.0;19.0;81.0
881;56;Herkomst: westerse allochtoon;2004;;;;
882;56;Herkomst: westerse allochtoon;2005;;;;
883;56;Herkomst: westerse allochtoon;2006;;;;
884;56;Herkomst: westerse allochtoon;2007;;;;
885;56;Herkomst: westerse allochtoon;2008;;;;
886;56;Herkomst: westerse allochtoon;2009;;;;
887;56;Herkomst: westerse allochtoon;2010 oude methode;;;;
888;56;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
889;56;Herkomst: westerse allochtoon;2012;;;;
890;56;Herkomst: niet-westerse allochtoon;2003;33.0;67.0;35.0;65.0
891;56;Herkomst: niet-westerse allochtoon;2004;;;;
892;56;Herkomst: niet-westerse allochtoon;2005;;;;
893;56;Herkomst: niet-westerse allochtoon;2006;;;;
894;56;Herkomst: niet-westerse allochtoon;2007;;;;
895;56;Herkomst: niet-westerse allochtoon;2008;;;;
896;56;Herkomst: niet-westerse allochtoon;2009;;;;
897;56;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
898;56;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
899;56;Herkomst: niet-westerse allochtoon;2012;;;;
900;78;Totaal personen;2003;22.0;78.0;19.0;81.0
901;78;Totaal personen;2004;24.0;76.0;24.0;76.0
902;78;Totaal personen;2005;25.0;75.0;21.0;79.0
903;78;Totaal personen;2006;22.0;78.0;24.0;76.0
904;78;Totaal personen;2007;26.0;74.0;26.0;74.0
905;78;Totaal personen;2008;21.0;79.0;21.0;79.0
906;78;Totaal personen;2009;20.0;80.0;18.0;82.0
907;78;Totaal personen;2010 oude methode;;;;
908;78;Totaal personen;2010 nieuwe methode;20.0;80.0;22.0;78.0
909;78;Totaal personen;2012;;;;
910;78;Geslacht: mannen;2003;22.0;78.0;22.0;78.0
911;78;Geslacht: mannen;2004;23.0;77.0;23.0;77.0
912;78;Geslacht: mannen;2005;19.0;81.0;24.0;76.0
913;78;Geslacht: mannen;2006;17.0;83.0;20.0;80.0
914;78;Geslacht: mannen;2007;;;;
915;78;Geslacht: mannen;2008;22.0;78.0;22.0;78.0
916;78;Geslacht: mannen;2009;18.0;82.0;17.0;83.0
917;78;Geslacht: mannen;2010 oude methode;;;;
918;78;Geslacht: mannen;2010 nieuwe methode;;;;
919;78;Geslacht: mannen;2012;;;;
920;78;Geslacht: vrouwen;2003;22.0;78.0;16.0;84.0
921;78;Geslacht: vrouwen;2004;25.0;75.0;24.0;76.0
922;78;Geslacht: vrouwen;2005;;;;
923;78;Geslacht: vrouwen;2006;;;;
924;78;Geslacht: vrouwen;2007;;;;
925;78;Geslacht: vrouwen;2008;;;;
926;78;Geslacht: vrouwen;2009;;;;
927;78;Geslacht: vrouwen;2010 oude methode;;;;
928;78;Geslacht: vrouwen;2010 nieuwe methode;;;;
929;78;Geslacht: vrouwen;2012;;;;
930;78;Leeftijd: 18 tot 35 jaar;2003;;;;
931;78;Leeftijd: 18 tot 35 jaar;2004;;;;
932;78;Leeftijd: 18 tot 35 jaar;2005;;;;
933;78;Leeftijd: 18 tot 35 jaar;2006;;;;
934;78;Leeftijd: 18 tot 35 jaar;2007;;;;
935;78;Leeftijd: 18 tot 35 jaar;2008;;;;
936;78;Leeftijd: 18 tot 35 jaar;2009;;;;
937;78;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
938;78;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
939;78;Leeftijd: 18 tot 35 jaar;2012;;;;
940;78;Leeftijd: 35 tot 50 jaar;2003;28.0;72.0;25.0;75.0
941;78;Leeftijd: 35 tot 50 jaar;2004;;;;
942;78;Leeftijd: 35 tot 50 jaar;2005;;;;
943;78;Leeftijd: 35 tot 50 jaar;2006;;;;
944;78;Leeftijd: 35 tot 50 jaar;2007;;;;
945;78;Leeftijd: 35 tot 50 jaar;2008;;;;
946;78;Leeftijd: 35 tot 50 jaar;2009;;;;
947;78;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
948;78;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
949;78;Leeftijd: 35 tot 50 jaar;2012;;;;
950;78;Leeftijd: 50 tot 65 jaar;2003;13.0;87.0;13.0;87.0
951;78;Leeftijd: 50 tot 65 jaar;2004;20.0;80.0;19.0;81.0
952;78;Leeftijd: 50 tot 65 jaar;2005;;;;
953;78;Leeftijd: 50 tot 65 jaar;2006;;;;
954;78;Leeftijd: 50 tot 65 jaar;2007;;;;
955;78;Leeftijd: 50 tot 65 jaar;2008;;;;
956;78;Leeftijd: 50 tot 65 jaar;2009;;;;
957;78;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
958;78;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
959;78;Leeftijd: 50 tot 65 jaar;2012;;;;
960;78;Leeftijd: 65 jaar of ouder;2003;24.0;76.0;17.0;83.0
961;78;Leeftijd: 65 jaar of ouder;2004;24.0;76.0;21.0;79.0
962;78;Leeftijd: 65 jaar of ouder;2005;;;;
963;78;Leeftijd: 65 jaar of ouder;2006;;;;
964;78;Leeftijd: 65 jaar of ouder;2007;;;;
965;78;Leeftijd: 65 jaar of ouder;2008;;;;
966;78;Leeftijd: 65 jaar of ouder;2009;;;;
967;78;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
968;78;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
969;78;Leeftijd: 65 jaar of ouder;2012;;;;
970;78;Herkomst: autochtoon;2003;19.0;81.0;18.0;82.0
971;78;Herkomst: autochtoon;2004;20.0;80.0;20.0;80.0
972;78;Herkomst: autochtoon;2005;22.0;78.0;16.0;84.0
973;78;Herkomst: autochtoon;2006;22.0;78.0;21.0;79.0
974;78;Herkomst: autochtoon;2007;26.0;74.0;23.0;77.0
975;78;Herkomst: autochtoon;2008;14.0;86.0;17.0;83.0
976;78;Herkomst: autochtoon;2009;18.0;82.0;15.0;85.0
977;78;Herkomst: autochtoon;2010 oude methode;;;;
978;78;Herkomst: autochtoon;2010 nieuwe methode;;;;
979;78;Herkomst: autochtoon;2012;;;;
980;78;Herkomst: westerse allochtoon;2003;;;;
981;78;Herkomst: westerse allochtoon;2004;;;;
982;78;Herkomst: westerse allochtoon;2005;;;;
983;78;Herkomst: westerse allochtoon;2006;;;;
984;78;Herkomst: westerse allochtoon;2007;;;;
985;78;Herkomst: westerse allochtoon;2008;;;;
986;78;Herkomst: westerse allochtoon;2009;;;;
987;78;Herkomst: westerse allochtoon;2010 oude methode;;;;
988;78;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
989;78;Herkomst: westerse allochtoon;2012;;;;
990;78;Herkomst: niet-westerse allochtoon;2003;;;;
991;78;Herkomst: niet-westerse allochtoon;2004;;;;
992;78;Herkomst: niet-westerse allochtoon;2005;;;;
993;78;Herkomst: niet-westerse allochtoon;2006;;;;
994;78;Herkomst: niet-westerse allochtoon;2007;;;;
995;78;Herkomst: niet-westerse allochtoon;2008;;;;
996;78;Herkomst: niet-westerse allochtoon;2009;;;;
997;78;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
998;78;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
999;78;Herkomst: niet-westerse allochtoon;2012;;;;
1000;90;Totaal personen;2003;32.0;68.0;31.0;69.0
1001;90;Totaal personen;2004;29.0;71.0;27.0;73.0
1002;90;Totaal personen;2005;32.0;68.0;34.0;66.0
1003;90;Totaal personen;2006;33.0;67.0;29.0;71.0
1004;90;Totaal personen;2007;27.0;73.0;23.0;77.0
1005;90;Totaal personen;2008;35.0;65.0;26.0;74.0
1006;90;Totaal personen;2009;38.0;62.0;34.0;66.0
1007;90;Totaal personen;2010 oude methode;;;;
1008;90;Totaal personen;2010 nieuwe methode;36.0;64.0;32.0;68.0
1009;90;Totaal personen;2012;;;;
1010;90;Geslacht: mannen;2003;32.0;68.0;33.0;67.0
1011;90;Geslacht: mannen;2004;32.0;68.0;32.0;68.0
1012;90;Geslacht: mannen;2005;36.0;64.0;38.0;62.0
1013;90;Geslacht: mannen;2006;;;;
1014;90;Geslacht: mannen;2007;20.0;80.0;22.0;78.0
1015;90;Geslacht: mannen;2008;36.0;64.0;23.0;77.0
1016;90;Geslacht: mannen;2009;;;;
1017;90;Geslacht: mannen;2010 oude methode;;;;
1018;90;Geslacht: mannen;2010 nieuwe methode;;;;
1019;90;Geslacht: mannen;2012;;;;
1020;90;Geslacht: vrouwen;2003;33.0;67.0;30.0;70.0
1021;90;Geslacht: vrouwen;2004;27.0;73.0;23.0;77.0
1022;90;Geslacht: vrouwen;2005;28.0;72.0;30.0;70.0
1023;90;Geslacht: vrouwen;2006;28.0;72.0;25.0;75.0
1024;90;Geslacht: vrouwen;2007;;;;
1025;90;Geslacht: vrouwen;2008;;;;
1026;90;Geslacht: vrouwen;2009;;;;
1027;90;Geslacht: vrouwen;2010 oude methode;;;;
1028;90;Geslacht: vrouwen;2010 nieuwe methode;;;;
1029;90;Geslacht: vrouwen;2012;;;;
1030;90;Leeftijd: 18 tot 35 jaar;2003;;;;
1031;90;Leeftijd: 18 tot 35 jaar;2004;;;;
1032;90;Leeftijd: 18 tot 35 jaar;2005;;;;
1033;90;Leeftijd: 18 tot 35 jaar;2006;;;;
1034;90;Leeftijd: 18 tot 35 jaar;2007;;;;
1035;90;Leeftijd: 18 tot 35 jaar;2008;;;;
1036;90;Leeftijd: 18 tot 35 jaar;2009;;;;
1037;90;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
1038;90;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
1039;90;Leeftijd: 18 tot 35 jaar;2012;;;;
1040;90;Leeftijd: 35 tot 50 jaar;2003;39.0;61.0;30.0;70.0
1041;90;Leeftijd: 35 tot 50 jaar;2004;29.0;71.0;34.0;66.0
1042;90;Leeftijd: 35 tot 50 jaar;2005;;;;
1043;90;Leeftijd: 35 tot 50 jaar;2006;;;;
1044;90;Leeftijd: 35 tot 50 jaar;2007;;;;
1045;90;Leeftijd: 35 tot 50 jaar;2008;;;;
1046;90;Leeftijd: 35 tot 50 jaar;2009;;;;
1047;90;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
1048;90;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
1049;90;Leeftijd: 35 tot 50 jaar;2012;;;;
1050;90;Leeftijd: 50 tot 65 jaar;2003;31.0;69.0;33.0;67.0
1051;90;Leeftijd: 50 tot 65 jaar;2004;;;;
1052;90;Leeftijd: 50 tot 65 jaar;2005;;;;
1053;90;Leeftijd: 50 tot 65 jaar;2006;;;;
1054;90;Leeftijd: 50 tot 65 jaar;2007;;;;
1055;90;Leeftijd: 50 tot 65 jaar;2008;;;;
1056;90;Leeftijd: 50 tot 65 jaar;2009;;;;
1057;90;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
1058;90;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
1059;90;Leeftijd: 50 tot 65 jaar;2012;;;;
1060;90;Leeftijd: 65 jaar of ouder;2003;31.0;69.0;31.0;69.0
1061;90;Leeftijd: 65 jaar of ouder;2004;26.0;74.0;21.0;79.0
1062;90;Leeftijd: 65 jaar of ouder;2005;;;;
1063;90;Leeftijd: 65 jaar of ouder;2006;;;;
1064;90;Leeftijd: 65 jaar of ouder;2007;;;;
1065;90;Leeftijd: 65 jaar of ouder;2008;;;;
1066;90;Leeftijd: 65 jaar of ouder;2009;;;;
1067;90;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
1068;90;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
1069;90;Leeftijd: 65 jaar of ouder;2012;;;;
1070;90;Herkomst: autochtoon;2003;28.0;72.0;28.0;72.0
1071;90;Herkomst: autochtoon;2004;25.0;75.0;24.0;76.0
1072;90;Herkomst: autochtoon;2005;32.0;68.0;33.0;67.0
1073;90;Herkomst: autochtoon;2006;23.0;77.0;18.0;82.0
1074;90;Herkomst: autochtoon;2007;24.0;76.0;19.0;81.0
1075;90;Herkomst: autochtoon;2008;32.0;68.0;27.0;73.0
1076;90;Herkomst: autochtoon;2009;36.0;64.0;29.0;71.0
1077;90;Herkomst: autochtoon;2010 oude methode;;;;
1078;90;Herkomst: autochtoon;2010 nieuwe methode;;;;
1079;90;Herkomst: autochtoon;2012;;;;
1080;90;Herkomst: westerse allochtoon;2003;;;;
1081;90;Herkomst: westerse allochtoon;2004;;;;
1082;90;Herkomst: westerse allochtoon;2005;;;;
1083;90;Herkomst: westerse allochtoon;2006;;;;
1084;90;Herkomst: westerse allochtoon;2007;;;;
1085;90;Herkomst: westerse allochtoon;2008;;;;
1086;90;Herkomst: westerse allochtoon;2009;;;;
1087;90;Herkomst: westerse allochtoon;2010 oude methode;;;;
1088;90;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
1089;90;Herkomst: westerse allochtoon;2012;;;;
1090;90;Herkomst: niet-westerse allochtoon;2003;;;;
1091;90;Herkomst: niet-westerse allochtoon;2004;;;;
1092;90;Herkomst: niet-westerse allochtoon;2005;;;;
1093;90;Herkomst: niet-westerse allochtoon;2006;;;;
1094;90;Herkomst: niet-westerse allochtoon;2007;;;;
1095;90;Herkomst: niet-westerse allochtoon;2008;;;;
1096;90;Herkomst: niet-westerse allochtoon;2009;;;;
1097;90;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
1098;90;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
1099;90;Herkomst: niet-westerse allochtoon;2012;;;;
1100;1234;Totaal personen;2003;;;;
1101;1234;Totaal personen;2004;;;;
1102;1234;Totaal personen;2005;;;;
1103;1234;Totaal personen;2006;;;;
1104;1234;Totaal personen;2007;;;;
1105;1234;Totaal personen;2008;;;;
1106;1234;Totaal personen;2009;10.0;90.0;11.0;89.0
1107;1234;Totaal personen;2010 oude methode;11.0;89.0;12.0;88.0
1108;1234;Totaal personen;2010 nieuwe methode;14.0;86.0;13.0;87.0
1109;1234;Totaal personen;2012;14.0;86.0;14.0;86.0
1110;1234;Geslacht: mannen;2003;;;;
1111;1234;Geslacht: mannen;2004;;;;
1112;1234;Geslacht: mannen;2005;;;;
1113;1234;Geslacht: mannen;2006;;;;
1114;1234;Geslacht: mannen;2007;;;;
1115;1234;Geslacht: mannen;2008;;;;
1116;1234;Geslacht: mannen;2009;8.0;92.0;10.0;90.0
1117;1234;Geslacht: mannen;2010 oude methode;9.0;91.0;10.0;90.0
1118;1234;Geslacht: mannen;2010 nieuwe methode;12.0;88.0;12.0;88.0
1119;1234;Geslacht: mannen;2012;13.0;87.0;13.0;87.0
1120;1234;Geslacht: vrouwen;2003;;;;
1121;1234;Geslacht: vrouwen;2004;;;;
1122;1234;Geslacht: vrouwen;2005;;;;
1123;1234;Geslacht: vrouwen;2006;;;;
1124;1234;Geslacht: vrouwen;2007;;;;
1125;1234;Geslacht: vrouwen;2008;;;;
1126;1234;Geslacht: vrouwen;2009;12.0;88.0;12.0;88.0
1127;1234;Geslacht: vrouwen;2010 oude methode;13.0;87.0;14.0;86.0
1128;1234;Geslacht: vrouwen;2010 nieuwe methode;15.0;85.0;14.0;86.0
1129;1234;Geslacht: vrouwen;2012;14.0;86.0;15.0;85.0
1130;1234;Leeftijd: 18 tot 35 jaar;2003;;;;
1131;1234;Leeftijd: 18 tot 35 jaar;2004;;;;
1132;1234;Leeftijd: 18 tot 35 jaar;2005;;;;
1133;1234;Leeftijd: 18 tot 35 jaar;2006;;;;
1134;1234;Leeftijd: 18 tot 35 jaar;2007;;;;
1135;1234;Leeftijd: 18 tot 35 jaar;2008;;;;
1136;1234;Leeftijd: 18 tot 35 jaar;2009;6.0;94.0;9.0;91.0
1137;1234;Leeftijd: 18 tot 35 jaar;2010 oude methode;8.0;92.0;10.0;90.0
1138;1234;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;9.0;91.0;10.0;90.0
1139;1234;Leeftijd: 18 tot 35 jaar;2012;9.0;91.0;11.0;89.0
1140;1234;Leeftijd: 35 tot 50 jaar;2003;;;;
1141;1234;Leeftijd: 35 tot 50 jaar;2004;;;;
1142;1234;Leeftijd: 35 tot 50 jaar;2005;;;;
1143;1234;Leeftijd: 35 tot 50 jaar;2006;;;;
1144;1234;Leeftijd: 35 tot 50 jaar;2007;;;;
1145;1234;Leeftijd: 35 tot 50 jaar;2008;;;;
1146;1234;Leeftijd: 35 tot 50 jaar;2009;10.0;90.0;13.0;87.0
1147;1234;Leeftijd: 35 tot 50 jaar;2010 oude methode;10.0;90.0;13.0;87.0
1148;1234;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;12.0;88.0;14.0;86.0
1149;1234;Leeftijd: 35 tot 50 jaar;2012;11.0;89.0;13.0;87.0
1150;1234;Leeftijd: 50 tot 65 jaar;2003;;;;
1151;1234;Leeftijd: 50 tot 65 jaar;2004;;;;
1152;1234;Leeftijd: 50 tot 65 jaar;2005;;;;
1153;1234;Leeftijd: 50 tot 65 jaar;2006;;;;
1154;1234;Leeftijd: 50 tot 65 jaar;2007;;;;
1155;1234;Leeftijd: 50 tot 65 jaar;2008;;;;
1156;1234;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;11.0;89.0
1157;1234;Leeftijd: 50 tot 65 jaar;2010 oude methode;13.0;87.0;14.0;86.0
1158;1234;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;15.0;85.0;15.0;85.0
1159;1234;Leeftijd: 50 tot 65 jaar;2012;18.0;82.0;17.0;83.0
1160;1234;Leeftijd: 65 jaar of ouder;2003;;;;
1161;1234;Leeftijd: 65 jaar of ouder;2004;;;;
1162;1234;Leeftijd: 65 jaar of ouder;2005;;;;
1163;1234;Leeftijd: 65 jaar of ouder;2006;;;;
1164;1234;Leeftijd: 65 jaar of ouder;2007;;;;
1165;1234;Leeftijd: 65 jaar of ouder;2008;;;;
1166;1234;Leeftijd: 65 jaar of ouder;2009;13.0;87.0;10.0;90.0
1167;1234;Leeftijd: 65 jaar of ouder;2010 oude methode;14.0;86.0;11.0;89.0
1168;1234;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;17.0;83.0;14.0;86.0
1169;1234;Leeftijd: 65 jaar of ouder;2012;16.0;84.0;14.0;86.0
1170;1234;Herkomst: autochtoon;2003;;;;
1171;1234;Herkomst: autochtoon;2004;;;;
1172;1234;Herkomst: autochtoon;2005;;;;
1173;1234;Herkomst: autochtoon;2006;;;;
1174;1234;Herkomst: autochtoon;2007;;;;
1175;1234;Herkomst: autochtoon;2008;;;;
1176;1234;Herkomst: autochtoon;2009;9.0;91.0;9.0;91.0
1177;1234;Herkomst: autochtoon;2010 oude methode;9.0;91.0;11.0;89.0
1178;1234;Herkomst: autochtoon;2010 nieuwe methode;12.0;88.0;12.0;88.0
1179;1234;Herkomst: autochtoon;2012;13.0;87.0;13.0;87.0
1180;1234;Herkomst: westerse allochtoon;2003;;;;
1181;1234;Herkomst: westerse allochtoon;2004;;;;
1182;1234;Herkomst: westerse allochtoon;2005;;;;
1183;1234;Herkomst: westerse allochtoon;2006;;;;
1184;1234;Herkomst: westerse allochtoon;2007;;;;
1185;1234;Herkomst: westerse allochtoon;2008;;;;
1186;1234;Herkomst: westerse allochtoon;2009;10.0;90.0;15.0;85.0
1187;1234;Herkomst: westerse allochtoon;2010 oude methode;14.0;86.0;16.0;84.0
1188;1234;Herkomst: westerse allochtoon;2010 nieuwe methode;18.0;82.0;18.0;82.0
1189;1234;Herkomst: westerse allochtoon;2012;17.0;83.0;20.0;80.0
1190;1234;Herkomst: niet-westerse allochtoon;2003;;;;
1191;1234;Herkomst: niet-westerse allochtoon;2004;;;;
1192;1234;Herkomst: niet-westerse allochtoon;2005;;;;
1193;1234;Herkomst: niet-westerse allochtoon;2006;;;;
1194;1234;Herkomst: niet-westerse allochtoon;2007;;;;
1195;1234;Herkomst: niet-westerse allochtoon;2008;;;;
1196;1234;Herkomst: niet-westerse allochtoon;2009;19.0;81.0;22.0;78.0
1197;1234;Herkomst: niet-westerse allochtoon;2010 oude methode;23.0;77.0;21.0;79.0
1198;1234;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;22.0;88.0;18.0;82.0
1199;1234;Herkomst: niet-westerse allochtoon;2012;;;;
1200;2345;Totaal personen;2003;;;;
1201;2345;Totaal personen;2004;;;;
1202;2345;Totaal personen;2005;;;;
1203;2345;Totaal personen;2006;;;;
1204;2345;Totaal personen;2007;;;;
1205;2345;Totaal personen;2008;;;;
1206;2345;Totaal personen;2009;13.0;87.0;12.0;88.0
1207;2345;Totaal personen;2010 oude methode;12.0;88.0;14.0;86.0
1208;2345;Totaal personen;2010 nieuwe methode;18.0;82.0;15.0;85.0
1209;2345;Totaal personen;2012;0.0;0.0;0.0;0.0
1210;2345;Geslacht: mannen;2003;;;;
1211;2345;Geslacht: mannen;2004;;;;
1212;2345;Geslacht: mannen;2005;;;;
1213;2345;Geslacht: mannen;2006;;;;
1214;2345;Geslacht: mannen;2007;;;;
1215;2345;Geslacht: mannen;2008;;;;
1216;2345;Geslacht: mannen;2009;13.0;87.0;12.0;88.0
1217;2345;Geslacht: mannen;2010 oude methode;11.0;89.0;15.0;85.0
1218;2345;Geslacht: mannen;2010 nieuwe methode;15.0;85.0;15.0;85.0
1219;2345;Geslacht: mannen;2012;0.0;0.0;0.0;0.0
1220;2345;Geslacht: vrouwen;2003;;;;
1221;2345;Geslacht: vrouwen;2004;;;;
1222;2345;Geslacht: vrouwen;2005;;;;
