ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
1384;Totaal gewascombinaties;Biologische landbouw (totaal);2015;94.0;31.9;160.2;0.6;127.1;6.5;5.4;10.4;0.0;10.1;160.2;85.5;4.0;75.0;0.0;1.4;61.2;12.1;44.7;39.9;34.6;14.1;4.7;4.4;0.1;0.0;11.3;-2.0;0.1;2.1;8.0;10.1;10.3;0.2;18.2
1385;Totaal gewascombinaties;Biologische landbouw (totaal);2016;92.0;34.3;172.2;0.7;138.0;6.6;6.0;11.6;0.0;9.3;172.2;93.0;3.3;82.2;0.0;1.3;65.8;12.1;49.7;45.7;39.2;16.6;5.2;4.4;0.0;0.0;13.0;-2.0;0.0;2.0;8.4;6.4;8.0;1.7;15.3
1386;Totaal gewascombinaties;Biologische landbouw (totaal);2017;103.0;39.1;250.2;1.4;205.0;7.7;8.7;13.6;0.2;13.6;250.2;125.0;3.4;108.8;0.0;2.5;101.5;21.2;64.8;58.3;52.2;23.0;7.7;5.7;-0.5;0.0;16.3;-2.8;0.0;2.8;9.8;0.9;1.1;0.3;10.9
1387;Totaal gewascombinaties;Biologische landbouw (totaal);2018;110.0;40.9;246.8;0.7;198.1;8.7;8.1;21.2;0.0;10.0;246.8;137.8;4.3;119.5;0.0;3.8;81.7;23.5;68.9;60.4;51.5;27.8;7.9;5.1;-4.5;0.0;15.2;-2.1;0.1;2.2;15.4;7.9;8.0;0.1;23.5
1388;Totaal gewascombinaties;Biologische landbouw (totaal);2019;110.0;43.8;237.6;0.8;202.3;3.4;6.0;13.6;0.0;11.5;237.6;139.4;4.4;131.8;0.0;1.8;85.6;10.8;58.2;51.1;44.4;19.0;6.3;5.5;0.0;0.0;13.7;-2.0;0.0;2.1;11.8;4.5;4.7;0.2;16.3
1389;Totaal gewascombinaties;Biologische landbouw (totaal);2020;114.0;43.2;234.8;0.3;195.8;5.4;7.1;15.8;0.0;10.5;234.8;124.3;3.1;110.7;0.0;1.0;91.4;18.1;62.4;53.6;53.5;21.9;8.0;6.0;0.0;0.0;17.6;-1.0;0.0;2.1;7.9;10.6;11.3;0.8;18.5
1390;Totaal gewascombinaties;Biologische landbouw (totaal);2021;117.0;48.2;312.6;0.4;264.4;6.7;8.3;20.5;0.0;12.2;312.6;166.0;3.9;153.7;0.0;2.2;118.4;26.0;78.1;64.1;68.5;28.0;11.4;7.5;0.0;0.0;21.7;-2.8;0.0;2.7;6.7;7.2;7.4;0.2;14.0
1391;Totaal gewascombinaties;Biologische landbouw (totaal);2022;126.0;49.3;387.8;0.4;332.3;9.7;8.2;20.7;0.0;16.5;387.8;223.1;5.8;195.1;0.0;1.7;138.7;24.4;78.6;64.7;66.9;29.1;9.4;7.7;-0.1;0.0;21.4;-2.3;0.0;2.8;9.5;24.5;24.7;0.1;34.5
1392;Totaal gewascombinaties;Gangbare landbouw;2011;790.0;208.2;912.8;10.3;706.5;26.4;37.8;65.9;0.2;65.7;912.8;455.4;33.2;388.3;0.0;10.4;362.7;84.3;293.1;257.9;225.9;101.8;24.5;32.4;-2.6;-0.3;70.1;-11.2;0.9;15.1;55.9;40.0;43.4;3.3;96.1
1393;Totaal gewascombinaties;Gangbare landbouw;2012;756.0;198.0;949.8;9.4;746.0;30.5;41.0;63.8;0.2;59.0;949.8;502.9;32.7;424.4;0.9;10.3;357.5;78.2;291.7;258.9;227.0;105.1;25.9;30.9;-4.2;0.0;69.4;-12.9;1.0;13.9;51.8;43.7;47.5;3.9;95.8
1394;Totaal gewascombinaties;Gangbare landbouw;2013;820.0;227.8;1079.8;12.0;844.4;48.1;42.7;70.4;0.4;61.8;1079.8;638.4;32.7;554.7;0.0;11.8;345.3;84.4;335.6;303.0;267.0;136.9;22.5;33.0;-2.4;0.1;76.9;-12.3;0.9;14.0;56.4;30.0;34.9;4.9;87.8
1395;Totaal gewascombinaties;Gangbare landbouw;2014;809.0;239.4;1172.8;10.8;958.6;40.5;43.1;66.6;0.2;53.1;1172.8;669.0;33.8;595.2;0.0;10.5;388.9;104.4;328.0;291.1;266.6;129.2;27.8;30.0;-0.1;0.1;79.6;-14.9;0.6;15.2;46.6;22.2;24.5;2.3;70.2
1396;Totaal gewascombinaties;Gangbare landbouw;2015;872.0;261.1;1399.0;6.2;1138.0;57.2;48.9;78.4;0.6;69.7;1399.0;831.6;38.5;745.6;1.0;11.7;446.4;108.2;371.8;318.1;297.6;136.3;33.8;33.3;2.9;0.0;91.3;-15.3;0.6;16.3;58.9;36.8;42.3;5.5;99.1
1397;Totaal gewascombinaties;Gangbare landbouw;2016;983.0;342.9;1734.3;2.1;1424.3;64.0;54.5;94.4;0.1;94.9;1734.3;1063.4;44.9;967.3;0.0;15.3;542.9;112.7;443.2;388.2;342.6;164.8;38.9;38.5;-2.5;0.0;102.9;-17.8;0.6;18.6;82.9;66.3;75.1;8.7;149.4
1398;Totaal gewascombinaties;Gangbare landbouw;2017;1016.0;382.1;1941.7;5.3;1600.6;80.9;52.9;100.3;2.2;99.5;1941.7;1199.7;44.3;1086.8;1.1;16.5;606.2;118.2;472.5;408.7;361.9;171.6;42.3;43.2;-3.6;0.1;108.4;-16.5;1.0;19.0;94.1;39.4;42.9;3.4;134.0
1399;Totaal gewascombinaties;Gangbare landbouw;2018;1045.0;404.0;1940.6;7.3;1611.3;49.0;60.8;101.0;2.8;108.4;1940.6;1205.0;46.8;1071.2;0.2;14.4;591.7;129.4;470.7;407.4;376.4;188.3;38.0;39.5;-0.8;0.0;111.5;-14.0;0.6;16.2;80.3;50.1;52.5;2.4;129.5
1400;Totaal gewascombinaties;Gangbare landbouw;2019;1017.0;409.3;2028.2;7.2;1658.6;50.8;69.7;116.6;2.3;123.0;2028.2;1316.8;47.3;1161.7;0.9;16.9;556.5;137.0;549.2;480.1;430.8;209.5;50.3;42.6;-2.1;0.0;130.4;-13.4;0.6;14.1;105.1;42.3;46.3;3.9;147.7
1401;Totaal gewascombinaties;Gangbare landbouw;2020;1051.0;423.4;2229.9;12.6;1819.2;77.9;71.0;124.6;0.1;124.4;2229.9;1457.6;50.3;1315.0;1.0;14.9;601.4;155.0;549.8;472.1;443.9;210.5;56.2;44.0;-1.8;0.0;135.0;-13.3;0.3;14.3;92.6;36.4;40.1;3.7;129.0
1402;Totaal gewascombinaties;Gangbare landbouw;2021;1103.0;462.1;2600.1;7.6;2081.5;110.5;97.2;159.2;1.4;142.7;2600.1;1729.9;48.0;1524.0;1.2;16.2;689.1;163.6;638.2;537.3;500.9;258.6;52.0;47.6;-0.8;0.0;143.4;-14.3;0.3;16.2;123.0;98.6;105.6;7.0;221.8
1403;Totaal gewascombinaties;Gangbare landbouw;2022;1128.0;468.1;2773.3;17.2;2278.7;53.6;95.3;167.9;0.7;159.9;2773.3;1890.1;49.2;1685.7;0.0;16.4;696.5;170.3;653.3;563.7;509.8;250.4;57.5;53.6;-4.5;0.0;160.9;-16.3;0.3;16.5;127.2;125.2;128.4;3.2;252.9
1404;Totaal veeteeltcombinaties;Landbouw (totaal);2011;942.0;329.4;1173.6;43.6;909.9;43.3;61.8;76.8;0.5;37.8;1173.6;467.6;34.7;413.9;-0.3;7.1;595.8;103.5;435.3;380.3;354.9;237.4;7.1;43.4;-5.5;-1.1;73.6;-20.2;0.8;26.8;60.2;59.0;62.0;3.1;119.2
1405;Totaal veeteeltcombinaties;Landbouw (totaal);2012;819.0;291.0;1079.7;27.2;874.1;37.0;59.9;48.6;0.5;32.4;1079.7;484.9;30.5;440.5;-0.3;6.5;513.2;75.4;414.2;364.1;337.5;233.5;5.2;38.2;-2.3;-0.1;63.0;-20.4;0.8;22.7;56.4;43.4;52.7;9.2;100.2
1406;Totaal veeteeltcombinaties;Landbouw (totaal);2013;724.0;309.9;1014.2;14.3;843.9;29.5;52.1;44.1;0.4;29.9;1014.2;472.0;24.2;442.2;0.0;4.4;460.2;77.6;386.4;346.6;327.2;231.1;4.0;36.0;-0.9;0.0;57.0;-17.7;0.6;19.7;41.6;39.5;41.8;2.4;81.5
1407;Totaal veeteeltcombinaties;Landbouw (totaal);2014;684.0;305.4;991.6;6.3;839.2;24.4;50.8;41.2;0.4;29.3;991.6;448.4;22.9;416.2;0.0;4.7;459.4;79.1;355.3;320.7;308.5;211.0;5.1;33.8;-0.5;0.0;59.1;-17.2;0.6;18.6;29.7;12.3;14.7;2.5;42.0
1408;Totaal veeteeltcombinaties;Landbouw (totaal);2015;660.0;314.3;1094.0;2.5;937.9;28.8;55.7;45.1;1.0;23.1;1094.0;537.5;26.2;504.1;0.0;2.9;465.2;88.5;355.9;310.0;302.6;212.7;6.2;28.5;-5.0;0.0;60.1;-16.8;0.6;18.3;36.7;42.7;51.8;9.2;79.5
1409;Totaal veeteeltcombinaties;Landbouw (totaal);2016;608.0;359.7;1154.7;4.3;1006.1;22.2;55.5;41.2;1.0;24.3;1154.7;581.4;24.6;553.5;0.1;3.4;487.0;82.8;373.3;334.5;314.2;225.3;6.0;28.6;-1.3;0.1;55.6;-16.0;0.2;17.1;43.1;9.4;12.5;3.2;52.4
1410;Totaal veeteeltcombinaties;Landbouw (totaal);2017;582.0;359.2;1165.8;6.6;999.2;26.0;53.8;40.7;0.9;38.5;1165.8;611.8;24.4;577.3;0.0;5.0;463.6;85.3;382.4;343.2;316.4;211.7;7.6;33.9;0.1;0.0;63.1;-12.0;1.3;14.9;54.0;14.7;16.3;1.7;69.0
1411;Totaal veeteeltcombinaties;Landbouw (totaal);2018;553.0;338.3;1122.8;14.6;957.4;27.4;48.7;35.7;0.9;38.0;1122.8;617.7;23.2;586.5;0.0;4.6;422.6;77.8;345.8;310.0;294.2;205.9;5.7;27.7;-1.2;0.3;55.7;-10.2;0.6;12.4;41.4;17.5;19.9;2.2;59.0
1412;Totaal veeteeltcombinaties;Landbouw (totaal);2019;490.0;308.9;1042.6;16.0;882.4;22.1;51.7;31.7;0.4;38.3;1042.6;590.7;22.1;556.0;0.0;5.6;382.4;63.8;321.3;286.8;264.0;180.8;4.5;28.8;-2.8;0.0;52.7;-8.9;0.5;10.7;48.4;6.8;8.1;1.3;55.3
1413;Totaal veeteeltcombinaties;Landbouw (totaal);2020;372.0;284.0;932.8;14.1;794.3;22.9;40.6;31.1;0.5;29.3;932.8;512.6;18.9;479.3;0.0;4.0;352.5;63.6;298.6;265.1;257.7;184.2;5.6;20.1;0.0;0.0;47.8;-7.9;0.3;8.9;32.9;11.8;12.9;1.1;44.7
1414;Totaal veeteeltcombinaties;Landbouw (totaal);2021;375.0;280.5;959.7;15.7;815.4;24.0;43.4;32.8;0.7;27.7;959.7;556.3;18.6;527.6;0.0;3.5;337.4;62.5;296.0;266.6;252.2;178.7;4.3;23.3;0.0;0.0;45.9;-7.7;0.2;8.4;36.1;26.6;27.6;1.1;62.6
1415;Totaal veeteeltcombinaties;Landbouw (totaal);2022;353.0;279.6;1021.7;18.6;857.3;21.5;51.0;39.3;0.5;33.4;1021.7;617.3;19.6;581.0;0.6;6.2;326.8;70.7;368.6;341.5;308.4;221.8;6.7;30.0;0.1;0.0;57.2;-7.8;0.2;8.4;52.4;18.3;19.4;1.1;70.7
1416;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2011;43.0;16.4;67.2;2.2;56.1;1.5;2.5;3.5;0.0;1.5;67.2;23.8;1.6;21.3;0.0;0.3;37.5;5.6;25.7;22.6;21.0;13.5;0.5;3.2;-0.1;0.0;3.9;-1.6;0.0;1.7;3.1;5.0;5.0;0.1;8.1
1417;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2012;55.0;17.2;81.5;1.6;69.6;1.3;2.3;4.3;0.0;2.4;81.5;36.7;2.2;33.4;0.0;0.4;40.3;4.2;30.9;27.8;25.3;16.8;0.8;3.6;-0.5;0.0;4.7;-1.7;0.1;1.8;3.9;2.9;3.1;0.1;6.9
1418;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2013;51.0;23.0;77.9;1.2;69.1;0.9;2.4;2.4;0.0;1.8;77.9;31.4;1.8;29.6;0.0;0.2;41.9;4.4;29.1;24.9;24.3;16.5;0.2;3.7;-0.1;0.0;4.0;-1.8;0.0;1.8;3.1;3.6;3.8;0.3;6.6
1419;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2014;52.0;21.0;80.8;0.4;73.3;1.0;2.1;2.2;0.0;1.9;80.8;32.6;1.6;31.0;0.0;0.5;42.1;5.7;24.0;21.2;20.3;13.1;0.2;2.8;0.0;0.0;4.2;-1.7;0.0;1.7;2.1;-0.2;0.6;0.8;1.8
1420;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2015;53.0;22.3;79.1;0.3;70.7;1.2;2.7;3.0;0.0;1.3;79.1;36.0;1.8;33.8;0.0;0.1;37.5;5.6;29.2;25.6;23.4;15.4;0.7;2.7;-0.1;0.0;4.6;-1.4;0.0;1.4;4.5;2.7;5.8;3.1;7.2
1421;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2016;59.0;29.6;112.3;0.5;100.0;1.5;3.7;3.9;0.0;2.7;112.3;49.6;2.1;46.9;0.0;0.1;55.0;7.6;36.1;32.6;29.8;19.6;1.0;3.3;-0.1;0.0;6.0;-1.6;0.0;1.7;4.7;1.5;1.5;0.0;6.1
1422;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2017;58.0;25.1;100.4;0.4;88.7;1.6;3.4;3.4;0.0;2.9;100.4;47.5;2.1;42.9;0.0;0.3;45.2;7.4;34.6;31.4;28.5;18.6;0.8;3.1;0.0;0.0;6.0;-1.3;0.1;1.4;4.8;1.0;1.1;0.1;5.8
1423;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2018;59.0;26.4;104.7;1.5;89.4;1.9;3.9;4.2;0.0;3.8;104.7;55.5;2.4;50.5;0.0;0.2;39.7;9.3;35.9;31.9;29.4;19.5;0.8;3.3;0.0;0.0;5.8;-1.2;0.0;1.2;5.4;1.8;2.1;0.2;7.2
1424;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2019;52.0;24.2;97.5;1.9;83.2;1.7;4.0;3.4;0.0;3.1;97.5;46.5;1.8;41.9;0.0;0.2;43.8;7.0;32.6;30.1;26.5;18.6;0.6;3.4;-1.5;0.0;5.4;-1.2;0.0;1.2;4.9;0.5;0.7;0.2;5.5
1425;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2020;47.0;21.6;84.6;1.3;72.2;1.5;3.6;2.7;0.0;3.3;84.6;41.8;1.5;37.8;0.0;0.2;36.4;6.3;28.4;25.4;23.3;15.4;0.7;2.6;0.0;0.0;4.6;-0.9;0.0;0.9;4.2;0.8;1.1;0.3;5.0
1426;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2021;52.0;24.7;102.1;2.0;85.6;2.2;5.0;3.4;0.0;3.8;102.1;56.5;2.5;53.6;0.0;0.2;38.8;6.5;34.5;30.5;27.8;18.2;0.5;3.7;0.0;0.0;5.4;-0.9;0.0;0.9;5.8;4.3;4.3;0.0;10.1
1427;Totaal veeteeltcombinaties;Biologische landbouw (totaal);2022;48.0;20.9;92.7;1.6;75.4;2.8;4.5;4.0;0.0;4.4;92.7;54.4;2.6;47.6;0.0;1.8;30.6;5.9;33.7;31.0;27.9;19.8;0.7;3.0;0.0;0.0;5.2;-0.7;0.0;0.8;5.0;3.3;3.6;0.3;8.3
1428;Totaal veeteeltcombinaties;Gangbare landbouw;2011;899.0;313.0;1106.4;41.4;853.8;41.8;59.3;73.3;0.5;36.3;1106.4;443.8;33.1;392.6;-0.3;6.8;558.3;97.9;409.6;357.7;333.9;223.9;6.6;40.2;-5.4;-1.1;69.7;-18.6;0.8;25.1;57.1;54.0;57.0;3.0;111.1
1429;Totaal veeteeltcombinaties;Gangbare landbouw;2012;764.0;273.8;998.2;25.6;804.5;35.7;57.6;44.3;0.5;30.0;998.2;448.2;28.3;407.1;-0.3;6.1;472.9;71.2;383.3;336.3;312.2;216.7;4.4;34.6;-1.8;-0.1;58.3;-18.7;0.7;20.9;52.5;40.5;49.6;9.1;93.3
1430;Totaal veeteeltcombinaties;Gangbare landbouw;2013;673.0;286.9;936.3;13.1;774.8;28.6;49.7;41.7;0.4;28.1;936.3;440.6;22.4;412.6;0.0;4.2;418.3;73.2;357.3;321.7;302.9;214.6;3.8;32.3;-0.8;0.0;53.0;-15.9;0.6;17.9;38.5;35.9;38.0;2.1;74.9
1431;Totaal veeteeltcombinaties;Gangbare landbouw;2014;632.0;284.4;910.8;5.9;765.9;23.4;48.7;39.0;0.4;27.4;910.8;415.8;21.3;385.2;0.0;4.2;417.3;73.4;331.3;299.5;288.2;197.9;4.9;31.0;-0.5;0.0;54.9;-15.5;0.6;16.9;27.6;12.5;14.1;1.7;40.2
1432;Totaal veeteeltcombinaties;Gangbare landbouw;2015;607.0;292.0;1014.9;2.2;867.2;27.6;53.0;42.1;1.0;21.8;1014.9;501.5;24.4;470.3;0.0;2.8;427.7;82.9;326.7;284.4;279.2;197.3;5.5;25.8;-4.9;0.0;55.5;-15.4;0.6;16.9;32.2;40.0;46.0;6.1;72.3
1433;Totaal veeteeltcombinaties;Gangbare landbouw;2016;549.0;330.1;1042.4;3.8;906.1;20.7;51.8;37.3;1.0;21.6;1042.4;531.8;22.5;506.6;0.1;3.3;432.0;75.2;337.2;301.9;284.4;205.7;5.0;25.3;-1.2;0.1;49.6;-14.4;0.2;15.4;38.4;7.9;11.0;3.2;46.3
1434;Totaal veeteeltcombinaties;Gangbare landbouw;2017;524.0;334.1;1065.4;6.2;910.5;24.4;50.4;37.3;0.9;35.6;1065.4;564.3;22.3;534.4;0.0;4.7;418.4;77.9;347.8;311.8;287.9;193.1;6.8;30.8;0.1;0.0;57.1;-10.7;1.2;13.5;49.2;13.7;15.2;1.6;63.2
1435;Totaal veeteeltcombinaties;Gangbare landbouw;2018;494.0;311.9;1018.1;13.1;868.0;25.5;44.8;31.5;0.9;34.2;1018.1;562.2;20.8;536.0;0.0;4.4;382.9;68.5;309.9;278.1;264.8;186.4;4.9;24.4;-1.2;0.3;49.9;-9.0;0.6;11.2;36.0;15.7;17.8;2.0;51.8
1436;Totaal veeteeltcombinaties;Gangbare landbouw;2019;438.0;284.8;945.1;14.1;799.2;20.4;47.6;28.2;0.4;35.1;945.1;544.3;20.4;514.1;0.0;5.4;338.6;56.8;288.7;256.7;237.5;162.2;3.9;25.4;-1.3;0.0;47.3;-7.7;0.5;9.5;43.5;6.3;7.4;1.1;49.8
1437;Totaal veeteeltcombinaties;Gangbare landbouw;2020;325.0;262.3;848.2;12.8;722.0;21.4;37.0;28.4;0.5;26.1;848.2;470.8;17.4;441.4;0.0;3.9;316.2;57.3;270.2;239.7;234.4;168.8;4.9;17.5;0.0;0.0;43.2;-7.0;0.3;8.0;28.7;11.0;11.8;0.8;39.7
1438;Totaal veeteeltcombinaties;Gangbare landbouw;2021;323.0;255.8;857.6;13.7;729.8;21.9;38.4;29.4;0.6;23.9;857.6;499.8;16.1;474.0;0.0;3.2;298.6;56.0;261.5;236.1;224.4;160.5;3.8;19.6;0.0;0.0;40.5;-6.8;0.1;7.4;30.3;22.3;23.3;1.0;52.6
1439;Totaal veeteeltcombinaties;Gangbare landbouw;2022;305.0;258.7;929.0;17.0;781.9;18.7;46.5;35.4;0.5;29.0;929.0;562.9;17.0;533.4;0.6;4.5;296.2;64.8;335.0;310.4;280.5;202.0;6.1;27.1;0.1;0.0;52.0;-7.1;0.2;7.6;47.4;15.0;15.8;0.8;62.4
1440;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2011;504.0;165.6;640.4;27.8;499.4;19.5;31.4;44.6;0.3;17.5;640.4;257.5;18.1;236.2;0.0;4.3;325.2;53.3;233.5;200.7;183.0;122.6;4.1;23.7;-4.9;-1.1;38.5;-9.7;0.3;14.6;40.9;33.1;34.4;1.4;74.0
1441;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2012;402.0;136.7;522.5;15.4;426.7;15.8;25.7;23.1;0.1;15.7;522.5;232.7;14.6;212.3;0.0;4.7;252.4;32.6;192.1;169.9;156.5;107.5;2.3;18.7;-2.0;0.0;29.9;-9.9;0.3;11.1;25.7;19.6;21.8;2.3;45.5
1442;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2013;353.0;145.2;495.0;7.5;415.0;14.1;22.2;21.5;0.1;14.6;495.0;241.6;12.3;224.9;0.0;3.2;216.9;33.2;162.4;143.4;133.5;87.4;2.0;17.5;0.0;0.0;26.6;-7.8;0.3;9.0;21.0;17.6;18.6;1.0;39.1
1443;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2014;310.0;130.1;447.7;2.3;380.3;14.0;18.7;16.9;0.1;15.4;447.7;203.0;10.5;188.6;0.0;3.4;207.9;33.5;138.5;123.9;118.1;75.0;2.2;14.7;0.0;0.0;26.1;-7.3;0.3;8.2;13.1;4.2;5.5;1.4;17.4
1444;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2015;310.0;131.3;494.1;0.8;428.5;15.2;21.4;17.5;0.9;9.7;494.1;248.3;10.6;235.1;0.0;1.5;207.5;36.7;148.0;121.6;119.4;81.1;2.0;12.6;-3.5;0.0;27.1;-7.2;0.3;8.3;21.4;14.4;20.4;6.0;35.8
1445;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2016;287.0;160.4;565.0;1.5;496.2;13.3;22.5;19.9;1.0;10.5;565.0;288.2;11.6;275.0;0.0;1.4;237.0;38.4;157.7;135.8;127.5;86.8;3.1;12.6;-1.3;0.0;26.4;-7.6;0.1;8.1;22.6;7.0;7.2;0.2;29.6
1446;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2017;259.0;143.2;534.1;2.2;465.0;13.0;20.3;17.1;0.1;16.2;534.1;290.9;11.3;275.8;0.0;2.1;206.0;35.0;147.2;131.7;120.9;77.3;2.7;13.6;0.1;0.0;27.2;-5.4;0.5;6.4;21.0;5.6;6.1;0.5;26.6
1447;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2018;263.0;149.8;529.1;7.2;458.4;13.2;18.7;16.2;0.2;15.2;529.1;303.5;11.1;287.9;0.0;2.0;194.8;28.8;141.1;125.0;118.2;78.9;2.5;11.7;0.1;0.0;24.9;-4.3;0.3;5.4;18.6;9.3;10.1;0.8;27.7
1448;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2019;233.0;138.9;508.5;8.3;433.2;13.0;22.3;15.9;0.1;15.8;508.5;301.7;11.1;281.1;0.0;1.9;179.1;25.7;141.5;122.7;114.7;74.9;2.1;12.9;0.0;0.0;24.8;-3.6;0.3;4.8;23.1;3.6;4.2;0.6;26.8
1449;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2020;167.0;119.1;427.3;5.9;365.2;11.2;16.5;15.8;0.1;12.7;427.3;251.5;8.7;232.8;0.0;1.6;147.0;27.2;133.7;119.2;117.7;83.3;3.0;9.7;0.0;0.0;21.6;-3.0;0.2;3.6;13.0;3.4;3.9;0.5;16.4
1450;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2021;174.0;120.5;435.8;7.6;365.8;13.4;18.8;16.3;0.4;13.5;435.8;265.5;9.3;249.3;0.0;1.5;140.9;27.8;127.5;112.8;105.1;71.5;2.1;10.7;0.0;0.0;20.8;-3.2;0.1;3.3;19.2;10.6;11.1;0.6;29.8
1451;Veeteeltcombinatie, vooral graasdieren;Landbouw (totaal);2022;165.0;115.4;470.1;8.9;395.7;12.2;19.6;18.1;0.3;15.2;470.1;300.0;10.4;278.8;0.0;3.7;137.8;28.7;153.0;142.6;125.5;88.3;3.0;12.8;0.0;0.0;25.9;-3.2;0.0;3.5;24.3;8.4;9.0;0.6;32.6
1452;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2011;24.0;9.3;35.7;1.0;29.2;1.1;1.5;2.0;0.0;0.9;35.7;9.8;0.7;8.3;0.0;0.2;21.6;4.0;14.3;12.8;11.9;7.6;0.3;1.9;-0.1;0.0;2.2;-0.8;0.0;0.9;1.6;1.1;1.1;0.1;2.7
1453;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2012;27.0;8.6;40.1;0.8;34.3;0.9;1.3;1.7;0.0;1.1;40.1;17.1;1.1;15.2;0.0;0.4;20.1;2.4;14.3;12.9;11.4;7.6;0.3;1.7;-0.5;0.0;2.2;-0.8;0.0;0.8;2.1;1.4;1.4;0.0;3.5
1454;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2013;27.0;13.5;46.9;0.7;41.9;0.6;1.4;1.5;0.0;0.8;46.9;21.4;1.3;20.1;0.0;0.1;23.0;2.3;16.8;14.0;13.9;9.0;0.2;2.4;0.0;0.0;2.3;-0.9;0.0;0.9;2.0;3.1;3.1;0.1;5.1
1455;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2014;27.0;11.0;43.8;0.2;39.7;0.6;0.9;1.1;0.0;1.3;43.8;19.6;1.0;18.6;0.0;0.4;21.6;2.2;12.0;10.3;10.0;5.9;0.2;1.4;0.0;0.0;2.5;-0.8;0.0;0.9;1.2;0.0;0.4;0.5;1.2
1456;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2015;29.0;10.5;39.0;0.1;34.7;0.9;1.4;1.4;0.0;0.5;39.0;18.3;0.9;17.4;0.0;0.0;17.9;2.7;13.2;10.8;9.8;6.0;0.1;1.2;-0.1;0.0;2.5;-0.7;0.0;0.7;2.8;2.1;4.3;2.2;4.8
1457;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2016;39.0;18.6;74.9;0.4;66.7;1.2;2.7;2.4;0.0;1.4;74.9;32.6;1.5;31.1;0.0;0.1;37.1;5.0;23.1;20.5;19.0;12.5;0.4;2.2;-0.1;0.0;4.0;-1.1;0.0;1.2;3.0;1.2;1.2;0.0;4.2
1458;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2017;33.0;13.6;58.9;0.1;52.2;1.1;2.2;1.7;0.0;1.5;58.9;28.1;1.4;24.9;0.0;0.2;26.6;3.9;18.2;16.4;14.9;9.3;0.4;1.9;0.0;0.0;3.3;-0.7;0.1;0.7;2.7;0.7;0.8;0.1;3.4
1459;Veeteeltcombinatie, vooral graasdieren;Biologische landbouw (totaal);2018;36.0;15.1;65.2;1.1;56.8;1.3;2.0;1.9;0.0;2.0;65.2;35.8;1.5;32.3;0.0;0.2;24.8;4.4;18.7;16.6;14.9;9.2;0.5;1.9;0.0;0.0;3.3;-0.7;0.0;0.7;3.1;1.4;1.6;0.2;4.4
