ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
6187;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: werknemer;2016;0;0.0;;;;0.0
6188;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: werknemer;2017;0;0.0;;;;0.0
6189;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: werknemer;2018;0;0.0;;;;0.0
6190;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: werknemer;2019;0;0.0;;;;0.0
6191;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: werknemer;2020;0;;;;;
6192;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2003;0;;;;;
6193;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2004;0;;;;;
6194;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2005;0;;;;;
6195;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2006;0;;;;;
6196;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2007;0;;;;;
6197;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2008;0;;;;;
6198;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2009;0;;;;;
6199;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2010;0;;;;;
6200;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2011;0;0.0;;;;0.0
6201;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2012;0;0.0;;;;0.0
6202;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2013;0;0.0;;;;0.0
6203;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2014;0;0.0;;;;0.0
6204;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2015;0;0.0;;;;0.0
6205;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2016;0;0.0;;;;0.0
6206;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2017;0;0.0;;;;0.0
6207;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2018;0;0.0;;;;0.0
6208;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2019;0;0.0;;;;0.0
6209;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2020;0;;;;;
6210;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2003;0;;;;;
6211;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2004;0;;;;;
6212;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2005;0;;;;;
6213;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2006;0;;;;;
6214;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2007;0;;;;;
6215;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2008;0;;;;;
6216;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2009;0;;;;;
6217;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2010;0;;;;;
6218;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2011;0;0.0;;;;0.0
6219;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2012;0;0.0;;;;0.0
6220;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2013;0;0.0;;;;0.0
6221;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2014;0;0.0;;;;0.0
6222;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2015;0;0.0;;;;0.0
6223;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2016;0;0.0;;;;0.0
6224;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2017;0;0.0;;;;0.0
6225;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2018;0;0.0;;;;0.0
6226;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2019;0;0.0;;;;0.0
6227;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2020;0;;;;;
6228;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2003;0;;;;;
6229;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2004;0;;;;;
6230;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2005;0;;;;;
6231;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2006;0;;;;;
6232;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2007;0;;;;;
6233;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2008;0;;;;;
6234;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2009;0;;;;;
6235;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2010;0;;;;;
6236;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2011;0;0.0;;;;0.0
6237;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2012;0;0.0;;;;0.0
6238;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2013;0;0.0;;;;0.0
6239;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2014;0;0.0;;;;0.0
6240;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2015;0;0.0;;;;0.0
6241;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2016;0;0.0;;;;0.0
6242;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2017;0;0.0;;;;0.0
6243;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2018;0;0.0;;;;0.0
6244;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2019;0;0.0;;;;0.0
6245;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfstandige;2020;0;;;;;
6246;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2003;0;;;;;
6247;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2004;0;;;;;
6248;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2005;0;;;;;
6249;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2006;0;;;;;
6250;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2007;0;;;;;
6251;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2008;0;;;;;
6252;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2009;0;;;;;
6253;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2010;0;;;;;
6254;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
6255;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
6256;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
6257;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
6258;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2015;0;0.0;;;;0.0
6259;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2016;0;0.0;;;;0.0
6260;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2017;0;0.0;;;;0.0
6261;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2018;0;0.0;;;;0.0
6262;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2019;0;0.0;;;;0.0
6263;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2020;0;;;;;
6264;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2003;0;;;;;
6265;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2004;0;;;;;
6266;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2005;0;;;;;
6267;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2006;0;;;;;
6268;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2007;0;;;;;
6269;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2008;0;;;;;
6270;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2009;0;;;;;
6271;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2010;0;;;;;
6272;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2011;0;0.0;;;;0.0
6273;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2012;0;0.0;;;;0.0
6274;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2013;0;0.0;;;;0.0
6275;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2014;0;0.0;;;;0.0
6276;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2015;0;0.0;;;;0.0
6277;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2016;0;0.0;;;;0.0
6278;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2017;0;0.0;;;;0.0
6279;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2018;0;0.0;;;;0.0
6280;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2019;0;0.0;;;;0.0
6281;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2020;0;;;;;
6282;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2003;0;;;;;
6283;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2004;0;;;;;
6284;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2005;0;;;;;
6285;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2006;0;;;;;
6286;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2007;0;;;;;
6287;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2008;0;;;;;
6288;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2009;0;;;;;
6289;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2010;0;;;;;
6290;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2011;0;0.0;;;;0.0
6291;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2012;0;0.0;;;;0.0
6292;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2013;0;0.0;;;;0.0
6293;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2014;0;0.0;;;;0.0
6294;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2015;0;0.0;;;;0.0
6295;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2016;0;0.0;;;;0.0
6296;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2017;0;0.0;;;;0.0
6297;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2018;0;0.0;;;;0.0
6298;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2019;0;0.0;;;;0.0
6299;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: zelfst. zonder personeel(zzp);2020;0;;;;;
6300;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2003;0;;;;;
6301;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2004;0;;;;;
6302;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2005;0;;;;;
6303;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2006;0;;;;;
6304;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2007;0;;;;;
6305;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2008;0;;;;;
6306;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2009;0;;;;;
6307;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2010;0;;;;;
6308;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
6309;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
6310;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
6311;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
6312;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
6313;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
6314;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
6315;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
6316;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
6317;Totaal mannen en vrouwen;Onderwijsniveau: 2 middelbaar ;Positie in de werkkring onbekend;Werkkring: positie onbekend;2020;0;;;;;
6318;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2003;1547;;;;;
6319;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2004;1668;;;;;
6320;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2005;1713;;;;;
6321;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2006;1755;;;;;
6322;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2007;1811;;;;;
6323;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2008;1925;;;;;
6324;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2009;1969;;;;;
6325;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2010;2026;;;;;
6326;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2011;1991;1965.0;61.3;52.0;36.3;26.0
6327;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2012;2056;2026.0;61.4;51.9;36.0;31.0
6328;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2013;2124;2067.0;63.0;53.8;37.1;57.0
6329;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2014;2182;2103.0;63.4;54.4;39.4;79.0
6330;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2015;2230;2165.0;63.1;55.5;39.1;64.0
6331;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2016;2250;2157.0;64.7;57.0;41.2;93.0
6332;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2017;2352;2209.0;65.2;57.6;42.3;143.0
6333;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2018;2461;2328.0;66.1;57.6;42.2;133.0
6334;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2019;2527;2395.0;68.5;59.4;44.8;132.0
6335;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Totaal personen;2020;2663;;;;;
6336;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2003;1301;;;;;
6337;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2004;1411;;;;;
6338;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2005;1461;;;;;
6339;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2006;1506;;;;;
6340;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2007;1573;;;;;
6341;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2008;1677;;;;;
6342;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2009;1725;;;;;
6343;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2010;1778;;;;;
6344;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2011;1749;1727.0;59.0;49.4;36.5;22.0
6345;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2012;1820;1793.0;59.6;49.6;36.2;27.0
6346;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2013;1885;1835.0;61.1;51.3;37.3;50.0
6347;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2014;1927;1859.0;61.8;51.9;39.4;69.0
6348;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2015;1976;1921.0;61.7;53.3;39.3;55.0
6349;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2016;2004;1924.0;63.3;54.8;41.3;80.0
6350;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2017;2094;1967.0;64.0;55.7;42.6;128.0
6351;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2018;2208;2089.0;64.8;55.7;42.5;119.0
6352;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2019;2273;2154.0;67.3;57.4;44.9;119.0
6353;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Beroepsbevolking;2020;2392;;;;;
6354;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2003;1268;;;;;
6355;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2004;1370;;;;;
6356;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2005;1416;;;;;
6357;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2006;1469;;;;;
6358;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2007;1540;;;;;
6359;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2008;1647;;;;;
6360;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog ;Totaal;Arb.pos.: Werkzame beroepsbevolking;2009;1690;;;;;
