ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
3915;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2018 3e kwartaal;164;100;95;77;57;20;18;12;6;0;0;36;12;4;8;24;11;14;59;5;4.8;64;60.8;57.9
3916;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2018 4e kwartaal;177;108;94;78;60;19;16;11;6;0;0;36;10;5;5;26;12;14;58;14;12.9;69;61.2;53.3
3917;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2018;169;103;93;76;58;18;17;11;5;1;0;36;10;4;6;26;12;14;58;10;9.4;66;61.0;55.2
3918;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019 1e kwartaal;179;106;95;77;56;21;18;15;3;0;0;33;9;7;2;24;12;12;62;11;10.0;73;59.2;53.3
3919;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019 2e kwartaal;187;111;101;82;59;22;20;14;5;0;0;38;9;6;3;29;16;13;63;10;8.8;77;59.1;53.9
3920;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019 3e kwartaal;188;110;99;82;59;23;17;13;4;0;0;35;10;6;4;25;11;14;65;10;9.4;78;58.4;52.9
3921;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019 4e kwartaal;188;106;100;84;64;21;16;11;4;0;0;37;9;5;4;27;12;15;63;7;6.2;82;56.6;53.1
3922;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019;185;108;99;81;60;22;18;13;4;0;0;36;9;6;3;26;13;14;63;9;8.6;77;58.3;53.3
3923;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020 1e kwartaal;196;112;104;89;67;22;15;10;5;0;0;42;9;6;3;34;15;19;62;8;6.7;85;56.9;53.1
3924;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020 2e kwartaal;203;121;113;92;73;18;21;15;6;0;0;46;8;5;4;37;16;22;67;9;7.0;82;59.8;55.6
3925;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020 3e kwartaal;192;116;107;85;68;17;23;16;7;0;0;45;9;6;3;36;15;21;63;8;7.0;77;60.1;55.9
3926;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020 4e kwartaal;198;119;110;89;73;16;21;14;7;1;0;47;12;6;6;35;16;19;63;9;7.4;79;60.1;55.7
3927;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020;197;117;109;89;70;18;20;14;6;0;0;45;9;6;4;36;16;20;64;8;7.1;80;59.2;55.1
3928;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021 1e kwartaal;264;150;145;125;101;24;20;14;5;1;0;54;21;14;7;33;14;19;91;6;3.8;114;57.0;54.8
3929;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021 2e kwartaal;254;145;140;121;93;28;19;17;2;0;0;55;21;12;9;35;14;21;85;5;3.5;109;57.1;55.1
3930;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021 3e kwartaal;250;156;149;123;97;27;25;19;6;0;0;50;14;9;4;36;15;22;99;7;4.6;94;62.5;59.6
3931;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021 4e kwartaal;243;145;137;116;96;20;21;17;3;0;0;50;12;8;4;38;15;23;87;8;5.5;98;59.7;56.4
3932;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021;253;149;143;121;97;25;21;17;4;1;0;52;17;11;6;36;14;21;90;6;4.4;104;59.0;56.4
3933;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2022 1e kwartaal;244;152;144;119;98;21;25;21;3;1;0;55;14;9;5;42;16;26;88;8;5.5;91;62.5;59.0
3934;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2022 2e kwartaal;233;140;131;105;87;18;26;20;5;1;0;46;9;6;3;37;16;21;85;9;6.6;93;60.2;56.3
3935;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2022 3e kwartaal;252;156;146;112;92;20;34;24;8;2;0;54;14;9;5;41;18;22;92;9;6.0;96;61.8;58.1
3936;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2013 1e kwartaal;10;5;5;5;5;0;0;0;0;0;0;2;1;1;0;2;1;1;3;0;;5;;
3937;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2013 2e kwartaal;9;4;4;4;4;0;0;0;0;0;0;2;0;0;0;1;0;1;2;0;;5;;
3938;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2013 3e kwartaal;10;4;4;4;4;0;0;0;0;0;0;1;0;0;0;1;0;1;3;1;;6;;
3939;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2013 4e kwartaal;9;3;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;;5;;
3940;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2013;9;4;4;4;4;0;0;0;0;0;0;1;0;0;0;1;0;1;3;0;;5;;
3941;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2014 1e kwartaal;11;5;5;4;4;0;1;1;0;0;0;1;0;0;0;0;0;0;4;0;;6;;
3942;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2014 2e kwartaal;12;4;4;3;2;0;1;1;0;0;0;0;0;0;0;0;0;0;4;1;;7;;
3943;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2014 3e kwartaal;13;6;6;4;4;0;1;1;0;0;0;2;0;0;0;2;2;0;4;1;;6;;
3944;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2014 4e kwartaal;11;5;3;3;3;1;0;0;0;0;0;1;0;0;0;1;1;0;2;2;;6;;
3945;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2014;11;5;4;4;3;0;1;1;0;0;0;1;0;0;0;1;1;0;3;1;;6;;
3946;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2015 1e kwartaal;15;5;4;4;2;1;0;0;0;0;0;2;1;1;0;1;1;0;2;1;;10;;
3947;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2015 2e kwartaal;14;6;6;5;3;2;0;0;0;0;0;3;2;2;0;1;0;1;3;0;;8;;
3948;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2015 3e kwartaal;12;5;5;4;3;1;1;1;0;0;0;3;1;1;0;1;0;1;3;0;;7;;
3949;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2015 4e kwartaal;16;7;6;5;3;1;1;1;0;0;0;2;1;1;0;1;1;1;4;0;;9;;
3950;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2015 ;14;6;5;5;3;1;1;1;0;0;0;2;1;1;0;1;0;1;3;1;;9;;
3951;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2016 1e kwartaal;17;7;7;6;5;1;1;1;0;0;0;3;1;1;0;2;1;1;4;1;;10;;
3952;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2016 2e kwartaal;16;7;6;5;4;1;1;1;0;0;0;3;1;0;0;2;1;1;3;1;;9;;
3953;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2016 3e kwartaal;13;7;6;5;5;0;1;1;0;0;0;1;0;0;0;1;0;1;5;1;;6;;
3954;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2016 4e kwartaal;15;7;6;6;5;1;0;0;0;0;0;2;0;0;0;2;0;2;5;0;;9;;
3955;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2016;15;7;6;6;5;1;1;1;0;0;0;2;0;0;0;2;0;1;4;1;;8;45.0;40.8
3956;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2017 1e kwartaal;16;6;6;5;4;1;1;0;1;0;0;0;0;0;0;0;0;0;6;0;;10;;
3957;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2017 2e kwartaal;20;8;6;5;4;1;1;0;1;0;0;0;0;0;0;0;0;0;6;2;;12;;
3958;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2017 3e kwartaal;22;9;9;6;5;1;3;1;2;0;0;1;0;0;0;0;0;0;8;0;;14;;
3959;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2017 4e kwartaal;24;10;10;7;5;2;3;1;2;1;0;2;1;0;1;2;0;1;8;0;;14;;
3960;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2017;21;8;8;6;5;1;2;1;1;0;0;1;0;0;0;1;0;1;7;1;;12;39.9;37.0
3961;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2018 1e kwartaal;17;8;8;6;4;2;2;1;0;1;0;3;0;0;0;2;0;2;5;0;;10;;
3962;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2018 2e kwartaal;20;9;8;8;6;2;0;0;0;0;0;2;0;0;0;2;1;2;6;1;;11;;
3963;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2018 3e kwartaal;19;10;10;10;7;2;0;0;0;0;0;3;1;0;1;3;1;2;6;1;;8;;
3964;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2018 4e kwartaal;19;10;8;8;7;1;0;0;0;0;0;3;0;0;0;2;1;2;6;2;;9;;
3965;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2018;19;9;8;8;6;2;1;0;0;0;0;3;0;0;0;2;1;2;6;1;;9;49.6;45.3
3966;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2019 1e kwartaal;21;8;8;7;6;1;1;0;0;0;0;3;1;1;0;2;1;0;5;1;;12;;
3967;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2019 2e kwartaal;25;9;9;8;6;2;1;1;0;0;0;5;1;1;0;3;2;1;5;0;;15;;
3968;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2019 3e kwartaal;19;7;6;5;4;1;1;1;0;0;0;2;0;0;0;2;1;2;4;1;;11;;
3969;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2019 4e kwartaal;25;10;9;8;8;0;1;1;0;0;0;3;0;0;0;2;1;1;7;1;;15;;
3970;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2019;22;9;8;7;6;1;1;1;0;0;0;3;1;1;0;2;1;1;5;1;;13;39.8;36.3
3971;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2020 1e kwartaal;25;8;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;;17;;
3972;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2020 2e kwartaal;19;7;6;5;5;0;0;0;0;0;0;1;0;0;0;1;0;1;5;1;;12;;
3973;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2020 3e kwartaal;20;6;6;5;5;0;0;0;0;0;0;1;0;0;0;1;0;0;5;0;;14;;
3974;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2020 4e kwartaal;20;7;6;6;6;0;0;0;0;0;0;1;0;0;0;1;0;0;5;0;;13;;
3975;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2020;21;7;6;6;5;0;0;0;0;0;0;1;0;0;0;1;0;0;5;1;;14;32.1;27.5
3976;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2021 1e kwartaal;40;17;17;14;10;3;3;3;0;0;0;3;3;1;1;0;0;0;14;0;;22;43.2;43.2
3977;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2021 2e kwartaal;33;11;11;11;8;2;0;0;0;0;0;1;0;0;0;1;1;0;10;0;;22;32.0;32.0
3978;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2021 3e kwartaal;24;13;13;13;10;3;0;0;0;0;0;3;1;0;0;2;2;1;11;0;;11;;
3979;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2021 4e kwartaal;27;17;16;15;14;1;0;0;0;0;0;5;1;0;1;4;2;2;11;1;;10;;
3980;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2021;31;15;14;13;11;2;1;1;0;0;0;3;1;1;1;2;1;1;11;0;;16;46.9;45.9
3981;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2022 1e kwartaal;32;19;19;19;17;2;1;1;0;0;0;6;1;1;1;4;1;3;13;0;;12;61.0;60.7
3982;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2022 2e kwartaal;31;20;18;18;16;1;1;1;0;0;0;5;1;1;0;4;2;1;13;1;;11;63.9;59.7
3983;Totaal mannen en vrouwen;55 tot 65 jaar;Marokko;2022 3e kwartaal;33;19;18;17;15;2;2;1;1;0;0;6;2;1;1;4;3;1;12;0;;14;56.6;55.2
3984;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2013 1e kwartaal;11;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;9;;
3985;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2013 2e kwartaal;9;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;7;;
3986;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2013 3e kwartaal;10;4;3;2;1;1;1;0;0;0;0;1;0;0;0;1;0;0;2;1;;6;;
3987;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2013 4e kwartaal;8;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;;5;;
3988;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2013;10;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;;7;;
3989;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2014 1e kwartaal;8;3;3;2;2;0;1;1;0;0;0;1;0;0;0;1;1;0;2;1;;5;;
3990;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2014 2e kwartaal;8;3;3;2;1;0;1;1;0;0;0;1;0;0;0;1;1;0;2;0;;5;;
3991;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2014 3e kwartaal;9;4;4;3;2;1;1;0;0;0;0;1;1;0;0;0;0;0;3;0;;5;;
3992;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2014 4e kwartaal;10;5;4;4;3;1;1;0;0;0;0;1;0;0;0;0;0;0;4;0;;5;;
3993;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2014;9;4;3;3;2;1;1;1;0;0;0;1;0;0;0;0;0;0;3;0;;5;;
3994;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2015 1e kwartaal;12;8;7;6;5;1;1;1;1;0;0;1;1;0;1;1;1;0;6;1;;4;;
3995;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2015 2e kwartaal;13;8;7;7;5;2;1;0;0;0;0;1;1;0;1;0;0;0;6;1;;5;;
3996;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2015 3e kwartaal;16;5;5;4;4;0;1;1;0;0;0;1;0;0;0;0;0;0;4;1;;10;;
3997;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2015 4e kwartaal;18;8;6;6;5;0;0;0;0;0;0;1;0;0;0;1;1;0;5;1;;10;;
3998;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2015 ;15;7;6;6;5;1;1;0;0;0;0;1;1;0;0;1;0;0;5;1;;7;;
3999;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2016 1e kwartaal;16;5;4;3;2;0;1;1;0;0;0;1;1;0;0;0;0;0;3;1;;11;;
4000;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2016 2e kwartaal;17;9;8;7;5;1;1;1;0;0;0;2;2;2;0;1;0;1;6;0;;9;;
4001;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2016 3e kwartaal;14;5;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;;9;;
4002;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2016 4e kwartaal;17;8;6;5;4;1;0;0;0;0;0;1;0;0;0;1;1;0;5;2;;9;;
4003;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2016;16;6;6;5;4;1;1;0;0;0;0;1;1;1;0;0;0;0;4;1;;10;40.3;34.6
4004;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2017 1e kwartaal;19;8;6;6;5;1;1;1;0;0;0;1;1;0;0;1;0;0;5;2;;11;;
4005;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2017 2e kwartaal;18;9;5;4;4;1;1;1;0;0;0;2;1;1;0;1;1;0;4;3;;10;;
4006;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2017 3e kwartaal;18;8;8;5;4;1;2;2;1;0;0;2;0;0;0;2;2;0;6;0;;10;;
4007;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2017 4e kwartaal;15;8;8;5;4;1;3;2;1;0;0;2;1;1;1;1;1;0;5;0;;7;;
4008;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2017;17;8;7;5;4;1;2;1;0;0;0;2;1;0;0;1;1;0;5;1;;9;46.7;38.5
4009;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2018 1e kwartaal;18;9;9;8;6;2;1;1;0;0;0;3;2;1;1;1;1;0;6;1;;9;;
4010;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2018 2e kwartaal;21;10;9;8;6;2;1;1;0;0;0;4;2;1;1;1;1;1;6;1;;11;;
4011;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2018 3e kwartaal;16;8;8;7;5;2;2;1;0;0;0;4;3;2;2;1;1;0;4;0;;8;;
4012;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2018 4e kwartaal;24;12;10;9;8;1;2;1;1;0;0;4;3;2;1;2;1;0;6;2;;12;;
4013;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2018;20;10;9;8;6;2;1;1;0;0;0;4;2;1;1;1;1;0;6;1;;10;50.5;46.5
4014;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2019 1e kwartaal;26;13;11;9;7;2;2;2;0;0;0;3;2;2;0;1;0;1;8;3;;13;;
4015;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2019 2e kwartaal;22;12;12;9;8;2;3;2;1;0;0;2;1;1;0;2;1;1;10;0;;10;;
4016;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2019 3e kwartaal;23;12;12;9;8;2;2;1;1;0;0;2;0;0;0;2;2;1;9;0;;12;;
4017;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2019 4e kwartaal;27;15;15;13;10;4;1;1;1;0;0;3;1;0;0;2;2;0;12;0;;12;;
4018;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2019;25;13;12;10;8;2;2;1;1;0;0;3;1;1;0;2;1;1;10;1;;12;53.0;50.1
4019;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2020 1e kwartaal;31;16;16;14;11;3;2;0;1;0;0;5;0;0;0;4;3;1;11;0;;15;52.0;51.7
4020;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2020 2e kwartaal;27;14;13;10;9;2;3;2;1;0;0;3;1;0;0;2;1;1;10;0;;13;;
4021;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2020 3e kwartaal;27;14;13;9;8;1;4;1;2;0;0;2;1;0;0;1;0;1;11;2;;12;;
4022;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2020 4e kwartaal;30;15;13;11;9;2;3;0;2;0;0;4;1;0;1;3;1;2;9;2;;14;;
4023;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2020;28;15;14;11;9;2;3;1;2;0;0;4;1;0;0;3;1;1;10;1;;14;52.2;48.6
4024;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2021 1e kwartaal;46;21;20;17;10;7;3;2;1;0;0;12;7;4;2;5;5;0;8;1;;25;45.8;44.6
4025;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2021 2e kwartaal;46;24;23;17;11;6;6;5;1;0;0;13;7;4;3;6;4;2;11;1;;21;53.6;51.1
4026;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2021 3e kwartaal;41;25;22;16;11;5;7;6;1;0;0;9;4;3;1;4;2;2;14;3;;17;60.0;53.3
4027;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2021 4e kwartaal;39;18;17;13;11;2;4;4;0;0;0;6;3;2;1;3;3;0;11;1;;21;46.0;43.3
4028;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2021;43;22;21;16;11;5;5;4;1;0;0;10;5;3;2;5;4;1;11;1;6.3;21;51.4;48.1
4029;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2022 1e kwartaal;39;21;19;14;11;3;5;4;1;0;0;7;3;3;1;4;3;1;12;1;;19;52.2;48.7
4030;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2022 2e kwartaal;34;17;17;13;11;2;3;2;1;0;0;5;2;1;1;3;2;1;12;0;;17;49.6;48.2
4031;Totaal mannen en vrouwen;55 tot 65 jaar;Turkije;2022 3e kwartaal;39;22;21;13;12;1;8;5;2;1;0;6;3;2;0;3;1;2;15;1;;17;56.6;53.0
4032;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2013 1e kwartaal;37;21;18;16;15;1;1;1;0;0;0;7;2;1;1;5;2;3;11;4;;16;56.9;47.1
4033;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2013 2e kwartaal;38;21;18;16;15;1;2;1;0;0;0;6;2;1;1;5;1;3;12;3;;16;56.9;47.7
4034;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2013 3e kwartaal;37;23;19;17;15;2;1;1;0;0;0;7;1;0;1;5;2;4;12;4;;14;61.4;49.9
4035;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2013 4e kwartaal;36;21;18;17;14;2;1;1;0;0;0;7;1;0;0;7;3;4;10;3;;15;57.5;48.8
4036;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2013;37;22;18;17;15;2;1;1;0;0;0;7;1;1;1;5;2;3;11;4;16.8;15;58.2;48.4
4037;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2014 1e kwartaal;31;19;15;14;12;1;2;2;0;0;0;7;1;0;0;6;2;4;9;3;;12;59.9;49.5
4038;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2014 2e kwartaal;34;21;17;15;13;1;3;3;0;0;0;7;1;1;1;5;2;3;11;4;;12;63.3;51.8
4039;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2014 3e kwartaal;35;22;18;15;12;3;3;2;0;0;0;8;2;1;1;6;2;4;11;4;;14;61.7;51.1
4040;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2014 4e kwartaal;37;24;19;16;13;2;3;2;0;0;0;8;2;1;1;5;2;3;11;5;;13;63.8;50.8
4041;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2014;34;21;17;15;13;2;3;2;0;0;0;7;2;1;1;5;2;4;10;4;18.3;13;62.2;50.8
4042;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2015 1e kwartaal;41;25;20;18;14;4;2;1;1;0;0;9;3;1;1;6;3;3;11;5;;16;60.9;48.6
4043;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2015 2e kwartaal;43;27;21;18;14;4;3;2;1;0;0;10;2;2;1;7;3;4;11;6;;16;62.5;48.1
4044;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2015 3e kwartaal;47;31;26;24;20;4;2;2;0;0;0;10;1;1;1;9;3;5;16;5;15.5;16;65.6;55.4
4045;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2015 4e kwartaal;47;31;26;24;19;5;2;2;0;0;0;11;1;1;0;10;4;6;15;5;14.9;16;65.4;55.7
4046;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2015 ;44;28;23;21;17;4;2;2;0;0;0;10;2;1;1;8;3;4;13;5;18.1;16;63.7;52.1
4047;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2016 1e kwartaal;49;33;28;26;21;5;2;2;0;0;0;11;1;1;0;9;4;5;17;4;13.3;16;66.6;57.8
4048;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2016 2e kwartaal;49;31;27;24;21;3;2;2;0;0;0;10;2;1;1;8;3;5;16;4;14.4;18;63.7;54.5
4049;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2016 3e kwartaal;48;30;27;24;20;4;2;2;0;0;0;10;2;1;1;8;3;5;17;4;12.0;18;62.9;55.3
4050;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2016 4e kwartaal;49;31;27;24;20;5;3;2;1;0;0;11;2;1;1;10;4;6;16;4;12.7;18;63.3;55.3
4051;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2016;49;31;27;25;20;4;2;2;0;0;0;11;2;1;1;9;3;5;16;4;13.1;17;64.1;55.7
4052;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2017 1e kwartaal;49;32;29;26;20;6;3;3;1;0;0;12;2;1;1;10;4;6;17;3;10.8;16;66.3;59.1
4053;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2017 2e kwartaal;53;34;29;25;19;7;4;3;1;0;0;12;2;1;1;10;5;5;17;5;14.0;19;64.3;55.3
4054;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2017 3e kwartaal;50;30;27;24;17;7;3;3;0;0;0;12;2;1;1;10;4;6;16;3;9.1;20;59.7;54.3
4055;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2017 4e kwartaal;52;35;30;26;20;6;4;4;0;0;0;12;2;1;1;10;4;6;18;4;12.0;18;66.2;58.2
4056;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2017;51;33;29;25;19;6;4;3;0;0;0;12;2;1;1;10;4;6;17;4;11.6;18;64.1;56.7
4057;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2018 1e kwartaal;48;35;30;26;22;4;4;3;0;0;0;11;2;1;0;9;5;4;19;5;14.2;13;72.4;62.1
4058;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2018 2e kwartaal;50;35;30;27;22;5;3;2;1;0;0;11;2;1;1;9;4;5;19;5;13.1;15;70.4;61.2
4059;Totaal mannen en vrouwen;55 tot 65 jaar;Suriname;2018 3e kwartaal;48;33;32;28;23;5;4;3;1;0;0;11;2;1;1;9;4;5;21;1;3.5;15;68.7;66.3
