ID;Zorgfuncties;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
600;HC23: Polikl./ambulante revalidatie;HF121b: Ziekenfonds;2021;
601;HC23: Polikl./ambulante revalidatie;HF121b: Ziekenfonds;2022;
602;HC23: Polikl./ambulante revalidatie;HF121b: Ziekenfonds;2023;
603;HC23: Polikl./ambulante revalidatie;HF122: Zorgverzekeringswet;2021;1184.0
604;HC23: Polikl./ambulante revalidatie;HF122: Zorgverzekeringswet;2022;1221.0
605;HC23: Polikl./ambulante revalidatie;HF122: Zorgverzekeringswet;2023;1322.0
606;HC23: Polikl./ambulante revalidatie;Vrijwillige financiering, eigen betaling;2021;1595.0
607;HC23: Polikl./ambulante revalidatie;Vrijwillige financiering, eigen betaling;2022;1608.0
608;HC23: Polikl./ambulante revalidatie;Vrijwillige financiering, eigen betaling;2023;1724.0
609;HC23: Polikl./ambulante revalidatie;HF2: Vrijwillige financieringsvormen;2021;1151.0
610;HC23: Polikl./ambulante revalidatie;HF2: Vrijwillige financieringsvormen;2022;1139.0
611;HC23: Polikl./ambulante revalidatie;HF2: Vrijwillige financieringsvormen;2023;1228.0
612;HC23: Polikl./ambulante revalidatie;HF21:Vrijwillige ziektekostenverzekering;2021;1151.0
613;HC23: Polikl./ambulante revalidatie;HF21:Vrijwillige ziektekostenverzekering;2022;1139.0
614;HC23: Polikl./ambulante revalidatie;HF21:Vrijwillige ziektekostenverzekering;2023;1228.0
615;HC23: Polikl./ambulante revalidatie;HF22: Financiering door IZWH;2021;0.0
616;HC23: Polikl./ambulante revalidatie;HF22: Financiering door IZWH;2022;0.0
617;HC23: Polikl./ambulante revalidatie;HF22: Financiering door IZWH;2023;0.0
618;HC23: Polikl./ambulante revalidatie;HF23: Financiering door ondernemingen;2021;0.0
619;HC23: Polikl./ambulante revalidatie;HF23: Financiering door ondernemingen;2022;0.0
620;HC23: Polikl./ambulante revalidatie;HF23: Financiering door ondernemingen;2023;0.0
621;HC23: Polikl./ambulante revalidatie;HF3: Eigen betalingen;2021;444.0
622;HC23: Polikl./ambulante revalidatie;HF3: Eigen betalingen;2022;469.0
623;HC23: Polikl./ambulante revalidatie;HF3: Eigen betalingen;2023;495.0
624;HC23: Polikl./ambulante revalidatie;HF31: Directe eigen betalingen;2021;348.0
625;HC23: Polikl./ambulante revalidatie;HF31: Directe eigen betalingen;2022;370.0
626;HC23: Polikl./ambulante revalidatie;HF31: Directe eigen betalingen;2023;394.0
627;HC23: Polikl./ambulante revalidatie;HF32: Eigen risico en bijdragen;2021;96.0
628;HC23: Polikl./ambulante revalidatie;HF32: Eigen risico en bijdragen;2022;99.0
629;HC23: Polikl./ambulante revalidatie;HF32: Eigen risico en bijdragen;2023;102.0
630;HC3: Langdurige zorg voor de gezondheid;Totaal financiering van ingezetenen;2021;27694.0
631;HC3: Langdurige zorg voor de gezondheid;Totaal financiering van ingezetenen;2022;28286.0
632;HC3: Langdurige zorg voor de gezondheid;Totaal financiering van ingezetenen;2023;30906.0
633;HC3: Langdurige zorg voor de gezondheid;HF1: Overheid en soc. verzekering;2021;25942.0
634;HC3: Langdurige zorg voor de gezondheid;HF1: Overheid en soc. verzekering;2022;26432.0
635;HC3: Langdurige zorg voor de gezondheid;HF1: Overheid en soc. verzekering;2023;28954.0
636;HC3: Langdurige zorg voor de gezondheid;HF11: Overheid;2021;777.0
637;HC3: Langdurige zorg voor de gezondheid;HF11: Overheid;2022;461.0
638;HC3: Langdurige zorg voor de gezondheid;HF11: Overheid;2023;472.0
639;HC3: Langdurige zorg voor de gezondheid;HF12: Verplichte premiegeb verzekeringen;2021;25165.0
640;HC3: Langdurige zorg voor de gezondheid;HF12: Verplichte premiegeb verzekeringen;2022;25971.0
641;HC3: Langdurige zorg voor de gezondheid;HF12: Verplichte premiegeb verzekeringen;2023;28482.0
642;HC3: Langdurige zorg voor de gezondheid;HF121a: Wlz, AWBZ;2021;21233.0
643;HC3: Langdurige zorg voor de gezondheid;HF121a: Wlz, AWBZ;2022;22337.0
644;HC3: Langdurige zorg voor de gezondheid;HF121a: Wlz, AWBZ;2023;24688.0
645;HC3: Langdurige zorg voor de gezondheid;HF121b: Ziekenfonds;2021;
646;HC3: Langdurige zorg voor de gezondheid;HF121b: Ziekenfonds;2022;
647;HC3: Langdurige zorg voor de gezondheid;HF121b: Ziekenfonds;2023;
648;HC3: Langdurige zorg voor de gezondheid;HF122: Zorgverzekeringswet;2021;3932.0
649;HC3: Langdurige zorg voor de gezondheid;HF122: Zorgverzekeringswet;2022;3634.0
650;HC3: Langdurige zorg voor de gezondheid;HF122: Zorgverzekeringswet;2023;3794.0
651;HC3: Langdurige zorg voor de gezondheid;Vrijwillige financiering, eigen betaling;2021;1753.0
652;HC3: Langdurige zorg voor de gezondheid;Vrijwillige financiering, eigen betaling;2022;1854.0
653;HC3: Langdurige zorg voor de gezondheid;Vrijwillige financiering, eigen betaling;2023;1952.0
654;HC3: Langdurige zorg voor de gezondheid;HF2: Vrijwillige financieringsvormen;2021;0.0
655;HC3: Langdurige zorg voor de gezondheid;HF2: Vrijwillige financieringsvormen;2022;0.0
656;HC3: Langdurige zorg voor de gezondheid;HF2: Vrijwillige financieringsvormen;2023;0.0
657;HC3: Langdurige zorg voor de gezondheid;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
658;HC3: Langdurige zorg voor de gezondheid;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
659;HC3: Langdurige zorg voor de gezondheid;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
660;HC3: Langdurige zorg voor de gezondheid;HF22: Financiering door IZWH;2021;0.0
661;HC3: Langdurige zorg voor de gezondheid;HF22: Financiering door IZWH;2022;0.0
662;HC3: Langdurige zorg voor de gezondheid;HF22: Financiering door IZWH;2023;0.0
663;HC3: Langdurige zorg voor de gezondheid;HF23: Financiering door ondernemingen;2021;0.0
664;HC3: Langdurige zorg voor de gezondheid;HF23: Financiering door ondernemingen;2022;0.0
665;HC3: Langdurige zorg voor de gezondheid;HF23: Financiering door ondernemingen;2023;0.0
666;HC3: Langdurige zorg voor de gezondheid;HF3: Eigen betalingen;2021;1753.0
667;HC3: Langdurige zorg voor de gezondheid;HF3: Eigen betalingen;2022;1854.0
668;HC3: Langdurige zorg voor de gezondheid;HF3: Eigen betalingen;2023;1952.0
669;HC3: Langdurige zorg voor de gezondheid;HF31: Directe eigen betalingen;2021;0.0
670;HC3: Langdurige zorg voor de gezondheid;HF31: Directe eigen betalingen;2022;0.0
671;HC3: Langdurige zorg voor de gezondheid;HF31: Directe eigen betalingen;2023;0.0
672;HC3: Langdurige zorg voor de gezondheid;HF32: Eigen risico en bijdragen;2021;1753.0
673;HC3: Langdurige zorg voor de gezondheid;HF32: Eigen risico en bijdragen;2022;1854.0
674;HC3: Langdurige zorg voor de gezondheid;HF32: Eigen risico en bijdragen;2023;1952.0
675;HC31: Intramurale langdurige zorg;Totaal financiering van ingezetenen;2021;21020.0
676;HC31: Intramurale langdurige zorg;Totaal financiering van ingezetenen;2022;21330.0
677;HC31: Intramurale langdurige zorg;Totaal financiering van ingezetenen;2023;23420.0
678;HC31: Intramurale langdurige zorg;HF1: Overheid en soc. verzekering;2021;19356.0
679;HC31: Intramurale langdurige zorg;HF1: Overheid en soc. verzekering;2022;19581.0
680;HC31: Intramurale langdurige zorg;HF1: Overheid en soc. verzekering;2023;21579.0
681;HC31: Intramurale langdurige zorg;HF11: Overheid;2021;635.0
682;HC31: Intramurale langdurige zorg;HF11: Overheid;2022;370.0
683;HC31: Intramurale langdurige zorg;HF11: Overheid;2023;377.0
684;HC31: Intramurale langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2021;18721.0
685;HC31: Intramurale langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2022;19211.0
686;HC31: Intramurale langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2023;21202.0
687;HC31: Intramurale langdurige zorg;HF121a: Wlz, AWBZ;2021;18313.0
688;HC31: Intramurale langdurige zorg;HF121a: Wlz, AWBZ;2022;18862.0
689;HC31: Intramurale langdurige zorg;HF121a: Wlz, AWBZ;2023;20837.0
690;HC31: Intramurale langdurige zorg;HF121b: Ziekenfonds;2021;
691;HC31: Intramurale langdurige zorg;HF121b: Ziekenfonds;2022;
692;HC31: Intramurale langdurige zorg;HF121b: Ziekenfonds;2023;
693;HC31: Intramurale langdurige zorg;HF122: Zorgverzekeringswet;2021;408.0
694;HC31: Intramurale langdurige zorg;HF122: Zorgverzekeringswet;2022;348.0
695;HC31: Intramurale langdurige zorg;HF122: Zorgverzekeringswet;2023;365.0
696;HC31: Intramurale langdurige zorg;Vrijwillige financiering, eigen betaling;2021;1664.0
697;HC31: Intramurale langdurige zorg;Vrijwillige financiering, eigen betaling;2022;1749.0
698;HC31: Intramurale langdurige zorg;Vrijwillige financiering, eigen betaling;2023;1841.0
699;HC31: Intramurale langdurige zorg;HF2: Vrijwillige financieringsvormen;2021;0.0
700;HC31: Intramurale langdurige zorg;HF2: Vrijwillige financieringsvormen;2022;0.0
701;HC31: Intramurale langdurige zorg;HF2: Vrijwillige financieringsvormen;2023;0.0
702;HC31: Intramurale langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
703;HC31: Intramurale langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
704;HC31: Intramurale langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
705;HC31: Intramurale langdurige zorg;HF22: Financiering door IZWH;2021;0.0
706;HC31: Intramurale langdurige zorg;HF22: Financiering door IZWH;2022;0.0
707;HC31: Intramurale langdurige zorg;HF22: Financiering door IZWH;2023;0.0
708;HC31: Intramurale langdurige zorg;HF23: Financiering door ondernemingen;2021;0.0
709;HC31: Intramurale langdurige zorg;HF23: Financiering door ondernemingen;2022;0.0
710;HC31: Intramurale langdurige zorg;HF23: Financiering door ondernemingen;2023;0.0
711;HC31: Intramurale langdurige zorg;HF3: Eigen betalingen;2021;1664.0
712;HC31: Intramurale langdurige zorg;HF3: Eigen betalingen;2022;1749.0
713;HC31: Intramurale langdurige zorg;HF3: Eigen betalingen;2023;1841.0
714;HC31: Intramurale langdurige zorg;HF31: Directe eigen betalingen;2021;0.0
715;HC31: Intramurale langdurige zorg;HF31: Directe eigen betalingen;2022;0.0
716;HC31: Intramurale langdurige zorg;HF31: Directe eigen betalingen;2023;0.0
717;HC31: Intramurale langdurige zorg;HF32: Eigen risico en bijdragen;2021;1664.0
718;HC31: Intramurale langdurige zorg;HF32: Eigen risico en bijdragen;2022;1749.0
719;HC31: Intramurale langdurige zorg;HF32: Eigen risico en bijdragen;2023;1841.0
720;HC32: Dagbehandeling langdurige zorg;Totaal financiering van ingezetenen;2021;215.0
721;HC32: Dagbehandeling langdurige zorg;Totaal financiering van ingezetenen;2022;230.0
722;HC32: Dagbehandeling langdurige zorg;Totaal financiering van ingezetenen;2023;254.0
723;HC32: Dagbehandeling langdurige zorg;HF1: Overheid en soc. verzekering;2021;205.0
724;HC32: Dagbehandeling langdurige zorg;HF1: Overheid en soc. verzekering;2022;219.0
725;HC32: Dagbehandeling langdurige zorg;HF1: Overheid en soc. verzekering;2023;242.0
726;HC32: Dagbehandeling langdurige zorg;HF11: Overheid;2021;0.0
727;HC32: Dagbehandeling langdurige zorg;HF11: Overheid;2022;0.0
728;HC32: Dagbehandeling langdurige zorg;HF11: Overheid;2023;0.0
729;HC32: Dagbehandeling langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2021;205.0
730;HC32: Dagbehandeling langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2022;219.0
731;HC32: Dagbehandeling langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2023;242.0
732;HC32: Dagbehandeling langdurige zorg;HF121a: Wlz, AWBZ;2021;122.0
733;HC32: Dagbehandeling langdurige zorg;HF121a: Wlz, AWBZ;2022;135.0
734;HC32: Dagbehandeling langdurige zorg;HF121a: Wlz, AWBZ;2023;147.0
735;HC32: Dagbehandeling langdurige zorg;HF121b: Ziekenfonds;2021;
736;HC32: Dagbehandeling langdurige zorg;HF121b: Ziekenfonds;2022;
737;HC32: Dagbehandeling langdurige zorg;HF121b: Ziekenfonds;2023;
738;HC32: Dagbehandeling langdurige zorg;HF122: Zorgverzekeringswet;2021;82.0
739;HC32: Dagbehandeling langdurige zorg;HF122: Zorgverzekeringswet;2022;84.0
740;HC32: Dagbehandeling langdurige zorg;HF122: Zorgverzekeringswet;2023;95.0
741;HC32: Dagbehandeling langdurige zorg;Vrijwillige financiering, eigen betaling;2021;10.0
742;HC32: Dagbehandeling langdurige zorg;Vrijwillige financiering, eigen betaling;2022;11.0
743;HC32: Dagbehandeling langdurige zorg;Vrijwillige financiering, eigen betaling;2023;11.0
744;HC32: Dagbehandeling langdurige zorg;HF2: Vrijwillige financieringsvormen;2021;0.0
745;HC32: Dagbehandeling langdurige zorg;HF2: Vrijwillige financieringsvormen;2022;0.0
746;HC32: Dagbehandeling langdurige zorg;HF2: Vrijwillige financieringsvormen;2023;0.0
747;HC32: Dagbehandeling langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
748;HC32: Dagbehandeling langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
749;HC32: Dagbehandeling langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
750;HC32: Dagbehandeling langdurige zorg;HF22: Financiering door IZWH;2021;0.0
751;HC32: Dagbehandeling langdurige zorg;HF22: Financiering door IZWH;2022;0.0
752;HC32: Dagbehandeling langdurige zorg;HF22: Financiering door IZWH;2023;0.0
753;HC32: Dagbehandeling langdurige zorg;HF23: Financiering door ondernemingen;2021;0.0
754;HC32: Dagbehandeling langdurige zorg;HF23: Financiering door ondernemingen;2022;0.0
755;HC32: Dagbehandeling langdurige zorg;HF23: Financiering door ondernemingen;2023;0.0
756;HC32: Dagbehandeling langdurige zorg;HF3: Eigen betalingen;2021;10.0
757;HC32: Dagbehandeling langdurige zorg;HF3: Eigen betalingen;2022;11.0
758;HC32: Dagbehandeling langdurige zorg;HF3: Eigen betalingen;2023;11.0
759;HC32: Dagbehandeling langdurige zorg;HF31: Directe eigen betalingen;2021;0.0
760;HC32: Dagbehandeling langdurige zorg;HF31: Directe eigen betalingen;2022;0.0
761;HC32: Dagbehandeling langdurige zorg;HF31: Directe eigen betalingen;2023;0.0
762;HC32: Dagbehandeling langdurige zorg;HF32: Eigen risico en bijdragen;2021;10.0
763;HC32: Dagbehandeling langdurige zorg;HF32: Eigen risico en bijdragen;2022;11.0
764;HC32: Dagbehandeling langdurige zorg;HF32: Eigen risico en bijdragen;2023;11.0
765;HC33: Ambulante langdurige zorg;Totaal financiering van ingezetenen;2021;232.0
766;HC33: Ambulante langdurige zorg;Totaal financiering van ingezetenen;2022;248.0
767;HC33: Ambulante langdurige zorg;Totaal financiering van ingezetenen;2023;279.0
768;HC33: Ambulante langdurige zorg;HF1: Overheid en soc. verzekering;2021;224.0
769;HC33: Ambulante langdurige zorg;HF1: Overheid en soc. verzekering;2022;240.0
770;HC33: Ambulante langdurige zorg;HF1: Overheid en soc. verzekering;2023;270.0
771;HC33: Ambulante langdurige zorg;HF11: Overheid;2021;11.0
772;HC33: Ambulante langdurige zorg;HF11: Overheid;2022;15.0
773;HC33: Ambulante langdurige zorg;HF11: Overheid;2023;16.0
774;HC33: Ambulante langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2021;213.0
775;HC33: Ambulante langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2022;225.0
776;HC33: Ambulante langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2023;254.0
777;HC33: Ambulante langdurige zorg;HF121a: Wlz, AWBZ;2021;81.0
778;HC33: Ambulante langdurige zorg;HF121a: Wlz, AWBZ;2022;81.0
779;HC33: Ambulante langdurige zorg;HF121a: Wlz, AWBZ;2023;92.0
780;HC33: Ambulante langdurige zorg;HF121b: Ziekenfonds;2021;
781;HC33: Ambulante langdurige zorg;HF121b: Ziekenfonds;2022;
782;HC33: Ambulante langdurige zorg;HF121b: Ziekenfonds;2023;
783;HC33: Ambulante langdurige zorg;HF122: Zorgverzekeringswet;2021;131.0
784;HC33: Ambulante langdurige zorg;HF122: Zorgverzekeringswet;2022;143.0
785;HC33: Ambulante langdurige zorg;HF122: Zorgverzekeringswet;2023;162.0
786;HC33: Ambulante langdurige zorg;Vrijwillige financiering, eigen betaling;2021;8.0
787;HC33: Ambulante langdurige zorg;Vrijwillige financiering, eigen betaling;2022;8.0
788;HC33: Ambulante langdurige zorg;Vrijwillige financiering, eigen betaling;2023;9.0
789;HC33: Ambulante langdurige zorg;HF2: Vrijwillige financieringsvormen;2021;0.0
790;HC33: Ambulante langdurige zorg;HF2: Vrijwillige financieringsvormen;2022;0.0
791;HC33: Ambulante langdurige zorg;HF2: Vrijwillige financieringsvormen;2023;0.0
792;HC33: Ambulante langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
793;HC33: Ambulante langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
794;HC33: Ambulante langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
795;HC33: Ambulante langdurige zorg;HF22: Financiering door IZWH;2021;0.0
796;HC33: Ambulante langdurige zorg;HF22: Financiering door IZWH;2022;0.0
797;HC33: Ambulante langdurige zorg;HF22: Financiering door IZWH;2023;0.0
798;HC33: Ambulante langdurige zorg;HF23: Financiering door ondernemingen;2021;0.0
799;HC33: Ambulante langdurige zorg;HF23: Financiering door ondernemingen;2022;0.0
800;HC33: Ambulante langdurige zorg;HF23: Financiering door ondernemingen;2023;0.0
801;HC33: Ambulante langdurige zorg;HF3: Eigen betalingen;2021;8.0
802;HC33: Ambulante langdurige zorg;HF3: Eigen betalingen;2022;8.0
803;HC33: Ambulante langdurige zorg;HF3: Eigen betalingen;2023;9.0
804;HC33: Ambulante langdurige zorg;HF31: Directe eigen betalingen;2021;0.0
805;HC33: Ambulante langdurige zorg;HF31: Directe eigen betalingen;2022;0.0
806;HC33: Ambulante langdurige zorg;HF31: Directe eigen betalingen;2023;0.0
807;HC33: Ambulante langdurige zorg;HF32: Eigen risico en bijdragen;2021;8.0
808;HC33: Ambulante langdurige zorg;HF32: Eigen risico en bijdragen;2022;8.0
809;HC33: Ambulante langdurige zorg;HF32: Eigen risico en bijdragen;2023;9.0
810;HC34: Thuiszorg - langdurige zorg;Totaal financiering van ingezetenen;2021;6227.0
811;HC34: Thuiszorg - langdurige zorg;Totaal financiering van ingezetenen;2022;6478.0
812;HC34: Thuiszorg - langdurige zorg;Totaal financiering van ingezetenen;2023;6953.0
813;HC34: Thuiszorg - langdurige zorg;HF1: Overheid en soc. verzekering;2021;6157.0
814;HC34: Thuiszorg - langdurige zorg;HF1: Overheid en soc. verzekering;2022;6392.0
815;HC34: Thuiszorg - langdurige zorg;HF1: Overheid en soc. verzekering;2023;6862.0
816;HC34: Thuiszorg - langdurige zorg;HF11: Overheid;2021;131.0
817;HC34: Thuiszorg - langdurige zorg;HF11: Overheid;2022;76.0
818;HC34: Thuiszorg - langdurige zorg;HF11: Overheid;2023;78.0
819;HC34: Thuiszorg - langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2021;6026.0
820;HC34: Thuiszorg - langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2022;6316.0
821;HC34: Thuiszorg - langdurige zorg;HF12: Verplichte premiegeb verzekeringen;2023;6784.0
822;HC34: Thuiszorg - langdurige zorg;HF121a: Wlz, AWBZ;2021;2716.0
823;HC34: Thuiszorg - langdurige zorg;HF121a: Wlz, AWBZ;2022;3258.0
824;HC34: Thuiszorg - langdurige zorg;HF121a: Wlz, AWBZ;2023;3612.0
825;HC34: Thuiszorg - langdurige zorg;HF121b: Ziekenfonds;2021;
826;HC34: Thuiszorg - langdurige zorg;HF121b: Ziekenfonds;2022;
827;HC34: Thuiszorg - langdurige zorg;HF121b: Ziekenfonds;2023;
828;HC34: Thuiszorg - langdurige zorg;HF122: Zorgverzekeringswet;2021;3310.0
829;HC34: Thuiszorg - langdurige zorg;HF122: Zorgverzekeringswet;2022;3058.0
830;HC34: Thuiszorg - langdurige zorg;HF122: Zorgverzekeringswet;2023;3172.0
831;HC34: Thuiszorg - langdurige zorg;Vrijwillige financiering, eigen betaling;2021;70.0
832;HC34: Thuiszorg - langdurige zorg;Vrijwillige financiering, eigen betaling;2022;86.0
833;HC34: Thuiszorg - langdurige zorg;Vrijwillige financiering, eigen betaling;2023;91.0
834;HC34: Thuiszorg - langdurige zorg;HF2: Vrijwillige financieringsvormen;2021;0.0
835;HC34: Thuiszorg - langdurige zorg;HF2: Vrijwillige financieringsvormen;2022;0.0
836;HC34: Thuiszorg - langdurige zorg;HF2: Vrijwillige financieringsvormen;2023;0.0
837;HC34: Thuiszorg - langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
838;HC34: Thuiszorg - langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
839;HC34: Thuiszorg - langdurige zorg;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
840;HC34: Thuiszorg - langdurige zorg;HF22: Financiering door IZWH;2021;0.0
841;HC34: Thuiszorg - langdurige zorg;HF22: Financiering door IZWH;2022;0.0
842;HC34: Thuiszorg - langdurige zorg;HF22: Financiering door IZWH;2023;0.0
843;HC34: Thuiszorg - langdurige zorg;HF23: Financiering door ondernemingen;2021;0.0
844;HC34: Thuiszorg - langdurige zorg;HF23: Financiering door ondernemingen;2022;0.0
845;HC34: Thuiszorg - langdurige zorg;HF23: Financiering door ondernemingen;2023;0.0
846;HC34: Thuiszorg - langdurige zorg;HF3: Eigen betalingen;2021;70.0
847;HC34: Thuiszorg - langdurige zorg;HF3: Eigen betalingen;2022;86.0
848;HC34: Thuiszorg - langdurige zorg;HF3: Eigen betalingen;2023;91.0
849;HC34: Thuiszorg - langdurige zorg;HF31: Directe eigen betalingen;2021;0.0
850;HC34: Thuiszorg - langdurige zorg;HF31: Directe eigen betalingen;2022;0.0
851;HC34: Thuiszorg - langdurige zorg;HF31: Directe eigen betalingen;2023;0.0
852;HC34: Thuiszorg - langdurige zorg;HF32: Eigen risico en bijdragen;2021;70.0
853;HC34: Thuiszorg - langdurige zorg;HF32: Eigen risico en bijdragen;2022;86.0
854;HC34: Thuiszorg - langdurige zorg;HF32: Eigen risico en bijdragen;2023;91.0
855;HC4: Ondersteunende diensten;Totaal financiering van ingezetenen;2021;951.0
856;HC4: Ondersteunende diensten;Totaal financiering van ingezetenen;2022;975.0
857;HC4: Ondersteunende diensten;Totaal financiering van ingezetenen;2023;1130.0
858;HC4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2021;895.0
859;HC4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2022;918.0
860;HC4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2023;1071.0
861;HC4: Ondersteunende diensten;HF11: Overheid;2021;2.0
862;HC4: Ondersteunende diensten;HF11: Overheid;2022;0.0
863;HC4: Ondersteunende diensten;HF11: Overheid;2023;0.0
864;HC4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2021;893.0
865;HC4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2022;918.0
866;HC4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2023;1071.0
867;HC4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2021;0.0
868;HC4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2022;0.0
869;HC4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2023;0.0
870;HC4: Ondersteunende diensten;HF121b: Ziekenfonds;2021;
871;HC4: Ondersteunende diensten;HF121b: Ziekenfonds;2022;
872;HC4: Ondersteunende diensten;HF121b: Ziekenfonds;2023;
873;HC4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2021;893.0
874;HC4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2022;918.0
875;HC4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2023;1071.0
876;HC4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2021;56.0
877;HC4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2022;57.0
878;HC4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2023;60.0
879;HC4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2021;3.0
880;HC4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2022;3.0
881;HC4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2023;3.0
882;HC4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2021;3.0
883;HC4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2022;3.0
884;HC4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2023;3.0
885;HC4: Ondersteunende diensten;HF22: Financiering door IZWH;2021;0.0
886;HC4: Ondersteunende diensten;HF22: Financiering door IZWH;2022;0.0
887;HC4: Ondersteunende diensten;HF22: Financiering door IZWH;2023;0.0
888;HC4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2021;0.0
889;HC4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2022;0.0
890;HC4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2023;0.0
891;HC4: Ondersteunende diensten;HF3: Eigen betalingen;2021;53.0
892;HC4: Ondersteunende diensten;HF3: Eigen betalingen;2022;54.0
893;HC4: Ondersteunende diensten;HF3: Eigen betalingen;2023;57.0
894;HC4: Ondersteunende diensten;HF31: Directe eigen betalingen;2021;0.0
895;HC4: Ondersteunende diensten;HF31: Directe eigen betalingen;2022;0.0
896;HC4: Ondersteunende diensten;HF31: Directe eigen betalingen;2023;0.0
897;HC4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2021;53.0
898;HC4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2022;54.0
899;HC4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2023;57.0
900;HC41: Medisch laboratoriumonderzoek;Totaal financiering van ingezetenen;2021;69.0
901;HC41: Medisch laboratoriumonderzoek;Totaal financiering van ingezetenen;2022;69.0
902;HC41: Medisch laboratoriumonderzoek;Totaal financiering van ingezetenen;2023;74.0
903;HC41: Medisch laboratoriumonderzoek;HF1: Overheid en soc. verzekering;2021;64.0
904;HC41: Medisch laboratoriumonderzoek;HF1: Overheid en soc. verzekering;2022;64.0
905;HC41: Medisch laboratoriumonderzoek;HF1: Overheid en soc. verzekering;2023;69.0
906;HC41: Medisch laboratoriumonderzoek;HF11: Overheid;2021;0.0
907;HC41: Medisch laboratoriumonderzoek;HF11: Overheid;2022;0.0
908;HC41: Medisch laboratoriumonderzoek;HF11: Overheid;2023;0.0
909;HC41: Medisch laboratoriumonderzoek;HF12: Verplichte premiegeb verzekeringen;2021;64.0
910;HC41: Medisch laboratoriumonderzoek;HF12: Verplichte premiegeb verzekeringen;2022;64.0
911;HC41: Medisch laboratoriumonderzoek;HF12: Verplichte premiegeb verzekeringen;2023;69.0
912;HC41: Medisch laboratoriumonderzoek;HF121a: Wlz, AWBZ;2021;0.0
913;HC41: Medisch laboratoriumonderzoek;HF121a: Wlz, AWBZ;2022;0.0
914;HC41: Medisch laboratoriumonderzoek;HF121a: Wlz, AWBZ;2023;0.0
915;HC41: Medisch laboratoriumonderzoek;HF121b: Ziekenfonds;2021;
916;HC41: Medisch laboratoriumonderzoek;HF121b: Ziekenfonds;2022;
917;HC41: Medisch laboratoriumonderzoek;HF121b: Ziekenfonds;2023;
918;HC41: Medisch laboratoriumonderzoek;HF122: Zorgverzekeringswet;2021;64.0
