ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
5476;Mannen;18 jaar;Totaal;2003;97;66;59;59;28;31;1;0;0;0;0;43;31;23;8;12;3;8;17;7;10.6;31;68.3;61.1
5477;Mannen;18 jaar;Totaal;2004 1e kwartaal;98;67;60;59;30;29;1;1;0;0;0;48;34;25;10;13;5;9;13;7;10.0;31;68.2;61.4
5478;Mannen;18 jaar;Totaal;2004 2e kwartaal;98;66;57;56;28;28;1;1;0;0;0;45;35;26;9;11;4;6;12;9;14.2;32;67.7;58.1
5479;Mannen;18 jaar;Totaal;2004 3e kwartaal;99;68;59;58;29;29;1;1;0;0;0;44;32;23;9;12;3;9;15;9;12.6;31;68.6;60.0
5480;Mannen;18 jaar;Totaal;2004 4e kwartaal;99;69;61;60;30;30;1;1;0;0;0;46;35;26;9;11;3;8;15;8;11.4;30;69.9;61.9
5481;Mannen;18 jaar;Totaal;2004;98;68;59;58;29;29;1;1;0;0;0;46;34;25;9;12;4;8;14;8;12.1;31;68.6;60.3
5482;Mannen;18 jaar;Totaal;2005 1e kwartaal;99;67;58;56;28;28;1;1;0;0;0;45;35;26;9;10;2;8;13;9;13.7;33;67.2;58.0
5483;Mannen;18 jaar;Totaal;2005 2e kwartaal;99;70;61;59;28;31;2;1;0;0;0;47;35;26;9;11;3;9;14;9;12.6;30;70.1;61.3
5484;Mannen;18 jaar;Totaal;2005 3e kwartaal;100;66;60;59;26;33;1;1;0;0;0;44;34;26;8;10;3;7;16;6;8.9;33;66.4;60.6
5485;Mannen;18 jaar;Totaal;2005 4e kwartaal;100;63;56;55;26;29;1;1;0;0;0;44;35;27;8;8;2;6;13;7;10.9;37;63.3;56.4
5486;Mannen;18 jaar;Totaal;2005;100;66;59;57;27;30;1;1;0;0;0;45;35;26;9;10;3;7;14;8;11.6;33;66.8;59.0
5487;Mannen;18 jaar;Totaal;2006 1e kwartaal;100;62;53;52;21;31;1;1;0;0;0;43;34;26;8;10;3;7;10;9;14.3;38;62.3;53.4
5488;Mannen;18 jaar;Totaal;2006 2e kwartaal;99;62;57;56;22;34;1;1;0;0;0;45;36;27;9;9;3;6;12;5;7.9;37;62.7;57.7
5489;Mannen;18 jaar;Totaal;2006 3e kwartaal;99;68;60;59;22;37;1;1;0;0;0;45;35;25;11;9;3;6;16;7;10.9;31;68.4;61.0
5490;Mannen;18 jaar;Totaal;2006 4e kwartaal;99;62;54;53;23;30;1;1;0;0;0;41;31;23;8;10;3;7;13;7;12.2;37;62.2;54.6
5491;Mannen;18 jaar;Totaal;2006;99;63;56;55;22;33;1;1;0;0;0;44;34;25;9;10;3;6;13;7;11.3;36;63.9;56.7
5492;Mannen;18 jaar;Totaal;2007 1e kwartaal;99;66;55;53;22;31;2;2;0;0;0;43;36;28;7;7;2;5;13;10;15.7;33;66.5;56.0
5493;Mannen;18 jaar;Totaal;2007 2e kwartaal;99;69;63;60;24;36;3;2;0;1;0;48;38;29;9;10;5;6;15;7;9.5;30;70.1;63.4
5494;Mannen;18 jaar;Totaal;2007 3e kwartaal;99;69;64;62;24;38;2;2;0;0;0;45;34;25;9;11;4;6;19;5;7.8;30;69.8;64.3
5495;Mannen;18 jaar;Totaal;2007 4e kwartaal;100;64;56;54;23;32;2;2;0;0;0;43;34;26;8;9;3;6;13;8;11.9;36;64.0;56.4
5496;Mannen;18 jaar;Totaal;2007;99;67;60;57;23;34;2;2;0;0;0;45;35;27;8;9;4;6;15;7;11.2;32;67.6;60.0
5497;Mannen;18 jaar;Totaal;2008 1e kwartaal;100;69;62;60;24;37;2;1;0;0;0;48;37;27;10;11;5;6;14;7;10.1;31;68.9;61.9
5498;Mannen;18 jaar;Totaal;2008 2e kwartaal;101;69;63;61;21;39;2;2;0;0;0;49;36;24;12;12;5;7;14;7;9.7;32;68.4;61.8
5499;Mannen;18 jaar;Totaal;2008 3e kwartaal;103;70;61;59;22;36;3;2;0;1;0;44;34;22;12;11;4;7;17;9;13.0;32;68.5;59.6
5500;Mannen;18 jaar;Totaal;2008 4e kwartaal;104;68;63;61;26;36;2;2;0;0;0;52;40;27;14;11;4;8;11;5;7.5;36;65.7;60.8
5501;Mannen;18 jaar;Totaal;2008;102;69;62;60;23;37;2;2;0;0;0;48;37;25;12;11;4;7;14;7;10.1;33;67.9;61.0
5502;Mannen;18 jaar;Totaal;2009 1e kwartaal;104;70;62;61;25;35;2;2;0;0;0;50;39;27;11;12;4;7;12;7;10.7;34;67.1;59.9
5503;Mannen;18 jaar;Totaal;2009 2e kwartaal;104;71;63;61;25;36;2;2;0;0;0;53;42;30;12;11;4;7;10;8;11.5;33;68.5;60.6
5504;Mannen;18 jaar;Totaal;2009 3e kwartaal;104;69;59;57;20;37;2;2;0;0;0;48;35;24;11;13;5;8;11;10;14.8;35;66.3;56.5
5505;Mannen;18 jaar;Totaal;2009 4e kwartaal;104;66;58;56;20;35;2;2;0;0;0;48;36;26;10;12;5;8;10;8;12.0;38;63.7;56.1
5506;Mannen;18 jaar;Totaal;2009;104;69;61;59;23;36;2;2;0;0;0;50;38;27;11;12;4;8;11;8;12.2;35;66.4;58.3
5507;Mannen;18 jaar;Totaal;2010 1e kwartaal;104;67;62;60;21;39;2;1;0;0;0;53;41;33;8;12;4;8;9;5;7.3;37;64.3;59.7
5508;Mannen;18 jaar;Totaal;2010 2e kwartaal;103;68;61;59;18;41;2;1;0;1;0;50;40;30;10;10;4;6;11;7;10.5;35;65.6;58.7
5509;Mannen;18 jaar;Totaal;2010 3e kwartaal;103;67;58;57;19;38;2;1;0;1;0;46;33;25;9;13;6;6;13;9;13.3;36;65.4;56.7
5510;Mannen;18 jaar;Totaal;2010 4e kwartaal;103;61;54;52;18;34;2;2;0;1;0;45;36;29;7;9;4;5;10;7;11.8;41;59.8;52.7
5511;Mannen;18 jaar;Totaal;2010;103;66;59;57;19;38;2;1;0;1;0;48;37;29;8;11;5;6;10;7;10.7;37;63.8;57.0
5512;Mannen;18 jaar;Totaal;2011 1e kwartaal;103;62;55;52;19;33;2;2;0;0;0;45;36;30;6;10;3;7;9;8;12.1;40;60.8;53.4
5513;Mannen;18 jaar;Totaal;2011 2e kwartaal;102;64;58;56;19;37;2;2;0;0;0;48;38;29;9;9;3;6;10;6;9.2;39;62.3;56.6
5514;Mannen;18 jaar;Totaal;2011 3e kwartaal;102;69;61;60;22;37;2;2;0;0;0;52;40;29;11;12;5;7;9;7;10.9;33;67.6;60.2
5515;Mannen;18 jaar;Totaal;2011 4e kwartaal;102;71;63;61;23;38;2;2;0;0;0;54;42;32;10;12;4;7;10;7;10.5;31;69.4;62.1
5516;Mannen;18 jaar;Totaal;2011;102;66;59;57;21;37;2;2;0;0;0;50;39;30;9;11;4;7;10;7;10.7;36;65.0;58.1
5517;Mannen;18 jaar;Totaal;2012 1e kwartaal;102;69;61;59;22;37;1;1;0;0;0;51;40;29;11;11;4;7;9;8;12.0;33;67.8;59.6
5518;Mannen;18 jaar;Totaal;2012 2e kwartaal;102;72;64;62;21;42;1;1;0;0;0;56;43;33;10;13;6;7;8;8;11.8;30;70.7;62.4
5519;Mannen;18 jaar;Totaal;2012 3e kwartaal;102;71;61;60;17;43;1;1;0;0;0;53;40;31;10;13;6;7;8;10;13.7;31;69.2;59.8
5520;Mannen;18 jaar;Totaal;2012 4e kwartaal;102;67;58;56;17;39;1;1;0;0;0;50;41;33;7;10;3;7;7;9;14.0;35;65.4;56.2
5521;Mannen;18 jaar;Totaal;2012;102;70;61;59;19;40;1;1;0;0;0;53;41;31;10;11;5;7;8;9;12.9;32;68.3;59.5
5522;Mannen;18 jaar;Totaal;2013 1e kwartaal;102;65;58;56;17;39;2;1;0;1;0;51;41;33;8;10;4;6;7;8;11.8;37;63.9;56.3
5523;Mannen;18 jaar;Totaal;2013 2e kwartaal;101;71;61;59;16;43;2;2;0;1;0;53;42;34;8;11;3;8;8;10;14.2;30;70.3;60.3
5524;Mannen;18 jaar;Totaal;2013 3e kwartaal;101;69;62;58;15;43;3;3;0;1;0;52;44;33;11;8;3;6;9;7;10.7;32;68.4;61.0
5525;Mannen;18 jaar;Totaal;2013 4e kwartaal;100;69;62;59;14;45;3;2;0;0;0;56;46;37;8;10;4;6;6;7;10.0;31;68.6;61.7
5526;Mannen;18 jaar;Totaal;2013;101;69;61;58;16;42;3;2;0;1;0;53;43;34;9;10;4;6;7;8;11.7;33;67.8;59.8
5527;Mannen;18 jaar;Totaal;2014 1e kwartaal;100;66;56;53;13;40;3;2;0;0;0;50;42;34;7;9;4;5;6;10;15.2;34;66.2;56.2
5528;Mannen;18 jaar;Totaal;2014 2e kwartaal;100;62;55;52;12;41;3;2;0;0;0;48;39;33;6;9;3;5;7;7;10.7;38;61.7;55.1
5529;Mannen;18 jaar;Totaal;2014 3e kwartaal;100;67;58;55;12;43;3;2;0;1;0;50;39;31;8;11;5;6;8;8;12.6;33;66.7;58.3
5530;Mannen;18 jaar;Totaal;2014 4e kwartaal;100;64;58;55;16;39;3;2;0;0;0;51;44;33;11;7;4;3;6;6;9.9;36;64.1;57.8
5531;Mannen;18 jaar;Totaal;2014;100;65;57;54;13;41;3;2;0;0;0;50;41;33;8;9;4;5;7;8;12.1;35;64.7;56.8
5532;Mannen;18 jaar;Totaal;2015 1e kwartaal;100;65;58;55;16;40;2;2;0;0;0;52;43;33;10;9;3;6;5;7;11.5;35;65.1;57.6
5533;Mannen;18 jaar;Totaal;2015 2e kwartaal;100;66;60;59;16;43;2;2;0;0;0;54;43;33;11;11;6;5;6;6;8.8;34;66.1;60.3
5534;Mannen;18 jaar;Totaal;2015 3e kwartaal;100;70;64;62;13;49;2;2;0;0;0;55;42;31;11;13;7;6;9;6;8.7;30;69.9;63.8
5535;Mannen;18 jaar;Totaal;2015 4e kwartaal;100;64;57;54;12;42;3;2;0;1;0;49;41;31;10;8;4;4;8;7;11.4;36;64.5;57.1
5536;Mannen;18 jaar;Totaal;2015;100;66;60;57;14;43;2;2;0;0;0;53;43;32;10;10;5;5;7;7;10.0;34;66.4;59.7
5537;Mannen;18 jaar;Totaal;2016 1e kwartaal;100;66;59;56;11;46;3;2;0;1;0;53;44;34;10;9;4;5;6;7;10.9;34;66.1;58.9
5538;Mannen;18 jaar;Totaal;2016 2e kwartaal;102;68;60;57;12;45;3;2;0;1;0;53;44;35;10;9;4;5;6;8;12.5;33;67.1;58.7
5539;Mannen;18 jaar;Totaal;2016 3e kwartaal;103;69;60;58;12;46;2;2;0;0;0;50;38;28;10;12;5;7;10;10;13.9;33;67.6;58.2
5540;Mannen;18 jaar;Totaal;2016 4e kwartaal;104;65;57;55;11;44;2;2;0;0;0;51;39;29;10;12;4;8;6;8;11.9;39;62.3;54.9
5541;Mannen;18 jaar;Totaal;2016;102;67;59;56;11;45;2;2;0;0;0;52;41;32;10;10;4;6;7;8;12.3;35;65.8;57.7
5542;Mannen;18 jaar;Totaal;2017 1e kwartaal;105;68;60;58;11;48;1;1;0;0;0;55;43;33;11;11;4;7;5;8;12.4;36;65.2;57.1
5543;Mannen;18 jaar;Totaal;2017 2e kwartaal;105;66;61;59;12;47;2;2;0;0;0;57;43;35;9;13;5;8;4;6;8.3;38;63.4;58.1
5544;Mannen;18 jaar;Totaal;2017 3e kwartaal;105;72;66;65;15;50;1;1;0;0;0;59;45;32;13;13;6;7;7;6;8.4;34;68.0;62.3
5545;Mannen;18 jaar;Totaal;2017 4e kwartaal;106;70;65;64;17;46;1;1;0;0;0;57;44;35;10;12;7;5;8;5;7.7;36;66.3;61.2
5546;Mannen;18 jaar;Totaal;2017;105;69;63;61;14;48;1;1;0;0;0;57;44;33;11;13;6;7;6;6;9.2;36;65.7;59.7
5547;Mannen;18 jaar;Totaal;2018 1e kwartaal;106;71;66;64;16;48;2;1;0;0;0;60;47;36;11;13;4;8;6;6;8.0;35;67.2;61.8
5548;Mannen;18 jaar;Totaal;2018 2e kwartaal;107;75;69;66;14;52;3;3;0;0;0;62;46;36;11;16;8;7;7;6;7.7;32;70.1;64.6
5549;Mannen;18 jaar;Totaal;2018 3e kwartaal;107;73;68;66;15;51;2;2;0;0;0;59;43;32;11;16;7;8;9;6;7.5;34;68.5;63.4
5550;Mannen;18 jaar;Totaal;2018 4e kwartaal;108;71;66;64;15;49;2;2;0;0;0;58;45;36;10;13;4;8;8;5;7.2;36;66.3;61.6
5551;Mannen;18 jaar;Totaal;2018;107;73;67;65;15;50;2;2;0;0;0;60;46;35;11;14;6;8;8;6;7.6;34;68.0;62.8
5552;Mannen;18 jaar;Totaal;2019 1e kwartaal;108;77;73;71;16;55;2;2;0;0;0;64;53;39;13;12;5;7;8;5;6.3;31;71.7;67.2
5553;Mannen;18 jaar;Totaal;2019 2e kwartaal;108;78;71;70;15;54;1;1;0;0;0;63;51;37;14;12;6;6;8;7;8.6;30;72.1;65.9
5554;Mannen;18 jaar;Totaal;2019 3e kwartaal;108;73;69;67;16;51;2;2;0;0;0;60;45;32;14;15;7;8;9;4;5.1;35;67.3;63.8
5555;Mannen;18 jaar;Totaal;2019 4e kwartaal;108;72;67;65;15;50;2;2;0;0;0;60;47;33;14;13;5;8;7;5;6.7;35;67.1;62.6
5556;Mannen;18 jaar;Totaal;2019;108;75;70;68;16;53;2;2;0;0;0;62;49;35;14;13;6;7;8;5;6.7;33;69.5;64.9
5557;Mannen;18 jaar;Totaal;2020 1e kwartaal;108;75;70;68;18;50;2;2;0;0;0;62;48;36;11;14;5;9;8;5;6.8;33;69.5;64.8
5558;Mannen;18 jaar;Totaal;2020 2e kwartaal;108;74;67;63;14;49;3;2;1;0;0;58;47;34;13;12;5;6;8;7;9.6;34;68.5;62.0
5559;Mannen;18 jaar;Totaal;2020 3e kwartaal;108;76;65;62;15;48;2;2;0;0;0;55;45;33;12;11;5;6;9;11;14.7;32;70.7;60.3
5560;Mannen;18 jaar;Totaal;2020 4e kwartaal;107;73;67;64;16;48;3;2;0;1;0;59;48;36;12;11;5;6;8;7;9.1;34;68.4;62.2
5561;Mannen;18 jaar;Totaal;2020;108;75;67;64;16;49;3;2;0;0;0;59;47;35;12;12;5;7;8;8;10.1;33;69.3;62.3
5562;Mannen;18 jaar;Totaal;2021 1e kwartaal;107;76;68;66;4;62;2;2;0;0;0;55;42;29;13;14;7;7;12;9;11.5;31;71.2;63.0
5563;Mannen;18 jaar;Totaal;2021 2e kwartaal;107;82;71;69;7;63;1;1;0;0;0;58;46;33;13;12;7;5;13;11;13.4;25;76.4;66.1
5564;Mannen;18 jaar;Totaal;2021 3e kwartaal;107;85;77;73;7;66;4;3;0;1;0;60;44;30;14;17;9;7;16;8;9.7;22;79.3;71.6
5565;Mannen;18 jaar;Totaal;2021 4e kwartaal;109;85;76;74;8;66;2;2;0;0;0;61;48;35;14;13;7;6;15;8;10.0;24;77.9;70.1
5566;Mannen;18 jaar;Totaal;2021;108;82;73;71;7;64;2;2;0;0;0;59;45;32;13;14;8;6;14;9;11.1;26;76.2;67.7
5567;Mannen;18 jaar;Totaal;2022 1e kwartaal;108;82;77;74;9;66;3;2;0;1;0;64;50;36;15;14;9;5;13;5;6.1;26;76.2;71.6
5568;Mannen;18 jaar;Volgt formeel onderwijs;2003 1e kwartaal;76;48;44;43;21;22;1;0;0;0;0;37;29;21;8;9;2;7;6;4;8.5;28;63.1;57.8
5569;Mannen;18 jaar;Volgt formeel onderwijs;2003 2e kwartaal;82;55;50;49;21;28;0;0;0;0;0;41;32;24;8;9;2;8;8;6;10.1;26;67.7;60.9
5570;Mannen;18 jaar;Volgt formeel onderwijs;2003 3e kwartaal;77;49;47;47;22;25;0;0;0;0;0;37;27;19;7;10;1;9;10;2;3.9;28;63.6;61.1
5571;Mannen;18 jaar;Volgt formeel onderwijs;2003 4e kwartaal;78;52;48;47;22;25;1;1;0;0;0;40;31;23;8;9;2;7;7;5;9.1;26;66.7;60.7
5572;Mannen;18 jaar;Volgt formeel onderwijs;2003;78;51;47;47;22;25;1;0;0;0;0;39;30;22;8;9;2;8;8;4;8.0;27;65.3;60.1
5573;Mannen;18 jaar;Volgt formeel onderwijs;2004 1e kwartaal;81;53;49;49;25;24;1;1;0;0;0;43;33;24;9;10;2;7;7;4;7.6;28;65.7;60.6
5574;Mannen;18 jaar;Volgt formeel onderwijs;2004 2e kwartaal;84;55;49;48;24;23;1;1;0;0;0;41;33;25;8;8;3;5;7;6;11.1;30;65.0;57.7
5575;Mannen;18 jaar;Volgt formeel onderwijs;2004 3e kwartaal;82;55;49;48;24;24;1;1;0;0;0;40;30;22;8;10;2;8;9;6;11.3;27;67.1;59.6
5576;Mannen;18 jaar;Volgt formeel onderwijs;2004 4e kwartaal;81;54;49;48;24;25;1;1;0;0;0;43;34;26;8;9;2;7;7;5;8.9;27;66.5;60.5
5577;Mannen;18 jaar;Volgt formeel onderwijs;2004;82;54;49;48;24;24;1;1;0;0;0;42;32;24;8;9;2;7;7;5;9.7;28;66.0;59.6
5578;Mannen;18 jaar;Volgt formeel onderwijs;2005 1e kwartaal;84;54;47;45;23;22;1;1;0;0;0;41;33;25;8;8;2;7;6;7;12.7;31;63.4;55.4
5579;Mannen;18 jaar;Volgt formeel onderwijs;2005 2e kwartaal;84;57;51;49;24;26;1;1;0;0;0;44;35;26;9;9;2;8;7;6;11.0;27;67.6;60.2
5580;Mannen;18 jaar;Volgt formeel onderwijs;2005 3e kwartaal;83;53;48;48;21;26;1;1;0;0;0;39;32;24;8;7;2;6;9;5;8.6;30;63.9;58.4
5581;Mannen;18 jaar;Volgt formeel onderwijs;2005 4e kwartaal;85;51;46;45;21;24;1;1;0;0;0;41;34;26;8;7;2;5;5;5;9.5;34;59.7;54.0
5582;Mannen;18 jaar;Volgt formeel onderwijs;2005;84;54;48;47;22;25;1;1;0;0;0;41;33;25;8;8;2;6;7;6;10.4;31;63.6;57.0
5583;Mannen;18 jaar;Volgt formeel onderwijs;2006 1e kwartaal;85;50;43;42;17;25;1;1;0;0;0;39;31;25;7;7;2;5;4;7;13.4;36;58.2;50.4
5584;Mannen;18 jaar;Volgt formeel onderwijs;2006 2e kwartaal;86;52;48;47;19;28;1;1;0;0;0;42;35;26;9;7;2;5;6;4;7.8;34;60.2;55.5
5585;Mannen;18 jaar;Volgt formeel onderwijs;2006 3e kwartaal;86;58;52;51;19;32;1;1;0;0;0;41;34;24;10;8;2;6;11;6;9.7;28;67.4;60.9
5586;Mannen;18 jaar;Volgt formeel onderwijs;2006 4e kwartaal;82;49;44;44;19;24;1;1;0;0;0;39;30;22;8;8;3;6;6;4;8.5;33;59.4;54.3
5587;Mannen;18 jaar;Volgt formeel onderwijs;2006;85;52;47;46;19;27;1;1;0;0;0;40;32;24;8;8;2;5;7;5;9.8;33;61.3;55.3
5588;Mannen;18 jaar;Volgt formeel onderwijs;2007 1e kwartaal;84;54;47;45;18;26;2;1;0;0;0;40;34;28;7;6;2;4;6;7;13.6;31;63.8;55.1
5589;Mannen;18 jaar;Volgt formeel onderwijs;2007 2e kwartaal;86;58;52;50;20;30;2;2;0;0;0;44;36;27;9;9;3;5;8;6;9.6;28;67.3;60.9
5590;Mannen;18 jaar;Volgt formeel onderwijs;2007 3e kwartaal;83;56;52;51;19;31;2;2;0;0;0;40;32;24;8;8;3;5;12;4;7.1;27;67.5;62.7
5591;Mannen;18 jaar;Volgt formeel onderwijs;2007 4e kwartaal;83;50;47;45;19;26;1;1;0;0;0;40;33;25;8;7;2;5;7;4;7.0;33;60.6;56.3
5592;Mannen;18 jaar;Volgt formeel onderwijs;2007;84;55;49;48;19;29;2;2;0;0;0;41;34;26;8;7;3;5;8;5;9.3;30;64.8;58.8
5593;Mannen;18 jaar;Volgt formeel onderwijs;2008 1e kwartaal;87;58;53;51;20;31;2;1;0;0;0;45;37;26;10;9;4;5;8;5;8.9;29;66.5;60.6
5594;Mannen;18 jaar;Volgt formeel onderwijs;2008 2e kwartaal;87;57;53;51;17;33;2;1;0;0;0;45;35;24;11;10;4;6;7;5;8.2;30;65.5;60.2
5595;Mannen;18 jaar;Volgt formeel onderwijs;2008 3e kwartaal;85;56;50;48;19;29;2;1;0;1;0;40;31;21;11;8;3;6;10;7;11.7;28;66.5;58.8
5596;Mannen;18 jaar;Volgt formeel onderwijs;2008 4e kwartaal;90;58;55;53;22;31;2;1;0;0;0;48;39;26;13;9;3;6;7;3;5.0;32;64.3;61.0
5597;Mannen;18 jaar;Volgt formeel onderwijs;2008;87;57;53;51;20;31;2;1;0;0;0;45;35;24;11;9;3;6;8;5;8.4;30;65.7;60.2
5598;Mannen;18 jaar;Volgt formeel onderwijs;2009 1e kwartaal;92;60;55;53;22;31;1;1;0;0;0;47;38;27;11;9;4;6;8;6;9.3;32;65.6;59.5
5599;Mannen;18 jaar;Volgt formeel onderwijs;2009 2e kwartaal;92;61;55;53;22;31;2;1;0;0;0;49;40;29;11;9;3;6;6;6;9.3;31;66.1;59.9
5600;Mannen;18 jaar;Volgt formeel onderwijs;2009 3e kwartaal;90;58;51;50;17;32;2;1;0;0;0;44;34;24;10;10;4;6;7;7;12.2;31;65.0;57.1
5601;Mannen;18 jaar;Volgt formeel onderwijs;2009 4e kwartaal;88;55;49;47;16;31;2;2;0;0;0;44;35;26;9;9;3;6;5;5;9.7;33;62.0;56.0
5602;Mannen;18 jaar;Volgt formeel onderwijs;2009;91;59;53;51;19;31;2;2;0;0;0;46;37;26;10;9;3;6;7;6;10.1;32;64.7;58.2
5603;Mannen;18 jaar;Volgt formeel onderwijs;2010 1e kwartaal;91;57;53;51;18;33;1;1;0;0;0;47;38;31;7;9;2;7;5;4;7.2;34;62.7;58.2
5604;Mannen;18 jaar;Volgt formeel onderwijs;2010 2e kwartaal;92;59;54;52;16;36;2;1;0;1;0;47;38;29;9;9;3;5;7;5;8.6;34;63.6;58.1
5605;Mannen;18 jaar;Volgt formeel onderwijs;2010 3e kwartaal;85;53;47;45;15;31;2;1;0;1;0;39;30;22;8;9;4;5;8;6;11.2;32;62.0;55.0
5606;Mannen;18 jaar;Volgt formeel onderwijs;2010 4e kwartaal;90;52;47;45;14;30;2;1;0;1;0;41;34;27;7;7;3;4;6;5;9.6;38;57.6;52.0
5607;Mannen;18 jaar;Volgt formeel onderwijs;2010;90;55;50;48;16;32;2;1;0;0;0;44;35;27;8;9;3;5;6;5;9.1;35;61.5;55.9
5608;Mannen;18 jaar;Volgt formeel onderwijs;2011 1e kwartaal;88;51;47;45;16;29;2;2;0;0;0;42;35;29;6;7;2;5;5;4;8.4;37;57.9;53.0
5609;Mannen;18 jaar;Volgt formeel onderwijs;2011 2e kwartaal;91;55;50;49;17;32;1;1;0;0;0;44;36;28;8;8;2;6;7;5;8.5;36;60.5;55.4
5610;Mannen;18 jaar;Volgt formeel onderwijs;2011 3e kwartaal;91;60;55;53;19;34;2;2;0;0;0;48;38;28;10;10;4;6;7;5;9.0;30;66.5;60.5
5611;Mannen;18 jaar;Volgt formeel onderwijs;2011 4e kwartaal;87;58;53;51;19;31;2;2;0;0;0;48;39;30;9;8;3;6;5;5;9.2;29;66.5;60.3
5612;Mannen;18 jaar;Volgt formeel onderwijs;2011;89;56;51;50;18;32;2;1;0;0;0;45;37;29;8;8;3;6;6;5;8.8;33;62.8;57.3
5613;Mannen;18 jaar;Volgt formeel onderwijs;2012 1e kwartaal;90;60;53;52;20;32;1;1;0;0;0;48;38;28;10;9;3;6;5;7;11.5;30;66.3;58.7
5614;Mannen;18 jaar;Volgt formeel onderwijs;2012 2e kwartaal;91;63;56;55;19;37;1;1;0;0;0;51;41;32;9;10;4;7;5;7;10.7;28;69.1;61.7
5615;Mannen;18 jaar;Volgt formeel onderwijs;2012 3e kwartaal;91;63;55;54;15;39;1;1;0;0;0;49;39;30;9;11;5;6;6;8;12.6;28;69.0;60.3
5616;Mannen;18 jaar;Volgt formeel onderwijs;2012 4e kwartaal;92;58;51;50;15;34;1;1;0;0;0;46;39;32;7;7;2;5;4;8;13.1;34;63.3;55.0
5617;Mannen;18 jaar;Volgt formeel onderwijs;2012;91;61;54;53;17;35;1;1;0;0;0;49;39;30;9;9;3;6;5;7;12.0;30;66.9;58.9
5618;Mannen;18 jaar;Volgt formeel onderwijs;2013 1e kwartaal;93;58;52;51;14;36;1;1;0;0;0;47;39;32;7;8;3;5;5;6;10.6;34;62.8;56.1
5619;Mannen;18 jaar;Volgt formeel onderwijs;2013 2e kwartaal;91;63;55;53;13;40;2;1;0;0;0;49;40;33;7;9;3;6;6;9;13.7;28;69.3;59.8
5620;Mannen;18 jaar;Volgt formeel onderwijs;2013 3e kwartaal;90;60;54;51;12;39;3;2;0;0;0;48;41;31;10;7;2;4;6;6;9.6;30;66.7;60.3
5621;Mannen;18 jaar;Volgt formeel onderwijs;2013 4e kwartaal;89;60;54;53;12;41;2;2;0;0;0;51;43;36;8;8;3;5;3;5;8.8;30;66.8;60.9
5622;Mannen;18 jaar;Volgt formeel onderwijs;2013;91;60;54;52;13;39;2;2;0;0;0;49;41;33;8;8;3;5;5;6;10.7;31;66.4;59.3
5623;Mannen;18 jaar;Volgt formeel onderwijs;2014 1e kwartaal;91;59;50;48;12;37;2;2;0;0;0;47;40;33;7;6;2;4;4;9;15.0;32;64.7;54.9
5624;Mannen;18 jaar;Volgt formeel onderwijs;2014 2e kwartaal;90;55;50;47;11;36;3;2;0;0;0;45;38;32;6;7;2;4;5;6;10.7;35;61.6;55.1
5625;Mannen;18 jaar;Volgt formeel onderwijs;2014 3e kwartaal;89;59;52;50;11;40;2;2;0;0;0;47;38;30;8;9;4;5;5;7;11.3;30;66.3;58.8
5626;Mannen;18 jaar;Volgt formeel onderwijs;2014 4e kwartaal;90;57;52;50;14;36;2;2;0;0;0;48;42;33;9;6;3;3;5;5;8.6;32;63.9;58.4
5627;Mannen;18 jaar;Volgt formeel onderwijs;2014;90;58;51;49;12;37;2;2;0;0;0;46;39;32;8;7;3;4;5;7;11.4;32;64.1;56.8
5628;Mannen;18 jaar;Volgt formeel onderwijs;2015 1e kwartaal;90;58;51;49;14;35;2;2;0;0;0;48;41;32;9;7;2;5;3;7;11.3;32;64.2;56.9
5629;Mannen;18 jaar;Volgt formeel onderwijs;2015 2e kwartaal;90;58;53;52;14;38;1;1;0;0;0;50;41;31;10;9;5;4;3;5;8.3;32;64.4;59.1
5630;Mannen;18 jaar;Volgt formeel onderwijs;2015 3e kwartaal;87;60;55;53;11;43;2;1;0;0;0;49;39;29;10;10;5;5;6;5;8.4;27;68.9;63.2
5631;Mannen;18 jaar;Volgt formeel onderwijs;2015 4e kwartaal;88;55;49;47;11;36;2;2;0;0;0;44;38;29;9;6;2;3;5;6;10.8;33;62.9;56.1
5632;Mannen;18 jaar;Volgt formeel onderwijs;2015;89;58;52;50;12;38;2;2;0;0;0;48;40;30;10;8;4;4;5;6;9.7;31;65.1;58.8
5633;Mannen;18 jaar;Volgt formeel onderwijs;2016 1e kwartaal;89;59;52;50;9;41;3;2;0;1;0;49;40;32;8;8;4;5;4;6;10.6;30;65.9;58.9
