ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
1966;Mannen;3 Hbo, wo;2022 2e kwartaal;1991;419;108;63;45;312;75;237;1571;38.3
1967;Mannen;3 Hbo, wo;2022 3e kwartaal;2007;439;99;60;39;340;86;254;1568;38.2
1968;Mannen;3 Hbo, wo;2022 4e kwartaal;2017;441;105;61;44;335;88;247;1577;38.0
1969;Mannen;3 Hbo, wo;2022;1999;429;103;60;42;326;80;246;1570;38.2
1970;Mannen;3 Hbo, wo;2023 1e kwartaal;1993;437;105;65;40;332;86;246;1556;38.0
1971;Mannen;3 Hbo, wo;2023 2e kwartaal;1992;424;103;59;45;321;83;238;1568;38.1
1972;Mannen;3 Hbo, wo;2023 3e kwartaal;1993;445;102;58;44;343;92;251;1547;37.9
1973;Mannen;3 Hbo, wo;2023 4e kwartaal;1996;444;99;58;41;345;95;250;1552;38.0
1974;Mannen;3 Hbo, wo;2023;1994;438;103;60;43;335;89;246;1556;38.0
1975;Mannen;3 Hbo, wo;2024 1e kwartaal;1985;443;105;61;44;338;85;254;1541;38.0
1976;Mannen;3 Hbo, wo;2024 2e kwartaal;2018;448;109;62;47;339;81;258;1570;38.0
1977;Mannen;3 Hbo, wo;2024 3e kwartaal;2021;439;113;65;48;326;75;251;1582;37.9
1978;Mannen;3 Hbo, wo;2024 4e kwartaal;2037;443;108;65;43;335;84;251;1594;37.9
1979;Mannen;3 Hbo, wo;2024;2015;443;109;63;45;335;81;253;1572;37.9
1980;Mannen;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;86;27;15;11;4;12;5;8;59;33.1
1981;Mannen;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;96;30;13;8;4;17;7;10;66;34.4
1982;Mannen;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;92;24;10;7;2;15;7;8;68;35.6
1983;Mannen;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;93;27;11;9;3;16;5;11;66;35.4
1984;Mannen;Onderwijsniveau: weet niet of onbekend;2013;92;27;12;9;3;15;6;9;65;34.7
1985;Mannen;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;72;21;7;5;3;13;4;9;51;35.9
1986;Mannen;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;55;14;2;1;1;12;2;9;41;38.6
1987;Mannen;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;42;8;3;2;1;6;1;4;34;38.4
1988;Mannen;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;40;12;4;3;1;8;2;6;28;35.1
1989;Mannen;Onderwijsniveau: weet niet of onbekend;2014;52;14;4;3;2;10;2;7;39;36.9
1990;Mannen;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;46;14;3;2;1;11;3;7;32;36.1
1991;Mannen;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;42;12;2;2;1;9;3;7;30;36.8
1992;Mannen;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;38;11;3;2;0;8;3;5;27;35.4
1993;Mannen;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;37;11;2;2;1;8;3;5;26;36.1
1994;Mannen;Onderwijsniveau: weet niet of onbekend;2015 ;41;12;3;2;1;9;3;6;29;36.1
1995;Mannen;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;44;10;3;2;1;8;2;6;34;37.3
1996;Mannen;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;51;12;4;2;2;8;2;6;39;37.4
1997;Mannen;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;55;11;4;2;1;7;2;5;45;38.0
1998;Mannen;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;63;13;4;3;2;8;3;6;51;38.2
1999;Mannen;Onderwijsniveau: weet niet of onbekend;2016;54;11;4;2;1;8;2;6;42;37.8
2000;Mannen;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;66;14;5;4;1;9;3;6;52;38.4
2001;Mannen;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;60;12;5;3;2;7;4;4;48;37.9
2002;Mannen;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;65;13;5;3;1;8;2;6;52;38.7
2003;Mannen;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;61;13;4;2;2;10;4;6;48;38.7
2004;Mannen;Onderwijsniveau: weet niet of onbekend;2017;63;13;4;3;2;9;3;5;50;38.4
2005;Mannen;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;59;11;2;1;0;9;3;6;48;38.9
2006;Mannen;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;60;11;2;1;1;9;3;7;49;38.1
2007;Mannen;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;60;9;3;2;1;6;2;5;51;38.7
2008;Mannen;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;68;11;3;2;2;7;2;5;57;38.0
2009;Mannen;Onderwijsniveau: weet niet of onbekend;2018;62;10;3;1;1;8;2;6;51;38.4
2010;Mannen;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;72;13;3;1;2;10;4;6;59;38.3
2011;Mannen;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;70;14;2;1;0;12;5;8;56;38.0
2012;Mannen;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;75;20;5;3;2;15;7;8;55;36.3
2013;Mannen;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;82;21;5;2;3;16;8;9;60;36.3
2014;Mannen;Onderwijsniveau: weet niet of onbekend;2019;75;17;3;2;2;13;6;8;58;37.2
2015;Mannen;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;74;19;5;3;1;14;5;9;55;36.1
2016;Mannen;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;77;14;3;3;1;11;3;8;63;37.4
2017;Mannen;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;75;17;5;4;1;12;5;6;59;36.8
2018;Mannen;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;65;12;5;3;1;7;1;6;53;37.0
2019;Mannen;Onderwijsniveau: weet niet of onbekend;2020;73;15;4;3;1;11;4;7;57;36.8
2020;Mannen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;40;5;1;1;0;4;2;2;35;40.6
2021;Mannen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;33;5;1;1;0;4;2;2;29;39.1
2022;Mannen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;28;5;2;1;1;3;1;2;24;
2023;Mannen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;30;6;2;1;1;4;1;3;24;
2024;Mannen;Onderwijsniveau: weet niet of onbekend;2021;33;5;2;1;1;3;1;2;28;39.0
2025;Mannen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;32;7;1;1;0;5;2;3;26;37.6
2026;Mannen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;28;7;1;0;1;6;4;2;21;
2027;Mannen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;30;7;2;1;1;5;2;3;23;
2028;Mannen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;30;5;1;0;1;4;3;1;25;37.5
2029;Mannen;Onderwijsniveau: weet niet of onbekend;2022;30;6;1;1;1;5;3;2;23;37.3
2030;Mannen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;25;4;1;1;0;3;2;1;21;
2031;Mannen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;19;4;1;1;0;3;1;2;15;
2032;Mannen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;22;3;1;0;1;2;0;2;19;
2033;Mannen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;24;5;3;1;2;2;0;2;19;
2034;Mannen;Onderwijsniveau: weet niet of onbekend;2023;23;4;1;1;1;3;1;2;19;37.6
2035;Mannen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;23;6;2;1;1;4;1;3;17;
2036;Mannen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;21;5;1;1;0;4;1;3;16;
2037;Mannen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;22;5;2;1;0;3;1;2;17;
2038;Mannen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;25;5;1;0;1;3;0;3;20;
2039;Mannen;Onderwijsniveau: weet niet of onbekend;2024;22;5;1;1;0;4;1;3;18;37.3
2040;Mannen;Werkkring: werknemer;2013 1e kwartaal;3717;967;497;370;127;470;182;288;2751;33.9
2041;Mannen;Werkkring: werknemer;2013 2e kwartaal;3718;974;498;368;129;477;175;302;2744;33.9
2042;Mannen;Werkkring: werknemer;2013 3e kwartaal;3708;943;478;349;129;465;164;302;2766;34.2
2043;Mannen;Werkkring: werknemer;2013 4e kwartaal;3701;966;511;387;123;456;153;303;2734;33.9
2044;Mannen;Werkkring: werknemer;2013;3711;963;496;369;127;467;168;299;2749;34.0
2045;Mannen;Werkkring: werknemer;2014 1e kwartaal;3664;963;500;381;119;463;167;296;2701;33.8
2046;Mannen;Werkkring: werknemer;2014 2e kwartaal;3698;990;505;379;126;485;173;312;2707;33.8
2047;Mannen;Werkkring: werknemer;2014 3e kwartaal;3719;973;491;358;133;482;178;303;2746;34.0
2048;Mannen;Werkkring: werknemer;2014 4e kwartaal;3707;984;493;371;122;491;175;316;2723;33.9
2049;Mannen;Werkkring: werknemer;2014;3697;977;497;372;125;480;173;307;2719;33.9
2050;Mannen;Werkkring: werknemer;2015 1e kwartaal;3703;988;503;379;124;485;174;311;2716;33.9
2051;Mannen;Werkkring: werknemer;2015 2e kwartaal;3737;996;516;374;142;480;173;307;2741;33.9
2052;Mannen;Werkkring: werknemer;2015 3e kwartaal;3751;983;490;351;139;493;182;312;2768;34.1
2053;Mannen;Werkkring: werknemer;2015 4e kwartaal;3737;980;499;373;126;481;179;302;2757;33.9
2054;Mannen;Werkkring: werknemer;2015 ;3732;987;502;369;133;485;177;308;2745;34.0
2055;Mannen;Werkkring: werknemer;2016 1e kwartaal;3718;981;498;371;127;483;172;311;2737;34.0
2056;Mannen;Werkkring: werknemer;2016 2e kwartaal;3751;994;492;361;131;503;182;320;2756;34.0
2057;Mannen;Werkkring: werknemer;2016 3e kwartaal;3779;985;471;339;133;514;183;331;2794;34.2
2058;Mannen;Werkkring: werknemer;2016 4e kwartaal;3784;994;489;359;130;505;174;332;2790;34.1
2059;Mannen;Werkkring: werknemer;2016;3758;989;487;357;130;501;178;323;2769;34.1
2060;Mannen;Werkkring: werknemer;2017 1e kwartaal;3771;999;499;367;132;500;168;332;2772;34.0
2061;Mannen;Werkkring: werknemer;2017 2e kwartaal;3828;1035;512;366;146;523;181;342;2793;34.0
2062;Mannen;Werkkring: werknemer;2017 3e kwartaal;3868;1025;481;344;137;543;190;353;2843;34.3
2063;Mannen;Werkkring: werknemer;2017 4e kwartaal;3854;1037;495;356;139;542;191;351;2816;34.1
2064;Mannen;Werkkring: werknemer;2017;3830;1024;497;358;139;527;183;344;2806;34.1
2065;Mannen;Werkkring: werknemer;2018 1e kwartaal;3853;1044;503;362;142;540;185;356;2809;34.1
2066;Mannen;Werkkring: werknemer;2018 2e kwartaal;3900;1076;497;355;142;579;193;386;2824;34.0
2067;Mannen;Werkkring: werknemer;2018 3e kwartaal;3949;1082;488;341;147;594;207;388;2867;34.2
2068;Mannen;Werkkring: werknemer;2018 4e kwartaal;3950;1107;528;371;157;580;191;389;2843;33.9
2069;Mannen;Werkkring: werknemer;2018;3913;1077;504;357;147;573;194;380;2836;34.0
2070;Mannen;Werkkring: werknemer;2019 1e kwartaal;3950;1117;529;375;154;588;203;385;2833;33.8
2071;Mannen;Werkkring: werknemer;2019 2e kwartaal;3983;1120;525;372;153;595;205;389;2863;33.8
2072;Mannen;Werkkring: werknemer;2019 3e kwartaal;4006;1125;498;348;149;627;215;412;2881;34.1
2073;Mannen;Werkkring: werknemer;2019 4e kwartaal;3993;1124;522;367;156;601;204;397;2870;33.9
2074;Mannen;Werkkring: werknemer;2019;3983;1121;518;365;153;603;207;396;2862;33.9
2075;Mannen;Werkkring: werknemer;2020 1e kwartaal;3988;1146;519;376;142;627;194;433;2842;33.9
2076;Mannen;Werkkring: werknemer;2020 2e kwartaal;3912;1081;473;341;132;608;197;411;2832;34.1
2077;Mannen;Werkkring: werknemer;2020 3e kwartaal;3928;1071;466;314;152;605;215;390;2857;34.2
2078;Mannen;Werkkring: werknemer;2020 4e kwartaal;3920;1099;503;353;150;596;199;397;2821;33.8
2079;Mannen;Werkkring: werknemer;2020;3937;1099;490;346;144;609;201;408;2838;34.0
2080;Mannen;Werkkring: werknemer;2021 1e kwartaal;3868;1138;494;317;177;644;185;460;2730;34.8
2081;Mannen;Werkkring: werknemer;2021 2e kwartaal;3936;1141;497;307;190;645;184;461;2794;35.0
2082;Mannen;Werkkring: werknemer;2021 3e kwartaal;3985;1168;474;289;185;694;204;489;2817;35.1
2083;Mannen;Werkkring: werknemer;2021 4e kwartaal;4005;1192;514;325;189;678;187;491;2812;34.8
2084;Mannen;Werkkring: werknemer;2021;3948;1160;495;310;185;665;190;475;2788;34.9
2085;Mannen;Werkkring: werknemer;2022 1e kwartaal;4032;1208;525;336;188;684;189;495;2823;34.6
2086;Mannen;Werkkring: werknemer;2022 2e kwartaal;4087;1236;536;333;203;700;208;492;2851;34.6
2087;Mannen;Werkkring: werknemer;2022 3e kwartaal;4067;1224;503;309;195;721;214;507;2843;34.8
2088;Mannen;Werkkring: werknemer;2022 4e kwartaal;4098;1248;548;339;209;700;203;498;2850;34.5
2089;Mannen;Werkkring: werknemer;2022;4071;1229;528;329;199;701;203;498;2842;34.7
2090;Mannen;Werkkring: werknemer;2023 1e kwartaal;4117;1244;542;343;199;702;202;500;2873;34.6
2091;Mannen;Werkkring: werknemer;2023 2e kwartaal;4153;1276;541;325;216;735;223;512;2877;34.5
2092;Mannen;Werkkring: werknemer;2023 3e kwartaal;4143;1258;493;304;189;765;238;526;2885;34.6
2093;Mannen;Werkkring: werknemer;2023 4e kwartaal;4131;1263;519;321;198;744;229;514;2868;34.5
2094;Mannen;Werkkring: werknemer;2023;4136;1260;524;323;201;736;223;513;2876;34.6
2095;Mannen;Werkkring: werknemer;2024 1e kwartaal;4126;1267;542;339;202;726;208;518;2858;34.3
2096;Mannen;Werkkring: werknemer;2024 2e kwartaal;4141;1274;528;325;203;746;211;535;2866;34.5
2097;Mannen;Werkkring: werknemer;2024 3e kwartaal;4133;1244;499;306;192;745;215;530;2889;34.6
2098;Mannen;Werkkring: werknemer;2024 4e kwartaal;4129;1256;520;322;198;736;209;526;2873;34.5
2099;Mannen;Werkkring: werknemer;2024;4132;1260;522;323;199;738;211;527;2872;34.5
2100;Mannen;Werkkring: vaste arbeidsrelatie;2013 1e kwartaal;2557;325;67;43;24;258;65;193;2232;37.7
2101;Mannen;Werkkring: vaste arbeidsrelatie;2013 2e kwartaal;2542;320;68;44;25;252;65;187;2222;37.7
2102;Mannen;Werkkring: vaste arbeidsrelatie;2013 3e kwartaal;2515;310;65;42;23;245;60;185;2205;37.8
2103;Mannen;Werkkring: vaste arbeidsrelatie;2013 4e kwartaal;2486;313;66;43;22;247;62;184;2174;37.7
2104;Mannen;Werkkring: vaste arbeidsrelatie;2013;2525;317;67;43;24;250;63;187;2208;37.7
2105;Mannen;Werkkring: vaste arbeidsrelatie;2014 1e kwartaal;2464;308;68;45;22;240;61;179;2156;37.7
2106;Mannen;Werkkring: vaste arbeidsrelatie;2014 2e kwartaal;2470;321;69;45;24;252;64;188;2149;37.6
2107;Mannen;Werkkring: vaste arbeidsrelatie;2014 3e kwartaal;2477;320;69;45;24;251;68;183;2157;37.6
2108;Mannen;Werkkring: vaste arbeidsrelatie;2014 4e kwartaal;2488;316;67;43;23;249;64;185;2172;37.6
2109;Mannen;Werkkring: vaste arbeidsrelatie;2014;2475;316;68;45;24;248;64;184;2159;37.6
2110;Mannen;Werkkring: vaste arbeidsrelatie;2015 1e kwartaal;2490;325;65;41;24;260;65;195;2165;37.7
2111;Mannen;Werkkring: vaste arbeidsrelatie;2015 2e kwartaal;2487;322;66;45;21;255;65;190;2165;37.7
2112;Mannen;Werkkring: vaste arbeidsrelatie;2015 3e kwartaal;2464;305;65;41;23;241;59;182;2159;37.8
2113;Mannen;Werkkring: vaste arbeidsrelatie;2015 4e kwartaal;2475;304;65;43;23;239;60;179;2171;37.7
2114;Mannen;Werkkring: vaste arbeidsrelatie;2015 ;2479;314;65;43;23;249;62;187;2165;37.7
2115;Mannen;Werkkring: vaste arbeidsrelatie;2016 1e kwartaal;2484;312;64;41;24;247;61;186;2172;37.8
2116;Mannen;Werkkring: vaste arbeidsrelatie;2016 2e kwartaal;2481;317;66;43;22;251;63;188;2165;37.7
2117;Mannen;Werkkring: vaste arbeidsrelatie;2016 3e kwartaal;2466;309;61;36;25;248;63;185;2157;37.8
2118;Mannen;Werkkring: vaste arbeidsrelatie;2016 4e kwartaal;2480;315;64;40;24;251;53;198;2166;37.8
2119;Mannen;Werkkring: vaste arbeidsrelatie;2016;2478;313;64;40;24;249;60;189;2165;37.8
2120;Mannen;Werkkring: vaste arbeidsrelatie;2017 1e kwartaal;2485;319;65;39;26;254;57;197;2166;37.7
2121;Mannen;Werkkring: vaste arbeidsrelatie;2017 2e kwartaal;2479;322;63;36;26;259;58;201;2158;37.7
2122;Mannen;Werkkring: vaste arbeidsrelatie;2017 3e kwartaal;2511;329;60;35;24;269;57;212;2183;37.8
2123;Mannen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;2529;342;66;42;24;276;62;213;2187;37.6
2124;Mannen;Werkkring: vaste arbeidsrelatie;2017;2501;328;63;38;25;264;59;206;2173;37.7
2125;Mannen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;2554;353;67;45;22;285;67;218;2202;37.6
2126;Mannen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;2580;360;65;40;24;295;70;225;2220;37.6
2127;Mannen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;2599;365;63;37;26;302;73;229;2234;37.6
2128;Mannen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;2617;374;65;38;27;309;79;230;2243;37.6
2129;Mannen;Werkkring: vaste arbeidsrelatie;2018;2588;363;65;40;25;298;72;225;2225;37.6
2130;Mannen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;2624;374;66;38;28;307;72;235;2251;37.6
2131;Mannen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;2643;373;64;39;25;309;70;239;2269;37.6
2132;Mannen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;2634;374;66;39;26;308;70;239;2261;37.6
2133;Mannen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;2675;381;60;35;25;321;73;249;2293;37.7
2134;Mannen;Werkkring: vaste arbeidsrelatie;2019;2644;376;64;38;26;311;71;240;2268;37.6
2135;Mannen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;2712;411;64;38;26;347;79;268;2301;37.6
2136;Mannen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;2704;408;63;36;27;346;78;267;2296;37.5
2137;Mannen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;2727;408;68;34;34;340;83;256;2319;37.5
2138;Mannen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;2705;424;75;43;32;349;81;269;2281;37.3
2139;Mannen;Werkkring: vaste arbeidsrelatie;2020;2712;413;68;38;30;345;80;265;2299;37.5
2140;Mannen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;2640;467;73;39;34;394;75;320;2173;38.2
2141;Mannen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;2714;459;71;38;34;387;66;321;2255;38.4
2142;Mannen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;2722;471;63;35;27;408;79;329;2251;38.4
2143;Mannen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;2743;485;68;35;34;417;79;337;2257;38.3
2144;Mannen;Werkkring: vaste arbeidsrelatie;2021;2705;470;69;37;32;402;75;327;2234;38.3
2145;Mannen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;2759;494;76;41;35;417;75;342;2265;38.2
2146;Mannen;Werkkring: vaste arbeidsrelatie;2022 2e kwartaal;2752;493;84;47;37;409;79;330;2259;38.1
2147;Mannen;Werkkring: vaste arbeidsrelatie;2022 3e kwartaal;2758;500;75;39;37;425;79;346;2258;38.2
2148;Mannen;Werkkring: vaste arbeidsrelatie;2022 4e kwartaal;2779;505;77;40;36;428;86;343;2274;38.1
2149;Mannen;Werkkring: vaste arbeidsrelatie;2022;2762;498;78;42;36;420;80;340;2264;38.1
2150;Mannen;Werkkring: vaste arbeidsrelatie;2023 1e kwartaal;2788;499;76;40;36;423;87;336;2289;38.1
2151;Mannen;Werkkring: vaste arbeidsrelatie;2023 2e kwartaal;2806;507;76;38;39;431;89;342;2299;38.1
2152;Mannen;Werkkring: vaste arbeidsrelatie;2023 3e kwartaal;2836;518;70;36;34;448;93;355;2318;38.0
2153;Mannen;Werkkring: vaste arbeidsrelatie;2023 4e kwartaal;2819;522;72;33;38;450;97;353;2297;38.0
2154;Mannen;Werkkring: vaste arbeidsrelatie;2023;2812;512;74;37;37;438;92;347;2301;38.0
2155;Mannen;Werkkring: vaste arbeidsrelatie;2024 1e kwartaal;2828;520;76;38;38;444;93;351;2308;37.9
2156;Mannen;Werkkring: vaste arbeidsrelatie;2024 2e kwartaal;2829;523;72;36;36;451;88;363;2306;37.9
2157;Mannen;Werkkring: vaste arbeidsrelatie;2024 3e kwartaal;2860;525;72;38;33;453;84;369;2335;37.9
2158;Mannen;Werkkring: vaste arbeidsrelatie;2024 4e kwartaal;2842;518;68;31;37;449;84;365;2325;37.9
2159;Mannen;Werkkring: vaste arbeidsrelatie;2024;2840;521;72;36;36;449;87;362;2319;37.9
2160;Mannen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;1161;641;430;327;103;211;116;95;519;25.7
2161;Mannen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;1176;655;429;325;105;225;110;115;522;25.8
2162;Mannen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;1193;633;412;307;105;220;104;117;560;26.7
2163;Mannen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;1214;654;445;344;101;209;91;118;561;26.0
2164;Mannen;Werkkring: flexibele arbeidsrelatie;2013;1186;646;429;326;103;216;105;111;541;26.0
2165;Mannen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;1200;655;432;335;96;223;107;116;545;25.9
2166;Mannen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;1227;669;436;334;102;233;109;124;558;26.2
2167;Mannen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;1242;653;422;314;109;230;110;120;589;26.8
2168;Mannen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;1219;668;426;327;99;242;111;131;551;26.3
2169;Mannen;Werkkring: flexibele arbeidsrelatie;2014;1222;661;429;328;101;232;109;123;561;26.3
2170;Mannen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;1213;663;438;338;100;225;109;116;551;26.1
2171;Mannen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;1250;674;450;328;121;225;108;116;576;26.4
2172;Mannen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;1287;678;425;310;115;253;123;130;609;27.1
2173;Mannen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;1262;676;434;330;103;242;119;123;586;26.5
2174;Mannen;Werkkring: flexibele arbeidsrelatie;2015 ;1253;673;437;327;110;236;115;121;580;26.5
2175;Mannen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;1234;669;433;330;103;235;111;125;565;26.4
2176;Mannen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;1269;678;426;318;108;252;120;132;592;26.8
2177;Mannen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;1313;677;411;303;108;266;121;145;636;27.6
2178;Mannen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;1304;680;425;319;106;255;120;134;624;27.2
2179;Mannen;Werkkring: flexibele arbeidsrelatie;2016;1280;676;424;317;106;252;118;134;604;27.0
2180;Mannen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal;1286;680;434;327;107;246;110;136;606;26.9
2181;Mannen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;1349;713;450;330;120;264;124;140;636;27.1
2182;Mannen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;1357;696;422;309;113;275;133;141;661;27.8
2183;Mannen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;1324;695;429;314;115;267;129;138;629;27.2
2184;Mannen;Werkkring: flexibele arbeidsrelatie;2017;1329;696;434;320;114;263;124;139;633;27.2
2185;Mannen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;1298;691;436;317;119;255;117;138;607;27.1
2186;Mannen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;1320;716;432;315;117;284;123;161;604;27.1
2187;Mannen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;1350;717;425;304;121;293;133;159;633;27.5
2188;Mannen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;1333;733;462;333;130;271;112;159;600;26.6
2189;Mannen;Werkkring: flexibele arbeidsrelatie;2018;1325;714;439;317;122;276;121;154;611;27.1
2190;Mannen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;1326;744;463;337;126;281;131;150;582;26.3
2191;Mannen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;1340;746;461;333;128;286;135;151;594;26.4
2192;Mannen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;1372;751;432;309;123;319;146;174;621;27.3
2193;Mannen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;1319;742;462;332;130;280;132;148;576;26.3
2194;Mannen;Werkkring: flexibele arbeidsrelatie;2019;1339;746;454;328;127;292;136;156;593;26.6
2195;Mannen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;1276;735;455;338;116;280;116;165;541;26.0
2196;Mannen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;1208;673;410;305;106;262;118;144;536;26.4
2197;Mannen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;1201;663;397;280;117;265;131;134;539;26.7
2198;Mannen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;1215;675;428;311;117;247;118;128;540;26.1
2199;Mannen;Werkkring: flexibele arbeidsrelatie;2020;1225;686;423;308;114;264;121;143;539;26.3
2200;Mannen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;1228;671;421;278;143;250;110;140;557;27.5
2201;Mannen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;1222;683;425;269;156;258;118;140;539;27.3
2202;Mannen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;1264;697;411;254;157;286;125;160;567;27.9
2203;Mannen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;1262;707;446;291;155;261;108;154;555;27.2
2204;Mannen;Werkkring: flexibele arbeidsrelatie;2021;1244;689;426;273;153;264;115;148;554;27.5
