ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
4294;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2017;15.4;25.7;22.9;24.2;20.6;30.8;30.8;10.1;75.6;9.0;32.9;29.7;28.3;13.4;6.1;30.9;30.8;14.7;76.3;7.0
4295;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2018;16.0;27.2;25.0;25.5;22.2;31.3;31.3;10.9;89.3;9.8;33.8;30.9;29.6;14.2;6.9;31.3;31.3;15.8;90.2;7.6
4296;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2019;16.4;29.1;27.2;27.3;24.3;32.9;32.9;11.6;109.4;10.5;36.0;32.2;31.2;14.6;6.9;32.9;32.9;17.1;111.6;8.5
4297;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2020;16.7;30.6;28.4;28.1;24.8;34.2;34.2;12.4;129.1;11.6;35.4;33.5;32.4;15.5;7.6;34.2;34.2;18.2;128.2;9.5
4298;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2021;16.8;33.0;31.2;30.8;27.9;35.8;35.8;12.6;161.3;13.2;36.7;35.6;34.8;16.5;8.0;35.8;35.8;18.9;159.2;10.7
4299;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2022;18.9;36.0;34.5;33.6;31.1;37.7;37.7;14.2;219.6;14.8;39.9;38.1;37.6;18.5;10.0;37.7;37.7;20.8;221.9;12.0
4300;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 7e 10%-groep;2023;19.3;39.4;38.4;37.4;35.0;40.4;40.4;15.1;223.1;16.0;41.1;41.1;40.9;20.3;10.6;40.4;40.4;22.2;224.8;12.8
4301;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2007;8.0;20.9;15.0;20.2;12.6;26.8;26.8;4.4;178.8;13.9;18.5;26.9;24.6;10.7;4.0;26.8;26.8;6.4;172.2;10.6
4302;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2008;9.9;21.1;14.4;20.1;12.1;27.7;27.7;5.0;175.3;14.3;22.8;26.9;24.0;11.0;4.6;27.7;27.7;7.4;163.8;11.2
4303;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2009;10.3;22.2;16.1;21.2;13.4;28.3;28.2;5.5;157.5;14.4;24.3;28.0;25.1;11.3;4.9;28.3;28.2;8.3;146.8;10.7
4304;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2010;10.9;27.2;24.8;26.0;21.8;28.1;28.1;;;;26.5;30.7;29.1;13.1;5.6;28.1;28.1;;;
4305;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2011;12.9;27.4;24.2;26.3;21.4;30.8;30.8;8.6;134.1;11.1;28.1;31.6;29.9;14.3;6.4;30.8;30.8;12.5;132.9;8.8
4306;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2012;13.2;27.3;24.7;26.2;21.9;31.0;31.0;9.0;112.3;11.3;29.7;31.8;30.3;14.0;6.2;31.0;31.0;13.2;113.7;8.9
4307;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2013;14.5;27.9;24.5;26.8;21.9;31.4;31.4;9.9;88.9;11.6;32.2;31.9;29.9;14.5;6.5;31.4;31.3;14.5;84.9;9.5
4308;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2014;15.2;27.8;24.4;26.5;21.8;32.4;32.3;10.3;83.1;10.8;34.8;32.3;30.5;13.9;5.9;32.4;32.3;15.3;80.9;8.4
4309;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2015;16.2;29.3;25.2;28.2;22.7;33.0;33.0;11.2;89.9;12.1;35.4;32.7;30.5;15.1;6.2;33.0;32.9;16.5;88.6;9.4
4310;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2016;17.1;30.9;27.5;29.5;24.7;34.2;34.2;12.1;92.2;11.8;37.1;34.1;32.2;15.9;6.9;34.2;34.2;17.8;89.3;9.4
4311;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2017;18.2;32.0;28.8;30.5;25.9;35.0;35.0;13.2;107.6;13.4;38.4;35.1;33.1;16.8;7.9;35.0;35.0;19.3;102.5;10.5
4312;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2018;18.9;33.4;31.0;31.8;28.0;35.4;35.4;14.1;121.3;13.6;39.5;36.3;34.7;17.7;8.8;35.4;35.4;20.6;118.3;10.7
4313;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2019;19.4;35.8;33.4;33.9;30.3;37.2;37.1;14.7;142.1;14.2;42.3;37.8;36.3;18.0;8.6;37.2;37.1;21.9;140.4;11.2
4314;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2020;20.1;37.2;35.1;34.9;31.5;38.7;38.6;15.7;163.6;16.4;42.3;39.1;37.8;19.1;9.7;38.7;38.6;23.4;158.2;13.1
4315;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2021;21.2;40.0;38.1;37.9;34.6;40.5;40.4;16.7;195.9;18.6;45.1;41.3;40.1;20.4;10.3;40.4;40.4;24.8;192.0;14.9
4316;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2022;23.6;43.4;41.6;41.1;37.8;42.6;42.6;18.7;260.1;20.6;48.8;44.1;43.2;22.7;12.7;42.6;42.5;27.5;260.1;16.6
4317;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 8e 10%-groep;2023;23.6;47.4;45.5;45.4;42.2;45.5;45.5;19.4;273.9;23.0;50.6;47.3;46.3;24.3;12.3;45.5;45.5;28.8;266.9;17.9
4318;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2007;9.9;31.7;27.7;31.2;25.1;31.9;31.8;6.9;224.1;20.0;21.5;35.1;33.3;16.7;5.4;31.8;31.7;9.6;216.2;16.5
4319;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2008;12.0;31.9;27.1;31.2;24.0;32.8;32.7;8.0;220.4;21.3;25.9;35.2;32.4;17.0;6.1;32.8;32.6;11.3;208.4;16.9
4320;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2009;12.3;32.8;28.3;32.0;25.1;33.5;33.3;8.3;195.8;21.6;27.3;36.1;33.6;17.0;6.4;33.4;33.2;12.0;188.6;17.2
4321;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2010;14.6;37.1;34.1;36.1;31.0;33.4;33.3;;;;32.0;38.8;37.0;19.1;8.1;33.3;33.1;;;
4322;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2011;16.7;37.7;34.6;36.9;31.6;36.4;36.3;12.7;165.7;17.1;34.4;39.9;38.2;20.6;9.4;36.3;36.2;18.3;168.9;13.6
4323;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2012;17.6;37.5;34.5;36.5;31.7;36.6;36.5;13.6;144.2;17.0;36.6;40.0;38.0;20.2;9.4;36.5;36.4;19.5;146.8;13.3
4324;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2013;18.9;37.8;34.7;36.8;31.7;37.0;36.9;14.5;117.2;18.3;38.9;39.8;37.6;20.6;9.7;37.0;36.8;21.0;116.2;14.3
4325;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2014;19.3;37.9;34.7;36.8;31.7;38.2;38.1;14.9;113.7;17.3;41.3;40.4;38.2;19.9;8.9;38.1;38.0;21.8;113.6;13.3
4326;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2015;21.1;39.8;35.9;39.0;32.9;38.8;38.7;16.4;125.6;19.2;42.9;41.1;38.3;21.7;9.7;38.7;38.6;23.6;121.7;14.7
4327;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2016;22.7;41.1;37.3;39.8;34.2;40.2;40.1;17.7;125.4;19.5;45.6;42.6;39.9;22.4;10.9;40.2;40.0;25.6;123.2;15.1
4328;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2017;24.0;42.4;38.8;40.9;35.5;41.2;41.0;19.2;141.2;20.8;47.9;43.7;41.0;23.2;12.1;41.1;41.0;27.8;139.1;16.2
4329;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2018;25.4;43.9;40.9;42.5;37.3;41.6;41.4;20.5;162.1;22.4;49.8;45.0;42.7;24.5;13.8;41.5;41.4;29.5;158.3;17.6
4330;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2019;26.6;45.8;43.2;44.0;39.5;43.6;43.5;21.8;181.2;22.5;54.0;46.2;44.2;24.5;13.5;43.5;43.4;31.8;180.0;18.0
4331;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2020;27.7;47.6;45.1;45.3;41.0;45.3;45.1;23.2;206.4;24.4;54.6;47.7;45.9;25.8;14.6;45.2;45.1;33.4;203.9;20.0
4332;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2021;29.0;51.2;48.8;49.3;44.8;47.5;47.3;24.4;253.0;28.8;58.6;50.7;49.0;27.5;15.4;47.4;47.2;35.6;247.6;23.4
4333;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2022;31.7;54.2;52.2;52.0;48.0;49.8;49.6;26.6;322.7;31.1;62.8;53.4;52.2;29.6;18.2;49.7;49.6;38.8;324.3;25.4
4334;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 9e 10%-groep;2023;31.8;58.9;56.8;56.8;52.5;53.0;52.8;27.3;329.0;32.6;64.6;57.0;55.6;31.5;18.0;52.9;52.7;40.0;327.1;26.8
4335;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2007;32.7;96.0;79.3;97.4;80.4;67.9;56.2;29.9;434.9;56.0;46.5;86.7;69.6;71.0;48.5;63.7;51.7;35.5;413.1;52.0
4336;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2008;34.5;99.8;80.4;101.2;81.2;66.5;55.7;31.5;412.4;58.2;50.4;88.9;69.6;72.1;45.8;62.1;51.3;37.8;387.4;53.0
4337;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2009;34.8;102.2;79.9;103.6;80.2;67.5;56.4;32.1;393.7;61.6;51.8;90.0;69.3;72.3;43.0;62.6;51.6;38.9;363.7;55.1
4338;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2010;44.0;95.9;77.4;96.8;77.1;65.4;55.1;;;;65.5;86.8;69.5;68.3;44.3;61.2;51.1;;;
4339;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2011;47.7;94.8;77.3;95.3;77.2;69.9;58.4;44.0;332.6;49.3;69.3;87.2;70.4;68.8;46.3;65.8;54.9;54.3;318.9;43.2
4340;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2012;48.4;93.7;76.7;94.3;76.4;69.2;58.5;44.7;300.1;50.0;71.1;86.4;70.3;67.6;45.0;65.5;54.9;55.7;290.5;44.0
4341;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2013;46.9;93.0;76.3;93.3;75.8;68.8;58.3;43.2;269.2;53.2;70.6;85.6;69.5;65.5;41.6;65.1;54.8;54.5;254.9;45.8
4342;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2014;48.9;94.4;77.3;94.9;77.0;76.0;60.9;45.4;267.4;57.3;73.8;86.3;70.0;66.2;41.7;71.3;56.8;57.5;253.1;48.7
4343;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2015;49.1;88.2;75.9;88.0;74.8;68.3;58.3;43.9;266.4;52.2;75.2;83.0;69.8;61.0;41.0;65.6;55.7;56.5;252.8;43.6
4344;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2016;51.2;88.7;77.4;88.3;75.5;70.5;60.1;45.8;274.1;55.4;78.0;83.7;71.4;61.5;41.6;67.4;57.5;58.7;260.9;46.7
4345;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2017;52.6;90.0;78.4;89.0;76.1;73.1;61.4;48.7;309.3;66.7;80.5;88.0;72.9;62.4;43.1;71.4;58.9;62.9;296.8;57.5
4346;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2018;55.5;90.4;79.4;89.6;77.1;73.3;61.4;51.4;341.5;67.7;83.6;85.5;73.6;63.2;44.5;70.3;58.9;65.6;325.4;58.2
4347;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2019;58.5;93.1;82.3;92.1;79.8;83.7;64.9;53.9;381.5;75.8;89.7;86.8;75.1;63.7;44.2;79.2;62.0;69.6;364.7;65.9
4348;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2020;59.4;94.7;82.5;93.3;80.0;79.8;65.9;55.0;406.6;78.5;91.7;88.5;76.2;64.0;43.8;76.2;63.4;71.2;387.1;68.2
4349;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2021;60.3;99.0;86.9;97.4;84.0;83.0;68.7;55.8;469.9;86.8;95.0;92.4;79.8;65.8;45.8;79.6;66.2;73.4;450.6;75.2
4350;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2022;61.3;98.3;87.1;96.5;83.9;86.1;70.5;56.5;583.7;93.2;96.6;92.5;80.9;65.3;46.4;82.5;68.4;74.4;562.6;81.1
4351;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Gestandaardiseerd inkomen: 10e 10%-groep;2023;62.4;107.7;94.8;105.6;91.2;91.5;74.4;58.0;596.3;93.2;100.6;98.7;86.1;69.8;49.1;87.2;71.9;76.9;568.6;81.5
4352;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2007;6.3;42.6;18.2;42.9;16.7;30.2;23.2;4.0;-25.1;-1.4;11.9;36.6;21.6;24.2;4.6;27.0;21.8;5.2;-18.4;-0.7
4353;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2008;8.3;41.3;17.0;41.4;14.8;29.5;23.0;5.1;-25.4;-1.0;16.1;36.5;21.8;23.2;5.0;26.8;22.4;6.8;-20.3;-0.2
4354;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2009;11.1;41.4;19.0;41.5;17.0;29.4;23.6;7.6;-33.2;0.0;20.8;38.0;24.8;23.8;5.7;27.4;23.4;10.2;-28.8;0.2
4355;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2010;8.1;56.1;33.5;56.5;31.0;34.0;28.0;;;;17.3;45.2;30.9;28.6;6.4;29.4;25.0;;;
4356;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2011;13.0;50.1;29.8;49.5;27.9;35.8;30.6;9.3;-45.9;1.7;24.2;44.7;31.7;28.6;8.4;32.6;28.4;12.4;-41.0;1.4
4357;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2012;15.1;50.9;30.4;50.6;28.3;36.2;30.9;11.1;-55.6;2.6;28.6;45.7;32.5;29.0;8.4;33.0;28.9;14.9;-50.2;2.0
4358;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2013;18.3;48.6;28.7;48.4;26.5;35.9;30.9;13.3;-70.8;3.2;34.8;44.7;32.1;27.7;8.1;33.3;29.4;17.9;-65.9;2.5
4359;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2014;19.6;47.5;26.9;47.2;24.7;36.9;31.2;13.8;-68.4;3.1;37.4;44.2;31.3;27.0;7.7;34.2;30.0;18.7;-63.6;2.4
4360;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2015;20.1;43.8;25.8;43.1;23.8;35.6;30.9;13.4;-61.4;2.6;38.1;42.0;30.0;24.9;7.5;33.7;30.1;18.2;-57.4;2.1
4361;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2016;20.2;42.7;26.0;41.8;23.8;35.9;31.6;13.3;-53.0;2.7;38.8;41.1;30.0;24.0;7.7;34.1;31.0;18.2;-50.2;2.2
4362;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2017;19.2;40.6;25.6;39.1;23.6;35.6;31.2;12.5;-43.1;2.4;37.3;39.3;28.9;22.5;7.9;33.7;30.5;17.1;-40.7;2.0
4363;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2018;17.9;40.3;27.4;38.4;24.7;35.2;31.0;11.3;-37.5;2.1;35.3;38.1;28.7;21.8;8.2;32.5;29.9;15.5;-34.3;1.8
4364;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2019;16.8;41.5;29.6;39.1;26.6;36.2;31.8;10.5;-33.5;2.3;36.9;36.1;27.2;20.2;6.9;31.6;29.2;14.5;-29.2;2.0
4365;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2020;15.9;42.7;32.0;39.1;28.1;37.1;33.3;10.2;-31.1;2.7;35.9;35.7;27.6;19.5;6.3;31.4;29.5;14.3;-27.7;2.1
4366;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2021;15.8;42.6;32.7;38.9;28.7;36.7;32.8;10.0;-28.7;2.7;36.1;35.8;28.6;19.4;6.7;31.6;29.4;13.8;-26.0;2.3
4367;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2022;18.2;42.3;35.1;38.1;30.6;36.2;33.5;10.8;-23.6;2.3;38.5;36.9;31.6;20.7;10.1;32.1;30.5;14.6;-22.7;2.1
4368;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 1e 10%-groep;2023;19.0;44.3;35.6;40.7;32.1;38.0;35.4;12.4;-25.6;3.0;40.7;39.2;33.0;21.9;10.2;34.5;32.9;17.1;-24.2;2.5
4369;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2007;1.4;11.4;6.6;9.8;5.6;16.7;15.8;0.2;0.6;0.1;4.0;15.7;13.2;4.9;2.5;16.4;15.7;0.4;0.6;0.1
4370;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2008;1.9;11.7;8.0;10.1;6.5;16.2;15.6;0.2;0.4;0.2;5.3;15.6;13.4;5.3;3.0;16.2;15.6;0.4;0.3;0.2
4371;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2009;2.3;11.8;8.4;10.1;6.9;16.6;16.0;0.2;0.0;0.0;5.6;16.0;13.5;5.8;3.5;16.7;16.1;0.3;0.0;0.1
4372;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2010;4.0;26.8;16.0;25.2;13.4;22.6;19.6;;;;9.8;26.3;19.5;12.3;4.5;21.7;19.7;;;
4373;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2011;6.0;27.0;17.1;25.4;14.9;25.3;22.2;3.2;-4.6;1.1;12.5;27.8;21.1;14.1;5.4;24.2;22.1;4.4;-4.6;0.9
4374;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2012;8.1;29.5;19.0;28.0;16.6;26.9;23.6;4.7;-8.4;1.8;17.0;30.0;23.2;15.4;5.8;25.6;23.4;6.6;-8.6;1.5
4375;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2013;11.5;29.2;18.4;27.8;16.1;27.7;24.6;6.7;-16.5;3.6;24.1;30.3;23.4;15.4;5.7;26.7;24.7;9.4;-16.5;2.9
4376;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2014;12.2;28.6;17.8;27.1;15.6;28.2;24.9;6.9;-16.3;3.2;26.1;29.8;22.5;14.6;5.2;27.0;25.0;9.5;-16.3;2.6
4377;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2015;11.9;27.4;17.7;25.7;15.3;27.7;24.9;6.4;-12.5;2.7;25.5;28.6;21.4;14.0;5.0;26.6;24.6;8.9;-12.3;2.3
4378;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2016;11.4;27.2;18.2;25.2;15.9;27.7;25.2;6.0;-9.1;2.1;24.9;28.3;21.3;13.6;4.9;26.5;24.8;8.3;-8.9;1.8
4379;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2017;9.6;26.3;18.4;24.0;16.2;26.9;24.4;4.8;-5.3;1.5;21.3;26.8;20.4;12.9;5.0;25.3;23.6;6.7;-5.2;1.3
4380;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2018;7.7;25.9;19.2;23.4;16.6;26.0;23.9;3.7;-3.2;1.1;16.9;26.1;20.4;12.7;5.3;24.4;22.7;5.0;-3.1;0.9
4381;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2019;6.1;27.1;20.1;24.1;17.7;26.3;24.1;2.8;-1.8;0.7;14.9;25.9;20.3;12.0;4.4;23.8;22.2;4.0;-1.7;0.6
4382;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2020;5.0;27.5;21.7;23.5;17.4;26.8;25.0;2.4;-1.0;0.7;12.3;25.9;20.6;11.7;4.1;24.0;22.5;3.5;-0.9;0.6
4383;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2021;4.2;27.9;21.8;23.8;18.2;26.4;24.6;1.9;0.0;0.8;10.6;26.0;20.8;11.6;4.2;24.0;22.6;2.8;0.0;0.7
4384;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2022;4.4;29.2;24.2;24.7;20.6;27.6;26.6;1.9;0.3;0.9;10.6;27.2;22.6;12.6;5.5;24.7;23.8;2.6;0.4;0.7
4385;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 2e 10%-groep;2023;4.4;31.3;24.6;27.3;20.5;29.1;27.5;2.1;0.4;1.1;10.7;29.5;24.5;13.6;5.6;26.9;25.9;2.9;0.4;1.0
4386;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2007;3.0;12.1;6.5;10.7;5.5;18.7;17.4;0.8;3.3;1.3;7.7;17.2;14.0;5.8;2.8;18.7;17.6;1.2;3.1;1.2
4387;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2008;3.8;12.6;7.5;11.2;6.2;18.9;17.7;0.8;2.7;1.2;9.4;17.5;14.1;6.2;3.3;18.9;18.0;1.2;2.7;1.1
4388;Zelfstandige;Totaal mannen en vrouwen;O-Q Overheid en zorg;Vermogen: 3e 10%-groep;2009;3.4;13.0;8.3;11.3;6.9;18.4;17.1;0.8;1.9;1.0;8.9;18.0;14.7;6.2;3.4;18.6;17.6;1.2;2.0;0.9
