ID;KenmerkenWerknemers;Marges;Perioden;ZiekteverzuimpercentageWerknemers_1;AandeelWerknemersDatHeeftVerzuimd_2;GemiddeldeVerzuimfrequentie_3;GemiddeldeVerzuimduur_4;k_1Tot5Werkdagen_5;k_5Tot20Werkdagen_6;k_20Tot210Werkdagen_7;k_210WerkdagenOfMeer_8;JaHoofdzakelijkGevolgVanMijnWerk_9;JaVoorEenDeelGevolgVanMijnWerk_10;NeeGeenGevolgVanMijnWerk_11;WeetNiet_12
339;Onderwijsniveau: basisonderwijs;Waarde;2023;5.1;45.1;1.4;8.9;58.5;28.7;11.3;1.5;10.6;15.6;59.8;14.0
340;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2014;4.0;35.5;0.9;6.9;54.1;22.7;12.8;1.3;9.3;13.7;57.9;9.6
341;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2015;4.1;36.0;0.9;7.2;50.1;24.0;15.8;1.4;9.1;11.2;60.7;10.6
342;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2016;4.2;39.1;1.0;7.9;53.4;24.4;12.7;1.3;9.6;15.2;57.9;8.6
343;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2017;3.9;35.6;0.9;7.2;52.5;23.9;13.8;1.1;13.8;13.2;54.2;9.6
344;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2018;4.6;40.6;1.1;7.8;56.0;22.7;12.8;1.1;10.2;16.5;54.6;10.8
345;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2019;4.1;36.0;1.0;6.9;54.4;23.7;12.3;1.3;9.6;14.8;52.9;14.0
346;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2020;4.2;36.7;1.1;7.0;53.6;24.4;12.7;0.9;10.3;12.8;55.0;13.1
347;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2021;3.8;36.6;1.1;6.6;51.0;26.1;12.1;1.1;11.6;13.5;49.6;14.7
348;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2022;5.4;49.7;1.4;9.8;48.7;31.9;10.1;1.5;7.9;11.4;60.8;12.0
349;Onderwijsniveau: basisonderwijs;Ondergrens 95%-interval;2023;4.4;42.7;1.2;7.6;55.6;26.1;9.7;1.0;9.0;13.7;57.0;12.1
350;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2014;5.5;41.1;1.4;9.5;61.0;28.5;17.4;3.1;13.1;18.7;64.6;14.2
351;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2015;5.5;40.9;1.3;9.7;56.4;29.5;20.5;3.1;12.7;15.1;66.6;14.7
352;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2016;5.7;44.2;1.4;10.8;59.5;29.8;16.8;2.8;13.3;19.7;63.9;12.5
353;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2017;5.3;40.7;1.2;9.7;59.0;29.5;18.4;2.6;18.2;17.6;60.5;13.8
354;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2018;5.9;44.9;1.5;10.0;61.5;27.5;16.4;2.5;13.6;20.6;59.8;14.4
355;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2019;5.4;40.6;1.3;9.2;60.5;29.1;16.4;2.9;13.2;19.2;58.7;18.4
356;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2020;5.6;41.5;1.5;9.6;59.9;30.0;17.0;2.3;14.1;17.1;61.0;17.5
357;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2021;5.2;42.1;1.5;9.2;58.2;32.7;16.7;3.2;16.3;18.6;56.5;20.1
358;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2022;7.0;54.5;1.8;12.8;54.4;37.3;13.6;3.1;11.1;15.2;66.2;16.0
359;Onderwijsniveau: basisonderwijs;Bovengrens 95%-interval;2023;5.8;47.4;1.5;10.2;61.3;31.4;13.2;2.3;12.5;17.8;62.5;16.2
360;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2014;3.9;39.5;1.0;6.7;62.6;23.3;12.5;1.6;10.7;15.3;66.6;7.4
361;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2015;4.6;42.2;1.0;7.8;59.4;25.3;13.6;1.6;10.4;14.1;67.9;7.6
362;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2016;4.1;41.9;1.1;7.2;61.0;23.9;14.0;1.1;10.3;15.6;66.8;7.3
363;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2017;4.4;41.2;1.0;7.6;61.6;23.3;13.6;1.6;12.0;15.2;66.2;6.7
364;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2018;4.7;45.1;1.3;8.0;61.5;23.6;13.7;1.3;11.5;15.0;66.0;7.5
365;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2019;4.8;44.7;1.3;8.3;63.6;21.8;13.3;1.3;10.7;14.7;66.0;8.5
366;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2020;4.9;44.8;1.3;8.1;58.8;25.8;14.0;1.3;10.0;12.4;68.4;9.1
367;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2021;4.8;44.5;1.2;8.2;59.7;25.4;13.2;1.7;10.6;14.3;64.5;10.7
368;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2022;5.8;55.7;1.6;9.7;58.9;29.9;9.9;1.3;7.9;11.4;71.5;9.2
369;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Waarde;2023;5.2;49.9;1.6;8.9;63.5;24.3;10.8;1.5;8.1;12.4;70.5;9.0
370;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2014;3.6;38.1;0.9;6.1;60.9;21.9;11.5;1.2;9.7;14.2;65.0;6.5
371;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2015;4.2;40.9;0.9;7.1;57.9;24.0;12.6;1.3;9.5;13.1;66.5;6.8
372;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2016;3.8;40.6;1.0;6.6;59.3;22.4;13.0;0.8;9.4;14.5;65.2;6.2
373;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2017;4.0;40.0;0.9;6.9;60.0;21.9;12.6;1.2;11.0;14.1;64.6;5.9
374;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2018;4.4;44.0;1.2;7.5;60.1;22.4;12.8;1.0;10.7;14.1;64.7;6.9
375;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2019;4.5;43.6;1.2;7.6;62.2;20.6;12.4;1.0;9.8;13.8;64.7;7.8
376;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2020;4.5;43.6;1.2;7.5;57.4;24.6;13.0;1.0;9.2;11.5;67.0;8.3
377;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2021;4.4;43.1;1.1;7.5;58.1;24.0;12.1;1.4;9.7;13.2;62.9;9.7
378;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2022;5.4;54.5;1.6;9.1;57.6;28.8;9.2;1.0;7.2;10.6;70.4;8.5
379;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Ondergrens 95%-interval;2023;4.9;48.7;1.5;8.3;62.2;23.2;10.0;1.2;7.5;11.6;69.3;8.3
380;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2014;4.3;40.9;1.1;7.3;64.2;24.7;13.6;2.1;11.7;16.6;68.2;8.3
381;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2015;4.9;43.4;1.1;8.4;60.9;26.7;14.7;2.0;11.3;15.2;69.3;8.5
382;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2016;4.4;43.2;1.2;7.8;62.6;25.5;15.1;1.5;11.3;16.7;68.3;8.7
383;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2017;4.7;42.5;1.1;8.3;63.1;24.6;14.8;2.0;13.1;16.3;67.7;7.5
384;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2018;5.0;46.2;1.4;8.6;62.8;24.8;14.7;1.6;12.4;15.9;67.2;8.3
385;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2019;5.1;45.9;1.4;8.9;65.0;23.0;14.3;1.7;11.6;15.8;67.3;9.4
386;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2020;5.3;46.0;1.4;8.8;60.3;27.2;15.1;1.7;11.0;13.4;69.7;10.0
387;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2021;5.2;45.8;1.3;8.9;61.3;26.9;14.3;2.2;11.7;15.4;66.0;11.7
388;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2022;6.1;56.8;1.7;10.4;60.1;31.1;10.7;1.6;8.6;12.2;72.7;10.0
389;Onderwijsniveau: vmbo,mbo1,avo onderbouw;Bovengrens 95%-interval;2023;5.6;51.0;1.7;9.5;64.7;25.4;11.6;1.8;8.9;13.2;71.6;9.8
390;Onderwijsniveau: havo, vwo, mbo;Waarde;2014;4.1;43.9;1.0;7.0;67.4;20.4;11.3;1.0;8.6;15.3;71.5;4.7
391;Onderwijsniveau: havo, vwo, mbo;Waarde;2015;4.2;45.6;1.0;7.4;65.3;21.0;12.7;1.0;8.1;14.1;72.3;5.5
392;Onderwijsniveau: havo, vwo, mbo;Waarde;2016;4.0;46.2;1.1;7.0;66.5;20.1;12.3;1.2;9.1;14.8;71.2;4.9
393;Onderwijsniveau: havo, vwo, mbo;Waarde;2017;4.2;44.5;1.0;7.4;67.9;19.0;11.8;1.2;9.4;14.6;70.1;5.8
394;Onderwijsniveau: havo, vwo, mbo;Waarde;2018;4.6;48.2;1.3;8.0;65.3;20.9;12.6;1.1;10.3;15.1;69.3;5.4
395;Onderwijsniveau: havo, vwo, mbo;Waarde;2019;4.8;47.6;1.3;8.5;65.6;20.0;12.9;1.5;9.9;15.3;68.7;6.1
396;Onderwijsniveau: havo, vwo, mbo;Waarde;2020;4.8;45.4;1.2;8.4;61.7;23.4;13.6;1.3;9.5;14.3;69.6;6.6
397;Onderwijsniveau: havo, vwo, mbo;Waarde;2021;5.3;45.4;1.3;9.1;58.5;24.7;15.1;1.8;10.2;14.8;67.6;7.4
398;Onderwijsniveau: havo, vwo, mbo;Waarde;2022;5.8;59.4;1.6;10.0;60.0;28.8;10.2;1.0;7.8;12.3;72.6;7.3
399;Onderwijsniveau: havo, vwo, mbo;Waarde;2023;5.3;51.7;1.4;9.1;65.6;22.9;10.2;1.3;7.6;12.4;73.0;7.0
400;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2014;3.8;43.1;1.0;6.7;66.5;19.6;10.7;0.8;8.0;14.6;70.7;4.3
401;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2015;4.0;44.8;1.0;7.0;64.5;20.3;12.2;0.9;7.7;13.5;71.5;5.2
402;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2016;3.8;45.5;1.1;6.7;65.7;19.4;11.7;1.0;8.6;14.2;70.5;4.6
403;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2017;4.0;43.7;1.0;7.1;67.1;18.4;11.2;1.1;8.9;14.0;69.3;5.4
404;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2018;4.4;47.5;1.2;7.7;64.6;20.3;12.2;1.0;9.8;14.5;68.6;5.0
405;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2019;4.6;46.9;1.2;8.1;64.9;19.4;12.4;1.3;9.5;14.7;67.9;5.8
406;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2020;4.6;44.7;1.2;8.0;60.9;22.7;13.0;1.1;9.0;13.7;68.9;6.2
407;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2021;5.0;44.6;1.2;8.7;57.6;23.9;14.5;1.6;9.7;14.2;66.7;6.9
408;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2022;5.6;58.7;1.5;9.6;59.2;28.1;9.8;0.9;7.4;11.8;71.9;6.9
409;Onderwijsniveau: havo, vwo, mbo;Ondergrens 95%-interval;2023;5.1;51.0;1.3;8.8;64.9;22.2;9.8;1.1;7.2;11.9;72.3;6.6
410;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2014;4.3;44.7;1.1;7.4;68.2;21.1;11.9;1.2;9.1;16.0;72.4;5.1
411;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2015;4.4;46.3;1.1;7.7;66.1;21.7;13.3;1.2;8.6;14.7;73.0;5.9
412;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2016;4.2;47.0;1.2;7.4;67.3;20.7;12.8;1.4;9.6;15.4;72.0;5.3
413;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2017;4.4;45.2;1.1;7.8;68.8;19.7;12.3;1.4;10.0;15.3;70.9;6.2
414;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2018;4.8;48.8;1.3;8.3;66.1;21.5;13.2;1.3;10.7;15.6;70.0;5.7
415;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2019;5.0;48.2;1.3;8.8;66.4;20.6;13.5;1.6;10.4;15.9;69.4;6.5
416;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2020;5.1;46.1;1.3;8.8;62.5;24.1;14.2;1.5;10.0;14.9;70.4;7.0
417;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2021;5.5;46.1;1.3;9.5;59.3;25.4;15.8;2.0;10.8;15.5;68.4;7.9
418;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2022;6.0;60.1;1.6;10.4;60.7;29.5;10.7;1.2;8.3;12.8;73.3;7.7
419;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2023;5.5;52.4;1.4;9.5;66.3;23.5;10.7;1.5;8.1;12.9;73.7;7.4
420;Onderwijsniveau: hbo, wo bachelor;Waarde;2014;3.2;44.9;1.0;5.5;75.3;15.5;8.6;0.6;7.1;14.6;74.5;3.8
421;Onderwijsniveau: hbo, wo bachelor;Waarde;2015;3.6;47.3;1.1;6.3;74.4;15.1;9.7;0.8;6.5;13.1;76.8;3.6
422;Onderwijsniveau: hbo, wo bachelor;Waarde;2016;3.5;47.6;1.2;6.2;74.4;15.5;9.4;0.7;6.7;14.9;75.0;3.5
423;Onderwijsniveau: hbo, wo bachelor;Waarde;2017;3.7;46.0;1.1;6.4;75.3;15.0;8.9;0.8;6.8;15.0;74.2;4.1
424;Onderwijsniveau: hbo, wo bachelor;Waarde;2018;4.1;50.0;1.2;7.1;73.6;15.9;9.5;0.9;7.1;14.5;74.5;3.9
425;Onderwijsniveau: hbo, wo bachelor;Waarde;2019;4.2;48.5;1.2;7.4;73.5;14.9;10.6;1.0;7.8;15.0;73.1;4.1
426;Onderwijsniveau: hbo, wo bachelor;Waarde;2020;3.9;42.6;1.1;6.8;69.9;18.1;10.8;1.2;7.9;14.3;72.7;5.1
427;Onderwijsniveau: hbo, wo bachelor;Waarde;2021;4.4;43.1;1.1;7.6;66.0;19.5;13.2;1.3;8.7;14.7;71.2;5.4
428;Onderwijsniveau: hbo, wo bachelor;Waarde;2022;4.6;57.4;1.4;7.9;70.2;21.4;7.5;0.9;6.3;11.1;77.4;5.3
429;Onderwijsniveau: hbo, wo bachelor;Waarde;2023;4.2;51.2;1.3;7.0;74.8;16.7;7.5;0.9;5.6;11.9;77.5;5.0
430;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2014;3.0;43.9;1.0;5.1;74.3;14.7;7.9;0.4;6.5;13.8;73.4;3.4
431;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2015;3.4;46.3;1.0;5.9;73.5;14.3;9.0;0.6;6.0;12.3;75.9;3.2
432;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2016;3.3;46.6;1.1;5.8;73.3;14.7;8.5;0.6;6.2;13.9;73.9;3.1
433;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2017;3.4;45.0;1.1;6.0;74.3;14.2;8.3;0.6;6.2;14.2;73.2;3.7
434;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2018;3.9;49.2;1.2;6.7;72.8;15.2;8.9;0.8;6.6;13.9;73.7;3.5
435;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2019;4.0;47.7;1.1;6.9;72.7;14.2;10.0;0.8;7.3;14.3;72.2;3.8
436;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2020;3.7;41.8;1.0;6.4;69.0;17.4;10.2;1.0;7.4;13.7;71.8;4.7
437;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2021;4.1;42.2;1.0;7.1;65.0;18.7;12.5;1.1;8.1;14.0;70.3;4.9
438;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2022;4.4;56.5;1.3;7.4;69.2;20.6;7.0;0.7;5.8;10.5;76.5;4.8
439;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2023;3.9;50.3;1.3;6.6;74.0;16.0;7.0;0.7;5.2;11.2;76.7;4.6
440;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2014;3.5;46.0;1.1;5.9;76.3;16.4;9.3;0.8;7.8;15.5;75.5;4.3
441;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2015;3.9;48.3;1.1;6.7;75.4;15.9;10.3;1.0;7.1;13.9;77.8;4.0
442;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2016;3.8;48.6;1.2;6.6;75.5;16.3;10.3;0.9;7.3;15.9;76.0;3.9
443;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2017;3.9;47.0;1.2;6.8;76.2;15.8;9.6;1.0;7.4;15.8;75.1;4.6
444;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2018;4.3;50.9;1.3;7.5;74.5;16.7;10.1;1.1;7.6;15.2;75.3;4.3
445;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2019;4.5;49.4;1.2;7.8;74.4;15.6;11.2;1.2;8.4;15.7;73.9;4.6
446;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2020;4.1;43.4;1.1;7.2;70.8;18.9;11.4;1.4;8.4;15.0;73.5;5.5
447;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2021;4.6;44.0;1.1;8.0;67.0;20.4;13.9;1.5;9.3;15.5;72.1;5.9
448;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2022;4.9;58.3;1.5;8.3;71.1;22.3;8.1;1.1;6.8;11.7;78.2;5.7
449;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2023;4.4;52.1;1.4;7.4;75.7;17.5;8.0;1.1;6.1;12.5;78.3;5.5
450;Onderwijsniveau: wo, master, doctor;Waarde;2014;2.6;44.9;1.0;4.7;79.1;13.9;6.4;0.6;6.4;14.2;75.7;3.7
451;Onderwijsniveau: wo, master, doctor;Waarde;2015;2.8;46.3;1.0;5.1;79.8;12.0;7.7;0.5;6.4;12.4;78.1;3.1
452;Onderwijsniveau: wo, master, doctor;Waarde;2016;2.8;47.5;1.0;5.1;78.3;13.0;8.1;0.7;6.3;13.4;77.0;3.3
453;Onderwijsniveau: wo, master, doctor;Waarde;2017;3.0;46.2;1.0;5.2;80.3;12.6;6.6;0.5;7.0;13.3;76.4;3.2
454;Onderwijsniveau: wo, master, doctor;Waarde;2018;3.4;50.3;1.1;6.2;77.2;13.9;8.2;0.7;6.9;14.0;75.9;3.2
455;Onderwijsniveau: wo, master, doctor;Waarde;2019;3.5;48.1;1.2;6.3;76.5;13.3;9.3;0.8;7.1;14.0;75.2;3.7
456;Onderwijsniveau: wo, master, doctor;Waarde;2020;3.0;41.6;0.9;5.5;73.9;16.2;9.1;0.7;8.0;12.9;74.5;4.6
457;Onderwijsniveau: wo, master, doctor;Waarde;2021;3.3;40.8;1.0;6.1;72.0;16.8;10.3;0.9;8.5;13.9;73.5;4.2
458;Onderwijsniveau: wo, master, doctor;Waarde;2022;4.2;58.4;1.4;7.6;71.9;20.3;7.0;0.8;5.9;11.0;78.5;4.7
459;Onderwijsniveau: wo, master, doctor;Waarde;2023;4.1;51.8;1.3;7.3;75.4;16.4;7.5;0.8;6.1;11.8;77.8;4.3
460;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2014;2.3;43.5;0.9;4.1;77.7;12.8;5.7;0.4;5.7;13.1;74.3;3.1
461;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2015;2.5;44.9;0.9;4.6;78.6;11.1;6.9;0.3;5.7;11.4;76.8;2.6
462;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2016;2.5;46.2;1.0;4.6;77.0;12.0;7.3;0.5;5.6;12.4;75.8;2.8
463;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2017;2.7;44.9;0.9;4.7;79.1;11.7;5.9;0.3;6.3;12.4;75.1;2.8
464;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2018;3.2;49.2;1.1;5.7;76.0;13.0;7.6;0.5;6.3;13.1;74.7;2.8
465;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2019;3.2;46.9;1.1;5.8;75.4;12.4;8.6;0.6;6.4;13.2;74.1;3.2
466;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2020;2.8;40.5;0.9;5.1;72.8;15.3;8.4;0.6;7.3;12.1;73.4;4.1
467;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2021;3.0;39.7;0.9;5.5;70.8;15.8;9.5;0.7;7.8;13.0;72.2;3.6
468;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2022;4.0;57.4;1.4;7.1;71.0;19.4;6.5;0.6;5.4;10.3;77.6;4.2
469;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2023;3.8;50.8;1.2;6.9;74.4;15.6;6.9;0.6;5.6;11.1;76.9;3.9
470;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2014;2.9;46.4;1.1;5.2;80.4;15.0;7.3;0.9;7.3;15.4;77.1;4.3
471;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2015;3.0;47.7;1.0;5.6;81.0;13.0;8.5;0.7;7.2;13.4;79.3;3.7
472;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2016;3.0;48.8;1.1;5.6;79.5;14.0;8.9;1.0;7.0;14.5;78.3;3.8
473;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2017;3.3;47.5;1.1;5.7;81.5;13.6;7.3;0.7;7.8;14.4;77.6;3.8
474;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2018;3.7;51.5;1.2;6.7;78.2;14.9;9.0;0.9;7.6;14.9;77.0;3.7
475;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2019;3.8;49.3;1.2;6.8;77.7;14.3;10.1;1.1;7.8;14.9;76.3;4.2
476;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2020;3.3;42.7;1.0;6.0;75.0;17.2;9.8;1.0;8.7;13.8;75.6;5.2
477;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2021;3.6;42.0;1.1;6.6;73.2;17.9;11.1;1.2;9.3;14.8;74.6;4.7
478;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2022;4.5;59.4;1.5;8.1;72.9;21.2;7.6;1.0;6.4;11.6;79.4;5.1
479;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2023;4.3;52.8;1.4;7.8;76.3;17.2;8.1;1.0;6.6;12.5;78.7;4.8
480;Onderwijsniveau: onbekend;Waarde;2014;3.3;29.8;1.3;6.7;69.3;20.7;8.5;1.5;16.2;13.9;55.2;14.7
481;Onderwijsniveau: onbekend;Waarde;2015;2.6;32.0;0.6;5.0;58.7;28.9;11.3;1.1;11.3;16.0;52.4;20.3
482;Onderwijsniveau: onbekend;Waarde;2016;5.0;38.0;1.2;9.4;58.0;24.5;15.1;2.4;15.2;15.5;52.2;17.1
483;Onderwijsniveau: onbekend;Waarde;2017;2.7;32.5;1.0;5.4;63.0;23.1;12.6;1.3;10.7;17.9;54.0;17.4
484;Onderwijsniveau: onbekend;Waarde;2018;3.0;35.3;1.0;5.7;62.6;25.7;9.9;1.7;17.8;18.1;47.2;17.0
485;Onderwijsniveau: onbekend;Waarde;2019;3.6;38.4;1.2;7.4;57.1;29.9;11.9;1.2;14.6;15.9;47.6;22.0
486;Onderwijsniveau: onbekend;Waarde;2020;2.6;31.3;1.2;5.1;58.5;31.3;9.0;1.2;12.6;13.7;49.7;24.1
487;Onderwijsniveau: onbekend;Waarde;2021;3.8;36.9;1.4;7.6;55.2;29.4;14.0;1.4;20.4;14.5;41.3;23.8
488;Onderwijsniveau: onbekend;Waarde;2022;4.2;45.5;1.2;7.7;58.0;33.4;7.2;1.4;11.6;12.1;56.2;20.1
489;Onderwijsniveau: onbekend;Waarde;2023;3.6;42.4;1.5;6.7;57.5;30.7;10.8;1.1;11.4;12.6;53.1;23.0
490;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2014;1.6;24.2;0.0;3.4;61.2;14.8;5.1;0.4;11.0;9.2;46.7;9.1
491;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2015;1.6;26.8;0.5;3.1;50.9;22.4;7.2;0.3;7.6;11.4;45.1;14.9
492;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2016;3.3;32.8;0.8;6.3;50.9;19.0;10.8;1.0;11.0;11.0;45.4;12.7
493;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2017;1.7;27.7;0.6;3.4;55.7;17.4;8.8;0.4;7.3;13.0;47.0;12.8
494;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2018;2.2;31.6;0.8;4.2;57.2;21.2;7.2;0.8;14.2;14.6;42.3;13.6
495;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2019;2.6;34.4;1.0;5.3;51.4;25.0;8.8;0.4;11.2;12.5;42.5;18.0
496;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2020;1.8;27.6;0.8;3.5;52.7;26.2;6.3;0.4;9.5;10.6;44.5;19.8
497;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2021;2.7;32.7;1.0;5.4;49.3;24.3;10.4;0.6;16.3;11.0;36.0;19.5
498;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2022;3.3;42.5;1.0;6.1;53.9;29.6;5.4;0.7;9.2;9.8;52.3;17.1
499;Onderwijsniveau: onbekend;Ondergrens 95%-interval;2023;2.8;39.5;1.2;5.3;53.4;27.0;8.5;0.6;9.1;10.2;49.3;19.9
500;Onderwijsniveau: onbekend;Bovengrens 95%-interval;2014;4.9;36.0;2.7;10.0;76.4;28.1;13.8;5.9;23.2;20.3;63.4;22.8
501;Onderwijsniveau: onbekend;Bovengrens 95%-interval;2015;3.6;37.7;0.8;7.0;66.0;36.3;17.3;3.5;16.5;21.9;59.6;27.1
