ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
4771;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;369.0
4772;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;387.0
4773;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;386.0
4774;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;397.0
4775;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;
4776;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2008;62.0
4777;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2009;62.0
4778;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;68.0
4779;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;82.0
4780;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;89.0
4781;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;93.0
4782;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;101.0
4783;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;
4784;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2008;35.0
4785;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2009;27.0
4786;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;38.0
4787;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;39.0
4788;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;42.0
4789;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;54.0
4790;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;51.0
4791;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;
4792;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2008;228.0
4793;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2009;215.0
4794;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2010;238.0
4795;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2011;261.0
4796;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2012;272.0
4797;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2013;285.0
4798;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2014;297.0
4799;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: midden;2015;
4800;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2008;335.0
4801;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2009;337.0
4802;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;362.0
4803;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;383.0
4804;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;401.0
4805;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;395.0
4806;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;408.0
4807;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;
4808;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2008;561.0
4809;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2009;544.0
4810;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2010;595.0
4811;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2011;633.0
4812;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2012;664.0
4813;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2013;681.0
4814;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2014;702.0
4815;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Nederlands;2015;
4816;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2008;5.0
4817;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2009;5.0
4818;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2010;6.0
4819;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2011;6.0
4820;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2012;6.0
4821;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2013;6.0
4822;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2014;6.0
4823;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Belgisch;2015;
4824;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2008;4.0
4825;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2009;4.0
4826;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2010;4.0
4827;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2011;4.0
4828;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2012;4.0
4829;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2013;4.0
4830;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2014;4.0
4831;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Brits;2015;
4832;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2008;8.0
4833;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2009;7.0
4834;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2010;8.0
4835;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2011;9.0
4836;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2012;10.0
4837;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2013;9.0
4838;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2014;9.0
4839;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Duits;2015;
4840;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2008;5.0
4841;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2009;5.0
4842;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2010;6.0
4843;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2011;8.0
4844;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2012;8.0
4845;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2013;9.0
4846;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2014;8.0
4847;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Pools;2015;
4848;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2008;
4849;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2009;
4850;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2010;
4851;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2011;
4852;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2012;
4853;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2013;
4854;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2014;
4855;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: Indiaas;2015;
4856;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2008;19.0
4857;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2009;19.0
4858;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;22.0
4859;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;25.0
4860;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;26.0
4861;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;27.0
4862;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;29.0
4863;Totaal binnen- en buitenland;Invoer en uitvoer;300 Hoog onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;
4864;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2008;882.0
4865;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2009;847.0
4866;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2010;830.0
4867;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2011;837.0
4868;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2012;828.0
4869;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2013;812.0
4870;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2014;811.0
4871;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Totaal;2015;809.0
4872;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2008;133.0
4873;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2009;128.0
4874;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2010;127.0
4875;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2011;136.0
4876;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2012;139.0
4877;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2013;142.0
4878;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2014;145.0
4879;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: bepaalde tijd;2015;150.0
4880;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2008;735.0
4881;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2009;703.0
4882;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2010;687.0
4883;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2011;685.0
4884;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2012;674.0
4885;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2013;654.0
4886;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2014;650.0
4887;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: onbepaalde tijd;2015;646.0
4888;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2008;14.0
4889;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2009;14.0
4890;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2010;15.0
4891;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2011;16.0
4892;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2012;15.0
4893;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2013;15.0
4894;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2014;15.0
4895;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Contractsoort: niet van toepassing;2015;13.0
4896;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2008;695.0
4897;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2009;665.0
4898;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2010;650.0
4899;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2011;655.0
4900;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2012;647.0
4901;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2013;634.0
4902;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2014;633.0
4903;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Mannen;2015;631.0
4904;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2008;187.0
4905;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2009;182.0
4906;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2010;180.0
4907;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2011;182.0
4908;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2012;182.0
4909;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2013;178.0
4910;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2014;178.0
4911;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Geslacht: Vrouwen;2015;178.0
4912;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2008;226.0
4913;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2009;206.0
4914;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2010;199.0
4915;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2011;201.0
4916;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2012;197.0
4917;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2013;194.0
4918;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2014;193.0
4919;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 15 tot 35 jaar;2015;195.0
4920;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2008;508.0
4921;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2009;490.0
4922;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2010;478.0
4923;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2011;473.0
4924;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2012;463.0
4925;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2013;446.0
4926;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2014;436.0
4927;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 35 tot 55 jaar;2015;425.0
4928;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2008;148.0
4929;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2009;151.0
4930;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2010;153.0
4931;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2011;163.0
4932;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2012;168.0
4933;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2013;172.0
4934;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2014;182.0
4935;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Leeftijd: 55 jaar of ouder;2015;189.0
4936;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2008;187.0
4937;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2009;183.0
4938;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2010;179.0
4939;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2011;182.0
4940;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2012;179.0
4941;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2013;177.0
4942;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2014;177.0
4943;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: laag (bij laagste 30 procent);2015;178.0
4944;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2008;481.0
4945;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2009;463.0
4946;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2010;453.0
4947;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2011;449.0
4948;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2012;437.0
4949;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2013;423.0
4950;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2014;418.0
4951;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: midden;2015;417.0
4952;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2008;214.0
4953;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2009;200.0
4954;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2010;199.0
4955;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2011;206.0
4956;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2012;212.0
4957;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2013;212.0
4958;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2014;215.0
4959;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Loon: hoog (bij hoogste 20 procent);2015;214.0
4960;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2008;840.0
4961;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2009;807.0
4962;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2010;789.0
4963;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2011;793.0
4964;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2012;784.0
4965;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2013;767.0
4966;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2014;765.0
4967;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Nederlands;2015;761.0
4968;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2008;6.0
4969;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2009;5.0
4970;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2010;5.0
4971;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2011;5.0
4972;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2012;5.0
4973;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2013;5.0
4974;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2014;5.0
4975;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Belgisch;2015;5.0
4976;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2008;3.0
4977;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2009;3.0
4978;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2010;3.0
4979;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2011;3.0
4980;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2012;3.0
4981;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2013;3.0
4982;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2014;3.0
4983;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Brits;2015;3.0
4984;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2008;8.0
4985;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2009;7.0
4986;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2010;7.0
4987;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2011;8.0
4988;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal;Nationaliteit: Duits;2012;8.0
