ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
3823;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;1610.0
3824;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;1730.0
3825;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;1810.0
3826;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;2040.0
3827;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;2150.0
3828;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;2430.0
3829;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;2670.0
3830;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2019/20;2860.0
3831;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;3020.0
3832;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;3140.0
3833;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;3290.0
3834;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2023/'24;3180.0
3835;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren in NL, ouder(s) buiten NL;2024/'25;3060.0
3836;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2011/'12;100.0
3837;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2012/'13;100.0
3838;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2013/'14;100.0
3839;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2014/'15;100.0
3840;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2015/'16;80.0
3841;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2016/'17;90.0
3842;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2017/'18;50.0
3843;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2018/'19;60.0
3844;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2019/20;70.0
3845;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2020/'21;60.0
3846;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2021/'22;40.0
3847;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2022/'23;50.0
3848;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2023/'24;60.0
3849;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Marokko;Geboren buiten Nederland;2024/'25;60.0
3850;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2011/'12;1800.0
3851;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2012/'13;1770.0
3852;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2013/'14;1750.0
3853;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2014/'15;1840.0
3854;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2015/'16;1970.0
3855;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2016/'17;1960.0
3856;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2017/'18;2040.0
3857;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2018/'19;2090.0
3858;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2019/20;1970.0
3859;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2020/'21;1930.0
3860;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2021/'22;1810.0
3861;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2022/'23;1780.0
3862;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2023/'24;1690.0
3863;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Totaal;2024/'25;1520.0
3864;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2011/'12;1660.0
3865;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2012/'13;1670.0
3866;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2013/'14;1620.0
3867;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2014/'15;1720.0
3868;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2015/'16;1850.0
3869;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2016/'17;1870.0
3870;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2017/'18;1960.0
3871;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2018/'19;2010.0
3872;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2019/20;1900.0
3873;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2020/'21;1850.0
3874;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2021/'22;1710.0
3875;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2022/'23;1690.0
3876;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2023/'24;1590.0
3877;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in Nederland;2024/'25;1430.0
3878;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2011/'12;
3879;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2012/'13;
3880;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2013/'14;
3881;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2014/'15;
3882;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2015/'16;
3883;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2016/'17;
3884;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2017/'18;
3885;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2018/'19;
3886;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2019/20;
3887;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2020/'21;
3888;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2021/'22;
3889;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2022/'23;
3890;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2023/'24;
3891;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouders in NL;2024/'25;
3892;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2011/'12;1660.0
3893;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;1670.0
3894;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;1620.0
3895;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;1720.0
3896;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;1850.0
3897;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;1870.0
3898;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;1960.0
3899;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;2010.0
3900;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2019/20;1900.0
3901;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;1850.0
3902;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;1710.0
3903;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;1690.0
3904;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2023/'24;1590.0
3905;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren in NL, ouder(s) buiten NL;2024/'25;1430.0
3906;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2011/'12;140.0
3907;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2012/'13;110.0
3908;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2013/'14;130.0
3909;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2014/'15;120.0
3910;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2015/'16;120.0
3911;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2016/'17;90.0
3912;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2017/'18;80.0
3913;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2018/'19;80.0
3914;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2019/20;70.0
3915;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2020/'21;80.0
3916;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2021/'22;90.0
3917;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2022/'23;90.0
3918;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2023/'24;100.0
3919;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Suriname;Geboren buiten Nederland;2024/'25;90.0
3920;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2011/'12;840.0
3921;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2012/'13;850.0
3922;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2013/'14;830.0
3923;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2014/'15;770.0
3924;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2015/'16;850.0
3925;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2016/'17;860.0
3926;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2017/'18;940.0
3927;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2018/'19;860.0
3928;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2019/20;830.0
3929;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2020/'21;850.0
3930;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2021/'22;770.0
3931;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2022/'23;870.0
3932;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2023/'24;860.0
3933;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Totaal;2024/'25;830.0
3934;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2011/'12;600.0
3935;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2012/'13;580.0
3936;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2013/'14;560.0
3937;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2014/'15;540.0
3938;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2015/'16;610.0
3939;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2016/'17;620.0
3940;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2017/'18;730.0
3941;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2018/'19;700.0
3942;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2019/20;690.0
3943;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2020/'21;700.0
3944;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2021/'22;630.0
3945;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2022/'23;710.0
3946;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2023/'24;710.0
3947;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in Nederland;2024/'25;640.0
3948;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2011/'12;
3949;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;
3950;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;
3951;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;
3952;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;
3953;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;
3954;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;
3955;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;
3956;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2019/20;
3957;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;
3958;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;
3959;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;
3960;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2023/'24;
3961;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouders in NL;2024/'25;
3962;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2011/'12;600.0
3963;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;580.0
3964;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;560.0
3965;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;540.0
3966;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;610.0
3967;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;620.0
3968;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;730.0
3969;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;700.0
3970;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/20;690.0
3971;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;700.0
3972;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;630.0
3973;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;710.0
3974;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2023/'24;710.0
3975;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2024/'25;640.0
3976;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2011/'12;250.0
3977;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2012/'13;270.0
3978;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2013/'14;260.0
3979;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2014/'15;230.0
3980;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2015/'16;240.0
3981;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2016/'17;230.0
3982;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2017/'18;210.0
3983;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2018/'19;160.0
3984;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2019/20;150.0
3985;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2020/'21;140.0
3986;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2021/'22;150.0
3987;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2022/'23;160.0
3988;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2023/'24;160.0
3989;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Nederlandse Cariben;Geboren buiten Nederland;2024/'25;190.0
3990;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2011/'12;1120.0
3991;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2012/'13;950.0
3992;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2013/'14;800.0
3993;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2014/'15;840.0
3994;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2015/'16;790.0
3995;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2016/'17;750.0
3996;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2017/'18;680.0
3997;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2018/'19;640.0
3998;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2019/20;600.0
3999;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2020/'21;640.0
4000;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2021/'22;630.0
4001;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2022/'23;570.0
4002;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2023/'24;590.0
4003;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Totaal;2024/'25;600.0
4004;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2011/'12;1060.0
4005;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2012/'13;890.0
4006;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2013/'14;750.0
4007;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2014/'15;780.0
4008;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2015/'16;730.0
4009;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2016/'17;700.0
4010;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2017/'18;620.0
4011;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2018/'19;580.0
4012;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2019/20;550.0
4013;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2020/'21;590.0
4014;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2021/'22;580.0
4015;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2022/'23;520.0
4016;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2023/'24;530.0
4017;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in Nederland;2024/'25;540.0
4018;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2011/'12;
4019;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2012/'13;
4020;Totaal mannen en vrouwen;Totaal voortgezet onderwijs;Leerjaar 5;Indonesië;Geboren in NL, ouders in NL;2013/'14;
