ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
4553;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2014/'15;560.0
4554;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2015/'16;500.0
4555;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2016/'17;510.0
4556;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2017/'18;490.0
4557;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2018/'19;490.0
4558;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2019/'20;480.0
4559;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2020/'21;470.0
4560;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2021/'22;470.0
4561;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2022/'23;480.0
4562;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2023/'24;480.0
4563;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noord-Beveland;2024/'25;460.0
4564;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2011/'12;2920.0
4565;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2012/'13;2840.0
4566;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2013/'14;2770.0
4567;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2014/'15;2700.0
4568;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2015/'16;2620.0
4569;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2016/'17;2720.0
4570;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2017/'18;2640.0
4571;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2018/'19;2480.0
4572;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2019/'20;2420.0
4573;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2020/'21;2420.0
4574;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2021/'22;2400.0
4575;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2022/'23;2390.0
4576;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2023/'24;2330.0
4577;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordenveld;2024/'25;2310.0
4578;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2011/'12;5140.0
4579;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2012/'13;5050.0
4580;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2013/'14;4910.0
4581;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2014/'15;4820.0
4582;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2015/'16;4800.0
4583;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2016/'17;4660.0
4584;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2017/'18;4620.0
4585;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2018/'19;4540.0
4586;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2019/'20;4470.0
4587;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2020/'21;4500.0
4588;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2021/'22;4450.0
4589;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2022/'23;4520.0
4590;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2023/'24;4530.0
4591;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordoostpolder;2024/'25;4520.0
4592;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2011/'12;2070.0
4593;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2012/'13;2080.0
4594;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2013/'14;2050.0
4595;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2014/'15;2050.0
4596;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2015/'16;2040.0
4597;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2016/'17;2040.0
4598;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2017/'18;2070.0
4599;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2018/'19;2080.0
4600;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2019/'20;3420.0
4601;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2020/'21;3400.0
4602;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2021/'22;3380.0
4603;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2022/'23;3430.0
4604;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2023/'24;3400.0
4605;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijk;2024/'25;3400.0
4606;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2011/'12;1450.0
4607;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2012/'13;1400.0
4608;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2013/'14;1380.0
4609;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2014/'15;1370.0
4610;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2015/'16;1310.0
4611;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2016/'17;1310.0
4612;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2017/'18;1320.0
4613;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2018/'19;1340.0
4614;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2019/'20;
4615;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2020/'21;
4616;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2021/'22;
4617;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2022/'23;
4618;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2023/'24;
4619;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Noordwijkerhout;2024/'25;
4620;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2011/'12;2020.0
4621;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2012/'13;1980.0
4622;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2013/'14;1920.0
4623;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2014/'15;1830.0
4624;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2015/'16;1820.0
4625;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2016/'17;1800.0
4626;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2017/'18;1770.0
4627;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2018/'19;1810.0
4628;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2019/'20;1830.0
4629;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2020/'21;1890.0
4630;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2021/'22;1910.0
4631;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2022/'23;1940.0
4632;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2023/'24;2000.0
4633;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuenen, Gerwen en Nederwetten;2024/'25;2030.0
4634;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2011/'12;2830.0
4635;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2012/'13;2790.0
4636;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2013/'14;2770.0
4637;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2014/'15;2670.0
4638;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2015/'16;2620.0
4639;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2016/'17;2570.0
4640;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2017/'18;2530.0
4641;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2018/'19;2650.0
4642;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2019/'20;2680.0
4643;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2020/'21;2710.0
4644;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2021/'22;2680.0
4645;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2022/'23;2780.0
4646;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2023/'24;2820.0
4647;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nunspeet;2024/'25;2870.0
4648;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2011/'12;1140.0
4649;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2012/'13;1110.0
4650;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2013/'14;1100.0
4651;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2014/'15;1090.0
4652;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2015/'16;1080.0
4653;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2016/'17;1070.0
4654;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2017/'18;1080.0
4655;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2018/'19;1060.0
4656;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2019/'20;
4657;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2020/'21;
4658;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2021/'22;
4659;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2022/'23;
4660;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2023/'24;
4661;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nuth;2024/'25;
4662;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2011/'12;2310.0
4663;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2012/'13;2300.0
4664;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2013/'14;2270.0
4665;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2014/'15;2260.0
4666;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2015/'16;2230.0
4667;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2016/'17;2250.0
4668;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2017/'18;2270.0
4669;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2018/'19;2340.0
4670;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2019/'20;2410.0
4671;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2020/'21;2460.0
4672;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2021/'22;2490.0
4673;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2022/'23;2490.0
4674;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2023/'24;2490.0
4675;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oegstgeest;2024/'25;2510.0
4676;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2011/'12;1750.0
4677;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2012/'13;1690.0
4678;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2013/'14;1620.0
4679;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2014/'15;1550.0
4680;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2015/'16;1490.0
4681;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2016/'17;1490.0
4682;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2017/'18;1460.0
4683;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2018/'19;1460.0
4684;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2019/'20;1430.0
4685;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2020/'21;1460.0
4686;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2021/'22;1430.0
4687;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2022/'23;1440.0
4688;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2023/'24;1370.0
4689;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oirschot;2024/'25;1370.0
4690;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2011/'12;2410.0
4691;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2012/'13;2390.0
4692;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2013/'14;2280.0
4693;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2014/'15;2270.0
4694;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2015/'16;2180.0
4695;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2016/'17;2130.0
4696;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2017/'18;2110.0
4697;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2018/'19;2080.0
4698;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2019/'20;2080.0
4699;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2020/'21;2060.0
4700;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2021/'22;2430.0
4701;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2022/'23;2360.0
4702;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2023/'24;2330.0
4703;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oisterwijk;2024/'25;2290.0
4704;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2011/'12;3330.0
4705;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2012/'13;3240.0
4706;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2013/'14;3170.0
4707;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2014/'15;3060.0
4708;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2015/'16;2970.0
4709;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2016/'17;2880.0
4710;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2017/'18;2840.0
4711;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2018/'19;2770.0
4712;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2019/'20;2680.0
4713;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2020/'21;2700.0
4714;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2021/'22;2670.0
4715;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2022/'23;2660.0
4716;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2023/'24;2650.0
4717;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldambt;2024/'25;2640.0
4718;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2011/'12;2400.0
4719;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2012/'13;2340.0
4720;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2013/'14;2330.0
4721;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2014/'15;2290.0
4722;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2015/'16;2270.0
4723;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2016/'17;2270.0
4724;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2017/'18;2300.0
4725;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2018/'19;2270.0
4726;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2019/'20;2300.0
4727;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2020/'21;2310.0
4728;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2021/'22;2260.0
4729;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2022/'23;2300.0
4730;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2023/'24;2280.0
4731;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldebroek;2024/'25;2230.0
4732;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2011/'12;3200.0
4733;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2012/'13;3170.0
4734;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2013/'14;3150.0
4735;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2014/'15;3170.0
4736;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2015/'16;3080.0
4737;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2016/'17;3020.0
4738;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2017/'18;2950.0
4739;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2018/'19;2830.0
4740;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2019/'20;2740.0
4741;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2020/'21;2660.0
4742;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2021/'22;2540.0
4743;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2022/'23;2470.0
4744;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2023/'24;2400.0
4745;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oldenzaal;2024/'25;2290.0
4746;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2011/'12;1860.0
4747;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2012/'13;1780.0
4748;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2013/'14;1750.0
4749;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2014/'15;1660.0
4750;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2015/'16;1610.0
4751;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2016/'17;1540.0
4752;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2017/'18;1500.0
4753;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2018/'19;1470.0
4754;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2019/'20;1440.0
4755;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2020/'21;1440.0
4756;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2021/'22;1410.0
4757;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2022/'23;1410.0
4758;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2023/'24;1450.0
4759;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Olst-Wijhe;2024/'25;1420.0
4760;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2011/'12;1670.0
4761;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2012/'13;1670.0
4762;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2013/'14;1660.0
4763;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2014/'15;1620.0
4764;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2015/'16;1600.0
4765;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2016/'17;1600.0
4766;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2017/'18;1590.0
4767;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2018/'19;1600.0
4768;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2019/'20;1570.0
4769;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2020/'21;1550.0
4770;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2021/'22;1560.0
4771;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2022/'23;1590.0
4772;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2023/'24;1600.0
4773;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Ommen;2024/'25;1580.0
4774;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2011/'12;670.0
4775;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2012/'13;620.0
4776;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2013/'14;580.0
4777;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2014/'15;570.0
4778;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2015/'16;550.0
4779;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2016/'17;540.0
4780;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2017/'18;520.0
4781;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2018/'19;530.0
4782;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2019/'20;
4783;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2020/'21;
4784;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2021/'22;
4785;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2022/'23;
4786;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2023/'24;
4787;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Onderbanken;2024/'25;
4788;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2011/'12;3070.0
4789;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2012/'13;2960.0
4790;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2013/'14;2830.0
4791;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2014/'15;2720.0
4792;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2015/'16;2610.0
4793;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2016/'17;2480.0
4794;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2017/'18;2410.0
4795;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2018/'19;2320.0
4796;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2019/'20;2250.0
4797;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2020/'21;2170.0
4798;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2021/'22;2140.0
4799;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2022/'23;2140.0
4800;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2023/'24;2140.0
4801;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oost Gelre;2024/'25;2170.0
4802;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2011/'12;4880.0
4803;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2012/'13;4750.0
4804;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2013/'14;4580.0
4805;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2014/'15;4490.0
4806;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2015/'16;4410.0
4807;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2016/'17;4300.0
4808;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2017/'18;4340.0
4809;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2018/'19;4360.0
4810;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2019/'20;4430.0
4811;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Oosterhout;2020/'21;4420.0
