ID;Geslacht;Migratieachtergrond;Generatie;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
5530;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2018 oktober;833.0;1405.0;-572.0;526.0;712.0;-186.0
5531;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2018 november;709.0;1020.0;-311.0;552.0;612.0;-60.0
5532;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2018 december;588.0;1174.0;-586.0;452.0;544.0;-92.0
5533;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2018;9752.0;14912.0;-5160.0;6481.0;7584.0;-1103.0
5534;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 januari;903.0;1229.0;-326.0;554.0;592.0;-38.0
5535;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 februari;631.0;945.0;-314.0;508.0;606.0;-98.0
5536;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 maart;638.0;1076.0;-438.0;487.0;641.0;-154.0
5537;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 april;630.0;978.0;-348.0;537.0;615.0;-78.0
5538;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 mei;667.0;991.0;-324.0;534.0;663.0;-129.0
5539;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 juni;768.0;844.0;-76.0;468.0;445.0;23.0
5540;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 juli;1308.0;1494.0;-186.0;569.0;605.0;-36.0
5541;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 augustus;1359.0;1749.0;-390.0;430.0;569.0;-139.0
5542;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 september;944.0;1396.0;-452.0;389.0;551.0;-162.0
5543;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 oktober;806.0;1252.0;-446.0;516.0;584.0;-68.0
5544;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 november;660.0;1015.0;-355.0;471.0;564.0;-93.0
5545;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019 december;626.0;1153.0;-527.0;440.0;548.0;-108.0
5546;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2019;9940.0;14122.0;-4182.0;5903.0;6983.0;-1080.0
5547;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 januari;743.0;1267.0;-524.0;489.0;540.0;-51.0
5548;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 februari;664.0;925.0;-261.0;482.0;541.0;-59.0
5549;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 maart;693.0;708.0;-15.0;461.0;493.0;-32.0
5550;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 april;581.0;350.0;231.0;510.0;408.0;102.0
5551;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 mei;478.0;321.0;157.0;490.0;338.0;152.0
5552;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 juni;674.0;543.0;131.0;482.0;359.0;123.0
5553;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 juli;1112.0;1146.0;-34.0;480.0;397.0;83.0
5554;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 augustus;1326.0;1318.0;8.0;337.0;319.0;18.0
5555;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 september;983.0;1139.0;-156.0;420.0;420.0;0.0
5556;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 oktober;753.0;1309.0;-556.0;358.0;580.0;-222.0
5557;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 november;615.0;1025.0;-410.0;403.0;589.0;-186.0
5558;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020 december;656.0;1211.0;-555.0;396.0;548.0;-152.0
5559;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2020;9278.0;11262.0;-1984.0;5308.0;5532.0;-224.0
5560;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 januari;649.0;856.0;-207.0;421.0;354.0;67.0
5561;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 februari;542.0;647.0;-105.0;392.0;315.0;77.0
5562;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 maart;592.0;826.0;-234.0;425.0;406.0;19.0
5563;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 april;483.0;765.0;-282.0;339.0;333.0;6.0
5564;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 mei;460.0;725.0;-265.0;313.0;278.0;35.0
5565;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 juni;596.0;807.0;-211.0;364.0;328.0;36.0
5566;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 juli;1024.0;1474.0;-450.0;294.0;343.0;-49.0
5567;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 augustus;1144.0;1615.0;-471.0;292.0;357.0;-65.0
5568;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 september;886.0;1355.0;-469.0;283.0;344.0;-61.0
5569;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 oktober;710.0;1229.0;-519.0;297.0;357.0;-60.0
5570;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 november;608.0;1084.0;-476.0;276.0;332.0;-56.0
5571;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021 december;593.0;1163.0;-570.0;331.0;357.0;-26.0
5572;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2021;8287.0;12546.0;-4259.0;4027.0;4104.0;-77.0
5573;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 januari;658.0;1095.0;-437.0;303.0;325.0;-22.0
5574;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 februari;592.0;945.0;-353.0;280.0;355.0;-75.0
5575;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 maart;578.0;1015.0;-437.0;296.0;329.0;-33.0
5576;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 april;521.0;962.0;-441.0;231.0;357.0;-126.0
5577;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 mei;529.0;1045.0;-516.0;223.0;335.0;-112.0
5578;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 juni;701.0;1103.0;-402.0;275.0;342.0;-67.0
5579;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 juli;863.0;1619.0;-756.0;271.0;367.0;-96.0
5580;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 augustus;1117.0;1772.0;-655.0;269.0;323.0;-54.0
5581;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 september;895.0;1530.0;-635.0;241.0;378.0;-137.0
5582;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 oktober;671.0;1275.0;-604.0;295.0;394.0;-99.0
5583;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 november;573.0;1181.0;-608.0;291.0;425.0;-134.0
5584;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022 december;591.0;1206.0;-615.0;229.0;376.0;-147.0
5585;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2022;8289.0;14748.0;-6459.0;3204.0;4306.0;-1102.0
5586;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 januari;634.0;1169.0;-535.0;310.0;352.0;-42.0
5587;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 februari;572.0;859.0;-287.0;309.0;296.0;13.0
5588;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 maart;605.0;936.0;-331.0;330.0;375.0;-45.0
5589;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 april;532.0;872.0;-340.0;292.0;382.0;-90.0
5590;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 mei;567.0;856.0;-289.0;307.0;363.0;-56.0
5591;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 juni;639.0;921.0;-282.0;331.0;340.0;-9.0
5592;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 juli;942.0;1382.0;-440.0;320.0;339.0;-19.0
5593;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 augustus;1120.0;1670.0;-550.0;302.0;372.0;-70.0
5594;Totaal mannen en vrouwen;Met migratieachtergrond;2e generatie migratieachtergrond;2023 september;763.0;1408.0;-645.0;295.0;380.0;-85.0
5595;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 januari;3206.0;2145.0;1061.0;140.0;655.0;-515.0
5596;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 februari;2527.0;1713.0;814.0;159.0;517.0;-358.0
5597;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 maart;3000.0;2143.0;857.0;173.0;557.0;-384.0
5598;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 april;2487.0;1909.0;578.0;169.0;556.0;-387.0
5599;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 mei;2484.0;1876.0;608.0;140.0;555.0;-415.0
5600;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 juni;2523.0;2143.0;380.0;118.0;563.0;-445.0
5601;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 juli;2860.0;3004.0;-144.0;141.0;884.0;-743.0
5602;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 augustus;3812.0;2627.0;1185.0;122.0;660.0;-538.0
5603;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 september;3341.0;2560.0;781.0;140.0;940.0;-800.0
5604;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 oktober;3753.0;2579.0;1174.0;186.0;930.0;-744.0
5605;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 november;3477.0;2691.0;786.0;160.0;1318.0;-1158.0
5606;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995 december;2603.0;2226.0;377.0;139.0;833.0;-694.0
5607;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1995;36073.0;27616.0;8457.0;1787.0;8968.0;-7181.0
5608;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 januari;3325.0;2552.0;773.0;175.0;932.0;-757.0
5609;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 februari;2840.0;2776.0;64.0;192.0;1424.0;-1232.0
5610;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 maart;2804.0;3307.0;-503.0;185.0;1646.0;-1461.0
5611;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 april;2721.0;2801.0;-80.0;189.0;1474.0;-1285.0
5612;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 mei;2752.0;2589.0;163.0;182.0;1273.0;-1091.0
5613;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 juni;2456.0;2457.0;-1.0;164.0;752.0;-588.0
5614;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 juli;3345.0;3052.0;293.0;206.0;756.0;-550.0
5615;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 augustus;3934.0;2579.0;1355.0;213.0;715.0;-502.0
5616;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 september;3961.0;3191.0;770.0;212.0;1512.0;-1300.0
5617;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 oktober;3917.0;2496.0;1421.0;237.0;964.0;-727.0
5618;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 november;3117.0;2316.0;801.0;181.0;855.0;-674.0
5619;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996 december;2153.0;2222.0;-69.0;132.0;621.0;-489.0
5620;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1996;37325.0;32338.0;4987.0;2268.0;12924.0;-10656.0
5621;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 januari;3289.0;2289.0;1000.0;204.0;732.0;-528.0
5622;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 februari;2588.0;1965.0;623.0;191.0;883.0;-692.0
5623;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 maart;2450.0;2223.0;227.0;197.0;819.0;-622.0
5624;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 april;2868.0;2382.0;486.0;182.0;924.0;-742.0
5625;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 mei;2355.0;1870.0;485.0;171.0;677.0;-506.0
5626;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 juni;2557.0;2628.0;-71.0;193.0;839.0;-646.0
5627;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 juli;3208.0;3192.0;16.0;204.0;790.0;-586.0
5628;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 augustus;3750.0;2699.0;1051.0;173.0;930.0;-757.0
5629;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 september;4571.0;2512.0;2059.0;195.0;789.0;-594.0
5630;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 oktober;3821.0;2389.0;1432.0;209.0;874.0;-665.0
5631;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 november;2725.0;1922.0;803.0;182.0;707.0;-525.0
5632;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997 december;2413.0;2274.0;139.0;167.0;708.0;-541.0
5633;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1997;36595.0;28345.0;8250.0;2268.0;9672.0;-7404.0
5634;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 januari;3485.0;2064.0;1421.0;172.0;688.0;-516.0
5635;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 februari;2695.0;2108.0;587.0;169.0;719.0;-550.0
5636;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 maart;3034.0;2602.0;432.0;180.0;974.0;-794.0
5637;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 april;2596.0;2710.0;-114.0;175.0;1258.0;-1083.0
5638;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 mei;2528.0;1972.0;556.0;173.0;836.0;-663.0
5639;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 juni;2798.0;3144.0;-346.0;151.0;1407.0;-1256.0
5640;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 juli;3310.0;3297.0;13.0;242.0;939.0;-697.0
5641;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 augustus;3859.0;2559.0;1300.0;171.0;733.0;-562.0
5642;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 september;5024.0;2321.0;2703.0;197.0;709.0;-512.0
5643;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 oktober;4051.0;2057.0;1994.0;224.0;669.0;-445.0
5644;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 november;3293.0;1811.0;1482.0;241.0;611.0;-370.0
5645;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998 december;2695.0;2259.0;436.0;178.0;743.0;-565.0
5646;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1998;39368.0;28904.0;10464.0;2273.0;10286.0;-8013.0
5647;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 januari;3190.0;2067.0;1123.0;199.0;685.0;-486.0
5648;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 februari;2863.0;1848.0;1015.0;205.0;714.0;-509.0
5649;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 maart;3372.0;2660.0;712.0;232.0;1140.0;-908.0
5650;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 april;2770.0;2034.0;736.0;185.0;688.0;-503.0
5651;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 mei;2597.0;1769.0;828.0;180.0;656.0;-476.0
5652;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 juni;3143.0;2809.0;334.0;213.0;970.0;-757.0
5653;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 juli;3863.0;3224.0;639.0;210.0;729.0;-519.0
5654;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 augustus;4139.0;2586.0;1553.0;220.0;698.0;-478.0
5655;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 september;5105.0;2529.0;2576.0;227.0;871.0;-644.0
5656;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 oktober;4020.0;2464.0;1556.0;204.0;969.0;-765.0
5657;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 november;3953.0;2282.0;1671.0;209.0;1010.0;-801.0
5658;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999 december;3102.0;2340.0;762.0;189.0;720.0;-531.0
5659;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;1999;42117.0;28612.0;13505.0;2473.0;9850.0;-7377.0
5660;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 januari;3840.0;2192.0;1648.0;187.0;851.0;-664.0
5661;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 februari;3963.0;1918.0;2045.0;236.0;698.0;-462.0
5662;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 maart;3616.0;2644.0;972.0;215.0;1075.0;-860.0
5663;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 april;3040.0;2003.0;1037.0;200.0;750.0;-550.0
5664;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 mei;3642.0;2113.0;1529.0;232.0;890.0;-658.0
5665;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 juni;3459.0;2548.0;911.0;174.0;732.0;-558.0
5666;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 juli;3949.0;3226.0;723.0;244.0;843.0;-599.0
5667;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 augustus;4967.0;2795.0;2172.0;262.0;676.0;-414.0
5668;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 september;5447.0;2638.0;2809.0;190.0;783.0;-593.0
5669;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 oktober;4876.0;2266.0;2610.0;218.0;703.0;-485.0
5670;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 november;4651.0;2296.0;2355.0;238.0;952.0;-714.0
5671;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000 december;2908.0;2120.0;788.0;168.0;565.0;-397.0
5672;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2000;48358.0;28759.0;19599.0;2564.0;9518.0;-6954.0
5673;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 januari;4227.0;2376.0;1851.0;238.0;1035.0;-797.0
5674;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 februari;3696.0;2124.0;1572.0;220.0;787.0;-567.0
5675;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 maart;3823.0;2435.0;1388.0;242.0;1066.0;-824.0
5676;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 april;3415.0;1856.0;1559.0;207.0;631.0;-424.0
5677;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 mei;3749.0;2284.0;1465.0;195.0;975.0;-780.0
5678;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 juni;3414.0;2553.0;861.0;208.0;912.0;-704.0
5679;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 juli;3762.0;3243.0;519.0;189.0;879.0;-690.0
5680;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 augustus;4978.0;2772.0;2206.0;239.0;665.0;-426.0
5681;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 september;4986.0;2260.0;2726.0;213.0;646.0;-433.0
5682;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 oktober;4671.0;2363.0;2308.0;225.0;906.0;-681.0
5683;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 november;3893.0;2040.0;1853.0;218.0;795.0;-577.0
5684;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001 december;2554.0;2300.0;254.0;175.0;821.0;-646.0
5685;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2001;47168.0;28606.0;18562.0;2569.0;10118.0;-7549.0
5686;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 januari;4203.0;2395.0;1808.0;247.0;921.0;-674.0
5687;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 februari;3326.0;2262.0;1064.0;261.0;972.0;-711.0
5688;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 maart;3330.0;2826.0;504.0;233.0;1202.0;-969.0
5689;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 april;3156.0;2454.0;702.0;217.0;1157.0;-940.0
5690;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 mei;2943.0;2607.0;336.0;233.0;1248.0;-1015.0
5691;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 juni;2710.0;3224.0;-514.0;240.0;1321.0;-1081.0
5692;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 juli;3503.0;3768.0;-265.0;274.0;1194.0;-920.0
5693;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 augustus;4350.0;3386.0;964.0;243.0;1279.0;-1036.0
5694;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 september;4958.0;2963.0;1995.0;265.0;1264.0;-999.0
5695;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 oktober;4227.0;2941.0;1286.0;303.0;1490.0;-1187.0
5696;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 november;3039.0;2297.0;742.0;277.0;1137.0;-860.0
5697;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002 december;2224.0;2467.0;-243.0;215.0;970.0;-755.0
5698;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2002;41969.0;33590.0;8379.0;3008.0;14155.0;-11147.0
5699;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 januari;3485.0;2706.0;779.0;323.0;1359.0;-1036.0
5700;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 februari;3104.0;2568.0;536.0;278.0;1253.0;-975.0
5701;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 maart;2794.0;2678.0;116.0;288.0;1186.0;-898.0
5702;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 april;2565.0;2516.0;49.0;229.0;1189.0;-960.0
5703;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 mei;2450.0;2231.0;219.0;236.0;1013.0;-777.0
5704;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 juni;2588.0;3212.0;-624.0;282.0;1409.0;-1127.0
5705;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 juli;3045.0;3915.0;-870.0;361.0;1716.0;-1355.0
5706;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 augustus;3762.0;3164.0;598.0;273.0;1200.0;-927.0
5707;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 september;4990.0;3097.0;1893.0;330.0;1282.0;-952.0
5708;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 oktober;3628.0;3099.0;529.0;322.0;1701.0;-1379.0
5709;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 november;2691.0;2569.0;122.0;257.0;1318.0;-1061.0
5710;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003 december;2076.0;2918.0;-842.0;255.0;1085.0;-830.0
5711;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2003;37178.0;34673.0;2505.0;3434.0;15711.0;-12277.0
5712;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 januari;2846.0;2798.0;48.0;276.0;1512.0;-1236.0
5713;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 februari;2596.0;2813.0;-217.0;330.0;1559.0;-1229.0
5714;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 maart;2586.0;3673.0;-1087.0;332.0;2046.0;-1714.0
5715;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 april;2042.0;3057.0;-1015.0;305.0;1624.0;-1319.0
5716;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 mei;2851.0;2329.0;522.0;272.0;1169.0;-897.0
5717;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 juni;3123.0;3201.0;-78.0;340.0;1298.0;-958.0
5718;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 juli;3137.0;3978.0;-841.0;308.0;1312.0;-1004.0
5719;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 augustus;4486.0;3571.0;915.0;306.0;1495.0;-1189.0
5720;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 september;5892.0;2838.0;3054.0;349.0;1219.0;-870.0
5721;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 oktober;3800.0;2877.0;923.0;343.0;1452.0;-1109.0
5722;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 november;3032.0;2462.0;570.0;337.0;1039.0;-702.0
5723;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004 december;2256.0;2624.0;-368.0;339.0;957.0;-618.0
5724;Totaal mannen en vrouwen;Westerse migratieachtergrond;Totaal;2004;38647.0;36221.0;2426.0;3837.0;16682.0;-12845.0
