ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
5158;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;29 september 2000 tot 28 september 2001;6.8;9.3
5159;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;28 september 2001 tot 27 september 2002;5.9;8.6
5160;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;27 september 2002 tot 26 september 2003;5.7;8.0
5161;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;26 september 2003 tot 24 september 2004;5.4;7.6
5162;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;24 september 2004 tot 30 september 2005;6.1;7.4
5163;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;30 september 2005 tot 29 september 2006;8.5;10.1
5164;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;29 september 2006 tot 28 september 2007;8.4;11.4
5165;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;3;28 september 2007 tot 26 september 2008;7.9;11.5
5166;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;24 september 1999 tot 29 september 2000;24.5;23.7
5167;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;29 september 2000 tot 28 september 2001;19.9;23.2
5168;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;28 september 2001 tot 27 september 2002;17.5;26.5
5169;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;27 september 2002 tot 26 september 2003;15.9;35.0
5170;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;26 september 2003 tot 24 september 2004;22.9;31.0
5171;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;24 september 2004 tot 30 september 2005;30.0;28.1
5172;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;30 september 2005 tot 29 september 2006;37.3;24.0
5173;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;29 september 2006 tot 28 september 2007;33.7;21.3
5174;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;4;28 september 2007 tot 26 september 2008;23.4;24.6
5175;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;24 september 1999 tot 29 september 2000;4.1;6.6
5176;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;29 september 2000 tot 28 september 2001;4.0;6.8
5177;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;28 september 2001 tot 27 september 2002;3.9;6.3
5178;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;27 september 2002 tot 26 september 2003;3.2;6.7
5179;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;26 september 2003 tot 24 september 2004;3.4;5.8
5180;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;24 september 2004 tot 30 september 2005;4.1;4.4
5181;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;30 september 2005 tot 29 september 2006;5.1;3.7
5182;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;29 september 2006 tot 28 september 2007;4.1;3.3
5183;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;5;28 september 2007 tot 26 september 2008;3.1;
5184;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;24 september 1999 tot 29 september 2000;6.0;5.9
5185;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;29 september 2000 tot 28 september 2001;4.5;5.7
5186;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;28 september 2001 tot 27 september 2002;3.9;9.3
5187;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;27 september 2002 tot 26 september 2003;5.2;17.6
5188;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;26 september 2003 tot 24 september 2004;11.2;15.5
5189;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;24 september 2004 tot 30 september 2005;15.9;13.6
5190;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;30 september 2005 tot 29 september 2006;17.6;9.9
5191;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;29 september 2006 tot 28 september 2007;13.8;7.8
5192;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;6;28 september 2007 tot 26 september 2008;8.9;8.5
5193;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;24 september 1999 tot 29 september 2000;9.1;4.6
5194;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;29 september 2000 tot 28 september 2001;6.0;3.9
5195;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;28 september 2001 tot 27 september 2002;4.5;3.7
5196;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;27 september 2002 tot 26 september 2003;3.2;4.7
5197;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;26 september 2003 tot 24 september 2004;4.3;4.0
5198;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;24 september 2004 tot 30 september 2005;5.7;3.9
5199;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;30 september 2005 tot 29 september 2006;8.6;3.0
5200;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;29 september 2006 tot 28 september 2007;7.9;3.3
5201;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;7;28 september 2007 tot 26 september 2008;6.1;3.5
5202;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;24 september 1999 tot 29 september 2000;7.4;9.0
5203;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;29 september 2000 tot 28 september 2001;7.1;9.4
5204;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;28 september 2001 tot 27 september 2002;6.9;9.8
5205;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;27 september 2002 tot 26 september 2003;5.9;9.9
5206;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;26 september 2003 tot 24 september 2004;6.3;9.3
5207;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;24 september 2004 tot 30 september 2005;7.6;9.3
5208;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;30 september 2005 tot 29 september 2006;10.3;10.3
5209;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;29 september 2006 tot 28 september 2007;;
5210;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;8;28 september 2007 tot 26 september 2008;7.6;
5211;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;24 september 1999 tot 29 september 2000;2.6;5.1
5212;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;29 september 2000 tot 28 september 2001;2.8;5.9
5213;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;28 september 2001 tot 27 september 2002;2.8;6.6
5214;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;27 september 2002 tot 26 september 2003;2.5;7.0
5215;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;26 september 2003 tot 24 september 2004;2.5;8.2
5216;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;24 september 2004 tot 30 september 2005;3.2;8.2
5217;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;30 september 2005 tot 29 september 2006;5.2;8.9
5218;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;29 september 2006 tot 28 september 2007;;8.0
5219;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;9;28 september 2007 tot 26 september 2008;4.7;
5220;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;24 september 1999 tot 29 september 2000;98.6;58.3
5221;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;29 september 2000 tot 28 september 2001;92.4;55.3
5222;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;28 september 2001 tot 27 september 2002;75.9;54.6
5223;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;27 september 2002 tot 26 september 2003;65.3;49.6
5224;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;26 september 2003 tot 24 september 2004;65.8;45.1
5225;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;24 september 2004 tot 30 september 2005;76.2;45.0
5226;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;30 september 2005 tot 29 september 2006;87.0;49.4
5227;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;29 september 2006 tot 28 september 2007;84.7;42.5
5228;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;10;28 september 2007 tot 26 september 2008;74.6;45.8
5229;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;24 september 1999 tot 29 september 2000;62.4;26.5
5230;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;29 september 2000 tot 28 september 2001;57.2;24.6
5231;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;28 september 2001 tot 27 september 2002;45.7;24.5
5232;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;27 september 2002 tot 26 september 2003;37.9;22.9
5233;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;26 september 2003 tot 24 september 2004;40.0;18.7
5234;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;24 september 2004 tot 30 september 2005;45.5;19.6
5235;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;30 september 2005 tot 29 september 2006;50.1;22.9
5236;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;29 september 2006 tot 28 september 2007;51.5;18.5
5237;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;11;28 september 2007 tot 26 september 2008;46.6;20.0
5238;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;24 september 1999 tot 29 september 2000;36.2;31.9
5239;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;29 september 2000 tot 28 september 2001;35.2;30.7
5240;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;28 september 2001 tot 27 september 2002;30.2;30.2
5241;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;27 september 2002 tot 26 september 2003;27.4;26.7
5242;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;26 september 2003 tot 24 september 2004;25.7;26.4
5243;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;24 september 2004 tot 30 september 2005;30.7;25.3
5244;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;30 september 2005 tot 29 september 2006;37.0;26.5
5245;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;29 september 2006 tot 28 september 2007;33.2;24.0
5246;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;12;28 september 2007 tot 26 september 2008;28.0;25.8
5247;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;24 september 1999 tot 29 september 2000;2.8;0.0
5248;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;29 september 2000 tot 28 september 2001;2.8;0.0
5249;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;28 september 2001 tot 27 september 2002;2.5;0.0
5250;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;27 september 2002 tot 26 september 2003;2.2;0.0
5251;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;26 september 2003 tot 24 september 2004;2.7;0.0
5252;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;24 september 2004 tot 30 september 2005;2.9;0.0
5253;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;30 september 2005 tot 29 september 2006;4.0;0.0
5254;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;29 september 2006 tot 28 september 2007;4.3;0.0
5255;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;13;28 september 2007 tot 26 september 2008;4.7;0.0
5256;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;24 september 1999 tot 29 september 2000;0.0;4.7
5257;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;29 september 2000 tot 28 september 2001;0.0;4.8
5258;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;28 september 2001 tot 27 september 2002;0.0;4.7
5259;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;27 september 2002 tot 26 september 2003;0.0;5.2
5260;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;26 september 2003 tot 24 september 2004;0.0;5.0
5261;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;24 september 2004 tot 30 september 2005;0.0;5.6
5262;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;30 september 2005 tot 29 september 2006;0.0;6.3
5263;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;29 september 2006 tot 28 september 2007;0.0;7.4
5264;Totaal mannen en vrouwen;0;1;70-74 Onroer.goed, zakelijke dienstv.;14;28 september 2007 tot 26 september 2008;0.0;7.5
5265;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;24 september 1999 tot 29 september 2000;61.5;41.8
5266;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;29 september 2000 tot 28 september 2001;51.2;35.8
5267;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;28 september 2001 tot 27 september 2002;39.5;36.3
5268;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;27 september 2002 tot 26 september 2003;37.8;34.1
5269;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;26 september 2003 tot 24 september 2004;43.1;31.2
5270;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;24 september 2004 tot 30 september 2005;52.7;32.4
5271;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;30 september 2005 tot 29 september 2006;69.4;31.6
5272;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;29 september 2006 tot 28 september 2007;63.8;36.7
5273;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;0;28 september 2007 tot 26 september 2008;52.0;38.7
5274;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;24 september 1999 tot 29 september 2000;2.2;2.5
5275;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;29 september 2000 tot 28 september 2001;2.1;2.0
5276;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;28 september 2001 tot 27 september 2002;1.9;1.7
5277;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;27 september 2002 tot 26 september 2003;1.8;1.6
5278;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;26 september 2003 tot 24 september 2004;1.8;1.5
5279;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;24 september 2004 tot 30 september 2005;2.1;1.6
5280;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;30 september 2005 tot 29 september 2006;2.6;2.2
5281;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;29 september 2006 tot 28 september 2007;2.4;2.8
5282;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;1;28 september 2007 tot 26 september 2008;2.4;2.5
5283;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;24 september 1999 tot 29 september 2000;0.0;0.0
5284;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;29 september 2000 tot 28 september 2001;0.0;0.0
5285;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;28 september 2001 tot 27 september 2002;0.0;0.0
5286;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;27 september 2002 tot 26 september 2003;0.0;0.0
5287;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;26 september 2003 tot 24 september 2004;0.0;0.0
5288;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;24 september 2004 tot 30 september 2005;0.0;0.0
5289;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;30 september 2005 tot 29 september 2006;0.0;0.0
5290;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;29 september 2006 tot 28 september 2007;0.0;0.0
5291;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;2;28 september 2007 tot 26 september 2008;0.0;0.0
5292;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;24 september 1999 tot 29 september 2000;2.2;2.5
5293;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;29 september 2000 tot 28 september 2001;2.1;2.0
5294;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;28 september 2001 tot 27 september 2002;1.9;1.7
5295;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;27 september 2002 tot 26 september 2003;1.8;1.6
5296;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;26 september 2003 tot 24 september 2004;1.8;1.5
5297;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;24 september 2004 tot 30 september 2005;2.1;1.6
5298;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;30 september 2005 tot 29 september 2006;2.6;2.2
5299;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;29 september 2006 tot 28 september 2007;2.4;2.8
5300;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;3;28 september 2007 tot 26 september 2008;2.4;2.5
5301;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;24 september 1999 tot 29 september 2000;10.9;10.5
5302;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;29 september 2000 tot 28 september 2001;8.4;8.9
5303;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;28 september 2001 tot 27 september 2002;6.8;9.8
5304;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;27 september 2002 tot 26 september 2003;6.8;11.9
5305;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;26 september 2003 tot 24 september 2004;10.8;10.6
5306;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;24 september 2004 tot 30 september 2005;15.0;11.0
5307;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;30 september 2005 tot 29 september 2006;20.2;9.5
5308;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;29 september 2006 tot 28 september 2007;16.6;10.3
5309;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;4;28 september 2007 tot 26 september 2008;11.4;11.0
5310;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;24 september 1999 tot 29 september 2000;1.7;1.9
5311;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;29 september 2000 tot 28 september 2001;1.5;1.8
5312;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;28 september 2001 tot 27 september 2002;1.4;1.6
5313;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;27 september 2002 tot 26 september 2003;1.4;1.5
5314;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;26 september 2003 tot 24 september 2004;1.4;1.3
5315;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;24 september 2004 tot 30 september 2005;1.9;1.1
5316;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;30 september 2005 tot 29 september 2006;2.5;0.9
5317;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;29 september 2006 tot 28 september 2007;2.0;1.3
5318;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;5;28 september 2007 tot 26 september 2008;1.4;
5319;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;24 september 1999 tot 29 september 2000;2.7;2.6
5320;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;29 september 2000 tot 28 september 2001;1.9;2.1
5321;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;28 september 2001 tot 27 september 2002;1.6;2.7
5322;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;27 september 2002 tot 26 september 2003;2.1;5.3
5323;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;26 september 2003 tot 24 september 2004;5.3;4.7
5324;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;24 september 2004 tot 30 september 2005;7.9;4.8
5325;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;30 september 2005 tot 29 september 2006;9.4;3.3
5326;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;29 september 2006 tot 28 september 2007;6.6;2.9
5327;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;6;28 september 2007 tot 26 september 2008;4.3;3.1
5328;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;24 september 1999 tot 29 september 2000;3.8;2.5
5329;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;29 september 2000 tot 28 september 2001;2.5;2.0
5330;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;28 september 2001 tot 27 september 2002;1.7;2.0
5331;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;27 september 2002 tot 26 september 2003;1.2;2.3
5332;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;26 september 2003 tot 24 september 2004;2.0;1.9
5333;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;24 september 2004 tot 30 september 2005;3.0;2.1
5334;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;30 september 2005 tot 29 september 2006;4.9;1.5
5335;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;29 september 2006 tot 28 september 2007;4.2;2.1
5336;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;7;28 september 2007 tot 26 september 2008;2.8;2.1
5337;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;24 september 1999 tot 29 september 2000;3.6;4.4
5338;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;29 september 2000 tot 28 september 2001;3.3;3.9
5339;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;28 september 2001 tot 27 september 2002;2.8;4.3
5340;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;27 september 2002 tot 26 september 2003;2.8;4.0
5341;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;26 september 2003 tot 24 september 2004;3.1;3.6
5342;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;24 september 2004 tot 30 september 2005;3.8;3.9
5343;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;30 september 2005 tot 29 september 2006;5.6;4.8
5344;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;29 september 2006 tot 28 september 2007;;
5345;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;8;28 september 2007 tot 26 september 2008;4.1;
5346;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;24 september 1999 tot 29 september 2000;1.4;0.8
5347;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;29 september 2000 tot 28 september 2001;1.3;1.2
5348;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;28 september 2001 tot 27 september 2002;1.0;1.4
5349;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;27 september 2002 tot 26 september 2003;1.0;1.4
5350;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;26 september 2003 tot 24 september 2004;0.9;1.7
5351;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;24 september 2004 tot 30 september 2005;1.4;1.5
5352;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;30 september 2005 tot 29 september 2006;2.4;1.5
5353;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;29 september 2006 tot 28 september 2007;;1.9
5354;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;9;28 september 2007 tot 26 september 2008;2.3;
5355;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;24 september 1999 tot 29 september 2000;46.4;27.0
5356;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;29 september 2000 tot 28 september 2001;38.8;22.8
5357;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;28 september 2001 tot 27 september 2002;29.3;22.5
5358;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;27 september 2002 tot 26 september 2003;27.6;18.2
5359;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;26 september 2003 tot 24 september 2004;28.8;16.5
5360;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;24 september 2004 tot 30 september 2005;33.5;16.9
5361;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;30 september 2005 tot 29 september 2006;43.2;16.9
5362;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;29 september 2006 tot 28 september 2007;41.2;19.6
5363;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;10;28 september 2007 tot 26 september 2008;34.6;20.7
5364;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;24 september 1999 tot 29 september 2000;30.7;14.4
5365;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;29 september 2000 tot 28 september 2001;25.1;11.6
5366;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;28 september 2001 tot 27 september 2002;18.1;11.0
5367;Totaal mannen en vrouwen;0;1;74501 Uitzendbureaus;11;27 september 2002 tot 26 september 2003;16.2;8.7
