ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
653;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
654;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2009;1222.0;1119.0;1091.0;872.0;813.0;59.0;219.0;130.0;88.0;1.0;0.0;132.0;17.0;10.0;8.0;115.0;31.0;84.0;959.0;28.0;2.5;103.0;91.6;89.3
655;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2010;1235.0;1132.0;1090.0;858.0;797.0;61.0;232.0;144.0;87.0;2.0;0.0;141.0;22.0;11.0;11.0;118.0;34.0;84.0;950.0;42.0;3.7;103.0;91.7;88.3
656;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2011;1245.0;1153.0;1110.0;890.0;832.0;59.0;220.0;136.0;81.0;3.0;0.0;146.0;27.0;19.0;9.0;119.0;35.0;84.0;964.0;43.0;3.7;92.0;92.6;89.2
657;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2012;1256.0;1150.0;1103.0;871.0;808.0;63.0;232.0;155.0;75.0;3.0;0.0;151.0;32.0;17.0;15.0;119.0;32.0;87.0;952.0;47.0;4.1;105.0;91.6;87.9
658;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2013;1264.0;1159.0;1095.0;859.0;795.0;64.0;236.0;152.0;82.0;2.0;0.0;157.0;31.0;16.0;15.0;127.0;32.0;94.0;938.0;64.0;5.5;105.0;91.7;86.6
659;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2014;1269.0;1154.0;1092.0;847.0;769.0;78.0;246.0;155.0;89.0;2.0;0.0;156.0;35.0;25.0;11.0;121.0;31.0;90.0;936.0;62.0;5.4;114.0;91.0;86.1
660;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2003;234.0;146.0;138.0;113.0;107.0;6.0;24.0;16.0;8.0;0.0;0.0;34.0;10.0;6.0;5.0;24.0;11.0;13.0;103.0;8.0;5.4;88.0;62.3;58.9
661;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2004;236.0;149.0;137.0;113.0;106.0;7.0;24.0;16.0;8.0;0.0;0.0;35.0;10.0;4.0;5.0;25.0;12.0;13.0;103.0;11.0;7.5;88.0;62.9;58.1
662;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2005;226.0;146.0;136.0;112.0;105.0;7.0;24.0;16.0;8.0;0.0;0.0;33.0;8.0;4.0;4.0;25.0;12.0;13.0;102.0;10.0;7.0;81.0;64.3;59.9
663;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2006;207.0;131.0;120.0;97.0;89.0;8.0;24.0;12.0;11.0;0.0;0.0;33.0;9.0;6.0;4.0;23.0;10.0;13.0;88.0;10.0;8.0;76.0;63.3;58.2
664;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
665;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
666;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2009;201.0;127.0;121.0;97.0;90.0;7.0;24.0;16.0;8.0;0.0;0.0;30.0;5.0;3.0;2.0;25.0;12.0;13.0;90.0;6.0;4.9;75.0;63.0;59.9
667;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2010;190.0;119.0;110.0;84.0;77.0;7.0;26.0;16.0;9.0;0.0;0.0;35.0;9.0;5.0;4.0;26.0;12.0;14.0;75.0;9.0;7.7;71.0;62.7;57.8
668;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2011;151.0;87.0;81.0;67.0;62.0;5.0;15.0;9.0;6.0;0.0;0.0;26.0;9.0;6.0;3.0;17.0;9.0;8.0;56.0;5.0;6.2;64.0;57.4;53.9
669;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2012;169.0;96.0;86.0;67.0;58.0;9.0;20.0;14.0;6.0;0.0;0.0;28.0;11.0;6.0;6.0;17.0;6.0;11.0;58.0;10.0;10.3;73.0;56.9;51.1
670;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2013;168.0;89.0;79.0;61.0;56.0;5.0;18.0;13.0;5.0;0.0;0.0;28.0;9.0;5.0;4.0;20.0;9.0;11.0;51.0;10.0;11.4;79.0;53.2;47.1
671;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2014;178.0;89.0;79.0;57.0;52.0;5.0;22.0;15.0;7.0;0.0;0.0;28.0;11.0;9.0;3.0;17.0;9.0;7.0;51.0;9.0;10.7;90.0;49.7;44.4
672;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2003;917.0;891.0;866.0;713.0;678.0;35.0;153.0;82.0;71.0;0.0;0.0;84.0;10.0;5.0;5.0;74.0;20.0;54.0;781.0;26.0;2.9;26.0;97.2;94.4
673;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2004;918.0;890.0;860.0;711.0;674.0;38.0;148.0;78.0;70.0;1.0;0.0;92.0;12.0;6.0;6.0;80.0;22.0;58.0;768.0;30.0;3.4;28.0;96.9;93.6
674;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2005;937.0;909.0;880.0;713.0;675.0;39.0;167.0;92.0;73.0;2.0;0.0;93.0;11.0;7.0;5.0;81.0;16.0;65.0;787.0;29.0;3.2;27.0;97.1;93.9
675;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2006;968.0;936.0;908.0;738.0;692.0;46.0;170.0;100.0;69.0;1.0;0.0;95.0;12.0;6.0;6.0;83.0;16.0;68.0;813.0;29.0;3.1;32.0;96.7;93.7
676;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
677;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
678;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2009;1021.0;993.0;971.0;775.0;723.0;52.0;195.0;115.0;80.0;1.0;0.0;102.0;12.0;7.0;5.0;90.0;19.0;71.0;868.0;22.0;2.2;28.0;97.3;95.1
679;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2010;1045.0;1013.0;981.0;774.0;720.0;54.0;206.0;127.0;77.0;2.0;0.0;105.0;13.0;6.0;7.0;92.0;22.0;70.0;875.0;33.0;3.2;32.0;96.9;93.8
680;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2011;1094.0;1066.0;1029.0;824.0;770.0;54.0;205.0;127.0;75.0;3.0;0.0;121.0;19.0;13.0;6.0;102.0;26.0;76.0;908.0;37.0;3.5;28.0;97.5;94.0
681;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2012;1086.0;1054.0;1017.0;804.0;751.0;54.0;213.0;141.0;69.0;3.0;0.0;123.0;21.0;11.0;10.0;102.0;26.0;76.0;894.0;37.0;3.5;32.0;97.0;93.6
682;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2013;1097.0;1070.0;1016.0;797.0;739.0;59.0;219.0;139.0;77.0;2.0;0.0;129.0;22.0;11.0;11.0;107.0;24.0;83.0;887.0;54.0;5.0;27.0;97.5;92.7
683;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2014;1090.0;1066.0;1013.0;789.0;717.0;73.0;224.0;140.0;82.0;2.0;0.0;128.0;24.0;16.0;8.0;104.0;21.0;83.0;885.0;52.0;4.9;25.0;97.7;92.9
684;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2003;923.0;510.0;494.0;378.0;347.0;31.0;116.0;78.0;37.0;1.0;0.0;134.0;49.0;32.0;17.0;85.0;37.0;49.0;359.0;16.0;3.2;413.0;55.2;53.5
685;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2004;955.0;542.0;517.0;390.0;364.0;26.0;127.0;82.0;44.0;1.0;0.0;125.0;51.0;31.0;20.0;74.0;31.0;43.0;392.0;25.0;4.5;413.0;56.7;54.2
686;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2005;982.0;564.0;535.0;404.0;374.0;31.0;131.0;84.0;46.0;1.0;0.0;135.0;48.0;29.0;19.0;87.0;34.0;53.0;400.0;29.0;5.2;417.0;57.5;54.5
687;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2006;1005.0;582.0;557.0;426.0;391.0;35.0;131.0;86.0;43.0;1.0;0.0;146.0;53.0;31.0;22.0;93.0;37.0;56.0;411.0;25.0;4.3;423.0;57.9;55.4
688;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
689;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
690;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2009;1066.0;701.0;675.0;507.0;456.0;51.0;168.0;121.0;46.0;1.0;0.0;177.0;69.0;42.0;27.0;108.0;43.0;65.0;498.0;25.0;3.6;365.0;65.7;63.4
691;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2010;1080.0;721.0;693.0;528.0;477.0;51.0;165.0;110.0;54.0;1.0;0.0;192.0;69.0;46.0;24.0;123.0;55.0;68.0;501.0;27.0;3.8;359.0;66.7;64.2
692;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2011;1083.0;727.0;695.0;539.0;498.0;41.0;156.0;112.0;41.0;2.0;0.0;191.0;60.0;34.0;26.0;131.0;51.0;80.0;504.0;32.0;4.4;356.0;67.1;64.1
693;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2012;1076.0;766.0;720.0;542.0;501.0;41.0;178.0;128.0;48.0;2.0;0.0;180.0;59.0;37.0;22.0;121.0;46.0;75.0;540.0;46.0;5.9;310.0;71.1;66.9
694;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2013;1076.0;801.0;741.0;570.0;521.0;49.0;171.0;123.0;47.0;1.0;0.0;192.0;66.0;43.0;23.0;126.0;50.0;76.0;550.0;60.0;7.5;275.0;74.5;68.9
695;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2014;1082.0;819.0;752.0;580.0;537.0;43.0;172.0;118.0;54.0;0.0;0.0;177.0;45.0;26.0;19.0;132.0;45.0;87.0;575.0;67.0;8.2;263.0;75.7;69.5
696;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2003;277.0;95.0;91.0;69.0;63.0;6.0;22.0;16.0;6.0;0.0;0.0;35.0;15.0;9.0;6.0;20.0;11.0;9.0;56.0;4.0;3.9;182.0;34.2;32.8
697;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2004;276.0;98.0;92.0;71.0;67.0;4.0;22.0;16.0;6.0;0.0;0.0;34.0;15.0;9.0;6.0;19.0;10.0;9.0;58.0;6.0;5.7;178.0;35.5;33.4
698;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2005;273.0;94.0;88.0;67.0;62.0;5.0;21.0;14.0;7.0;0.0;0.0;36.0;14.0;9.0;5.0;22.0;11.0;11.0;52.0;6.0;6.7;179.0;34.4;32.1
699;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2006;286.0;108.0;101.0;73.0;68.0;5.0;27.0;18.0;8.0;1.0;0.0;40.0;15.0;9.0;6.0;24.0;12.0;12.0;61.0;7.0;6.7;178.0;37.7;35.2
700;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
701;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
702;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2009;272.0;113.0;107.0;76.0;69.0;7.0;31.0;24.0;7.0;0.0;0.0;40.0;15.0;8.0;7.0;25.0;15.0;10.0;67.0;6.0;5.6;159.0;41.6;39.2
703;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2010;251.0;99.0;91.0;68.0;62.0;6.0;23.0;15.0;8.0;0.0;0.0;40.0;14.0;9.0;5.0;26.0;16.0;10.0;51.0;8.0;7.9;152.0;39.4;36.3
704;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2011;235.0;91.0;84.0;68.0;64.0;5.0;16.0;13.0;3.0;0.0;0.0;37.0;12.0;6.0;6.0;24.0;12.0;13.0;47.0;7.0;7.5;144.0;38.7;35.8
705;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2012;214.0;88.0;78.0;60.0;55.0;4.0;19.0;14.0;5.0;0.0;0.0;32.0;11.0;6.0;5.0;20.0;9.0;11.0;47.0;9.0;10.4;126.0;40.9;36.7
706;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2013;245.0;103.0;90.0;68.0;62.0;6.0;22.0;16.0;6.0;0.0;0.0;45.0;17.0;11.0;6.0;28.0;15.0;13.0;45.0;14.0;13.1;141.0;42.3;36.7
707;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2014;239.0;96.0;81.0;63.0;58.0;4.0;18.0;13.0;4.0;0.0;0.0;36.0;12.0;7.0;5.0;24.0;12.0;12.0;45.0;15.0;16.0;143.0;40.2;33.8
708;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2003;646.0;415.0;403.0;309.0;284.0;25.0;94.0;62.0;31.0;1.0;0.0;99.0;34.0;23.0;11.0;65.0;25.0;40.0;303.0;13.0;3.0;231.0;64.2;62.3
709;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2004;679.0;444.0;425.0;320.0;297.0;22.0;106.0;67.0;38.0;1.0;0.0;91.0;36.0;22.0;14.0;55.0;21.0;35.0;334.0;19.0;4.3;235.0;65.4;62.6
710;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2005;708.0;470.0;447.0;338.0;312.0;25.0;110.0;70.0;39.0;0.0;0.0;100.0;35.0;20.0;14.0;65.0;24.0;41.0;347.0;23.0;4.9;238.0;66.4;63.2
711;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2006;720.0;474.0;456.0;353.0;323.0;30.0;103.0;68.0;35.0;1.0;0.0;106.0;37.0;22.0;15.0;69.0;26.0;43.0;350.0;18.0;3.8;245.0;65.9;63.4
712;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
713;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
714;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2009;794.0;588.0;569.0;431.0;387.0;44.0;137.0;98.0;39.0;0.0;0.0;138.0;54.0;34.0;20.0;84.0;28.0;56.0;431.0;19.0;3.2;206.0;74.0;71.6
715;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2010;829.0;622.0;602.0;460.0;415.0;45.0;142.0;96.0;45.0;1.0;0.0;152.0;55.0;37.0;18.0;97.0;39.0;58.0;450.0;20.0;3.1;207.0;75.0;72.7
716;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2011;848.0;636.0;611.0;471.0;434.0;36.0;140.0;99.0;39.0;2.0;0.0;154.0;48.0;28.0;20.0;106.0;39.0;67.0;457.0;25.0;4.0;212.0;75.0;72.0
717;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2012;862.0;678.0;642.0;483.0;446.0;36.0;159.0;114.0;42.0;2.0;0.0;148.0;48.0;31.0;17.0;101.0;37.0;64.0;493.0;36.0;5.4;184.0;78.6;74.4
718;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2013;831.0;698.0;652.0;502.0;459.0;43.0;150.0;107.0;41.0;1.0;0.0;147.0;49.0;32.0;17.0;98.0;35.0;63.0;505.0;46.0;6.6;133.0;84.0;78.4
719;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2014;843.0;723.0;671.0;517.0;479.0;38.0;154.0;104.0;49.0;0.0;0.0;142.0;33.0;19.0;14.0;108.0;33.0;75.0;530.0;52.0;7.1;120.0;85.8;79.6
720;Mannen;Onderwijsniveau: laag;Totaal;2003;1861.0;1346.0;1256.0;1113.0;899.0;214.0;144.0;92.0;47.0;4.0;0.0;305.0;169.0;130.0;39.0;136.0;47.0;89.0;951.0;89.0;6.6;515.0;72.3;67.5
721;Mannen;Onderwijsniveau: laag;Totaal;2004;1781.0;1298.0;1201.0;1062.0;854.0;208.0;140.0;85.0;51.0;3.0;0.0;286.0;168.0;129.0;39.0;118.0;40.0;78.0;915.0;96.0;7.4;483.0;72.9;67.5
722;Mannen;Onderwijsniveau: laag;Totaal;2005;1752.0;1268.0;1170.0;1021.0;797.0;224.0;149.0;92.0;53.0;3.0;0.0;289.0;172.0;133.0;39.0;117.0;36.0;81.0;881.0;98.0;7.7;484.0;72.4;66.8
723;Mannen;Onderwijsniveau: laag;Totaal;2006;1759.0;1284.0;1198.0;1042.0;787.0;255.0;156.0;102.0;51.0;3.0;0.0;310.0;184.0;147.0;37.0;126.0;41.0;85.0;887.0;86.0;6.7;475.0;73.0;68.1
724;Mannen;Onderwijsniveau: laag;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
725;Mannen;Onderwijsniveau: laag;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
726;Mannen;Onderwijsniveau: laag;Totaal;2009;1725.0;1293.0;1206.0;1033.0;742.0;290.0;173.0;115.0;55.0;3.0;0.0;349.0;204.0;152.0;52.0;145.0;54.0;91.0;857.0;87.0;6.8;432.0;75.0;69.9
727;Mannen;Onderwijsniveau: laag;Totaal;2010;1647.0;1203.0;1105.0;941.0;679.0;262.0;164.0;110.0;50.0;5.0;0.0;318.0;192.0;150.0;42.0;126.0;53.0;73.0;787.0;98.0;8.1;444.0;73.0;67.1
728;Mannen;Onderwijsniveau: laag;Totaal;2011;1652.0;1205.0;1116.0;958.0;727.0;231.0;158.0;108.0;46.0;5.0;0.0;324.0;194.0;144.0;50.0;129.0;47.0;82.0;793.0;89.0;7.4;447.0;72.9;67.6
729;Mannen;Onderwijsniveau: laag;Totaal;2012;1600.0;1176.0;1076.0;918.0;666.0;252.0;157.0;109.0;43.0;5.0;0.0;326.0;199.0;151.0;48.0;128.0;38.0;89.0;749.0;100.0;8.5;425.0;73.5;67.2
730;Mannen;Onderwijsniveau: laag;Totaal;2013;1471.0;1073.0;950.0;814.0;563.0;251.0;136.0;97.0;35.0;4.0;0.0;323.0;204.0;161.0;43.0;119.0;44.0;75.0;627.0;123.0;11.5;398.0;73.0;64.6
731;Mannen;Onderwijsniveau: laag;Totaal;2014;1468.0;1057.0;933.0;794.0;542.0;252.0;140.0;98.0;38.0;3.0;0.0;314.0;193.0;154.0;39.0;121.0;47.0;74.0;620.0;123.0;11.7;412.0;72.0;63.6
732;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2003;408.0;197.0;181.0;157.0;134.0;22.0;24.0;17.0;7.0;1.0;0.0;52.0;19.0;12.0;7.0;33.0;16.0;17.0;129.0;17.0;8.4;210.0;48.4;44.4
733;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2004;353.0;169.0;153.0;135.0;117.0;18.0;18.0;11.0;6.0;0.0;0.0;39.0;16.0;9.0;7.0;23.0;12.0;11.0;114.0;16.0;9.6;184.0;47.8;43.3
734;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2005;353.0;164.0;145.0;126.0;107.0;19.0;19.0;13.0;6.0;0.0;0.0;40.0;14.0;8.0;6.0;26.0;12.0;14.0;105.0;18.0;11.1;190.0;46.3;41.2
735;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2006;349.0;168.0;152.0;127.0;104.0;23.0;24.0;17.0;7.0;0.0;0.0;45.0;18.0;13.0;5.0;27.0;13.0;14.0;107.0;16.0;9.5;181.0;48.1;43.5
736;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
737;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
738;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2009;339.0;167.0;152.0;131.0;101.0;30.0;21.0;15.0;6.0;0.0;0.0;56.0;21.0;12.0;9.0;35.0;18.0;17.0;96.0;15.0;9.0;172.0;49.2;44.8
739;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2010;303.0;134.0;114.0;96.0;81.0;15.0;19.0;11.0;7.0;1.0;0.0;43.0;16.0;10.0;5.0;27.0;15.0;11.0;72.0;20.0;14.8;169.0;44.1;37.6
740;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2011;271.0;109.0;96.0;81.0;66.0;15.0;14.0;12.0;2.0;0.0;0.0;39.0;18.0;11.0;7.0;21.0;9.0;12.0;56.0;13.0;12.3;162.0;40.3;35.3
741;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2012;250.0;98.0;82.0;71.0;54.0;17.0;11.0;9.0;2.0;0.0;0.0;33.0;15.0;9.0;6.0;19.0;7.0;11.0;49.0;16.0;16.3;151.0;39.4;33.0
742;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2013;270.0;105.0;84.0;70.0;55.0;14.0;15.0;10.0;4.0;0.0;0.0;38.0;19.0;15.0;5.0;19.0;10.0;9.0;46.0;20.0;19.6;165.0;38.8;31.2
743;Mannen;Onderwijsniveau: laag;Arbeidsgehandicapten;2014;263.0;94.0;76.0;62.0;48.0;14.0;15.0;10.0;5.0;0.0;0.0;34.0;13.0;9.0;4.0;21.0;12.0;9.0;42.0;18.0;18.8;169.0;35.8;29.1
744;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2003;1453.0;1149.0;1076.0;956.0;765.0;192.0;119.0;75.0;41.0;4.0;0.0;253.0;150.0;118.0;32.0;103.0;31.0;73.0;823.0;73.0;6.3;305.0;79.0;74.0
745;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2004;1428.0;1129.0;1049.0;927.0;737.0;190.0;122.0;74.0;45.0;3.0;0.0;247.0;152.0;120.0;32.0;95.0;29.0;66.0;802.0;80.0;7.1;299.0;79.1;73.4
746;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2005;1398.0;1104.0;1024.0;895.0;690.0;205.0;129.0;79.0;47.0;3.0;0.0;249.0;157.0;124.0;33.0;92.0;24.0;67.0;775.0;80.0;7.2;294.0;79.0;73.2
747;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2006;1410.0;1116.0;1046.0;914.0;683.0;232.0;131.0;85.0;44.0;2.0;0.0;265.0;166.0;134.0;32.0;99.0;28.0;71.0;781.0;70.0;6.3;294.0;79.2;74.2
748;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2007;;;;;;;;;;;;;;;;;;;;;;;;
749;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2008;;;;;;;;;;;;;;;;;;;;;;;;
750;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2009;1386.0;1126.0;1054.0;902.0;641.0;261.0;152.0;101.0;49.0;3.0;0.0;293.0;183.0;140.0;43.0;110.0;36.0;74.0;761.0;72.0;6.4;260.0;81.3;76.0
751;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2010;1344.0;1069.0;991.0;845.0;598.0;247.0;145.0;98.0;43.0;4.0;0.0;275.0;176.0;139.0;37.0;99.0;38.0;62.0;716.0;78.0;7.3;275.0;79.5;73.7
752;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2011;1382.0;1096.0;1021.0;876.0;661.0;215.0;144.0;96.0;44.0;5.0;0.0;284.0;176.0;133.0;43.0;108.0;37.0;70.0;737.0;75.0;6.9;286.0;79.3;73.9
753;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2012;1351.0;1077.0;993.0;847.0;612.0;235.0;146.0;101.0;41.0;5.0;0.0;293.0;184.0;142.0;42.0;109.0;31.0;78.0;700.0;84.0;7.8;273.0;79.8;73.5
754;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2013;1201.0;969.0;866.0;744.0;508.0;236.0;122.0;86.0;31.0;4.0;0.0;285.0;185.0;147.0;38.0;100.0;34.0;66.0;581.0;102.0;10.6;233.0;80.6;72.1
755;Mannen;Onderwijsniveau: laag;Niet-arbeidsgehandicapten;2014;1206.0;963.0;857.0;732.0;494.0;238.0;125.0;89.0;34.0;3.0;0.0;279.0;180.0;145.0;35.0;100.0;36.0;64.0;578.0;106.0;11.0;243.0;79.9;71.1
756;Mannen;Onderwijsniveau: middelbaar;Totaal;2003;2286.0;1962.0;1892.0;1596.0;1392.0;204.0;297.0;164.0;128.0;4.0;0.0;327.0;150.0;102.0;47.0;177.0;61.0;116.0;1566.0;69.0;3.5;325.0;85.8;82.8
757;Mannen;Onderwijsniveau: middelbaar;Totaal;2004;2236.0;1905.0;1816.0;1528.0;1305.0;222.0;288.0;165.0;119.0;4.0;0.0;324.0;148.0;101.0;47.0;177.0;56.0;120.0;1492.0;89.0;4.7;330.0;85.2;81.2
758;Mannen;Onderwijsniveau: middelbaar;Totaal;2005;2299.0;1957.0;1864.0;1564.0;1325.0;239.0;299.0;177.0;118.0;4.0;0.0;337.0;155.0;102.0;53.0;181.0;61.0;120.0;1527.0;94.0;4.8;342.0;85.1;81.0
759;Mannen;Onderwijsniveau: middelbaar;Totaal;2006;2298.0;1953.0;1882.0;1575.0;1322.0;253.0;307.0;178.0;123.0;6.0;0.0;329.0;151.0;100.0;51.0;178.0;58.0;120.0;1553.0;70.0;3.6;345.0;85.0;81.9
760;Mannen;Onderwijsniveau: middelbaar;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;
761;Mannen;Onderwijsniveau: middelbaar;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;
762;Mannen;Onderwijsniveau: middelbaar;Totaal;2009;2207.0;1904.0;1840.0;1512.0;1225.0;287.0;328.0;208.0;116.0;4.0;0.0;370.0;173.0;113.0;60.0;197.0;66.0;131.0;1470.0;64.0;3.4;303.0;86.3;83.3
