ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
5167;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2020 4e kwartaal;3495.0
5168;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
5169;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2021 2e kwartaal;3503.0
5170;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2021 3e kwartaal;3523.0
5171;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2021 4e kwartaal;3520.0
5172;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2022 1e kwartaal;3504.0
5173;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2022 2e kwartaal;3516.0
5174;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2022 3e kwartaal;3562.0
5175;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2022 4e kwartaal;3579.0
5176;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2023 1e kwartaal;3598.0
5177;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2023 2e kwartaal;3609.0
5178;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2023 3e kwartaal;3617.0
5179;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2023 4e kwartaal;3601.0
5180;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2024 1e kwartaal;3607.0
5181;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2024 2e kwartaal;3588.0
5182;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2024 3e kwartaal;3586.0
5183;Werkzame beroepsbevolking;Werkzame beroepsbevolking;2 Havo, vwo, mbo2-4;2024 4e kwartaal;3567.0
5184;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2013 1e kwartaal;2707.0
5185;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2013 2e kwartaal;2721.0
5186;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2013 3e kwartaal;2745.0
5187;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2013 4e kwartaal;2744.0
5188;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2014 1e kwartaal;2769.0
5189;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2014 2e kwartaal;2788.0
5190;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2014 3e kwartaal;2820.0
5191;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2014 4e kwartaal;2854.0
5192;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2015 1e kwartaal;2879.0
5193;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2015 2e kwartaal;2909.0
5194;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2015 3e kwartaal;2925.0
5195;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2015 4e kwartaal;2939.0
5196;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2016 1e kwartaal;2944.0
5197;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2016 2e kwartaal;2959.0
5198;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2016 3e kwartaal;2980.0
5199;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2016 4e kwartaal;3008.0
5200;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2017 1e kwartaal;3026.0
5201;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2017 2e kwartaal;3060.0
5202;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2017 3e kwartaal;3113.0
5203;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2017 4e kwartaal;3140.0
5204;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2018 1e kwartaal;3169.0
5205;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2018 2e kwartaal;3211.0
5206;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2018 3e kwartaal;3261.0
5207;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2018 4e kwartaal;3289.0
5208;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2019 1e kwartaal;3316.0
5209;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2019 2e kwartaal;3348.0
5210;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2019 3e kwartaal;3398.0
5211;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2019 4e kwartaal;3411.0
5212;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2020 1e kwartaal;3456.0
5213;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2020 2e kwartaal;3485.0
5214;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2020 3e kwartaal;3484.0
5215;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2020 4e kwartaal;3513.0
5216;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2021 1e kwartaal;
5217;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2021 2e kwartaal;3634.0
5218;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2021 3e kwartaal;3717.0
5219;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2021 4e kwartaal;3762.0
5220;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2022 1e kwartaal;3829.0
5221;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2022 2e kwartaal;3875.0
5222;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2022 3e kwartaal;3911.0
5223;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2022 4e kwartaal;3929.0
5224;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2023 1e kwartaal;3916.0
5225;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2023 2e kwartaal;3910.0
5226;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2023 3e kwartaal;3928.0
5227;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2023 4e kwartaal;3949.0
5228;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2024 1e kwartaal;3962.0
5229;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2024 2e kwartaal;3982.0
5230;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2024 3e kwartaal;4043.0
5231;Werkzame beroepsbevolking;Werkzame beroepsbevolking;3 Hbo, wo;2024 4e kwartaal;4049.0
5232;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2013 1e kwartaal;103.0
5233;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2013 2e kwartaal;114.0
5234;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2013 3e kwartaal;114.0
5235;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2013 4e kwartaal;120.0
5236;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2014 1e kwartaal;116.0
5237;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2014 2e kwartaal;78.0
5238;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2014 3e kwartaal;53.0
5239;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2014 4e kwartaal;48.0
5240;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2015 1e kwartaal;55.0
5241;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2015 2e kwartaal;55.0
5242;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2015 3e kwartaal;55.0
5243;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2015 4e kwartaal;55.0
5244;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2016 1e kwartaal;56.0
5245;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2016 2e kwartaal;75.0
5246;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2016 3e kwartaal;80.0
5247;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2016 4e kwartaal;85.0
5248;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2017 1e kwartaal;90.0
5249;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2017 2e kwartaal;86.0
5250;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2017 3e kwartaal;93.0
5251;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2017 4e kwartaal;97.0
5252;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2018 1e kwartaal;91.0
5253;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2018 2e kwartaal;90.0
5254;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2018 3e kwartaal;84.0
5255;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2018 4e kwartaal;93.0
5256;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2019 1e kwartaal;92.0
5257;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2019 2e kwartaal;98.0
5258;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2019 3e kwartaal;104.0
5259;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2019 4e kwartaal;103.0
5260;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2020 1e kwartaal;104.0
5261;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2020 2e kwartaal;106.0
5262;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2020 3e kwartaal;102.0
5263;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2020 4e kwartaal;101.0
5264;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2021 1e kwartaal;
5265;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2021 2e kwartaal;43.0
5266;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2021 3e kwartaal;46.0
5267;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2021 4e kwartaal;47.0
5268;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2022 1e kwartaal;45.0
5269;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2022 2e kwartaal;42.0
5270;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2022 3e kwartaal;43.0
5271;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2022 4e kwartaal;42.0
5272;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2023 1e kwartaal;34.0
5273;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2023 2e kwartaal;31.0
5274;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2023 3e kwartaal;27.0
5275;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2023 4e kwartaal;31.0
5276;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2024 1e kwartaal;37.0
5277;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2024 2e kwartaal;30.0
5278;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2024 3e kwartaal;34.0
5279;Werkzame beroepsbevolking;Werkzame beroepsbevolking;Onderwijsniveau: onbekend;2024 4e kwartaal;34.0
5280;Werkzame beroepsbevolking;Werknemer;Totaal personen;2013 1e kwartaal;6917.0
5281;Werkzame beroepsbevolking;Werknemer;Totaal personen;2013 2e kwartaal;6890.0
5282;Werkzame beroepsbevolking;Werknemer;Totaal personen;2013 3e kwartaal;6874.0
5283;Werkzame beroepsbevolking;Werknemer;Totaal personen;2013 4e kwartaal;6843.0
5284;Werkzame beroepsbevolking;Werknemer;Totaal personen;2014 1e kwartaal;6788.0
5285;Werkzame beroepsbevolking;Werknemer;Totaal personen;2014 2e kwartaal;6774.0
5286;Werkzame beroepsbevolking;Werknemer;Totaal personen;2014 3e kwartaal;6801.0
5287;Werkzame beroepsbevolking;Werknemer;Totaal personen;2014 4e kwartaal;6825.0
5288;Werkzame beroepsbevolking;Werknemer;Totaal personen;2015 1e kwartaal;6830.0
5289;Werkzame beroepsbevolking;Werknemer;Totaal personen;2015 2e kwartaal;6849.0
5290;Werkzame beroepsbevolking;Werknemer;Totaal personen;2015 3e kwartaal;6872.0
5291;Werkzame beroepsbevolking;Werknemer;Totaal personen;2015 4e kwartaal;6881.0
5292;Werkzame beroepsbevolking;Werknemer;Totaal personen;2016 1e kwartaal;6873.0
5293;Werkzame beroepsbevolking;Werknemer;Totaal personen;2016 2e kwartaal;6894.0
5294;Werkzame beroepsbevolking;Werknemer;Totaal personen;2016 3e kwartaal;6957.0
5295;Werkzame beroepsbevolking;Werknemer;Totaal personen;2016 4e kwartaal;6992.0
5296;Werkzame beroepsbevolking;Werknemer;Totaal personen;2017 1e kwartaal;7003.0
5297;Werkzame beroepsbevolking;Werknemer;Totaal personen;2017 2e kwartaal;7037.0
5298;Werkzame beroepsbevolking;Werknemer;Totaal personen;2017 3e kwartaal;7102.0
5299;Werkzame beroepsbevolking;Werknemer;Totaal personen;2017 4e kwartaal;7150.0
5300;Werkzame beroepsbevolking;Werknemer;Totaal personen;2018 1e kwartaal;7176.0
5301;Werkzame beroepsbevolking;Werknemer;Totaal personen;2018 2e kwartaal;7220.0
5302;Werkzame beroepsbevolking;Werknemer;Totaal personen;2018 3e kwartaal;7288.0
5303;Werkzame beroepsbevolking;Werknemer;Totaal personen;2018 4e kwartaal;7340.0
5304;Werkzame beroepsbevolking;Werknemer;Totaal personen;2019 1e kwartaal;7388.0
5305;Werkzame beroepsbevolking;Werknemer;Totaal personen;2019 2e kwartaal;7408.0
5306;Werkzame beroepsbevolking;Werknemer;Totaal personen;2019 3e kwartaal;7450.0
5307;Werkzame beroepsbevolking;Werknemer;Totaal personen;2019 4e kwartaal;7464.0
5308;Werkzame beroepsbevolking;Werknemer;Totaal personen;2020 1e kwartaal;7478.0
5309;Werkzame beroepsbevolking;Werknemer;Totaal personen;2020 2e kwartaal;7402.0
5310;Werkzame beroepsbevolking;Werknemer;Totaal personen;2020 3e kwartaal;7334.0
5311;Werkzame beroepsbevolking;Werknemer;Totaal personen;2020 4e kwartaal;7347.0
5312;Werkzame beroepsbevolking;Werknemer;Totaal personen;2021 1e kwartaal;
5313;Werkzame beroepsbevolking;Werknemer;Totaal personen;2021 2e kwartaal;7464.0
5314;Werkzame beroepsbevolking;Werknemer;Totaal personen;2021 3e kwartaal;7516.0
5315;Werkzame beroepsbevolking;Werknemer;Totaal personen;2021 4e kwartaal;7576.0
5316;Werkzame beroepsbevolking;Werknemer;Totaal personen;2022 1e kwartaal;7642.0
5317;Werkzame beroepsbevolking;Werknemer;Totaal personen;2022 2e kwartaal;7706.0
5318;Werkzame beroepsbevolking;Werknemer;Totaal personen;2022 3e kwartaal;7733.0
5319;Werkzame beroepsbevolking;Werknemer;Totaal personen;2022 4e kwartaal;7740.0
5320;Werkzame beroepsbevolking;Werknemer;Totaal personen;2023 1e kwartaal;7805.0
5321;Werkzame beroepsbevolking;Werknemer;Totaal personen;2023 2e kwartaal;7857.0
5322;Werkzame beroepsbevolking;Werknemer;Totaal personen;2023 3e kwartaal;7864.0
5323;Werkzame beroepsbevolking;Werknemer;Totaal personen;2023 4e kwartaal;7883.0
5324;Werkzame beroepsbevolking;Werknemer;Totaal personen;2024 1e kwartaal;7911.0
5325;Werkzame beroepsbevolking;Werknemer;Totaal personen;2024 2e kwartaal;7915.0
5326;Werkzame beroepsbevolking;Werknemer;Totaal personen;2024 3e kwartaal;7893.0
5327;Werkzame beroepsbevolking;Werknemer;Totaal personen;2024 4e kwartaal;7888.0
5328;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2013 1e kwartaal;3572.0
5329;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2013 2e kwartaal;3551.0
5330;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2013 3e kwartaal;3547.0
5331;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2013 4e kwartaal;3523.0
5332;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2014 1e kwartaal;3522.0
5333;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2014 2e kwartaal;3515.0
5334;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2014 3e kwartaal;3528.0
5335;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2014 4e kwartaal;3552.0
5336;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2015 1e kwartaal;3545.0
5337;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2015 2e kwartaal;3565.0
5338;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2015 3e kwartaal;3581.0
5339;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2015 4e kwartaal;3599.0
5340;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2016 1e kwartaal;3576.0
5341;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2016 2e kwartaal;3577.0
5342;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2016 3e kwartaal;3595.0
5343;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2016 4e kwartaal;3612.0
5344;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2017 1e kwartaal;3628.0
5345;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2017 2e kwartaal;3641.0
5346;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2017 3e kwartaal;3672.0
5347;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2017 4e kwartaal;3705.0
5348;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2018 1e kwartaal;3708.0
5349;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2018 2e kwartaal;3732.0
5350;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2018 3e kwartaal;3769.0
5351;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2018 4e kwartaal;3790.0
5352;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2019 1e kwartaal;3812.0
5353;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2019 2e kwartaal;3807.0
5354;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2019 3e kwartaal;3818.0
5355;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2019 4e kwartaal;3842.0
5356;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2020 1e kwartaal;3853.0
5357;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2020 2e kwartaal;3805.0
5358;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2020 3e kwartaal;3761.0
5359;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2020 4e kwartaal;3751.0
5360;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2021 1e kwartaal;
5361;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2021 2e kwartaal;3793.0
5362;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2021 3e kwartaal;3815.0
5363;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2021 4e kwartaal;3843.0
5364;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2022 1e kwartaal;3897.0
5365;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2022 2e kwartaal;3933.0
5366;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2022 3e kwartaal;3928.0
5367;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2022 4e kwartaal;3935.0
5368;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2023 1e kwartaal;3962.0
5369;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2023 2e kwartaal;4022.0
5370;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2023 3e kwartaal;3998.0
5371;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2023 4e kwartaal;3984.0
5372;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2024 1e kwartaal;3992.0
5373;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2024 2e kwartaal;3987.0
5374;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2024 3e kwartaal;3995.0
5375;Werkzame beroepsbevolking;Werknemer;Geslacht: Mannen;2024 4e kwartaal;3996.0
5376;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2013 1e kwartaal;3345.0
5377;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2013 2e kwartaal;3339.0
5378;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2013 3e kwartaal;3327.0
5379;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2013 4e kwartaal;3320.0
5380;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2014 1e kwartaal;3266.0
5381;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2014 2e kwartaal;3259.0
5382;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2014 3e kwartaal;3274.0
5383;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2014 4e kwartaal;3273.0
5384;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2015 1e kwartaal;3285.0
5385;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2015 2e kwartaal;3284.0
5386;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2015 3e kwartaal;3291.0
5387;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2015 4e kwartaal;3282.0
5388;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2016 1e kwartaal;3296.0
5389;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2016 2e kwartaal;3317.0
5390;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2016 3e kwartaal;3362.0
5391;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2016 4e kwartaal;3380.0
5392;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2017 1e kwartaal;3375.0
5393;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2017 2e kwartaal;3395.0
5394;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2017 3e kwartaal;3430.0
5395;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2017 4e kwartaal;3445.0
5396;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2018 1e kwartaal;3468.0
5397;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2018 2e kwartaal;3488.0
5398;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2018 3e kwartaal;3519.0
5399;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2018 4e kwartaal;3550.0
5400;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2019 1e kwartaal;3577.0
5401;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2019 2e kwartaal;3602.0
5402;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2019 3e kwartaal;3631.0
5403;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2019 4e kwartaal;3622.0
5404;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2020 1e kwartaal;3624.0
5405;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2020 2e kwartaal;3597.0
5406;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2020 3e kwartaal;3573.0
5407;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2020 4e kwartaal;3596.0
5408;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2021 1e kwartaal;
5409;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2021 2e kwartaal;3671.0
5410;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2021 3e kwartaal;3700.0
5411;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2021 4e kwartaal;3733.0
5412;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2022 1e kwartaal;3745.0
5413;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2022 2e kwartaal;3773.0
5414;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2022 3e kwartaal;3805.0
5415;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2022 4e kwartaal;3805.0
5416;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2023 1e kwartaal;3843.0
5417;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2023 2e kwartaal;3835.0
5418;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2023 3e kwartaal;3866.0
5419;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2023 4e kwartaal;3899.0
5420;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2024 1e kwartaal;3919.0
5421;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2024 2e kwartaal;3928.0
5422;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2024 3e kwartaal;3898.0
5423;Werkzame beroepsbevolking;Werknemer;Geslacht: Vrouwen;2024 4e kwartaal;3891.0
5424;Werkzame beroepsbevolking;Werknemer;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;1168.0
