ID;Besteding;CPIReeksen;Perioden;Prijsindexcijfers_1;Maandmutatie_2;Jaarmutatie_3;Wegingscoefficienten_4
2191;8   Communicatie;CPI alle huishoudens;1996 augustus;108.8;0.0;;1862
2192;8   Communicatie;CPI alle huishoudens;1996 september;108.8;0.0;;1862
2193;8   Communicatie;CPI alle huishoudens;1996 oktober;108.8;0.0;;1862
2194;8   Communicatie;CPI alle huishoudens;1996 november;108.8;0.0;;1862
2195;8   Communicatie;CPI alle huishoudens;1996 december;107.7;-1.0;;1862
2196;8   Communicatie;CPI alle huishoudens;1996;108.7;;;1862
2197;8   Communicatie;CPI alle huishoudens;1997 januari;109.3;1.5;0.5;1862
2198;8   Communicatie;CPI alle huishoudens;1997 februari;109.3;0.0;0.5;1862
2199;8   Communicatie;CPI alle huishoudens;1997 maart;109.3;0.0;0.5;1862
2200;8   Communicatie;CPI alle huishoudens;1997 april;109.3;0.0;0.5;1862
2201;8   Communicatie;CPI alle huishoudens;1997 mei;109.3;0.0;0.5;1862
2202;8   Communicatie;CPI alle huishoudens;1997 juni;109.1;-0.2;0.3;1862
2203;8   Communicatie;CPI alle huishoudens;1997 juli;109.1;0.0;0.3;1862
2204;8   Communicatie;CPI alle huishoudens;1997 augustus;109.1;0.0;0.3;1862
2205;8   Communicatie;CPI alle huishoudens;1997 september;109.1;0.0;0.3;1862
2206;8   Communicatie;CPI alle huishoudens;1997 oktober;109.1;0.0;0.3;1862
2207;8   Communicatie;CPI alle huishoudens;1997 november;109.1;0.0;0.3;1862
2208;8   Communicatie;CPI alle huishoudens;1997 december;107.3;-1.6;-0.4;1862
2209;8   Communicatie;CPI alle huishoudens;1997;109.1;;0.4;1862
2210;8   Communicatie;CPI alle huishoudens;1998 januari;109.1;1.7;-0.2;1862
2211;8   Communicatie;CPI alle huishoudens;1998 februari;109.1;0.0;-0.2;1862
2212;8   Communicatie;CPI alle huishoudens;1998 maart;109.1;0.0;-0.2;1862
2213;8   Communicatie;CPI alle huishoudens;1998 april;109.1;0.0;-0.2;1862
2214;8   Communicatie;CPI alle huishoudens;1998 mei;109.1;0.0;-0.2;1862
2215;8   Communicatie;CPI alle huishoudens;1998 juni;109.1;0.0;0.0;1862
2216;8   Communicatie;CPI alle huishoudens;1998 juli;110.9;1.6;1.6;1862
2217;8   Communicatie;CPI alle huishoudens;1998 augustus;110.9;0.0;1.6;1862
2218;8   Communicatie;CPI alle huishoudens;1998 september;110.9;0.0;1.6;1862
2219;8   Communicatie;CPI alle huishoudens;1998 oktober;111.7;0.7;2.4;1862
2220;8   Communicatie;CPI alle huishoudens;1998 november;111.7;0.0;2.4;1862
2221;8   Communicatie;CPI alle huishoudens;1998 december;109.9;-1.6;2.4;1862
2222;8   Communicatie;CPI alle huishoudens;1998;110.1;;0.9;1862
2223;8   Communicatie;CPI alle huishoudens;1999 januari;107.1;-2.5;-1.8;1862
2224;8   Communicatie;CPI alle huishoudens;1999 februari;107.1;0.0;-1.8;1862
2225;8   Communicatie;CPI alle huishoudens;1999 maart;107.2;0.1;-1.7;1862
2226;8   Communicatie;CPI alle huishoudens;1999 april;107.1;-0.1;-1.8;1862
2227;8   Communicatie;CPI alle huishoudens;1999 mei;107.1;0.0;-1.8;1862
2228;8   Communicatie;CPI alle huishoudens;1999 juni;106.4;-0.7;-2.5;1862
2229;8   Communicatie;CPI alle huishoudens;1999 juli;102.7;-3.5;-7.4;1862
2230;8   Communicatie;CPI alle huishoudens;1999 augustus;103.4;0.7;-6.8;1862
2231;8   Communicatie;CPI alle huishoudens;1999 september;102.7;-0.7;-7.4;1862
2232;8   Communicatie;CPI alle huishoudens;1999 oktober;103.0;0.3;-7.8;1862
2233;8   Communicatie;CPI alle huishoudens;1999 november;101.9;-1.1;-8.8;1862
2234;8   Communicatie;CPI alle huishoudens;1999 december;100.0;-1.9;-9.0;1862
2235;8   Communicatie;CPI alle huishoudens;1999;104.6;;-5.0;1862
2236;8   Communicatie;CPI alle huishoudens;2000 januari;100.1;0.1;-6.5;1862
2237;8   Communicatie;CPI alle huishoudens;2000 februari;100.1;0.0;-6.5;1862
2238;8   Communicatie;CPI alle huishoudens;2000 maart;100.0;-0.1;-6.7;1862
2239;8   Communicatie;CPI alle huishoudens;2000 april;99.2;-0.8;-7.4;1862
2240;8   Communicatie;CPI alle huishoudens;2000 mei;99.2;0.0;-7.4;1862
2241;8   Communicatie;CPI alle huishoudens;2000 juni;99.2;0.0;-6.8;1862
2242;8   Communicatie;CPI alle huishoudens;2000 juli;98.0;-1.2;-4.6;1862
2243;8   Communicatie;CPI alle huishoudens;2000 augustus;98.4;0.4;-4.8;1862
2244;8   Communicatie;CPI alle huishoudens;2000 september;98.4;0.0;-4.2;1862
2245;8   Communicatie;CPI alle huishoudens;2000 oktober;96.7;-1.7;-6.1;1862
2246;8   Communicatie;CPI alle huishoudens;2000 november;96.7;0.0;-5.1;1862
2247;8   Communicatie;CPI alle huishoudens;2000 december;95.3;-1.4;-4.7;1862
2248;8   Communicatie;CPI alle huishoudens;2000;98.5;;-5.8;1862
2249;8   Communicatie;CPI alle huishoudens;2001 januari;95.7;0.4;-4.4;1862
2250;8   Communicatie;CPI alle huishoudens;2001 februari;95.7;0.0;-4.4;1862
2251;8   Communicatie;CPI alle huishoudens;2001 maart;95.7;0.0;-4.3;1862
2252;8   Communicatie;CPI alle huishoudens;2001 april;97.1;1.5;-2.1;1862
2253;8   Communicatie;CPI alle huishoudens;2001 mei;96.8;-0.3;-2.4;1862
2254;8   Communicatie;CPI alle huishoudens;2001 juni;96.8;0.0;-2.4;1862
2255;8   Communicatie;CPI alle huishoudens;2001 juli;97.5;0.7;-0.5;1862
2256;8   Communicatie;CPI alle huishoudens;2001 augustus;97.6;0.1;-0.8;1862
2257;8   Communicatie;CPI alle huishoudens;2001 september;97.6;0.0;-0.8;1862
2258;8   Communicatie;CPI alle huishoudens;2001 oktober;95.2;-2.5;-1.6;1862
2259;8   Communicatie;CPI alle huishoudens;2001 november;94.9;-0.3;-1.9;1862
2260;8   Communicatie;CPI alle huishoudens;2001 december;93.3;-1.7;-2.1;1862
2261;8   Communicatie;CPI alle huishoudens;2001;96.2;;-2.3;1862
2262;8   Communicatie;CPI alle huishoudens;2002 januari;95.4;2.3;-0.3;1862
2263;8   Communicatie;CPI alle huishoudens;2002 februari;95.4;0.0;-0.3;1862
2264;8   Communicatie;CPI alle huishoudens;2002 maart;95.2;-0.2;-0.5;1862
2265;8   Communicatie;CPI alle huishoudens;2002 april;95.4;0.2;-1.8;1862
2266;8   Communicatie;CPI alle huishoudens;2002 mei;95.4;0.0;-1.4;1862
2267;8   Communicatie;CPI alle huishoudens;2002 juni;95.4;0.0;-1.4;1862
2268;8   Communicatie;CPI alle huishoudens;2002 juli;95.4;0.0;-2.2;1862
2269;8   Communicatie;CPI alle huishoudens;2002 augustus;96.6;1.3;-1.0;1862
2270;8   Communicatie;CPI alle huishoudens;2002 september;96.4;-0.2;-1.2;1862
2271;8   Communicatie;CPI alle huishoudens;2002 oktober;98.4;2.1;3.4;1862
2272;8   Communicatie;CPI alle huishoudens;2002 november;98.6;0.2;3.9;1862
2273;8   Communicatie;CPI alle huishoudens;2002 december;97.0;-1.6;4.0;1862
2274;8   Communicatie;CPI alle huishoudens;2002;96.2;;0.0;1862
2275;8   Communicatie;CPI werknemers met laag inkomen;1996 januari;108.9;;;1655
2276;8   Communicatie;CPI werknemers met laag inkomen;1996 februari;108.9;0.0;;1655
2277;8   Communicatie;CPI werknemers met laag inkomen;1996 maart;108.9;0.0;;1655
2278;8   Communicatie;CPI werknemers met laag inkomen;1996 april;108.9;0.0;;1655
2279;8   Communicatie;CPI werknemers met laag inkomen;1996 mei;108.9;0.0;;1655
2280;8   Communicatie;CPI werknemers met laag inkomen;1996 juni;108.9;0.0;;1655
2281;8   Communicatie;CPI werknemers met laag inkomen;1996 juli;108.9;0.0;;1655
2282;8   Communicatie;CPI werknemers met laag inkomen;1996 augustus;108.9;0.0;;1655
2283;8   Communicatie;CPI werknemers met laag inkomen;1996 september;108.9;0.0;;1655
2284;8   Communicatie;CPI werknemers met laag inkomen;1996 oktober;108.9;0.0;;1655
2285;8   Communicatie;CPI werknemers met laag inkomen;1996 november;108.9;0.0;;1655
2286;8   Communicatie;CPI werknemers met laag inkomen;1996 december;108.0;-0.8;;1655
2287;8   Communicatie;CPI werknemers met laag inkomen;1996;108.8;;;1655
2288;8   Communicatie;CPI werknemers met laag inkomen;1997 januari;109.2;1.1;0.3;1655
2289;8   Communicatie;CPI werknemers met laag inkomen;1997 februari;109.2;0.0;0.3;1655
2290;8   Communicatie;CPI werknemers met laag inkomen;1997 maart;109.2;0.0;0.3;1655
2291;8   Communicatie;CPI werknemers met laag inkomen;1997 april;109.2;0.0;0.3;1655
2292;8   Communicatie;CPI werknemers met laag inkomen;1997 mei;109.2;0.0;0.3;1655
2293;8   Communicatie;CPI werknemers met laag inkomen;1997 juni;109.1;-0.1;0.2;1655
2294;8   Communicatie;CPI werknemers met laag inkomen;1997 juli;109.1;0.0;0.2;1655
2295;8   Communicatie;CPI werknemers met laag inkomen;1997 augustus;109.1;0.0;0.2;1655
2296;8   Communicatie;CPI werknemers met laag inkomen;1997 september;109.1;0.0;0.2;1655
2297;8   Communicatie;CPI werknemers met laag inkomen;1997 oktober;109.1;0.0;0.2;1655
2298;8   Communicatie;CPI werknemers met laag inkomen;1997 november;109.1;0.0;0.2;1655
2299;8   Communicatie;CPI werknemers met laag inkomen;1997 december;107.7;-1.3;-0.3;1655
2300;8   Communicatie;CPI werknemers met laag inkomen;1997;109.0;;0.2;1655
2301;8   Communicatie;CPI werknemers met laag inkomen;1998 januari;109.1;1.3;-0.1;1655
2302;8   Communicatie;CPI werknemers met laag inkomen;1998 februari;109.1;0.0;-0.1;1655
2303;8   Communicatie;CPI werknemers met laag inkomen;1998 maart;109.1;0.0;-0.1;1655
2304;8   Communicatie;CPI werknemers met laag inkomen;1998 april;109.1;0.0;-0.1;1655
2305;8   Communicatie;CPI werknemers met laag inkomen;1998 mei;109.1;0.0;-0.1;1655
2306;8   Communicatie;CPI werknemers met laag inkomen;1998 juni;109.1;0.0;0.0;1655
2307;8   Communicatie;CPI werknemers met laag inkomen;1998 juli;110.9;1.6;1.6;1655
2308;8   Communicatie;CPI werknemers met laag inkomen;1998 augustus;110.9;0.0;1.6;1655
2309;8   Communicatie;CPI werknemers met laag inkomen;1998 september;110.9;0.0;1.6;1655
2310;8   Communicatie;CPI werknemers met laag inkomen;1998 oktober;111.8;0.8;2.5;1655
2311;8   Communicatie;CPI werknemers met laag inkomen;1998 november;111.7;-0.1;2.4;1655
2312;8   Communicatie;CPI werknemers met laag inkomen;1998 december;110.3;-1.3;2.4;1655
2313;8   Communicatie;CPI werknemers met laag inkomen;1998;110.1;;1.0;1655
2314;8   Communicatie;CPI werknemers met laag inkomen;1999 januari;107.0;-3.0;-1.9;1655
2315;8   Communicatie;CPI werknemers met laag inkomen;1999 februari;107.0;0.0;-1.9;1655
2316;8   Communicatie;CPI werknemers met laag inkomen;1999 maart;107.1;0.1;-1.8;1655
2317;8   Communicatie;CPI werknemers met laag inkomen;1999 april;106.9;-0.2;-2.0;1655
2318;8   Communicatie;CPI werknemers met laag inkomen;1999 mei;106.9;0.0;-2.0;1655
2319;8   Communicatie;CPI werknemers met laag inkomen;1999 juni;106.2;-0.7;-2.7;1655
2320;8   Communicatie;CPI werknemers met laag inkomen;1999 juli;102.5;-3.5;-7.6;1655
2321;8   Communicatie;CPI werknemers met laag inkomen;1999 augustus;103.2;0.7;-6.9;1655
2322;8   Communicatie;CPI werknemers met laag inkomen;1999 september;102.5;-0.7;-7.6;1655
2323;8   Communicatie;CPI werknemers met laag inkomen;1999 oktober;102.8;0.3;-8.1;1655
2324;8   Communicatie;CPI werknemers met laag inkomen;1999 november;101.6;-1.2;-9.0;1655
2325;8   Communicatie;CPI werknemers met laag inkomen;1999 december;100.1;-1.5;-9.2;1655
2326;8   Communicatie;CPI werknemers met laag inkomen;1999;104.5;;-5.1;1655
2327;8   Communicatie;CPI werknemers met laag inkomen;2000 januari;99.8;-0.3;-6.7;1655
2328;8   Communicatie;CPI werknemers met laag inkomen;2000 februari;99.8;0.0;-6.7;1655
2329;8   Communicatie;CPI werknemers met laag inkomen;2000 maart;99.7;-0.1;-6.9;1655
2330;8   Communicatie;CPI werknemers met laag inkomen;2000 april;98.9;-0.8;-7.5;1655
2331;8   Communicatie;CPI werknemers met laag inkomen;2000 mei;98.9;0.0;-7.5;1655
2332;8   Communicatie;CPI werknemers met laag inkomen;2000 juni;98.9;0.0;-6.9;1655
2333;8   Communicatie;CPI werknemers met laag inkomen;2000 juli;97.7;-1.2;-4.7;1655
2334;8   Communicatie;CPI werknemers met laag inkomen;2000 augustus;98.1;0.4;-4.9;1655
2335;8   Communicatie;CPI werknemers met laag inkomen;2000 september;98.1;0.0;-4.3;1655
2336;8   Communicatie;CPI werknemers met laag inkomen;2000 oktober;96.4;-1.7;-6.2;1655
2337;8   Communicatie;CPI werknemers met laag inkomen;2000 november;96.4;0.0;-5.1;1655
2338;8   Communicatie;CPI werknemers met laag inkomen;2000 december;95.2;-1.2;-4.9;1655
2339;8   Communicatie;CPI werknemers met laag inkomen;2000;98.2;;-6.0;1655
2340;8   Communicatie;CPI werknemers met laag inkomen;2001 januari;95.4;0.2;-4.4;1655
2341;8   Communicatie;CPI werknemers met laag inkomen;2001 februari;95.4;0.0;-4.4;1655
2342;8   Communicatie;CPI werknemers met laag inkomen;2001 maart;95.3;-0.1;-4.4;1655
2343;8   Communicatie;CPI werknemers met laag inkomen;2001 april;96.8;1.6;-2.1;1655
2344;8   Communicatie;CPI werknemers met laag inkomen;2001 mei;96.4;-0.4;-2.5;1655
2345;8   Communicatie;CPI werknemers met laag inkomen;2001 juni;96.4;0.0;-2.5;1655
2346;8   Communicatie;CPI werknemers met laag inkomen;2001 juli;97.0;0.6;-0.7;1655
2347;8   Communicatie;CPI werknemers met laag inkomen;2001 augustus;97.1;0.1;-1.0;1655
2348;8   Communicatie;CPI werknemers met laag inkomen;2001 september;97.1;0.0;-1.0;1655
2349;8   Communicatie;CPI werknemers met laag inkomen;2001 oktober;94.7;-2.5;-1.8;1655
2350;8   Communicatie;CPI werknemers met laag inkomen;2001 november;94.4;-0.3;-2.1;1655
2351;8   Communicatie;CPI werknemers met laag inkomen;2001 december;93.2;-1.3;-2.1;1655
2352;8   Communicatie;CPI werknemers met laag inkomen;2001;95.8;;-2.4;1655
2353;8   Communicatie;CPI werknemers met laag inkomen;2002 januari;94.9;1.8;-0.5;1655
2354;8   Communicatie;CPI werknemers met laag inkomen;2002 februari;94.9;0.0;-0.5;1655
2355;8   Communicatie;CPI werknemers met laag inkomen;2002 maart;94.6;-0.3;-0.7;1655
2356;8   Communicatie;CPI werknemers met laag inkomen;2002 april;94.9;0.3;-2.0;1655
2357;8   Communicatie;CPI werknemers met laag inkomen;2002 mei;94.8;-0.1;-1.7;1655
2358;8   Communicatie;CPI werknemers met laag inkomen;2002 juni;94.9;0.1;-1.6;1655
2359;8   Communicatie;CPI werknemers met laag inkomen;2002 juli;94.9;0.0;-2.2;1655
2360;8   Communicatie;CPI werknemers met laag inkomen;2002 augustus;96.1;1.3;-1.0;1655
2361;8   Communicatie;CPI werknemers met laag inkomen;2002 september;95.9;-0.2;-1.2;1655
2362;8   Communicatie;CPI werknemers met laag inkomen;2002 oktober;97.9;2.1;3.4;1655
2363;8   Communicatie;CPI werknemers met laag inkomen;2002 november;98.2;0.3;4.0;1655
2364;8   Communicatie;CPI werknemers met laag inkomen;2002 december;96.8;-1.4;3.9;1655
2365;8   Communicatie;CPI werknemers met laag inkomen;2002;95.7;;-0.1;1655
2366;8   Communicatie;CPI werknemers met hoog inkomen;1996 januari;108.7;;;1377
2367;8   Communicatie;CPI werknemers met hoog inkomen;1996 februari;108.7;0.0;;1377
2368;8   Communicatie;CPI werknemers met hoog inkomen;1996 maart;108.7;0.0;;1377
2369;8   Communicatie;CPI werknemers met hoog inkomen;1996 april;108.7;0.0;;1377
2370;8   Communicatie;CPI werknemers met hoog inkomen;1996 mei;108.7;0.0;;1377
2371;8   Communicatie;CPI werknemers met hoog inkomen;1996 juni;108.7;0.0;;1377
2372;8   Communicatie;CPI werknemers met hoog inkomen;1996 juli;108.7;0.0;;1377
2373;8   Communicatie;CPI werknemers met hoog inkomen;1996 augustus;108.7;0.0;;1377
2374;8   Communicatie;CPI werknemers met hoog inkomen;1996 september;108.7;0.0;;1377
2375;8   Communicatie;CPI werknemers met hoog inkomen;1996 oktober;108.7;0.0;;1377
2376;8   Communicatie;CPI werknemers met hoog inkomen;1996 november;108.7;0.0;;1377
2377;8   Communicatie;CPI werknemers met hoog inkomen;1996 december;107.4;-1.2;;1377
2378;8   Communicatie;CPI werknemers met hoog inkomen;1996;108.6;;;1377
2379;8   Communicatie;CPI werknemers met hoog inkomen;1997 januari;109.4;1.9;0.6;1377
2380;8   Communicatie;CPI werknemers met hoog inkomen;1997 februari;109.4;0.0;0.6;1377
2381;8   Communicatie;CPI werknemers met hoog inkomen;1997 maart;109.4;0.0;0.6;1377
2382;8   Communicatie;CPI werknemers met hoog inkomen;1997 april;109.4;0.0;0.6;1377
2383;8   Communicatie;CPI werknemers met hoog inkomen;1997 mei;109.4;0.0;0.6;1377
2384;8   Communicatie;CPI werknemers met hoog inkomen;1997 juni;109.2;-0.2;0.5;1377
2385;8   Communicatie;CPI werknemers met hoog inkomen;1997 juli;109.2;0.0;0.5;1377
2386;8   Communicatie;CPI werknemers met hoog inkomen;1997 augustus;109.2;0.0;0.5;1377
2387;8   Communicatie;CPI werknemers met hoog inkomen;1997 september;109.2;0.0;0.5;1377
2388;8   Communicatie;CPI werknemers met hoog inkomen;1997 oktober;109.2;0.0;0.5;1377
2389;8   Communicatie;CPI werknemers met hoog inkomen;1997 november;109.2;0.0;0.5;1377
2390;8   Communicatie;CPI werknemers met hoog inkomen;1997 december;107.0;-2.0;-0.4;1377
2391;8   Communicatie;CPI werknemers met hoog inkomen;1997;109.1;;0.5;1377
2392;8   Communicatie;CPI werknemers met hoog inkomen;1998 januari;109.2;2.1;-0.2;1377
2393;8   Communicatie;CPI werknemers met hoog inkomen;1998 februari;109.2;0.0;-0.2;1377
2394;8   Communicatie;CPI werknemers met hoog inkomen;1998 maart;109.2;0.0;-0.2;1377
2395;8   Communicatie;CPI werknemers met hoog inkomen;1998 april;109.2;0.0;-0.2;1377
2396;8   Communicatie;CPI werknemers met hoog inkomen;1998 mei;109.2;0.0;-0.2;1377
2397;8   Communicatie;CPI werknemers met hoog inkomen;1998 juni;109.2;0.0;0.0;1377
2398;8   Communicatie;CPI werknemers met hoog inkomen;1998 juli;110.9;1.6;1.6;1377
2399;8   Communicatie;CPI werknemers met hoog inkomen;1998 augustus;110.9;0.0;1.6;1377
2400;8   Communicatie;CPI werknemers met hoog inkomen;1998 september;110.9;0.0;1.6;1377
2401;8   Communicatie;CPI werknemers met hoog inkomen;1998 oktober;112.1;1.1;2.7;1377
2402;8   Communicatie;CPI werknemers met hoog inkomen;1998 november;112.1;0.0;2.7;1377
2403;8   Communicatie;CPI werknemers met hoog inkomen;1998 december;109.8;-2.1;2.6;1377
2404;8   Communicatie;CPI werknemers met hoog inkomen;1998;110.2;;1.0;1377
2405;8   Communicatie;CPI werknemers met hoog inkomen;1999 januari;107.8;-1.8;-1.3;1377
2406;8   Communicatie;CPI werknemers met hoog inkomen;1999 februari;107.8;0.0;-1.3;1377
2407;8   Communicatie;CPI werknemers met hoog inkomen;1999 maart;108.0;0.2;-1.1;1377
2408;8   Communicatie;CPI werknemers met hoog inkomen;1999 april;107.8;-0.2;-1.3;1377
2409;8   Communicatie;CPI werknemers met hoog inkomen;1999 mei;107.8;0.0;-1.3;1377
2410;8   Communicatie;CPI werknemers met hoog inkomen;1999 juni;106.7;-1.0;-2.3;1377
2411;8   Communicatie;CPI werknemers met hoog inkomen;1999 juli;103.2;-3.3;-6.9;1377
2412;8   Communicatie;CPI werknemers met hoog inkomen;1999 augustus;104.3;1.1;-6.0;1377
2413;8   Communicatie;CPI werknemers met hoog inkomen;1999 september;103.2;-1.1;-6.9;1377
2414;8   Communicatie;CPI werknemers met hoog inkomen;1999 oktober;103.9;0.7;-7.3;1377
2415;8   Communicatie;CPI werknemers met hoog inkomen;1999 november;102.2;-1.6;-8.8;1377
2416;8   Communicatie;CPI werknemers met hoog inkomen;1999 december;99.9;-2.3;-9.0;1377
2417;8   Communicatie;CPI werknemers met hoog inkomen;1999;105.2;;-4.5;1377
2418;8   Communicatie;CPI werknemers met hoog inkomen;2000 januari;100.4;0.5;-6.9;1377
2419;8   Communicatie;CPI werknemers met hoog inkomen;2000 februari;100.4;0.0;-6.9;1377
2420;8   Communicatie;CPI werknemers met hoog inkomen;2000 maart;100.4;0.0;-7.0;1377
2421;8   Communicatie;CPI werknemers met hoog inkomen;2000 april;99.5;-0.9;-7.7;1377
2422;8   Communicatie;CPI werknemers met hoog inkomen;2000 mei;99.5;0.0;-7.7;1377
2423;8   Communicatie;CPI werknemers met hoog inkomen;2000 juni;99.5;0.0;-6.7;1377
2424;8   Communicatie;CPI werknemers met hoog inkomen;2000 juli;98.2;-1.3;-4.8;1377
2425;8   Communicatie;CPI werknemers met hoog inkomen;2000 augustus;98.8;0.6;-5.3;1377
2426;8   Communicatie;CPI werknemers met hoog inkomen;2000 september;98.8;0.0;-4.3;1377
2427;8   Communicatie;CPI werknemers met hoog inkomen;2000 oktober;97.2;-1.6;-6.4;1377
2428;8   Communicatie;CPI werknemers met hoog inkomen;2000 november;97.2;0.0;-4.9;1377
2429;8   Communicatie;CPI werknemers met hoog inkomen;2000 december;95.4;-1.9;-4.5;1377
2430;8   Communicatie;CPI werknemers met hoog inkomen;2000;98.8;;-6.1;1377
2431;8   Communicatie;CPI werknemers met hoog inkomen;2001 januari;96.2;0.8;-4.2;1377
2432;8   Communicatie;CPI werknemers met hoog inkomen;2001 februari;96.2;0.0;-4.2;1377
2433;8   Communicatie;CPI werknemers met hoog inkomen;2001 maart;96.1;-0.1;-4.3;1377
2434;8   Communicatie;CPI werknemers met hoog inkomen;2001 april;97.5;1.5;-2.0;1377
2435;8   Communicatie;CPI werknemers met hoog inkomen;2001 mei;97.0;-0.5;-2.5;1377
2436;8   Communicatie;CPI werknemers met hoog inkomen;2001 juni;97.0;0.0;-2.5;1377
2437;8   Communicatie;CPI werknemers met hoog inkomen;2001 juli;98.0;1.0;-0.2;1377
2438;8   Communicatie;CPI werknemers met hoog inkomen;2001 augustus;98.1;0.1;-0.7;1377
2439;8   Communicatie;CPI werknemers met hoog inkomen;2001 september;98.2;0.1;-0.6;1377
2440;8   Communicatie;CPI werknemers met hoog inkomen;2001 oktober;95.8;-2.4;-1.4;1377
2441;8   Communicatie;CPI werknemers met hoog inkomen;2001 november;95.5;-0.3;-1.7;1377
2442;8   Communicatie;CPI werknemers met hoog inkomen;2001 december;93.5;-2.1;-2.0;1377
2443;8   Communicatie;CPI werknemers met hoog inkomen;2001;96.6;;-2.2;1377
2444;8   Communicatie;CPI werknemers met hoog inkomen;2002 januari;96.0;2.7;-0.2;1377
2445;8   Communicatie;CPI werknemers met hoog inkomen;2002 februari;96.0;0.0;-0.2;1377
2446;8   Communicatie;CPI werknemers met hoog inkomen;2002 maart;95.7;-0.3;-0.4;1377
2447;8   Communicatie;CPI werknemers met hoog inkomen;2002 april;96.1;0.4;-1.4;1377
2448;8   Communicatie;CPI werknemers met hoog inkomen;2002 mei;96.0;-0.1;-1.0;1377
2449;8   Communicatie;CPI werknemers met hoog inkomen;2002 juni;96.1;0.1;-0.9;1377
2450;8   Communicatie;CPI werknemers met hoog inkomen;2002 juli;96.1;0.0;-1.9;1377
2451;8   Communicatie;CPI werknemers met hoog inkomen;2002 augustus;97.2;1.1;-0.9;1377
2452;8   Communicatie;CPI werknemers met hoog inkomen;2002 september;96.9;-0.3;-1.3;1377
2453;8   Communicatie;CPI werknemers met hoog inkomen;2002 oktober;98.8;2.0;3.1;1377
2454;8   Communicatie;CPI werknemers met hoog inkomen;2002 november;99.1;0.3;3.8;1377
2455;8   Communicatie;CPI werknemers met hoog inkomen;2002 december;97.1;-2.0;3.9;1377
2456;8   Communicatie;CPI werknemers met hoog inkomen;2002;96.8;;0.2;1377
2457;9   Recreatie en cultuur;CPI alle huishoudens;1996 januari;100.2;;;11329
2458;9   Recreatie en cultuur;CPI alle huishoudens;1996 februari;100.3;0.1;;11329
2459;9   Recreatie en cultuur;CPI alle huishoudens;1996 maart;100.3;0.0;;11329
2460;9   Recreatie en cultuur;CPI alle huishoudens;1996 april;101.1;0.8;;11329
2461;9   Recreatie en cultuur;CPI alle huishoudens;1996 mei;100.6;-0.5;;11329
2462;9   Recreatie en cultuur;CPI alle huishoudens;1996 juni;99.9;-0.7;;11329
2463;9   Recreatie en cultuur;CPI alle huishoudens;1996 juli;100.4;0.5;;11329
2464;9   Recreatie en cultuur;CPI alle huishoudens;1996 augustus;99.8;-0.6;;11329
2465;9   Recreatie en cultuur;CPI alle huishoudens;1996 september;99.4;-0.4;;11329
2466;9   Recreatie en cultuur;CPI alle huishoudens;1996 oktober;99.7;0.3;;11329
2467;9   Recreatie en cultuur;CPI alle huishoudens;1996 november;99.8;0.1;;11329
2468;9   Recreatie en cultuur;CPI alle huishoudens;1996 december;100.0;0.2;;11329
2469;9   Recreatie en cultuur;CPI alle huishoudens;1996;100.1;;;11329
2470;9   Recreatie en cultuur;CPI alle huishoudens;1997 januari;100.6;0.6;0.4;11329
2471;9   Recreatie en cultuur;CPI alle huishoudens;1997 februari;101.0;0.4;0.7;11329
2472;9   Recreatie en cultuur;CPI alle huishoudens;1997 maart;100.9;-0.1;0.6;11329
2473;9   Recreatie en cultuur;CPI alle huishoudens;1997 april;101.5;0.6;0.4;11329
2474;9   Recreatie en cultuur;CPI alle huishoudens;1997 mei;101.5;0.0;0.9;11329
2475;9   Recreatie en cultuur;CPI alle huishoudens;1997 juni;100.9;-0.6;1.0;11329
2476;9   Recreatie en cultuur;CPI alle huishoudens;1997 juli;101.0;0.1;0.6;11329
2477;9   Recreatie en cultuur;CPI alle huishoudens;1997 augustus;101.0;0.0;1.2;11329
2478;9   Recreatie en cultuur;CPI alle huishoudens;1997 september;101.1;0.1;1.7;11329
2479;9   Recreatie en cultuur;CPI alle huishoudens;1997 oktober;101.4;0.3;1.7;11329
2480;9   Recreatie en cultuur;CPI alle huishoudens;1997 november;101.3;-0.1;1.5;11329
2481;9   Recreatie en cultuur;CPI alle huishoudens;1997 december;101.5;0.2;1.5;11329
2482;9   Recreatie en cultuur;CPI alle huishoudens;1997;101.1;;1.0;11329
2483;9   Recreatie en cultuur;CPI alle huishoudens;1998 januari;102.2;0.7;1.6;11329
2484;9   Recreatie en cultuur;CPI alle huishoudens;1998 februari;102.2;0.0;1.2;11329
2485;9   Recreatie en cultuur;CPI alle huishoudens;1998 maart;101.9;-0.3;1.0;11329
2486;9   Recreatie en cultuur;CPI alle huishoudens;1998 april;102.4;0.5;0.9;11329
2487;9   Recreatie en cultuur;CPI alle huishoudens;1998 mei;102.1;-0.3;0.6;11329
2488;9   Recreatie en cultuur;CPI alle huishoudens;1998 juni;102.0;-0.1;1.1;11329
2489;9   Recreatie en cultuur;CPI alle huishoudens;1998 juli;101.8;-0.2;0.8;11329
2490;9   Recreatie en cultuur;CPI alle huishoudens;1998 augustus;102.2;0.4;1.2;11329
2491;9   Recreatie en cultuur;CPI alle huishoudens;1998 september;101.8;-0.4;0.7;11329
2492;9   Recreatie en cultuur;CPI alle huishoudens;1998 oktober;102.0;0.2;0.6;11329
