ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
5194;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2009;;
5195;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2012;87.0;79.3
5196;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2015;85.5;79.4
5197;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2018;79.0;77.5
5198;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2021;81.1;79.1
5199;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2024;74.6;75.9
5200;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2002;;
5201;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2006;;
5202;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2009;;
5203;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2012;91.4;84.3
5204;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2015;89.7;84.2
5205;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2018;83.6;82.3
5206;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2021;86.2;84.1
5207;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: 1986 tot 2001;Bovengrens 95%-interval;2024;80.0;81.2
5208;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2002;;
5209;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2006;;
5210;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2009;;
5211;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2012;90.2;82.2
5212;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2015;86.9;77.9
5213;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2018;86.2;78.5
5214;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2021;88.0;79.6
5215;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Waarde;2024;84.5;79.8
5216;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2002;;
5217;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2006;;
5218;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2009;;
5219;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2012;87.1;78.5
5220;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2015;83.6;74.0
5221;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2018;83.2;75.1
5222;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2021;85.1;76.2
5223;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Ondergrens 95%-interval;2024;81.3;76.6
5224;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2002;;
5225;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2006;;
5226;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2009;;
5227;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2012;92.7;85.4
5228;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2015;89.7;81.3
5229;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2018;88.8;81.5
5230;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2021;90.5;82.6
5231;Totaal;Besteedbaar inkomen: 1e 20%-groep;Bouwjaar woning: vanaf 2001;Bovengrens 95%-interval;2024;87.2;82.6
5232;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2002;;
5233;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2006;;
5234;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2009;;
5235;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2012;78.5;74.3
5236;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2015;73.2;70.5
5237;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2018;70.4;71.5
5238;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2021;73.2;73.5
5239;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Waarde;2024;68.7;73.1
5240;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2002;;
5241;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2006;;
5242;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2009;;
5243;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2012;76.9;72.6
5244;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2015;71.6;68.8
5245;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2018;68.8;69.9
5246;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2021;71.4;71.7
5247;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Ondergrens 95%-interval;2024;66.8;71.3
5248;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2002;;
5249;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2006;;
5250;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2009;;
5251;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2012;80.0;75.8
5252;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2015;74.8;72.1
5253;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2018;72.0;73.0
5254;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2021;74.9;75.2
5255;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 1e 25%-groep;Bovengrens 95%-interval;2024;70.6;74.8
5256;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2002;;
5257;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2006;;
5258;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2009;;
5259;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2012;84.5;80.2
5260;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2015;83.1;79.5
5261;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2018;79.6;79.2
5262;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2021;79.6;78.3
5263;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Waarde;2024;76.0;78.5
5264;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2002;;
5265;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2006;;
5266;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2009;;
5267;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2012;82.6;78.1
5268;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2015;81.0;77.4
5269;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2018;77.5;77.1
5270;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2021;77.2;76.0
5271;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Ondergrens 95%-interval;2024;73.6;76.2
5272;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2002;;
5273;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2006;;
5274;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2009;;
5275;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2012;86.3;82.1
5276;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2015;84.9;81.4
5277;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2018;81.5;81.1
5278;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2021;81.7;80.4
5279;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 2e 25%-groep;Bovengrens 95%-interval;2024;78.3;80.7
5280;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2002;;
5281;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2006;;
5282;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2009;;
5283;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2012;91.3;84.6
5284;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2015;88.3;85.8
5285;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2018;84.2;85.0
5286;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2021;85.5;85.0
5287;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Waarde;2024;78.7;80.9
5288;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2002;;
5289;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2006;;
5290;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2009;;
5291;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2012;89.1;81.9
5292;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2015;85.8;83.3
5293;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2018;81.5;82.5
5294;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2021;82.6;82.2
5295;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Ondergrens 95%-interval;2024;75.3;77.9
5296;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2002;;
5297;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2006;;
5298;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2009;;
5299;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2012;93.1;87.0
5300;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2015;90.3;88.0
5301;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2018;86.6;87.3
5302;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2021;88.1;87.4
5303;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 3e 25%-groep;Bovengrens 95%-interval;2024;81.6;83.6
5304;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2002;;
5305;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2006;;
5306;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2009;;
5307;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2012;91.3;88.0
5308;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2015;93.1;90.1
5309;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2018;89.8;90.0
5310;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2021;87.3;87.2
5311;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Waarde;2024;82.9;90.3
5312;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2002;;
5313;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2006;;
5314;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2009;;
5315;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2012;88.3;84.5
5316;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2015;90.4;87.1
5317;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2018;86.9;87.2
5318;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2021;83.9;83.7
5319;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Ondergrens 95%-interval;2024;79.0;87.2
5320;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2002;;
5321;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2006;;
5322;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2009;;
5323;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2012;93.7;90.8
5324;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2015;95.0;92.5
5325;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2018;92.2;92.2
5326;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2021;90.1;90.0
5327;Totaal;Besteedbaar inkomen: 1e 20%-groep;WOZ-waarde woning: 4e 25%-groep;Bovengrens 95%-interval;2024;86.2;92.7
5328;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2002;;
5329;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2006;;
5330;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2009;;
5331;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2012;86.1;81.8
5332;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2015;82.3;79.4
5333;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2018;79.4;80.5
5334;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2021;81.5;80.7
5335;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Waarde;2024;77.0;79.9
5336;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2002;;
5337;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2006;;
5338;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2009;;
5339;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2012;84.7;80.4
5340;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2015;80.9;77.9
5341;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2018;78.0;79.2
5342;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2021;80.0;79.2
5343;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Ondergrens 95%-interval;2024;75.4;78.3
5344;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2002;;
5345;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2006;;
5346;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2009;;
5347;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2012;87.3;83.1
5348;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2015;83.6;80.7
5349;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2018;80.7;81.8
5350;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2021;83.0;82.1
5351;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: ja;Bovengrens 95%-interval;2024;78.6;81.4
5352;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2002;;
5353;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2006;;
5354;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2009;;
5355;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2012;79.9;74.9
5356;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2015;76.5;73.6
5357;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2018;73.1;73.0
5358;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2021;73.8;74.2
5359;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Waarde;2024;69.9;74.8
5360;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2002;;
5361;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2006;;
5362;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2009;;
5363;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2012;78.3;73.2
5364;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2015;74.8;71.9
5365;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2018;71.4;71.3
5366;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2021;71.9;72.3
5367;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Ondergrens 95%-interval;2024;68.0;72.9
5368;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2002;;
5369;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2006;;
5370;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2009;;
5371;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2012;81.4;76.5
5372;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2015;78.1;75.3
5373;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2018;74.7;74.6
5374;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2021;75.7;76.0
5375;Totaal;Besteedbaar inkomen: 1e 20%-groep;Erf, tuin, patio, binnenplaats: nee;Bovengrens 95%-interval;2024;71.8;76.5
5376;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2002;;
5377;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2006;;
5378;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2009;;
5379;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2012;85.5;82.3
5380;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2015;83.7;79.6
5381;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2018;79.6;80.5
5382;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2021;81.2;82.4
5383;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Waarde;2024;77.2;80.0
5384;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2002;;
5385;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2006;;
5386;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2009;;
5387;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2012;84.6;81.4
5388;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2015;82.8;78.6
5389;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2018;78.6;79.5
5390;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2021;80.1;81.3
5391;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Ondergrens 95%-interval;2024;76.1;79.0
5392;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2002;;
5393;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2006;;
5394;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2009;;
5395;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2012;86.3;83.2
5396;Totaal;Besteedbaar inkomen: 2e 20%-groep;Totaal woningen;Bovengrens 95%-interval;2015;84.6;80.5
