ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
4417;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2018/'19;0.0
4418;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2019/'20;10.0
4419;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2020/'21;10.0
4420;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2021/'22;0.0
4421;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2022/'23;0.0
4422;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2023/'24;0.0
4423;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Niet in te delen (PV);2024/'25;0.0
4424;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2011/'12;130.0
4425;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2012/'13;120.0
4426;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2013/'14;120.0
4427;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2014/'15;120.0
4428;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2015/'16;130.0
4429;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2016/'17;130.0
4430;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2017/'18;150.0
4431;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2018/'19;150.0
4432;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2019/'20;160.0
4433;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2020/'21;160.0
4434;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2021/'22;170.0
4435;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2022/'23;180.0
4436;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2023/'24;190.0
4437;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Amsterdam;2024/'25;180.0
4438;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2011/'12;60.0
4439;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2012/'13;50.0
4440;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2013/'14;60.0
4441;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2014/'15;70.0
4442;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2015/'16;70.0
4443;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2016/'17;80.0
4444;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2017/'18;80.0
4445;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2018/'19;100.0
4446;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2019/'20;120.0
4447;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2020/'21;130.0
4448;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2021/'22;130.0
4449;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2022/'23;150.0
4450;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2023/'24;170.0
4451;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;'s-Gravenhage (gemeente);2024/'25;170.0
4452;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2011/'12;100.0
4453;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2012/'13;100.0
4454;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2013/'14;120.0
4455;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2014/'15;130.0
4456;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2015/'16;130.0
4457;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2016/'17;140.0
4458;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2017/'18;150.0
4459;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2018/'19;150.0
4460;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2019/'20;160.0
4461;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2020/'21;180.0
4462;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2021/'22;200.0
4463;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2022/'23;210.0
4464;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2023/'24;230.0
4465;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Rotterdam;2024/'25;230.0
4466;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2011/'12;50.0
4467;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2012/'13;50.0
4468;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2013/'14;50.0
4469;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2014/'15;50.0
4470;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2015/'16;50.0
4471;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2016/'17;50.0
4472;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2017/'18;60.0
4473;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2018/'19;50.0
4474;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2019/'20;50.0
4475;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2020/'21;60.0
4476;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2021/'22;70.0
4477;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2022/'23;70.0
4478;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2023/'24;80.0
4479;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Utrecht (gemeente);2024/'25;90.0
4480;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2011/'12;350.0
4481;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2012/'13;330.0
4482;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2013/'14;350.0
4483;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2014/'15;360.0
4484;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2015/'16;380.0
4485;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2016/'17;400.0
4486;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2017/'18;430.0
4487;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2018/'19;450.0
4488;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2019/'20;480.0
4489;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2020/'21;530.0
4490;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2021/'22;570.0
4491;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2022/'23;620.0
4492;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2023/'24;660.0
4493;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Vier grootste gemeenten (G4);2024/'25;680.0
4494;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;590.0
4495;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;630.0
4496;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;670.0
4497;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;750.0
4498;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;760.0
4499;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;770.0
4500;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;820.0
4501;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;850.0
4502;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;890.0
4503;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;940.0
4504;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;1000.0
4505;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;1020.0
4506;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;1060.0
4507;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;1120.0
4508;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2011/'12;1970.0
4509;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2012/'13;2010.0
4510;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2013/'14;2010.0
4511;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2014/'15;1940.0
4512;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2015/'16;1890.0
4513;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2016/'17;1880.0
4514;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2017/'18;1960.0
4515;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2018/'19;2040.0
4516;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2019/'20;2130.0
4517;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2020/'21;2170.0
4518;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2021/'22;2290.0
4519;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2022/'23;2360.0
4520;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2023/'24;2480.0
4521;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;Gemeenten < 100 000 inwoners;2024/'25;2540.0
4522;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2011/'12;10.0
4523;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2012/'13;10.0
4524;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2013/'14;10.0
4525;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2014/'15;10.0
4526;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2015/'16;0.0
4527;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2016/'17;10.0
4528;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2017/'18;10.0
4529;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2018/'19;0.0
4530;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2019/'20;10.0
4531;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2020/'21;10.0
4532;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2021/'22;0.0
4533;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2022/'23;0.0
4534;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2023/'24;0.0
4535;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in Nederland;"Gemeenten; niet in te delen";2024/'25;0.0
4536;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2011/'12;
4537;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2012/'13;
4538;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2013/'14;
4539;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2014/'15;
4540;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2015/'16;
4541;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2016/'17;
4542;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2017/'18;
4543;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2018/'19;
4544;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2019/'20;
4545;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2020/'21;
4546;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2021/'22;
4547;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2022/'23;
4548;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2023/'24;
4549;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Nederland;2024/'25;
4550;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2011/'12;
4551;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2012/'13;
4552;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2013/'14;
4553;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2014/'15;
4554;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2015/'16;
4555;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2016/'17;
4556;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2017/'18;
4557;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2018/'19;
4558;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2019/'20;
4559;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2020/'21;
4560;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2021/'22;
4561;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2022/'23;
4562;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2023/'24;
4563;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Noord-Nederland (LD);2024/'25;
4564;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2011/'12;
4565;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2012/'13;
4566;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2013/'14;
4567;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2014/'15;
4568;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2015/'16;
4569;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2016/'17;
4570;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Europa (exclusief Nederland);Geboren in NL, ouders in NL;Oost-Nederland (LD);2017/'18;
