ID;Geslacht;Leeftijd;TypeInstelling;Zorgkenmerken;Diagnose;Perioden;GeslotenDBCS_1;GeopendeDBCS_2;LopendeDBCS_3
6013;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2015;85190.0;74685.0;112655.0
6014;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2016;95160.0;95975.0;123880.0
6015;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2017;96945.0;97165.0;125370.0
6016;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2018;97775.0;98515.0;126925.0
6017;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2019;100730.0;101160.0;130310.0
6018;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2020;93115.0;91535.0;121110.0
6019;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE10 Psoriatiforme huidaandoeningen;2021;96090.0;98375.0;126365.0
6020;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2008;70315.0;71230.0;91965.0
6021;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2009;77250.0;78560.0;100210.0
6022;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2010;88835.0;89620.0;112575.0
6023;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2011;101425.0;98585.0;121950.0
6024;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2012;75335.0;89635.0;108820.0
6025;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2013;80340.0;75385.0;110275.0
6026;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2014;62250.0;53775.0;84980.0
6027;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2015;54855.0;42885.0;67070.0
6028;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2016;40740.0;39715.0;51750.0
6029;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2017;43255.0;43315.0;54875.0
6030;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2018;45030.0;45420.0;57035.0
6031;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2019;45045.0;44475.0;56480.0
6032;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2020;36400.0;34995.0;46430.0
6033;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE11 Spataderen;2021;38320.0;39615.0;49640.0
6034;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2008;348820.0;340490.0;454460.0
6035;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2009;354450.0;353015.0;458655.0
6036;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2010;379205.0;379435.0;483645.0
6037;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2011;399335.0;381120.0;484280.0
6038;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2012;381240.0;441180.0;527800.0
6039;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2013;394475.0;394975.0;542620.0
6040;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2014;371360.0;367590.0;518065.0
6041;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2015;415075.0;368640.0;516480.0
6042;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2016;410350.0;413485.0;514675.0
6043;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2017;406380.0;404035.0;508300.0
6044;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2018;415005.0;418445.0;520285.0
6045;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2019;416530.0;414770.0;519980.0
6046;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2020;362955.0;355835.0;459225.0
6047;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;DE12 Overig dermatologie;2021;391455.0;401200.0;497415.0
6048;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2008;1181260.0;1188640.0;1705205.0
6049;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2009;1202630.0;1215530.0;1739475.0
6050;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2010;1235760.0;1252915.0;1789755.0
6051;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2011;1288840.0;1279995.0;1833005.0
6052;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2012;1249855.0;1421240.0;1963670.0
6053;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2013;1480475.0;1484625.0;2174695.0
6054;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2014;1525595.0;1525235.0;2228455.0
6055;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2015;1933970.0;1712830.0;2415350.0
6056;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2016;2068685.0;2075180.0;2556400.0
6057;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2017;2077270.0;2074680.0;2561565.0
6058;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2018;2126470.0;2147905.0;2631690.0
6059;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2019;2173600.0;2181100.0;2685865.0
6060;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2020;2144355.0;2145595.0;2657330.0
6061;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN Totaal inwendige geneeskunde;2021;2212465.0;2230675.0;2743130.0
6062;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2008;191745.0;189720.0;225040.0
6063;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2009;192305.0;191220.0;224510.0
6064;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2010;190190.0;188075.0;220280.0
6065;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2011;191675.0;183940.0;213615.0
6066;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2012;162260.0;208835.0;231285.0
6067;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2013;199815.0;199105.0;269215.0
6068;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2014;198500.0;200600.0;268725.0
6069;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2015;210205.0;191275.0;260885.0
6070;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2016;198165.0;199830.0;249920.0
6071;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2017;196575.0;196100.0;246275.0
6072;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2018;197600.0;197320.0;246895.0
6073;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2019;193120.0;192990.0;242130.0
6074;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2020;173940.0;170035.0;218910.0
6075;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN1 Totaal algemeen;2021;179910.0;182875.0;227710.0
6076;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2008;8435.0;8550.0;12385.0
6077;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2009;8760.0;8615.0;12565.0
6078;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2010;9280.0;9460.0;13265.0
6079;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2011;9730.0;9170.0;13125.0
6080;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2012;9705.0;12845.0;16265.0
6081;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2013;12170.0;12445.0;18805.0
6082;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2014;12345.0;12340.0;19045.0
6083;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2015;15490.0;13185.0;19860.0
6084;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2016;15065.0;15195.0;19595.0
6085;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2017;17500.0;18000.0;22655.0
6086;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2018;18880.0;19335.0;24480.0
6087;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2019;20400.0;20925.0;26520.0
6088;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2020;20650.0;20670.0;26785.0
6089;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN2 Totaal hart- en vaatziekten;2021;21550.0;21875.0;27995.0
6090;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2008;301560.0;300095.0;535550.0
6091;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2009;299875.0;298565.0;532555.0
6092;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2010;306565.0;310810.0;543490.0
6093;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2011;327505.0;330080.0;566410.0
6094;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2012;336460.0;370680.0;609325.0
6095;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2013;349405.0;347430.0;611210.0
6096;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2014;350110.0;342995.0;612045.0
6097;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2015;503990.0;408575.0;671745.0
6098;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2016;526990.0;527305.0;693960.0
6099;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2017;531350.0;528225.0;692615.0
6100;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2018;548710.0;558255.0;719475.0
6101;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2019;559085.0;561970.0;732695.0
6102;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2020;549600.0;550250.0;723825.0
6103;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN3 Tot.endocr./stofwisselingsziekten;2021;561760.0;565930.0;740090.0
6104;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2008;421715.0;426950.0;516225.0
6105;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2009;434980.0;441105.0;535610.0
6106;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2010;451070.0;455545.0;556170.0
6107;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2011;458500.0;456705.0;561805.0
6108;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2012;373460.0;394085.0;495880.0
6109;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2013;463670.0;466335.0;582675.0
6110;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2014;476495.0;475235.0;596315.0
6111;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2015;556050.0;524320.0;644960.0
6112;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2016;625325.0;625485.0;714970.0
6113;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2017;596860.0;594680.0;684095.0
6114;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2018;597700.0;599310.0;686495.0
6115;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2019;606315.0;607160.0;695925.0
6116;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2020;601825.0;600170.0;689730.0
6117;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN4 Totaal nieraandoeningen;2021;601655.0;602750.0;690605.0
6118;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2008;28785.0;29860.0;44120.0
6119;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2009;32220.0;33450.0;48785.0
6120;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2010;33285.0;35255.0;51820.0
6121;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2011;37395.0;34930.0;53130.0
6122;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2012;38295.0;52660.0;69065.0
6123;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2013;49450.0;48890.0;78505.0
6124;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2014;47560.0;48050.0;76885.0
6125;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2015;64855.0;56910.0;85330.0
6126;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2016;71345.0;72790.0;93285.0
6127;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2017;79480.0;79705.0;102955.0
6128;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2018;82700.0;83170.0;106605.0
6129;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2019;84930.0;86205.0;110095.0
6130;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2020;87845.0;88850.0;113970.0
6131;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN5 Totaal infectieziekten;2021;87510.0;87720.0;113820.0
6132;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2008;17975.0;18455.0;31345.0
6133;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2009;18460.0;18750.0;32120.0
6134;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2010;19375.0;20090.0;33745.0
6135;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2011;21050.0;20680.0;35010.0
6136;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2012;20010.0;21970.0;35985.0
6137;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2013;20320.0;20000.0;35380.0
6138;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2014;20230.0;19900.0;35295.0
6139;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2015;30410.0;26540.0;41395.0
6140;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2016;36110.0;36245.0;47445.0
6141;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2017;36545.0;36150.0;47595.0
6142;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2018;36845.0;37460.0;48500.0
6143;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2019;38165.0;38115.0;49765.0
6144;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2020;37625.0;37825.0;49420.0
6145;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN6 Totaal systeemziekten;2021;39000.0;39585.0;51380.0
6146;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2008;5325.0;5460.0;6445.0
6147;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2009;6270.0;6425.0;7545.0
6148;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2010;6405.0;6485.0;7760.0
6149;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2011;6835.0;6515.0;7850.0
6150;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2012;6465.0;7600.0;8675.0
6151;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2013;7085.0;7235.0;9415.0
6152;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2014;7495.0;7710.0;10165.0
6153;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2015;8915.0;8400.0;10965.0
6154;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2016;9400.0;9830.0;11885.0
6155;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2017;9070.0;9055.0;11225.0
6156;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2018;9855.0;10155.0;12295.0
6157;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2019;10260.0;10260.0;12695.0
6158;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2020;8915.0;8610.0;11035.0
6159;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN7 Totaal pulmologie/allergologie;2021;9195.0;9565.0;11675.0
6160;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2008;79030.0;83020.0;138475.0
6161;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2009;84470.0;88860.0;148305.0
6162;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2010;90845.0;94125.0;157960.0
6163;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2011;98190.0;98520.0;166565.0
6164;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2012;113235.0;136335.0;203315.0
6165;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2013;139755.0;144655.0;230585.0
6166;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2014;153080.0;155065.0;246460.0
6167;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2015;220320.0;194180.0;287000.0
6168;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2016;242550.0;244660.0;311275.0
6169;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2017;262385.0;265060.0;334735.0
6170;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2018;280050.0;286335.0;358650.0
6171;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2019;298270.0;301280.0;379845.0
6172;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2020;302755.0;306575.0;388110.0
6173;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN8 Totaal hematologie;2021;330430.0;335795.0;421095.0
6174;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2008;43185.0;45135.0;77135.0
6175;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2009;46465.0;49975.0;83925.0
6176;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2010;51090.0;54915.0;92380.0
6177;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2011;56900.0;59850.0;100945.0
6178;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2012;101210.0;110060.0;154065.0
6179;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2013;129515.0;132775.0;183130.0
6180;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2014;147770.0;151015.0;205025.0
6181;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2015;188855.0;170070.0;227390.0
6182;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2016;205820.0;207575.0;246090.0
6183;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2017;212570.0;214100.0;254415.0
6184;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2018;223645.0;226890.0;268665.0
6185;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2019;240155.0;241555.0;286515.0
6186;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2020;247335.0;250185.0;296460.0
6187;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN9 Totaal maligniteiten;2021;266100.0;269050.0;318100.0
6188;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2008;83500.0;81395.0;118490.0
6189;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2009;78825.0;78560.0;113550.0
6190;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2010;77655.0;78160.0;112885.0
6191;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2011;81060.0;79610.0;114550.0
6192;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2012;88755.0;106170.0;139810.0
6193;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2013;109285.0;105755.0;155775.0
6194;Totaal mannen en vrouwen;Totaal;Totaal;Behandelsetting: poliklinisch;IN10 Totaal gastro-enterologie;2014;109295.0;108270.0;154440.0
