ID;Geslacht;Leeftijd;Migratieachtergrond;Inkomensgroepen;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
4945;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2011;74.3;70.2;1.4;34.6;2.8;2.1;0.0;0.7;3.8;2.9;0.0;0.9
4946;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2012;73.2;68.8;1.4;36.6;2.9;2.1;0.0;0.8;4.0;2.9;0.0;1.1
4947;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2013;73.0;68.2;1.2;36.8;2.8;2.0;0.0;0.7;3.9;2.8;0.0;1.0
4948;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2014;72.4;67.9;1.2;36.5;2.8;2.1;0.0;0.7;3.9;2.9;0.0;1.0
4949;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2015;71.8;67.1;1.3;36.2;2.9;2.1;0.0;0.8;4.0;2.9;0.0;1.1
4950;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2016;72.7;67.9;1.0;38.4;2.9;2.1;0.0;0.8;4.0;2.9;0.0;1.1
4951;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2017;72.4;67.8;0.9;38.3;2.9;2.1;0.0;0.8;4.1;2.9;0.0;1.1
4952;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Waarde;2018;73.4;68.3;0.9;40.5;3.0;2.1;0.0;0.9;4.1;2.9;0.0;1.2
4953;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2006;0.6;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4954;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2007;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4955;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2008;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4956;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2009;0.7;0.8;0.2;0.8;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
4957;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2010;0.7;0.7;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
4958;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2011;0.8;0.9;0.2;0.9;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4959;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4960;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4961;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4962;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4963;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2016;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4964;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4965;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;4e 20%-groep (personen);Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4966;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2006;64.4;61.3;0.7;21.4;2.0;1.6;0.0;0.3;3.1;2.5;0.0;0.5
4967;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2007;65.3;62.2;0.9;23.0;2.0;1.6;0.0;0.4;3.1;2.5;0.0;0.6
4968;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2008;69.0;65.6;1.1;26.0;2.2;1.8;0.0;0.4;3.3;2.6;0.0;0.6
4969;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2009;71.9;69.0;1.5;28.9;2.5;2.0;0.0;0.5;3.5;2.8;0.0;0.7
4970;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2010;70.0;66.2;1.1;31.0;2.5;2.0;0.0;0.6;3.7;2.8;0.0;0.8
4971;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2011;69.6;66.1;0.9;30.6;2.5;1.9;0.0;0.6;3.6;2.7;0.0;0.8
4972;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2012;70.6;66.1;1.1;34.0;2.6;1.9;0.0;0.7;3.8;2.8;0.0;1.0
4973;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2013;69.9;65.4;0.8;33.9;2.5;1.8;0.0;0.7;3.6;2.6;0.0;1.0
4974;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2014;69.8;65.3;0.9;34.1;2.5;1.9;0.0;0.7;3.7;2.7;0.0;1.0
4975;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2015;69.4;64.7;0.9;34.2;2.6;1.9;0.0;0.7;3.7;2.7;0.0;1.0
4976;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2016;70.3;65.4;0.8;35.8;2.6;1.9;0.0;0.7;3.7;2.7;0.0;1.0
4977;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2017;70.2;65.5;0.6;36.3;2.7;1.9;0.0;0.7;3.8;2.7;0.0;1.1
4978;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Waarde;2018;71.3;65.8;0.6;38.9;2.7;1.9;0.0;0.8;3.9;2.7;0.0;1.2
4979;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2006;0.6;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4980;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2007;0.6;0.6;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4981;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2008;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4982;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2009;0.8;0.8;0.2;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4983;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2010;0.7;0.8;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4984;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2011;0.9;0.9;0.2;0.9;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
4985;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2012;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4986;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2013;0.3;0.3;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4987;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4988;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2015;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4989;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2016;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4990;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4991;Totaal mannen en vrouwen;80009;Nederlandse achtergrond;5e 20%-groep (personen) (hoog inkomen);Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4992;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2006;63.2;61.0;0.9;19.1;2.3;2.0;0.0;0.4;3.6;3.1;0.0;0.6
4993;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2007;63.0;60.7;1.1;21.8;2.3;1.9;0.0;0.4;3.5;2.9;0.0;0.6
4994;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2008;69.0;66.4;1.1;25.6;2.7;2.2;0.0;0.5;3.7;3.0;0.0;0.7
4995;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2009;70.1;67.0;1.6;27.1;2.8;2.2;0.0;0.5;3.8;3.1;0.0;0.7
4996;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2010;68.9;66.1;1.0;29.1;2.9;2.3;0.0;0.6;4.1;3.2;0.0;0.9
4997;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2011;68.6;66.2;0.8;27.3;2.7;2.2;0.0;0.6;3.8;3.0;0.0;0.8
4998;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2012;69.3;65.8;1.4;33.4;3.3;2.5;0.0;0.8;4.5;3.4;0.0;1.1
4999;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2013;69.0;65.4;1.0;34.3;3.1;2.3;0.0;0.8;4.2;3.1;0.0;1.1
5000;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2014;67.9;64.3;1.0;33.7;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
5001;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2015;67.5;63.8;1.1;34.4;3.2;2.3;0.0;0.8;4.4;3.2;0.0;1.2
5002;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2016;68.2;64.4;1.0;35.7;3.2;2.3;0.0;0.9;4.4;3.2;0.0;1.2
5003;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2017;67.9;64.2;0.8;35.8;3.2;2.3;0.0;0.9;4.4;3.2;0.0;1.2
5004;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Waarde;2018;68.5;64.5;0.8;37.6;3.3;2.3;0.0;1.0;4.6;3.2;0.0;1.3
5005;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2006;0.5;0.5;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5006;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2007;0.4;0.5;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5007;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2008;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5008;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2009;0.6;0.6;0.2;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5009;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2010;0.6;0.6;0.1;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5010;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2011;0.7;0.7;0.1;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
5011;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5012;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2013;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5013;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2014;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5014;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2015;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5015;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2016;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5016;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5017;Totaal mannen en vrouwen;80009;Met migratieachtergrond;Totaal;Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5018;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2006;63.1;60.8;1.5;18.7;2.5;2.1;0.0;0.4;3.9;3.3;0.0;0.6
5019;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2007;59.0;56.9;1.3;21.2;2.4;1.9;0.0;0.4;3.7;3.1;0.0;0.6
5020;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2008;65.1;63.0;1.3;22.7;2.8;2.3;0.0;0.5;3.9;3.2;0.0;0.7
5021;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2009;66.4;64.0;1.3;23.6;2.8;2.3;0.0;0.5;4.0;3.3;0.0;0.7
5022;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2010;64.6;62.2;1.2;26.0;3.1;2.4;0.0;0.6;4.4;3.5;0.0;0.9
5023;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2011;63.0;61.0;1.2;24.2;2.7;2.2;0.0;0.5;4.0;3.2;0.0;0.8
5024;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2012;65.4;62.4;1.6;31.0;3.4;2.6;0.0;0.8;4.7;3.6;0.0;1.1
5025;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2013;66.2;63.2;1.2;32.1;3.2;2.4;0.0;0.8;4.5;3.3;0.0;1.1
5026;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2014;62.4;59.0;1.2;30.4;3.1;2.3;0.0;0.8;4.4;3.3;0.0;1.1
5027;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2015;62.2;58.8;1.1;31.1;3.1;2.3;0.0;0.8;4.5;3.3;0.0;1.2
5028;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2016;66.7;63.1;1.3;34.5;3.3;2.4;0.0;0.9;4.6;3.3;0.0;1.2
5029;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2017;66.4;62.7;1.1;34.6;3.3;2.4;0.0;0.9;4.6;3.4;0.0;1.2
5030;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Waarde;2018;66.7;63.1;1.1;35.9;3.4;2.4;0.0;1.0;4.7;3.3;0.0;1.3
5031;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2006;1.0;1.0;0.2;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
5032;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2007;0.9;0.9;0.2;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
5033;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2008;0.8;0.8;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
5034;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2009;1.2;1.2;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
5035;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2010;1.2;1.2;0.3;1.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
5036;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2011;1.5;1.5;0.4;1.3;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.1
5037;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2012;0.4;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5038;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2013;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5039;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2014;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5040;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2015;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5041;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2016;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5042;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2017;0.3;0.3;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5043;Totaal mannen en vrouwen;80009;Met migratieachtergrond;1e 10%-groep (personen) (laag inkomen);Standaardfout;2018;0.3;0.3;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5044;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2006;64.9;62.8;0.9;19.5;2.5;2.1;0.0;0.4;3.8;3.2;0.0;0.6
5045;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2007;66.4;64.6;1.2;21.1;2.4;2.0;0.0;0.4;3.5;3.0;0.0;0.6
5046;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2008;71.8;69.1;0.8;27.8;2.8;2.3;0.0;0.5;3.9;3.1;0.0;0.7
5047;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2009;72.2;69.0;1.8;28.4;2.9;2.3;0.0;0.6;4.0;3.2;0.0;0.8
5048;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2010;68.6;65.6;1.2;25.5;2.9;2.3;0.0;0.5;4.1;3.3;0.0;0.8
5049;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2011;74.5;71.8;0.9;29.9;3.1;2.5;0.0;0.6;4.0;3.2;0.0;0.8
5050;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2012;71.9;68.6;1.4;34.7;3.5;2.7;0.0;0.8;4.7;3.6;0.0;1.1
5051;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2013;71.1;67.9;1.0;35.3;3.3;2.5;0.0;0.8;4.4;3.3;0.0;1.1
5052;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2014;70.8;67.4;1.1;35.1;3.3;2.5;0.0;0.8;4.5;3.4;0.0;1.1
5053;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2015;70.7;67.1;1.5;36.3;3.5;2.5;0.0;0.9;4.7;3.4;0.0;1.2
5054;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2016;70.9;67.5;1.1;37.0;3.5;2.5;0.0;0.9;4.7;3.4;0.0;1.3
5055;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2017;70.8;67.4;0.9;37.5;3.4;2.5;0.0;0.9;4.6;3.3;0.0;1.2
5056;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Waarde;2018;71.0;67.3;1.0;39.3;3.6;2.5;0.0;1.0;4.8;3.4;0.0;1.4
5057;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2006;1.3;1.3;0.2;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
5058;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2007;1.1;1.1;0.3;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
5059;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2008;1.0;1.0;0.2;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
5060;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2009;1.5;1.6;0.4;1.5;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
5061;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2010;1.5;1.5;0.3;1.3;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1
5062;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2011;1.6;1.7;0.4;1.9;0.2;0.1;0.0;0.0;0.2;0.1;0.0;0.1
5063;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2012;0.5;0.5;0.1;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5064;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2013;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5065;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2014;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5066;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2015;0.5;0.5;0.1;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5067;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2016;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5068;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2017;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5069;Totaal mannen en vrouwen;80009;Met migratieachtergrond;2e 10%-groep (personen);Standaardfout;2018;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
5070;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2006;63.0;60.7;0.9;18.2;2.2;1.9;0.0;0.3;3.5;2.9;0.0;0.5
5071;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2007;63.7;61.3;0.9;21.6;2.1;1.8;0.0;0.4;3.3;2.7;0.0;0.6
5072;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2008;73.4;70.2;1.1;27.8;2.7;2.2;0.0;0.5;3.7;3.0;0.0;0.7
5073;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2009;73.0;69.5;1.7;29.2;2.8;2.2;0.0;0.5;3.8;3.0;0.0;0.7
5074;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2010;70.7;67.6;;27.2;2.7;2.1;;0.6;3.8;3.0;;0.8
5075;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2011;70.2;68.7;1.2;27.2;2.8;2.2;0.0;0.5;3.8;3.1;0.0;0.7
5076;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2012;70.3;67.2;1.2;34.0;3.3;2.5;0.0;0.8;4.5;3.4;0.0;1.1
5077;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2013;69.9;66.4;0.9;33.8;3.0;2.3;0.0;0.7;4.2;3.2;0.0;1.0
5078;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2014;70.7;67.2;1.1;34.8;3.1;2.3;0.0;0.8;4.3;3.2;0.0;1.1
5079;Totaal mannen en vrouwen;80009;Met migratieachtergrond;3e 10%-groep (personen);Waarde;2015;69.8;66.3;1.1;35.5;3.2;2.3;0.0;0.8;4.4;3.2;0.0;1.1
