ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
2415;Totaal meerpersoonshuishouden;Totaal paar;2001;5.3;-14.0;-2.5;5.3;14.8;30.0;73.0;85.0;31.0
2416;Totaal meerpersoonshuishouden;Totaal paar;2002;1.7;-18.0;-5.2;1.7;8.6;20.0;73.0;85.0;41.0
2417;Totaal meerpersoonshuishouden;Totaal paar;2003;0.2;-19.0;-6.3;0.2;6.5;17.0;72.0;85.0;49.0
2418;Totaal meerpersoonshuishouden;Totaal paar;2004;0.8;-17.0;-5.3;0.8;8.0;21.0;72.0;84.0;45.0
2419;Totaal meerpersoonshuishouden;Totaal paar;2005;-0.1;-18.0;-6.3;-0.1;7.6;20.0;72.0;84.0;51.0
2420;Totaal meerpersoonshuishouden;Totaal paar;2006;3.1;-14.0;-3.6;3.1;11.7;26.0;72.0;84.0;36.0
2421;Totaal meerpersoonshuishouden;Totaal paar;2007;3.4;-12.0;-2.2;3.4;11.4;26.0;71.0;84.0;33.0
2422;Totaal meerpersoonshuishouden;Totaal paar;2008;1.5;-16.0;-4.5;1.5;8.7;21.0;71.0;84.0;42.0
2423;Totaal meerpersoonshuishouden;Totaal paar;2009;1.8;-17.0;-5.0;1.8;8.7;20.0;71.0;84.0;41.0
2424;Totaal meerpersoonshuishouden;Totaal paar;2010;-0.7;-18.0;-7.1;-0.7;5.6;18.0;72.0;85.0;54.0
2425;Totaal meerpersoonshuishouden;Totaal paar;2011;-0.5;-17.0;-6.1;-0.5;5.9;18.0;72.0;85.0;53.0
2426;Totaal meerpersoonshuishouden;Totaal paar;2012;-1.2;-18.0;-7.0;-1.2;4.7;16.0;71.0;85.0;57.0
2427;Totaal meerpersoonshuishouden;Totaal paar;2013;-1.1;-18.0;-6.9;-1.1;5.4;17.0;71.0;85.0;56.0
2428;Totaal meerpersoonshuishouden;Totaal paar;2014;1.9;-15.0;-3.9;1.9;8.9;24.0;71.0;85.0;39.0
2429;Totaal meerpersoonshuishouden;Totaal paar;2015;1.2;-16.0;-4.0;1.2;7.6;20.0;71.0;85.0;42.0
2430;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2001;3.6;-15.0;-2.5;3.6;11.6;26.0;25.0;29.0;33.0
2431;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2002;1.2;-17.0;-4.2;1.2;5.9;17.0;25.0;29.0;40.0
2432;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2003;-0.2;-18.0;-5.2;-0.2;4.2;15.0;25.0;29.0;52.0
2433;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2004;-0.2;-17.0;-5.1;-0.2;4.4;16.0;25.0;29.0;52.0
2434;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2005;-0.8;-17.0;-5.4;-0.8;5.3;17.0;25.0;29.0;55.0
2435;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2006;1.1;-16.0;-4.6;1.1;7.3;20.0;25.0;29.0;44.0
2436;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2007;2.1;-13.0;-2.2;2.1;8.0;22.0;25.0;30.0;34.0
2437;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2008;0.8;-15.0;-3.9;0.8;6.4;18.0;25.0;30.0;44.0
2438;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2009;0.8;-17.0;-4.7;0.8;6.5;17.0;25.0;30.0;45.0
2439;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2010;-1.2;-19.0;-7.1;-1.2;3.0;13.0;25.0;30.0;61.0
2440;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2011;-1.3;-17.0;-5.8;-1.3;3.2;14.0;25.0;30.0;61.0
2441;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2012;-1.4;-17.0;-6.1;-1.4;2.6;13.0;25.0;30.0;64.0
2442;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2013;-2.6;-18.0;-7.1;-2.6;2.4;14.0;25.0;30.0;66.0
2443;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2014;0.9;-15.0;-3.4;0.9;6.0;19.0;25.0;30.0;41.0
2444;Totaal meerpersoonshuishouden;Paar, zonder kinderen;2015;0.1;-15.0;-3.9;0.1;4.4;15.0;26.0;31.0;49.0
2445;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2001;5.0;-16.0;-3.0;5.0;14.6;31.0;17.0;20.0;32.0
2446;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2002;0.8;-21.0;-6.2;0.8;6.9;19.0;17.0;19.0;45.0
2447;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2003;-0.5;-21.0;-7.2;-0.5;5.4;17.0;16.0;19.0;53.0
2448;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2004;-0.5;-20.0;-7.0;-0.5;5.9;20.0;16.0;19.0;53.0
2449;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2005;-0.8;-21.0;-7.4;-0.8;6.3;20.0;16.0;19.0;54.0
2450;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2006;1.6;-19.0;-5.8;1.6;9.6;25.0;16.0;19.0;43.0
2451;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2007;2.6;-15.0;-3.5;2.6;10.0;26.0;16.0;19.0;36.0
2452;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2008;0.8;-19.0;-5.6;0.8;7.7;20.0;16.0;19.0;46.0
2453;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2009;1.4;-20.0;-5.9;1.4;8.4;21.0;16.0;18.0;44.0
2454;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2010;-1.2;-21.0;-8.3;-1.2;4.7;17.0;15.0;18.0;57.0
2455;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2011;-1.0;-20.0;-7.4;-1.0;5.2;18.0;15.0;18.0;56.0
2456;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2012;-1.7;-22.0;-8.0;-1.7;4.1;17.0;14.0;17.0;60.0
2457;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2013;-1.3;-22.0;-8.2;-1.3;5.0;19.0;15.0;18.0;57.0
2458;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2014;2.0;-19.0;-4.8;2.0;9.1;25.0;14.0;17.0;39.0
2459;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner < 65;2015;1.2;-19.0;-4.5;1.2;7.4;22.0;13.0;16.0;42.0
2460;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2001;2.4;-10.0;-2.0;2.4;6.6;15.0;8.0;9.0;35.0
2461;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2002;1.6;-9.0;-0.8;1.6;4.2;12.0;8.0;9.0;30.0
2462;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2003;0.0;-10.0;-2.0;0.0;2.6;9.0;8.0;9.0;50.0
2463;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2004;0.0;-10.0;-2.3;0.0;2.5;9.0;8.0;10.0;50.0
2464;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2005;-0.8;-9.0;-2.9;-0.8;3.2;12.0;8.0;10.0;58.0
2465;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2006;0.6;-10.0;-3.2;0.6;3.9;12.0;9.0;10.0;45.0
2466;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2007;1.7;-7.0;-0.7;1.7;5.0;14.0;9.0;11.0;29.0
2467;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2008;0.7;-9.0;-1.8;0.7;4.5;13.0;9.0;11.0;41.0
2468;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2009;0.4;-11.0;-3.4;0.4;3.7;11.0;10.0;11.0;47.0
2469;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2010;-1.2;-15.0;-5.7;-1.2;0.8;8.0;10.0;12.0;69.0
2470;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2011;-1.5;-12.0;-4.4;-1.5;0.8;8.0;10.0;12.0;70.0
2471;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2012;-1.4;-12.0;-3.9;-1.4;1.0;9.0;11.0;13.0;68.0
2472;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2013;-3.5;-13.0;-6.3;-3.5;-0.7;6.0;11.0;13.0;79.0
2473;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2014;0.5;-10.0;-2.3;0.5;2.8;10.0;11.0;14.0;43.0
2474;Totaal meerpersoonshuishouden;Paar, zonder kinderen, kostwinner >= 65;2015;-0.5;-12.0;-3.4;-0.5;1.7;8.0;12.0;15.0;57.0
2475;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2001;5.9;-15.0;-3.2;5.9;15.3;31.0;33.0;38.0;32.0
2476;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2002;1.5;-20.0;-6.9;1.5;8.7;20.0;33.0;38.0;43.0
2477;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2003;0.0;-20.0;-7.8;0.0;6.5;17.0;33.0;38.0;50.0
2478;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2004;1.5;-18.0;-5.9;1.5;9.0;23.0;32.0;38.0;43.0
2479;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2005;0.0;-19.0;-7.4;0.0;8.1;21.0;33.0;38.0;50.0
2480;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2006;4.6;-14.0;-3.1;4.6;13.0;28.0;32.0;38.0;33.0
2481;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2007;3.9;-13.0;-2.5;3.9;11.8;27.0;32.0;38.0;33.0
2482;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2008;1.6;-17.0;-5.5;1.6;8.5;20.0;32.0;37.0;43.0
2483;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2009;2.4;-17.0;-5.2;2.4;9.0;20.0;31.0;37.0;40.0
2484;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2010;-0.5;-19.0;-7.5;-0.5;5.7;18.0;32.0;38.0;53.0
2485;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2011;0.0;-17.0;-6.5;0.0;6.2;19.0;32.0;37.0;50.0
2486;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2012;-0.8;-18.0;-7.4;-0.8;5.1;17.0;31.0;37.0;55.0
2487;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2013;-0.2;-18.0;-7.0;-0.2;5.8;17.0;31.0;37.0;51.0
2488;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2014;2.5;-15.0;-4.3;2.5;9.2;24.0;30.0;36.0;38.0
2489;Totaal meerpersoonshuishouden;Paar, alleen kinderen < 18;2015;2.0;-16.0;-4.4;2.0;8.0;19.0;30.0;36.0;39.0
2490;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2001;7.9;-13.0;-0.8;7.9;18.1;32.0;16.0;19.0;26.0
2491;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2002;3.7;-14.0;-3.7;3.7;12.2;24.0;15.0;18.0;36.0
2492;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2003;2.0;-16.0;-5.0;2.0;10.0;21.0;15.0;18.0;42.0
2493;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2004;2.6;-14.0;-4.5;2.6;11.3;24.0;15.0;17.0;39.0
2494;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2005;1.7;-16.0;-5.6;1.7;10.0;23.0;15.0;17.0;43.0
2495;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2006;5.4;-12.0;-2.4;5.4;14.9;29.0;14.0;17.0;32.0
2496;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2007;6.0;-10.0;-1.4;6.0;15.8;31.0;14.0;17.0;29.0
2497;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2008;4.1;-14.0;-3.3;4.1;12.9;25.0;14.0;17.0;35.0
2498;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2009;3.1;-17.0;-4.9;3.1;11.1;23.0;14.0;17.0;38.0
2499;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2010;1.0;-16.0;-6.3;1.0;9.4;23.0;15.0;18.0;46.0
2500;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2011;1.3;-16.0;-5.7;1.3;9.5;22.0;15.0;18.0;45.0
2501;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2012;-0.6;-18.0;-7.9;-0.6;7.2;19.0;15.0;18.0;52.0
2502;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2013;0.7;-17.0;-6.5;0.7;9.3;23.0;15.0;18.0;47.0
2503;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2014;3.6;-15.0;-3.9;3.6;12.9;29.0;15.0;18.0;36.0
2504;Totaal meerpersoonshuishouden;Paar, minstens één kind >= 18;2015;3.8;-14.0;-3.3;3.8;12.7;27.0;15.0;18.0;35.0
2505;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2001;6.0;-20.0;-3.4;6.0;16.6;33.0;6.0;7.0;31.0
2506;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2002;2.2;-24.0;-6.9;2.2;11.7;25.0;6.0;7.0;40.0
2507;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2003;0.6;-26.0;-8.0;0.6;9.0;24.0;6.0;7.0;46.0
2508;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2004;1.2;-24.0;-6.9;1.2;10.5;26.0;6.0;7.0;43.0
2509;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2005;-0.3;-23.0;-8.9;-0.3;8.2;24.0;6.0;7.0;51.0
2510;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2006;3.9;-20.0;-4.9;3.9;13.4;28.0;6.0;8.0;35.0
2511;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2007;3.2;-21.0;-4.6;3.2;12.8;29.0;6.0;8.0;36.0
2512;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2008;2.3;-24.0;-6.0;2.3;11.7;27.0;7.0;8.0;41.0
2513;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2009;1.8;-25.0;-7.9;1.8;10.5;28.0;7.0;8.0;44.0
2514;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2010;0.1;-29.0;-9.1;0.1;8.4;24.0;7.0;8.0;49.0
2515;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2011;-0.7;-28.0;-9.3;-0.7;7.6;22.0;7.0;9.0;53.0
2516;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2012;-1.2;-26.0;-10.1;-1.2;6.7;23.0;7.0;9.0;56.0
2517;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2013;-0.7;-28.0;-9.7;-0.7;7.4;23.0;7.0;9.0;54.0
2518;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2014;1.9;-24.0;-6.9;1.9;10.8;29.0;8.0;9.0;41.0
2519;Totaal meerpersoonshuishouden;Totaal eenoudergezin;2015;1.8;-25.0;-7.1;1.8;11.0;25.0;7.0;9.0;41.0
2520;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2001;6.3;-24.0;-3.4;6.3;16.4;32.0;3.0;4.0;31.0
2521;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2002;2.8;-28.0;-6.9;2.8;12.0;25.0;3.0;4.0;38.0
2522;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2003;1.0;-28.0;-7.7;1.0;9.1;23.0;3.0;4.0;43.0
2523;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2004;1.8;-29.0;-6.5;1.8;10.6;25.0;4.0;4.0;40.0
2524;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2005;0.1;-26.0;-8.0;0.1;8.2;23.0;4.0;4.0;49.0
2525;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2006;4.3;-23.0;-4.0;4.3;13.4;28.0;4.0;4.0;33.0
2526;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2007;3.1;-24.0;-4.8;3.1;11.5;26.0;4.0;4.0;36.0
2527;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2008;2.5;-27.0;-5.6;2.5;11.1;26.0;4.0;4.0;39.0
2528;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2009;2.0;-30.0;-7.2;2.0;10.5;28.0;4.0;4.0;43.0
2529;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2010;0.1;-35.0;-10.4;0.1;6.9;22.0;4.0;5.0;50.0
2530;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2011;-0.4;-34.0;-8.9;-0.4;7.1;22.0;4.0;5.0;52.0
2531;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2012;-0.8;-30.0;-8.3;-0.8;6.8;24.0;4.0;5.0;54.0
2532;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2013;-0.7;-33.0;-9.8;-0.7;6.9;23.0;4.0;5.0;54.0
2533;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2014;1.8;-30.0;-7.1;1.8;9.9;28.0;4.0;5.0;40.0
2534;Totaal meerpersoonshuishouden;Eenoudergezin, alleen kinderen < 18;2015;1.6;-29.0;-8.3;1.6;9.9;22.0;4.0;5.0;42.0
2535;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2001;5.5;-16.0;-3.4;5.5;17.1;34.0;3.0;3.0;32.0
2536;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2002;1.7;-20.0;-6.9;1.7;11.3;25.0;3.0;3.0;42.0
2537;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2003;-0.1;-24.0;-8.2;-0.1;8.7;24.0;3.0;3.0;51.0
2538;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2004;0.5;-20.0;-7.3;0.5;10.1;27.0;3.0;3.0;47.0
2539;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2005;-1.0;-22.0;-9.8;-1.0;8.3;24.0;3.0;3.0;53.0
2540;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2006;3.5;-18.0;-5.5;3.5;13.3;29.0;3.0;3.0;38.0
2541;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2007;3.4;-17.0;-4.2;3.4;14.8;32.0;3.0;3.0;36.0
2542;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2008;2.0;-22.0;-6.5;2.0;12.4;30.0;3.0;3.0;43.0
2543;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2009;1.6;-21.0;-8.3;1.6;10.7;28.0;3.0;3.0;45.0
2544;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2010;0.1;-23.0;-8.0;0.1;10.2;27.0;3.0;4.0;49.0
2545;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2011;-1.1;-23.0;-9.6;-1.1;8.3;23.0;3.0;4.0;54.0
2546;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2012;-1.9;-23.0;-11.2;-1.9;6.5;21.0;3.0;4.0;58.0
2547;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2013;-0.7;-23.0;-9.6;-0.7;7.9;24.0;3.0;4.0;54.0
2548;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2014;2.0;-20.0;-6.8;2.0;12.1;30.0;3.0;4.0;42.0
2549;Totaal meerpersoonshuishouden;Eenoudergezin, minstens één kind >= 18;2015;2.4;-20.0;-6.1;2.4;12.7;29.0;3.0;4.0;41.0
2550;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2001;6.2;-19.0;-4.4;6.2;21.3;49.0;4.0;5.0;33.0
2551;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2002;2.9;-22.0;-7.5;2.9;15.9;42.0;5.0;5.0;40.0
2552;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2003;0.3;-24.0;-9.7;0.3;11.2;36.0;5.0;6.0;49.0
2553;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2004;2.2;-22.0;-7.6;2.2;15.7;45.0;5.0;6.0;42.0
2554;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2005;0.6;-23.0;-9.2;0.6;15.9;46.0;5.0;6.0;48.0
2555;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2006;5.2;-20.0;-4.9;5.2;20.2;51.0;5.0;6.0;36.0
2556;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2007;4.9;-18.0;-3.6;4.9;19.7;51.0;5.0;6.0;34.0
2557;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2008;2.4;-22.0;-7.1;2.4;15.6;42.0;5.0;6.0;42.0
2558;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2009;2.8;-21.0;-7.3;2.8;15.6;45.0;5.0;6.0;41.0
2559;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2010;-0.4;-26.0;-11.1;-0.4;13.9;40.0;3.0;3.0;52.0
2560;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2011;0.5;-23.0;-8.3;0.5;13.7;40.0;3.0;3.0;48.0
2561;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2012;-0.2;-23.0;-9.8;-0.2;11.7;42.0;3.0;3.0;51.0
2562;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2013;-0.4;-25.0;-9.2;-0.4;11.7;36.0;3.0;3.0;52.0
2563;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2014;4.0;-21.0;-5.7;4.0;20.6;50.0;3.0;3.0;38.0
2564;Totaal meerpersoonshuishouden;Overig meerpersoonshuishouden;2015;2.1;-22.0;-7.2;2.1;15.1;43.0;3.0;3.0;43.0
2565;Totaal paar;Totaal personen;2001;5.2;-16.0;-2.9;5.2;14.8;30.0;75.0;100.0;32.0
2566;Totaal paar;Totaal personen;2002;1.6;-20.0;-5.6;1.6;8.5;21.0;75.0;100.0;41.0
2567;Totaal paar;Totaal personen;2003;0.1;-20.0;-6.7;0.1;6.5;17.0;74.0;100.0;49.0
2568;Totaal paar;Totaal personen;2004;0.7;-18.0;-5.6;0.7;7.9;21.0;74.0;100.0;46.0
2569;Totaal paar;Totaal personen;2005;-0.2;-19.0;-6.7;-0.2;7.6;21.0;74.0;100.0;51.0
2570;Totaal paar;Totaal personen;2006;3.0;-16.0;-3.9;3.0;11.7;26.0;73.0;100.0;37.0
2571;Totaal paar;Totaal personen;2007;3.3;-14.0;-2.5;3.3;11.3;26.0;73.0;100.0;33.0
2572;Totaal paar;Totaal personen;2008;1.4;-17.0;-4.9;1.4;8.7;21.0;73.0;100.0;42.0
2573;Totaal paar;Totaal personen;2009;1.7;-19.0;-5.5;1.7;8.6;20.0;72.0;100.0;42.0
2574;Totaal paar;Totaal personen;2010;-0.8;-20.0;-7.6;-0.8;5.3;17.0;72.0;100.0;55.0
2575;Totaal paar;Totaal personen;2011;-0.7;-19.0;-6.7;-0.7;5.7;18.0;74.0;100.0;54.0
2576;Totaal paar;Totaal personen;2012;-1.3;-20.0;-7.6;-1.3;4.5;16.0;73.0;100.0;58.0
2577;Totaal paar;Totaal personen;2013;-1.3;-20.0;-7.5;-1.3;5.2;17.0;73.0;100.0;56.0
2578;Totaal paar;Totaal personen;2014;1.7;-18.0;-4.6;1.7;8.7;23.0;73.0;100.0;40.0
2579;Totaal paar;Totaal personen;2015;1.1;-18.0;-4.5;1.1;7.6;20.0;73.0;100.0;43.0
2580;Totaal paar;Totaal eenpersoonshuishouden;2001;-23.9;-55.0;-40.2;-23.9;-1.3;25.0;2.0;2.0;76.0
2581;Totaal paar;Totaal eenpersoonshuishouden;2002;-26.9;-59.0;-44.4;-26.9;-3.7;23.0;2.0;2.0;78.0
2582;Totaal paar;Totaal eenpersoonshuishouden;2003;-27.6;-60.0;-46.6;-27.6;-3.6;21.0;2.0;2.0;78.0
2583;Totaal paar;Totaal eenpersoonshuishouden;2004;-28.4;-59.0;-43.7;-28.4;-4.3;19.0;2.0;2.0;78.0
2584;Totaal paar;Totaal eenpersoonshuishouden;2005;-27.5;-59.0;-44.7;-27.5;-3.7;24.0;2.0;2.0;78.0
2585;Totaal paar;Totaal eenpersoonshuishouden;2006;-24.4;-58.0;-44.0;-24.4;-0.6;27.0;2.0;2.0;75.0
2586;Totaal paar;Totaal eenpersoonshuishouden;2007;-24.2;-58.0;-43.7;-24.2;-2.7;22.0;1.0;2.0;78.0
2587;Totaal paar;Totaal eenpersoonshuishouden;2008;-25.6;-59.0;-44.7;-25.6;-3.2;21.0;1.0;2.0;78.0
2588;Totaal paar;Totaal eenpersoonshuishouden;2009;-35.5;-83.0;-60.4;-35.5;-9.1;18.0;1.0;2.0;81.0
2589;Totaal paar;Totaal eenpersoonshuishouden;2010;-34.2;-81.0;-57.5;-34.2;-11.3;11.0;2.0;2.0;84.0
2590;Totaal paar;Totaal eenpersoonshuishouden;2011;-32.3;-79.0;-55.2;-32.3;-9.5;15.0;2.0;2.0;84.0
2591;Totaal paar;Totaal eenpersoonshuishouden;2012;-34.6;-82.0;-59.0;-34.6;-11.9;15.0;2.0;2.0;83.0
2592;Totaal paar;Totaal eenpersoonshuishouden;2013;-32.6;-85.0;-58.8;-32.6;-7.5;18.0;2.0;2.0;81.0
2593;Totaal paar;Totaal eenpersoonshuishouden;2014;-31.2;-83.0;-55.8;-31.2;-7.8;17.0;2.0;3.0;81.0
2594;Totaal paar;Totaal eenpersoonshuishouden;2015;-24.9;-78.0;-53.0;-24.9;2.9;28.0;2.0;3.0;72.0
2595;Totaal paar;Alleenstaande man;2001;-16.4;-51.0;-34.4;-16.4;8.6;37.0;1.0;1.0;67.0
2596;Totaal paar;Alleenstaande man;2002;-18.8;-54.0;-37.0;-18.8;7.5;34.0;1.0;1.0;70.0
2597;Totaal paar;Alleenstaande man;2003;-20.8;-58.0;-41.6;-20.8;6.9;31.0;1.0;1.0;69.0
2598;Totaal paar;Alleenstaande man;2004;-23.1;-57.0;-39.7;-23.1;2.9;29.0;1.0;1.0;71.0
2599;Totaal paar;Alleenstaande man;2005;-22.0;-57.0;-40.7;-22.0;4.7;33.0;1.0;1.0;72.0
2600;Totaal paar;Alleenstaande man;2006;-17.9;-54.0;-37.4;-17.9;10.2;38.0;1.0;1.0;67.0
