ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
5629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;West-Nederland (LD);2010;;;;;
5630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;West-Nederland (LD);2011;;;;;
5631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;West-Nederland (LD);2012;;;;;
5632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;West-Nederland (LD);2013;;;;;
5633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;West-Nederland (LD);2014;;;;;
5634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2009;;;;;
5635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2010;;;;;
5636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2011;;;;;
5637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2012;;;;;
5638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2013;;;;;
5639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Nederland (LD);2014;;;;;
5640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2009;;;;;
5641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2010;;;;;
5642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2011;;;;;
5643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2012;;;;;
5644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2013;;;;;
5645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Groningen (PV);2014;;;;;
5646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2009;;;;;
5647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2010;;;;;
5648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2011;;;;;
5649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2012;;;;;
5650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2013;;;;;
5651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Friesland (PV);2014;;;;;
5652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2009;;;;;
5653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2010;;;;;
5654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2011;;;;;
5655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2012;;;;;
5656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2013;;;;;
5657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Drenthe (PV);2014;;;;;
5658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2009;;;;;
5659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2010;;;;;
5660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2011;;;;;
5661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2012;;;;;
5662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2013;;;;;
5663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Overijssel (PV);2014;;;;;
5664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2009;;;;;
5665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2010;;;;;
5666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2011;;;;;
5667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2012;;;;;
5668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2013;;;;;
5669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Flevoland (PV);2014;;;;;
5670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2009;;;;;
5671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2010;;;;;
5672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2011;;;;;
5673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2012;;;;;
5674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2013;;;;;
5675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Gelderland (PV);2014;;;;;
5676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2009;;;;;
5677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2010;;;;;
5678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2011;;;;;
5679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2012;;;;;
5680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2013;;;;;
5681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Utrecht (PV);2014;;;;;
5682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2009;;;;;
5683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2010;;;;;
5684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2011;;;;;
5685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2012;;;;;
5686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2013;;;;;
5687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Holland (PV);2014;;;;;
5688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2009;;;;;
5689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2010;;;;;
5690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2011;;;;;
5691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2012;;;;;
5692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2013;;;;;
5693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zuid-Holland (PV);2014;;;;;
5694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2009;;;;;
5695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2010;;;;;
5696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2011;;;;;
5697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2012;;;;;
5698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2013;;;;;
5699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Zeeland (PV);2014;;;;;
5700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2009;;;;;
5701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2010;;;;;
5702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2011;;;;;
5703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2012;;;;;
5704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2013;;;;;
5705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Noord-Brabant (PV);2014;;;;;
5706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2009;;;;;
5707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2010;;;;;
5708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2011;;;;;
5709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2012;;;;;
5710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2013;;;;;
5711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding individueel;Limburg (PV);2014;;;;;
5712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2009;;;;;
5713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2010;;;;;
5714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2011;;;;;
5715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2012;;;;;
5716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2013;;;;;
5717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Nederland;2014;;;;;
5718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2009;;;;;
5719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2010;;;;;
5720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2011;;;;;
5721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2012;;;;;
5722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2013;;;;;
5723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Nederland (LD);2014;;;;;
5724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2009;;;;;
5725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2010;;;;;
5726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2011;;;;;
5727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2012;;;;;
5728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2013;;;;;
5729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Oost-Nederland (LD);2014;;;;;
5730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2009;;;;;
5731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2010;;;;;
5732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2011;;;;;
5733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2012;;;;;
5734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2013;;;;;
5735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;West-Nederland (LD);2014;;;;;
5736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2009;;;;;
5737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2010;;;;;
5738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2011;;;;;
5739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2012;;;;;
5740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2013;;;;;
5741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Nederland (LD);2014;;;;;
5742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2009;;;;;
5743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2010;;;;;
5744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2011;;;;;
5745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2012;;;;;
5746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2013;;;;;
5747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Groningen (PV);2014;;;;;
5748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2009;;;;;
5749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2010;;;;;
5750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2011;;;;;
5751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2012;;;;;
5752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2013;;;;;
5753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Friesland (PV);2014;;;;;
5754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2009;;;;;
5755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2010;;;;;
5756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2011;;;;;
5757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2012;;;;;
5758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2013;;;;;
5759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Drenthe (PV);2014;;;;;
5760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2009;;;;;
5761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2010;;;;;
5762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2011;;;;;
5763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2012;;;;;
5764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2013;;;;;
5765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Overijssel (PV);2014;;;;;
5766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2009;;;;;
5767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2010;;;;;
5768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2011;;;;;
5769;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2012;;;;;
5770;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2013;;;;;
5771;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Flevoland (PV);2014;;;;;
5772;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2009;;;;;
5773;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2010;;;;;
5774;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2011;;;;;
5775;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2012;;;;;
5776;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2013;;;;;
5777;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Gelderland (PV);2014;;;;;
5778;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2009;;;;;
5779;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2010;;;;;
5780;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2011;;;;;
5781;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2012;;;;;
5782;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2013;;;;;
5783;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Utrecht (PV);2014;;;;;
5784;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2009;;;;;
5785;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2010;;;;;
5786;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2011;;;;;
5787;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2012;;;;;
5788;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2013;;;;;
5789;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Noord-Holland (PV);2014;;;;;
5790;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2009;;;;;
5791;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2010;;;;;
5792;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2011;;;;;
5793;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2012;;;;;
5794;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2013;;;;;
5795;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zuid-Holland (PV);2014;;;;;
5796;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zeeland (PV);2009;;;;;
5797;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zeeland (PV);2010;;;;;
5798;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zeeland (PV);2011;;;;;
5799;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zeeland (PV);2012;;;;;
5800;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Verpleging;Begeleiding groep;Zeeland (PV);2013;;;;;
