ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
288;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2019;20543
289;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2020;21148
290;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2021;21749
291;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2022;22453
292;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2023;23587
293;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2024;24392
294;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2011;13318
295;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2012;13719
296;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2013;14281
297;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2014;14926
298;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2015;15317
299;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2016;15701
300;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2017;15518
301;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2018;15725
302;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2019;16172
303;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2020;16749
304;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2021;17372
305;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2022;17973
306;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2023;18972
307;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2024;19812
308;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2011;3195
309;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2012;3331
310;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2013;3376
311;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2014;3468
312;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2015;3389
313;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2016;2800
314;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2017;2856
315;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2018;2970
316;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2019;2795
317;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2020;2803
318;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2021;2791
319;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2022;2891
320;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2023;2936
321;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2024;2870
322;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2011;1505
323;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2012;1615
324;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2013;1610
325;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2014;1518
326;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2015;1497
327;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2016;1586
328;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2017;1649
329;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2018;1731
330;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2019;1576
331;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2020;1596
332;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2021;1586
333;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2022;1589
334;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2023;1679
335;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2024;1710
336;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2011;620
337;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2012;713
338;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2013;792
339;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2014;804
340;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2015;756
341;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2016;738
342;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2017;644
343;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2018;695
344;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2019;650
345;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2020;660
346;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2021;652
347;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2022;667
348;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2023;734
349;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2024;773
350;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2011;351
351;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2012;407
352;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2013;458
353;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2014;519
354;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2015;517
355;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2016;526
356;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2017;429
357;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2018;451
358;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2019;465
359;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2020;470
360;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2021;474
361;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2022;479
362;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2023;502
363;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2024;544
364;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2011;115
365;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2012;122
366;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2013;147
367;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2014;132
368;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2015;119
369;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2016;86
370;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2017;88
371;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2018;77
372;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2019;64
373;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2020;56
374;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2021;54
375;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2022;77
376;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2023;82
377;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2024;76
378;Totaal mannen en vrouwen;Totaal;Azië;Saba;2011;154
379;Totaal mannen en vrouwen;Totaal;Azië;Saba;2012;184
380;Totaal mannen en vrouwen;Totaal;Azië;Saba;2013;187
381;Totaal mannen en vrouwen;Totaal;Azië;Saba;2014;153
382;Totaal mannen en vrouwen;Totaal;Azië;Saba;2015;120
383;Totaal mannen en vrouwen;Totaal;Azië;Saba;2016;126
384;Totaal mannen en vrouwen;Totaal;Azië;Saba;2017;127
385;Totaal mannen en vrouwen;Totaal;Azië;Saba;2018;167
386;Totaal mannen en vrouwen;Totaal;Azië;Saba;2019;121
387;Totaal mannen en vrouwen;Totaal;Azië;Saba;2020;134
388;Totaal mannen en vrouwen;Totaal;Azië;Saba;2021;124
389;Totaal mannen en vrouwen;Totaal;Azië;Saba;2022;111
390;Totaal mannen en vrouwen;Totaal;Azië;Saba;2023;150
391;Totaal mannen en vrouwen;Totaal;Azië;Saba;2024;153
392;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2011;2338
393;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2012;2797
394;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2013;3070
395;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2014;3397
396;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2015;3479
397;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2016;3583
398;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2017;3674
399;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2018;3834
400;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2019;3882
401;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2020;4091
402;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2021;4311
403;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2022;4524
404;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2023;4997
405;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2024;5123
406;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2011;1960
407;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2012;2350
408;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2013;2581
409;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2014;2866
410;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2015;2971
411;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2016;3080
412;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2017;3170
413;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2018;3323
414;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2019;3414
415;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2020;3640
416;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2021;3841
417;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2022;4067
418;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2023;4556
419;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2024;4707
420;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2011;260
421;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2012;299
422;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2013;330
423;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2014;377
424;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2015;332
425;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2016;302
426;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2017;301
427;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2018;295
428;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2019;275
429;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2020;276
430;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2021;289
431;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2022;268
432;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2023;265
433;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2024;247
434;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2011;118
435;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2012;148
436;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2013;159
437;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2014;154
438;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2015;176
439;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2016;201
440;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2017;203
441;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2018;216
442;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2019;193
443;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2020;175
444;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2021;181
445;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2022;189
446;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2023;176
447;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2024;169
448;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2011;431
449;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2012;523
450;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2013;574
451;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2014;621
452;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2015;599
453;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2016;619
454;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2017;584
455;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2018;609
456;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2019;579
457;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2020;605
458;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2021;633
459;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2022;654
460;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2023;691
461;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2024;717
462;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2011;252
463;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2012;300
464;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2013;330
465;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2014;379
466;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2015;397
467;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2016;419
468;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2017;384
469;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2018;406
470;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2019;420
471;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2020;444
472;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2021;473
473;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2022;482
474;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2023;531
475;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2024;562
476;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2011;108
477;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2012;133
478;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2013;150
479;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2014;159
480;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2015;119
481;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2016;106
482;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2017;111
483;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2018;104
484;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2019;85
485;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2020;87
486;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2021;89
487;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2022;89
488;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2023;80
489;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2024;84
490;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2011;71
491;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2012;90
492;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2013;94
493;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2014;83
494;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2015;83
495;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2016;94
496;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2017;89
497;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2018;99
498;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2019;74
499;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2020;74
500;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2021;71
501;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2022;83
502;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2023;80
503;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2024;71
504;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2011;12
505;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2012;10
506;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2013;12
507;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2014;14
508;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2015;14
509;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2016;11
510;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2017;9
511;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2018;8
512;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2019;6
513;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2020;9
514;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2021;12
515;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2022;11
516;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2023;10
517;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2024;9
518;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2011;5
519;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2012;6
520;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2013;6
521;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2014;8
522;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2015;8
523;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2016;8
524;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2017;7
525;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2018;6
526;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2019;5
527;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2020;8
528;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2021;8
529;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2022;6
530;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2023;8
531;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2024;8
532;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2011;4
533;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2012;4
534;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2013;4
535;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2014;4
536;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2015;4
537;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2016;0
538;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2017;0
539;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2018;0
540;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2019;0
541;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2020;0
542;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2021;0
543;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2022;0
544;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2023;0
545;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2024;0
546;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2011;3
547;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2012;0
548;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2013;2
549;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2014;2
550;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2015;2
551;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2016;3
552;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2017;2
553;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2018;2
554;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2019;1
555;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2020;1
556;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2021;4
557;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2022;5
558;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2023;2
559;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2024;1
560;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2011;17002
561;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2012;17412
562;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2013;17910
563;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2014;18618
564;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2015;19007
565;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2016;19114
566;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2017;19256
567;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2018;19612
568;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2019;19840
569;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2020;20395
570;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2021;20962
571;Totaal mannen en vrouwen;Totaal;Midden- en Zuid-Amerika;Caribisch Nederland;2022;21661
