ID;KenmerkenWerknemers;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
224;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2018;20.3;12.6;9.1;;16.5;2.2;6.8;1.9;7.3;4.7;3.6;2.5;4.2;1.2;4.2;17.4;14.5;12.3;8.7;;;;;;;;;11.3;33.0;4.7
225;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2019;20.3;13.0;10.7;;16.1;2.9;6.3;2.5;7.5;3.9;3.1;2.1;4.1;0.4;4.0;16.8;13.8;11.5;8.5;;;;;;;;;12.7;33.2;4.9
226;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2020;17.7;10.8;9.6;;14.6;3.2;6.4;2.0;6.7;3.9;2.9;2.1;3.2;0.8;3.7;17.1;12.1;11.0;12.2;;;;;;;;;10.5;30.0;5.3
227;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2021;18.5;11.6;9.2;;16.9;2.7;7.3;2.7;6.8;5.1;2.9;1.9;3.2;1.7;4.2;16.9;13.0;12.5;11.3;;;;;;;;;10.8;29.3;5.5
228;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2022;20.2;9.7;9.6;;15.0;2.1;6.3;1.6;5.5;5.0;3.1;1.7;2.9;0.8;2.9;;;;;9.0;42.7;9.5;34.1;1.6;1.7;1.9;3.6;9.6;31.3;5.2
229;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2023;18.3;10.7;9.2;;14.0;2.0;6.2;1.2;6.1;4.3;2.9;1.1;2.8;0.5;2.7;;;;;8.9;38.3;7.6;31.2;1.3;1.8;1.7;3.1;10.9;32.2;5.0
230;Herkomst: geboren in Europa (excl. NL);Bovengrens 95%-interval;2024;20.4;11.1;9.7;;16.1;2.8;6.5;1.8;7.6;4.7;3.4;1.6;3.1;0.8;3.3;;;;;10.9;35.1;6.7;27.7;1.6;1.7;1.8;3.8;10.5;33.6;5.0
231;Herkomst: geboren buiten Europa;Waarde;2014;21.3;10.5;10.4;4.0;;;;;;;;;;;;20.5;13.1;11.1;6.8;;;;;;;;;11.2;39.2;3.9
232;Herkomst: geboren buiten Europa;Waarde;2015;21.4;9.8;10.2;4.6;;;;;;;;;;;;21.6;12.6;11.7;7.1;;;;;;;;;11.4;37.7;4.1
233;Herkomst: geboren buiten Europa;Waarde;2016;21.7;9.5;10.8;3.8;;;;;;;;;;;;21.3;13.6;12.3;7.2;;;;;;;;;10.8;36.4;4.1
234;Herkomst: geboren buiten Europa;Waarde;2017;20.9;10.1;12.1;4.1;;;;;;;;;;;;21.0;13.4;11.9;6.2;;;;;;;;;11.3;37.0;4.2
235;Herkomst: geboren buiten Europa;Waarde;2018;19.3;9.8;10.5;;13.7;1.9;4.1;1.5;4.6;3.5;2.5;2.3;2.0;0.6;3.0;19.1;12.9;12.8;7.9;;;;;;;;;11.3;36.9;4.2
236;Herkomst: geboren buiten Europa;Waarde;2019;20.2;11.0;10.8;;13.0;1.8;4.4;1.4;4.2;2.5;2.2;2.0;2.1;0.3;2.2;20.0;14.3;11.8;8.0;;;;;;;;;10.8;35.8;4.5
237;Herkomst: geboren buiten Europa;Waarde;2020;16.8;9.0;9.1;;11.3;1.2;3.4;1.1;3.2;2.6;1.8;2.1;1.7;0.4;2.6;18.0;11.6;9.9;9.9;;;;;;;;;8.5;31.9;4.7
238;Herkomst: geboren buiten Europa;Waarde;2021;18.2;8.1;10.2;;11.5;1.5;3.8;1.6;3.4;3.1;1.9;1.9;1.9;0.4;2.0;18.5;12.0;11.5;10.7;;;;;;;;;9.4;31.8;4.9
239;Herkomst: geboren buiten Europa;Waarde;2022;18.3;8.2;8.3;;11.5;1.5;3.5;0.8;3.7;2.6;1.7;1.7;2.0;0.4;2.5;;;;;6.9;40.8;10.5;30.7;0.8;1.8;1.1;3.2;8.4;30.4;4.8
240;Herkomst: geboren buiten Europa;Waarde;2023;16.0;8.0;7.7;;11.3;1.5;4.0;1.1;3.8;2.2;2.2;1.0;2.0;0.4;1.7;;;;;7.1;34.6;9.5;24.4;1.1;1.5;1.3;3.2;7.8;29.7;4.8
241;Herkomst: geboren buiten Europa;Waarde;2024;16.9;7.4;7.1;;10.8;1.4;3.4;1.0;4.0;2.4;2.2;1.4;1.9;0.5;1.9;;;;;6.6;33.8;9.9;24.0;0.6;1.5;1.0;2.8;8.1;28.9;4.8
242;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2014;19.4;9.1;9.1;3.2;;;;;;;;;;;;18.7;11.6;9.7;5.7;;;;;;;;;9.8;36.9;3.8
243;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2015;19.8;8.6;9.0;3.8;;;;;;;;;;;;19.9;11.3;10.4;6.0;;;;;;;;;10.1;35.7;4.0
244;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2016;20.0;8.3;9.5;3.0;;;;;;;;;;;;19.6;12.2;11.0;6.1;;;;;;;;;9.5;34.5;3.9
245;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2017;19.3;9.0;10.8;3.4;;;;;;;;;;;;19.4;12.1;10.6;5.3;;;;;;;;;10.0;35.0;4.1
246;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2018;18.0;8.8;9.5;;12.6;1.5;3.5;1.2;3.9;2.9;2.0;1.9;1.6;0.4;2.4;17.8;11.8;11.7;7.0;;;;;;;;;10.2;35.2;4.1
247;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2019;18.8;10.0;9.8;;11.8;1.4;3.8;1.1;3.6;2.0;1.7;1.6;1.6;0.2;1.7;18.6;13.1;10.7;7.1;;;;;;;;;9.8;34.1;4.4
248;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2020;15.5;8.1;8.1;;10.2;0.9;2.8;0.8;2.6;2.1;1.4;1.6;1.3;0.2;2.1;16.7;10.5;8.9;8.9;;;;;;;;;7.6;30.3;4.6
249;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2021;16.7;7.1;9.0;;10.2;1.1;3.1;1.2;2.8;2.5;1.4;1.4;1.4;0.2;1.5;17.0;10.8;10.3;9.5;;;;;;;;;8.3;30.0;4.8
250;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2022;16.9;7.3;7.3;;10.4;1.1;2.9;0.5;3.0;2.1;1.3;1.3;1.5;0.2;2.0;;;;;6.0;39.0;9.3;29.0;0.5;1.3;0.7;2.6;7.4;28.7;4.6
251;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2023;14.8;7.2;6.8;;10.2;1.1;3.4;0.8;3.2;1.7;1.7;0.7;1.6;0.2;1.3;;;;;6.2;32.9;8.5;22.9;0.8;1.1;1.0;2.6;6.9;28.1;4.7
252;Herkomst: geboren buiten Europa;Ondergrens 95%-interval;2024;15.7;6.5;6.3;;9.8;1.1;2.9;0.7;3.4;1.9;1.8;1.0;1.5;0.3;1.5;;;;;5.8;32.3;8.9;22.5;0.4;1.1;0.7;2.3;7.2;27.4;4.7
253;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2014;23.3;12.0;11.9;5.0;;;;;;;;;;;;22.4;14.8;12.7;8.1;;;;;;;;;12.8;41.6;4.1
254;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2015;23.2;11.1;11.6;5.5;;;;;;;;;;;;23.3;14.1;13.1;8.2;;;;;;;;;12.8;39.8;4.2
255;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2016;23.5;10.7;12.1;4.7;;;;;;;;;;;;23.0;15.1;13.8;8.3;;;;;;;;;12.2;38.5;4.2
256;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2017;22.7;11.4;13.6;5.0;;;;;;;;;;;;22.7;14.9;13.3;7.3;;;;;;;;;12.7;39.0;4.4
257;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2018;20.7;10.8;11.6;;14.9;2.4;4.8;2.0;5.3;4.2;3.1;2.9;2.6;1.0;3.6;20.5;14.1;13.9;8.9;;;;;;;;;12.4;38.5;4.3
258;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2019;21.7;12.2;12.0;;14.2;2.4;5.2;1.9;5.0;3.1;2.7;2.6;2.6;0.7;2.8;21.4;15.5;13.0;9.1;;;;;;;;;12.0;37.5;4.6
259;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2020;18.2;10.1;10.2;;12.4;1.7;4.1;1.5;3.9;3.3;2.3;2.6;2.3;0.7;3.3;19.4;12.8;11.0;11.0;;;;;;;;;9.6;33.6;4.8
260;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2021;19.8;9.2;11.5;;12.8;2.1;4.6;2.2;4.3;3.9;2.5;2.5;2.5;0.6;2.6;20.1;13.3;12.8;12.0;;;;;;;;;10.5;33.6;5.0
261;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2022;19.7;9.2;9.3;;12.7;2.0;4.2;1.2;4.4;3.3;2.2;2.3;2.5;0.7;3.1;;;;;7.9;42.6;11.7;32.4;1.3;2.3;1.6;3.9;9.4;32.1;4.9
262;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2023;17.3;9.0;8.7;;12.4;2.0;4.8;1.6;4.5;2.8;2.8;1.5;2.6;0.7;2.2;;;;;8.2;36.3;10.6;25.9;1.5;2.0;1.8;3.9;8.8;31.3;4.9
263;Herkomst: geboren buiten Europa;Bovengrens 95%-interval;2024;18.2;8.3;8.1;;11.9;1.9;4.1;1.4;4.7;3.0;2.8;1.8;2.4;0.8;2.4;;;;;7.5;35.5;11.0;25.4;1.0;2.0;1.4;3.4;9.0;30.4;4.9
264;Herkomstland: Nederland;Waarde;2014;20.7;6.4;8.6;3.9;;;;;;;;;;;;16.2;8.3;6.9;5.0;;;;;;;;;10.1;33.7;3.8
265;Herkomstland: Nederland;Waarde;2015;20.6;6.7;9.0;4.3;;;;;;;;;;;;15.3;8.1;6.9;5.0;;;;;;;;;10.4;34.3;3.9
266;Herkomstland: Nederland;Waarde;2016;20.6;7.0;9.2;4.1;;;;;;;;;;;;15.6;8.6;7.6;5.5;;;;;;;;;10.2;33.7;3.9
267;Herkomstland: Nederland;Waarde;2017;21.1;7.2;9.4;4.2;;;;;;;;;;;;15.5;8.7;7.7;5.6;;;;;;;;;10.9;33.8;3.9
268;Herkomstland: Nederland;Waarde;2018;20.6;7.2;8.7;;15.9;2.0;6.0;1.9;5.3;4.7;2.2;2.6;2.6;0.4;2.5;15.5;8.5;7.7;6.1;;;;;;;;;10.9;32.9;3.9
269;Herkomstland: Nederland;Waarde;2019;20.6;7.5;8.6;;16.2;2.2;6.1;2.0;5.3;5.0;2.2;2.8;2.7;0.5;2.5;15.2;8.5;8.0;6.2;;;;;;;;;10.9;32.1;4.0
270;Herkomstland: Nederland;Waarde;2020;18.2;6.5;8.2;;13.2;1.7;4.7;1.7;4.1;3.9;1.7;2.1;2.1;0.4;2.4;13.2;7.6;6.6;9.8;;;;;;;;;9.4;29.6;4.3
271;Herkomstland: Nederland;Waarde;2021;18.7;6.4;8.2;;13.7;1.9;5.2;1.7;4.3;4.2;1.9;2.1;2.0;0.4;2.3;13.6;7.3;6.5;9.6;;;;;;;;;9.9;29.2;4.3
272;Herkomstland: Nederland;Waarde;2022;20.9;6.2;7.6;;13.8;1.8;5.2;1.6;4.4;4.1;2.0;2.2;2.2;0.4;2.2;;;;;6.3;54.4;14.5;43.0;1.7;1.9;0.8;3.0;9.8;28.5;4.2
273;Herkomstland: Nederland;Waarde;2023;20.0;6.0;7.4;;13.1;1.7;4.7;1.4;4.3;3.7;1.8;2.2;2.1;0.3;1.9;;;;;6.0;48.7;14.2;36.2;1.9;1.7;0.9;2.9;9.5;27.6;4.2
274;Herkomstland: Nederland;Waarde;2024;20.5;6.8;7.9;;14.1;1.9;5.3;1.5;4.7;4.2;1.9;2.3;2.3;0.4;2.1;;;;;6.4;47.8;14.1;34.9;1.9;1.8;0.8;3.2;9.9;27.8;4.3
275;Herkomstland: Nederland;Ondergrens 95%-interval;2014;20.2;6.1;8.3;3.7;;;;;;;;;;;;15.7;7.9;6.6;4.7;;;;;;;;;9.7;33.1;3.8
276;Herkomstland: Nederland;Ondergrens 95%-interval;2015;20.2;6.5;8.7;4.1;;;;;;;;;;;;15.0;7.8;6.6;4.7;;;;;;;;;10.1;33.7;3.8
277;Herkomstland: Nederland;Ondergrens 95%-interval;2016;20.2;6.7;8.9;3.9;;;;;;;;;;;;15.2;8.2;7.3;5.3;;;;;;;;;9.9;33.2;3.8
278;Herkomstland: Nederland;Ondergrens 95%-interval;2017;20.7;6.9;9.1;4.0;;;;;;;;;;;;15.1;8.4;7.4;5.4;;;;;;;;;10.6;33.3;3.9
279;Herkomstland: Nederland;Ondergrens 95%-interval;2018;20.3;7.0;8.4;;15.5;1.9;5.8;1.8;5.1;4.5;2.0;2.5;2.4;0.4;2.4;15.1;8.2;7.5;5.9;;;;;;;;;10.6;32.5;3.9
280;Herkomstland: Nederland;Ondergrens 95%-interval;2019;20.2;7.2;8.3;;15.8;2.0;5.9;1.8;5.1;4.7;2.1;2.6;2.5;0.4;2.3;14.9;8.2;7.8;6.0;;;;;;;;;10.6;31.6;3.9
281;Herkomstland: Nederland;Ondergrens 95%-interval;2020;17.8;6.2;7.9;;12.9;1.6;4.5;1.6;3.9;3.7;1.6;1.9;1.9;0.3;2.2;12.8;7.3;6.4;9.5;;;;;;;;;9.1;29.2;4.3
282;Herkomstland: Nederland;Ondergrens 95%-interval;2021;18.2;6.2;7.9;;13.3;1.7;5.0;1.5;4.0;3.9;1.8;1.9;1.9;0.4;2.2;13.3;7.1;6.3;9.3;;;;;;;;;9.6;28.7;4.3
283;Herkomstland: Nederland;Ondergrens 95%-interval;2022;20.5;6.0;7.4;;13.4;1.6;5.0;1.5;4.2;3.9;1.8;2.1;2.1;0.3;2.0;;;;;6.0;53.9;14.2;42.5;1.6;1.8;0.7;2.8;9.5;28.1;4.2
284;Herkomstland: Nederland;Ondergrens 95%-interval;2023;19.6;5.8;7.1;;12.8;1.6;4.5;1.3;4.1;3.6;1.7;2.1;2.0;0.3;1.8;;;;;5.8;48.3;13.9;35.7;1.7;1.5;0.8;2.8;9.2;27.1;4.2
285;Herkomstland: Nederland;Ondergrens 95%-interval;2024;20.1;6.6;7.7;;13.7;1.8;5.1;1.4;4.5;4.0;1.7;2.2;2.1;0.3;1.9;;;;;6.2;47.4;13.8;34.5;1.8;1.7;0.7;3.1;9.6;27.4;4.2
286;Herkomstland: Nederland;Bovengrens 95%-interval;2014;21.2;6.7;9.0;4.2;;;;;;;;;;;;16.6;8.6;7.2;5.2;;;;;;;;;10.5;34.2;3.9
287;Herkomstland: Nederland;Bovengrens 95%-interval;2015;21.1;7.0;9.4;4.5;;;;;;;;;;;;15.7;8.4;7.1;5.2;;;;;;;;;10.7;34.8;3.9
288;Herkomstland: Nederland;Bovengrens 95%-interval;2016;21.1;7.3;9.5;4.4;;;;;;;;;;;;16.0;8.9;8.0;5.8;;;;;;;;;10.6;34.2;3.9
289;Herkomstland: Nederland;Bovengrens 95%-interval;2017;21.5;7.5;9.7;4.4;;;;;;;;;;;;15.9;9.0;8.0;5.9;;;;;;;;;11.3;34.4;4.0
290;Herkomstland: Nederland;Bovengrens 95%-interval;2018;21.0;7.5;9.0;;16.2;2.2;6.2;2.0;5.6;4.9;2.3;2.8;2.7;0.5;2.7;15.8;8.7;8.0;6.3;;;;;;;;;11.2;33.3;4.0
291;Herkomstland: Nederland;Bovengrens 95%-interval;2019;21.0;7.7;8.8;;16.5;2.3;6.3;2.1;5.5;5.2;2.4;2.9;2.8;0.5;2.6;15.6;8.8;8.3;6.5;;;;;;;;;11.2;32.5;4.0
292;Herkomstland: Nederland;Bovengrens 95%-interval;2020;18.6;6.7;8.5;;13.6;1.9;4.9;1.8;4.3;4.1;1.9;2.3;2.2;0.4;2.5;13.5;7.8;6.9;10.1;;;;;;;;;9.7;30.1;4.3
293;Herkomstland: Nederland;Bovengrens 95%-interval;2021;19.1;6.7;8.5;;14.0;2.0;5.5;1.8;4.5;4.4;2.1;2.3;2.2;0.5;2.5;14.0;7.6;6.8;9.9;;;;;;;;;10.2;29.7;4.3
294;Herkomstland: Nederland;Bovengrens 95%-interval;2022;21.3;6.5;7.9;;14.1;1.9;5.4;1.7;4.6;4.3;2.1;2.3;2.4;0.5;2.3;;;;;6.5;54.8;14.8;43.5;1.8;2.0;0.9;3.1;10.1;28.9;4.3
295;Herkomstland: Nederland;Bovengrens 95%-interval;2023;20.4;6.2;7.6;;13.4;1.8;4.9;1.5;4.5;3.9;1.9;2.4;2.3;0.4;2.1;;;;;6.3;49.2;14.4;36.6;2.0;1.8;1.0;3.1;9.8;28.0;4.3
296;Herkomstland: Nederland;Bovengrens 95%-interval;2024;20.9;7.0;8.2;;14.4;2.0;5.5;1.7;4.9;4.4;2.0;2.5;2.4;0.4;2.2;;;;;6.7;48.2;14.3;35.3;2.1;2.0;0.9;3.4;10.2;28.2;4.3
297;Herkomstland: Europa (excl. Nederland);Waarde;2014;18.0;8.2;9.1;3.3;;;;;;;;;;;;16.0;10.9;8.6;5.6;;;;;;;;;9.5;35.5;4.1
298;Herkomstland: Europa (excl. Nederland);Waarde;2015;19.3;7.9;7.5;4.7;;;;;;;;;;;;17.3;10.2;8.4;6.8;;;;;;;;;9.6;33.2;4.2
299;Herkomstland: Europa (excl. Nederland);Waarde;2016;16.8;8.6;7.0;3.7;;;;;;;;;;;;14.7;9.7;7.4;5.5;;;;;;;;;9.2;32.6;4.3
300;Herkomstland: Europa (excl. Nederland);Waarde;2017;20.4;9.9;9.1;5.1;;;;;;;;;;;;16.3;11.2;9.3;6.0;;;;;;;;;10.9;33.6;4.4
301;Herkomstland: Europa (excl. Nederland);Waarde;2018;18.4;9.7;7.5;;15.2;1.5;5.8;1.4;5.8;4.2;2.4;2.3;2.9;0.5;2.7;15.2;11.3;9.4;7.3;;;;;;;;;10.2;31.7;4.4
302;Herkomstland: Europa (excl. Nederland);Waarde;2019;18.4;9.7;8.6;;14.9;1.8;4.9;1.7;5.9;3.2;2.2;2.3;3.0;0.2;2.6;15.0;11.1;9.1;7.2;;;;;;;;;10.8;31.5;4.5
303;Herkomstland: Europa (excl. Nederland);Waarde;2020;15.9;8.3;7.6;;13.0;2.0;4.8;1.5;5.1;3.2;2.1;1.6;2.4;0.4;2.6;14.1;9.5;8.7;10.1;;;;;;;;;8.9;29.2;4.9
304;Herkomstland: Europa (excl. Nederland);Waarde;2021;17.2;8.9;7.6;;14.6;1.8;5.7;1.8;5.1;3.9;2.1;1.4;2.7;0.7;2.9;14.6;10.6;9.9;9.8;;;;;;;;;9.7;29.5;5.1
305;Herkomstland: Europa (excl. Nederland);Waarde;2022;18.8;7.2;7.7;;13.8;1.6;5.4;1.3;4.7;4.1;2.3;1.2;2.3;0.3;2.1;;;;;6.9;44.4;9.7;35.6;1.1;1.2;1.1;2.7;8.1;29.2;4.8
306;Herkomstland: Europa (excl. Nederland);Waarde;2023;17.1;8.4;7.9;;12.6;1.4;5.0;1.0;4.8;3.4;2.1;1.1;2.3;0.3;1.9;;;;;7.1;39.3;8.1;31.2;1.0;1.3;1.1;2.5;9.4;29.9;4.8
307;Herkomstland: Europa (excl. Nederland);Waarde;2024;19.3;9.3;8.0;;14.4;2.1;5.3;1.3;6.0;3.7;2.6;1.4;2.5;0.5;2.6;;;;;9.0;37.3;7.8;28.6;1.1;1.6;1.3;3.2;9.4;31.5;4.7
308;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2014;16.1;6.9;7.8;2.6;;;;;;;;;;;;14.2;9.4;7.3;4.5;;;;;;;;;8.2;33.2;3.9
309;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2015;17.6;6.7;6.4;3.8;;;;;;;;;;;;15.7;8.9;7.2;5.7;;;;;;;;;8.3;31.1;4.0
310;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2016;15.2;7.4;5.9;2.9;;;;;;;;;;;;13.2;8.4;6.3;4.6;;;;;;;;;8.0;30.6;4.2
311;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2017;18.6;8.6;7.9;4.2;;;;;;;;;;;;14.7;9.9;8.0;5.0;;;;;;;;;9.6;31.5;4.3
312;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2018;16.9;8.6;6.6;;13.8;1.1;5.0;1.0;4.9;3.5;1.9;1.8;2.3;0.2;2.1;13.8;10.1;8.3;6.4;;;;;;;;;9.1;29.9;4.3
313;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2019;17.0;8.6;7.6;;13.5;1.4;4.1;1.2;5.0;2.6;1.7;1.8;2.4;0.1;2.1;13.6;9.9;8.0;6.3;;;;;;;;;9.6;29.7;4.4
314;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2020;14.5;7.3;6.6;;11.7;1.5;4.0;1.1;4.3;2.5;1.6;1.2;1.8;0.3;2.1;12.8;8.4;7.6;9.0;;;;;;;;;7.8;27.4;4.8
315;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2021;15.8;7.8;6.6;;13.1;1.3;4.8;1.3;4.3;3.2;1.5;1.0;2.1;0.4;2.2;13.2;9.4;8.7;8.7;;;;;;;;;8.6;27.7;4.9
316;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2022;17.5;6.3;6.8;;12.6;1.3;4.7;1.0;4.0;3.4;1.8;0.9;1.9;0.2;1.6;;;;;6.0;42.7;8.7;34.0;0.8;0.9;0.8;2.2;7.2;27.7;4.7
317;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2023;15.9;7.5;7.0;;11.5;1.0;4.3;0.7;4.2;2.9;1.6;0.8;1.8;0.1;1.5;;;;;6.2;37.7;7.2;29.7;0.7;1.0;0.8;2.1;8.4;28.4;4.6
318;Herkomstland: Europa (excl. Nederland);Ondergrens 95%-interval;2024;18.1;8.5;7.2;;13.3;1.7;4.6;1.0;5.3;3.1;2.1;1.1;2.1;0.3;2.1;;;;;8.1;35.7;7.0;27.2;0.8;1.2;1.0;2.7;8.5;30.1;4.6
319;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2014;20.0;9.6;10.7;4.3;;;;;;;;;;;;17.9;12.6;10.2;6.9;;;;;;;;;11.1;37.9;4.2
320;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2015;21.2;9.2;8.7;5.8;;;;;;;;;;;;19.1;11.6;9.7;8.0;;;;;;;;;11.0;35.3;4.3
321;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2016;18.5;10.0;8.2;4.6;;;;;;;;;;;;16.4;11.1;8.7;6.6;;;;;;;;;10.6;34.8;4.4
322;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2017;22.3;11.3;10.5;6.2;;;;;;;;;;;;18.0;12.8;10.6;7.2;;;;;;;;;12.4;35.7;4.5
323;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2018;19.9;10.9;8.6;;16.6;2.1;6.8;1.9;6.8;5.1;3.1;3.0;3.7;0.9;3.5;16.6;12.7;10.7;8.4;;;;;;;;;11.4;33.6;4.5
324;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2019;20.0;10.9;9.9;;16.3;2.5;5.9;2.3;6.9;4.0;2.9;2.9;3.8;0.5;3.4;16.4;12.4;10.3;8.3;;;;;;;;;12.1;33.3;4.6
325;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2020;17.4;9.5;8.8;;14.4;2.7;5.8;2.1;6.1;4.0;2.7;2.2;3.1;0.8;3.3;15.5;10.7;9.9;11.4;;;;;;;;;10.1;31.0;5.1
326;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2021;18.8;10.1;8.8;;16.1;2.4;6.8;2.4;6.1;4.8;2.7;2.0;3.4;1.2;3.7;16.2;12.0;11.3;11.1;;;;;;;;;11.0;31.4;5.2
327;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2022;20.2;8.1;8.7;;15.0;2.1;6.3;1.8;5.5;4.8;2.9;1.6;2.9;0.6;2.7;;;;;7.9;46.1;10.7;37.3;1.5;1.7;1.5;3.3;9.1;30.8;4.9
328;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2023;18.4;9.4;8.8;;13.8;1.8;5.8;1.4;5.6;4.1;2.6;1.5;2.8;0.5;2.4;;;;;8.0;41.0;9.0;32.7;1.4;1.8;1.5;3.1;10.4;31.4;4.9
329;Herkomstland: Europa (excl. Nederland);Bovengrens 95%-interval;2024;20.6;10.3;9.0;;15.6;2.6;6.1;1.7;6.8;4.4;3.2;1.9;3.1;0.8;3.1;;;;;10.0;38.8;8.7;30.0;1.5;2.1;1.7;3.8;10.4;33.0;4.8
330;Herkomstland: buiten Europa;Waarde;2014;19.8;7.9;8.5;3.6;;;;;;;;;;;;17.2;10.3;8.3;5.7;;;;;;;;;10.0;37.9;4.1
331;Herkomstland: buiten Europa;Waarde;2015;19.7;8.3;8.9;4.2;;;;;;;;;;;;17.8;10.5;9.3;6.1;;;;;;;;;10.0;37.0;4.1
332;Herkomstland: buiten Europa;Waarde;2016;20.3;7.8;8.9;3.8;;;;;;;;;;;;17.0;10.9;9.1;6.4;;;;;;;;;9.6;35.6;4.1
333;Herkomstland: buiten Europa;Waarde;2017;20.5;8.2;10.0;4.2;;;;;;;;;;;;17.3;10.8;9.8;6.4;;;;;;;;;10.0;36.4;4.3
334;Herkomstland: buiten Europa;Waarde;2018;18.3;8.1;8.8;;13.5;1.7;4.4;1.8;4.4;3.8;2.4;2.4;2.2;0.5;2.7;16.4;10.9;10.0;6.9;;;;;;;;;9.8;34.9;4.2
335;Herkomstland: buiten Europa;Waarde;2019;18.2;8.9;8.7;;13.2;1.7;4.4;1.4;4.2;3.1;2.2;2.4;2.4;0.6;2.4;16.6;11.0;9.4;7.2;;;;;;;;;9.3;34.5;4.4
336;Herkomstland: buiten Europa;Waarde;2020;15.4;7.2;7.4;;10.6;1.1;3.4;1.1;3.2;2.8;1.5;2.0;1.7;0.3;2.4;14.2;9.3;8.0;10.3;;;;;;;;;8.2;31.1;4.7
337;Herkomstland: buiten Europa;Waarde;2021;16.4;6.9;8.5;;11.3;1.2;3.7;1.5;3.7;3.2;1.9;2.2;2.0;0.4;1.8;14.8;9.6;9.1;10.6;;;;;;;;;8.8;30.9;4.8
338;Herkomstland: buiten Europa;Waarde;2022;17.2;7.4;6.8;;11.9;1.5;3.6;1.0;3.4;2.9;1.8;2.0;2.0;0.4;2.5;;;;;6.5;45.8;11.3;36.2;1.0;1.8;0.9;2.6;7.9;29.7;4.7
