ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
5171;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2017 december;7340.0;390.0;5870.0;5760.0;0.0;0.0;1090.0;0.0;0.0;0.0;0.0;1090.0;
5172;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 januari;6870.0;390.0;5400.0;5290.0;0.0;0.0;1100.0;0.0;0.0;0.0;0.0;1090.0;
5173;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 februari;6850.0;460.0;5320.0;5200.0;0.0;0.0;1090.0;0.0;0.0;0.0;0.0;1080.0;
5174;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 maart;6810.0;440.0;5310.0;5190.0;0.0;0.0;1080.0;0.0;0.0;0.0;0.0;1080.0;
5175;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 april;6660.0;420.0;5180.0;5070.0;0.0;0.0;1070.0;0.0;0.0;0.0;0.0;1070.0;
5176;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 mei;6620.0;360.0;5220.0;5110.0;0.0;0.0;1050.0;0.0;0.0;0.0;0.0;1050.0;
5177;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 juni;6650.0;400.0;5200.0;5090.0;0.0;0.0;1070.0;0.0;0.0;0.0;0.0;1070.0;
5178;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 juli;6480.0;390.0;5010.0;4900.0;0.0;0.0;1110.0;0.0;0.0;0.0;0.0;1110.0;
5179;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 augustus;6160.0;410.0;4600.0;4490.0;0.0;0.0;1170.0;0.0;0.0;0.0;0.0;1160.0;
5180;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 september;5920.0;380.0;4390.0;4280.0;0.0;0.0;1160.0;0.0;0.0;0.0;0.0;1160.0;
5181;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 oktober;5850.0;400.0;4300.0;4200.0;0.0;0.0;1160.0;0.0;0.0;0.0;0.0;1160.0;
5182;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 november;5930.0;410.0;4380.0;4270.0;0.0;0.0;1150.0;0.0;0.0;0.0;0.0;1150.0;
5183;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2018 december;5970.0;420.0;4430.0;4320.0;0.0;0.0;1140.0;0.0;0.0;0.0;0.0;1140.0;
5184;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 januari;5560.0;390.0;4050.0;3950.0;0.0;0.0;1140.0;0.0;0.0;0.0;0.0;1140.0;
5185;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 februari;5510.0;400.0;3990.0;3890.0;0.0;0.0;1140.0;0.0;0.0;0.0;0.0;1140.0;
5186;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 maart;5480.0;380.0;3980.0;3880.0;0.0;0.0;1130.0;0.0;10.0;0.0;0.0;1130.0;
5187;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 april;5390.0;400.0;3870.0;3750.0;0.0;0.0;1140.0;0.0;10.0;0.0;0.0;1130.0;
5188;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 mei ;5290.0;370.0;3820.0;3700.0;0.0;0.0;1110.0;0.0;10.0;0.0;0.0;1110.0;
5189;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 juni;5260.0;390.0;3760.0;3640.0;0.0;0.0;1120.0;0.0;0.0;0.0;0.0;1120.0;
5190;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 juli;5180.0;430.0;3590.0;3470.0;0.0;0.0;1170.0;0.0;10.0;0.0;0.0;1160.0;
5191;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 augustus;4800.0;430.0;3160.0;3050.0;0.0;0.0;1220.0;0.0;10.0;0.0;0.0;1210.0;
5192;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 september;4610.0;410.0;3010.0;2900.0;0.0;0.0;1200.0;0.0;10.0;0.0;0.0;1200.0;
5193;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 oktober;4590.0;390.0;3020.0;2910.0;0.0;0.0;1190.0;0.0;10.0;0.0;0.0;1180.0;
5194;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 november;4670.0;380.0;3120.0;3010.0;0.0;0.0;1180.0;0.0;0.0;0.0;0.0;1170.0;
5195;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2019 december;4760.0;420.0;3170.0;3050.0;0.0;0.0;1180.0;0.0;0.0;0.0;0.0;1170.0;
5196;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 januari;4580.0;450.0;2960.0;2850.0;0.0;0.0;1180.0;0.0;0.0;0.0;0.0;1170.0;
5197;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 februari;4690.0;570.0;2940.0;2830.0;0.0;0.0;1180.0;0.0;0.0;0.0;0.0;1180.0;
5198;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 maart;6230.0;1290.0;3770.0;3020.0;0.0;0.0;1190.0;0.0;0.0;0.0;0.0;1180.0;
5199;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 april;6730.0;1610.0;3960.0;3190.0;0.0;0.0;1190.0;0.0;0.0;0.0;0.0;1190.0;
5200;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 mei;6650.0;1530.0;3980.0;3260.0;0.0;0.0;1170.0;0.0;10.0;0.0;0.0;1160.0;
5201;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 juni ;6110.0;1200.0;3750.0;3280.0;0.0;0.0;1180.0;0.0;10.0;0.0;0.0;1170.0;
5202;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 juli;5840.0;1060.0;3580.0;3170.0;0.0;0.0;1220.0;0.0;10.0;0.0;0.0;1210.0;
5203;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 augustus;5360.0;990.0;3130.0;2770.0;0.0;0.0;1260.0;0.0;10.0;0.0;0.0;1250.0;
5204;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 september;5090.0;810.0;2960.0;2650.0;0.0;0.0;1330.0;0.0;10.0;0.0;0.0;1320.0;
5205;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 oktober;5080.0;790.0;2980.0;2700.0;0.0;0.0;1330.0;0.0;10.0;0.0;0.0;1320.0;
5206;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 november;5190.0;760.0;3120.0;2830.0;0.0;0.0;1330.0;0.0;10.0;0.0;0.0;1320.0;
5207;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2020 december;5410.0;860.0;3220.0;2920.0;0.0;0.0;1350.0;0.0;10.0;0.0;0.0;1340.0;
5208;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 januari;5140.0;790.0;3010.0;2710.0;0.0;0.0;1350.0;0.0;10.0;0.0;0.0;1350.0;
5209;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 februari;5210.0;810.0;3030.0;2740.0;0.0;0.0;1380.0;0.0;10.0;0.0;0.0;1380.0;
5210;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 maart;5120.0;640.0;3090.0;2810.0;0.0;0.0;1410.0;0.0;10.0;0.0;0.0;1400.0;
5211;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 april;4970.0;560.0;3010.0;2820.0;0.0;0.0;1420.0;0.0;10.0;0.0;0.0;1410.0;
5212;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 mei;4760.0;390.0;2970.0;2790.0;0.0;0.0;1410.0;0.0;10.0;0.0;0.0;1400.0;
5213;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 juni;4680.0;350.0;2940.0;2770.0;0.0;0.0;1410.0;0.0;10.0;0.0;0.0;1400.0;
5214;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 juli;4600.0;400.0;2790.0;2650.0;0.0;0.0;1430.0;0.0;10.0;0.0;0.0;1420.0;
5215;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 augustus;4340.0;340.0;2580.0;2460.0;0.0;0.0;1440.0;0.0;10.0;0.0;0.0;1430.0;
5216;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 september;4340.0;350.0;2550.0;2440.0;0.0;0.0;1460.0;0.0;10.0;0.0;0.0;1450.0;
5217;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 oktober;4320.0;340.0;2550.0;2460.0;0.0;0.0;1460.0;0.0;10.0;0.0;0.0;1450.0;
5218;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 november;4410.0;320.0;2660.0;2560.0;0.0;0.0;1450.0;0.0;10.0;0.0;0.0;1440.0;
5219;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2021 december;4560.0;360.0;2760.0;2660.0;0.0;0.0;1450.0;0.0;10.0;0.0;0.0;1440.0;
5220;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 januari;4370.0;370.0;2580.0;2470.0;0.0;0.0;1440.0;0.0;10.0;0.0;0.0;1430.0;
5221;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 februari;4310.0;340.0;2550.0;2450.0;0.0;0.0;1430.0;0.0;10.0;0.0;0.0;1420.0;
5222;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 maart;4340.0;310.0;2580.0;2490.0;0.0;0.0;1460.0;0.0;10.0;0.0;0.0;1450.0;
5223;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 april;4430.0;330.0;2590.0;2510.0;0.0;0.0;1480.0;0.0;10.0;0.0;0.0;1470.0;
5224;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 mei;4450.0;360.0;2570.0;2500.0;0.0;0.0;1480.0;0.0;10.0;0.0;0.0;1470.0;
5225;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 juni;4490.0;350.0;2610.0;2540.0;0.0;0.0;1480.0;0.0;10.0;0.0;0.0;1470.0;
5226;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 juli;4550.0;380.0;2600.0;2540.0;0.0;0.0;1510.0;0.0;10.0;0.0;0.0;1500.0;
5227;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 augustus;4500.0;350.0;2550.0;2480.0;0.0;0.0;1510.0;0.0;10.0;0.0;0.0;1500.0;
5228;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 september;4520.0;310.0;2580.0;2500.0;0.0;0.0;1520.0;0.0;10.0;0.0;0.0;1510.0;
5229;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 oktober;4560.0;250.0;2650.0;2570.0;0.0;0.0;1520.0;0.0;10.0;0.0;0.0;1510.0;
5230;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 november;4730.0;260.0;2810.0;2730.0;0.0;0.0;1510.0;0.0;10.0;0.0;0.0;1500.0;
5231;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2022 december;4900.0;270.0;2930.0;2850.0;0.0;0.0;1510.0;0.0;10.0;0.0;0.0;1500.0;
5232;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 januari;4810.0;300.0;2780.0;2700.0;0.0;0.0;1510.0;0.0;10.0;0.0;0.0;1500.0;
5233;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 februari;4910.0;280.0;2870.0;2790.0;0.0;0.0;1520.0;0.0;10.0;0.0;0.0;1510.0;
5234;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 maart;5070.0;280.0;3030.0;2950.0;0.0;0.0;1520.0;0.0;10.0;0.0;0.0;1510.0;
5235;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 april;5150.0;270.0;3110.0;3020.0;0.0;0.0;1520.0;0.0;10.0;0.0;0.0;1510.0;
5236;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 mei;5260.0;240.0;3240.0;3150.0;0.0;0.0;1530.0;0.0;10.0;0.0;0.0;1520.0;
5237;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 juni;5370.0;230.0;3350.0;3250.0;0.0;0.0;1550.0;0.0;10.0;0.0;0.0;1540.0;
5238;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 juli;;;;;;;;;;;;;
5239;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 augustus;;;;;;;;;;;;;
5240;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 september;;;;;;;;;;;;;
5241;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 oktober;;;;;;;;;;;;;
5242;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 november;;;;;;;;;;;;;
5243;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2023 december;;;;;;;;;;;;;
5244;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 januari;;;;;;;;;;;;;
5245;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 februari;;;;;;;;;;;;;
5246;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 maart;;;;;;;;;;;;;
5247;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 april;;;;;;;;;;;;;
5248;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 mei;;;;;;;;;;;;;
5249;Totaal mannen en vrouwen;Jonger dan 21 jaar;Niet-westerse migratieachtergrond;2024 juni;;;;;;;;;;;;;
5250;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 januari;70840.0;7630.0;23990.0;22970.0;10.0;0.0;39940.0;960.0;480.0;40.0;10.0;38630.0;
5251;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 februari;70270.0;6820.0;23770.0;22760.0;10.0;0.0;40410.0;930.0;500.0;40.0;10.0;39110.0;
5252;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 maart;69160.0;5700.0;23260.0;22250.0;0.0;0.0;40860.0;900.0;520.0;40.0;10.0;39580.0;
5253;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 april;68490.0;5040.0;22780.0;21790.0;0.0;0.0;41340.0;860.0;530.0;40.0;10.0;40080.0;
5254;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 mei;67690.0;4340.0;22240.0;21270.0;0.0;0.0;41790.0;820.0;550.0;40.0;10.0;40540.0;
5255;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 juni;67100.0;3990.0;21510.0;20560.0;0.0;0.0;42270.0;780.0;560.0;50.0;10.0;41050.0;
5256;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 juli;67350.0;4500.0;20710.0;19800.0;0.0;0.0;42780.0;740.0;570.0;50.0;10.0;41590.0;
5257;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 augustus;66650.0;3910.0;20340.0;19430.0;0.0;0.0;43020.0;670.0;590.0;50.0;10.0;41860.0;
5258;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 september;66400.0;3730.0;19820.0;18900.0;0.0;0.0;43470.0;630.0;600.0;60.0;0.0;42350.0;
5259;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 oktober;66400.0;3890.0;19320.0;18390.0;0.0;0.0;43710.0;580.0;630.0;60.0;0.0;42610.0;
5260;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 november;66400.0;4160.0;18490.0;17560.0;0.0;0.0;44260.0;540.0;640.0;60.0;0.0;43180.0;
5261;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2007 december;67950.0;5610.0;18140.0;17190.0;0.0;0.0;44710.0;520.0;640.0;60.0;0.0;43650.0;
5262;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 januari;67830.0;5080.0;18120.0;17170.0;0.0;0.0;45120.0;480.0;660.0;60.0;0.0;44070.0;
5263;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 februari;68100.0;4710.0;18270.0;17320.0;0.0;0.0;45600.0;460.0;680.0;70.0;0.0;44560.0;
5264;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 maart;67140.0;4510.0;18230.0;17240.0;0.0;0.0;44860.0;450.0;680.0;70.0;0.0;43830.0;
5265;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 april;66990.0;3990.0;18160.0;17140.0;0.0;0.0;45310.0;420.0;680.0;70.0;0.0;44300.0;
5266;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 mei;66930.0;3540.0;17950.0;16960.0;0.0;0.0;45910.0;400.0;690.0;70.0;0.0;44920.0;
5267;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 juni ;67040.0;3550.0;17630.0;16670.0;0.0;0.0;46320.0;370.0;700.0;70.0;0.0;45340.0;
5268;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 juli;67720.0;4120.0;17210.0;16270.0;0.0;0.0;46820.0;350.0;690.0;70.0;0.0;45860.0;
5269;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 augustus;66500.0;3670.0;16760.0;15830.0;0.0;0.0;46510.0;320.0;700.0;70.0;0.0;45570.0;
5270;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 september;66610.0;3740.0;16380.0;15420.0;0.0;0.0;46910.0;280.0;710.0;70.0;0.0;46000.0;
5271;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 oktober;67330.0;4310.0;16360.0;15380.0;0.0;0.0;47090.0;260.0;700.0;70.0;0.0;46200.0;
5272;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 november;68630.0;5270.0;16220.0;15250.0;0.0;0.0;47570.0;240.0;700.0;70.0;0.0;46700.0;
5273;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2008 december;71890.0;7710.0;16610.0;15620.0;0.0;0.0;48000.0;230.0;720.0;70.0;0.0;47120.0;
5274;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 januari;74240.0;9220.0;17140.0;16140.0;0.0;0.0;48380.0;220.0;750.0;70.0;0.0;47490.0;
5275;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 februari;76420.0;10220.0;17990.0;16940.0;0.0;0.0;48790.0;200.0;750.0;70.0;0.0;47900.0;
5276;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 maart;78500.0;10500.0;18690.0;17620.0;0.0;0.0;49890.0;190.0;760.0;70.0;0.0;49000.0;
5277;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 april;80010.0;10780.0;19450.0;18340.0;0.0;0.0;50380.0;180.0;760.0;80.0;0.0;49500.0;
5278;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 mei;81420.0;10920.0;20100.0;18990.0;0.0;0.0;51040.0;170.0;770.0;80.0;0.0;50160.0;
5279;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 juni;82110.0;10700.0;20500.0;19380.0;0.0;0.0;51600.0;160.0;770.0;80.0;0.0;50740.0;
5280;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 juli;83930.0;11620.0;20800.0;19680.0;0.0;0.0;52200.0;140.0;780.0;80.0;0.0;51330.0;
5281;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 augustus;84350.0;12200.0;20930.0;19810.0;0.0;0.0;51920.0;120.0;790.0;80.0;0.0;51060.0;
5282;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 september;84590.0;11910.0;21110.0;19920.0;0.0;0.0;52210.0;120.0;780.0;80.0;0.0;51360.0;
5283;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 oktober;85410.0;12170.0;21450.0;20180.0;0.0;0.0;52390.0;120.0;800.0;80.0;0.0;51530.0;
5284;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 november;87700.0;13100.0;21380.0;20130.0;0.0;0.0;53930.0;100.0;810.0;80.0;0.0;53080.0;
5285;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2009 december;90980.0;15000.0;22100.0;20880.0;0.0;0.0;54620.0;100.0;810.0;90.0;0.0;53760.0;
5286;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 januari;93940.0;15870.0;23820.0;22490.0;0.0;0.0;55010.0;90.0;800.0;90.0;0.0;54170.0;
5287;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 februari;94630.0;15020.0;25100.0;23760.0;0.0;0.0;55200.0;80.0;810.0;90.0;0.0;54360.0;
5288;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 maart;93800.0;12630.0;25980.0;24640.0;0.0;0.0;55800.0;70.0;830.0;90.0;0.0;54960.0;
5289;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 april;93080.0;11270.0;26480.0;25130.0;0.0;0.0;55880.0;70.0;830.0;90.0;0.0;55040.0;
5290;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 mei;92530.0;10190.0;26470.0;25140.0;0.0;0.0;56410.0;70.0;830.0;90.0;0.0;55570.0;
5291;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 juni;92030.0;9350.0;26190.0;24870.0;0.0;0.0;57020.0;60.0;850.0;90.0;0.0;56170.0;
5292;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 juli;92670.0;9840.0;25790.0;24480.0;0.0;0.0;57490.0;50.0;850.0;90.0;0.0;56650.0;
5293;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 augustus;91870.0;9380.0;25720.0;24390.0;0.0;0.0;57230.0;50.0;830.0;90.0;0.0;56400.0;
5294;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 september;91670.0;9120.0;25360.0;23970.0;0.0;0.0;57660.0;50.0;850.0;90.0;0.0;56820.0;
5295;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 oktober;92290.0;8950.0;25640.0;24170.0;0.0;0.0;58190.0;40.0;850.0;90.0;0.0;57350.0;
5296;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 november;93850.0;9970.0;25650.0;24210.0;0.0;0.0;58740.0;30.0;860.0;90.0;0.0;57900.0;
5297;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2010 december;96880.0;12220.0;26320.0;24860.0;0.0;0.0;58810.0;30.0;840.0;90.0;0.0;57990.0;
5298;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 januari;98480.0;12520.0;27140.0;25640.0;0.0;0.0;59330.0;30.0;840.0;80.0;0.0;58510.0;
5299;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 februari;98190.0;11460.0;27680.0;26120.0;0.0;0.0;59530.0;20.0;860.0;80.0;0.0;58700.0;
5300;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 maart;97950.0;9800.0;28050.0;26470.0;0.0;0.0;60610.0;20.0;880.0;80.0;0.0;59760.0;
5301;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 april;97190.0;8970.0;28060.0;26480.0;0.0;0.0;60650.0;20.0;880.0;80.0;0.0;59810.0;
5302;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 mei;96680.0;8380.0;27740.0;26190.0;0.0;0.0;61040.0;20.0;890.0;90.0;0.0;60190.0;
5303;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 juni;96370.0;8190.0;27200.0;25670.0;0.0;0.0;61470.0;20.0;890.0;80.0;0.0;60620.0;
5304;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 juli;97230.0;8970.0;26620.0;25030.0;0.0;0.0;62120.0;10.0;880.0;80.0;0.0;61270.0;
5305;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 augustus;95850.0;8800.0;25940.0;24350.0;0.0;0.0;61560.0;10.0;880.0;80.0;0.0;60720.0;
5306;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 september;95640.0;9030.0;25170.0;23480.0;0.0;0.0;61910.0;10.0;890.0;80.0;0.0;61070.0;
5307;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 oktober;96990.0;10010.0;25450.0;23720.0;0.0;0.0;62040.0;10.0;890.0;80.0;0.0;61210.0;
5308;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 november;97720.0;10790.0;25140.0;23420.0;0.0;0.0;62320.0;0.0;890.0;80.0;0.0;61480.0;
5309;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2011 december;101050.0;13460.0;25690.0;23930.0;0.0;0.0;62450.0;0.0;890.0;80.0;0.0;61620.0;
5310;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal;2012 januari;102400.0;15060.0;25310.0;23600.0;0.0;0.0;62620.0;0.0;910.0;90.0;0.0;61790.0;
