ID;Geslacht;Leeftijd;DiagnosenGGZ;RegioS;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
6151;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Gooi en Vechtstreek (GG);2016;0.0;0.0;19.0;19.0
6152;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Gooi en Vechtstreek (GG);2017;0.0;0.0;0.0;0.0
6153;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hollands-Midden (GG);2015;0.0;0.0;0.0;5.0
6154;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hollands-Midden (GG);2016;0.0;0.0;0.0;0.0
6155;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hollands-Midden (GG);2017;0.0;0.0;5.0;5.0
6156;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Rotterdam-Rijnmond (GG);2015;0.0;5.0;7.0;10.0
6157;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Rotterdam-Rijnmond (GG);2016;0.0;5.0;7.0;12.0
6158;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Rotterdam-Rijnmond (GG);2017;0.0;5.0;3.0;12.0
6159;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Holland-Zuid (GG);2015;0.0;0.0;7.0;7.0
6160;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Holland-Zuid (GG);2016;;;;
6161;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Holland-Zuid (GG);2017;;;;
6162;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
6163;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;Dienst Gezondheid & Jeugd ZHZ (GG);2016;0.0;0.0;8.0;8.0
6164;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;Dienst Gezondheid & Jeugd ZHZ (GG);2017;0.0;0.0;0.0;0.0
6165;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zeeland (GG);2015;0.0;0.0;11.0;11.0
6166;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zeeland (GG);2016;0.0;0.0;0.0;0.0
6167;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zeeland (GG);2017;0.0;0.0;0.0;0.0
6168;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD West-Brabant (GG);2015;0.0;0.0;0.0;7.0
6169;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD West-Brabant (GG);2016;0.0;0.0;7.0;14.0
6170;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD West-Brabant (GG);2017;0.0;0.0;0.0;0.0
6171;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hart voor Brabant (GG);2015;0.0;0.0;0.0;0.0
6172;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hart voor Brabant (GG);2016;0.0;0.0;4.0;4.0
6173;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Hart voor Brabant (GG);2017;5.0;5.0;10.0;10.0
6174;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Brabant-Zuidoost (GG);2015;5.0;5.0;30.0;36.0
6175;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Brabant-Zuidoost (GG);2016;0.0;5.0;0.0;28.0
6176;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Brabant-Zuidoost (GG);2017;0.0;5.0;0.0;18.0
6177;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Limburg-Noord (GG);2015;0.0;0.0;0.0;10.0
6178;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Limburg-Noord (GG);2016;0.0;0.0;0.0;0.0
6179;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Limburg-Noord (GG);2017;0.0;0.0;0.0;0.0
6180;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Limburg (GG);2015;0.0;0.0;0.0;13.0
6181;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Limburg (GG);2016;0.0;0.0;8.0;8.0
6182;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zuid-Limburg (GG);2017;0.0;0.0;0.0;0.0
6183;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Haaglanden (GG);2015;0.0;0.0;0.0;4.0
6184;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Haaglanden (GG);2016;0.0;0.0;4.0;4.0
6185;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Haaglanden (GG);2017;0.0;0.0;8.0;8.0
6186;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Fryslân (GG);2015;0.0;0.0;0.0;0.0
6187;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Fryslân (GG);2016;0.0;0.0;0.0;0.0
6188;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Fryslân (GG);2017;0.0;0.0;0.0;0.0
6189;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zaanstreek/Waterland (GG);2015;0.0;0.0;0.0;0.0
6190;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zaanstreek/Waterland (GG);2016;0.0;0.0;0.0;0.0
6191;Totaal mannen en vrouwen;18 tot 20 jaar;B Delirium, dementie e.a. cogn. stoorn.;GGD Zaanstreek/Waterland (GG);2017;0.0;0.0;0.0;0.0
6192;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Nederland;2015;1010.0;1840.0;254.0;463.0
6193;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Nederland;2016;950.0;1710.0;233.0;420.0
6194;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Nederland;2017;995.0;1735.0;238.0;415.0
6195;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Nederland (LD);2015;65.0;135.0;158.0;323.0
6196;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Nederland (LD);2016;75.0;140.0;168.0;325.0
6197;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Nederland (LD);2017;85.0;175.0;191.0;390.0
6198;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Oost-Nederland (LD);2015;225.0;385.0;253.0;436.0
6199;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Oost-Nederland (LD);2016;225.0;375.0;248.0;410.0
6200;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Oost-Nederland (LD);2017;245.0;405.0;260.0;430.0
6201;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;West-Nederland (LD);2015;490.0;920.0;268.0;502.0
6202;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;West-Nederland (LD);2016;455.0;815.0;243.0;436.0
6203;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;West-Nederland (LD);2017;475.0;815.0;247.0;424.0
6204;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Nederland (LD);2015;230.0;400.0;274.0;479.0
6205;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Nederland (LD);2016;195.0;380.0;225.0;442.0
6206;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Nederland (LD);2017;195.0;345.0;219.0;392.0
6207;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Groningen (PV);2015;25.0;55.0;160.0;344.0
6208;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Groningen (PV);2016;15.0;30.0;101.0;195.0
6209;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Groningen (PV);2017;25.0;45.0;152.0;306.0
6210;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Fryslân (PV);2015;20.0;55.0;137.0;356.0
6211;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Fryslân (PV);2016;45.0;85.0;266.0;526.0
6212;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Fryslân (PV);2017;45.0;100.0;281.0;593.0
6213;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Drenthe (PV);2015;20.0;30.0;184.0;249.0
6214;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Drenthe (PV);2016;15.0;25.0;123.0;220.0
6215;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Drenthe (PV);2017;15.0;25.0;118.0;222.0
6216;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Overijssel (PV);2015;110.0;145.0;405.0;515.0
6217;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Overijssel (PV);2016;110.0;140.0;391.0;482.0
6218;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Overijssel (PV);2017;105.0;160.0;354.0;529.0
6219;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Flevoland (PV);2015;30.0;50.0;284.0;492.0
6220;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Flevoland (PV);2016;25.0;45.0;223.0;421.0
6221;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Flevoland (PV);2017;30.0;50.0;270.0;429.0
6222;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Gelderland (PV);2015;80.0;190.0;162.0;380.0
6223;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Gelderland (PV);2016;90.0;190.0;174.0;368.0
6224;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Gelderland (PV);2017;110.0;200.0;205.0;374.0
6225;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Utrecht (PV);2015;30.0;120.0;102.0;410.0
6226;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Utrecht (PV);2016;65.0;130.0;220.0;425.0
6227;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Utrecht (PV);2017;75.0;115.0;238.0;367.0
6228;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Holland (PV);2015;210.0;360.0;351.0;598.0
6229;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Holland (PV);2016;200.0;325.0;321.0;525.0
6230;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Holland (PV);2017;185.0;310.0;292.0;485.0
6231;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Holland (PV);2015;240.0;410.0;283.0;485.0
6232;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Holland (PV);2016;175.0;335.0;204.0;387.0
6233;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zuid-Holland (PV);2017;205.0;370.0;231.0;419.0
6234;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zeeland (PV);2015;10.0;25.0;110.0;313.0
6235;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zeeland (PV);2016;15.0;30.0;158.0;319.0
6236;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Zeeland (PV);2017;10.0;20.0;109.0;239.0
6237;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Brabant (PV);2015;125.0;235.0;214.0;400.0
6238;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Brabant (PV);2016;130.0;240.0;212.0;395.0
6239;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Noord-Brabant (PV);2017;115.0;220.0;189.0;354.0
6240;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Limburg (PV);2015;105.0;165.0;415.0;666.0
6241;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Limburg (PV);2016;65.0;140.0;257.0;552.0
6242;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Limburg (PV);2017;75.0;125.0;291.0;484.0
6243;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Groningen (GG);2015;25.0;55.0;160.0;344.0
6244;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Groningen (GG);2016;15.0;30.0;101.0;195.0
6245;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Groningen (GG);2017;25.0;45.0;152.0;306.0
6246;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Drenthe (GG);2015;20.0;30.0;184.0;249.0
6247;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Drenthe (GG);2016;15.0;25.0;123.0;220.0
6248;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Drenthe (GG);2017;15.0;25.0;118.0;222.0
6249;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD IJsselland (GG);2015;55.0;75.0;445.0;607.0
6250;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD IJsselland (GG);2016;65.0;85.0;503.0;641.0
6251;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD IJsselland (GG);2017;55.0;85.0;415.0;642.0
6252;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Twente (GG);2015;55.0;65.0;372.0;440.0
6253;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Twente (GG);2016;45.0;55.0;298.0;352.0
6254;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Twente (GG);2017;50.0;70.0;304.0;437.0
6255;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Noord- en Oost-Gelderland (GG);2015;70.0;105.0;368.0;556.0
6256;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Noord- en Oost-Gelderland (GG);2016;65.0;95.0;315.0;473.0
6257;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Noord- en Oost-Gelderland (GG);2017;70.0;95.0;332.0;462.0
6258;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2015;10.0;40.0;59.0;240.0
6259;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2016;20.0;50.0;102.0;287.0
6260;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Veiligh. en Gez. Gelderland-Midden (GG);2017;20.0;45.0;121.0;264.0
6261;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gelderland-Zuid (GG);2015;0.0;45.0;6.0;311.0
6262;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gelderland-Zuid (GG);2016;10.0;45.0;62.0;318.0
6263;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gelderland-Zuid (GG);2017;20.0;55.0;126.0;383.0
6264;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Flevoland (GG);2015;30.0;50.0;284.0;492.0
6265;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Flevoland (GG);2016;25.0;45.0;223.0;421.0
6266;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Flevoland (GG);2017;30.0;50.0;270.0;429.0
6267;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Utrecht (GG);2015;30.0;120.0;102.0;410.0
6268;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Utrecht (GG);2016;65.0;130.0;220.0;425.0
6269;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Regio Utrecht (GG);2017;75.0;115.0;238.0;367.0
6270;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Noorden (GG);2015;65.0;90.0;449.0;598.0
6271;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Noorden (GG);2016;70.0;95.0;456.0;630.0
6272;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Noorden (GG);2017;70.0;105.0;430.0;659.0
6273;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Kennemerland (GG);2015;30.0;55.0;266.0;450.0
6274;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Kennemerland (GG);2016;35.0;60.0;288.0;469.0
6275;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Kennemerland (GG);2017;45.0;65.0;336.0;501.0
6276;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Amsterdam (GG);2015;65.0;130.0;332.0;634.0
6277;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Amsterdam (GG);2016;55.0;105.0;260.0;518.0
6278;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Amsterdam (GG);2017;45.0;85.0;208.0;405.0
6279;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gooi en Vechtstreek (GG);2015;25.0;40.0;464.0;755.0
6280;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gooi en Vechtstreek (GG);2016;15.0;25.0;259.0;476.0
6281;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Gooi en Vechtstreek (GG);2017;15.0;25.0;261.0;434.0
6282;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Midden (GG);2015;70.0;95.0;354.0;498.0
6283;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Midden (GG);2016;55.0;75.0;272.0;393.0
6284;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hollands-Midden (GG);2017;60.0;90.0;291.0;439.0
6285;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Rotterdam-Rijnmond (GG);2015;60.0;130.0;198.0;436.0
6286;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Rotterdam-Rijnmond (GG);2016;45.0;115.0;155.0;381.0
6287;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Rotterdam-Rijnmond (GG);2017;70.0;130.0;224.0;434.0
6288;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Holland-Zuid (GG);2015;25.0;45.0;233.0;408.0
6289;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Holland-Zuid (GG);2016;;;;
6290;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Holland-Zuid (GG);2017;;;;
6291;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2015;;;;
6292;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2016;10.0;30.0;90.0;252.0
6293;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;Dienst Gezondheid & Jeugd ZHZ (GG);2017;15.0;35.0;133.0;296.0
6294;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zeeland (GG);2015;10.0;25.0;110.0;313.0
6295;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zeeland (GG);2016;15.0;30.0;158.0;319.0
6296;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zeeland (GG);2017;10.0;20.0;109.0;239.0
6297;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD West-Brabant (GG);2015;35.0;55.0;204.0;350.0
6298;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD West-Brabant (GG);2016;30.0;55.0;176.0;319.0
6299;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD West-Brabant (GG);2017;30.0;55.0;181.0;327.0
6300;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hart voor Brabant (GG);2015;55.0;105.0;225.0;420.0
6301;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hart voor Brabant (GG);2016;70.0;120.0;264.0;459.0
6302;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Hart voor Brabant (GG);2017;55.0;100.0;214.0;373.0
6303;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Brabant-Zuidoost (GG);2015;35.0;75.0;208.0;416.0
6304;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Brabant-Zuidoost (GG);2016;30.0;65.0;171.0;374.0
6305;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Brabant-Zuidoost (GG);2017;30.0;65.0;160.0;350.0
6306;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Limburg-Noord (GG);2015;40.0;55.0;333.0;476.0
6307;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Limburg-Noord (GG);2016;35.0;65.0;275.0;533.0
6308;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Limburg-Noord (GG);2017;40.0;55.0;315.0;451.0
6309;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Limburg (GG);2015;65.0;110.0;485.0;827.0
6310;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Limburg (GG);2016;35.0;80.0;241.0;569.0
6311;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zuid-Limburg (GG);2017;40.0;70.0;271.0;513.0
6312;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Haaglanden (GG);2015;85.0;140.0;352.0;570.0
6313;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Haaglanden (GG);2016;65.0;115.0;263.0;456.0
6314;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Haaglanden (GG);2017;60.0;115.0;240.0;444.0
6315;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Fryslân (GG);2015;20.0;55.0;137.0;356.0
6316;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Fryslân (GG);2016;45.0;85.0;266.0;526.0
6317;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Fryslân (GG);2017;45.0;100.0;281.0;593.0
6318;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zaanstreek/Waterland (GG);2015;20.0;50.0;268.0;628.0
6319;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zaanstreek/Waterland (GG);2016;25.0;35.0;316.0;465.0
6320;Totaal mannen en vrouwen;18 tot 20 jaar;C Aan middel gebonden stoornissen;GGD Zaanstreek/Waterland (GG);2017;15.0;30.0;191.0;361.0
6321;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Nederland;2015;125.0;500.0;30.0;125.0
6322;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Nederland;2016;100.0;465.0;24.0;113.0
6323;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Nederland;2017;125.0;455.0;29.0;109.0
6324;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Noord-Nederland (LD);2015;10.0;30.0;18.0;73.0
6325;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Noord-Nederland (LD);2016;5.0;30.0;9.0;73.0
6326;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Noord-Nederland (LD);2017;5.0;30.0;7.0;69.0
6327;Totaal mannen en vrouwen;18 tot 20 jaar;C1 Aan alcohol gebonden stoornis;Oost-Nederland (LD);2015;30.0;105.0;33.0;117.0
