ID;Herkomstgroepering;Geslacht;Leeftijd;Perioden;DigiDBezittersRelatief_1;DigiDBezittersAbsoluut_2;Bevolking_3
2896;Totaal niet-westerse allochtonen;Mannen;55 tot 60 jaar;2008 1 juli;40.8;11718;28732
2897;Totaal niet-westerse allochtonen;Mannen;55 tot 60 jaar;2009 1 januari;37.7;11144;29557
2898;Totaal niet-westerse allochtonen;Mannen;60 tot 65 jaar;2008 1 juli;40.7;8860;21757
2899;Totaal niet-westerse allochtonen;Mannen;60 tot 65 jaar;2009 1 januari;37.9;8411;22218
2900;Totaal niet-westerse allochtonen;Mannen;60 tot 70 jaar;2008 1 juli;41.2;16085;39066
2901;Totaal niet-westerse allochtonen;Mannen;60 tot 70 jaar;2009 1 januari;37.9;15069;39731
2902;Totaal niet-westerse allochtonen;Mannen;65 tot 70 jaar;2008 1 juli;41.7;7225;17309
2903;Totaal niet-westerse allochtonen;Mannen;65 tot 70 jaar;2009 1 januari;38.0;6658;17513
2904;Totaal niet-westerse allochtonen;Mannen;65 jaar of ouder;2008 1 juli;36.9;12421;33619
2905;Totaal niet-westerse allochtonen;Mannen;65 jaar of ouder;2009 1 januari;33.7;11573;34322
2906;Totaal niet-westerse allochtonen;Mannen;70 tot 75 jaar;2008 1 juli;34.9;3549;10164
2907;Totaal niet-westerse allochtonen;Mannen;70 tot 75 jaar;2009 1 januari;31.6;3295;10437
2908;Totaal niet-westerse allochtonen;Mannen;70 jaar of ouder;2008 1 juli;31.9;5196;16310
2909;Totaal niet-westerse allochtonen;Mannen;70 jaar of ouder;2009 1 januari;29.2;4915;16809
2910;Totaal niet-westerse allochtonen;Mannen;75 jaar of ouder;2008 1 juli;26.8;1647;6146
2911;Totaal niet-westerse allochtonen;Mannen;75 jaar of ouder;2009 1 januari;25.4;1620;6372
2912;Totaal niet-westerse allochtonen;Vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;31.2;275560;883781
2913;Totaal niet-westerse allochtonen;Vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;30.7;274743;896092
2914;Totaal niet-westerse allochtonen;Vrouwen;0 jaar;2008 1 juli;0.2;29;15254
2915;Totaal niet-westerse allochtonen;Vrouwen;0 jaar;2009 1 januari;0.2;38;15303
2916;Totaal niet-westerse allochtonen;Vrouwen;1 jaar;2008 1 juli;0.3;40;15666
2917;Totaal niet-westerse allochtonen;Vrouwen;1 jaar;2009 1 januari;0.2;32;15602
2918;Totaal niet-westerse allochtonen;Vrouwen;2 jaar;2008 1 juli;0.2;29;15786
2919;Totaal niet-westerse allochtonen;Vrouwen;2 jaar;2009 1 januari;0.2;24;15776
2920;Totaal niet-westerse allochtonen;Vrouwen;3 jaar;2008 1 juli;0.2;25;15855
2921;Totaal niet-westerse allochtonen;Vrouwen;3 jaar;2009 1 januari;0.1;16;15812
2922;Totaal niet-westerse allochtonen;Vrouwen;4 jaar;2008 1 juli;0.1;17;16013
2923;Totaal niet-westerse allochtonen;Vrouwen;4 jaar;2009 1 januari;0.1;12;15947
2924;Totaal niet-westerse allochtonen;Vrouwen;5 jaar;2008 1 juli;0.1;23;16043
2925;Totaal niet-westerse allochtonen;Vrouwen;5 jaar;2009 1 januari;0.1;15;15936
2926;Totaal niet-westerse allochtonen;Vrouwen;6 jaar;2008 1 juli;0.1;21;15772
2927;Totaal niet-westerse allochtonen;Vrouwen;6 jaar;2009 1 januari;0.1;13;16001
2928;Totaal niet-westerse allochtonen;Vrouwen;7 jaar;2008 1 juli;0.1;21;15904
2929;Totaal niet-westerse allochtonen;Vrouwen;7 jaar;2009 1 januari;0.1;19;15852
2930;Totaal niet-westerse allochtonen;Vrouwen;8 jaar;2008 1 juli;0.1;19;16076
2931;Totaal niet-westerse allochtonen;Vrouwen;8 jaar;2009 1 januari;0.1;15;16130
2932;Totaal niet-westerse allochtonen;Vrouwen;9 jaar;2008 1 juli;0.1;14;15214
2933;Totaal niet-westerse allochtonen;Vrouwen;9 jaar;2009 1 januari;0.1;14;15518
2934;Totaal niet-westerse allochtonen;Vrouwen;10 jaar;2008 1 juli;0.1;14;15232
2935;Totaal niet-westerse allochtonen;Vrouwen;10 jaar;2009 1 januari;0.1;19;15353
2936;Totaal niet-westerse allochtonen;Vrouwen;11 jaar;2008 1 juli;0.2;29;15110
2937;Totaal niet-westerse allochtonen;Vrouwen;11 jaar;2009 1 januari;0.1;12;15222
2938;Totaal niet-westerse allochtonen;Vrouwen;12 jaar;2008 1 juli;0.2;34;14481
2939;Totaal niet-westerse allochtonen;Vrouwen;12 jaar;2009 1 januari;0.2;23;14685
2940;Totaal niet-westerse allochtonen;Vrouwen;13 jaar;2008 1 juli;0.3;51;14620
2941;Totaal niet-westerse allochtonen;Vrouwen;13 jaar;2009 1 januari;0.3;41;14646
2942;Totaal niet-westerse allochtonen;Vrouwen;14 jaar;2008 1 juli;0.3;48;15105
2943;Totaal niet-westerse allochtonen;Vrouwen;14 jaar;2009 1 januari;0.3;47;15053
2944;Totaal niet-westerse allochtonen;Vrouwen;15 jaar;2008 1 juli;0.4;59;14806
2945;Totaal niet-westerse allochtonen;Vrouwen;15 jaar;2009 1 januari;0.3;50;14909
2946;Totaal niet-westerse allochtonen;Vrouwen;16 jaar;2008 1 juli;2.1;318;15264
2947;Totaal niet-westerse allochtonen;Vrouwen;16 jaar;2009 1 januari;1.3;198;15169
2948;Totaal niet-westerse allochtonen;Vrouwen;17 jaar;2008 1 juli;12.9;2006;15511
2949;Totaal niet-westerse allochtonen;Vrouwen;17 jaar;2009 1 januari;10.6;1632;15337
2950;Totaal niet-westerse allochtonen;Vrouwen;18 jaar;2008 1 juli;44.7;6874;15369
2951;Totaal niet-westerse allochtonen;Vrouwen;18 jaar;2009 1 januari;51.9;8212;15815
2952;Totaal niet-westerse allochtonen;Vrouwen;19 jaar;2008 1 juli;37.0;5590;15098
2953;Totaal niet-westerse allochtonen;Vrouwen;19 jaar;2009 1 januari;44.9;6972;15516
2954;Totaal niet-westerse allochtonen;Vrouwen;20 jaar;2008 1 juli;34.0;5054;14877
2955;Totaal niet-westerse allochtonen;Vrouwen;20 jaar;2009 1 januari;38.9;5981;15388
2956;Totaal niet-westerse allochtonen;Vrouwen;21 jaar;2008 1 juli;36.0;5433;15105
2957;Totaal niet-westerse allochtonen;Vrouwen;21 jaar;2009 1 januari;39.8;6122;15385
2958;Totaal niet-westerse allochtonen;Vrouwen;22 jaar;2008 1 juli;39.9;6348;15912
2959;Totaal niet-westerse allochtonen;Vrouwen;22 jaar;2009 1 januari;41.9;6638;15860
2960;Totaal niet-westerse allochtonen;Vrouwen;23 jaar;2008 1 juli;43.6;7279;16704
2961;Totaal niet-westerse allochtonen;Vrouwen;23 jaar;2009 1 januari;45.5;7601;16704
2962;Totaal niet-westerse allochtonen;Vrouwen;24 jaar;2008 1 juli;46.4;8087;17434
2963;Totaal niet-westerse allochtonen;Vrouwen;24 jaar;2009 1 januari;47.4;8310;17542
2964;Totaal niet-westerse allochtonen;Vrouwen;25 jaar;2008 1 juli;48.2;8346;17308
2965;Totaal niet-westerse allochtonen;Vrouwen;25 jaar;2009 1 januari;48.6;8623;17726
2966;Totaal niet-westerse allochtonen;Vrouwen;26 jaar;2008 1 juli;49.5;8762;17715
2967;Totaal niet-westerse allochtonen;Vrouwen;26 jaar;2009 1 januari;49.0;8672;17683
2968;Totaal niet-westerse allochtonen;Vrouwen;27 jaar;2008 1 juli;51.2;8823;17222
2969;Totaal niet-westerse allochtonen;Vrouwen;27 jaar;2009 1 januari;51.0;9027;17709
2970;Totaal niet-westerse allochtonen;Vrouwen;28 jaar;2008 1 juli;51.7;8828;17066
2971;Totaal niet-westerse allochtonen;Vrouwen;28 jaar;2009 1 januari;50.9;8905;17502
2972;Totaal niet-westerse allochtonen;Vrouwen;29 jaar;2008 1 juli;52.4;8621;16463
2973;Totaal niet-westerse allochtonen;Vrouwen;29 jaar;2009 1 januari;51.9;8728;16803
2974;Totaal niet-westerse allochtonen;Vrouwen;30 jaar;2008 1 juli;52.0;8576;16503
2975;Totaal niet-westerse allochtonen;Vrouwen;30 jaar;2009 1 januari;51.9;8714;16785
2976;Totaal niet-westerse allochtonen;Vrouwen;31 jaar;2008 1 juli;52.8;8267;15650
2977;Totaal niet-westerse allochtonen;Vrouwen;31 jaar;2009 1 januari;51.7;8479;16394
2978;Totaal niet-westerse allochtonen;Vrouwen;32 jaar;2008 1 juli;52.5;8020;15266
2979;Totaal niet-westerse allochtonen;Vrouwen;32 jaar;2009 1 januari;51.3;7854;15308
2980;Totaal niet-westerse allochtonen;Vrouwen;33 jaar;2008 1 juli;52.4;8286;15799
2981;Totaal niet-westerse allochtonen;Vrouwen;33 jaar;2009 1 januari;50.6;7974;15759
2982;Totaal niet-westerse allochtonen;Vrouwen;34 jaar;2008 1 juli;51.3;8434;16444
2983;Totaal niet-westerse allochtonen;Vrouwen;34 jaar;2009 1 januari;50.4;8242;16344
2984;Totaal niet-westerse allochtonen;Vrouwen;35 jaar;2008 1 juli;52.1;8540;16403
2985;Totaal niet-westerse allochtonen;Vrouwen;35 jaar;2009 1 januari;49.8;8099;16266
2986;Totaal niet-westerse allochtonen;Vrouwen;36 jaar;2008 1 juli;51.2;8577;16768
2987;Totaal niet-westerse allochtonen;Vrouwen;36 jaar;2009 1 januari;49.8;8375;16809
2988;Totaal niet-westerse allochtonen;Vrouwen;37 jaar;2008 1 juli;51.2;8378;16373
2989;Totaal niet-westerse allochtonen;Vrouwen;37 jaar;2009 1 januari;49.2;8110;16479
2990;Totaal niet-westerse allochtonen;Vrouwen;38 jaar;2008 1 juli;49.8;7928;15909
2991;Totaal niet-westerse allochtonen;Vrouwen;38 jaar;2009 1 januari;48.1;7959;16537
2992;Totaal niet-westerse allochtonen;Vrouwen;39 jaar;2008 1 juli;49.8;7565;15181
2993;Totaal niet-westerse allochtonen;Vrouwen;39 jaar;2009 1 januari;48.0;7415;15456
2994;Totaal niet-westerse allochtonen;Vrouwen;40 jaar;2008 1 juli;48.6;6834;14063
2995;Totaal niet-westerse allochtonen;Vrouwen;40 jaar;2009 1 januari;47.3;7059;14927
2996;Totaal niet-westerse allochtonen;Vrouwen;41 jaar;2008 1 juli;47.6;6099;12816
2997;Totaal niet-westerse allochtonen;Vrouwen;41 jaar;2009 1 januari;45.3;5975;13183
2998;Totaal niet-westerse allochtonen;Vrouwen;42 jaar;2008 1 juli;47.6;6665;14015
2999;Totaal niet-westerse allochtonen;Vrouwen;42 jaar;2009 1 januari;45.3;6270;13856
3000;Totaal niet-westerse allochtonen;Vrouwen;43 jaar;2008 1 juli;46.9;6436;13726
3001;Totaal niet-westerse allochtonen;Vrouwen;43 jaar;2009 1 januari;43.9;6029;13719
3002;Totaal niet-westerse allochtonen;Vrouwen;44 jaar;2008 1 juli;46.5;6149;13230
3003;Totaal niet-westerse allochtonen;Vrouwen;44 jaar;2009 1 januari;44.1;6011;13629
3004;Totaal niet-westerse allochtonen;Vrouwen;45 jaar;2008 1 juli;45.2;5582;12355
3005;Totaal niet-westerse allochtonen;Vrouwen;45 jaar;2009 1 januari;42.7;5392;12616
3006;Totaal niet-westerse allochtonen;Vrouwen;46 jaar;2008 1 juli;45.3;5453;12048
3007;Totaal niet-westerse allochtonen;Vrouwen;46 jaar;2009 1 januari;42.0;5289;12589
3008;Totaal niet-westerse allochtonen;Vrouwen;47 jaar;2008 1 juli;44.0;4862;11054
3009;Totaal niet-westerse allochtonen;Vrouwen;47 jaar;2009 1 januari;41.1;4517;10985
3010;Totaal niet-westerse allochtonen;Vrouwen;48 jaar;2008 1 juli;43.5;4964;11421
3011;Totaal niet-westerse allochtonen;Vrouwen;48 jaar;2009 1 januari;40.3;4786;11865
3012;Totaal niet-westerse allochtonen;Vrouwen;49 jaar;2008 1 juli;42.3;4187;9896
3013;Totaal niet-westerse allochtonen;Vrouwen;49 jaar;2009 1 januari;38.6;3921;10152
3014;Totaal niet-westerse allochtonen;Vrouwen;50 jaar;2008 1 juli;40.9;3952;9653
3015;Totaal niet-westerse allochtonen;Vrouwen;50 jaar;2009 1 januari;38.7;3792;9800
3016;Totaal niet-westerse allochtonen;Vrouwen;51 jaar;2008 1 juli;41.1;3614;8785
3017;Totaal niet-westerse allochtonen;Vrouwen;51 jaar;2009 1 januari;37.9;3450;9110
3018;Totaal niet-westerse allochtonen;Vrouwen;52 jaar;2008 1 juli;40.1;3466;8636
3019;Totaal niet-westerse allochtonen;Vrouwen;52 jaar;2009 1 januari;37.0;3274;8845
3020;Totaal niet-westerse allochtonen;Vrouwen;53 jaar;2008 1 juli;39.8;3229;8106
3021;Totaal niet-westerse allochtonen;Vrouwen;53 jaar;2009 1 januari;36.6;3015;8238
3022;Totaal niet-westerse allochtonen;Vrouwen;54 jaar;2008 1 juli;38.9;2901;7451
3023;Totaal niet-westerse allochtonen;Vrouwen;54 jaar;2009 1 januari;35.4;2805;7918
3024;Totaal niet-westerse allochtonen;Vrouwen;55 jaar;2008 1 juli;39.6;2723;6876
3025;Totaal niet-westerse allochtonen;Vrouwen;55 jaar;2009 1 januari;36.4;2592;7119
3026;Totaal niet-westerse allochtonen;Vrouwen;56 jaar;2008 1 juli;39.0;2489;6388
3027;Totaal niet-westerse allochtonen;Vrouwen;56 jaar;2009 1 januari;36.0;2410;6698
3028;Totaal niet-westerse allochtonen;Vrouwen;57 jaar;2008 1 juli;38.6;2247;5814
3029;Totaal niet-westerse allochtonen;Vrouwen;57 jaar;2009 1 januari;34.5;2015;5837
3030;Totaal niet-westerse allochtonen;Vrouwen;58 jaar;2008 1 juli;36.7;2234;6094
3031;Totaal niet-westerse allochtonen;Vrouwen;58 jaar;2009 1 januari;34.0;2122;6248
3032;Totaal niet-westerse allochtonen;Vrouwen;59 jaar;2008 1 juli;35.7;1778;4975
3033;Totaal niet-westerse allochtonen;Vrouwen;59 jaar;2009 1 januari;32.8;1706;5197
3034;Totaal niet-westerse allochtonen;Vrouwen;60 jaar;2008 1 juli;35.5;1748;4930
3035;Totaal niet-westerse allochtonen;Vrouwen;60 jaar;2009 1 januari;32.1;1607;5011
3036;Totaal niet-westerse allochtonen;Vrouwen;61 jaar;2008 1 juli;35.3;1483;4198
3037;Totaal niet-westerse allochtonen;Vrouwen;61 jaar;2009 1 januari;32.6;1446;4436
3038;Totaal niet-westerse allochtonen;Vrouwen;62 jaar;2008 1 juli;35.1;1382;3939
3039;Totaal niet-westerse allochtonen;Vrouwen;62 jaar;2009 1 januari;31.1;1246;4006
3040;Totaal niet-westerse allochtonen;Vrouwen;63 jaar;2008 1 juli;33.8;1280;3789
3041;Totaal niet-westerse allochtonen;Vrouwen;63 jaar;2009 1 januari;31.3;1247;3983
3042;Totaal niet-westerse allochtonen;Vrouwen;64 jaar;2008 1 juli;36.1;1228;3397
3043;Totaal niet-westerse allochtonen;Vrouwen;64 jaar;2009 1 januari;33.0;1156;3501
3044;Totaal niet-westerse allochtonen;Vrouwen;65 jaar;2008 1 juli;42.1;1256;2983
3045;Totaal niet-westerse allochtonen;Vrouwen;65 jaar;2009 1 januari;36.1;1101;3050
3046;Totaal niet-westerse allochtonen;Vrouwen;66 jaar;2008 1 juli;32.4;1011;3116
3047;Totaal niet-westerse allochtonen;Vrouwen;66 jaar;2009 1 januari;31.6;1041;3296
3048;Totaal niet-westerse allochtonen;Vrouwen;67 jaar;2008 1 juli;35.6;961;2702
3049;Totaal niet-westerse allochtonen;Vrouwen;67 jaar;2009 1 januari;29.3;774;2646
3050;Totaal niet-westerse allochtonen;Vrouwen;68 jaar;2008 1 juli;30.6;909;2971
3051;Totaal niet-westerse allochtonen;Vrouwen;68 jaar;2009 1 januari;28.3;865;3053
3052;Totaal niet-westerse allochtonen;Vrouwen;69 jaar;2008 1 juli;29.8;685;2295
3053;Totaal niet-westerse allochtonen;Vrouwen;69 jaar;2009 1 januari;25.1;604;2407
3054;Totaal niet-westerse allochtonen;Vrouwen;70 jaar;2008 1 juli;27.1;624;2303
3055;Totaal niet-westerse allochtonen;Vrouwen;70 jaar;2009 1 januari;25.1;586;2331
3056;Totaal niet-westerse allochtonen;Vrouwen;71 jaar;2008 1 juli;27.2;523;1920
3057;Totaal niet-westerse allochtonen;Vrouwen;71 jaar;2009 1 januari;24.7;489;1982
3058;Totaal niet-westerse allochtonen;Vrouwen;72 jaar;2008 1 juli;25.9;467;1804
3059;Totaal niet-westerse allochtonen;Vrouwen;72 jaar;2009 1 januari;21.8;395;1812
3060;Totaal niet-westerse allochtonen;Vrouwen;73 jaar;2008 1 juli;25.9;404;1559
3061;Totaal niet-westerse allochtonen;Vrouwen;73 jaar;2009 1 januari;22.8;376;1651
3062;Totaal niet-westerse allochtonen;Vrouwen;74 jaar;2008 1 juli;23.2;326;1405
3063;Totaal niet-westerse allochtonen;Vrouwen;74 jaar;2009 1 januari;21.7;296;1362
3064;Totaal niet-westerse allochtonen;Vrouwen;75 jaar of ouder;2008 1 juli;22.7;1996;8787
3065;Totaal niet-westerse allochtonen;Vrouwen;75 jaar of ouder;2009 1 januari;20.5;1852;9013
3066;Totaal niet-westerse allochtonen;Vrouwen;0 tot 5 jaar;2008 1 juli;0.2;140;78574
3067;Totaal niet-westerse allochtonen;Vrouwen;0 tot 5 jaar;2009 1 januari;0.2;122;78440
3068;Totaal niet-westerse allochtonen;Vrouwen;0 tot 10 jaar;2008 1 juli;0.2;238;157583
3069;Totaal niet-westerse allochtonen;Vrouwen;0 tot 10 jaar;2009 1 januari;0.1;198;157877
3070;Totaal niet-westerse allochtonen;Vrouwen;0 tot 20 jaar;2008 1 juli;5.0;15261;308179
3071;Totaal niet-westerse allochtonen;Vrouwen;0 tot 20 jaar;2009 1 januari;5.6;17404;309582
3072;Totaal niet-westerse allochtonen;Vrouwen;5 tot 10 jaar;2008 1 juli;0.1;98;79009
3073;Totaal niet-westerse allochtonen;Vrouwen;5 tot 10 jaar;2009 1 januari;0.1;76;79437
3074;Totaal niet-westerse allochtonen;Vrouwen;10 tot 15 jaar;2008 1 juli;0.2;176;74548
3075;Totaal niet-westerse allochtonen;Vrouwen;10 tot 15 jaar;2009 1 januari;0.2;142;74959
3076;Totaal niet-westerse allochtonen;Vrouwen;10 tot 20 jaar;2008 1 juli;10.0;15023;150596
3077;Totaal niet-westerse allochtonen;Vrouwen;10 tot 20 jaar;2009 1 januari;11.3;17206;151705
3078;Totaal niet-westerse allochtonen;Vrouwen;15 tot 20 jaar;2008 1 juli;19.5;14847;76048
3079;Totaal niet-westerse allochtonen;Vrouwen;15 tot 20 jaar;2009 1 januari;22.2;17064;76746
3080;Totaal niet-westerse allochtonen;Vrouwen;20 tot 25 jaar;2008 1 juli;40.2;32201;80032
3081;Totaal niet-westerse allochtonen;Vrouwen;20 tot 25 jaar;2009 1 januari;42.8;34652;80879
3082;Totaal niet-westerse allochtonen;Vrouwen;20 tot 30 jaar;2008 1 juli;45.6;75581;165806
3083;Totaal niet-westerse allochtonen;Vrouwen;20 tot 30 jaar;2009 1 januari;46.7;78607;168302
3084;Totaal niet-westerse allochtonen;Vrouwen;20 tot 65 jaar;2008 1 juli;46.2;251137;543757
3085;Totaal niet-westerse allochtonen;Vrouwen;20 tot 65 jaar;2009 1 januari;44.9;248960;553907
3086;Totaal niet-westerse allochtonen;Vrouwen;25 tot 30 jaar;2008 1 juli;50.6;43380;85774
3087;Totaal niet-westerse allochtonen;Vrouwen;25 tot 30 jaar;2009 1 januari;50.3;43955;87423
3088;Totaal niet-westerse allochtonen;Vrouwen;30 tot 35 jaar;2008 1 juli;52.2;41583;79662
3089;Totaal niet-westerse allochtonen;Vrouwen;30 tot 35 jaar;2009 1 januari;51.2;41263;80590
3090;Totaal niet-westerse allochtonen;Vrouwen;30 tot 40 jaar;2008 1 juli;51.5;82571;160296
3091;Totaal niet-westerse allochtonen;Vrouwen;30 tot 40 jaar;2009 1 januari;50.1;81221;162137
3092;Totaal niet-westerse allochtonen;Vrouwen;35 tot 40 jaar;2008 1 juli;50.8;40988;80634
3093;Totaal niet-westerse allochtonen;Vrouwen;35 tot 40 jaar;2009 1 januari;49.0;39958;81547
3094;Totaal niet-westerse allochtonen;Vrouwen;40 tot 45 jaar;2008 1 juli;47.4;32183;67850
3095;Totaal niet-westerse allochtonen;Vrouwen;40 tot 45 jaar;2009 1 januari;45.2;31344;69314
3096;Totaal niet-westerse allochtonen;Vrouwen;40 tot 50 jaar;2008 1 juli;45.9;57231;124624
3097;Totaal niet-westerse allochtonen;Vrouwen;40 tot 50 jaar;2009 1 januari;43.3;55249;127521
3098;Totaal niet-westerse allochtonen;Vrouwen;45 tot 50 jaar;2008 1 juli;44.1;25048;56774
3099;Totaal niet-westerse allochtonen;Vrouwen;45 tot 50 jaar;2009 1 januari;41.1;23905;58207
3100;Totaal niet-westerse allochtonen;Vrouwen;50 tot 55 jaar;2008 1 juli;40.3;17162;42631
3101;Totaal niet-westerse allochtonen;Vrouwen;50 tot 55 jaar;2009 1 januari;37.2;16336;43911
3102;Totaal niet-westerse allochtonen;Vrouwen;50 tot 60 jaar;2008 1 juli;39.3;28633;72778
3103;Totaal niet-westerse allochtonen;Vrouwen;50 tot 60 jaar;2009 1 januari;36.2;27181;75010
3104;Totaal niet-westerse allochtonen;Vrouwen;55 tot 60 jaar;2008 1 juli;38.1;11471;30147
3105;Totaal niet-westerse allochtonen;Vrouwen;55 tot 60 jaar;2009 1 januari;34.9;10845;31099
3106;Totaal niet-westerse allochtonen;Vrouwen;60 tot 65 jaar;2008 1 juli;35.2;7121;20253
3107;Totaal niet-westerse allochtonen;Vrouwen;60 tot 65 jaar;2009 1 januari;32.0;6702;20937
3108;Totaal niet-westerse allochtonen;Vrouwen;60 tot 70 jaar;2008 1 juli;34.8;11943;34320
3109;Totaal niet-westerse allochtonen;Vrouwen;60 tot 70 jaar;2009 1 januari;31.3;11087;35389
3110;Totaal niet-westerse allochtonen;Vrouwen;65 tot 70 jaar;2008 1 juli;34.3;4822;14067
3111;Totaal niet-westerse allochtonen;Vrouwen;65 tot 70 jaar;2009 1 januari;30.3;4385;14452
3112;Totaal niet-westerse allochtonen;Vrouwen;65 jaar of ouder;2008 1 juli;28.8;9162;31845
3113;Totaal niet-westerse allochtonen;Vrouwen;65 jaar of ouder;2009 1 januari;25.7;8379;32603
3114;Totaal niet-westerse allochtonen;Vrouwen;70 tot 75 jaar;2008 1 juli;26.1;2344;8991
3115;Totaal niet-westerse allochtonen;Vrouwen;70 tot 75 jaar;2009 1 januari;23.4;2142;9138
3116;Totaal niet-westerse allochtonen;Vrouwen;70 jaar of ouder;2008 1 juli;24.4;4340;17778
3117;Totaal niet-westerse allochtonen;Vrouwen;70 jaar of ouder;2009 1 januari;22.0;3994;18151
3118;Totaal niet-westerse allochtonen;Vrouwen;75 jaar of ouder;2008 1 juli;22.7;1996;8787
3119;Totaal niet-westerse allochtonen;Vrouwen;75 jaar of ouder;2009 1 januari;20.5;1852;9013
3120;Turkije;Mannen en vrouwen;Totale bevolking (alle leeftijden);2008 1 juli;34.4;129307;375567
3121;Turkije;Mannen en vrouwen;Totale bevolking (alle leeftijden);2009 1 januari;33.2;125788;378330
3122;Turkije;Mannen en vrouwen;0 jaar;2008 1 juli;0.1;6;5568
3123;Turkije;Mannen en vrouwen;0 jaar;2009 1 januari;0.2;9;5536
3124;Turkije;Mannen en vrouwen;1 jaar;2008 1 juli;0.2;11;5952
3125;Turkije;Mannen en vrouwen;1 jaar;2009 1 januari;0.1;8;5791
3126;Turkije;Mannen en vrouwen;2 jaar;2008 1 juli;0.1;6;6117
3127;Turkije;Mannen en vrouwen;2 jaar;2009 1 januari;0.1;6;6006
3128;Turkije;Mannen en vrouwen;3 jaar;2008 1 juli;0.1;6;6244
3129;Turkije;Mannen en vrouwen;3 jaar;2009 1 januari;0.1;6;6247
3130;Turkije;Mannen en vrouwen;4 jaar;2008 1 juli;0.1;4;6437
3131;Turkije;Mannen en vrouwen;4 jaar;2009 1 januari;0.0;1;6280
3132;Turkije;Mannen en vrouwen;5 jaar;2008 1 juli;0.1;5;6515
3133;Turkije;Mannen en vrouwen;5 jaar;2009 1 januari;0.0;1;6396
3134;Turkije;Mannen en vrouwen;6 jaar;2008 1 juli;0.1;5;6644
3135;Turkije;Mannen en vrouwen;6 jaar;2009 1 januari;0.1;5;6582
3136;Turkije;Mannen en vrouwen;7 jaar;2008 1 juli;0.1;6;6884
3137;Turkije;Mannen en vrouwen;7 jaar;2009 1 januari;0.0;3;6765
3138;Turkije;Mannen en vrouwen;8 jaar;2008 1 juli;0.1;7;7039
3139;Turkije;Mannen en vrouwen;8 jaar;2009 1 januari;0.1;8;7040
3140;Turkije;Mannen en vrouwen;9 jaar;2008 1 juli;0.1;8;7090
3141;Turkije;Mannen en vrouwen;9 jaar;2009 1 januari;0.1;5;6975
3142;Turkije;Mannen en vrouwen;10 jaar;2008 1 juli;0.2;11;7223
3143;Turkije;Mannen en vrouwen;10 jaar;2009 1 januari;0.1;8;7294
3144;Turkije;Mannen en vrouwen;11 jaar;2008 1 juli;0.2;14;7369
3145;Turkije;Mannen en vrouwen;11 jaar;2009 1 januari;0.2;11;7315
3146;Turkije;Mannen en vrouwen;12 jaar;2008 1 juli;0.2;16;6858
3147;Turkije;Mannen en vrouwen;12 jaar;2009 1 januari;0.2;12;7020
3148;Turkije;Mannen en vrouwen;13 jaar;2008 1 juli;0.3;18;6920
3149;Turkije;Mannen en vrouwen;13 jaar;2009 1 januari;0.2;17;6813
3150;Turkije;Mannen en vrouwen;14 jaar;2008 1 juli;0.3;20;7252
3151;Turkije;Mannen en vrouwen;14 jaar;2009 1 januari;0.2;14;7244
3152;Turkije;Mannen en vrouwen;15 jaar;2008 1 juli;0.3;24;7124
3153;Turkije;Mannen en vrouwen;15 jaar;2009 1 januari;0.3;20;7097
3154;Turkije;Mannen en vrouwen;16 jaar;2008 1 juli;1.5;113;7303
3155;Turkije;Mannen en vrouwen;16 jaar;2009 1 januari;1.0;76;7249
3156;Turkije;Mannen en vrouwen;17 jaar;2008 1 juli;9.9;726;7310
3157;Turkije;Mannen en vrouwen;17 jaar;2009 1 januari;8.4;608;7233
3158;Turkije;Mannen en vrouwen;18 jaar;2008 1 juli;42.1;3016;7156
3159;Turkije;Mannen en vrouwen;18 jaar;2009 1 januari;49.9;3576;7162
3160;Turkije;Mannen en vrouwen;19 jaar;2008 1 juli;33.1;2249;6804
3161;Turkije;Mannen en vrouwen;19 jaar;2009 1 januari;41.4;2921;7063
3162;Turkije;Mannen en vrouwen;20 jaar;2008 1 juli;31.6;2006;6355
3163;Turkije;Mannen en vrouwen;20 jaar;2009 1 januari;35.2;2333;6619
3164;Turkije;Mannen en vrouwen;21 jaar;2008 1 juli;34.4;2033;5909
3165;Turkije;Mannen en vrouwen;21 jaar;2009 1 januari;36.0;2233;6195
3166;Turkije;Mannen en vrouwen;22 jaar;2008 1 juli;39.6;2402;6062
3167;Turkije;Mannen en vrouwen;22 jaar;2009 1 januari;39.8;2403;6041
3168;Turkije;Mannen en vrouwen;23 jaar;2008 1 juli;46.1;2905;6304
3169;Turkije;Mannen en vrouwen;23 jaar;2009 1 januari;45.2;2795;6180
3170;Turkije;Mannen en vrouwen;24 jaar;2008 1 juli;49.7;3205;6447
3171;Turkije;Mannen en vrouwen;24 jaar;2009 1 januari;47.9;3142;6561
3172;Turkije;Mannen en vrouwen;25 jaar;2008 1 juli;52.5;3413;6498
3173;Turkije;Mannen en vrouwen;25 jaar;2009 1 januari;51.0;3350;6566
3174;Turkije;Mannen en vrouwen;26 jaar;2008 1 juli;55.5;3940;7096
3175;Turkije;Mannen en vrouwen;26 jaar;2009 1 januari;53.5;3604;6734
3176;Turkije;Mannen en vrouwen;27 jaar;2008 1 juli;56.1;4158;7413
