ID;Geslacht;Leeftijd;BeroepenEnSpecialismen;Sector;Perioden;GemiddeldAantalWerkurenPerWeekSEC_1;MedischGeschooldenWerknemersSEC_2;MinderDan25UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot25UurPerWeek_6;k_25Tot35UurPerWeek_7;k_25Tot30UurPerWeek_8;k_30Tot35UurPerWeek_9;k_35Tot55UurPerWeek_10;k_35Tot40UurPerWeek_11;k_40Tot45UurPerWeek_12;k_45Tot50UurPerWeek_13;k_50Tot55UurPerWeek_14;MinderDan25UurPerWeek_15;MinderDan12UurPerWeek_16;k_12Tot20UurPerWeek_17;k_20Tot25UurPerWeek_18;k_25Tot35UurPerWeek_19;k_25Tot30UurPerWeek_20;k_30Tot35UurPerWeek_21;k_35Tot55UurPerWeek_22;k_35Tot40UurPerWeek_23;k_40Tot45UurPerWeek_24;k_45Tot50UurPerWeek_25;k_50Tot55UurPerWeek_26
4613;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2017;;10;;;;;;;;;;;;;;;;;;;;;;;;
4614;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2018;;10;;;;;;;;;;;;;;;;;;;;;;;;
4615;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
4616;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2020;;15;;;;;;;;;;;;;;;;;;;;;;;;
4617;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2021;;15;;;;;;;;;;;;;;;;;;;;;;;;
4618;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2022;;15;;;;;;;;;;;;;;;;;;;;;;;;
4619;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; orthopedie";Sector onbekend;2023;;15;;;;;;;;;;;;;;;;;;;;;;;;
4620;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2013;38.4;280;3.3;0.4;0.7;2.2;15.6;5.5;10.2;81.1;46.2;10.5;24.0;0.4;;;;;;;;40.7;38.2;;;
4621;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2014;38.1;290;4.2;0.0;1.4;2.8;14.5;5.3;9.2;81.3;48.8;11.0;21.6;0.0;;;;;;;;40.4;38.0;;;
4622;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2015;38.0;300;3.4;0.0;1.0;2.4;15.0;5.4;9.5;81.6;51.4;10.9;19.4;0.0;;;;;;;;40.1;38.0;;;
4623;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2016;38.2;315;2.9;0.0;1.0;1.9;16.2;7.1;9.1;80.9;48.5;14.2;17.8;0.3;;;;;;;;40.4;38.0;;;
4624;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2017;37.6;330;4.3;0.0;1.2;3.1;16.9;4.6;12.3;78.8;51.8;11.0;16.0;0.0;;;;;;;;40.0;37.9;;;
4625;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2018;37.6;335;2.7;0.0;0.3;2.4;19.3;5.4;13.9;78.0;50.0;13.6;14.5;0.0;;;;;;;;39.8;37.7;;;
4626;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2019;37.5;350;2.6;;0.3;2.3;19.8;5.8;14.0;77.6;50.1;14.6;12.8;;;;;;;;;39.7;37.7;;;
4627;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2020;37.2;345;3.5;0.0;0.6;2.9;21.6;5.0;16.6;74.9;49.6;13.4;12.0;0.0;;;;;;;;39.7;37.8;;;
4628;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2021;37.2;350;2.6;0.0;0.3;2.3;22.9;5.9;17.0;74.5;50.4;12.6;11.4;0.0;;;;;;;;39.5;37.6;;;
4629;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2022;37.0;345;2.9;0.3;0.9;1.8;23.2;5.0;18.2;73.8;50.0;14.1;9.1;0.6;;;;;;;;39.5;37.6;;;
4630;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Alle economische activiteiten;2023;36.8;345;2.9;0.0;0.9;2.1;24.8;6.8;18.0;72.3;49.6;13.0;9.7;0.0;;;;;;;;39.5;37.7;;;
4631;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2013;38.5;270;2.6;0.0;0.4;2.3;16.2;5.6;10.5;81.2;47.0;9.4;24.8;0.0;;;;;;;;40.7;38.2;;;
4632;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2014;38.1;280;4.0;0.0;1.5;2.5;14.9;5.5;9.5;81.1;49.1;9.8;22.2;0.0;;;;;;;;40.4;38.1;;;
4633;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2015;38.1;295;3.1;0.0;1.0;2.1;15.3;5.6;9.7;81.6;51.4;10.4;19.8;0.0;;;;;;;;40.2;38.0;;;
4634;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2016;38.2;305;3.0;0.0;1.0;2.0;15.9;7.0;8.9;81.1;49.0;13.6;18.2;0.3;;;;;;;;40.4;38.1;;;
4635;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2017;37.7;320;4.1;0.0;1.3;2.8;16.7;4.7;12.0;79.2;51.7;11.0;16.4;0.0;;;;;;;;40.0;37.9;;;
4636;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2018;37.6;325;2.8;0.0;0.3;2.5;19.3;5.6;13.7;78.0;50.0;13.0;14.9;0.0;;;;;;;;39.9;37.7;;;
4637;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2019;37.5;340;2.4;;0.3;2.1;19.8;6.0;13.8;77.8;50.5;14.1;13.2;;;;;;;;;39.7;37.7;;;
4638;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2020;37.2;335;3.6;0.0;0.6;3.0;21.9;5.1;16.8;74.5;49.2;12.9;12.3;0.0;;;;;;;;39.7;37.8;;;
4639;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2021;37.1;335;2.7;0.0;0.3;2.4;22.7;6.1;16.7;74.5;50.9;12.7;10.9;0.0;;;;;;;;39.5;37.6;;;
4640;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2022;37.0;335;3.0;0.3;0.9;1.8;23.1;5.1;18.0;74.0;50.3;14.4;9.0;0.3;;;;;;;;39.4;37.6;;;
4641;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal Gezondheids- en welzijnszorg;2023;36.8;335;2.7;0.0;0.9;1.8;24.9;6.9;18.0;72.5;49.7;13.2;9.6;0.0;;;;;;;;39.5;37.7;;;
4642;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2013;;100;;;;;;;;;;;;;;;;;;;;;;;;
4643;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2014;;105;;;;;;;;;;;;;;;;;;;;;;;;
4644;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2015;37.2;110;4.8;0.0;1.0;3.8;18.1;3.8;14.3;77.1;74.3;2.9;0.0;0.0;;;;;;;;;;;;
4645;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2016;37.2;105;2.9;0.0;0.0;2.9;20.4;4.9;15.5;76.7;73.8;2.9;0.0;0.0;;;;;;;;;;;;
4646;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2017;36.8;110;3.6;0.0;0.0;3.6;24.5;2.7;21.8;71.8;70.9;0.9;0.0;0.0;;;;;;;;;;;;
4647;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2018;36.6;110;2.7;0.0;0.0;2.7;27.9;3.6;24.3;69.4;66.7;2.7;0.0;0.0;;;;;;;;;;;;
4648;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2019;36.2;120;4.2;;0.8;3.4;27.7;5.0;22.7;68.1;63.0;4.2;0.8;;;;;;;;;;;;;
4649;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2020;36.0;120;4.2;0.0;0.8;3.4;32.2;5.1;27.1;63.6;60.2;3.4;0.0;0.0;;;;;;;;;;;;
4650;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2021;36.1;120;3.4;0.0;0.9;2.6;32.5;5.1;27.4;64.1;62.4;1.7;0.0;0.0;;;;;;;;;;;;
4651;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2022;35.5;120;5.8;0.8;2.5;2.5;34.2;4.2;30.0;60.0;57.5;2.5;0.0;0.0;;;;;;;;;;;;
4652;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Universitair medische centra;2023;35.9;125;4.0;0.0;1.6;2.4;34.4;3.2;31.2;61.6;58.4;3.2;0.0;0.0;;;;;;;;;;;;
4653;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2013;;80;;;;;;;;;;;;;;;;;;;;;;;;
4654;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2014;;85;;;;;;;;;;;;;;;;;;;;;;;;
4655;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2015;;90;;;;;;;;;;;;;;;;;;;;;;;;
4656;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2016;;80;;;;;;;;;;;;;;;;;;;;;;;;
4657;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2017;;75;;;;;;;;;;;;;;;;;;;;;;;;
4658;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2018;;65;;;;;;;;;;;;;;;;;;;;;;;;
4659;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2019;;65;;;;;;;;;;;;;;;;;;;;;;;;
4660;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2020;;65;;;;;;;;;;;;;;;;;;;;;;;;
4661;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2021;;70;;;;;;;;;;;;;;;;;;;;;;;;
4662;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2022;;65;;;;;;;;;;;;;;;;;;;;;;;;
4663;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Algemene ziekenhuizen;2023;;55;;;;;;;;;;;;;;;;;;;;;;;;
4664;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
4665;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2014;;15;;;;;;;;;;;;;;;;;;;;;;;;
4666;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2015;;20;;;;;;;;;;;;;;;;;;;;;;;;
4667;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2016;;25;;;;;;;;;;;;;;;;;;;;;;;;
4668;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2017;;30;;;;;;;;;;;;;;;;;;;;;;;;
4669;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2018;;40;;;;;;;;;;;;;;;;;;;;;;;;
4670;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2019;;45;;;;;;;;;;;;;;;;;;;;;;;;
4671;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2020;;40;;;;;;;;;;;;;;;;;;;;;;;;
4672;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2021;;40;;;;;;;;;;;;;;;;;;;;;;;;
4673;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2022;;40;;;;;;;;;;;;;;;;;;;;;;;;
4674;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Categorale ziekenhuizen en overige MSZ;2023;;35;;;;;;;;;;;;;;;;;;;;;;;;
4675;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4676;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4677;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4678;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4679;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4680;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4681;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4682;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4683;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4684;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4685;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Geestelijke gezondheidszorg;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4686;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4687;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4688;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4689;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4690;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4691;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4692;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4693;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4694;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4695;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4696;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Gehandicaptenzorg;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4697;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4698;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4699;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4700;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4701;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4702;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4703;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4704;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4705;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4706;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4707;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Verpleeg-, verzorgingshuizen, thuiszorg;2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4708;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4709;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4710;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4711;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4712;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4713;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
4714;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2019;;0;;;;;;;;;;;;;;;;;;;;;;;;
4715;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2020;;0;;;;;;;;;;;;;;;;;;;;;;;;
4716;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2021;;0;;;;;;;;;;;;;;;;;;;;;;;;
4717;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2022;;0;;;;;;;;;;;;;;;;;;;;;;;;
4718;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Praktijken (muv GGZ en MSZ);2023;;0;;;;;;;;;;;;;;;;;;;;;;;;
4719;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2013;;80;;;;;;;;;;;;;;;;;;;;;;;;
4720;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2014;;80;;;;;;;;;;;;;;;;;;;;;;;;
4721;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2015;;80;;;;;;;;;;;;;;;;;;;;;;;;
4722;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2016;;90;;;;;;;;;;;;;;;;;;;;;;;;
4723;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2017;38.3;100;5.0;0.0;3.0;2.0;9.0;6.0;3.0;86.0;42.0;16.0;28.0;0.0;;;;;;;;;;;;
4724;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2018;38.4;105;3.7;0.0;0.9;2.8;11.2;7.5;3.7;85.0;38.3;19.6;27.1;0.0;;;;;;;;;;;;
4725;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2019;38.4;110;2.8;;;2.8;11.0;8.3;2.8;86.2;42.2;16.5;27.5;;;;;;;;;;;;;
4726;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2020;38.0;110;3.6;0.0;0.9;2.7;13.5;5.4;8.1;82.9;43.2;13.5;26.1;0.0;;;;;;;;;;;;
4727;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2021;38.2;105;3.8;0.0;0.0;3.8;12.3;5.7;6.6;84.0;44.3;14.2;25.5;0.0;;;;;;;;;;;;
4728;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2022;38.1;105;1.9;0.0;0.0;1.9;13.1;6.5;6.5;85.0;46.7;16.8;20.6;0.9;;;;;;;;;;;;
4729;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Overige zorg;2023;37.8;125;2.5;0.0;0.0;2.5;14.8;7.4;7.4;82.8;47.5;14.8;20.5;0.0;;;;;;;;39.6;;;;
4730;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
4731;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2014;;10;;;;;;;;;;;;;;;;;;;;;;;;
4732;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
4733;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
4734;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2017;;10;;;;;;;;;;;;;;;;;;;;;;;;
4735;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2018;;10;;;;;;;;;;;;;;;;;;;;;;;;
4736;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
4737;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2020;;10;;;;;;;;;;;;;;;;;;;;;;;;
4738;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
4739;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
4740;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Totaal buiten zorgsector;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
4741;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2013;;10;;;;;;;;;;;;;;;;;;;;;;;;
4742;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2014;;5;;;;;;;;;;;;;;;;;;;;;;;;
4743;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2015;;5;;;;;;;;;;;;;;;;;;;;;;;;
4744;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2016;;5;;;;;;;;;;;;;;;;;;;;;;;;
4745;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2017;;10;;;;;;;;;;;;;;;;;;;;;;;;
4746;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2018;;10;;;;;;;;;;;;;;;;;;;;;;;;
4747;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2019;;10;;;;;;;;;;;;;;;;;;;;;;;;
4748;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2020;;10;;;;;;;;;;;;;;;;;;;;;;;;
4749;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2021;;10;;;;;;;;;;;;;;;;;;;;;;;;
4750;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2022;;5;;;;;;;;;;;;;;;;;;;;;;;;
4751;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Zorgverwante sectoren;2023;;5;;;;;;;;;;;;;;;;;;;;;;;;
4752;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2013;;0;;;;;;;;;;;;;;;;;;;;;;;;
4753;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2014;;0;;;;;;;;;;;;;;;;;;;;;;;;
4754;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2015;;0;;;;;;;;;;;;;;;;;;;;;;;;
4755;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2016;;0;;;;;;;;;;;;;;;;;;;;;;;;
4756;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2017;;0;;;;;;;;;;;;;;;;;;;;;;;;
4757;Totaal mannen en vrouwen;Totaal leeftijd;"Arts; pathologie";Uitzendbureaus en arbeidsbemiddeling;2018;;0;;;;;;;;;;;;;;;;;;;;;;;;
