ID;Geslacht;Leeftijd;Migratieachtergrond;TypeClient;TypeDelict;Perioden;ClientenVanSlachtofferhulpNederland_1;ClientenVanSHNPer100000Inwoners_2
5979;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2007;;
5980;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2008;;
5981;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2009;0.0;0.0
5982;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2010;0.0;0.0
5983;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2011;0.0;
5984;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2012;0.0;0.0
5985;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2013;0.0;0.0
5986;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2014;0.0;0.0
5987;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2015;0.0;0.0
5988;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2016;0.0;0.0
5989;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2017;0.0;0.0
5990;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2018;0.0;
5991;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2019;0.0;
5992;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2020;0.0;0.0
5993;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Zedendelicten;2021;0.0;0.0
5994;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2004;;
5995;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2005;;
5996;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2006;;
5997;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2007;;
5998;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2008;;
5999;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2009;40.0;6.0
6000;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2010;10.0;
6001;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2011;10.0;
6002;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2012;10.0;2.0
6003;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2013;10.0;2.0
6004;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2014;10.0;2.0
6005;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2015;0.0;
6006;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2016;0.0;
6007;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2017;10.0;1.0
6008;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2018;20.0;3.0
6009;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2019;10.0;2.0
6010;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2020;0.0;
6011;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Verkeersongevallen;2021;0.0;
6012;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2004;;
6013;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2005;;
6014;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2006;;
6015;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2007;;
6016;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2008;;
6017;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2009;0.0;
6018;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2010;0.0;0.0
6019;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2011;0.0;0.0
6020;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2012;0.0;0.0
6021;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2013;0.0;
6022;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2014;0.0;0.0
6023;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2015;0.0;0.0
6024;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2016;0.0;0.0
6025;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2017;0.0;0.0
6026;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2018;0.0;
6027;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2019;0.0;
6028;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2020;0.0;0.0
6029;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Vermogensdelicten;2021;0.0;0.0
6030;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2004;;
6031;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2005;;
6032;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2006;;
6033;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2007;;
6034;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2008;;
6035;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2009;0.0;0.0
6036;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2010;0.0;
6037;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2011;0.0;
6038;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2012;0.0;
6039;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2013;0.0;
6040;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2014;0.0;
6041;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2015;0.0;
6042;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2016;0.0;
6043;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2017;10.0;
6044;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2018;10.0;
6045;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2019;20.0;3.0
6046;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2020;0.0;
6047;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: niet-westers;Overige type cliënten;Overige delicten;2021;20.0;2.0
6048;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2004;;
6049;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2005;;
6050;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2006;;
6051;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2007;;
6052;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2008;;
6053;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2009;1050.0;748.0
6054;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2010;1110.0;788.0
6055;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2011;1240.0;874.0
6056;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2012;1320.0;924.0
6057;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2013;1230.0;859.0
6058;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2014;1360.0;956.0
6059;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2015;1420.0;1002.0
6060;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2016;1460.0;1026.0
6061;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2017;1470.0;1044.0
6062;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2018;1440.0;1033.0
6063;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2019;1600.0;1155.0
6064;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2020;1490.0;1097.0
6065;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Alle delicten;2021;1450.0;1090.0
6066;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2004;;
6067;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2005;;
6068;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2006;;
6069;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2007;;
6070;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2008;;
6071;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2009;750.0;534.0
6072;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2010;810.0;574.0
6073;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2011;910.0;636.0
6074;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2012;930.0;652.0
6075;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2013;810.0;569.0
6076;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2014;740.0;520.0
6077;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2015;900.0;631.0
6078;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2016;960.0;673.0
6079;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2017;870.0;618.0
6080;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2018;860.0;614.0
6081;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2019;930.0;672.0
6082;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2020;860.0;628.0
6083;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Geweldsdelicten;2021;850.0;637.0
6084;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2004;;
6085;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2005;;
6086;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2006;;
6087;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2007;;
6088;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2008;;
6089;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2009;30.0;20.0
6090;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2010;30.0;21.0
6091;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2011;30.0;22.0
6092;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2012;70.0;50.0
6093;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2013;40.0;28.0
6094;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2014;50.0;37.0
6095;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2015;50.0;34.0
6096;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2016;60.0;42.0
6097;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2017;70.0;47.0
6098;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2018;60.0;42.0
6099;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2019;90.0;64.0
6100;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2020;70.0;48.0
6101;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Zedendelicten;2021;60.0;47.0
6102;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2004;;
6103;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2005;;
6104;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2006;;
6105;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2007;;
6106;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2008;;
6107;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2009;190.0;134.0
6108;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2010;170.0;118.0
6109;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2011;180.0;125.0
6110;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2012;190.0;136.0
6111;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2013;210.0;146.0
6112;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2014;260.0;182.0
6113;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2015;300.0;213.0
6114;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2016;240.0;171.0
6115;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2017;320.0;224.0
6116;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2018;320.0;227.0
6117;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2019;300.0;215.0
6118;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2020;290.0;216.0
6119;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Verkeersongevallen;2021;330.0;244.0
6120;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2004;;
6121;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2005;;
6122;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2006;;
6123;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2007;;
6124;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2008;;
6125;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2009;60.0;39.0
6126;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2010;70.0;48.0
6127;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2011;100.0;70.0
6128;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2012;110.0;76.0
6129;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2013;140.0;97.0
6130;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2014;120.0;87.0
6131;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2015;140.0;96.0
6132;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2016;170.0;118.0
6133;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2017;170.0;118.0
6134;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2018;180.0;131.0
6135;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2019;230.0;168.0
6136;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2020;230.0;170.0
6137;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Vermogensdelicten;2021;150.0;113.0
6138;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2004;;
6139;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2005;;
6140;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2006;;
6141;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2007;;
6142;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2008;;
6143;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2009;30.0;21.0
6144;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2010;40.0;26.0
6145;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2011;30.0;20.0
6146;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2012;10.0;10.0
6147;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2013;30.0;18.0
6148;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2014;190.0;130.0
6149;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2015;40.0;29.0
6150;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2016;30.0;21.0
6151;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2017;50.0;38.0
6152;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2018;30.0;19.0
6153;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2019;50.0;37.0
6154;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2020;50.0;35.0
6155;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Alle cliënttypen;Overige delicten;2021;70.0;49.0
6156;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2004;;
6157;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2005;;
6158;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2006;;
6159;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2007;;
6160;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2008;;
6161;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2009;860.0;609.0
6162;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2010;970.0;687.0
6163;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2011;1150.0;811.0
6164;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2012;1250.0;877.0
6165;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2013;1160.0;812.0
6166;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2014;1300.0;914.0
6167;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2015;1370.0;965.0
6168;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2016;1300.0;917.0
6169;Totaal mannen en vrouwen;Jonger dan 20 jaar;Migratieachtergrond: Marokko;Slachtoffer;Alle delicten;2017;1420.0;1008.0
