ID;Geslacht;Leeftijd;Migratieachtergrond;HoogstBehaaldOnderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
4172;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019 1e kwartaal;
4173;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019 2e kwartaal;
4174;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019 3e kwartaal;
4175;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019 4e kwartaal;
4176;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2019;
4177;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2020 1e kwartaal;
4178;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2020 2e kwartaal;
4179;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2020 3e kwartaal;
4180;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2020 4e kwartaal;
4181;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2020;
4182;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2021 1e kwartaal;
4183;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2021 2e kwartaal;
4184;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;04 Recht, administratie, handel en za...;2021 3e kwartaal;
4185;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2003 1e kwartaal;
4186;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2003 2e kwartaal;
4187;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2003 3e kwartaal;
4188;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2003 4e kwartaal;
4189;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2003;
4190;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2004 1e kwartaal;
4191;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2004 2e kwartaal;
4192;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2004 3e kwartaal;
4193;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2004 4e kwartaal;
4194;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2004;
4195;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2005 1e kwartaal;
4196;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2005 2e kwartaal;
4197;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2005 3e kwartaal;
4198;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2005 4e kwartaal;
4199;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2005;
4200;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2006 1e kwartaal;
4201;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2006 2e kwartaal;
4202;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2006 3e kwartaal;
4203;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2006 4e kwartaal;
4204;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2006;
4205;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2007 1e kwartaal;
4206;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2007 2e kwartaal;
4207;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2007 3e kwartaal;
4208;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2007 4e kwartaal;
4209;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2007;
4210;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2008 1e kwartaal;
4211;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2008 2e kwartaal;
4212;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2008 3e kwartaal;
4213;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2008 4e kwartaal;
4214;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2008;
4215;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2009 1e kwartaal;
4216;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2009 2e kwartaal;
4217;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2009 3e kwartaal;
4218;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2009 4e kwartaal;
4219;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2009;
4220;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2010 1e kwartaal;
4221;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2010 2e kwartaal;
4222;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2010 3e kwartaal;
4223;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2010 4e kwartaal;
4224;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2010;
4225;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2011 1e kwartaal;
4226;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2011 2e kwartaal;
4227;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2011 3e kwartaal;
4228;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2011 4e kwartaal;
4229;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2011;
4230;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2012 1e kwartaal;
4231;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2012 2e kwartaal;
4232;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2012 3e kwartaal;
4233;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2012 4e kwartaal;
4234;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2012;
4235;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2013 1e kwartaal;
4236;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2013 2e kwartaal;
4237;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2013 3e kwartaal;
4238;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2013 4e kwartaal;
4239;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2013;
4240;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2014 1e kwartaal;
4241;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2014 2e kwartaal;
4242;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2014 3e kwartaal;
4243;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2014 4e kwartaal;
4244;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2014;
4245;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2015 1e kwartaal;
4246;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2015 2e kwartaal;
4247;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2015 3e kwartaal;
4248;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2015 4e kwartaal;
4249;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2015;
4250;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2016 1e kwartaal;
4251;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2016 2e kwartaal;
4252;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2016 3e kwartaal;
4253;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2016 4e kwartaal;
4254;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2016;
4255;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2017 1e kwartaal;
4256;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2017 2e kwartaal;
4257;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2017 3e kwartaal;
4258;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2017 4e kwartaal;
4259;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2017;
4260;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2018 1e kwartaal;
4261;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2018 2e kwartaal;
4262;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2018 3e kwartaal;
4263;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2018 4e kwartaal;
4264;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2018;
4265;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2019 1e kwartaal;
4266;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2019 2e kwartaal;
4267;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2019 3e kwartaal;
4268;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2019 4e kwartaal;
4269;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2019;
4270;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2020 1e kwartaal;
4271;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2020 2e kwartaal;
4272;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2020 3e kwartaal;
4273;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2020 4e kwartaal;
4274;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2020;
4275;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2021 1e kwartaal;
4276;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2021 2e kwartaal;
4277;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;05 Wiskunde, natuurwetenschappen;2021 3e kwartaal;
4278;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2003 1e kwartaal;
4279;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2003 2e kwartaal;
4280;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2003 3e kwartaal;
4281;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2003 4e kwartaal;
4282;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2003;
4283;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2004 1e kwartaal;
4284;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2004 2e kwartaal;
4285;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2004 3e kwartaal;
4286;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2004 4e kwartaal;
4287;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2004;
4288;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2005 1e kwartaal;
4289;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2005 2e kwartaal;
4290;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2005 3e kwartaal;
4291;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2005 4e kwartaal;
4292;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2005;
4293;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2006 1e kwartaal;
4294;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2006 2e kwartaal;
4295;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2006 3e kwartaal;
4296;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2006 4e kwartaal;
4297;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2006;
4298;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2007 1e kwartaal;
4299;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2007 2e kwartaal;
4300;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2007 3e kwartaal;
4301;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2007 4e kwartaal;
4302;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2007;
4303;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2008 1e kwartaal;
4304;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2008 2e kwartaal;
4305;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2008 3e kwartaal;
4306;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2008 4e kwartaal;
4307;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2008;
4308;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2009 1e kwartaal;
4309;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2009 2e kwartaal;
4310;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2009 3e kwartaal;
4311;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2009 4e kwartaal;
4312;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2009;
4313;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2010 1e kwartaal;
4314;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2010 2e kwartaal;
4315;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2010 3e kwartaal;
4316;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2010 4e kwartaal;
4317;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2010;
4318;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2011 1e kwartaal;
4319;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2011 2e kwartaal;
4320;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2011 3e kwartaal;
4321;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2011 4e kwartaal;
4322;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2011;
4323;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2012 1e kwartaal;
4324;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2012 2e kwartaal;
4325;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2012 3e kwartaal;
4326;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2012 4e kwartaal;
4327;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2012;
4328;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2013 1e kwartaal;
4329;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2013 2e kwartaal;
4330;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2013 3e kwartaal;
4331;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2013 4e kwartaal;
4332;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2013;
4333;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2014 1e kwartaal;
4334;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2014 2e kwartaal;
4335;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2014 3e kwartaal;
4336;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2014 4e kwartaal;
4337;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2014;
4338;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2015 1e kwartaal;
4339;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2015 2e kwartaal;
4340;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2015 3e kwartaal;
4341;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2015 4e kwartaal;
4342;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2015;
4343;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2016 1e kwartaal;
4344;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2016 2e kwartaal;
4345;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2016 3e kwartaal;
4346;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2016 4e kwartaal;
4347;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2016;
4348;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2017 1e kwartaal;
4349;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2017 2e kwartaal;
4350;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2017 3e kwartaal;
4351;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2017 4e kwartaal;
4352;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2017;
4353;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2018 1e kwartaal;
4354;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2018 2e kwartaal;
4355;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2018 3e kwartaal;
4356;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2018 4e kwartaal;
4357;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2018;
4358;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2019 1e kwartaal;
4359;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2019 2e kwartaal;
4360;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2019 3e kwartaal;
4361;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2019 4e kwartaal;
4362;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2019;
4363;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2020 1e kwartaal;
4364;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2020 2e kwartaal;
4365;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2020 3e kwartaal;
4366;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2020 4e kwartaal;
4367;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2020;
4368;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2021 1e kwartaal;
4369;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2021 2e kwartaal;
4370;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;06 Informatica;2021 3e kwartaal;
4371;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2003 1e kwartaal;
4372;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2003 2e kwartaal;
4373;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2003 3e kwartaal;
4374;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2003 4e kwartaal;
4375;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2003;
4376;Totaal mannen en vrouwen;15 jaar of ouder;Totaal ;111 Basisonderwijs;07 Techniek, industrie en bouwkunde;2004 1e kwartaal;
