ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
5858;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2023;2.0
5859;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Leeftijd: 65 tot 75 jaar;2024;1.0
5860;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;
5861;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;7.0
5862;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;5.0
5863;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;5.0
5864;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;2 Havo, vwo, mbo2-4;2021;
5865;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;2 Havo, vwo, mbo2-4;2022;4.0
5866;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;2 Havo, vwo, mbo2-4;2023;6.0
5867;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;2 Havo, vwo, mbo2-4;2024;3.0
5868;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;3 Hbo, wo;2021;
5869;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;3 Hbo, wo;2022;3.0
5870;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;3 Hbo, wo;2023;3.0
5871;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;3 Hbo, wo;2024;4.0
5872;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Onderwijsniveau: onbekend;2021;
5873;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Onderwijsniveau: onbekend;2022;0.0
5874;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Onderwijsniveau: onbekend;2023;0.0
5875;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Mannen;Onderwijsniveau: onbekend;2024;0.0
5876;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Totaal personen;2021;
5877;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Totaal personen;2022;15.0
5878;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Totaal personen;2023;16.0
5879;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Totaal personen;2024;12.0
5880;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;
5881;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;2.0
5882;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;2.0
5883;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;1.0
5884;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;
5885;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;5.0
5886;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;5.0
5887;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;6.0
5888;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;
5889;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;3.0
5890;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;2.0
5891;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;3.0
5892;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;
5893;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;2.0
5894;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;3.0
5895;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;3.0
5896;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;
5897;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;8.0
5898;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;9.0
5899;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;5.0
5900;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;
5901;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;4.0
5902;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;4.0
5903;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;3.0
5904;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;
5905;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;3.0
5906;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;3.0
5907;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;2.0
5908;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;
5909;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;1.0
5910;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;2.0
5911;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;0.0
5912;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;
5913;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;5.0
5914;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;5.0
5915;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;3.0
5916;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;2 Havo, vwo, mbo2-4;2021;
5917;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;2 Havo, vwo, mbo2-4;2022;5.0
5918;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;2 Havo, vwo, mbo2-4;2023;6.0
5919;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;2 Havo, vwo, mbo2-4;2024;5.0
5920;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;3 Hbo, wo;2021;
5921;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;3 Hbo, wo;2022;4.0
5922;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;3 Hbo, wo;2023;5.0
5923;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;3 Hbo, wo;2024;4.0
5924;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Onderwijsniveau: onbekend;2021;
5925;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Onderwijsniveau: onbekend;2022;0.0
5926;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Onderwijsniveau: onbekend;2023;0.0
5927;Niet gezocht of niet beschikbaar;Krijgen van werk: sterk belemmerd;Vrouwen;Onderwijsniveau: onbekend;2024;0.0
5928;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Totaal personen;2021;
5929;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Totaal personen;2022;8.0
5930;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Totaal personen;2023;6.0
5931;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Totaal personen;2024;7.0
5932;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;
5933;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;1.0
5934;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;1.0
5935;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;1.0
5936;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;
5937;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;2.0
5938;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;2.0
5939;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;2.0
5940;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;
5941;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;1.0
5942;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;1.0
5943;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;1.0
5944;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;
5945;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;1.0
5946;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;1.0
5947;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;1.0
5948;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;
5949;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;4.0
5950;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;3.0
5951;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;4.0
5952;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;
5953;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;2.0
5954;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;1.0
5955;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;1.0
5956;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;
5957;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;2.0
5958;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;1.0
5959;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;2.0
5960;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;
5961;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;0.0
5962;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;0.0
5963;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;1.0
5964;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;
5965;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;4.0
5966;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;3.0
5967;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;2.0
5968;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;
5969;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;2.0
5970;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;1.0
5971;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;3.0
5972;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2021;
5973;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2022;2.0
5974;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2023;1.0
5975;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2024;1.0
5976;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;
5977;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;0.0
5978;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;0.0
5979;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;0.0
5980;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Totaal personen;2021;
5981;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Totaal personen;2022;4.0
5982;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Totaal personen;2023;2.0
5983;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Totaal personen;2024;3.0
5984;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2021;
5985;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2022;1.0
5986;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2023;0.0
5987;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2024;0.0
5988;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2021;
5989;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2022;1.0
5990;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2023;1.0
5991;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2024;1.0
5992;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2021;
5993;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2022;1.0
5994;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2023;0.0
5995;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2024;1.0
5996;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2021;
5997;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2022;1.0
5998;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2023;0.0
5999;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2024;0.0
6000;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2021;
6001;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2022;2.0
6002;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2023;1.0
6003;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2024;2.0
6004;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2021;
6005;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2022;1.0
6006;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2023;1.0
6007;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2024;0.0
6008;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2021;
6009;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2022;0.0
6010;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2023;0.0
6011;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2024;1.0
6012;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2021;
6013;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2022;0.0
6014;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2023;0.0
6015;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2024;1.0
6016;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;
6017;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;3.0
6018;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;1.0
6019;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;1.0
6020;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;2 Havo, vwo, mbo2-4;2021;
6021;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;2 Havo, vwo, mbo2-4;2022;1.0
6022;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;2 Havo, vwo, mbo2-4;2023;1.0
6023;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;2 Havo, vwo, mbo2-4;2024;2.0
6024;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;3 Hbo, wo;2021;
6025;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;3 Hbo, wo;2022;0.0
6026;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;3 Hbo, wo;2023;1.0
6027;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;3 Hbo, wo;2024;0.0
6028;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Onderwijsniveau: onbekend;2021;
6029;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Onderwijsniveau: onbekend;2022;0.0
6030;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Onderwijsniveau: onbekend;2023;0.0
6031;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Mannen;Onderwijsniveau: onbekend;2024;0.0
6032;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Totaal personen;2021;
6033;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Totaal personen;2022;4.0
6034;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Totaal personen;2023;4.0
6035;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Totaal personen;2024;4.0
6036;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;
6037;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;0.0
6038;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;0.0
6039;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;1.0
6040;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;
6041;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;1.0
6042;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;2.0
6043;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;1.0
6044;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;
6045;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;1.0
6046;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;1.0
6047;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;0.0
6048;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;
6049;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;1.0
6050;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;1.0
6051;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;1.0
6052;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;
6053;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;2.0
6054;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;2.0
6055;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;2.0
6056;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;
6057;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;0.0
6058;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;1.0
6059;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;1.0
6060;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;
6061;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;2.0
6062;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;1.0
6063;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;1.0
6064;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;
6065;Niet gezocht of niet beschikbaar;Krijgen van werk: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;0.0
