ID;Bouwfasen;Regio;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
8035;Nog niet begonnen bouwwerken;Noord-Holland (PV);2024;344;85;259;216.0;9.0;14.0;11.0;0.0;8.0;0.0;1.0;0.0;0.0
8036;Nog niet begonnen bouwwerken;Noord-Holland (PV);2025 januari;182;66;116;68.0;;;;;;;;;
8037;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 januari;635;272;364;148.0;9.0;6.0;9.0;4.0;147.0;0.0;18.0;1.0;20.0
8038;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 februari;542;199;343;242.0;9.0;10.0;8.0;23.0;17.0;0.0;13.0;2.0;20.0
8039;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 maart;632;202;429;323.0;7.0;6.0;16.0;29.0;17.0;6.0;18.0;2.0;4.0
8040;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 1e kwartaal;632;202;429;323.0;7.0;6.0;16.0;29.0;17.0;6.0;18.0;2.0;4.0
8041;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 april;550;172;378;266.0;9.0;13.0;17.0;14.0;13.0;6.0;21.0;9.0;9.0
8042;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 mei;530;133;397;245.0;7.0;34.0;14.0;25.0;27.0;6.0;21.0;11.0;6.0
8043;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 juni;451;110;341;188.0;8.0;27.0;27.0;18.0;24.0;0.0;12.0;30.0;7.0
8044;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 2e kwartaal;451;110;341;188.0;8.0;27.0;27.0;18.0;24.0;0.0;12.0;30.0;7.0
8045;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 juli;456;165;291;190.0;11.0;3.0;23.0;2.0;12.0;0.0;12.0;32.0;6.0
8046;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 augustus;370;132;238;161.0;7.0;2.0;5.0;2.0;8.0;0.0;13.0;34.0;7.0
8047;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 september;351;143;208;147.0;12.0;2.0;4.0;3.0;11.0;0.0;7.0;14.0;8.0
8048;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 3e kwartaal;351;143;208;147.0;12.0;2.0;4.0;3.0;11.0;0.0;7.0;14.0;8.0
8049;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 oktober;377;144;233;167.0;12.0;2.0;5.0;16.0;11.0;0.0;4.0;14.0;3.0
8050;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 november;393;144;250;137.0;5.0;3.0;22.0;16.0;2.0;0.0;35.0;20.0;10.0
8051;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 december;459;157;302;177.0;5.0;3.0;24.0;17.0;4.0;0.0;35.0;27.0;10.0
8052;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015 4e kwartaal;459;157;302;177.0;5.0;3.0;24.0;17.0;4.0;0.0;35.0;27.0;10.0
8053;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2015;459;157;302;177.0;5.0;3.0;24.0;17.0;4.0;0.0;35.0;27.0;10.0
8054;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 januari;387;124;264;161.0;5.0;5.0;6.0;15.0;5.0;0.0;39.0;18.0;9.0
8055;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 februari;381;156;225;156.0;6.0;8.0;9.0;2.0;5.0;0.0;20.0;10.0;9.0
8056;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 maart;395;161;234;163.0;8.0;12.0;9.0;2.0;8.0;0.0;19.0;3.0;9.0
8057;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 1e kwartaal;395;161;234;163.0;8.0;12.0;9.0;2.0;8.0;0.0;19.0;3.0;9.0
8058;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 april;396;137;259;176.0;7.0;16.0;21.0;1.0;6.0;0.0;18.0;3.0;11.0
8059;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 mei;437;148;289;181.0;7.0;10.0;21.0;24.0;11.0;0.0;5.0;9.0;21.0
8060;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 juni;420;140;280;198.0;6.0;5.0;3.0;25.0;11.0;0.0;2.0;11.0;20.0
8061;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 2e kwartaal;420;140;280;198.0;6.0;5.0;3.0;25.0;11.0;0.0;2.0;11.0;20.0
8062;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 juli;476;176;301;238.0;4.0;6.0;2.0;2.0;5.0;0.0;10.0;11.0;22.0
8063;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 augustus;395;151;245;179.0;10.0;5.0;5.0;21.0;6.0;0.0;10.0;3.0;6.0
8064;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 september;532;155;377;228.0;11.0;10.0;20.0;53.0;3.0;0.0;16.0;1.0;36.0
8065;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 3e kwartaal;532;155;377;228.0;11.0;10.0;20.0;53.0;3.0;0.0;16.0;1.0;36.0
8066;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 oktober;584;129;455;339.0;6.0;10.0;17.0;32.0;9.0;0.0;7.0;1.0;34.0
8067;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 november;569;126;443;319.0;14.0;42.0;10.0;1.0;13.0;0.0;7.0;2.0;33.0
8068;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 december;660;188;472;283.0;14.0;45.0;15.0;3.0;9.0;0.0;4.0;8.0;91.0
8069;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016 4e kwartaal;660;188;472;283.0;14.0;45.0;15.0;3.0;9.0;0.0;4.0;8.0;91.0
8070;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2016;660;188;472;283.0;14.0;45.0;15.0;3.0;9.0;0.0;4.0;8.0;91.0
8071;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 januari;515;126;389;231.0;7.0;13.0;8.0;10.0;4.0;0.0;6.0;18.0;92.0
8072;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 februari;650;168;482;241.0;24.0;40.0;12.0;26.0;7.0;0.0;13.0;23.0;96.0
8073;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 maart;657;151;506;309.0;25.0;42.0;33.0;38.0;9.0;0.0;19.0;23.0;8.0
8074;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 1e kwartaal;657;151;506;309.0;25.0;42.0;33.0;38.0;9.0;0.0;19.0;23.0;8.0
8075;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 april;775;133;642;501.0;10.0;15.0;44.0;24.0;7.0;0.0;17.0;15.0;9.0
8076;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 mei;469;150;319;229.0;4.0;17.0;27.0;7.0;5.0;0.0;12.0;9.0;8.0
8077;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 juni;482;170;312;228.0;14.0;22.0;11.0;3.0;5.0;0.0;16.0;4.0;8.0
8078;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 2e kwartaal;482;170;312;228.0;14.0;22.0;11.0;3.0;5.0;0.0;16.0;4.0;8.0
8079;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 juli;614;168;446;349.0;15.0;21.0;22.0;3.0;8.0;0.0;19.0;4.0;6.0
8080;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 augustus;460;163;297;215.0;9.0;14.0;19.0;4.0;12.0;0.0;16.0;4.0;3.0
8081;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 september;585;138;448;351.0;10.0;34.0;15.0;5.0;8.0;0.0;4.0;14.0;7.0
8082;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 3e kwartaal;585;138;448;351.0;10.0;34.0;15.0;5.0;8.0;0.0;4.0;14.0;7.0
8083;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 oktober;711;194;518;411.0;9.0;40.0;15.0;8.0;3.0;6.0;2.0;13.0;10.0
8084;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 november;604;158;446;347.0;9.0;14.0;10.0;14.0;4.0;6.0;9.0;23.0;10.0
8085;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 december;604;199;405;307.0;9.0;13.0;14.0;14.0;6.0;6.0;9.0;19.0;10.0
8086;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017 4e kwartaal;604;199;405;307.0;9.0;13.0;14.0;14.0;6.0;6.0;9.0;19.0;10.0
8087;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2017;604;199;405;307.0;9.0;13.0;14.0;14.0;6.0;6.0;9.0;19.0;10.0
8088;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 januari;559;158;401;268.0;;;;;;;;;
8089;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 februari;569;136;432;278.0;;;;;;;;;
8090;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 maart;556;137;419;303.0;;;;;;;;;
8091;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 1e kwartaal;556;137;419;303.0;;;;;;;;;
8092;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 april;724;177;547;374.0;;;;;;;;;
8093;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 mei;683;149;534;243.0;;;;;;;;;
8094;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 juni;818;208;611;341.0;;;;;;;;;
8095;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 2e kwartaal;818;208;611;341.0;;;;;;;;;
8096;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 juli;763;218;545;379.0;;;;;;;;;
8097;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 augustus;646;177;469;296.0;;;;;;;;;
8098;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 september;644;195;449;318.0;;;;;;;;;
8099;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 3e kwartaal;644;195;449;318.0;;;;;;;;;
8100;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 oktober;906;215;691;537.0;;;;;;;;;
8101;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 november;759;208;551;385.0;;;;;;;;;
8102;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 december;671;226;445;288.0;;;;;;;;;
8103;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018 4e kwartaal;671;226;445;288.0;;;;;;;;;
8104;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2018;671;226;445;288.0;8.0;47.0;19.0;19.0;7.0;1.0;13.0;20.0;24.0
8105;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 januari;674;234;439;289.0;;;;;;;;;
8106;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 februari;579;207;372;211.0;;;;;;;;;
8107;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 maart;628;215;412;273.0;;;;;;;;;
8108;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 1e kwartaal;628;215;412;273.0;;;;;;;;;
8109;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 april;552;171;381;234.0;;;;;;;;;
8110;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 mei;543;179;364;215.0;;;;;;;;;
8111;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 juni;550;142;408;260.0;;;;;;;;;
8112;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 2e kwartaal;550;142;408;260.0;;;;;;;;;
8113;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 juli;916;294;623;397.0;;;;;;;;;
8114;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 augustus;703;162;541;319.0;;;;;;;;;
8115;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 september;601;168;434;281.0;;;;;;;;;
8116;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 3e kwartaal;601;168;434;281.0;;;;;;;;;
8117;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 oktober;636;203;433;279.0;;;;;;;;;
8118;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 november;723;225;498;267.0;;;;;;;;;
8119;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 december;803;215;589;386.0;;;;;;;;;
8120;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019 4e kwartaal;803;215;589;386.0;;;;;;;;;
8121;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2019;803;215;589;386.0;5.0;92.0;19.0;8.0;11.0;1.0;6.0;27.0;34.0
8122;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 januari;566;191;375;214.0;;;;;;;;;
8123;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 februari;591;234;357;200.0;;;;;;;;;
8124;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 maart;704;262;442;319.0;;;;;;;;;
8125;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 1e kwartaal;704;262;442;319.0;;;;;;;;;
8126;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 april;729;237;492;305.0;;;;;;;;;
8127;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 mei;773;300;473;246.0;;;;;;;;;
8128;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 juni;689;195;495;251.0;;;;;;;;;
8129;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 2e kwartaal;689;195;495;251.0;;;;;;;;;
8130;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 juli;833;202;631;301.0;;;;;;;;;
8131;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 augustus;660;184;475;215.0;;;;;;;;;
8132;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 september;594;171;423;264.0;;;;;;;;;
8133;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 3e kwartaal;594;171;423;264.0;;;;;;;;;
8134;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 oktober;827;181;646;499.0;;;;;;;;;
8135;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 november;766;218;548;384.0;;;;;;;;;
8136;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 december;943;247;696;492.0;;;;;;;;;
8137;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020 4e kwartaal;943;247;696;492.0;;;;;;;;;
8138;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2020;943;247;696;492.0;6.0;38.0;17.0;27.0;55.0;0.0;34.0;15.0;11.0
8139;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 januari;797;201;597;356.0;;;;;;;;;
8140;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 februari;754;177;577;366.0;;;;;;;;;
8141;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 maart;921;143;778;533.0;;;;;;;;;
8142;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 1e kwartaal;921;143;778;533.0;;;;;;;;;
8143;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 april;805;179;626;429.0;;;;;;;;;
8144;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 mei;725;220;505;319.0;;;;;;;;;
8145;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 juni;652;210;442;299.0;;;;;;;;;
8146;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 2e kwartaal;652;210;442;299.0;;;;;;;;;
8147;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 juli;953;302;651;382.0;;;;;;;;;
8148;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 augustus;812;284;529;277.0;;;;;;;;;
8149;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 september;775;263;513;272.0;;;;;;;;;
8150;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 3e kwartaal;775;263;513;272.0;;;;;;;;;
8151;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 oktober;841;199;642;484.0;;;;;;;;;
8152;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 november;906;176;730;525.0;;;;;;;;;
8153;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 december;1000;181;819;591.0;;;;;;;;;
8154;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021 4e kwartaal;1000;181;819;591.0;;;;;;;;;
8155;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2021;1000;181;819;591.0;6.0;51.0;11.0;93.0;12.0;7.0;24.0;12.0;13.0
8156;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 januari;703;152;551;414.0;;;;;;;;;
8157;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 februari;532;164;368;272.0;;;;;;;;;
8158;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 maart;823;196;627;463.0;;;;;;;;;
8159;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 1e kwartaal;823;196;627;463.0;;;;;;;;;
8160;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 april;634;165;469;321.0;;;;;;;;;
8161;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 mei;660;177;483;293.0;;;;;;;;;
8162;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 juni;839;163;677;484.0;;;;;;;;;
8163;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 2e kwartaal;839;163;677;484.0;;;;;;;;;
8164;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 juli;960;218;742;583.0;;;;;;;;;
8165;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 augustus;617;238;379;240.0;;;;;;;;;
8166;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 september;650;273;377;239.0;;;;;;;;;
8167;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 3e kwartaal;650;273;377;239.0;;;;;;;;;
8168;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 oktober;777;191;586;399.0;;;;;;;;;
8169;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 november;752;191;561;274.0;;;;;;;;;
8170;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 december;589;169;420;180.0;;;;;;;;;
8171;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022 4e kwartaal;589;169;420;180.0;;;;;;;;;
8172;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2022;589;169;420;180.0;5.0;12.0;35.0;29.0;3.0;85.0;31.0;31.0;9.0
8173;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 januari;543;136;407;201.0;;;;;;;;;
8174;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 februari;428;109;319;104.0;;;;;;;;;
8175;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 maart;590;167;424;191.0;;;;;;;;;
8176;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 1e kwartaal;590;167;424;191.0;;;;;;;;;
8177;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 april;789;187;602;400.0;;;;;;;;;
8178;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 mei;637;183;454;227.0;;;;;;;;;
8179;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 juni;847;224;624;340.0;;;;;;;;;
8180;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 2e kwartaal;847;224;624;340.0;;;;;;;;;
8181;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 juli;631;263;368;197.0;;;;;;;;;
8182;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 augustus;627;282;344;174.0;;;;;;;;;
8183;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 september;682;252;430;270.0;;;;;;;;;
8184;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 3e kwartaal;682;252;430;270.0;;;;;;;;;
8185;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 oktober;780;246;534;228.0;;;;;;;;;
8186;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 november;874;223;651;316.0;;;;;;;;;
8187;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 december;766;228;538;249.0;;;;;;;;;
8188;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023 4e kwartaal;766;228;538;249.0;;;;;;;;;
8189;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2023;766;228;538;249.0;29.0;44.0;17.0;51.0;28.0;1.0;90.0;25.0;5.0
8190;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 januari;651;249;402;177.0;;;;;;;;;
8191;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 februari;1004;264;740;544.0;;;;;;;;;
8192;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 maart;765;199;567;382.0;;;;;;;;;
8193;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 1e kwartaal;765;199;567;382.0;;;;;;;;;
8194;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 april;708;169;539;273.0;;;;;;;;;
8195;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 mei;1054;151;903;504.0;;;;;;;;;
8196;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 juni;979;165;814;423.0;;;;;;;;;
8197;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 2e kwartaal;979;165;814;423.0;;;;;;;;;
8198;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 juli;1156;389;767;459.0;;;;;;;;;
8199;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 augustus;663;317;345;166.0;;;;;;;;;
8200;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 september;732;365;367;174.0;;;;;;;;;
8201;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 3e kwartaal;732;365;367;174.0;;;;;;;;;
8202;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 oktober;1006;309;697;458.0;;;;;;;;;
8203;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 november;1176;233;943;762.0;;;;;;;;;
8204;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 december;935;248;687;555.0;;;;;;;;;
8205;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024 4e kwartaal;935;248;687;555.0;;;;;;;;;
8206;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2024;935;248;687;555.0;4.0;25.0;9.0;13.0;32.0;0.0;3.0;42.0;4.0
8207;Nog niet begonnen bouwwerken;Zuid-Holland (PV);2025 januari;676;231;445;282.0;;;;;;;;;
8208;Nog niet begonnen bouwwerken;Zeeland (PV);2015 januari;49;9;40;30.0;2.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0
8209;Nog niet begonnen bouwwerken;Zeeland (PV);2015 februari;59;12;46;39.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0
8210;Nog niet begonnen bouwwerken;Zeeland (PV);2015 maart;91;18;73;58.0;4.0;2.0;4.0;0.0;3.0;0.0;0.0;1.0;1.0
8211;Nog niet begonnen bouwwerken;Zeeland (PV);2015 1e kwartaal;91;18;73;58.0;4.0;2.0;4.0;0.0;3.0;0.0;0.0;1.0;1.0
8212;Nog niet begonnen bouwwerken;Zeeland (PV);2015 april;101;21;80;66.0;3.0;2.0;3.0;0.0;4.0;0.0;0.0;2.0;1.0
8213;Nog niet begonnen bouwwerken;Zeeland (PV);2015 mei;67;17;49;38.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;2.0
8214;Nog niet begonnen bouwwerken;Zeeland (PV);2015 juni;62;16;45;31.0;3.0;0.0;5.0;0.0;4.0;0.0;0.0;1.0;1.0
8215;Nog niet begonnen bouwwerken;Zeeland (PV);2015 2e kwartaal;62;16;45;31.0;3.0;0.0;5.0;0.0;4.0;0.0;0.0;1.0;1.0
8216;Nog niet begonnen bouwwerken;Zeeland (PV);2015 juli;65;15;50;33.0;6.0;1.0;4.0;0.0;5.0;0.0;0.0;0.0;1.0
8217;Nog niet begonnen bouwwerken;Zeeland (PV);2015 augustus;41;15;26;14.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
8218;Nog niet begonnen bouwwerken;Zeeland (PV);2015 september;29;10;19;12.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8219;Nog niet begonnen bouwwerken;Zeeland (PV);2015 3e kwartaal;29;10;19;12.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8220;Nog niet begonnen bouwwerken;Zeeland (PV);2015 oktober;33;11;22;16.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0
8221;Nog niet begonnen bouwwerken;Zeeland (PV);2015 november;44;17;27;20.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0
8222;Nog niet begonnen bouwwerken;Zeeland (PV);2015 december;50;20;30;23.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
8223;Nog niet begonnen bouwwerken;Zeeland (PV);2015 4e kwartaal;50;20;30;23.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
8224;Nog niet begonnen bouwwerken;Zeeland (PV);2015;50;20;30;23.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0
8225;Nog niet begonnen bouwwerken;Zeeland (PV);2016 januari;72;26;45;24.0;12.0;1.0;4.0;0.0;2.0;0.0;0.0;0.0;3.0
8226;Nog niet begonnen bouwwerken;Zeeland (PV);2016 februari;77;17;60;27.0;24.0;1.0;5.0;2.0;1.0;0.0;0.0;0.0;1.0
8227;Nog niet begonnen bouwwerken;Zeeland (PV);2016 maart;69;15;54;29.0;19.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0
8228;Nog niet begonnen bouwwerken;Zeeland (PV);2016 1e kwartaal;69;15;54;29.0;19.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0
8229;Nog niet begonnen bouwwerken;Zeeland (PV);2016 april;66;22;44;27.0;8.0;1.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0
8230;Nog niet begonnen bouwwerken;Zeeland (PV);2016 mei;73;21;52;29.0;3.0;9.0;3.0;0.0;5.0;0.0;2.0;1.0;1.0
8231;Nog niet begonnen bouwwerken;Zeeland (PV);2016 juni;71;23;49;28.0;3.0;10.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0
8232;Nog niet begonnen bouwwerken;Zeeland (PV);2016 2e kwartaal;71;23;49;28.0;3.0;10.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0
8233;Nog niet begonnen bouwwerken;Zeeland (PV);2016 juli;57;15;42;28.0;4.0;1.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0
8234;Nog niet begonnen bouwwerken;Zeeland (PV);2016 augustus;65;15;50;29.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0
8235;Nog niet begonnen bouwwerken;Zeeland (PV);2016 september;78;7;71;34.0;5.0;23.0;2.0;0.0;0.0;0.0;0.0;4.0;1.0
