ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2010_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
3290;59-60 Film,TV en radio;1995;125.0;113.0;;110.8
3291;59-60 Film,TV en radio;1996;125.0;117.0;4.0;106.6
3292;59-60 Film,TV en radio;1997;131.0;129.0;9.6;101.9
3293;59-60 Film,TV en radio;1998;161.0;164.0;27.5;98.2
3294;59-60 Film,TV en radio;1999;162.0;167.0;1.9;97.0
3295;59-60 Film,TV en radio;2000;166.0;173.0;3.7;95.9
3296;59-60 Film,TV en radio;2001;207.0;214.0;23.5;96.8
3297;59-60 Film,TV en radio;2002;216.0;221.0;3.4;97.7
3298;59-60 Film,TV en radio;2003;186.0;192.0;-13.0;96.7
3299;59-60 Film,TV en radio;2004;203.0;212.0;10.2;95.8
3300;59-60 Film,TV en radio;2005;197.0;207.0;-2.5;95.3
3301;59-60 Film,TV en radio;2006;229.0;233.0;12.7;98.3
3302;59-60 Film,TV en radio;2007;217.0;221.0;-5.2;98.3
3303;59-60 Film,TV en radio;2008;284.0;287.0;30.0;99.0
3304;59-60 Film,TV en radio;2009;285.0;281.0;-2.1;101.5
3305;59-60 Film,TV en radio;2010;274.0;274.0;-2.5;100.0
3306;59-60 Film,TV en radio;2011;311.0;312.0;13.9;99.7
3307;59-60 Film,TV en radio;2012;268.0;269.0;-13.8;99.7
3308;59-60 Film,TV en radio;2013;297.0;297.0;10.4;100.0
3309;59-60 Film,TV en radio;2014;307.0;307.0;3.4;100.0
3310;59-60 Film,TV en radio;2015;439.0;440.0;43.3;99.8
3311;59-60 Film,TV en radio;2016;;;;
3312;61 Telecommunicatie;1969;;;;
3313;61 Telecommunicatie;1970;;;;
3314;61 Telecommunicatie;1971;;;;
3315;61 Telecommunicatie;1972;;;;
3316;61 Telecommunicatie;1973;;;;
3317;61 Telecommunicatie;1974;;;;
3318;61 Telecommunicatie;1975;;;;
3319;61 Telecommunicatie;1976;;;;
3320;61 Telecommunicatie;1977;;;;
3321;61 Telecommunicatie;1978;;;;
3322;61 Telecommunicatie;1979;;;;
3323;61 Telecommunicatie;1980;;;;
3324;61 Telecommunicatie;1981;;;;
3325;61 Telecommunicatie;1982;;;;
3326;61 Telecommunicatie;1983;;;;
3327;61 Telecommunicatie;1984;;;;
3328;61 Telecommunicatie;1985;;;;
3329;61 Telecommunicatie;1986;;;;
3330;61 Telecommunicatie;1987;;;;
3331;61 Telecommunicatie;1988;;;;
3332;61 Telecommunicatie;1989;;;;
3333;61 Telecommunicatie;1990;;;;
3334;61 Telecommunicatie;1991;;;;
3335;61 Telecommunicatie;1992;;;;
3336;61 Telecommunicatie;1993;;;;
3337;61 Telecommunicatie;1994;;;;
3338;61 Telecommunicatie;1995;1414.0;1891.0;;74.8
3339;61 Telecommunicatie;1996;1691.0;2157.0;14.1;78.4
3340;61 Telecommunicatie;1997;2594.0;3174.0;47.1;81.7
3341;61 Telecommunicatie;1998;2937.0;3544.0;11.7;82.9
3342;61 Telecommunicatie;1999;4946.0;5964.0;68.3;82.9
3343;61 Telecommunicatie;2000;5425.0;6381.0;7.0;85.0
3344;61 Telecommunicatie;2001;4340.0;5025.0;-21.3;86.4
3345;61 Telecommunicatie;2002;2478.0;2781.0;-44.7;89.1
3346;61 Telecommunicatie;2003;1920.0;2151.0;-22.6;89.2
3347;61 Telecommunicatie;2004;2047.0;2281.0;6.0;89.7
3348;61 Telecommunicatie;2005;2418.0;2678.0;17.4;90.3
3349;61 Telecommunicatie;2006;2442.0;2676.0;-0.1;91.3
3350;61 Telecommunicatie;2007;2319.0;2493.0;-6.8;93.0
3351;61 Telecommunicatie;2008;2422.0;2530.0;1.5;95.7
3352;61 Telecommunicatie;2009;2079.0;2148.0;-15.1;96.8
3353;61 Telecommunicatie;2010;1859.0;1859.0;-13.5;100.0
3354;61 Telecommunicatie;2011;2162.0;2163.0;16.4;100.0
3355;61 Telecommunicatie;2012;2048.0;2041.0;-5.6;100.3
3356;61 Telecommunicatie;2013;2090.0;2087.0;2.2;100.2
3357;61 Telecommunicatie;2014;2603.0;2602.0;24.7;100.0
3358;61 Telecommunicatie;2015;2204.0;2195.0;-15.6;100.4
3359;61 Telecommunicatie;2016;;;;
3360;62-63 IT- en informatiedienstverlening;1969;;;;
3361;62-63 IT- en informatiedienstverlening;1970;;;;
3362;62-63 IT- en informatiedienstverlening;1971;;;;
3363;62-63 IT- en informatiedienstverlening;1972;;;;
3364;62-63 IT- en informatiedienstverlening;1973;;;;
3365;62-63 IT- en informatiedienstverlening;1974;;;;
3366;62-63 IT- en informatiedienstverlening;1975;;;;
3367;62-63 IT- en informatiedienstverlening;1976;;;;
3368;62-63 IT- en informatiedienstverlening;1977;;;;
3369;62-63 IT- en informatiedienstverlening;1978;;;;
3370;62-63 IT- en informatiedienstverlening;1979;;;;
3371;62-63 IT- en informatiedienstverlening;1980;;;;
3372;62-63 IT- en informatiedienstverlening;1981;;;;
3373;62-63 IT- en informatiedienstverlening;1982;;;;
3374;62-63 IT- en informatiedienstverlening;1983;;;;
3375;62-63 IT- en informatiedienstverlening;1984;;;;
3376;62-63 IT- en informatiedienstverlening;1985;;;;
3377;62-63 IT- en informatiedienstverlening;1986;;;;
3378;62-63 IT- en informatiedienstverlening;1987;;;;
3379;62-63 IT- en informatiedienstverlening;1988;;;;
3380;62-63 IT- en informatiedienstverlening;1989;;;;
3381;62-63 IT- en informatiedienstverlening;1990;;;;
3382;62-63 IT- en informatiedienstverlening;1991;;;;
3383;62-63 IT- en informatiedienstverlening;1992;;;;
3384;62-63 IT- en informatiedienstverlening;1993;;;;
3385;62-63 IT- en informatiedienstverlening;1994;;;;
3386;62-63 IT- en informatiedienstverlening;1995;478.0;451.0;;105.9
3387;62-63 IT- en informatiedienstverlening;1996;627.0;625.0;38.5;100.3
3388;62-63 IT- en informatiedienstverlening;1997;680.0;613.0;-1.9;110.9
3389;62-63 IT- en informatiedienstverlening;1998;800.0;759.0;23.8;105.4
3390;62-63 IT- en informatiedienstverlening;1999;1004.0;988.0;30.1;101.6
3391;62-63 IT- en informatiedienstverlening;2000;1010.0;1003.0;1.5;100.7
3392;62-63 IT- en informatiedienstverlening;2001;1043.0;1053.0;5.0;99.0
3393;62-63 IT- en informatiedienstverlening;2002;882.0;878.0;-16.7;100.5
3394;62-63 IT- en informatiedienstverlening;2003;880.0;876.0;-0.2;100.5
3395;62-63 IT- en informatiedienstverlening;2004;1010.0;1010.0;15.3;100.0
3396;62-63 IT- en informatiedienstverlening;2005;1090.0;1099.0;8.8;99.2
3397;62-63 IT- en informatiedienstverlening;2006;1196.0;1207.0;9.8;99.1
3398;62-63 IT- en informatiedienstverlening;2007;1459.0;1463.0;21.2;99.7
3399;62-63 IT- en informatiedienstverlening;2008;1511.0;1524.0;4.2;99.1
3400;62-63 IT- en informatiedienstverlening;2009;1284.0;1302.0;-14.6;98.7
3401;62-63 IT- en informatiedienstverlening;2010;1413.0;1413.0;8.6;100.0
3402;62-63 IT- en informatiedienstverlening;2011;1426.0;1446.0;2.3;98.6
3403;62-63 IT- en informatiedienstverlening;2012;1605.0;1631.0;12.8;98.4
3404;62-63 IT- en informatiedienstverlening;2013;1502.0;1524.0;-6.5;98.6
3405;62-63 IT- en informatiedienstverlening;2014;1555.0;1575.0;3.3;98.8
3406;62-63 IT- en informatiedienstverlening;2015;2518.0;2566.0;63.0;98.1
3407;62-63 IT- en informatiedienstverlening;2016;;;;
3408;62 IT-dienstverlening;1969;;;;
3409;62 IT-dienstverlening;1970;;;;
3410;62 IT-dienstverlening;1971;;;;
3411;62 IT-dienstverlening;1972;;;;
3412;62 IT-dienstverlening;1973;;;;
3413;62 IT-dienstverlening;1974;;;;
3414;62 IT-dienstverlening;1975;;;;
3415;62 IT-dienstverlening;1976;;;;
3416;62 IT-dienstverlening;1977;;;;
3417;62 IT-dienstverlening;1978;;;;
3418;62 IT-dienstverlening;1979;;;;
3419;62 IT-dienstverlening;1980;;;;
3420;62 IT-dienstverlening;1981;;;;
3421;62 IT-dienstverlening;1982;;;;
3422;62 IT-dienstverlening;1983;;;;
3423;62 IT-dienstverlening;1984;;;;
3424;62 IT-dienstverlening;1985;;;;
3425;62 IT-dienstverlening;1986;;;;
3426;62 IT-dienstverlening;1987;;;;
3427;62 IT-dienstverlening;1988;;;;
3428;62 IT-dienstverlening;1989;;;;
3429;62 IT-dienstverlening;1990;;;;
3430;62 IT-dienstverlening;1991;;;;
3431;62 IT-dienstverlening;1992;;;;
3432;62 IT-dienstverlening;1993;;;;
3433;62 IT-dienstverlening;1994;;;;
3434;62 IT-dienstverlening;1995;415.0;392.0;;105.9
3435;62 IT-dienstverlening;1996;555.0;556.0;41.9;99.8
3436;62 IT-dienstverlening;1997;606.0;540.0;-2.9;112.2
3437;62 IT-dienstverlening;1998;721.0;679.0;25.7;106.2
3438;62 IT-dienstverlening;1999;909.0;889.0;30.9;102.2
3439;62 IT-dienstverlening;2000;913.0;903.0;1.5;101.1
3440;62 IT-dienstverlening;2001;947.0;954.0;5.7;99.2
3441;62 IT-dienstverlening;2002;774.0;765.0;-19.9;101.2
3442;62 IT-dienstverlening;2003;765.0;760.0;-0.6;100.7
3443;62 IT-dienstverlening;2004;874.0;872.0;14.8;100.2
3444;62 IT-dienstverlening;2005;942.0;946.0;8.5;99.6
3445;62 IT-dienstverlening;2006;1032.0;1037.0;9.7;99.5
3446;62 IT-dienstverlening;2007;1263.0;1263.0;21.7;100.0
3447;62 IT-dienstverlening;2008;1302.0;1311.0;3.8;99.3
3448;62 IT-dienstverlening;2009;1109.0;1122.0;-14.4;98.8
3449;62 IT-dienstverlening;2010;1175.0;1175.0;4.7;100.0
3450;62 IT-dienstverlening;2011;1194.0;1210.0;3.0;98.7
3451;62 IT-dienstverlening;2012;1279.0;1298.0;7.3;98.5
3452;62 IT-dienstverlening;2013;1221.0;1237.0;-4.7;98.7
3453;62 IT-dienstverlening;2014;1270.0;1282.0;3.6;99.1
3454;62 IT-dienstverlening;2015;1530.0;1537.0;19.9;99.5
3455;62 IT-dienstverlening;2016;;;;
3456;63 Diensten op het gebied van informatie;1969;;;;
3457;63 Diensten op het gebied van informatie;1970;;;;
3458;63 Diensten op het gebied van informatie;1971;;;;
3459;63 Diensten op het gebied van informatie;1972;;;;
3460;63 Diensten op het gebied van informatie;1973;;;;
3461;63 Diensten op het gebied van informatie;1974;;;;
3462;63 Diensten op het gebied van informatie;1975;;;;
3463;63 Diensten op het gebied van informatie;1976;;;;
3464;63 Diensten op het gebied van informatie;1977;;;;
3465;63 Diensten op het gebied van informatie;1978;;;;
3466;63 Diensten op het gebied van informatie;1979;;;;
3467;63 Diensten op het gebied van informatie;1980;;;;
3468;63 Diensten op het gebied van informatie;1981;;;;
3469;63 Diensten op het gebied van informatie;1982;;;;
3470;63 Diensten op het gebied van informatie;1983;;;;
3471;63 Diensten op het gebied van informatie;1984;;;;
3472;63 Diensten op het gebied van informatie;1985;;;;
3473;63 Diensten op het gebied van informatie;1986;;;;
3474;63 Diensten op het gebied van informatie;1987;;;;
3475;63 Diensten op het gebied van informatie;1988;;;;
3476;63 Diensten op het gebied van informatie;1989;;;;
3477;63 Diensten op het gebied van informatie;1990;;;;
3478;63 Diensten op het gebied van informatie;1991;;;;
3479;63 Diensten op het gebied van informatie;1992;;;;
3480;63 Diensten op het gebied van informatie;1993;;;;
3481;63 Diensten op het gebied van informatie;1994;;;;
3482;63 Diensten op het gebied van informatie;1995;63.0;60.0;;104.3
3483;63 Diensten op het gebied van informatie;1996;72.0;70.0;15.9;102.9
3484;63 Diensten op het gebied van informatie;1997;74.0;74.0;5.6;100.2
3485;63 Diensten op het gebied van informatie;1998;79.0;80.0;8.1;98.9
3486;63 Diensten op het gebied van informatie;1999;95.0;98.0;22.8;96.9
3487;63 Diensten op het gebied van informatie;2000;97.0;99.0;1.1;97.9
3488;63 Diensten op het gebied van informatie;2001;96.0;98.0;-1.0;97.9
3489;63 Diensten op het gebied van informatie;2002;108.0;112.0;14.6;96.1
3490;63 Diensten op het gebied van informatie;2003;115.0;115.0;2.8;99.6
3491;63 Diensten op het gebied van informatie;2004;136.0;138.0;19.1;98.9
3492;63 Diensten op het gebied van informatie;2005;148.0;153.0;11.0;96.9
3493;63 Diensten op het gebied van informatie;2006;164.0;169.0;10.8;96.9
3494;63 Diensten op het gebied van informatie;2007;196.0;200.0;18.3;97.9
3495;63 Diensten op het gebied van informatie;2008;209.0;213.0;6.6;97.9
3496;63 Diensten op het gebied van informatie;2009;175.0;179.0;-16.3;97.9
3497;63 Diensten op het gebied van informatie;2010;238.0;238.0;33.1;100.0
3498;63 Diensten op het gebied van informatie;2011;232.0;236.0;-0.8;98.3
3499;63 Diensten op het gebied van informatie;2012;326.0;333.0;40.9;98.0
3500;63 Diensten op het gebied van informatie;2013;281.0;287.0;-13.8;98.0
3501;63 Diensten op het gebied van informatie;2014;285.0;293.0;2.1;97.3
3502;63 Diensten op het gebied van informatie;2015;988.0;1039.0;254.7;95.1
3503;63 Diensten op het gebied van informatie;2016;;;;
3504;K Financiële dienstverlening;1969;530.0;1187.0;;44.6
3505;K Financiële dienstverlening;1970;517.0;1093.0;-7.9;47.3
3506;K Financiële dienstverlening;1971;657.0;1292.0;18.2;50.9
3507;K Financiële dienstverlening;1972;885.0;1644.0;27.2;53.8
3508;K Financiële dienstverlening;1973;878.0;1528.0;-7.0;57.4
3509;K Financiële dienstverlening;1974;778.0;1260.0;-17.5;61.7
3510;K Financiële dienstverlening;1975;963.0;1453.0;15.3;66.3
3511;K Financiële dienstverlening;1976;1173.0;1655.0;13.9;70.9
3512;K Financiële dienstverlening;1977;1089.0;1466.0;-11.4;74.3
3513;K Financiële dienstverlening;1978;1176.0;1536.0;4.8;76.5
3514;K Financiële dienstverlening;1979;1470.0;1824.0;18.7;80.6
3515;K Financiële dienstverlening;1980;1919.0;2257.0;23.7;85.0
3516;K Financiële dienstverlening;1981;1830.0;2061.0;-8.7;88.8
3517;K Financiële dienstverlening;1982;2136.0;2375.0;15.2;90.0
3518;K Financiële dienstverlening;1983;1831.0;2049.0;-13.7;89.4
3519;K Financiële dienstverlening;1984;2063.0;2326.0;13.5;88.7
3520;K Financiële dienstverlening;1985;1892.0;2188.0;-6.0;86.5
3521;K Financiële dienstverlening;1986;1910.0;2261.0;3.3;84.5
3522;K Financiële dienstverlening;1987;2590.0;3103.0;37.3;83.5
3523;K Financiële dienstverlening;1988;2851.0;3379.0;8.9;84.4
3524;K Financiële dienstverlening;1989;2548.0;3047.0;-9.8;83.6
3525;K Financiële dienstverlening;1990;3144.0;3732.0;22.5;84.2
3526;K Financiële dienstverlening;1991;3348.0;3934.0;5.4;85.1
3527;K Financiële dienstverlening;1992;3166.0;3719.0;-5.5;85.1
3528;K Financiële dienstverlening;1993;3250.0;3821.0;2.7;85.1
3529;K Financiële dienstverlening;1994;3058.0;3621.0;-5.2;84.4
3530;K Financiële dienstverlening;1995;3240.0;3838.0;6.0;84.4
3531;K Financiële dienstverlening;1996;3629.0;4337.0;13.0;83.7
3532;K Financiële dienstverlening;1997;3925.0;4761.0;9.8;82.4
3533;K Financiële dienstverlening;1998;5077.0;6148.0;29.1;82.6
3534;K Financiële dienstverlening;1999;4637.0;5554.0;-9.7;83.5
3535;K Financiële dienstverlening;2000;7182.0;8271.0;48.9;86.8
3536;K Financiële dienstverlening;2001;6247.0;6898.0;-16.6;90.6
3537;K Financiële dienstverlening;2002;5206.0;5641.0;-18.2;92.3
3538;K Financiële dienstverlening;2003;3755.0;4036.0;-28.4;93.0
3539;K Financiële dienstverlening;2004;4378.0;4673.0;15.8;93.7
3540;K Financiële dienstverlening;2005;4015.0;4272.0;-8.6;94.0
3541;K Financiële dienstverlening;2006;4276.0;4478.0;4.8;95.5
3542;K Financiële dienstverlening;2007;4300.0;4437.0;-0.9;96.9
3543;K Financiële dienstverlening;2008;4254.0;4360.0;-1.7;97.6
3544;K Financiële dienstverlening;2009;4527.0;4612.0;5.8;98.2
3545;K Financiële dienstverlening;2010;5287.0;5287.0;14.6;100.0
3546;K Financiële dienstverlening;2011;5062.0;5139.0;-2.8;98.5
3547;K Financiële dienstverlening;2012;4195.0;4413.0;-14.1;95.1
3548;K Financiële dienstverlening;2013;4230.0;4409.0;-0.1;95.9
3549;K Financiële dienstverlening;2014;4196.0;4387.0;-0.5;95.6
3550;K Financiële dienstverlening;2015;4779.0;5060.0;15.3;94.4
3551;K Financiële dienstverlening;2016;4798.0;5049.0;-0.2;95.0
3552;64 Bankwezen;1969;;;;
3553;64 Bankwezen;1970;;;;
3554;64 Bankwezen;1971;;;;
3555;64 Bankwezen;1972;;;;
3556;64 Bankwezen;1973;;;;
3557;64 Bankwezen;1974;;;;
3558;64 Bankwezen;1975;;;;
3559;64 Bankwezen;1976;;;;
3560;64 Bankwezen;1977;;;;
3561;64 Bankwezen;1978;;;;
3562;64 Bankwezen;1979;;;;
3563;64 Bankwezen;1980;;;;
3564;64 Bankwezen;1981;;;;
3565;64 Bankwezen;1982;;;;
3566;64 Bankwezen;1983;;;;
3567;64 Bankwezen;1984;;;;
3568;64 Bankwezen;1985;;;;
3569;64 Bankwezen;1986;;;;
3570;64 Bankwezen;1987;;;;
3571;64 Bankwezen;1988;;;;
3572;64 Bankwezen;1989;;;;
3573;64 Bankwezen;1990;;;;
3574;64 Bankwezen;1991;;;;
3575;64 Bankwezen;1992;;;;
3576;64 Bankwezen;1993;;;;
3577;64 Bankwezen;1994;;;;
3578;64 Bankwezen;1995;1125.0;1098.0;;102.5
3579;64 Bankwezen;1996;988.0;1023.0;-6.8;96.6
3580;64 Bankwezen;1997;1491.0;1608.0;57.2;92.7
3581;64 Bankwezen;1998;1690.0;1875.0;16.6;90.1
3582;64 Bankwezen;1999;1735.0;1916.0;2.2;90.5
3583;64 Bankwezen;2000;2080.0;2241.0;16.9;92.8
3584;64 Bankwezen;2001;1935.0;2035.0;-9.2;95.1
3585;64 Bankwezen;2002;1315.0;1398.0;-31.3;94.1
3586;64 Bankwezen;2003;1588.0;1687.0;20.7;94.1
3587;64 Bankwezen;2004;1553.0;1643.0;-2.6;94.5
3588;64 Bankwezen;2005;1768.0;1876.0;14.2;94.2
3589;64 Bankwezen;2006;1746.0;1826.0;-2.7;95.6
3590;64 Bankwezen;2007;2043.0;2100.0;15.0;97.3
3591;64 Bankwezen;2008;2282.0;2337.0;11.3;97.7
3592;64 Bankwezen;2009;2146.0;2192.0;-6.2;97.9
3593;64 Bankwezen;2010;3936.0;3936.0;79.5;100.0
3594;64 Bankwezen;2011;3538.0;3594.0;-8.7;98.4
3595;64 Bankwezen;2012;2686.0;2866.0;-20.3;93.7
3596;64 Bankwezen;2013;2785.0;2944.0;2.7;94.6
3597;64 Bankwezen;2014;2555.0;2717.0;-7.7;94.0
3598;64 Bankwezen;2015;3316.0;3592.0;32.2;92.3
3599;64 Bankwezen;2016;;;;
3600;65 Verzekeraars en pensioenfondsen;1969;;;;
3601;65 Verzekeraars en pensioenfondsen;1970;;;;
3602;65 Verzekeraars en pensioenfondsen;1971;;;;
3603;65 Verzekeraars en pensioenfondsen;1972;;;;
3604;65 Verzekeraars en pensioenfondsen;1973;;;;
3605;65 Verzekeraars en pensioenfondsen;1974;;;;
3606;65 Verzekeraars en pensioenfondsen;1975;;;;
3607;65 Verzekeraars en pensioenfondsen;1976;;;;
3608;65 Verzekeraars en pensioenfondsen;1977;;;;
3609;65 Verzekeraars en pensioenfondsen;1978;;;;
3610;65 Verzekeraars en pensioenfondsen;1979;;;;
3611;65 Verzekeraars en pensioenfondsen;1980;;;;
3612;65 Verzekeraars en pensioenfondsen;1981;;;;
3613;65 Verzekeraars en pensioenfondsen;1982;;;;
3614;65 Verzekeraars en pensioenfondsen;1983;;;;
3615;65 Verzekeraars en pensioenfondsen;1984;;;;
3616;65 Verzekeraars en pensioenfondsen;1985;;;;
3617;65 Verzekeraars en pensioenfondsen;1986;;;;
3618;65 Verzekeraars en pensioenfondsen;1987;;;;
3619;65 Verzekeraars en pensioenfondsen;1988;;;;
3620;65 Verzekeraars en pensioenfondsen;1989;;;;
3621;65 Verzekeraars en pensioenfondsen;1990;;;;
3622;65 Verzekeraars en pensioenfondsen;1991;;;;
3623;65 Verzekeraars en pensioenfondsen;1992;;;;
3624;65 Verzekeraars en pensioenfondsen;1993;;;;
3625;65 Verzekeraars en pensioenfondsen;1994;;;;
3626;65 Verzekeraars en pensioenfondsen;1995;1969.0;2783.0;;70.7
3627;65 Verzekeraars en pensioenfondsen;1996;2491.0;3463.0;24.4;71.9
3628;65 Verzekeraars en pensioenfondsen;1997;2283.0;3149.0;-9.1;72.5
3629;65 Verzekeraars en pensioenfondsen;1998;3163.0;4260.0;35.3;74.2
3630;65 Verzekeraars en pensioenfondsen;1999;2639.0;3481.0;-18.3;75.8
3631;65 Verzekeraars en pensioenfondsen;2000;4820.0;6054.0;73.9;79.6
3632;65 Verzekeraars en pensioenfondsen;2001;4018.0;4770.0;-21.2;84.2
3633;65 Verzekeraars en pensioenfondsen;2002;3614.0;4146.0;-13.1;87.2
3634;65 Verzekeraars en pensioenfondsen;2003;1896.0;2135.0;-48.5;88.8
3635;65 Verzekeraars en pensioenfondsen;2004;2560.0;2849.0;33.4;89.9
3636;65 Verzekeraars en pensioenfondsen;2005;1983.0;2180.0;-23.5;91.0
3637;65 Verzekeraars en pensioenfondsen;2006;2295.0;2469.0;13.3;93.0
3638;65 Verzekeraars en pensioenfondsen;2007;1868.0;1974.0;-20.0;94.6
3639;65 Verzekeraars en pensioenfondsen;2008;1599.0;1661.0;-15.8;96.3
3640;65 Verzekeraars en pensioenfondsen;2009;1798.0;1837.0;10.6;97.9
3641;65 Verzekeraars en pensioenfondsen;2010;1040.0;1040.0;-43.4;100.0
3642;65 Verzekeraars en pensioenfondsen;2011;1212.0;1224.0;17.7;99.0
3643;65 Verzekeraars en pensioenfondsen;2012;1187.0;1212.0;-1.0;97.9
3644;65 Verzekeraars en pensioenfondsen;2013;1122.0;1133.0;-6.5;99.0
3645;65 Verzekeraars en pensioenfondsen;2014;1295.0;1306.0;15.2;99.2
3646;65 Verzekeraars en pensioenfondsen;2015;1096.0;1102.0;-15.6;99.4
3647;65 Verzekeraars en pensioenfondsen;2016;;;;
3648;66 Overige financiële dienstverlening;1969;;;;
3649;66 Overige financiële dienstverlening;1970;;;;
3650;66 Overige financiële dienstverlening;1971;;;;
3651;66 Overige financiële dienstverlening;1972;;;;
3652;66 Overige financiële dienstverlening;1973;;;;
3653;66 Overige financiële dienstverlening;1974;;;;
3654;66 Overige financiële dienstverlening;1975;;;;
3655;66 Overige financiële dienstverlening;1976;;;;
3656;66 Overige financiële dienstverlening;1977;;;;
3657;66 Overige financiële dienstverlening;1978;;;;
3658;66 Overige financiële dienstverlening;1979;;;;
3659;66 Overige financiële dienstverlening;1980;;;;
3660;66 Overige financiële dienstverlening;1981;;;;
3661;66 Overige financiële dienstverlening;1982;;;;
3662;66 Overige financiële dienstverlening;1983;;;;
3663;66 Overige financiële dienstverlening;1984;;;;
3664;66 Overige financiële dienstverlening;1985;;;;
3665;66 Overige financiële dienstverlening;1986;;;;
3666;66 Overige financiële dienstverlening;1987;;;;
3667;66 Overige financiële dienstverlening;1988;;;;
3668;66 Overige financiële dienstverlening;1989;;;;
3669;66 Overige financiële dienstverlening;1990;;;;
3670;66 Overige financiële dienstverlening;1991;;;;
3671;66 Overige financiële dienstverlening;1992;;;;
3672;66 Overige financiële dienstverlening;1993;;;;
3673;66 Overige financiële dienstverlening;1994;;;;
3674;66 Overige financiële dienstverlening;1995;146.0;85.0;;171.8
3675;66 Overige financiële dienstverlening;1996;150.0;95.0;11.6;158.1
3676;66 Overige financiële dienstverlening;1997;151.0;105.0;10.7;143.8
3677;66 Overige financiële dienstverlening;1998;224.0;168.0;59.6;133.7
3678;66 Overige financiële dienstverlening;1999;263.0;206.0;22.8;127.9
3679;66 Overige financiële dienstverlening;2000;282.0;224.0;9.1;125.6
3680;66 Overige financiële dienstverlening;2001;294.0;240.0;7.1;122.3
3681;66 Overige financiële dienstverlening;2002;277.0;235.0;-2.0;117.6
3682;66 Overige financiële dienstverlening;2003;271.0;235.0;0.0;115.1
3683;66 Overige financiële dienstverlening;2004;265.0;235.0;-0.4;112.9
3684;66 Overige financiële dienstverlening;2005;264.0;240.0;2.3;110.0
3685;66 Overige financiële dienstverlening;2006;235.0;219.0;-8.7;107.3
3686;66 Overige financiële dienstverlening;2007;389.0;367.0;67.7;105.9
3687;66 Overige financiële dienstverlening;2008;373.0;359.0;-2.3;104.0
3688;66 Overige financiële dienstverlening;2009;583.0;568.0;58.4;102.6
3689;66 Overige financiële dienstverlening;2010;311.0;311.0;-45.3;100.0
3690;66 Overige financiële dienstverlening;2011;312.0;321.0;3.2;97.2
3691;66 Overige financiële dienstverlening;2012;322.0;335.0;4.5;96.0
3692;66 Overige financiële dienstverlening;2013;323.0;335.0;0.0;96.3
3693;66 Overige financiële dienstverlening;2014;346.0;358.0;6.8;96.6
3694;66 Overige financiële dienstverlening;2015;367.0;383.0;6.9;95.8
3695;66 Overige financiële dienstverlening;2016;;;;
3696;L Verhuur en handel van onroerend goed;1969;3304.0;22574.0;;14.6
3697;L Verhuur en handel van onroerend goed;1970;4109.0;25696.0;13.8;16.0
3698;L Verhuur en handel van onroerend goed;1971;4761.0;26309.0;2.4;18.1
3699;L Verhuur en handel van onroerend goed;1972;5435.0;27060.0;2.9;20.1
3700;L Verhuur en handel van onroerend goed;1973;6307.0;28360.0;4.8;22.2
3701;L Verhuur en handel van onroerend goed;1974;6422.0;25801.0;-9.0;24.9
3702;L Verhuur en handel van onroerend goed;1975;6336.0;23029.0;-10.7;27.5
3703;L Verhuur en handel van onroerend goed;1976;7258.0;23872.0;3.7;30.4
3704;L Verhuur en handel van onroerend goed;1977;9298.0;28197.0;18.1;33.0
3705;L Verhuur en handel van onroerend goed;1978;10038.0;28137.0;-0.2;35.7
3706;L Verhuur en handel van onroerend goed;1979;10037.0;25886.0;-8.0;38.8
3707;L Verhuur en handel van onroerend goed;1980;11473.0;27111.0;4.7;42.3
3708;L Verhuur en handel van onroerend goed;1981;10780.0;23855.0;-12.0;45.2
3709;L Verhuur en handel van onroerend goed;1982;10170.0;22049.0;-7.6;46.1
3710;L Verhuur en handel van onroerend goed;1983;10299.0;22376.0;1.5;46.0
3711;L Verhuur en handel van onroerend goed;1984;10907.0;23306.0;4.2;46.8
3712;L Verhuur en handel van onroerend goed;1985;11013.0;23755.0;1.9;46.4
3713;L Verhuur en handel van onroerend goed;1986;11818.0;25513.0;7.4;46.3
3714;L Verhuur en handel van onroerend goed;1987;12382.0;26405.0;3.5;46.9
3715;L Verhuur en handel van onroerend goed;1988;14042.0;29279.0;10.9;48.0
3716;L Verhuur en handel van onroerend goed;1989;14671.0;30318.0;3.5;48.4
3717;L Verhuur en handel van onroerend goed;1990;15024.0;30266.0;-0.2;49.6
3718;L Verhuur en handel van onroerend goed;1991;14861.0;29287.0;-3.2;50.7
3719;L Verhuur en handel van onroerend goed;1992;16318.0;31053.0;6.0;52.5
3720;L Verhuur en handel van onroerend goed;1993;16388.0;30364.0;-2.2;54.0
3721;L Verhuur en handel van onroerend goed;1994;17648.0;31948.0;5.2;55.2
3722;L Verhuur en handel van onroerend goed;1995;18260.0;32266.0;1.0;56.6
3723;L Verhuur en handel van onroerend goed;1996;19967.0;33772.0;4.7;59.1
3724;L Verhuur en handel van onroerend goed;1997;22206.0;36449.0;7.9;60.9
3725;L Verhuur en handel van onroerend goed;1998;22943.0;36395.0;-0.1;63.0
3726;L Verhuur en handel van onroerend goed;1999;25530.0;38550.0;5.9;66.2
