ID;Geslacht;Niveau;Leerweg;Sectorkamer;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;InstromersMbo_1
5846;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;K Financiële dienstverlening;2020/'21;0
5847;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;K Financiële dienstverlening;2021/'22;0
5848;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;K Financiële dienstverlening;2022/'23;0
5849;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;K Financiële dienstverlening;2023/'24;0
5850;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2018/'19;0
5851;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2019/'20;0
5852;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2020/'21;0
5853;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2021/'22;0
5854;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2022/'23;0
5855;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;L Verhuur en handel van onroerend goed;2023/'24;0
5856;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2018/'19;0
5857;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2019/'20;10
5858;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2020/'21;0
5859;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2021/'22;0
5860;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2022/'23;0
5861;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;M-N Zakelijke dienstverlening;2023/'24;0
5862;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2018/'19;20
5863;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2019/'20;10
5864;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2020/'21;10
5865;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2021/'22;10
5866;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2022/'23;10
5867;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;O-Q Overheid en zorg;2023/'24;20
5868;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2018/'19;0
5869;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2019/'20;0
5870;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2020/'21;0
5871;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2021/'22;0
5872;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2022/'23;0
5873;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;71000;R-U Cultuur, recreatie, overige diensten;2023/'24;0
5874;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2018/'19;30
5875;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2019/'20;30
5876;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2020/'21;20
5877;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2021/'22;30
5878;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2022/'23;30
5879;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A-U Alle economische activiteiten;2023/'24;50
5880;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2018/'19;0
5881;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2019/'20;0
5882;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2020/'21;0
5883;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2021/'22;0
5884;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2022/'23;0
5885;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;A Landbouw, bosbouw en visserij;2023/'24;0
5886;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2018/'19;0
5887;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2019/'20;0
5888;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2020/'21;0
5889;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2021/'22;0
5890;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2022/'23;0
5891;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;B-E Nijverheid (geen bouw) en energie;2023/'24;0
5892;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2018/'19;0
5893;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2019/'20;0
5894;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2020/'21;0
5895;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2021/'22;0
5896;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2022/'23;0
5897;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;F Bouwnijverheid;2023/'24;0
5898;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2018/'19;10
5899;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2019/'20;10
5900;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2020/'21;10
5901;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2021/'22;20
5902;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2022/'23;10
5903;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;G-I Handel, vervoer en horeca;2023/'24;20
5904;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2018/'19;0
5905;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2019/'20;0
5906;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2020/'21;0
5907;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2021/'22;0
5908;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2022/'23;0
5909;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;J Informatie en communicatie;2023/'24;0
5910;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2018/'19;0
5911;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2019/'20;0
5912;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2020/'21;0
5913;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2021/'22;0
5914;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2022/'23;0
5915;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;K Financiële dienstverlening;2023/'24;0
5916;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2018/'19;0
5917;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2019/'20;0
5918;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2020/'21;0
5919;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2021/'22;0
5920;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2022/'23;0
5921;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;L Verhuur en handel van onroerend goed;2023/'24;0
5922;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2018/'19;10
5923;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2019/'20;10
5924;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2020/'21;0
5925;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2021/'22;0
5926;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2022/'23;10
5927;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;M-N Zakelijke dienstverlening;2023/'24;10
5928;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2018/'19;10
5929;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2019/'20;0
5930;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2020/'21;10
5931;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2021/'22;0
5932;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2022/'23;10
5933;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;O-Q Overheid en zorg;2023/'24;20
5934;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2018/'19;0
5935;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2019/'20;0
5936;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2020/'21;0
5937;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2021/'22;0
5938;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2022/'23;0
5939;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer specialistisch vakmanschap;21300;R-U Cultuur, recreatie, overige diensten;2023/'24;0
5940;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2018/'19;1150
5941;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2019/'20;1570
5942;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2020/'21;1680
5943;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2021/'22;1410
5944;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2022/'23;1250
5945;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A-U Alle economische activiteiten;2023/'24;1320
5946;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2018/'19;10
5947;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2019/'20;20
5948;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2020/'21;10
5949;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2021/'22;30
5950;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2022/'23;20
5951;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;A Landbouw, bosbouw en visserij;2023/'24;40
5952;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2018/'19;100
5953;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2019/'20;160
5954;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2020/'21;110
5955;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2021/'22;110
5956;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2022/'23;120
5957;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;B-E Nijverheid (geen bouw) en energie;2023/'24;100
5958;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2018/'19;20
5959;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2019/'20;30
5960;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2020/'21;20
5961;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2021/'22;20
5962;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2022/'23;20
5963;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;F Bouwnijverheid;2023/'24;20
5964;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2018/'19;410
5965;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2019/'20;570
5966;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2020/'21;610
5967;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2021/'22;480
5968;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2022/'23;390
5969;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;G-I Handel, vervoer en horeca;2023/'24;470
5970;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2018/'19;0
5971;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2019/'20;0
5972;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2020/'21;0
5973;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2021/'22;10
5974;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2022/'23;10
5975;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;J Informatie en communicatie;2023/'24;10
5976;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2018/'19;0
5977;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2019/'20;0
5978;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2020/'21;0
5979;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2021/'22;0
5980;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2022/'23;0
5981;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;K Financiële dienstverlening;2023/'24;0
5982;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2018/'19;0
5983;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2019/'20;10
5984;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2020/'21;0
5985;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2021/'22;0
5986;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2022/'23;0
5987;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;L Verhuur en handel van onroerend goed;2023/'24;0
5988;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2018/'19;510
5989;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2019/'20;630
5990;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2020/'21;700
5991;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2021/'22;590
5992;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2022/'23;550
5993;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;M-N Zakelijke dienstverlening;2023/'24;520
5994;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2018/'19;60
5995;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2019/'20;120
5996;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2020/'21;160
5997;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2021/'22;140
5998;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2022/'23;110
5999;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Entree;10000;O-Q Overheid en zorg;2023/'24;140
