ID;Geslacht;Leeftijd;Herkomstgroepering;Huishouden;Perioden;TotaleBevolking_1;AlleenArbeidTotaal_2;AlleenWerknemer_3;AlleenZelfstandige_4;WerknemerEnZelfstandige_5;AlleenUitkeringTotaal_6;AlleenAOUitkering_7;AlleenWWUitkering_8;AlleenWWEnAOUitkering_9;AlleenBijstandsuitkering_10;AlleenBijstandsEnAOUitkeringen_11;OverigeUitkeringsontvangers_12;AlleenArbeidEnUitkeringTotaal_13;WerknemerMetAlleenUitkeringTotaal_14;WerknemerMetAlleenEenAOUitkering_15;WerknemerMetAlleenEenWWUitkering_16;WerknemerMetAlleenBijstandsuitkering_17;OverigeWerknemersMetAlleenUitkering_18;ZelfstandigeMetAlleenEenUitkering_19;WerknemerEnZelfstMetAlleenUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;WerknemerMetAlleenPensioen_23;ZelfstandigeMetAlleenPensioen_24;WerknemerEnZelfstMetAlleenPensioen_25;AlleenUitkeringEnPensioenTotaal_26;PensioenMetAlleenAOUitkering_27;PensioenMetAlleenWWUitkering_28;PensioenMetAlleenBijstandsuitkering_29;OverigPensioenMetAlleenUitkering_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
6387;Totaal mannen en vrouwen;5;2;Institutionele huishoudens;2006, vrijdag 29 september;1.9;0.2;0.2;0.0;0.0;0.9;0.5;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.1;0.6
6388;Totaal mannen en vrouwen;5;2;Institutionele huishoudens;2007, vrijdag 28 september;2.3;0.3;0.3;0.0;0.0;1.0;0.6;0.0;0.0;0.3;0.0;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.9;0.0;0.1;0.8
6389;Totaal mannen en vrouwen;5;2;Institutionele huishoudens;2008, vrijdag 26 september;2.2;0.3;0.3;0.0;0.0;1.0;0.6;0.0;0.0;0.3;0.0;;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.8;0.0;0.1;0.7
6390;Totaal mannen en vrouwen;5;3;Totaal huishoudens;1999, vrijdag 24 september;167.3;86.3;81.5;3.6;1.2;27.2;2.7;1.6;0.1;19.9;0.2;2.8;8.4;8.1;0.7;0.7;3.1;3.6;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.4;0.0;2.7;42.7
6391;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2000, vrijdag 29 september;167.5;90.2;84.9;3.9;1.4;24.5;3.1;1.3;0.1;17.0;0.2;2.8;6.7;6.4;0.7;0.5;2.4;2.8;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.1;0.0;2.6;43.5
6392;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2001, vrijdag 28 september;169.0;90.2;84.7;4.1;1.4;23.0;3.2;1.4;0.1;15.4;0.2;2.8;5.4;5.1;0.7;0.3;1.9;2.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.4;0.0;2.9;47.5
6393;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2002, vrijdag 27 september;168.0;87.5;82.4;3.9;1.2;22.8;3.1;1.8;0.1;14.9;0.2;2.7;4.8;4.5;0.7;0.6;1.7;1.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.9;0.0;3.6;49.3
6394;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2003, vrijdag 26 september;165.4;82.9;78.1;3.6;1.2;24.6;3.0;2.9;0.1;15.9;0.2;2.6;4.2;4.0;0.6;0.7;1.4;1.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.7;0.0;4.9;48.8
6395;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2004, vrijdag 24 september;159.3;77.1;72.7;3.4;1.0;23.5;2.6;2.8;0.1;15.5;0.2;2.3;3.8;3.6;0.5;0.7;1.3;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.9;0.0;6.0;49.0
6396;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2005, vrijdag 30 september;155.4;75.6;71.2;3.4;1.0;21.2;2.0;2.0;0.0;14.8;0.1;2.3;3.6;3.4;0.4;0.6;1.4;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;7.0;47.9
6397;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2006, vrijdag 29 september;152.5;77.5;72.1;4.1;1.2;18.0;1.7;1.0;0.0;12.5;0.1;2.7;4.8;4.6;0.3;0.4;1.5;2.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.2;0.0;7.8;44.4
6398;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2007, vrijdag 28 september;153.2;83.8;77.7;4.7;1.3;14.7;1.6;0.6;0.0;10.2;0.1;;4.0;3.8;0.4;0.2;1.1;2.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;50.7;0.0;7.8;42.9
6399;Totaal mannen en vrouwen;5;3;Totaal huishoudens;2008, vrijdag 26 september;158.9;89.5;83.2;5.0;1.3;14.5;1.7;0.6;0.0;9.9;0.1;;3.7;3.4;0.3;0.2;1.1;1.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;51.3;0.0;8.0;43.2
6400;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;1999, vrijdag 24 september;166.2;86.2;81.3;3.6;1.2;26.9;2.5;1.6;0.1;19.8;0.2;2.8;8.3;8.1;0.7;0.7;3.1;3.6;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.8;0.0;2.7;42.1
6401;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2000, vrijdag 29 september;166.4;90.1;84.8;3.9;1.4;24.2;2.9;1.3;0.1;16.9;0.2;2.8;6.7;6.4;0.7;0.5;2.4;2.8;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.5;0.0;2.6;42.9
6402;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2001, vrijdag 28 september;167.8;90.0;84.5;4.1;1.4;22.7;3.0;1.4;0.1;15.3;0.2;2.8;5.4;5.1;0.7;0.3;1.8;2.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.7;0.0;2.9;46.9
6403;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2002, vrijdag 27 september;166.7;87.3;82.2;3.9;1.2;22.5;2.9;1.8;0.1;14.8;0.2;2.7;4.7;4.5;0.7;0.6;1.7;1.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.2;0.0;3.5;48.7
6404;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2003, vrijdag 26 september;164.0;82.6;77.9;3.6;1.2;24.3;2.8;2.9;0.1;15.7;0.2;2.6;4.2;4.0;0.6;0.7;1.4;1.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.9;0.0;4.8;48.1
6405;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2004, vrijdag 24 september;158.0;76.9;72.5;3.4;1.0;23.2;2.5;2.8;0.1;15.4;0.2;2.3;3.8;3.5;0.5;0.7;1.3;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.1;0.0;5.9;48.2
6406;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2005, vrijdag 30 september;154.3;75.5;71.1;3.4;1.0;20.9;1.8;2.0;0.0;14.7;0.1;2.3;3.6;3.4;0.4;0.6;1.3;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.3;0.0;7.0;47.3
6407;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2006, vrijdag 29 september;151.3;77.3;72.0;4.1;1.2;17.6;1.5;1.0;0.0;12.3;0.1;2.7;4.8;4.6;0.3;0.4;1.4;2.5;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.6;0.0;7.7;43.9
6408;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2007, vrijdag 28 september;151.8;83.6;77.5;4.7;1.3;14.3;1.4;0.6;0.0;10.0;0.1;;4.0;3.7;0.4;0.2;1.1;2.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;50.0;0.0;7.8;42.2
6409;Totaal mannen en vrouwen;5;3;Particuliere huishoudens;2008, vrijdag 26 september;157.6;89.3;83.0;5.0;1.3;14.0;1.6;0.6;0.0;9.7;0.1;;3.6;3.4;0.3;0.2;1.1;1.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;50.7;0.0;8.0;42.7
6410;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;1999, vrijdag 24 september;1.1;0.1;0.1;0.0;0.0;0.4;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
6411;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2000, vrijdag 29 september;1.1;0.1;0.1;0.0;0.0;0.3;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
6412;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2001, vrijdag 28 september;1.1;0.2;0.2;0.0;0.0;0.3;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6
6413;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2002, vrijdag 27 september;1.3;0.2;0.2;0.0;0.0;0.3;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.7
6414;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2003, vrijdag 26 september;1.4;0.2;0.2;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.1;0.7
6415;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2004, vrijdag 24 september;1.3;0.2;0.2;0.0;0.0;0.3;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8
6416;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2005, vrijdag 30 september;1.2;0.2;0.2;0.0;0.0;0.3;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.1;0.6
6417;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2006, vrijdag 29 september;1.2;0.2;0.2;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.1;0.5
6418;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2007, vrijdag 28 september;1.4;0.2;0.2;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.7;0.0;0.1;0.6
6419;Totaal mannen en vrouwen;5;3;Institutionele huishoudens;2008, vrijdag 26 september;1.3;0.2;0.2;0.0;0.0;0.4;0.2;0.0;0.0;0.2;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.6;0.0;0.1;0.5
6420;Totaal mannen en vrouwen;5;4;Totaal huishoudens;1999, vrijdag 24 september;82.5;63.6;60.0;2.4;1.1;7.2;1.7;0.5;0.0;3.8;0.1;1.0;3.4;3.2;0.6;0.4;0.7;1.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.4;0.0;1.8;6.5
6421;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2000, vrijdag 29 september;81.5;63.5;59.9;2.5;1.2;6.8;1.8;0.5;0.0;3.4;0.1;1.0;3.0;2.8;0.6;0.2;0.6;1.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2;0.0;1.7;6.4
6422;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2001, vrijdag 28 september;81.9;63.6;60.0;2.6;1.1;7.0;2.1;0.5;0.0;3.2;0.1;1.2;3.0;2.7;0.7;0.2;0.5;1.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3;0.0;1.8;6.5
6423;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2002, vrijdag 27 september;83.2;63.6;60.0;2.5;1.1;7.8;2.2;0.8;0.0;3.4;0.1;1.3;2.8;2.6;0.7;0.3;0.5;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;2.1;7.0
6424;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2003, vrijdag 26 september;87.0;64.7;61.0;2.5;1.1;9.9;2.4;1.7;0.1;4.2;0.1;1.4;2.8;2.6;0.7;0.5;0.5;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;0.0;2.4;7.3
6425;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2004, vrijdag 24 september;92.2;67.0;63.2;2.6;1.1;11.3;2.6;2.0;0.1;5.1;0.1;1.5;3.0;2.8;0.6;0.5;0.5;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.8;0.0;2.7;8.1
6426;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2005, vrijdag 30 september;98.8;71.9;68.0;2.7;1.2;11.4;2.5;1.5;0.0;5.6;0.1;1.8;3.2;2.9;0.6;0.5;0.6;1.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.3;0.0;3.1;9.1
6427;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2006, vrijdag 29 september;105.9;78.1;73.6;3.0;1.6;10.7;2.6;0.8;0.0;5.0;0.1;2.2;4.5;4.3;0.6;0.3;0.6;2.7;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.6;0.0;3.4;9.2
6428;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2007, vrijdag 28 september;111.6;85.4;80.1;3.6;1.7;9.6;2.8;0.6;0.0;4.2;0.1;;3.8;3.6;0.7;0.2;0.5;2.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;12.8;0.0;3.5;9.3
6429;Totaal mannen en vrouwen;5;4;Totaal huishoudens;2008, vrijdag 26 september;116.2;89.2;83.5;4.0;1.8;9.7;3.2;0.6;0.0;3.8;0.1;;3.5;3.3;0.7;0.2;0.4;1.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;13.8;0.0;3.4;10.3
6430;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;1999, vrijdag 24 september;81.9;63.5;60.0;2.4;1.1;6.8;1.4;0.5;0.0;3.7;0.1;1.0;3.3;3.1;0.6;0.4;0.7;1.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3;0.0;1.8;6.4
6431;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2000, vrijdag 29 september;81.0;63.5;59.8;2.5;1.2;6.5;1.6;0.5;0.0;3.3;0.1;1.0;2.9;2.7;0.6;0.2;0.6;1.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.1;0.0;1.7;6.3
6432;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2001, vrijdag 28 september;81.3;63.6;59.9;2.6;1.1;6.6;1.8;0.5;0.0;3.1;0.1;1.1;2.9;2.7;0.7;0.2;0.5;1.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2;0.0;1.8;6.4
6433;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2002, vrijdag 27 september;82.6;63.6;60.0;2.5;1.1;7.4;1.9;0.8;0.0;3.3;0.1;1.2;2.7;2.5;0.7;0.3;0.5;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.9;0.0;2.1;6.9
6434;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2003, vrijdag 26 september;86.4;64.6;61.0;2.5;1.1;9.5;2.1;1.7;0.1;4.2;0.1;1.4;2.8;2.6;0.7;0.5;0.4;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6;0.0;2.4;7.2
6435;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2004, vrijdag 24 september;91.5;66.9;63.2;2.6;1.1;10.9;2.3;2.0;0.1;5.0;0.1;1.5;3.0;2.8;0.6;0.5;0.5;1.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7;0.0;2.7;8.0
6436;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2005, vrijdag 30 september;98.1;71.8;67.9;2.7;1.2;11.0;2.2;1.5;0.0;5.5;0.1;1.8;3.1;2.9;0.6;0.5;0.6;1.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.2;0.0;3.1;9.0
6437;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2006, vrijdag 29 september;105.2;78.0;73.5;3.0;1.6;10.2;2.2;0.8;0.0;4.9;0.1;2.2;4.5;4.2;0.6;0.3;0.6;2.7;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.4;0.0;3.4;9.1
6438;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2007, vrijdag 28 september;110.8;85.3;80.0;3.6;1.7;9.1;2.4;0.6;0.0;4.1;0.1;;3.7;3.5;0.7;0.2;0.5;2.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;12.7;0.0;3.5;9.2
6439;Totaal mannen en vrouwen;5;4;Particuliere huishoudens;2008, vrijdag 26 september;115.4;89.1;83.4;4.0;1.8;9.2;2.8;0.6;0.0;3.7;0.1;;3.4;3.2;0.7;0.2;0.4;1.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;13.6;0.0;3.4;10.2
6440;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;1999, vrijdag 24 september;0.6;0.1;0.0;0.0;0.0;0.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6441;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2000, vrijdag 29 september;0.5;0.1;0.1;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6442;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2001, vrijdag 28 september;0.5;0.1;0.1;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6443;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2002, vrijdag 27 september;0.6;0.1;0.1;0.0;0.0;0.4;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6444;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2003, vrijdag 26 september;0.6;0.1;0.1;0.0;0.0;0.4;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6445;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2004, vrijdag 24 september;0.6;0.1;0.1;0.0;0.0;0.4;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6446;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2005, vrijdag 30 september;0.7;0.1;0.1;0.0;0.0;0.4;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6447;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2006, vrijdag 29 september;0.8;0.1;0.1;0.0;0.0;0.5;0.4;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1
6448;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2007, vrijdag 28 september;0.9;0.1;0.1;0.0;0.0;0.5;0.4;0.0;0.0;0.1;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.2;0.0;0.0;0.2
6449;Totaal mannen en vrouwen;5;4;Institutionele huishoudens;2008, vrijdag 26 september;0.9;0.1;0.1;0.0;0.0;0.5;0.4;0.0;0.0;0.1;0.0;;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.2;0.0;0.0;0.2
6450;Totaal mannen en vrouwen;5;5;Totaal huishoudens;1999, vrijdag 24 september;59.2;46.7;44.0;1.9;0.9;4.5;1.2;0.3;0.0;2.2;0.0;0.7;2.3;2.1;0.5;0.2;0.4;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8;0.0;1.3;4.5
6451;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2000, vrijdag 29 september;56.2;45.1;42.4;1.8;0.9;3.9;1.2;0.3;0.0;1.8;0.0;0.7;1.9;1.8;0.4;0.1;0.3;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;1.2;4.2
6452;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2001, vrijdag 28 september;53.6;43.2;40.7;1.8;0.8;3.6;1.2;0.3;0.0;1.5;0.0;0.6;1.8;1.7;0.5;0.1;0.2;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.2;3.9
6453;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2002, vrijdag 27 september;51.7;41.4;39.0;1.6;0.7;3.6;1.2;0.4;0.0;1.4;0.0;0.6;1.6;1.5;0.5;0.1;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;1.3;3.8
6454;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2003, vrijdag 26 september;51.3;40.5;38.2;1.6;0.7;4.2;1.2;0.7;0.0;1.5;0.0;0.7;1.6;1.4;0.4;0.2;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;1.4;3.7
6455;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2004, vrijdag 24 september;51.5;40.1;37.9;1.5;0.6;4.4;1.3;0.8;0.0;1.7;0.0;0.7;1.6;1.5;0.4;0.3;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;1.5;3.8
6456;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2005, vrijdag 30 september;52.4;40.9;38.7;1.5;0.7;4.2;1.2;0.5;0.0;1.7;0.0;0.8;1.7;1.5;0.4;0.2;0.3;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7;0.0;1.7;4.0
6457;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2006, vrijdag 29 september;53.8;42.5;40.1;1.6;0.9;3.8;1.2;0.3;0.0;1.4;0.0;0.8;2.1;1.9;0.4;0.1;0.2;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4;0.0;1.7;3.7
6458;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2007, vrijdag 28 september;54.7;44.6;41.9;1.8;0.9;3.3;1.3;0.2;0.0;1.2;0.0;;1.7;1.5;0.4;0.1;0.2;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;5.2;0.0;1.7;3.5
6459;Totaal mannen en vrouwen;5;5;Totaal huishoudens;2008, vrijdag 26 september;55.3;45.1;42.2;2.0;0.9;3.4;1.4;0.2;0.0;1.0;0.0;;1.5;1.4;0.4;0.1;0.1;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;5.3;0.0;1.6;3.7
