ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;AfgeleidMigratiedoel;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberEUEFTA_1
5329;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2000;
5330;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2001;
5331;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2002;
5332;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2003;
5333;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2004;
5334;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2005;
5335;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2006;
5336;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2007;
5337;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2008;
5338;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2009;
5339;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2010;
5340;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2011;
5341;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2012;
5342;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2013;
5343;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2014;
5344;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2015;
5345;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2016;
5346;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2017;
5347;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2018;
5348;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2019;
5349;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2020;28020.0
5350;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2021;20650.0
5351;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2020;2022;17050.0
5352;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;1999;
5353;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2000;
5354;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2001;
5355;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2002;
5356;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2003;
5357;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2004;
5358;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2005;
5359;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2006;
5360;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2007;
5361;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2008;
5362;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2009;
5363;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2010;
5364;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2011;
5365;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2012;
5366;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2013;
5367;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2014;
5368;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2015;
5369;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2016;
5370;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2017;
5371;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2018;
5372;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2019;
5373;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2020;
5374;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2021;34680.0
5375;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2021;2022;25640.0
5376;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;1999;
5377;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2000;
5378;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2001;
5379;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2002;
5380;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2003;
5381;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2004;
5382;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2005;
5383;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2006;
5384;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2007;
5385;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2008;
5386;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2009;
5387;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2010;
5388;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2011;
5389;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2012;
5390;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2013;
5391;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2014;
5392;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2015;
5393;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2016;
5394;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2017;
5395;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2018;
5396;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2019;
5397;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2020;
5398;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2021;
5399;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Totaal;2022;2022;39275.0
5400;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;1999;
5401;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2000;10.0
5402;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2001;20.0
5403;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2002;30.0
5404;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2003;40.0
5405;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2004;60.0
5406;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2005;95.0
5407;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2006;125.0
5408;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2007;235.0
5409;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2008;285.0
5410;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2009;355.0
5411;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2010;415.0
5412;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2011;505.0
5413;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2012;640.0
5414;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2013;780.0
5415;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2014;965.0
5416;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2015;1105.0
5417;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2016;1300.0
5418;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2017;1565.0
5419;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2018;1825.0
5420;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2019;2205.0
5421;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2020;2000.0
5422;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2021;2250.0
5423;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;Totaal;2022;2575.0
5424;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;1999;
5425;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2000;
5426;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2001;10.0
5427;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2002;15.0
5428;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2003;20.0
5429;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2004;30.0
5430;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2005;40.0
5431;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2006;55.0
5432;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2007;80.0
5433;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2008;85.0
5434;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2009;100.0
5435;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2010;100.0
5436;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2011;110.0
5437;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2012;110.0
5438;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2013;115.0
5439;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2014;120.0
5440;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2015;130.0
5441;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2016;145.0
5442;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2017;175.0
5443;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2018;190.0
5444;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2019;230.0
5445;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2020;160.0
5446;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2021;170.0
5447;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;1999 ;2022;175.0
5448;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;1999;
5449;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2000;
5450;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2001;
5451;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2002;10.0
5452;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2003;20.0
5453;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2004;25.0
5454;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2005;35.0
5455;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2006;50.0
5456;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2007;85.0
5457;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2008;95.0
5458;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2009;100.0
5459;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2010;105.0
5460;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2011;115.0
5461;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2012;120.0
5462;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2013;125.0
5463;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2014;125.0
5464;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2015;140.0
5465;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2016;155.0
5466;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2017;185.0
5467;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2018;200.0
5468;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2019;240.0
5469;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2020;185.0
5470;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2021;190.0
5471;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2000 ;2022;200.0
5472;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;1999;
5473;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2000;
5474;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2001;
5475;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2002;
5476;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2003;
5477;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2004;
5478;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2005;
5479;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2006;10.0
5480;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2007;40.0
5481;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2008;45.0
5482;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2009;55.0
5483;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2010;70.0
5484;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2011;75.0
5485;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2012;95.0
5486;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2013;100.0
5487;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2014;100.0
5488;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2015;100.0
5489;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2016;115.0
5490;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2017;145.0
5491;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2018;175.0
5492;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2019;205.0
5493;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2020;145.0
5494;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2021;155.0
5495;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2001;2022;170.0
5496;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;1999;
5497;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2000;
5498;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2001;
5499;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2002;
5500;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2003;
5501;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2004;
5502;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2005;
5503;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2006;
5504;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2007;10.0
5505;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2008;25.0
5506;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2009;35.0
5507;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2010;40.0
5508;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2011;45.0
5509;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2012;60.0
5510;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2013;65.0
5511;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2014;70.0
5512;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2015;70.0
5513;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2016;75.0
5514;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2017;105.0
5515;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2018;125.0
5516;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2019;160.0
5517;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2020;120.0
5518;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2021;130.0
5519;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2002 ;2022;135.0
5520;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;1999;
5521;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2000;
5522;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2001;
5523;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2002;
5524;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2003;
5525;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2004;
5526;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2005;
5527;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2006;
5528;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2007;
5529;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2008;15.0
5530;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2009;25.0
5531;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2010;30.0
5532;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2011;40.0
5533;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2012;50.0
5534;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2013;60.0
5535;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2014;80.0
5536;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2015;80.0
5537;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2016;85.0
5538;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2017;85.0
5539;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2018;105.0
5540;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2019;130.0
5541;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2020;105.0
5542;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2021;110.0
5543;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2003;2022;115.0
5544;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;1999;
5545;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2000;
5546;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2001;
5547;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2002;
5548;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2003;
5549;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2004;
5550;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2005;
5551;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2006;
5552;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2007;
5553;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2008;
5554;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2009;25.0
5555;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2010;30.0
5556;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2011;50.0
5557;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2012;65.0
5558;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2013;70.0
5559;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2014;80.0
5560;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2015;90.0
5561;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2016;95.0
5562;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2017;95.0
5563;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2018;105.0
5564;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2019;135.0
5565;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2020;125.0
5566;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2021;135.0
5567;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2004 ;2022;145.0
5568;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;1999;
5569;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2000;
5570;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2001;
5571;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2002;
5572;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2003;
5573;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2004;
5574;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2005;
5575;Totaal mannen en vrouwen;Totaal;Totaal;Arbeid;Naturalisatie: genaturaliseerd;2005 ;2006;
