ID;Inkomensgrens;Geslacht;KenmerkenPersonen;Perioden;Personen_1;PersonenRelatief_2;Personen_3;PersonenRelatief_4
3055;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2011;405.4;53.2;405.4;62.0
3056;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2012;407.4;53.0;407.4;61.8
3057;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2013;404.9;52.2;404.9;60.9
3058;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2014;405.4;52.3;405.4;61.3
3059;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2015;412.1;52.3;412.1;61.3
3060;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2016;421.9;53.1;421.9;61.7
3061;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2017;449.0;54.4;449.0;62.4
3062;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2018;467.6;55.8;467.6;63.7
3063;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2019;485.7;57.1;485.7;64.6
3064;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2020;488.8;57.1;488.8;64.3
3065;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2021;504.3;58.7;504.2;66.0
3066;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2022;536.8;60.5;536.7;68.1
3067;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. alleenstaande;2023;560.2;60.6;560.1;67.9
3068;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2011;596.1;53.1;596.1;59.0
3069;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2012;602.2;52.8;602.2;58.7
3070;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2013;601.1;52.0;601.1;57.8
3071;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2014;604.7;51.9;604.7;57.8
3072;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2015;615.0;51.9;614.9;57.9
3073;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2016;635.3;52.9;635.3;58.6
3074;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2017;669.9;54.2;669.9;59.6
3075;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2018;701.9;55.9;701.9;61.2
3076;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2019;733.2;57.5;733.2;62.6
3077;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2020;739.4;57.6;739.4;62.5
3078;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2021;763.1;59.2;763.1;64.1
3079;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2022;810.1;61.4;810.1;66.6
3080;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. zonder partner;2023;841.4;61.5;841.3;66.5
3081;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2011;190.7;52.7;190.7;53.5
3082;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2012;194.8;52.3;194.8;53.1
3083;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2013;196.3;51.6;196.3;52.4
3084;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2014;199.3;51.0;199.3;51.9
3085;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2015;202.8;51.2;202.8;52.0
3086;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2016;213.3;52.5;213.3;53.3
3087;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2017;220.9;53.9;220.9;54.6
3088;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2018;234.2;56.2;234.2;56.9
3089;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2019;247.4;58.3;247.4;59.0
3090;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2020;250.6;58.5;250.6;59.1
3091;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2021;258.8;60.1;258.8;60.7
3092;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2022;273.4;63.1;273.4;63.7
3093;Economisch zelfstandig;Vrouwen;Positie hh: hoofdk. alleenstaande ouder;2023;281.2;63.4;281.2;63.9
3094;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2011;459.9;84.4;459.9;85.6
3095;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2012;475.5;84.1;475.5;85.4
3096;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2013;493.1;83.9;493.1;85.2
3097;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2014;507.2;84.2;507.2;85.7
3098;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2015;519.7;84.4;519.7;85.8
3099;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2016;533.6;85.4;533.6;86.6
3100;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2017;544.9;86.1;544.9;87.2
3101;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2018;558.7;86.8;558.6;87.8
3102;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2019;575.1;87.2;575.1;88.2
3103;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2020;601.5;86.9;601.5;87.9
3104;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2021;619.9;87.8;619.9;88.9
3105;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2022;645.3;89.6;645.3;90.7
3106;Economisch zelfstandig;Vrouwen;Positie hh: hoofdkostw. met partner;2023;669.3;89.1;669.3;90.2
3107;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2011;234.6;82.5;234.6;84.5
3108;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2012;237.1;82.2;237.1;84.4
3109;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2013;242.4;81.8;242.4;84.2
3110;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2014;247.3;82.1;247.3;84.6
3111;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2015;250.8;82.1;250.8;84.6
3112;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2016;255.7;82.6;255.7;84.9
3113;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2017;260.5;83.1;260.5;85.2
3114;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2018;268.0;83.8;268.0;85.7
3115;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2019;274.9;84.1;274.9;86.1
3116;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2020;285.7;84.1;285.7;85.9
3117;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2021;296.3;85.1;296.2;87.1
3118;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2022;307.4;86.7;307.4;88.7
3119;Economisch zelfstandig;Vrouwen;Pos.hh:hoofdkostw.,part.,zonder kinderen;2023;314.0;86.1;314.0;88.1
3120;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2011;225.4;86.5;225.4;86.8
3121;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2012;238.4;86.1;238.4;86.5
3122;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2013;250.7;85.9;250.7;86.3
3123;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2014;259.9;86.4;259.9;86.7
3124;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2015;268.9;86.6;268.9;86.9
3125;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2016;277.9;88.1;277.9;88.3
3126;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2017;284.4;89.0;284.4;89.2
3127;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2018;290.6;89.7;290.6;89.9
3128;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2019;300.1;90.2;300.1;90.3
3129;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2020;315.8;89.6;315.8;89.8
3130;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2021;323.6;90.4;323.6;90.6
3131;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2022;337.9;92.4;337.9;92.5
3132;Economisch zelfstandig;Vrouwen;Pos.hh: hfdkostw.,partner, met kinderen;2023;355.3;92.0;355.3;92.1
3133;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2011;1400.9;49.0;1400.8;49.8
3134;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2012;1383.8;49.4;1383.7;50.2
3135;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2013;1365.7;49.5;1365.7;50.4
3136;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2014;1361.3;50.0;1361.3;50.9
3137;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2015;1370.5;51.0;1370.5;51.8
3138;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2016;1407.5;52.6;1407.5;53.4
3139;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2017;1450.9;54.2;1450.9;55.0
3140;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2018;1500.4;56.1;1500.4;56.9
3141;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2019;1545.5;57.7;1545.4;58.5
3142;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2020;1536.9;58.1;1536.9;58.9
3143;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2021;1590.9;60.4;1590.8;61.3
3144;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2022;1660.4;63.0;1660.4;63.9
3145;Economisch zelfstandig;Vrouwen;Positie hh: partner van hoofdkostwinner;2023;1676.1;63.8;1676.1;64.6
3146;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2011;492.6;44.3;492.6;45.7
3147;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2012;476.0;44.5;476.0;45.9
3148;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2013;464.2;44.4;464.2;45.9
3149;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2014;461.3;44.7;461.3;46.4
3150;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2015;461.0;45.5;461.0;47.1
3151;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2016;474.6;46.9;474.6;48.4
3152;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2017;491.3;48.4;491.3;49.9
3153;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2018;512.0;50.1;512.0;51.6
3154;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2019;530.6;51.5;530.6;53.0
3155;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2020;527.2;51.9;527.2;53.4
3156;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2021;550.9;54.3;550.9;55.8
3157;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2022;577.3;56.3;577.2;57.9
3158;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., zonder kinderen;2023;583.3;56.9;583.3;58.4
3159;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2011;908.2;51.9;908.2;52.3
3160;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2012;907.7;52.4;907.7;52.8
3161;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2013;901.4;52.7;901.4;53.1
3162;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2014;900.0;53.2;900.0;53.5
3163;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2015;909.5;54.3;909.5;54.6
3164;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2016;932.9;56.0;932.9;56.3
3165;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2017;959.6;57.7;959.6;58.0
3166;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2018;988.4;59.7;988.4;60.0
3167;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2019;1014.8;61.6;1014.8;61.9
3168;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2020;1009.7;62.0;1009.7;62.3
3169;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2021;1039.9;64.3;1039.9;64.6
3170;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2022;1083.2;67.3;1083.1;67.6
3171;Economisch zelfstandig;Vrouwen;Pos.hh: part. hfdkostw., met kinderen;2023;1092.8;68.1;1092.8;68.5
3172;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2011;0.4;0.2;0.4;18.5
3173;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2012;0.4;0.1;0.4;16.6
3174;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2013;0.3;0.1;0.3;15.8
3175;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2014;0.2;0.1;0.2;13.4
3176;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2015;0.2;0.1;0.2;11.8
3177;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2016;0.3;0.1;0.3;15.7
3178;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2017;0.4;0.1;0.4;17.5
3179;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2018;0.5;0.2;0.5;23.3
3180;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2019;0.6;0.2;0.6;25.5
3181;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2020;0.9;0.3;0.9;31.4
3182;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2021;1.0;0.4;1.0;35.9
3183;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2022;1.5;0.6;1.5;44.0
3184;Economisch zelfstandig;Vrouwen;Positie hh: kind < 18 jaar;2023;2.0;0.7;2.0;47.7
3185;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2011;140.0;32.0;139.9;62.4
3186;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2012;137.4;30.6;137.4;60.7
3187;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2013;132.3;28.7;132.3;58.2
3188;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2014;131.1;28.2;131.1;57.1
3189;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2015;136.7;29.1;136.7;58.2
3190;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2016;149.0;30.9;149.0;61.4
3191;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2017;161.0;32.3;160.9;64.7
3192;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2018;176.1;34.2;176.0;67.6
3193;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2019;190.5;35.5;190.5;69.8
3194;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2020;199.6;36.0;199.6;69.9
3195;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2021;216.3;38.4;216.3;73.2
3196;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2022;234.6;41.2;234.5;77.1
3197;Economisch zelfstandig;Vrouwen;Positie hh: kind >=18 jaar;2023;253.3;43.0;253.2;77.4
3198;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2011;33.7;35.6;33.7;46.6
3199;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2012;32.3;35.5;32.3;46.5
3200;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2013;31.5;35.5;31.5;46.4
3201;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2014;31.3;35.0;31.3;45.8
3202;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2015;34.3;36.4;34.3;47.2
3203;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2016;36.5;38.5;36.5;49.3
3204;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2017;27.3;34.2;27.3;44.2
3205;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2018;29.8;37.2;29.8;47.1
3206;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2019;31.5;38.8;31.5;48.6
3207;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2020;31.5;38.4;31.5;47.9
3208;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2021;34.3;40.8;34.3;50.9
3209;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2022;35.9;42.9;35.9;53.8
3210;Economisch zelfstandig;Vrouwen;Positie hh: overig lid;2023;37.7;43.3;37.7;53.5
3211;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2011;2614.6;77.7;2614.6;77.7
3212;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2012;2616.2;77.8;2616.2;77.8
3213;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2013;2608.0;78.2;2608.0;78.2
3214;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2014;2618.4;78.8;2618.4;78.8
3215;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2015;2657.7;79.4;2657.7;79.4
3216;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2016;2741.4;80.9;2741.4;80.9
3217;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2017;2830.7;81.8;2830.7;81.8
3218;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2018;2945.5;82.8;2945.5;82.8
3219;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2019;3054.2;83.8;3054.2;83.8
3220;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2020;3088.2;84.2;3088.2;84.2
3221;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2021;3203.3;85.9;3203.3;85.9
3222;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2022;3368.4;87.7;3368.4;87.7
3223;Economisch zelfstandig;Vrouwen;SEC: werknemer en zelfstandige;2023;3458.2;88.1;3458.2;88.1
3224;Economisch zelfstandig;Vrouwen;SEC: werknemer;2011;2390.8;80.5;2390.8;80.5
3225;Economisch zelfstandig;Vrouwen;SEC: werknemer;2012;2393.0;80.7;2393.0;80.7
3226;Economisch zelfstandig;Vrouwen;SEC: werknemer;2013;2382.9;81.3;2382.9;81.3
3227;Economisch zelfstandig;Vrouwen;SEC: werknemer;2014;2383.4;81.9;2383.4;81.9
3228;Economisch zelfstandig;Vrouwen;SEC: werknemer;2015;2412.4;82.6;2412.4;82.6
3229;Economisch zelfstandig;Vrouwen;SEC: werknemer;2016;2479.7;83.9;2479.7;83.9
3230;Economisch zelfstandig;Vrouwen;SEC: werknemer;2017;2554.8;84.7;2554.8;84.7
3231;Economisch zelfstandig;Vrouwen;SEC: werknemer;2018;2654.5;85.5;2654.5;85.5
3232;Economisch zelfstandig;Vrouwen;SEC: werknemer;2019;2752.0;86.3;2752.0;86.3
3233;Economisch zelfstandig;Vrouwen;SEC: werknemer;2020;2806.8;87.2;2806.8;87.2
3234;Economisch zelfstandig;Vrouwen;SEC: werknemer;2021;2897.9;88.6;2897.9;88.6
3235;Economisch zelfstandig;Vrouwen;SEC: werknemer;2022;3023.2;90.0;3023.2;90.0
3236;Economisch zelfstandig;Vrouwen;SEC: werknemer;2023;3111.6;90.6;3111.6;90.6
3237;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2011;223.9;56.6;223.9;56.6
3238;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2012;223.1;56.1;223.1;56.1
3239;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2013;225.2;55.7;225.2;55.7
3240;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2014;234.9;56.7;234.9;56.7
3241;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2015;245.4;57.7;245.4;57.7
3242;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2016;261.7;60.1;261.7;60.1
3243;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2017;275.8;62.1;275.8;62.1
3244;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2018;291.0;64.3;291.0;64.3
3245;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2019;302.2;65.9;302.2;65.9
3246;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2020;281.4;62.4;281.4;62.4
3247;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2021;305.3;66.3;305.3;66.3
3248;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2022;345.2;71.7;345.2;71.7
3249;Economisch zelfstandig;Vrouwen;SEC: zelfstandige;2023;346.6;70.7;346.6;70.7
3250;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2011;16.3;2.1;16.3;2.1
3251;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2012;15.3;2.0;15.3;2.0
3252;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2013;15.9;2.0;15.9;2.0
3253;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2014;17.4;2.1;17.4;2.1
3254;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2015;18.5;2.3;18.5;2.3
3255;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2016;20.7;2.5;20.7;2.5
3256;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2017;23.6;2.9;23.6;2.9
3257;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2018;21.8;2.8;21.8;2.8
3258;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2019;22.1;2.8;22.1;2.8
3259;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2020;21.7;2.7;21.7;2.7
3260;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2021;22.2;2.8;22.2;2.8
3261;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2022;19.3;2.6;19.3;2.6
3262;Economisch zelfstandig;Vrouwen;SEC: uitkerings- en pensioenontvanger;2023;21.4;2.8;21.4;2.8
3263;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2011;5.3;0.9;5.3;0.9
3264;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2012;5.3;0.9;5.3;0.9
3265;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2013;6.2;1.0;6.2;1.0
3266;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2014;6.7;1.0;6.7;1.0
3267;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2015;6.3;0.9;6.3;0.9
3268;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2016;6.8;1.0;6.8;1.0
3269;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2017;7.0;1.0;7.0;1.0
3270;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2018;7.2;1.1;7.2;1.1
3271;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2019;7.2;1.1;7.2;1.1
3272;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2020;7.5;1.1;7.5;1.1
3273;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2021;7.5;1.1;7.5;1.1
3274;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2022;7.2;1.1;7.2;1.1
3275;Economisch zelfstandig;Vrouwen;SEC: uitkeringsontvanger;2023;8.8;1.4;8.8;1.4
3276;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2011;2.5;3.7;2.5;3.7
3277;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2012;2.7;3.4;2.7;3.4
3278;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2013;3.6;3.4;3.6;3.4
3279;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2014;3.8;3.2;3.8;3.2
3280;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2015;3.5;3.0;3.5;3.0
3281;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2016;3.7;3.5;3.7;3.5
3282;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2017;3.6;4.0;3.6;4.0
3283;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2018;3.5;5.0;3.5;5.0
3284;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2019;3.2;5.5;3.2;5.5
3285;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2020;3.3;5.5;3.3;5.5
3286;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2021;2.9;5.9;2.9;5.9
3287;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2022;2.2;6.9;2.2;6.9
3288;Economisch zelfstandig;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2023;2.4;8.0;2.4;8.0
3289;Economisch zelfstandig;Vrouwen;SEC: ontvanger van sociale voorziening;2011;0.1;0.0;0.1;0.0
3290;Economisch zelfstandig;Vrouwen;SEC: ontvanger van sociale voorziening;2012;0.1;0.0;0.1;0.0
