ID;BedrijfstakBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
5236;Winkels in woninginrichtingartikelen;2009 januari;106.0;105.6;100.5;-5.5;2.6;-7.9
5237;Winkels in woninginrichtingartikelen;2009 februari;98.1;105.9;92.7;-9.8;2.3;-11.9
5238;Winkels in woninginrichtingartikelen;2009 maart;105.5;106.2;99.4;-7.8;2.2;-9.8
5239;Winkels in woninginrichtingartikelen;2009 1e kwartaal;103.2;105.9;97.5;-7.7;2.4;-9.8
5240;Winkels in woninginrichtingartikelen;2009 april;99.9;106.6;93.7;-11.8;2.2;-13.7
5241;Winkels in woninginrichtingartikelen;2009 mei;98.5;106.6;92.5;-10.9;2.1;-12.8
5242;Winkels in woninginrichtingartikelen;2009 juni;96.8;106.9;90.6;-8.6;2.5;-10.8
5243;Winkels in woninginrichtingartikelen;2009 2e kwartaal;98.4;106.7;92.3;-10.5;2.2;-12.5
5244;Winkels in woninginrichtingartikelen;2009 juli;103.8;106.5;97.5;-8.6;2.4;-10.7
5245;Winkels in woninginrichtingartikelen;2009 augustus;90.4;106.6;84.8;-13.6;1.7;-15.0
5246;Winkels in woninginrichtingartikelen;2009 september;95.6;106.7;89.6;-8.7;1.3;-9.9
5247;Winkels in woninginrichtingartikelen;2009 3e kwartaal;96.6;106.6;90.6;-10.2;1.8;-11.8
5248;Winkels in woninginrichtingartikelen;2009 oktober;110.4;106.7;103.5;-7.9;1.1;-8.9
5249;Winkels in woninginrichtingartikelen;2009 november;100.6;107.0;94.1;-8.8;1.1;-9.7
5250;Winkels in woninginrichtingartikelen;2009 december;111.0;107.1;103.7;-5.2;1.1;-6.2
5251;Winkels in woninginrichtingartikelen;2009 4e kwartaal;107.3;106.9;100.4;-7.3;1.1;-8.3
5252;Winkels in woninginrichtingartikelen;2009;101.4;106.5;95.2;-8.9;1.9;-10.6
5253;Winkels in woninginrichtingartikelen;2010 januari;96.4;106.3;90.6;-9.1;0.7;-9.8
5254;Winkels in woninginrichtingartikelen;2010 februari;91.4;106.3;86.0;-6.8;0.4;-7.2
5255;Winkels in woninginrichtingartikelen;2010 maart;102.8;106.4;96.6;-2.6;0.2;-2.8
5256;Winkels in woninginrichtingartikelen;2010 1e kwartaal;96.8;106.3;91.1;-6.2;0.4;-6.6
5257;Winkels in woninginrichtingartikelen;2010 april;94.9;106.0;89.6;-5.0;-0.6;-4.4
5258;Winkels in woninginrichtingartikelen;2010 mei;96.1;105.8;90.9;-2.4;-0.8;-1.7
5259;Winkels in woninginrichtingartikelen;2010 juni;91.1;105.8;86.1;-5.9;-1.0;-5.0
5260;Winkels in woninginrichtingartikelen;2010 2e kwartaal;94.0;105.8;88.9;-4.4;-0.8;-3.7
5261;Winkels in woninginrichtingartikelen;2010 juli;96.9;105.4;91.9;-6.7;-1.1;-5.7
5262;Winkels in woninginrichtingartikelen;2010 augustus;93.2;105.7;88.2;3.1;-0.8;3.9
5263;Winkels in woninginrichtingartikelen;2010 september;94.1;105.7;89.1;-1.6;-1.0;-0.6
5264;Winkels in woninginrichtingartikelen;2010 3e kwartaal;94.7;105.6;89.7;-2.0;-1.0;-1.0
5265;Winkels in woninginrichtingartikelen;2010 oktober;103.2;106.3;97.1;-6.6;-0.4;-6.2
5266;Winkels in woninginrichtingartikelen;2010 november;98.9;106.1;93.2;-1.7;-0.8;-1.0
5267;Winkels in woninginrichtingartikelen;2010 december;105.1;106.1;99.1;-5.4;-1.0;-4.4
5268;Winkels in woninginrichtingartikelen;2010 4e kwartaal;102.4;106.1;96.4;-4.6;-0.7;-3.9
5269;Winkels in woninginrichtingartikelen;2010;97.0;106.0;91.5;-4.3;-0.5;-3.9
5270;Winkels in woninginrichtingartikelen;2011 januari;96.8;106.0;91.3;0.4;-0.3;0.7
5271;Winkels in woninginrichtingartikelen;2011 februari;89.8;106.4;84.4;-1.7;0.1;-1.8
5272;Winkels in woninginrichtingartikelen;2011 maart;97.8;106.7;91.6;-4.9;0.4;-5.2
5273;Winkels in woninginrichtingartikelen;2011 1e kwartaal;94.8;106.4;89.1;-2.1;0.0;-2.2
5274;Winkels in woninginrichtingartikelen;2011 april;91.5;107.1;85.4;-3.6;1.1;-4.6
5275;Winkels in woninginrichtingartikelen;2011 mei;91.5;106.7;85.7;-4.9;0.9;-5.7
5276;Winkels in woninginrichtingartikelen;2011 juni;89.8;106.4;84.4;-1.4;0.6;-1.9
5277;Winkels in woninginrichtingartikelen;2011 2e kwartaal;90.9;106.7;85.2;-3.3;0.8;-4.1
5278;Winkels in woninginrichtingartikelen;2011 juli;96.9;106.3;91.1;0.0;0.9;-0.9
5279;Winkels in woninginrichtingartikelen;2011 augustus;93.2;106.2;87.8;0.1;0.4;-0.4
5280;Winkels in woninginrichtingartikelen;2011 september;90.1;106.8;84.3;-4.3;1.1;-5.3
5281;Winkels in woninginrichtingartikelen;2011 3e kwartaal;93.4;106.4;87.8;-1.4;0.8;-2.2
5282;Winkels in woninginrichtingartikelen;2011 oktober;96.8;106.5;90.9;-6.2;0.2;-6.4
5283;Winkels in woninginrichtingartikelen;2011 november;93.7;106.9;87.7;-5.2;0.7;-5.9
5284;Winkels in woninginrichtingartikelen;2011 december;103.5;107.1;96.6;-1.5;1.0;-2.5
5285;Winkels in woninginrichtingartikelen;2011 4e kwartaal;98.0;106.8;91.7;-4.3;0.7;-4.9
5286;Winkels in woninginrichtingartikelen;2011;94.3;106.6;88.4;-2.8;0.6;-3.4
5287;Winkels in woninginrichtingartikelen;2012 januari;93.8;106.7;88.0;-3.0;0.7;-3.7
5288;Winkels in woninginrichtingartikelen;2012 februari;83.3;107.0;77.9;-7.2;0.6;-7.7
5289;Winkels in woninginrichtingartikelen;2012 maart;91.8;107.4;85.5;-6.1;0.6;-6.7
5290;Winkels in woninginrichtingartikelen;2012 1e kwartaal;89.7;107.0;83.8;-5.4;0.6;-6.0
5291;Winkels in woninginrichtingartikelen;2012 april;83.5;107.0;78.0;-8.8;-0.1;-8.7
5292;Winkels in woninginrichtingartikelen;2012 mei;86.5;107.4;80.6;-5.4;0.7;-6.0
5293;Winkels in woninginrichtingartikelen;2012 juni;86.2;107.4;80.3;-4.0;0.9;-4.8
5294;Winkels in woninginrichtingartikelen;2012 2e kwartaal;85.4;107.2;79.6;-6.1;0.5;-6.5
5295;Winkels in woninginrichtingartikelen;2012 juli;87.2;107.0;81.5;-10.0;0.6;-10.6
5296;Winkels in woninginrichtingartikelen;2012 augustus;81.8;107.1;76.3;-12.3;0.9;-13.1
5297;Winkels in woninginrichtingartikelen;2012 september;85.1;107.4;79.2;-5.6;0.5;-6.0
5298;Winkels in woninginrichtingartikelen;2012 3e kwartaal;84.7;107.1;79.0;-9.3;0.7;-9.9
5299;Winkels in woninginrichtingartikelen;2012 oktober;90.0;108.2;83.1;-7.1;1.6;-8.6
5300;Winkels in woninginrichtingartikelen;2012 november;85.8;108.8;78.9;-8.4;1.8;-10.0
5301;Winkels in woninginrichtingartikelen;2012 december;88.5;108.5;81.6;-14.4;1.3;-15.5
5302;Winkels in woninginrichtingartikelen;2012 4e kwartaal;88.1;108.5;81.2;-10.1;1.6;-11.5
5303;Winkels in woninginrichtingartikelen;2012;87.0;107.5;80.9;-7.7;0.8;-8.5
5304;Woonwinkels;2000 januari;91.1;90.7;100.4;;;
5305;Woonwinkels;2000 februari;95.6;90.7;105.4;;;
5306;Woonwinkels;2000 maart;104.2;90.9;114.6;;;
5307;Woonwinkels;2000 1e kwartaal;97.0;90.8;106.8;;;
5308;Woonwinkels;2000 april;100.5;91.4;109.9;;;
5309;Woonwinkels;2000 mei;104.8;91.9;114.0;;;
5310;Woonwinkels;2000 juni;103.0;91.8;112.2;;;
5311;Woonwinkels;2000 2e kwartaal;102.7;91.7;112.0;;;
5312;Woonwinkels;2000 juli;100.5;92.5;108.7;;;
5313;Woonwinkels;2000 augustus;91.8;92.5;99.2;;;
5314;Woonwinkels;2000 september;98.9;92.9;106.4;;;
5315;Woonwinkels;2000 3e kwartaal;97.0;92.6;104.8;;;
5316;Woonwinkels;2000 oktober;107.9;93.4;115.6;;;
5317;Woonwinkels;2000 november;119.6;93.7;127.7;;;
5318;Woonwinkels;2000 december;131.1;93.6;140.0;;;
5319;Woonwinkels;2000 4e kwartaal;119.5;93.5;127.8;;;
5320;Woonwinkels;2000;104.1;92.2;112.9;;;
5321;Woonwinkels;2001 januari;96.5;95.3;101.3;6.0;5.1;0.9
5322;Woonwinkels;2001 februari;95.5;96.2;99.2;-0.1;6.1;-5.9
5323;Woonwinkels;2001 maart;112.0;96.5;116.1;7.5;6.1;1.3
5324;Woonwinkels;2001 1e kwartaal;101.3;96.0;105.6;4.5;5.7;-1.2
5325;Woonwinkels;2001 april;105.0;96.6;108.7;4.5;5.7;-1.1
5326;Woonwinkels;2001 mei;113.7;96.7;117.6;8.5;5.3;3.1
5327;Woonwinkels;2001 juni;110.8;97.2;114.0;7.6;5.9;1.6
5328;Woonwinkels;2001 2e kwartaal;109.8;96.8;113.4;6.9;5.6;1.2
5329;Woonwinkels;2001 juli;103.6;97.5;106.3;3.1;5.4;-2.2
5330;Woonwinkels;2001 augustus;96.8;97.6;99.2;5.5;5.5;0.0
5331;Woonwinkels;2001 september;101.9;97.9;104.0;3.0;5.4;-2.3
5332;Woonwinkels;2001 3e kwartaal;100.8;97.7;103.2;3.8;5.4;-1.5
5333;Woonwinkels;2001 oktober;120.9;98.1;123.3;12.0;5.1;6.6
5334;Woonwinkels;2001 november;126.1;98.1;128.6;5.4;4.7;0.7
5335;Woonwinkels;2001 december;131.3;98.6;133.1;0.2;5.4;-4.9
5336;Woonwinkels;2001 4e kwartaal;126.1;98.3;128.3;5.5;5.0;0.4
5337;Woonwinkels;2001;109.5;97.2;112.7;5.2;5.5;-0.2
5338;Woonwinkels;2002 januari;102.6;99.2;103.4;6.3;4.2;2.1
5339;Woonwinkels;2002 februari;100.4;99.8;100.6;5.1;3.7;1.4
5340;Woonwinkels;2002 maart;110.8;99.9;111.0;-1.1;3.5;-4.4
5341;Woonwinkels;2002 1e kwartaal;104.6;99.6;105.0;3.2;3.8;-0.5
5342;Woonwinkels;2002 april;107.7;100.4;107.3;2.6;4.0;-1.3
5343;Woonwinkels;2002 mei;113.9;100.6;113.2;0.2;4.0;-3.7
5344;Woonwinkels;2002 juni;108.8;100.7;108.0;-1.7;3.7;-5.2
5345;Woonwinkels;2002 2e kwartaal;110.2;100.6;109.5;0.3;3.9;-3.4
5346;Woonwinkels;2002 juli;107.0;100.6;106.4;3.3;3.1;0.1
5347;Woonwinkels;2002 augustus;97.9;100.8;97.2;1.2;3.2;-2.0
5348;Woonwinkels;2002 september;101.1;100.6;100.5;-0.8;2.8;-3.4
5349;Woonwinkels;2002 3e kwartaal;102.0;100.7;101.4;1.3;3.1;-1.8
5350;Woonwinkels;2002 oktober;119.5;101.0;118.3;-1.1;3.0;-4.0
5351;Woonwinkels;2002 november;121.6;101.0;120.4;-3.6;3.0;-6.4
5352;Woonwinkels;2002 december;126.4;101.0;125.1;-3.7;2.4;-6.0
5353;Woonwinkels;2002 4e kwartaal;122.5;101.0;121.3;-2.9;2.8;-5.5
5354;Woonwinkels;2002;109.8;100.5;109.3;0.3;3.4;-3.0
5355;Woonwinkels;2003 januari;101.2;101.5;99.7;-1.4;2.3;-3.6
5356;Woonwinkels;2003 februari;97.8;102.0;95.9;-2.6;2.2;-4.8
5357;Woonwinkels;2003 maart;102.1;101.9;100.2;-7.9;2.0;-9.7
5358;Woonwinkels;2003 1e kwartaal;100.3;101.8;98.6;-4.1;2.2;-6.1
5359;Woonwinkels;2003 april;100.8;101.8;99.0;-6.5;1.4;-7.7
5360;Woonwinkels;2003 mei;104.8;102.1;102.7;-8.0;1.4;-9.3
5361;Woonwinkels;2003 juni;96.1;102.0;94.2;-11.7;1.3;-12.8
5362;Woonwinkels;2003 2e kwartaal;100.6;102.0;98.7;-8.7;1.4;-9.9
5363;Woonwinkels;2003 juli;98.4;101.7;96.7;-8.0;1.2;-9.1
5364;Woonwinkels;2003 augustus;87.4;101.5;86.1;-10.8;0.7;-11.5
5365;Woonwinkels;2003 september;96.0;101.3;94.8;-5.0;0.6;-5.6
5366;Woonwinkels;2003 3e kwartaal;93.9;101.5;92.6;-7.9;0.9;-8.7
5367;Woonwinkels;2003 oktober;108.7;101.4;107.3;-9.0;0.4;-9.3
5368;Woonwinkels;2003 november;104.0;101.2;102.8;-14.5;0.2;-14.6
5369;Woonwinkels;2003 december;116.4;101.1;115.2;-7.9;0.0;-7.9
5370;Woonwinkels;2003 4e kwartaal;109.7;101.2;108.4;-10.4;0.2;-10.6
5371;Woonwinkels;2003;101.1;101.6;99.5;-7.9;1.1;-8.9
5372;Woonwinkels;2004 januari;96.5;101.1;95.5;-4.6;-0.3;-4.3
5373;Woonwinkels;2004 februari;91.8;101.0;90.9;-6.1;-1.0;-5.1
5374;Woonwinkels;2004 maart;104.0;101.0;102.9;1.8;-0.9;2.8
5375;Woonwinkels;2004 1e kwartaal;97.4;101.0;96.4;-2.9;-0.7;-2.2
5376;Woonwinkels;2004 april;97.8;101.1;96.8;-2.9;-0.7;-2.3
5377;Woonwinkels;2004 mei;96.0;101.1;95.1;-8.4;-1.0;-7.5
5378;Woonwinkels;2004 juni;100.8;100.6;100.2;4.8;-1.4;6.3
5379;Woonwinkels;2004 2e kwartaal;98.2;100.9;97.3;-2.3;-1.0;-1.4
5380;Woonwinkels;2004 juli;101.0;100.4;100.6;2.6;-1.3;4.0
5381;Woonwinkels;2004 augustus;82.8;100.4;82.5;-5.2;-1.1;-4.1
5382;Woonwinkels;2004 september;94.7;100.5;94.3;-1.4;-0.8;-0.6
5383;Woonwinkels;2004 3e kwartaal;92.9;100.4;92.5;-1.1;-1.1;-0.1
5384;Woonwinkels;2004 oktober;102.3;100.3;102.1;-5.9;-1.1;-4.9
5385;Woonwinkels;2004 november;106.5;100.4;106.1;2.4;-0.8;3.2
5386;Woonwinkels;2004 december;117.7;100.0;117.7;1.1;-1.1;2.2
5387;Woonwinkels;2004 4e kwartaal;108.8;100.2;108.6;-0.8;-1.0;0.2
5388;Woonwinkels;2004;99.3;100.6;98.7;-1.8;-1.0;-0.8
5389;Woonwinkels;2005 januari;89.7;100.0;89.7;-7.0;-1.1;-6.0
5390;Woonwinkels;2005 februari;88.5;100.2;88.3;-3.6;-0.7;-2.8
5391;Woonwinkels;2005 maart;100.8;100.5;100.3;-3.0;-0.5;-2.5
5392;Woonwinkels;2005 1e kwartaal;93.0;100.2;92.8;-4.5;-0.8;-3.8
5393;Woonwinkels;2005 april;97.9;100.4;97.6;0.1;-0.7;0.8
5394;Woonwinkels;2005 mei;95.8;100.2;95.6;-0.3;-0.8;0.6
5395;Woonwinkels;2005 juni;100.0;99.9;100.1;-0.8;-0.7;-0.1
5396;Woonwinkels;2005 2e kwartaal;97.9;100.2;97.7;-0.3;-0.8;0.4
5397;Woonwinkels;2005 juli;97.4;99.7;97.7;-3.6;-0.7;-2.9
5398;Woonwinkels;2005 augustus;89.3;99.6;89.7;7.8;-0.8;8.7
5399;Woonwinkels;2005 september;98.1;100.1;98.0;3.5;-0.4;4.0
5400;Woonwinkels;2005 3e kwartaal;94.9;99.8;95.2;2.2;-0.7;2.9
5401;Woonwinkels;2005 oktober;105.7;99.9;105.8;3.3;-0.3;3.7
5402;Woonwinkels;2005 november;113.2;99.8;113.3;6.3;-0.5;6.8
5403;Woonwinkels;2005 december;123.5;99.8;123.8;4.9;-0.2;5.2
5404;Woonwinkels;2005 4e kwartaal;114.1;99.8;114.3;4.9;-0.4;5.2
5405;Woonwinkels;2005;100.0;100.0;100.0;0.7;-0.6;1.3
5406;Woonwinkels;2006 januari;98.3;99.5;98.8;9.5;-0.6;10.2
5407;Woonwinkels;2006 februari;95.0;99.6;95.4;7.3;-0.6;8.0
5408;Woonwinkels;2006 maart;112.9;99.9;113.1;12.0;-0.6;12.7
5409;Woonwinkels;2006 1e kwartaal;102.1;99.6;102.4;9.7;-0.6;10.4
5410;Woonwinkels;2006 april;105.6;100.4;105.2;7.8;0.0;7.8
5411;Woonwinkels;2006 mei;109.2;100.2;109.0;13.9;0.0;14.0
5412;Woonwinkels;2006 juni;107.9;100.2;107.7;7.9;0.3;7.6
5413;Woonwinkels;2006 2e kwartaal;107.5;100.3;107.3;9.8;0.1;9.7
5414;Woonwinkels;2006 juli;96.2;99.9;96.3;-1.2;0.3;-1.4
5415;Woonwinkels;2006 augustus;99.0;99.7;99.2;10.8;0.2;10.6
5416;Woonwinkels;2006 september;104.0;100.0;104.0;6.1;-0.1;6.1
5417;Woonwinkels;2006 3e kwartaal;99.7;99.9;99.9;5.1;0.1;4.9
5418;Woonwinkels;2006 oktober;110.8;99.9;110.9;4.8;0.0;4.8
5419;Woonwinkels;2006 november;116.1;100.0;116.1;2.6;0.2;2.4
5420;Woonwinkels;2006 december;123.4;100.1;123.3;-0.1;0.3;-0.4
5421;Woonwinkels;2006 4e kwartaal;116.8;100.0;116.8;2.3;0.2;2.1
5422;Woonwinkels;2006;106.5;99.9;106.6;6.5;-0.1;6.6
5423;Woonwinkels;2007 januari;100.1;100.0;100.1;1.9;0.6;1.3
5424;Woonwinkels;2007 februari;97.3;100.4;96.9;2.4;0.9;1.5
5425;Woonwinkels;2007 maart;112.9;100.7;112.2;0.0;0.7;-0.8
5426;Woonwinkels;2007 1e kwartaal;103.4;100.4;103.1;1.3;0.7;0.6
5427;Woonwinkels;2007 april;102.1;101.1;101.0;-3.3;0.7;-4.0
5428;Woonwinkels;2007 mei;110.5;101.4;109.0;1.2;1.2;0.0
5429;Woonwinkels;2007 juni;110.1;101.4;108.6;2.0;1.2;0.9
5430;Woonwinkels;2007 2e kwartaal;107.6;101.3;106.2;0.0;1.0;-1.0
5431;Woonwinkels;2007 juli;103.1;101.1;101.9;7.1;1.2;5.8
5432;Woonwinkels;2007 augustus;98.1;101.4;96.8;-0.9;1.6;-2.5
5433;Woonwinkels;2007 september;103.4;101.3;102.1;-0.6;1.3;-1.9
5434;Woonwinkels;2007 3e kwartaal;101.5;101.3;100.2;1.8;1.4;0.4
5435;Woonwinkels;2007 oktober;115.1;101.9;112.9;3.8;2.0;1.8
5436;Woonwinkels;2007 november;118.7;102.2;116.2;2.2;2.2;0.1
5437;Woonwinkels;2007 december;122.2;102.3;119.4;-0.9;2.3;-3.2
5438;Woonwinkels;2007 4e kwartaal;118.7;102.1;116.2;1.6;2.1;-0.5
5439;Woonwinkels;2007;107.8;101.3;106.4;1.2;1.3;-0.1
5440;Woonwinkels;2008 januari;100.9;102.5;98.4;0.8;2.5;-1.7
5441;Woonwinkels;2008 februari;101.0;103.1;98.0;3.8;2.7;1.1
5442;Woonwinkels;2008 maart;109.3;103.5;105.6;-3.2;2.8;-5.8
5443;Woonwinkels;2008 1e kwartaal;103.7;103.1;100.7;0.3;2.7;-2.3
5444;Woonwinkels;2008 april;110.1;103.8;106.1;7.9;2.7;5.1
5445;Woonwinkels;2008 mei;108.2;103.9;104.2;-2.1;2.4;-4.4
5446;Woonwinkels;2008 juni;103.5;103.7;99.8;-6.0;2.3;-8.1
5447;Woonwinkels;2008 2e kwartaal;107.3;103.8;103.4;-0.3;2.5;-2.7
5448;Woonwinkels;2008 juli;104.9;103.5;101.4;1.8;2.3;-0.5
5449;Woonwinkels;2008 augustus;97.6;104.1;93.8;-0.5;2.7;-3.1
5450;Woonwinkels;2008 september;102.2;104.6;97.7;-1.2;3.2;-4.3
5451;Woonwinkels;2008 3e kwartaal;101.5;104.1;97.6;0.0;2.8;-2.7
5452;Woonwinkels;2008 oktober;114.7;105.0;109.3;-0.3;3.0;-3.2
5453;Woonwinkels;2008 november;110.9;105.2;105.5;-6.5;3.0;-9.2
5454;Woonwinkels;2008 december;117.8;105.3;111.9;-3.6;2.9;-6.3
5455;Woonwinkels;2008 4e kwartaal;114.5;105.2;108.9;-3.5;3.0;-6.3
5456;Woonwinkels;2008;106.8;104.0;102.6;-1.0;2.7;-3.6
5457;Woonwinkels;2009 januari;95.9;105.1;91.3;-4.9;2.5;-7.2
5458;Woonwinkels;2009 februari;91.6;105.5;86.9;-9.3;2.3;-11.3
5459;Woonwinkels;2009 maart;99.5;105.8;94.1;-9.0;2.2;-10.9
5460;Woonwinkels;2009 1e kwartaal;95.7;105.4;90.8;-7.8;2.3;-9.8
5461;Woonwinkels;2009 april;97.8;106.1;92.2;-11.2;2.3;-13.1
5462;Woonwinkels;2009 mei;96.0;106.1;90.4;-11.3;2.2;-13.2
5463;Woonwinkels;2009 juni;95.3;106.2;89.8;-7.9;2.4;-10.1
5464;Woonwinkels;2009 2e kwartaal;96.4;106.2;90.8;-10.2;2.3;-12.2
5465;Woonwinkels;2009 juli;96.9;105.9;91.5;-7.6;2.3;-9.7
5466;Woonwinkels;2009 augustus;83.8;106.0;79.1;-14.1;1.8;-15.6
5467;Woonwinkels;2009 september;91.7;106.2;86.4;-10.2;1.5;-11.6
5468;Woonwinkels;2009 3e kwartaal;90.8;106.0;85.7;-10.6;1.9;-12.2
5469;Woonwinkels;2009 oktober;103.3;106.3;97.2;-10.0;1.2;-11.1
5470;Woonwinkels;2009 november;100.2;106.5;94.0;-9.7;1.3;-10.8
5471;Woonwinkels;2009 december;110.2;106.6;103.3;-6.5;1.3;-7.7
5472;Woonwinkels;2009 4e kwartaal;104.5;106.5;98.2;-8.7;1.3;-9.8
5473;Woonwinkels;2009;96.9;106.0;91.4;-9.3;1.9;-11.0
5474;Woonwinkels;2010 januari;86.3;106.1;81.4;-10.0;0.9;-10.8
5475;Woonwinkels;2010 februari;83.1;106.2;78.3;-9.3;0.7;-9.9
5476;Woonwinkels;2010 maart;97.2;106.2;91.5;-2.3;0.4;-2.7
5477;Woonwinkels;2010 1e kwartaal;88.9;106.2;83.7;-7.1;0.7;-7.7
5478;Woonwinkels;2010 april;91.8;105.9;86.7;-6.1;-0.2;-5.9
5479;Woonwinkels;2010 mei;92.0;105.6;87.2;-4.1;-0.5;-3.6
5480;Woonwinkels;2010 juni;90.0;105.7;85.1;-5.6;-0.5;-5.2
5481;Woonwinkels;2010 2e kwartaal;91.3;105.7;86.3;-5.3;-0.4;-4.9
5482;Woonwinkels;2010 juli;91.5;105.4;86.8;-5.6;-0.5;-5.2
5483;Woonwinkels;2010 augustus;84.1;105.6;79.6;0.3;-0.4;0.7
5484;Woonwinkels;2010 september;89.8;105.6;85.0;-2.1;-0.5;-1.6
5485;Woonwinkels;2010 3e kwartaal;88.4;105.5;83.8;-2.6;-0.5;-2.2
5486;Woonwinkels;2010 oktober;96.7;106.1;91.1;-6.4;-0.1;-6.3
5487;Woonwinkels;2010 november;99.3;106.0;93.7;-0.9;-0.5;-0.3
5488;Woonwinkels;2010 december;105.5;105.9;99.6;-4.2;-0.7;-3.6
5489;Woonwinkels;2010 4e kwartaal;100.5;106.0;94.8;-3.9;-0.5;-3.4
5490;Woonwinkels;2010;92.3;105.8;87.2;-4.7;-0.2;-4.6
5491;Woonwinkels;2011 januari;85.9;105.9;81.1;-0.5;-0.1;-0.4
5492;Woonwinkels;2011 februari;83.6;106.4;78.6;0.5;0.2;0.4
5493;Woonwinkels;2011 maart;94.3;106.7;88.4;-3.0;0.5;-3.5
5494;Woonwinkels;2011 1e kwartaal;87.9;106.3;82.7;-1.1;0.2;-1.3
5495;Woonwinkels;2011 april;91.2;107.1;85.1;-0.7;1.2;-1.8
5496;Woonwinkels;2011 mei;91.2;106.9;85.3;-0.9;1.2;-2.1
5497;Woonwinkels;2011 juni;88.9;106.6;83.4;-1.2;0.9;-2.1
5498;Woonwinkels;2011 2e kwartaal;90.4;106.9;84.6;-0.9;1.1;-2.0
5499;Woonwinkels;2011 juli;90.0;106.6;84.4;-1.6;1.2;-2.8
5500;Woonwinkels;2011 augustus;85.6;106.4;80.5;1.8;0.8;1.0
5501;Woonwinkels;2011 september;87.5;106.9;81.8;-2.6;1.2;-3.8
5502;Woonwinkels;2011 3e kwartaal;87.7;106.7;82.2;-0.9;1.1;-1.9
5503;Woonwinkels;2011 oktober;92.1;106.9;86.2;-4.7;0.7;-5.4
5504;Woonwinkels;2011 november;96.6;107.2;90.2;-2.7;1.2;-3.8
5505;Woonwinkels;2011 december;104.5;107.4;97.4;-0.9;1.4;-2.3
5506;Woonwinkels;2011 4e kwartaal;97.8;107.1;91.2;-2.7;1.1;-3.8
5507;Woonwinkels;2011;90.9;106.7;85.2;-1.4;0.8;-2.3
5508;Woonwinkels;2012 januari;84.5;107.0;78.9;-1.6;1.0;-2.7
5509;Woonwinkels;2012 februari;78.5;107.3;73.2;-6.1;0.8;-6.8
5510;Woonwinkels;2012 maart;87.3;107.7;81.1;-7.4;0.9;-8.2
5511;Woonwinkels;2012 1e kwartaal;83.4;107.3;77.8;-5.1;0.9;-6.0
5512;Woonwinkels;2012 april;80.4;107.3;74.9;-11.8;0.2;-12.0
5513;Woonwinkels;2012 mei;85.7;107.7;79.5;-6.0;0.8;-6.8
5514;Woonwinkels;2012 juni;85.8;107.8;79.6;-3.5;1.1;-4.5
5515;Woonwinkels;2012 2e kwartaal;84.0;107.6;78.0;-7.1;0.7;-7.8
5516;Woonwinkels;2012 juli;82.7;107.4;77.0;-8.1;0.7;-8.7
5517;Woonwinkels;2012 augustus;77.4;107.5;72.0;-9.6;1.0;-10.5
5518;Woonwinkels;2012 september;83.5;107.7;77.5;-4.5;0.7;-5.2
5519;Woonwinkels;2012 3e kwartaal;81.2;107.5;75.5;-7.4;0.8;-8.1
5520;Woonwinkels;2012 oktober;85.8;108.8;78.8;-6.9;1.8;-8.5
5521;Woonwinkels;2012 november;87.9;109.1;80.6;-9.1;1.7;-10.6
5522;Woonwinkels;2012 december;90.0;108.9;82.7;-13.9;1.4;-15.1
5523;Woonwinkels;2012 4e kwartaal;87.9;108.9;80.7;-10.1;1.7;-11.6
5524;Woonwinkels;2012;84.1;107.8;78.0;-7.5;1.0;-8.4
5525;476 Winkels in recreatie-artikelen;2000 januari;78.7;95.0;82.9;;;
5526;476 Winkels in recreatie-artikelen;2000 februari;81.0;95.2;85.1;;;
5527;476 Winkels in recreatie-artikelen;2000 maart;91.8;95.3;96.3;;;
5528;476 Winkels in recreatie-artikelen;2000 1e kwartaal;83.8;95.2;88.1;;;
5529;476 Winkels in recreatie-artikelen;2000 april;95.3;95.7;99.5;;;
5530;476 Winkels in recreatie-artikelen;2000 mei;104.9;96.3;108.9;;;
5531;476 Winkels in recreatie-artikelen;2000 juni;106.5;96.0;110.9;;;
5532;476 Winkels in recreatie-artikelen;2000 2e kwartaal;102.2;96.0;106.4;;;
5533;476 Winkels in recreatie-artikelen;2000 juli;112.3;96.0;117.0;;;
5534;476 Winkels in recreatie-artikelen;2000 augustus;115.6;95.9;120.5;;;
5535;476 Winkels in recreatie-artikelen;2000 september;102.5;96.9;105.7;;;
5536;476 Winkels in recreatie-artikelen;2000 3e kwartaal;110.1;96.3;114.4;;;
5537;476 Winkels in recreatie-artikelen;2000 oktober;91.8;97.7;94.0;;;
5538;476 Winkels in recreatie-artikelen;2000 november;111.4;98.1;113.6;;;
5539;476 Winkels in recreatie-artikelen;2000 december;120.9;98.1;123.3;;;
5540;476 Winkels in recreatie-artikelen;2000 4e kwartaal;108.0;97.9;110.3;;;
5541;476 Winkels in recreatie-artikelen;2000;101.0;96.3;104.9;;;
5542;476 Winkels in recreatie-artikelen;2001 januari;82.5;100.0;82.5;4.8;5.3;-0.4
5543;476 Winkels in recreatie-artikelen;2001 februari;80.7;100.4;80.4;-0.3;5.5;-5.5
5544;476 Winkels in recreatie-artikelen;2001 maart;96.1;101.0;95.2;4.7;6.0;-1.2
