ID;Geslacht;Leeftijd;Nationaliteit;AfgeleidMigratiedoel;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;ImmigrantenUitEUEFTALanden_1
4539;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2002 ;
4540;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2003;
4541;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2004 ;
4542;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2005 ;
4543;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2006;
4544;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2007 ;
4545;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2008;
4546;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2009;
4547;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2010 ;
4548;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2011;
4549;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2012 ;
4550;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2013 ;
4551;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2014 ;
4552;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2015 ;
4553;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2016;
4554;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2017;
4555;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2018;
4556;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2019;
4557;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2020;
4558;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2021;
4559;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;22 jaar;2022;
4560;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;1999 ;7720.0
4561;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2000 ;8610.0
4562;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2001;
4563;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2002 ;
4564;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2003;
4565;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2004 ;
4566;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2005 ;
4567;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2006;
4568;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2007 ;
4569;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2008;
4570;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2009;
4571;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2010 ;
4572;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2011;
4573;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2012 ;
4574;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2013 ;
4575;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2014 ;
4576;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2015 ;
4577;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2016;
4578;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2017;
4579;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2018;
4580;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2019;
4581;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2020;
4582;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2021;
4583;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;23 jaar;2022;
4584;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;1999 ;7720.0
4585;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2000 ;
4586;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2001;
4587;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2002 ;
4588;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2003;
4589;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2004 ;
4590;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2005 ;
4591;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2006;
4592;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2007 ;
4593;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2008;
4594;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2009;
4595;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2010 ;
4596;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2011;
4597;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2012 ;
4598;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2013 ;
4599;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2014 ;
4600;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2015 ;
4601;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2016;
4602;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2017;
4603;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2018;
4604;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2019;
4605;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2020;
4606;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2021;
4607;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Totaal;24 jaar;2022;
4608;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;1999 ;5390.0
4609;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2000 ;5900.0
4610;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2001;5555.0
4611;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2002 ;4770.0
4612;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2003;3720.0
4613;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2004 ;4235.0
4614;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2005 ;4600.0
4615;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2006;5880.0
4616;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2007 ;8665.0
4617;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2008;10685.0
4618;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2009;9265.0
4619;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2010 ;10455.0
4620;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2011;11135.0
4621;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2012 ;11180.0
4622;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2013 ;12260.0
4623;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2014 ;15325.0
4624;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2015 ;15645.0
4625;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2016;17005.0
4626;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2017;20395.0
4627;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2018;22830.0
4628;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2019;24895.0
4629;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2020;21590.0
4630;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2021;24105.0
4631;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;1 jaar;2022;
4632;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;1999 ;4015.0
4633;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2000 ;4340.0
4634;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2001;4125.0
4635;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2002 ;3445.0
4636;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2003;2730.0
4637;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2004 ;3180.0
4638;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2005 ;3540.0
4639;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2006;4450.0
4640;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2007 ;6725.0
4641;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2008;8110.0
4642;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2009;7145.0
4643;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2010 ;7820.0
4644;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2011;8410.0
4645;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2012 ;8490.0
4646;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2013 ;9520.0
4647;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2014 ;11530.0
4648;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2015 ;11930.0
4649;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2016;13000.0
4650;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2017;15810.0
4651;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2018;17435.0
4652;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2019;20010.0
4653;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2020;17375.0
4654;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2021;
4655;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;2 jaar;2022;
4656;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;1999 ;3155.0
4657;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2000 ;3425.0
4658;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2001;3165.0
4659;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2002 ;2765.0
4660;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2003;2095.0
4661;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2004 ;2635.0
4662;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2005 ;2900.0
4663;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2006;3510.0
4664;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2007 ;5655.0
4665;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2008;6815.0
4666;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2009;5865.0
4667;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2010 ;6235.0
4668;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2011;6950.0
4669;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2012 ;7075.0
4670;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2013 ;7990.0
4671;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2014 ;9895.0
4672;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2015 ;10255.0
4673;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2016;11165.0
4674;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2017;13310.0
4675;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2018;15205.0
4676;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2019;17370.0
4677;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2020;
4678;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2021;
4679;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;3 jaar;2022;
4680;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;1999 ;2595.0
4681;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2000 ;2725.0
4682;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2001;2615.0
4683;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2002 ;2205.0
4684;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2003;1750.0
4685;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2004 ;2135.0
4686;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2005 ;2440.0
4687;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2006;2890.0
4688;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2007 ;5040.0
4689;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2008;5850.0
4690;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2009;4940.0
4691;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2010 ;5445.0
4692;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2011;5970.0
4693;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2012 ;6110.0
4694;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2013 ;6980.0
4695;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2014 ;8620.0
4696;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2015 ;8865.0
4697;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2016;9675.0
4698;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2017;11985.0
4699;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2018;13860.0
4700;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2019;
4701;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2020;
4702;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2021;
4703;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;4 jaar;2022;
4704;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;1999 ;2150.0
4705;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2000 ;2285.0
4706;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2001;2225.0
4707;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2002 ;1910.0
4708;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2003;1530.0
4709;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2004 ;1855.0
4710;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2005 ;2055.0
4711;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2006;2560.0
4712;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2007 ;4460.0
4713;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2008;5065.0
4714;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2009;4415.0
4715;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2010 ;4815.0
4716;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2011;5325.0
4717;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2012 ;5480.0
4718;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2013 ;6285.0
4719;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2014 ;7730.0
4720;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2015 ;7955.0
4721;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2016;8825.0
4722;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2017;10855.0
4723;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2018;
4724;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2019;
4725;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2020;
4726;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2021;
4727;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;5 jaar;2022;
4728;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;1999 ;1885.0
4729;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2000 ;2030.0
4730;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2001;1945.0
4731;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2002 ;1720.0
4732;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2003;1350.0
4733;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2004 ;1645.0
4734;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2005 ;1865.0
4735;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2006;2300.0
4736;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2007 ;4005.0
4737;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2008;4630.0
4738;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2009;4030.0
4739;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2010 ;4425.0
4740;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2011;4955.0
4741;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2012 ;5100.0
4742;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2013 ;5770.0
4743;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2014 ;7000.0
4744;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2015 ;7350.0
4745;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2016;8190.0
4746;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2017;
4747;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2018;
4748;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2019;
4749;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2020;
4750;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2021;
4751;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;6 jaar;2022;
4752;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;1999 ;1725.0
4753;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2000 ;1815.0
4754;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2001;1755.0
4755;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2002 ;1560.0
4756;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2003;1210.0
4757;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2004 ;1555.0
4758;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2005 ;1685.0
4759;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2006;2065.0
4760;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2007 ;3755.0
4761;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2008;4315.0
4762;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2009;3790.0
4763;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2010 ;4175.0
4764;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2011;4670.0
4765;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2012 ;4760.0
4766;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2013 ;5320.0
4767;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2014 ;6585.0
4768;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2015 ;6995.0
4769;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2016;
4770;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2017;
4771;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2018;
4772;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2019;
4773;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2020;
4774;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2021;
4775;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;7 jaar;2022;
4776;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;1999 ;1595.0
4777;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2000 ;1645.0
4778;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2001;1590.0
4779;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2002 ;1390.0
4780;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2003;1155.0
4781;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2004 ;1475.0
4782;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2005 ;1585.0
4783;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2006;1930.0
4784;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2007 ;3490.0
4785;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2008;4095.0
4786;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2009;3595.0
4787;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2010 ;3975.0
4788;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2011;4375.0
4789;Totaal mannen en vrouwen;10000;Totaal;Arbeid;Werknemer en zelfstandige;8 jaar;2012 ;4420.0
