ID;Persoonskenmerken;Geslacht;Perioden;TotaalTijdsbestedingInUrenMinuten_1;PersoonlijkeVerzorging_2;VerzorgingVanAnderen_3;Onderweg_4;BetaaldWerk_5;Onderwijs_6;HuishoudelijkeVerplichtingen_7;Vrijwilligerswerk_8;VrijeTijd_9;OverigeEnOnbekendeTijdsbesteding_10;PersoonlijkeVerzorging_11;VerzorgingVanAnderen_12;Onderweg_13;BetaaldWerk_14;Onderwijs_15;HuishoudelijkeVerplichtingen_16;Vrijwilligerswerk_17;VrijeTijd_18;OverigeEnOnbekendeTijdsbesteding_19
222;Wekelijks werkzaam voor 12-19 uur;Mannen;2001; 24:00;10:11;0:10 ; 1:12 ; 3:13 ; 1:43 ; 1:03 ; 0:10 ; 5:54 ; 0:23 ;100.0;13.0;80.0;52.0;35.0;53.0;3.0;97.0;19.0
223;Wekelijks werkzaam voor 12-19 uur;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
224;Wekelijks werkzaam voor 12-19 uur;Vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
225;Wekelijks werkzaam voor 12-19 uur;Vrouwen;1999; 24:00;10:17;1:03 ; 0:53 ; 2:12 ; 0:26 ; 3:23 ; 0:12 ; 5:01 ; 0:32 ;100.0;52.0;65.0;42.0;10.0;90.0;7.0;92.0;28.0
226;Wekelijks werkzaam voor 12-19 uur;Vrouwen;2001; 24:00;10:08;1:05 ; 0:50 ; 2:19 ; 0:33 ; 3:24 ; 0:06 ; 5:12 ; 0:25 ;100.0;51.0;61.0;43.0;12.0;86.0;6.0;100.0;28.0
227;Wekelijks werkzaam voor 12-19 uur;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
228;Wekelijks werkzaam voor 20-34 uur;Mannen en vrouwen;1997; 24:00;10:31;0:48 ; 0:53 ; 3:27 ; 0:19 ; 2:06 ; 0:08 ; 5:10 ; 0:42 ;100.0;33.0;66.0;51.0;11.0;76.0;5.0;97.0;30.0
229;Wekelijks werkzaam voor 20-34 uur;Mannen en vrouwen;1999; 24:00;9:48 ;0:46 ; 0:55 ; 4:00 ; 0:15 ; 2:40 ; 0:05 ; 4:59 ; 0:33 ;100.0;35.0;68.0;57.0;9.0;86.0;4.0;98.0;31.0
230;Wekelijks werkzaam voor 20-34 uur;Mannen en vrouwen;2001; 24:00;9:54 ;0:50 ; 1:05 ; 3:46 ; 0:16 ; 2:36 ; 0:08 ; 5:00 ; 0:25 ;100.0;38.0;71.0;55.0;9.0;83.0;7.0;98.0;29.0
231;Wekelijks werkzaam voor 20-34 uur;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
232;Wekelijks werkzaam voor 20-34 uur;Mannen;1997; 24:00;10:13;0:34 ; 0:56 ; 3:41 ; 0:23 ; 2:03 ; 0:11 ; 5:16 ; 0:45 ;100.0;25.0;66.0;53.0;13.0;72.0;7.0;97.0;29.0
233;Wekelijks werkzaam voor 20-34 uur;Mannen;1999; 24:00;9:28 ;0:30 ; 1:05 ; 4:40 ; 0:26 ; 1:41 ; 0:03 ; 5:31 ; 0:36 ;100.0;25.0;72.0;61.0;12.0;74.0;3.0;97.0;31.0
234;Wekelijks werkzaam voor 20-34 uur;Mannen;2001; 24:00;9:57 ;0:31 ; 1:11 ; 3:51 ; 0:20 ; 1:44 ; 0:15 ; 5:53 ; 0:19 ;100.0;27.0;69.0;55.0;9.0;69.0;11.0;97.0;23.0
235;Wekelijks werkzaam voor 20-34 uur;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
236;Wekelijks werkzaam voor 20-34 uur;Vrouwen;1997; 24:00;10:48;1:01 ; 0:50 ; 3:12 ; 0:14 ; 2:08 ; 0:05 ; 5:03 ; 0:39 ;100.0;40.0;66.0;49.0;8.0;80.0;4.0;97.0;32.0
237;Wekelijks werkzaam voor 20-34 uur;Vrouwen;1999; 24:00;9:55 ;0:51 ; 0:51 ; 3:46 ; 0:11 ; 3:00 ; 0:06 ; 4:49 ; 0:32 ;100.0;38.0;66.0;55.0;7.0;91.0;4.0;98.0;31.0
238;Wekelijks werkzaam voor 20-34 uur;Vrouwen;2001; 24:00;9:53 ;0:56 ; 1:03 ; 3:45 ; 0:15 ; 2:52 ; 0:05 ; 4:44 ; 0:27 ;100.0;42.0;71.0;55.0;9.0;88.0;5.0;98.0;31.0
239;Wekelijks werkzaam voor 20-34 uur;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
240;Wekelijks werkzaam voor 35 uur of meer;Mannen en vrouwen;1997; 24:00;10:10;0:21 ; 0:57 ; 5:08 ; 0:13 ; 1:27 ; 0:08 ; 5:05 ; 0:35 ;100.0;19.0;71.0;61.0;7.0;62.0;5.0;96.0;29.0
241;Wekelijks werkzaam voor 35 uur of meer;Mannen en vrouwen;1999; 24:00;9:34 ;0:24 ; 1:06 ; 5:14 ; 0:11 ; 1:47 ; 0:08 ; 5:11 ; 0:25 ;100.0;23.0;67.0;60.0;6.0;67.0;5.0;96.0;24.0
242;Wekelijks werkzaam voor 35 uur of meer;Mannen en vrouwen;2001; 24:00;9:37 ;0:20 ; 1:09 ; 5:34 ; 0:12 ; 1:41 ; 0:07 ; 5:00 ; 0:21 ;100.0;19.0;71.0;64.0;6.0;67.0;5.0;97.0;22.0
243;Wekelijks werkzaam voor 35 uur of meer;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
244;Wekelijks werkzaam voor 35 uur of meer;Mannen;1997; 24:00;9:49 ;0:27 ; 0:56 ; 5:23 ; 0:11 ; 1:20 ; 0:12 ; 5:12 ; 0:30 ;100.0;25.0;67.0;63.0;6.0;54.0;7.0;96.0;27.0
245;Wekelijks werkzaam voor 35 uur of meer;Mannen;1999; 24:00;9:28 ;0:25 ; 1:08 ; 5:19 ; 0:12 ; 1:41 ; 0:09 ; 5:13 ; 0:25 ;100.0;25.0;66.0;60.0;7.0;63.0;5.0;96.0;24.0
246;Wekelijks werkzaam voor 35 uur of meer;Mannen;2001; 24:00;9:28 ;0:21 ; 1:11 ; 5:43 ; 0:11 ; 1:34 ; 0:08 ; 5:01 ; 0:21 ;100.0;21.0;71.0;65.0;5.0;65.0;6.0;97.0;23.0
247;Wekelijks werkzaam voor 35 uur of meer;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
248;Wekelijks werkzaam voor 35 uur of meer;Vrouwen;1997; 24:00;10:30;0:14 ; 0:57 ; 4:53 ; 0:14 ; 1:33 ; 0:04 ; 4:57 ; 0:39 ;100.0;13.0;74.0;59.0;8.0;71.0;3.0;96.0;31.0
249;Wekelijks werkzaam voor 35 uur of meer;Vrouwen;1999; 24:00;9:53 ;0:19 ; 0:59 ; 4:55 ; 0:10 ; 2:10 ; 0:05 ; 5:04 ; 0:25 ;100.0;14.0;71.0;58.0;5.0;83.0;3.0;96.0;24.0
250;Wekelijks werkzaam voor 35 uur of meer;Vrouwen;2001; 24:00;10:09;0:15 ; 1:00 ; 5:01 ; 0:12 ; 2:05 ; 0:07 ; 4:53 ; 0:19 ;100.0;12.0;69.0;62.0;8.0;76.0;3.0;98.0;21.0
251;Wekelijks werkzaam voor 35 uur of meer;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
252;Werkloze beroepsbevolking;Mannen en vrouwen;1997; 24:00;11:05;0:47 ; 0:47 ; 0:37 ; 0:58 ; 2:00 ; 0:20 ; 6:52 ; 0:36 ;100.0;31.0;58.0;11.0;23.0;70.0;10.0;98.0;32.0
253;Werkloze beroepsbevolking;Mannen en vrouwen;1999; 24:00;10:31;0:47 ; 1:03 ; 0:24 ; 0:58 ; 3:05 ; 0:11 ; 6:11 ; 0:50 ;100.0;34.0;62.0;10.0;23.0;80.0;6.0;99.0;34.0
254;Werkloze beroepsbevolking;Mannen en vrouwen;2001; 24:00;10:38;0:37 ; 0:49 ; 0:15 ; 0:59 ; 3:00 ; 0:15 ; 6:56 ; 0:31 ;100.0;26.0;43.0;8.0;21.0;81.0;7.0;98.0;34.0
255;Werkloze beroepsbevolking;Mannen en vrouwen;2003; 24:00;10:19;0:31 ; 1:02 ; 0:25 ; 0:51 ; 3:05 ; 0:21 ; 6:45 ; 0:40 ;100.0;26.0;57.0;10.0;20.0;81.0;10.0;98.0;29.0
256;Werkloze beroepsbevolking;Mannen;1997; 24:00;10:43;0:13 ; 0:50 ; 0:53 ; 1:20 ; 1:29 ; 0:21 ; 7:29 ; 0:40 ;100.0;17.0;66.0;14.0;29.0;58.0;11.0;98.0;31.0
257;Werkloze beroepsbevolking;Mannen;1999; 24:00;10:38;0:28 ; 1:11 ; 0:27 ; 1:31 ; 1:55 ; 0:05 ; 6:53 ; 0:52 ;100.0;21.0;76.0;9.0;32.0;66.0;2.0;99.0;39.0
258;Werkloze beroepsbevolking;Mannen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
259;Werkloze beroepsbevolking;Mannen;2003; 24:00;10:11;0:15 ; 1:05 ; 0:16 ; 0:37 ; 2:45 ; 0:24 ; 7:45 ; 0:43 ;100.0;17.0;58.0;7.0;16.0;78.0;8.0;99.0;27.0
260;Werkloze beroepsbevolking;Vrouwen;1997; 24:00;11:26;1:20 ; 0:43 ; 0:21 ; 0:35 ; 2:31 ; 0:18 ; 6:14 ; 0:32 ;100.0;44.0;50.0;8.0;16.0;81.0;9.0;99.0;33.0
261;Werkloze beroepsbevolking;Vrouwen;1999; 24:00;10:26;1:00 ; 0:57 ; 0:22 ; 0:36 ; 3:54 ; 0:15 ; 5:42 ; 0:48 ;100.0;43.0;53.0;10.0;17.0;90.0;8.0;99.0;31.0
262;Werkloze beroepsbevolking;Vrouwen;2001; 24:00;10:39;0:38 ; 0:45 ; 0:16 ; 0:51 ; 3:28 ; 0:11 ; 6:37 ; 0:34 ;100.0;36.0;43.0;10.0;18.0;86.0;7.0;98.0;34.0
263;Werkloze beroepsbevolking;Vrouwen;2003; 24:00;10:26;0:44 ; 0:59 ; 0:34 ; 1:04 ; 3:22 ; 0:19 ; 5:55 ; 0:38 ;100.0;33.0;56.0;13.0;24.0;84.0;12.0;98.0;31.0
264;Onderwijsvolgend;Mannen en vrouwen;1997; 24:00;11:05;0:22 ; 0:58 ; 0:33 ; 3:17 ; 0:56 ; 0:07 ; 6:04 ; 0:38 ;100.0;16.0;71.0;14.0;60.0;50.0;4.0;99.0;32.0
265;Onderwijsvolgend;Mannen en vrouwen;1999; 24:00;10:58;0:20 ; 1:04 ; 0:39 ; 3:03 ; 1:18 ; 0:07 ; 5:56 ; 0:36 ;100.0;15.0;67.0;14.0;56.0;58.0;5.0;97.0;32.0
266;Onderwijsvolgend;Mannen en vrouwen;2001; 24:00;10:29;0:11 ; 1:06 ; 1:04 ; 2:53 ; 1:34 ; 0:13 ; 6:10 ; 0:22 ;100.0;11.0;70.0;20.0;54.0;61.0;7.0;98.0;25.0
267;Onderwijsvolgend;Mannen en vrouwen;2003; 24:00;10:43;0:11 ; 1:15 ; 0:46 ; 2:45 ; 1:19 ; 0:05 ; 6:30 ; 0:26 ;100.0;9.0;73.0;17.0;52.0;59.0;3.0;98.0;24.0
268;Onderwijsvolgend;Mannen;1997; 24:00;10:54;0:23 ; 0:56 ; 0:36 ; 3:23 ; 0:36 ; 0:06 ; 6:29 ; 0:36 ;100.0;15.0;70.0;14.0;61.0;39.0;4.0;98.0;29.0
269;Onderwijsvolgend;Mannen;1999; 24:00;10:50;0:12 ; 1:01 ; 0:38 ; 3:24 ; 0:48 ; 0:07 ; 6:24 ; 0:37 ;100.0;10.0;67.0;14.0;60.0;46.0;3.0;98.0;30.0
270;Onderwijsvolgend;Mannen;2001; 24:00;10:18;0:02 ; 1:09 ; 1:06 ; 2:48 ; 1:04 ; 0:16 ; 6:49 ; 0:28 ;100.0;3.0;67.0;21.0;53.0;53.0;7.0;98.0;25.0
271;Onderwijsvolgend;Mannen;2003; 24:00;10:13;0:03 ; 1:16 ; 0:53 ; 2:58 ; 0:42 ; 0:05 ; 7:24 ; 0:26 ;100.0;4.0;76.0;17.0;53.0;44.0;2.0;98.0;23.0
272;Onderwijsvolgend;Vrouwen;1997; 24:00;11:16;0:20 ; 1:00 ; 0:30 ; 3:11 ; 1:16 ; 0:07 ; 5:39 ; 0:40 ;100.0;18.0;72.0;13.0;59.0;62.0;5.0;99.0;35.0
273;Onderwijsvolgend;Vrouwen;1999; 24:00;11:05;0:26 ; 1:07 ; 0:39 ; 2:46 ; 1:44 ; 0:07 ; 5:32 ; 0:35 ;100.0;19.0;67.0;14.0;53.0;68.0;6.0;97.0;34.0
274;Onderwijsvolgend;Vrouwen;2001; 24:00;10:37;0:18 ; 1:04 ; 1:02 ; 2:57 ; 1:56 ; 0:10 ; 5:40 ; 0:17 ;100.0;16.0;72.0;19.0;55.0;68.0;7.0;98.0;25.0
275;Onderwijsvolgend;Vrouwen;2003; 24:00;11:09;0:18 ; 1:15 ; 0:39 ; 2:34 ; 1:52 ; 0:04 ; 5:41 ; 0:27 ;100.0;14.0;71.0;16.0;52.0;73.0;4.0;97.0;24.0
276;Arbeidsongeschikt;Mannen en vrouwen;1997; 24:00;12:07;0:34 ; 0:36 ; 0:04 ; -    ; 2:30 ; 0:14 ; 7:26 ; 0:31 ;100.0;26.0;37.0;3.0;1.0;80.0;7.0;98.0;24.0
277;Arbeidsongeschikt;Mannen en vrouwen;1999; 24:00;11:13;0:30 ; 0:33 ; 0:09 ; 0:04 ; 3:28 ; 0:09 ; 7:11 ; 0:43 ;100.0;21.0;41.0;3.0;3.0;85.0;5.0;97.0;34.0
278;Arbeidsongeschikt;Mannen en vrouwen;2001; 24:00;11:14;0:26 ; 0:33 ; 0:06 ; 0:06 ; 3:25 ; 0:18 ; 7:24 ; 0:30 ;100.0;18.0;39.0;3.0;5.0;83.0;9.0;100.0;28.0
279;Arbeidsongeschikt;Mannen en vrouwen;2003; 24:00;11:04;0:20 ; 0:36 ; 0:04 ; 0:02 ; 3:24 ; 0:24 ; 7:26 ; 0:40 ;100.0;16.0;43.0;3.0;3.0;90.0;11.0;100.0;25.0
280;Arbeidsongeschikt;Mannen;1997; 24:00;11:22;0:20 ; 0:30 ; 0:06 ; 0:01 ; 2:25 ; 0:15 ; 8:26 ; 0:34 ;100.0;20.0;34.0;3.0;1.0;76.0;7.0;99.0;27.0
281;Arbeidsongeschikt;Mannen;1999; 24:00;11:20;0:27 ; 0:37 ; 0:12 ; 0:07 ; 2:48 ; 0:08 ; 7:31 ; 0:50 ;100.0;17.0;40.0;3.0;4.0;76.0;6.0;98.0;36.0
282;Arbeidsongeschikt;Mannen;2001; 24:00;11:28;0:09 ; 0:32 ; 0:00 ; 0:03 ; 2:40 ; 0:29 ; 8:02 ; 0:36 ;100.0;7.0;31.0;1.0;2.0;69.0;13.0;100.0;29.0
283;Arbeidsongeschikt;Mannen;2003; 24:00;10:59;0:13 ; 0:38 ; 0:06 ; 0:02 ; 3:14 ; 0:38 ; 7:30 ; 0:39 ;100.0;13.0;41.0;4.0;2.0;86.0;18.0;100.0;27.0
284;Arbeidsongeschikt;Vrouwen;1997; 24:00;12:51;0:47 ; 0:42 ; 0:02 ; -    ; 2:34 ; 0:12 ; 6:26 ; 0:28 ;100.0;32.0;41.0;3.0;0.0;84.0;6.0;98.0;20.0
285;Arbeidsongeschikt;Vrouwen;1999; 24:00;11:05;0:33 ; 0:28 ; 0:05 ; 0:01 ; 4:17 ; 0:11 ; 6:46 ; 0:34 ;100.0;26.0;42.0;4.0;2.0;96.0;4.0;96.0;32.0
286;Arbeidsongeschikt;Vrouwen;2001; 24:00;11:01;0:40 ; 0:34 ; 0:10 ; 0:09 ; 4:04 ; 0:08 ; 6:50 ; 0:24 ;100.0;28.0;46.0;4.0;8.0;95.0;6.0;100.0;27.0
287;Arbeidsongeschikt;Vrouwen;2003; 24:00;11:10;0:29 ; 0:33 ; 0:02 ; 0:03 ; 3:36 ; 0:05 ; 7:21 ; 0:40 ;100.0;19.0;46.0;1.0;3.0;96.0;3.0;100.0;23.0
288;Gepensioneerd;Mannen en vrouwen;1997; 24:00;12:01;0:16 ; 0:30 ; 0:10 ; 0:03 ; 2:14 ; 0:15 ; 7:55 ; 0:38 ;100.0;15.0;37.0;4.0;3.0;76.0;10.0;99.0;33.0
289;Gepensioneerd;Mannen en vrouwen;1999; 24:00;11:04;0:16 ; 0:27 ; 0:07 ; 0:04 ; 3:25 ; 0:18 ; 7:38 ; 0:41 ;100.0;14.0;31.0;3.0;3.0;88.0;9.0;99.0;37.0
290;Gepensioneerd;Mannen en vrouwen;2001; 24:00;10:38;0:30 ; 0:47 ; 0:10 ; 0:00 ; 2:37 ; 1:03 ; 7:31 ; 0:44 ;100.0;22.0;42.0;7.0;1.0;83.0;22.0;100.0;30.0
291;Gepensioneerd;Mannen en vrouwen;2003; 24:00;10:22;0:26 ; 0:43 ; 0:10 ; 0:01 ; 3:11 ; 0:27 ; 8:11 ; 0:29 ;100.0;16.0;42.0;4.0;1.0;83.0;13.0;100.0;28.0
292;Gepensioneerd;Mannen;1997; 24:00;11:51;0:12 ; 0:33 ; 0:15 ; 0:04 ; 2:04 ; 0:20 ; 8:01 ; 0:41 ;100.0;15.0;38.0;5.0;4.0;69.0;13.0;98.0;31.0
293;Gepensioneerd;Mannen;1999; 24:00;10:47;0:11 ; 0:30 ; 0:10 ; 0:04 ; 3:01 ; 0:30 ; 7:59 ; 0:48 ;100.0;12.0;35.0;3.0;3.0;85.0;14.0;99.0;39.0
294;Gepensioneerd;Mannen;2001; 24:00;10:33;0:31 ; 0:46 ; 0:10 ; 0:00 ; 2:13 ; 1:11 ; 7:48 ; 0:47 ;100.0;26.0;38.0;5.0;2.0;77.0;27.0;100.0;30.0
295;Gepensioneerd;Mannen;2003; 24:00;10:14;0:18 ; 0:43 ; 0:13 ; 0:01 ; 3:14 ; 0:16 ; 8:24 ; 0:36 ;100.0;11.0;42.0;5.0;1.0;81.0;9.0;100.0;32.0
296;Gepensioneerd;Vrouwen;1997; 24:00;12:11;0:19 ; 0:27 ; 0:04 ; 0:02 ; 2:24 ; 0:10 ; 7:49 ; 0:34 ;100.0;15.0;36.0;2.0;2.0;82.0;6.0;99.0;35.0
297;Gepensioneerd;Vrouwen;1999; 24:00;11:18;0:20 ; 0:24 ; 0:04 ; 0:03 ; 3:45 ; 0:09 ; 7:22 ; 0:35 ;100.0;15.0;27.0;2.0;2.0;91.0;5.0;99.0;35.0
298;Gepensioneerd;Vrouwen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
299;Gepensioneerd;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
300;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
301;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;1999; 24:00;10:12;1:54 ; 0:38 ; 0:23 ; 0:04 ; 4:50 ; 0:10 ; 5:14 ; 0:35 ;100.0;76.0;47.0;13.0;5.0;96.0;10.0;98.0;35.0
302;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;2001; 24:00;10:23;2:04 ; 0:44 ; 0:25 ; 0:03 ; 4:32 ; 0:19 ; 4:58 ; 0:33 ;100.0;75.0;51.0;11.0;3.0;97.0;9.0;97.0;35.0
303;Verzorgt huishouden met minderjarigen;Mannen en vrouwen;2003; 24:00;10:21;1:50 ; 0:45 ; 0:20 ; 0:04 ; 4:38 ; 0:11 ; 5:26 ; 0:25 ;100.0;74.0;58.0;10.0;2.0;97.0;8.0;99.0;27.0
304;Verzorgt huishouden met minderjarigen;Mannen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
305;Verzorgt huishouden met minderjarigen;Mannen;1999; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
306;Verzorgt huishouden met minderjarigen;Mannen;2001; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
307;Verzorgt huishouden met minderjarigen;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
308;Verzorgt huishouden met minderjarigen;Vrouwen;1997; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
309;Verzorgt huishouden met minderjarigen;Vrouwen;1999; 24:00;10:15;1:55 ; 0:37 ; 0:22 ; 0:04 ; 4:51 ; 0:10 ; 5:12 ; 0:33 ;100.0;77.0;47.0;13.0;5.0;96.0;10.0;98.0;34.0
310;Verzorgt huishouden met minderjarigen;Vrouwen;2001; 24:00;10:23;2:05 ; 0:44 ; 0:24 ; 0:03 ; 4:34 ; 0:19 ; 4:57 ; 0:32 ;100.0;75.0;51.0;11.0;3.0;97.0;10.0;97.0;36.0
311;Verzorgt huishouden met minderjarigen;Vrouwen;2003; 24:00;10:22;1:51 ; 0:45 ; 0:21 ; 0:04 ; 4:38 ; 0:12 ; 5:23 ; 0:24 ;100.0;75.0;58.0;10.0;2.0;97.0;8.0;99.0;26.0
312;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;1997; 24:00;11:13;0:27 ; 0:45 ; 0:08 ; 0:07 ; 2:56 ; 0:15 ; 7:21 ; 0:50 ;100.0;23.0;42.0;4.0;2.0;77.0;10.0;100.0;38.0
313;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;1999; 24:00;10:30;0:29 ; 0:32 ; 0:07 ; 0:02 ; 4:30 ; 0:20 ; 6:52 ; 0:37 ;100.0;23.0;36.0;4.0;2.0;93.0;10.0;99.0;32.0
314;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;2001; 24:00;10:40;0:27 ; 0:32 ; 0:15 ; 0:05 ; 4:28 ; 0:12 ; 6:44 ; 0:38 ;100.0;18.0;39.0;5.0;3.0;93.0;9.0;98.0;35.0
315;Verzorgt huishouden zonder minderjarigen;Mannen en vrouwen;2003; 24:00;10:34;0:21 ; 0:31 ; 0:14 ; 0:02 ; 4:03 ; 0:18 ; 7:28 ; 0:28 ;100.0;18.0;38.0;6.0;2.0;92.0;8.0;100.0;25.0
316;Verzorgt huishouden zonder minderjarigen;Mannen;1997; 24:00;10:45;0:11 ; 0:56 ; 0:08 ; 0:11 ; 2:42 ; 0:15 ; 7:50 ; 1:03 ;100.0;17.0;41.0;4.0;2.0;68.0;10.0;100.0;43.0
317;Verzorgt huishouden zonder minderjarigen;Mannen;1999; 24:00;10:13;0:06 ; 0:49 ; 0:01 ; 0:01 ; 4:31 ; 0:34 ; 7:13 ; 0:32 ;100.0;7.0;39.0;1.0;1.0;87.0;13.0;98.0;24.0
318;Verzorgt huishouden zonder minderjarigen;Mannen;2001; 24:00;10:25;0:27 ; 0:46 ; 0:09 ; 0:07 ; 2:54 ; 0:22 ; 8:19 ; 0:31 ;100.0;12.0;46.0;2.0;3.0;84.0;13.0;99.0;30.0
319;Verzorgt huishouden zonder minderjarigen;Mannen;2003; 24:00;10:01;0:06 ; 0:54 ; 0:48 ; 0:06 ; 3:06 ; 0:28 ; 8:07 ; 0:24 ;100.0;10.0;46.0;11.0;4.0;82.0;10.0;100.0;23.0
320;Verzorgt huishouden zonder minderjarigen;Vrouwen;1997; 24:00;11:40;0:42 ; 0:34 ; 0:08 ; 0:03 ; 3:10 ; 0:14 ; 6:51 ; 0:37 ;100.0;29.0;43.0;4.0;3.0;85.0;10.0;99.0;33.0
321;Verzorgt huishouden zonder minderjarigen;Vrouwen;1999; 24:00;10:33;0:33 ; 0:29 ; 0:08 ; 0:02 ; 4:30 ; 0:18 ; 6:49 ; 0:38 ;100.0;25.0;36.0;5.0;2.0;94.0;9.0;99.0;33.0
322;Verzorgt huishouden zonder minderjarigen;Vrouwen;2001; 24:00;10:43;0:27 ; 0:28 ; 0:16 ; 0:05 ; 4:51 ; 0:09 ; 6:20 ; 0:40 ;100.0;19.0;38.0;6.0;3.0;95.0;8.0;98.0;37.0
323;Verzorgt huishouden zonder minderjarigen;Vrouwen;2003; 24:00;10:40;0:24 ; 0:27 ; 0:08 ; 0:01 ; 4:14 ; 0:16 ; 7:21 ; 0:29 ;100.0;20.0;36.0;5.0;2.0;94.0;8.0;99.0;26.0
324;Taakcombineerders;Mannen en vrouwen;1997; 24:00;10:23;0:45 ; 0:53 ; 4:27 ; 0:13 ; 2:02 ; 0:08 ; 4:57 ; 0:34 ;100.0;33.0;67.0;55.0;6.0;75.0;5.0;97.0;31.0
325;Taakcombineerders;Mannen en vrouwen;1999; 24:00;9:41 ;0:44 ; 0:58 ; 4:13 ; 0:11 ; 2:44 ; 0:08 ; 4:53 ; 0:29 ;100.0;36.0;67.0;56.0;6.0;86.0;5.0;96.0;28.0
326;Taakcombineerders;Mannen en vrouwen;2001; 24:00;9:48 ;0:44 ; 1:03 ; 4:12 ; 0:15 ; 2:37 ; 0:07 ; 4:53 ; 0:21 ;100.0;35.0;69.0;56.0;8.0;83.0;6.0;98.0;25.0
327;Taakcombineerders;Mannen en vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
328;Taakcombineerders;Mannen;1997; 24:00;9:06 ;0:36 ; 0:57 ; 4:58 ; 0:11 ; 1:48 ; 0:11 ; 4:50 ; 0:29 ;100.0;30.0;68.0;61.0;5.0;70.0;7.0;97.0;30.0
329;Taakcombineerders;Mannen;1999; 24:00;9:18 ;0:36 ; 1:04 ; 4:58 ; 0:14 ; 2:13 ; 0:08 ; 5:02 ; 0:27 ;100.0;33.0;67.0;60.0;6.0;78.0;6.0;96.0;25.0
330;Taakcombineerders;Mannen;2001; 24:00;9:32 ;0:32 ; 1:10 ; 4:50 ; 0:17 ; 1:59 ; 0:10 ; 5:10 ; 0:19 ;100.0;28.0;71.0;59.0;8.0;76.0;7.0;97.0;22.0
331;Taakcombineerders;Mannen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
332;Taakcombineerders;Vrouwen;1997; 24:00;10:45;0:54 ; 0:49 ; 3:15 ; 0:14 ; 2:16 ; 0:05 ; 5:04 ; 0:39 ;100.0;36.0;66.0;49.0;8.0;81.0;4.0;96.0;33.0
333;Taakcombineerders;Vrouwen;1999; 24:00;9:57 ;0:50 ; 0:53 ; 3:41 ; 0:08 ; 3:05 ; 0:07 ; 4:48 ; 0:31 ;100.0;38.0;67.0;53.0;5.0;92.0;5.0;96.0;29.0
334;Taakcombineerders;Vrouwen;2001; 24:00;9:58 ;0:52 ; 0:59 ; 3:46 ; 0:13 ; 3:03 ; 0:05 ; 4:42 ; 0:22 ;100.0;39.0;67.0;54.0;8.0;89.0;5.0;98.0;27.0
335;Taakcombineerders;Vrouwen;2003; 24:00;.    ;.    ; .    ; .    ; .    ; .    ; .    ; .    ; .    ;;;;;;;;;
336;Geen taakcombineerders;Mannen en vrouwen;1997; 24:00;11:02;0:33 ; 0:46 ; 1:54 ; 0:45 ; 1:52 ; 0:12 ; 6:23 ; 0:36 ;100.0;24.0;56.0;25.0;16.0;66.0;7.0;98.0;30.0
