ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;Perioden;PersonenMetUitgesprokenSchuldsanering_1
4411;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenpersoonshuishouden;2018;810.0
4412;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenpersoonshuishouden;2019;655.0
4413;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenpersoonshuishouden;2020;460.0
4414;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenpersoonshuishouden;2021;350.0
4415;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenpersoonshuishouden;2022;270.0
4416;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;1999;50.0
4417;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2000;130.0
4418;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2001;215.0
4419;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2002;330.0
4420;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2003;420.0
4421;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2004;550.0
4422;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2005;635.0
4423;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2006;755.0
4424;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2007;840.0
4425;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2008;755.0
4426;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2009;685.0
4427;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2010;630.0
4428;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2011;690.0
4429;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2012;725.0
4430;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2013;755.0
4431;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2014;760.0
4432;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2015;720.0
4433;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2016;650.0
4434;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2017;590.0
4435;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2018;560.0
4436;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2019;480.0
4437;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2020;370.0
4438;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2021;275.0
4439;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Eenouderhuishouden;2022;155.0
4440;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;1999;60.0
4441;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2000;115.0
4442;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2001;165.0
4443;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2002;195.0
4444;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2003;215.0
4445;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2004;275.0
4446;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2005;300.0
4447;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2006;370.0
4448;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2007;410.0
4449;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2008;400.0
4450;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2009;350.0
4451;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2010;310.0
4452;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2011;330.0
4453;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2012;380.0
4454;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2013;385.0
4455;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2014;400.0
4456;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2015;385.0
4457;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2016;390.0
4458;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2017;340.0
4459;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2018;290.0
4460;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2019;205.0
4461;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2020;150.0
4462;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2021;120.0
4463;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar zonder thuiswonende kinderen;2022;85.0
4464;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);1999;105.0
4465;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2000;230.0
4466;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2001;330.0
4467;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2002;405.0
4468;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2003;480.0
4469;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2004;610.0
4470;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2005;785.0
4471;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2006;925.0
4472;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2007;1110.0
4473;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2008;1030.0
4474;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2009;930.0
4475;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2010;875.0
4476;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2011;995.0
4477;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2012;1085.0
4478;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2013;1150.0
4479;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2014;1165.0
4480;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2015;1145.0
4481;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2016;1115.0
4482;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2017;1050.0
4483;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2018;865.0
4484;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2019;665.0
4485;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2020;505.0
4486;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2021;375.0
4487;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Paar met kind(eren);2022;295.0
4488;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;1999;
4489;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2000;
4490;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2001;10.0
4491;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2002;15.0
4492;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2003;20.0
4493;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2004;35.0
4494;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2005;30.0
4495;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2006;45.0
4496;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2007;45.0
4497;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2008;35.0
4498;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2009;30.0
4499;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2010;20.0
4500;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2011;35.0
4501;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2012;50.0
4502;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2013;35.0
4503;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2014;30.0
4504;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2015;25.0
4505;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2016;30.0
4506;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2017;20.0
4507;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2018;20.0
4508;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2019;25.0
4509;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2020;20.0
4510;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2021;15.0
4511;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Overig huishouden;2022;10.0
4512;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;1999;
4513;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2000;
4514;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2001;10.0
4515;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2002;10.0
4516;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2003;20.0
4517;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2004;20.0
4518;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2005;20.0
4519;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2006;25.0
4520;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2007;30.0
4521;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2008;30.0
4522;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2009;35.0
4523;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2010;30.0
4524;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2011;25.0
4525;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2012;25.0
4526;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2013;15.0
4527;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2014;15.0
4528;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2015;10.0
4529;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2016;10.0
4530;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2017;
4531;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2018;
4532;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2019;10.0
4533;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2020;
4534;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2021;
4535;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Huishouden onbekend;2022;
4536;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;1999;160.0
4537;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2000;365.0
4538;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2001;515.0
4539;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2002;645.0
4540;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2003;670.0
4541;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2004;825.0
4542;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2005;895.0
4543;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2006;1110.0
4544;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2007;1190.0
4545;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2008;1095.0
4546;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2009;960.0
4547;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2010;900.0
4548;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2011;1030.0
4549;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2012;1130.0
4550;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2013;1195.0
4551;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2014;1185.0
4552;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2015;1140.0
4553;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2016;1090.0
4554;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2017;935.0
4555;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2018;775.0
4556;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2019;600.0
4557;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2020;425.0
4558;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2021;305.0
4559;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Totaal;2022;215.0
4560;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;1999;45.0
4561;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2000;100.0
4562;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2001;155.0
4563;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2002;210.0
4564;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2003;215.0
4565;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2004;265.0
4566;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2005;290.0
4567;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2006;370.0
4568;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2007;410.0
4569;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2008;355.0
4570;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2009;330.0
4571;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2010;315.0
4572;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2011;370.0
4573;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2012;430.0
4574;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2013;430.0
4575;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2014;385.0
4576;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2015;380.0
4577;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2016;375.0
4578;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2017;315.0
4579;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2018;255.0
4580;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2019;205.0
4581;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2020;145.0
4582;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2021;110.0
4583;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenpersoonshuishouden;2022;80.0
4584;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;1999;20.0
4585;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2000;55.0
4586;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2001;85.0
4587;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2002;110.0
4588;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2003;140.0
4589;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2004;165.0
4590;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2005;175.0
4591;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2006;215.0
4592;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2007;210.0
4593;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2008;205.0
4594;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2009;210.0
4595;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2010;190.0
4596;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2011;200.0
4597;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2012;200.0
4598;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2013;225.0
4599;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2014;235.0
4600;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2015;240.0
4601;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2016;200.0
4602;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2017;180.0
4603;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2018;150.0
4604;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2019;125.0
4605;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2020;90.0
4606;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2021;60.0
4607;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Eenouderhuishouden;2022;35.0
4608;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;1999;45.0
4609;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2000;90.0
4610;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2001;110.0
4611;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2002;130.0
4612;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2003;115.0
4613;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2004;125.0
4614;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2005;145.0
4615;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2006;185.0
4616;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2007;205.0
4617;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2008;190.0
4618;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2009;160.0
4619;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2010;135.0
4620;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2011;155.0
4621;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2012;185.0
4622;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2013;195.0
4623;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2014;225.0
4624;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2015;205.0
4625;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2016;190.0
4626;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2017;160.0
4627;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2018;130.0
4628;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2019;90.0
4629;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2020;65.0
4630;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2021;40.0
4631;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar zonder thuiswonende kinderen;2022;30.0
4632;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);1999;50.0
4633;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2000;115.0
4634;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2001;150.0
4635;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2002;180.0
4636;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2003;185.0
4637;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2004;245.0
4638;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2005;280.0
4639;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2006;315.0
4640;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2007;340.0
4641;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2008;320.0
4642;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2009;235.0
4643;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2010;240.0
4644;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2011;270.0
4645;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2012;290.0
4646;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2013;325.0
4647;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2014;325.0
4648;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2015;305.0
4649;Totaal mannen en vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;Paar met kind(eren);2016;310.0
