ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2
4934;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01L Middelen bij vaataandoeningen oog;2020;5;0.0
4935;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2006;416725;2.5
4936;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2007;453460;2.72
4937;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2008;481610;2.87
4938;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2009;478580;2.84
4939;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2010;509955;3.01
4940;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2011;548315;3.22
4941;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2012;567515;3.32
4942;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2013;574445;3.35
4943;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2014;587165;3.41
4944;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2015;597310;3.46
4945;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2016;624300;3.59
4946;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2017;647770;3.7
4947;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2018;686880;3.9
4948;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2019;727960;4.11
4949;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S01X Ov middelen v oogheelkundig gebruik;2020;709850;3.99
4950;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2006;531625;3.19
4951;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2007;529830;3.18
4952;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2008;523405;3.12
4953;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2009;531815;3.16
4954;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2010;544860;3.22
4955;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2011;530025;3.11
4956;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2012;519185;3.04
4957;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2013;499565;2.92
4958;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2014;501985;2.92
4959;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2015;517970;3.0
4960;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2016;516315;2.97
4961;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2017;514985;2.94
4962;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2018;518660;2.95
4963;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2019;513260;2.9
4964;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02 Middelen voor oorheelkundig gebruik;2020;430965;2.42
4965;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2006;77135;0.46
4966;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2007;70550;0.42
4967;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2008;62825;0.37
4968;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2009;62400;0.37
4969;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2010;58735;0.35
4970;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2011;54150;0.32
4971;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2012;51195;0.3
4972;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2013;49015;0.29
4973;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2014;47925;0.28
4974;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2015;47695;0.28
4975;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2016;49270;0.28
4976;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2017;49365;0.28
4977;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2018;54805;0.31
4978;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2019;55215;0.31
4979;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02A Antimicrobiële middelen;2020;57105;0.32
4980;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2006;0;0.0
4981;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2007;0;0.0
4982;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2008;0;0.0
4983;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2009;0;0.0
4984;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2010;0;0.0
4985;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2011;0;0.0
4986;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2012;0;0.0
4987;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2013;0;0.0
4988;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2014;0;0.0
4989;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2015;0;0.0
4990;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2016;0;0.0
4991;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2017;0;0.0
4992;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2018;0;0.0
4993;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2019;0;0.0
4994;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02B Corticosteroïden;2020;0;0.0
4995;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2006;482380;2.9
4996;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2007;485750;2.91
4997;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2008;484525;2.89
4998;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2009;492700;2.93
4999;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2010;508375;3.0
5000;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2011;496440;2.92
5001;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2012;487405;2.85
5002;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2013;468845;2.74
5003;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2014;472415;2.75
5004;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2015;488875;2.83
5005;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2016;487185;2.8
5006;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2017;486275;2.78
5007;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2018;487255;2.77
5008;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2019;481490;2.72
5009;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02C Corticosteroïden m antimicrob midd;2020;395665;2.22
5010;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2006;325;0.0
5011;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2007;155;0.0
5012;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2008;10;0.0
5013;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2009;10;0.0
5014;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2010;0;0.0
5015;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2011;0;0.0
5016;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2012;0;0.0
5017;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2013;10;0.0
5018;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2014;0;0.0
5019;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2015;0;0.0
5020;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2016;0;0.0
5021;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2017;0;0.0
5022;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2018;0;0.0
5023;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2019;0;0.0
5024;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S02D Ov. middelen oorheelkundig gebruik;2020;0;0.0
5025;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2006;0;0.0
5026;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2007;0;0.0
5027;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2008;0;0.0
5028;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2009;0;0.0
5029;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2010;0;0.0
5030;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2011;0;0.0
5031;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2012;0;0.0
5032;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2013;0;0.0
5033;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2014;0;0.0
5034;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2015;0;0.0
5035;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2016;0;0.0
5036;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2017;0;0.0
5037;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2018;0;0.0
5038;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2019;0;0.0
5039;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03 Oog- en oorheelkundige middelen;2020;0;0.0
5040;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2006;0;0.0
5041;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2007;0;0.0
5042;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2008;0;0.0
5043;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2009;0;0.0
5044;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2010;0;0.0
5045;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2011;0;0.0
5046;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2012;0;0.0
5047;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2013;0;0.0
5048;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2014;0;0.0
5049;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2015;0;0.0
5050;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2016;0;0.0
5051;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2017;0;0.0
5052;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2018;0;0.0
5053;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2019;0;0.0
5054;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03A Antimicrobiële middelen;2020;0;0.0
5055;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2006;0;0.0
5056;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2007;0;0.0
5057;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2008;0;0.0
5058;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2009;0;0.0
5059;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2010;0;0.0
5060;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2011;0;0.0
5061;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2012;0;0.0
5062;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2013;0;0.0
5063;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2014;0;0.0
5064;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2015;0;0.0
5065;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2016;0;0.0
5066;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2017;0;0.0
5067;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2018;0;0.0
5068;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2019;0;0.0
5069;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03B Corticosteroïden;2020;0;0.0
5070;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2006;0;0.0
5071;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2007;0;0.0
5072;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2008;0;0.0
5073;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2009;0;0.0
5074;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2010;0;0.0
5075;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2011;0;0.0
5076;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2012;0;0.0
5077;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2013;0;0.0
5078;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2014;0;0.0
5079;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2015;0;0.0
5080;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2016;0;0.0
5081;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2017;0;0.0
5082;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2018;0;0.0
5083;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2019;0;0.0
5084;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03C Corticosteroïd.met antimicrob. midd;2020;0;0.0
5085;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2006;0;0.0
5086;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2007;0;0.0
5087;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2008;0;0.0
5088;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2009;0;0.0
5089;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2010;0;0.0
5090;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2011;0;0.0
5091;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2012;0;0.0
5092;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2013;0;0.0
5093;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2014;0;0.0
5094;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2015;0;0.0
5095;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2016;0;0.0
5096;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2017;0;0.0
5097;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2018;0;0.0
5098;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2019;0;0.0
5099;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;S03D Ov. oogheelkund/oorheelkundige midd;2020;0;0.0
5100;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2006;63245;0.38
5101;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2007;56430;0.34
5102;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2008;54985;0.33
5103;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2009;53290;0.32
5104;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2010;50200;0.3
5105;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2011;50165;0.29
5106;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2012;49105;0.29
5107;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2013;49960;0.29
5108;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2014;40575;0.24
5109;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2015;34515;0.2
5110;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2016;34715;0.2
5111;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2017;35140;0.2
5112;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2018;36450;0.21
5113;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2019;38840;0.22
5114;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V Diverse middelen;2020;40090;0.23
5115;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2006;29190;0.18
5116;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2007;33215;0.2
5117;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2008;33210;0.2
5118;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2009;33255;0.2
5119;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2010;30140;0.18
5120;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2011;29055;0.17
5121;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2012;27105;0.16
5122;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2013;23075;0.13
5123;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2014;16115;0.09
5124;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2015;11875;0.07
5125;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2016;11595;0.07
5126;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2017;12110;0.07
5127;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2018;13870;0.08
5128;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2019;15895;0.09
5129;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01 Allergenen;2020;17535;0.1
5130;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2006;29190;0.18
5131;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2007;33215;0.2
5132;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2008;33210;0.2
5133;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2009;33255;0.2
5134;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2010;30140;0.18
5135;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2011;29055;0.17
5136;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2012;27105;0.16
5137;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2013;23075;0.13
5138;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2014;16115;0.09
5139;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2015;11875;0.07
5140;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2016;11595;0.07
5141;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2017;12110;0.07
5142;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2018;13870;0.08
5143;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2019;15895;0.09
5144;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V01A Allergenen;2020;17535;0.1
5145;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2006;12155;0.07
5146;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2007;12355;0.07
5147;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2008;13125;0.08
5148;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2009;13925;0.08
5149;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2010;14950;0.09
5150;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2011;15790;0.09
5151;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2012;15285;0.09
5152;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2013;15465;0.09
5153;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond en generatie;V03 Alle overige therapeutische middelen;2014;16095;0.09
