ID;Leeftijd;Geslacht;Perioden;Bevolking1564Jaar_1;TotaalBeroepsbevolking_2;JaarmutatieBeroepsbevolking_3;SeizoengecorrigeerdBB_4;BrutoSeizoengecorrigeerd_5;NettoSeizoengecorrigeerd_6;BrutoNietSeizoengecorrigeerd_7;NettoNietSeizoengecorrigeerd_8;TotaalWerkzameBeroepsbevolking_9;JaarmutatieWerkzameBeroepsbevolking_10;SeizoengecorrigeerdWZBB_11;TotaalWerklozeBeroepsbevolking_12;JaarmutatieWerklozeBeroepsbevolking_13;SeizoengecorrigeerdWLBB_14;Werkloosheidspercentage_15;SeizoengecorWerkloosheidspercentage_16;WerklozeBBInternationaleDefinitie_17;TotaalNietBeroepsbevolking_18;JaarmutatieNietBeroepsbevolking_19;SeizoengecorrigeerdNBB_20
95;15 tot 65 jaar;Totaal;2007 apr./2007 juni;10962.0;7604.0;142.0;7602.0;69.4;66.2;69.4;66.2;7258.0;203.0;7256.0;346.0;-61.0;347.0;4.6;4.6;293.0;3358.0;-131.0;3359.0
96;15 tot 65 jaar;Totaal;2007 mei/2007 juli;10963.0;7662.0;148.0;7615.0;69.5;66.2;69.9;66.6;7299.0;200.0;7262.0;363.0;-53.0;353.0;4.7;4.6;291.0;3300.0;-136.0;3348.0
97;15 tot 65 jaar;Totaal;2007 juni/2007 aug.;10964.0;7711.0;169.0;7634.0;69.6;66.5;70.3;67.2;7370.0;227.0;7295.0;342.0;-59.0;339.0;4.4;4.4;269.0;3252.0;-157.0;3330.0
98;15 tot 65 jaar;Totaal;2007 juli/2007 sep.;10965.0;7676.0;126.0;7629.0;69.6;66.5;70.0;67.0;7348.0;205.0;7296.0;328.0;-79.0;333.0;4.3;4.4;273.0;3289.0;-114.0;3336.0
99;15 tot 65 jaar;Totaal;2007 aug./2007 okt.;10966.0;7641.0;124.0;7629.0;69.6;66.6;69.7;66.9;7334.0;206.0;7306.0;307.0;-83.0;323.0;4.0;4.2;271.0;3325.0;-111.0;3337.0
100;15 tot 65 jaar;Totaal;2007 sep./2007 nov.;10967.0;7607.0;92.0;7621.0;69.5;66.6;69.4;66.6;7300.0;176.0;7302.0;306.0;-84.0;318.0;4.0;4.2;274.0;3360.0;-80.0;3346.0
101;15 tot 65 jaar;Totaal;2007 okt./2007 dec.;10968.0;7600.0;80.0;7621.0;69.5;66.6;69.3;66.5;7299.0;156.0;7306.0;301.0;-76.0;315.0;4.0;4.1;262.0;3368.0;-67.0;3347.0
102;15 tot 65 jaar;Totaal;2007 nov./2008 jan.;10969.0;7615.0;103.0;7644.0;69.7;66.8;69.4;66.6;7307.0;168.0;7328.0;308.0;-66.0;315.0;4.0;4.1;266.0;3354.0;-90.0;3325.0
103;15 tot 65 jaar;Totaal;2007;10963.0;7603.0;117.0;7603.0;69.4;66.2;69.4;66.2;7259.0;186.0;7259.0;344.0;-69.0;344.0;4.5;4.5;294.0;3360.0;-105.0;3360.0
104;15 tot 65 jaar;Totaal;2007 dec./2008 feb.;10970.0;7614.0;99.0;7660.0;69.8;66.9;69.4;66.5;7293.0;162.0;7338.0;321.0;-63.0;322.0;4.2;4.2;268.0;3355.0;-87.0;3310.0
105;15 tot 65 jaar;Totaal;2008 jan./2008 mrt.;10970.0;7653.0;120.0;7690.0;70.1;67.2;69.8;66.7;7318.0;185.0;7373.0;336.0;-65.0;316.0;4.4;4.1;284.0;3316.0;-109.0;3280.0
106;15 tot 65 jaar;Totaal;2008 feb./2008 apr.;10970.0;7675.0;127.0;7701.0;70.2;67.4;70.0;67.0;7350.0;177.0;7392.0;326.0;-50.0;309.0;4.2;4.0;281.0;3294.0;-117.0;3269.0
107;15 tot 65 jaar;Totaal;2008 mrt./2008 mei;10970.0;7688.0;116.0;7708.0;70.3;67.5;70.1;67.2;7375.0;156.0;7399.0;313.0;-41.0;309.0;4.1;4.0;278.0;3282.0;-106.0;3262.0
108;15 tot 65 jaar;Totaal;2008 apr./2008 juni;10970.0;7713.0;109.0;7711.0;70.3;67.5;70.3;67.5;7403.0;145.0;7401.0;310.0;-36.0;310.0;4.0;4.0;265.0;3257.0;-101.0;3259.0
109;15 tot 65 jaar;Totaal;2008 mei/2008 juli;10970.0;7766.0;104.0;7715.0;70.3;67.6;70.8;68.0;7458.0;159.0;7419.0;308.0;-55.0;296.0;4.0;3.8;238.0;3204.0;-96.0;3255.0
110;15 tot 65 jaar;Totaal;2008 juni/2008 aug.;10970.0;7792.0;81.0;7712.0;70.3;67.7;71.0;68.3;7498.0;128.0;7421.0;294.0;-47.0;290.0;3.8;3.8;223.0;3178.0;-74.0;3258.0
111;15 tot 65 jaar;Totaal;2008 juli/2008 sep.;10970.0;7767.0;90.0;7717.0;70.3;67.7;70.8;68.2;7483.0;135.0;7430.0;284.0;-45.0;287.0;3.7;3.7;229.0;3204.0;-85.0;3253.0
112;15 tot 65 jaar;Totaal;2008 aug./2008 okt.;10970.0;7744.0;103.0;7733.0;70.5;67.8;70.6;68.1;7468.0;134.0;7440.0;276.0;-31.0;293.0;3.6;3.8;240.0;3226.0;-99.0;3237.0
113;15 tot 65 jaar;Totaal;2008 sep./2008 nov.;10970.0;7730.0;124.0;7745.0;70.6;67.9;70.5;67.9;7451.0;150.0;7453.0;280.0;-27.0;292.0;3.6;3.8;250.0;3240.0;-120.0;3225.0
114;15 tot 65 jaar;Totaal;2008 okt./2008 dec.;10970.0;7722.0;122.0;7744.0;70.6;67.9;70.4;67.8;7436.0;137.0;7444.0;285.0;-16.0;300.0;3.7;3.9;246.0;3249.0;-119.0;3227.0
115;15 tot 65 jaar;Totaal;2008 nov./2009 jan.;10971.0;7719.0;105.0;7749.0;70.6;67.8;70.4;67.6;7421.0;114.0;7444.0;298.0;-10.0;306.0;3.9;3.9;260.0;3251.0;-103.0;3221.0
116;15 tot 65 jaar;Totaal;2008;10970.0;7714.0;110.0;7714.0;70.3;67.5;70.3;67.5;7410.0;151.0;7410.0;304.0;-40.0;304.0;3.9;3.9;256.0;3256.0;-104.0;3256.0
117;15 tot 65 jaar;Totaal;2008 dec./2009 feb.;10971.0;7724.0;110.0;7769.0;70.8;68.0;70.4;67.5;7410.0;117.0;7455.0;314.0;-7.0;315.0;4.1;4.0;281.0;3247.0;-109.0;3201.0
118;15 tot 65 jaar;Totaal;2009 jan./2009 mrt.;10970.0;7726.0;72.0;7760.0;70.7;67.8;70.4;67.3;7385.0;67.0;7440.0;341.0;5.0;320.0;4.4;4.1;302.0;3245.0;-71.0;3210.0
119;15 tot 65 jaar;Totaal;2009 feb./2009 apr.;10970.0;7743.0;67.0;7766.0;70.8;67.7;70.6;67.3;7383.0;33.0;7425.0;360.0;34.0;342.0;4.6;4.4;319.0;3227.0;-67.0;3204.0
120;15 tot 65 jaar;Totaal;2009 mrt./2009 mei;10970.0;7746.0;58.0;7764.0;70.8;67.6;70.6;67.3;7388.0;13.0;7411.0;358.0;45.0;353.0;4.6;4.5;320.0;3224.0;-58.0;3206.0
121;15 tot 65 jaar;Totaal;2009 apr./2009 juni;10970.0;7762.0;49.0;7759.0;70.7;67.3;70.8;67.4;7388.0;-15.0;7385.0;373.0;63.0;373.0;4.8;4.8;313.0;3208.0;-49.0;3211.0
122;15 tot 65 jaar;Totaal;2009 mei/2009 juli;10970.0;7804.0;38.0;7754.0;70.7;67.3;71.1;67.6;7418.0;-40.0;7380.0;386.0;78.0;375.0;4.9;4.8;309.0;3166.0;-38.0;3216.0
123;15 tot 65 jaar;Totaal;2009 juni/2009 aug.;10970.0;7833.0;41.0;7758.0;70.7;67.2;71.4;67.8;7443.0;-55.0;7370.0;390.0;96.0;388.0;5.0;5.0;307.0;3137.0;-41.0;3212.0
124;15 tot 65 jaar;Totaal;2009 juli/2009 sep.;10969.0;7797.0;30.0;7751.0;70.7;67.0;71.1;67.5;7403.0;-80.0;7352.0;394.0;110.0;399.0;5.0;5.1;324.0;3173.0;-31.0;3219.0
125;15 tot 65 jaar;Totaal;2009 aug./2009 okt.;10969.0;7755.0;11.0;7745.0;70.6;66.9;70.7;67.2;7368.0;-100.0;7341.0;387.0;111.0;404.0;5.0;5.2;331.0;3215.0;-11.0;3224.0
126;15 tot 65 jaar;Totaal;2009 sep./2009 nov.;10969.0;7725.0;-5.0;7739.0;70.6;66.8;70.4;66.8;7325.0;-126.0;7326.0;400.0;121.0;413.0;5.2;5.3;355.0;3244.0;4.0;3230.0
127;15 tot 65 jaar;Totaal;2009 okt./2009 dec.;10969.0;7727.0;5.0;7748.0;70.6;66.8;70.4;66.7;7317.0;-119.0;7324.0;410.0;125.0;424.0;5.3;5.5;359.0;3242.0;-7.0;3221.0
128;15 tot 65 jaar;Totaal;2009 nov./2010 jan.;10969.0;7732.0;13.0;7758.0;70.7;66.8;70.5;66.6;7302.0;-119.0;7323.0;430.0;131.0;436.0;5.6;5.6;385.0;3237.0;-14.0;3210.0
129;15 tot 65 jaar;Totaal;2009;10970.0;7753.0;39.0;7753.0;70.7;67.2;70.7;67.2;7373.0;-37.0;7373.0;379.0;76.0;379.0;4.9;4.9;325.0;3217.0;-39.0;3217.0
130;15 tot 65 jaar;Totaal;2009 dec./2010 feb.;10971.0;7728.0;4.0;7771.0;70.8;66.8;70.4;66.4;7287.0;-122.0;7330.0;441.0;126.0;441.0;5.7;5.7;396.0;3243.0;-3.0;3200.0
131;15 tot 65 jaar;Totaal;2010 jan./2010 mrt.;10975.0;7729.0;3.0;7756.0;70.7;66.6;70.4;66.1;7257.0;-128.0;7310.0;472.0;131.0;447.0;6.1;5.8;416.0;3246.0;2.0;3219.0
132;15 tot 65 jaar;Totaal;2010 feb./2010 apr.;10980.0;7736.0;-7.0;7754.0;70.6;66.6;70.5;66.3;7277.0;-107.0;7316.0;459.0;99.0;438.0;5.9;5.6;398.0;3244.0;17.0;3226.0
133;15 tot 65 jaar;Totaal;2010 mrt./2010 mei;10984.0;7740.0;-6.0;7756.0;70.6;66.7;70.5;66.5;7303.0;-85.0;7324.0;437.0;79.0;431.0;5.6;5.6;395.0;3244.0;20.0;3228.0
134;15 tot 65 jaar;Mannen;1999 dec./2000 feb.;;;;;;;;;;;;;;;;;;;;
135;15 tot 65 jaar;Mannen;2000 jan./2000 mrt.;;;;;;;;;;;;;;;;;;;;
136;15 tot 65 jaar;Mannen;2000 feb./2000 apr.;;;;;;;;;;;;;;;;;;;;
137;15 tot 65 jaar;Mannen;2000 mrt./2000 mei;;;;;;;;;;;;;;;;;;;;
138;15 tot 65 jaar;Mannen;2000 apr./2000 juni;;;;;;;;;;;;;;;;;;;;
139;15 tot 65 jaar;Mannen;2000 mei/2000 juli;;;;;;;;;;;;;;;;;;;;
140;15 tot 65 jaar;Mannen;2000 juni/2000 aug.;;;;;;;;;;;;;;;;;;;;
141;15 tot 65 jaar;Mannen;2000 juli/2000 sep.;;;;;;;;;;;;;;;;;;;;
142;15 tot 65 jaar;Mannen;2000 aug./2000 okt.;;;;;;;;;;;;;;;;;;;;
143;15 tot 65 jaar;Mannen;2000 sep./2000 nov.;;;;;;;;;;;;;;;;;;;;
144;15 tot 65 jaar;Mannen;2000 okt./2000 dec.;;;;;;;;;;;;;;;;;;;;
145;15 tot 65 jaar;Mannen;2000 nov./2001 jan.;;;;;;;;;;;;;;;;;;;;
146;15 tot 65 jaar;Mannen;2000;;;;;;;;;;;;;;;;;;;;
147;15 tot 65 jaar;Mannen;2000 dec./2001 feb.;5453.0;4280.0;58.0;4306.0;79.0;76.8;78.5;76.4;4163.0;59.0;4187.0;117.0;-1.0;119.0;2.7;2.8;113.0;1173.0;-24.0;1147.0
148;15 tot 65 jaar;Mannen;2001 jan./2001 mrt.;5455.0;4292.0;65.0;4317.0;79.1;77.0;78.7;76.4;4169.0;66.0;4203.0;122.0;-1.0;115.0;2.8;2.7;120.0;1164.0;-31.0;1138.0
149;15 tot 65 jaar;Mannen;2001 feb./2001 apr.;5458.0;4285.0;45.0;4303.0;78.8;76.8;78.5;76.4;4168.0;47.0;4193.0;117.0;-2.0;110.0;2.7;2.6;119.0;1173.0;-11.0;1155.0
150;15 tot 65 jaar;Mannen;2001 mrt./2001 mei;5461.0;4293.0;49.0;4306.0;78.8;76.9;78.6;76.6;4185.0;57.0;4200.0;108.0;-8.0;105.0;2.5;2.4;111.0;1169.0;-15.0;1156.0
151;15 tot 65 jaar;Mannen;2001 apr./2001 juni;5464.0;4303.0;37.0;4299.0;78.7;76.8;78.7;76.8;4198.0;45.0;4195.0;105.0;-8.0;104.0;2.4;2.4;101.0;1161.0;-3.0;1165.0
152;15 tot 65 jaar;Mannen;2001 mei/2001 juli;5467.0;4343.0;37.0;4313.0;78.9;77.0;79.4;77.4;4234.0;52.0;4210.0;110.0;-16.0;104.0;2.5;2.4;91.0;1124.0;-2.0;1154.0
153;15 tot 65 jaar;Mannen;2001 juni/2001 aug.;5470.0;4343.0;4.0;4297.0;78.6;76.7;79.4;77.5;4237.0;19.0;4194.0;106.0;-15.0;103.0;2.5;2.4;83.0;1127.0;30.0;1173.0
154;15 tot 65 jaar;Mannen;2001 juli/2001 sep.;5473.0;4339.0;23.0;4310.0;78.8;76.8;79.3;77.3;4231.0;27.0;4201.0;108.0;-4.0;109.0;2.5;2.5;86.0;1133.0;11.0;1163.0
155;15 tot 65 jaar;Mannen;2001 aug./2001 okt.;5476.0;4323.0;22.0;4314.0;78.8;76.9;79.0;77.2;4227.0;31.0;4209.0;97.0;-10.0;105.0;2.2;2.4;91.0;1152.0;13.0;1162.0
156;15 tot 65 jaar;Mannen;2001 sep./2001 nov.;5479.0;4319.0;29.0;4326.0;79.0;77.0;78.8;77.0;4218.0;33.0;4220.0;101.0;-5.0;106.0;2.3;2.5;99.0;1160.0;6.0;1153.0
157;15 tot 65 jaar;Mannen;2001 okt./2001 dec.;5481.0;4309.0;18.0;4320.0;78.8;76.9;78.6;76.8;4210.0;26.0;4214.0;99.0;-8.0;106.0;2.3;2.5;94.0;1172.0;17.0;1161.0
158;15 tot 65 jaar;Mannen;2001 nov./2002 jan.;5484.0;4307.0;33.0;4324.0;78.8;76.9;78.5;76.7;4204.0;36.0;4218.0;103.0;-3.0;106.0;2.4;2.5;104.0;1178.0;2.0;1161.0
159;15 tot 65 jaar;Mannen;2001;5468.0;4311.0;36.0;4311.0;78.8;76.8;78.8;76.8;4202.0;41.0;4202.0;109.0;-5.0;109.0;2.5;2.5;100.0;1158.0;-2.0;1158.0
160;15 tot 65 jaar;Mannen;2001 dec./2002 feb.;5487.0;4298.0;19.0;4323.0;78.8;76.6;78.3;76.2;4178.0;15.0;4202.0;120.0;3.0;121.0;2.8;2.8;119.0;1188.0;16.0;1163.0
161;15 tot 65 jaar;Mannen;2002 jan./2002 mrt.;5489.0;4304.0;12.0;4327.0;78.8;76.6;78.4;76.0;4173.0;4.0;4206.0;130.0;8.0;121.0;3.0;2.8;122.0;1185.0;21.0;1162.0
162;15 tot 65 jaar;Mannen;2002 feb./2002 apr.;5490.0;4322.0;37.0;4338.0;79.0;76.7;78.7;76.2;4185.0;17.0;4210.0;137.0;20.0;128.0;3.2;3.0;123.0;1169.0;-5.0;1152.0
163;15 tot 65 jaar;Mannen;2002 mrt./2002 mei;5492.0;4323.0;30.0;4334.0;78.9;76.7;78.7;76.4;4195.0;10.0;4210.0;128.0;20.0;124.0;3.0;2.9;112.0;1170.0;1.0;1158.0
164;15 tot 65 jaar;Mannen;2002 apr./2002 juni;5494.0;4346.0;43.0;4342.0;79.0;76.5;79.1;76.5;4205.0;7.0;4202.0;141.0;36.0;140.0;3.2;3.2;121.0;1149.0;-13.0;1153.0
165;15 tot 65 jaar;Mannen;2002 mei/2002 juli;5496.0;4363.0;20.0;4334.0;78.9;76.2;79.4;76.6;4210.0;-24.0;4187.0;153.0;44.0;147.0;3.5;3.4;126.0;1133.0;9.0;1162.0
166;15 tot 65 jaar;Mannen;2002 juni/2002 aug.;5498.0;4380.0;37.0;4336.0;78.9;76.0;79.7;76.8;4220.0;-17.0;4178.0;160.0;53.0;158.0;3.7;3.6;130.0;1118.0;-9.0;1162.0
167;15 tot 65 jaar;Mannen;2002 juli/2002 sep.;5500.0;4349.0;10.0;4321.0;78.6;75.7;79.1;76.2;4190.0;-41.0;4161.0;159.0;51.0;160.0;3.7;3.7;133.0;1151.0;18.0;1179.0
168;15 tot 65 jaar;Mannen;2002 aug./2002 okt.;5502.0;4341.0;17.0;4332.0;78.7;75.8;78.9;76.1;4185.0;-41.0;4168.0;155.0;58.0;164.0;3.6;3.8;136.0;1161.0;9.0;1170.0
169;15 tot 65 jaar;Mannen;2002 sep./2002 nov.;5504.0;4321.0;2.0;4328.0;78.6;75.7;78.5;75.7;4165.0;-53.0;4166.0;156.0;55.0;163.0;3.6;3.8;141.0;1183.0;23.0;1175.0
170;15 tot 65 jaar;Mannen;2002 okt./2002 dec.;5506.0;4302.0;-7.0;4314.0;78.4;75.3;78.1;75.2;4143.0;-67.0;4147.0;159.0;60.0;168.0;3.7;3.9;141.0;1204.0;31.0;1191.0
171;15 tot 65 jaar;Mannen;2002 nov./2003 jan.;5508.0;4302.0;-4.0;4318.0;78.4;75.4;78.1;75.1;4137.0;-67.0;4150.0;165.0;62.0;167.0;3.8;3.9;153.0;1205.0;28.0;1190.0
172;15 tot 65 jaar;Mannen;2002;5497.0;4325.0;14.0;4325.0;78.7;76.0;78.7;76.0;4178.0;-24.0;4178.0;147.0;39.0;147.0;3.4;3.4;129.0;1172.0;14.0;1172.0
173;15 tot 65 jaar;Mannen;2002 dec./2003 feb.;5509.0;4313.0;14.0;4336.0;78.7;75.6;78.3;75.1;4140.0;-39.0;4163.0;173.0;53.0;174.0;4.0;4.0;172.0;1196.0;8.0;1172.0
174;15 tot 65 jaar;Mannen;2003 jan./2003 mrt.;5509.0;4317.0;14.0;4337.0;78.7;75.4;78.4;74.8;4123.0;-51.0;4154.0;195.0;64.0;183.0;4.5;4.2;193.0;1192.0;7.0;1172.0
175;15 tot 65 jaar;Mannen;2003 feb./2003 apr.;5510.0;4324.0;2.0;4336.0;78.7;75.3;78.5;74.8;4124.0;-61.0;4148.0;200.0;63.0;188.0;4.6;4.3;196.0;1186.0;18.0;1173.0
176;15 tot 65 jaar;Mannen;2003 mrt./2003 mei;5510.0;4329.0;6.0;4338.0;78.7;75.2;78.6;74.9;4128.0;-67.0;4143.0;201.0;73.0;195.0;4.6;4.5;195.0;1182.0;12.0;1172.0
177;15 tot 65 jaar;Mannen;2003 apr./2003 juni;5511.0;4345.0;-1.0;4341.0;78.8;75.2;78.8;75.2;4146.0;-59.0;4143.0;199.0;58.0;198.0;4.6;4.6;189.0;1166.0;17.0;1170.0
178;15 tot 65 jaar;Mannen;2003 mei/2003 juli;5512.0;4366.0;3.0;4339.0;78.7;75.1;79.2;75.5;4160.0;-50.0;4138.0;207.0;53.0;201.0;4.7;4.6;187.0;1145.0;12.0;1173.0
179;15 tot 65 jaar;Mannen;2003 juni/2003 aug.;5512.0;4377.0;-3.0;4336.0;78.7;74.9;79.4;75.6;4168.0;-52.0;4127.0;209.0;49.0;208.0;4.8;4.8;186.0;1135.0;17.0;1176.0
180;15 tot 65 jaar;Mannen;2003 juli/2003 sep.;5513.0;4351.0;2.0;4326.0;78.5;74.7;78.9;75.2;4143.0;-47.0;4116.0;207.0;48.0;210.0;4.8;4.9;188.0;1162.0;11.0;1187.0
181;15 tot 65 jaar;Mannen;2003 aug./2003 okt.;5513.0;4333.0;-8.0;4327.0;78.5;74.7;78.6;75.0;4134.0;-52.0;4117.0;199.0;44.0;210.0;4.6;4.9;186.0;1180.0;19.0;1186.0
182;15 tot 65 jaar;Mannen;2003 sep./2003 nov.;5514.0;4314.0;-7.0;4323.0;78.4;74.4;78.2;74.4;4101.0;-64.0;4102.0;213.0;57.0;221.0;4.9;5.1;202.0;1200.0;17.0;1191.0
183;15 tot 65 jaar;Mannen;2003 okt./2003 dec.;5514.0;4316.0;14.0;4330.0;78.5;74.4;78.3;74.3;4097.0;-46.0;4101.0;219.0;60.0;229.0;5.1;5.3;203.0;1198.0;-5.0;1184.0
184;15 tot 65 jaar;Mannen;2003 nov./2004 jan.;5515.0;4301.0;-1.0;4316.0;78.3;73.9;78.0;73.7;4064.0;-74.0;4076.0;238.0;73.0;240.0;5.5;5.6;223.0;1214.0;8.0;1198.0
185;15 tot 65 jaar;Mannen;2003;5512.0;4332.0;7.0;4332.0;78.6;74.9;78.6;74.9;4127.0;-51.0;4127.0;205.0;58.0;205.0;4.7;4.7;193.0;1179.0;7.0;1179.0
186;15 tot 65 jaar;Mannen;2003 dec./2004 feb.;5515.0;4309.0;-4.0;4332.0;78.5;74.1;78.1;73.6;4062.0;-78.0;4084.0;247.0;74.0;247.0;5.7;5.7;231.0;1206.0;10.0;1183.0
187;15 tot 65 jaar;Mannen;2004 jan./2004 mrt.;5515.0;4309.0;-9.0;4324.0;78.4;73.9;78.1;73.4;4047.0;-76.0;4077.0;262.0;67.0;247.0;6.1;5.7;247.0;1207.0;15.0;1191.0
188;15 tot 65 jaar;Mannen;2004 feb./2004 apr.;5515.0;4311.0;-13.0;4320.0;78.3;73.9;78.2;73.5;4052.0;-72.0;4075.0;259.0;59.0;245.0;6.0;5.7;247.0;1205.0;18.0;1195.0
189;15 tot 65 jaar;Mannen;2004 mrt./2004 mei;5515.0;4297.0;-32.0;4304.0;78.0;73.5;77.9;73.3;4041.0;-87.0;4055.0;255.0;55.0;249.0;5.9;5.8;244.0;1219.0;37.0;1211.0
190;15 tot 65 jaar;Mannen;2004 apr./2004 juni;5516.0;4312.0;-33.0;4308.0;78.1;73.6;78.2;73.7;4063.0;-83.0;4060.0;249.0;50.0;249.0;5.8;5.8;234.0;1204.0;38.0;1208.0
191;15 tot 65 jaar;Mannen;2004 mei/2004 juli.;5516.0;4334.0;-33.0;4308.0;78.1;73.7;78.6;74.1;4085.0;-75.0;4065.0;249.0;42.0;244.0;5.7;5.7;223.0;1182.0;37.0;1207.0
192;15 tot 65 jaar;Mannen;2004 juni/2004 aug.;5516.0;4353.0;-24.0;4315.0;78.2;73.8;78.9;74.5;4108.0;-60.0;4069.0;245.0;36.0;246.0;5.6;5.7;218.0;1163.0;28.0;1201.0
193;15 tot 65 jaar;Mannen;2004 juli/2004 sep.;5516.0;4345.0;-6.0;4320.0;78.3;74.0;78.8;74.5;4111.0;-32.0;4084.0;233.0;26.0;237.0;5.4;5.5;213.0;1171.0;9.0;1196.0
194;15 tot 65 jaar;Mannen;2004 aug./2004 okt.;5516.0;4314.0;-19.0;4309.0;78.1;73.7;78.2;74.0;4081.0;-53.0;4065.0;233.0;33.0;244.0;5.4;5.7;222.0;1202.0;22.0;1207.0
195;15 tot 65 jaar;Mannen;2004 sep./2004 nov.;5516.0;4297.0;-17.0;4306.0;78.1;73.6;77.9;73.6;4058.0;-43.0;4059.0;238.0;25.0;247.0;5.5;5.7;226.0;1220.0;20.0;1210.0
196;15 tot 65 jaar;Mannen;2004 okt./2004 dec.;5516.0;4291.0;-25.0;4306.0;78.1;73.5;77.8;73.4;4050.0;-47.0;4054.0;241.0;22.0;252.0;5.6;5.9;229.0;1225.0;27.0;1210.0
197;15 tot 65 jaar;Mannen;2004 nov./2005 jan.;5516.0;4284.0;-17.0;4299.0;77.9;73.5;77.7;73.2;4041.0;-23.0;4053.0;243.0;6.0;247.0;5.7;5.7;234.0;1233.0;19.0;1217.0
198;15 tot 65 jaar;Mannen;2004;5516.0;4314.0;-18.0;4314.0;78.2;73.7;78.2;73.7;4068.0;-60.0;4068.0;246.0;41.0;246.0;5.7;5.7;231.0;1202.0;22.0;1202.0
199;15 tot 65 jaar;Mannen;2004 dec./2005 feb.;5516.0;4273.0;-35.0;4295.0;77.9;73.3;77.5;72.9;4023.0;-39.0;4044.0;251.0;4.0;251.0;5.9;5.9;250.0;1243.0;37.0;1221.0
200;15 tot 65 jaar;Mannen;2005 jan./2005 mrt.;5517.0;4265.0;-44.0;4280.0;77.6;73.1;77.3;72.6;4005.0;-42.0;4034.0;260.0;-2.0;246.0;6.1;5.7;260.0;1252.0;45.0;1237.0
201;15 tot 65 jaar;Mannen;2005 feb./2005 apr.;5517.0;4277.0;-34.0;4285.0;77.7;73.2;77.5;72.8;4018.0;-34.0;4041.0;258.0;-1.0;245.0;6.0;5.7;254.0;1240.0;35.0;1231.0
202;15 tot 65 jaar;Mannen;2005 mrt./2005 mei;5517.0;4282.0;-15.0;4290.0;77.8;73.4;77.6;73.1;4034.0;-7.0;4047.0;248.0;-7.0;242.0;5.8;5.6;244.0;1235.0;16.0;1227.0
203;15 tot 65 jaar;Mannen;2005 apr./2005 juni;5517.0;4300.0;-11.0;4296.0;77.9;73.4;78.0;73.4;4051.0;-12.0;4048.0;250.0;0.0;249.0;5.8;5.8;235.0;1216.0;13.0;1221.0
204;15 tot 65 jaar;Mannen;2005 mei/2005 juli;5517.0;4305.0;-28.0;4280.0;77.6;73.2;78.0;73.6;4059.0;-26.0;4039.0;246.0;-2.0;241.0;5.7;5.6;227.0;1212.0;30.0;1236.0
205;15 tot 65 jaar;Mannen;2005 juni/2005 aug.;5517.0;4308.0;-45.0;4270.0;77.4;73.1;78.1;73.8;4071.0;-37.0;4033.0;237.0;-8.0;238.0;5.5;5.6;210.0;1209.0;46.0;1247.0
206;15 tot 65 jaar;Mannen;2005 juli/2005 sep.;5517.0;4307.0;-38.0;4285.0;77.7;73.5;78.1;73.9;4078.0;-33.0;4053.0;228.0;-5.0;232.0;5.3;5.4;208.0;1210.0;39.0;1232.0
207;15 tot 65 jaar;Mannen;2005 aug./2005 okt.;5517.0;4287.0;-27.0;4281.0;77.6;73.4;77.7;73.7;4065.0;-16.0;4048.0;222.0;-11.0;233.0;5.2;5.4;213.0;1231.0;28.0;1236.0
208;15 tot 65 jaar;Mannen;2005 sep./2005 nov.;5517.0;4268.0;-29.0;4277.0;77.5;73.3;77.4;73.3;4045.0;-14.0;4045.0;223.0;-15.0;232.0;5.2;5.4;215.0;1250.0;30.0;1240.0
209;15 tot 65 jaar;Mannen;2005 okt./2005 dec.;5517.0;4262.0;-29.0;4277.0;77.5;73.4;77.2;73.4;4048.0;-2.0;4052.0;214.0;-27.0;225.0;5.0;5.3;208.0;1255.0;30.0;1240.0
210;15 tot 65 jaar;Mannen;2005 nov./2006 jan.;5517.0;4249.0;-35.0;4264.0;77.3;73.3;77.0;73.1;4030.0;-10.0;4042.0;218.0;-25.0;222.0;5.1;5.2;208.0;1268.0;36.0;1253.0
211;15 tot 65 jaar;Mannen;2005;5517.0;4283.0;-31.0;4283.0;77.6;73.3;77.6;73.3;4045.0;-22.0;4045.0;238.0;-8.0;238.0;5.6;5.6;228.0;1233.0;32.0;1233.0
212;15 tot 65 jaar;Mannen;2005 dec./2006 feb.;5517.0;4240.0;-33.0;4262.0;77.3;73.3;76.8;72.9;4022.0;-1.0;4044.0;218.0;-33.0;219.0;5.1;5.1;211.0;1277.0;34.0;1255.0
213;15 tot 65 jaar;Mannen;2006 jan./2006 mrt.;5517.0;4249.0;-16.0;4265.0;77.3;73.5;77.0;73.0;4028.0;23.0;4058.0;221.0;-39.0;208.0;5.2;4.9;211.0;1268.0;16.0;1252.0
214;15 tot 65 jaar;Mannen;2006 feb./2006 apr.;5517.0;4245.0;-32.0;4255.0;77.1;73.5;76.9;73.1;4035.0;16.0;4057.0;210.0;-48.0;198.0;4.9;4.6;199.0;1273.0;33.0;1262.0
215;15 tot 65 jaar;Mannen;2006 mrt./2006 mei;5517.0;4250.0;-32.0;4259.0;77.2;73.6;77.0;73.3;4046.0;12.0;4060.0;204.0;-44.0;198.0;4.8;4.7;193.0;1267.0;33.0;1258.0
