ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
3731;Mannen;19 jaar;Volgt geen formeel onderwijs;2015 2e kwartaal;19;17;14;13;4;10;1;1;0;0;0;8;3;2;1;4;2;2;6;3;;2;;
3732;Mannen;19 jaar;Volgt geen formeel onderwijs;2015 3e kwartaal;17;14;13;12;3;9;1;0;0;0;0;7;4;3;1;3;1;2;5;2;;3;;
3733;Mannen;19 jaar;Volgt geen formeel onderwijs;2015 4e kwartaal;23;20;16;15;2;13;1;1;0;0;0;10;5;3;2;5;3;2;6;3;;3;;
3734;Mannen;19 jaar;Volgt geen formeel onderwijs;2015 ;19;16;14;13;3;10;1;1;0;0;0;8;4;3;1;4;2;2;6;3;15.5;3;86.6;73.2
3735;Mannen;19 jaar;Volgt geen formeel onderwijs;2016 1e kwartaal;18;14;12;11;3;8;1;1;0;0;0;6;3;2;1;3;1;2;6;3;;4;;
3736;Mannen;19 jaar;Volgt geen formeel onderwijs;2016 2e kwartaal;21;18;15;13;4;8;2;2;0;0;0;11;4;3;1;7;5;2;4;2;;4;;
3737;Mannen;19 jaar;Volgt geen formeel onderwijs;2016 3e kwartaal;21;18;16;16;5;11;1;1;0;0;0;9;4;2;2;5;4;2;7;2;;2;;
3738;Mannen;19 jaar;Volgt geen formeel onderwijs;2016 4e kwartaal;20;17;15;15;5;10;0;0;0;0;0;6;2;1;1;4;0;3;9;2;;3;;
3739;Mannen;19 jaar;Volgt geen formeel onderwijs;2016;20;17;15;14;4;9;1;1;0;0;0;8;3;2;1;5;3;2;7;2;12.9;3;84.2;73.4
3740;Mannen;19 jaar;Volgt geen formeel onderwijs;2017 1e kwartaal;20;16;13;13;4;9;1;1;0;0;0;5;2;2;1;2;1;1;9;3;;4;;
3741;Mannen;19 jaar;Volgt geen formeel onderwijs;2017 2e kwartaal;23;19;16;16;4;12;0;0;0;0;0;7;3;1;2;5;2;3;9;3;;4;;
3742;Mannen;19 jaar;Volgt geen formeel onderwijs;2017 3e kwartaal;25;20;18;17;6;11;1;1;0;0;0;7;3;1;2;4;2;2;11;3;;4;;
3743;Mannen;19 jaar;Volgt geen formeel onderwijs;2017 4e kwartaal;22;20;19;18;3;15;0;0;0;0;0;8;4;2;2;5;2;3;10;2;;2;;
3744;Mannen;19 jaar;Volgt geen formeel onderwijs;2017;22;19;16;16;4;12;0;0;0;0;0;7;3;1;2;4;2;2;10;3;13.8;3;84.9;73.2
3745;Mannen;19 jaar;Volgt geen formeel onderwijs;2018 1e kwartaal;20;18;15;15;2;12;1;1;0;0;0;9;5;3;2;4;2;2;6;2;;2;;
3746;Mannen;19 jaar;Volgt geen formeel onderwijs;2018 2e kwartaal;23;21;20;19;3;16;0;0;0;0;0;12;5;4;2;7;2;5;7;1;;3;;
3747;Mannen;19 jaar;Volgt geen formeel onderwijs;2018 3e kwartaal;19;15;13;12;3;9;1;1;0;0;0;6;3;1;2;3;1;1;7;2;;4;;
3748;Mannen;19 jaar;Volgt geen formeel onderwijs;2018 4e kwartaal;24;19;17;17;4;13;1;1;0;0;0;9;4;3;1;6;2;4;8;2;;5;;
3749;Mannen;19 jaar;Volgt geen formeel onderwijs;2018;21;18;16;16;3;13;1;1;0;0;0;9;4;3;2;5;2;3;7;2;9.0;3;83.9;76.3
3750;Mannen;19 jaar;Volgt geen formeel onderwijs;2019 1e kwartaal;26;22;21;20;4;16;1;0;0;0;0;13;4;2;2;9;3;6;8;2;;3;;
3751;Mannen;19 jaar;Volgt geen formeel onderwijs;2019 2e kwartaal;26;23;22;21;7;14;0;0;0;0;0;14;4;2;2;10;4;6;8;1;;3;;
3752;Mannen;19 jaar;Volgt geen formeel onderwijs;2019 3e kwartaal;23;20;19;19;6;13;0;0;0;0;0;9;2;1;1;7;4;3;10;1;;3;;
3753;Mannen;19 jaar;Volgt geen formeel onderwijs;2019 4e kwartaal;27;22;20;19;6;14;1;1;0;0;0;10;3;2;1;7;4;3;10;2;;5;;
3754;Mannen;19 jaar;Volgt geen formeel onderwijs;2019;25;22;21;20;6;14;0;0;0;0;0;11;3;2;1;8;4;5;9;1;5.6;3;86.2;81.4
3755;Mannen;19 jaar;Volgt geen formeel onderwijs;2020 1e kwartaal;29;26;21;21;6;14;1;1;0;0;0;11;4;2;2;7;3;5;10;5;;3;;
3756;Mannen;19 jaar;Volgt geen formeel onderwijs;2020 2e kwartaal;26;22;19;16;4;12;2;2;0;0;0;10;4;3;1;6;2;4;8;3;;4;;
3757;Mannen;19 jaar;Volgt geen formeel onderwijs;2020 3e kwartaal;23;20;17;16;5;11;1;1;0;0;0;9;4;1;3;5;2;3;8;3;;3;;
3758;Mannen;19 jaar;Volgt geen formeel onderwijs;2020 4e kwartaal;22;18;16;14;4;9;2;2;0;0;0;8;5;2;3;4;2;1;8;2;;4;;
3759;Mannen;19 jaar;Volgt geen formeel onderwijs;2020;25;21;18;17;5;12;2;2;0;0;0;10;4;2;2;6;2;3;8;3;14.8;4;85.0;72.4
3760;Mannen;19 jaar;Volgt geen formeel onderwijs;2021 1e kwartaal;22;19;19;17;2;15;2;2;0;0;0;10;3;3;1;7;5;2;9;0;;3;;
3761;Mannen;19 jaar;Volgt geen formeel onderwijs;2021 2e kwartaal;18;15;12;12;0;11;1;1;0;0;0;7;4;1;3;4;3;1;5;2;;3;;
3762;Mannen;19 jaar;Volgt geen formeel onderwijs;2021 3e kwartaal;20;17;16;15;2;13;1;1;0;0;0;8;3;2;2;5;2;3;8;1;;3;;
3763;Mannen;19 jaar;Volgt geen formeel onderwijs;2021 4e kwartaal;24;22;22;21;4;17;1;1;0;0;0;12;4;3;1;8;4;4;10;0;;1;;
3764;Mannen;19 jaar;Volgt geen formeel onderwijs;2021;21;18;17;16;2;14;1;1;0;0;0;9;3;2;2;6;4;2;8;1;5.5;3;87.1;82.3
3765;Mannen;19 jaar;Volgt geen formeel onderwijs;2022 1e kwartaal;25;23;21;20;5;15;1;1;0;0;0;12;4;2;1;8;5;3;9;2;;2;;
3766;Mannen;19 jaar;Volgt geen formeel onderwijs;2022 2e kwartaal;25;22;20;19;5;14;1;1;0;0;0;10;3;2;1;8;4;3;10;2;;3;;
3767;Mannen;19 jaar;Volgt geen formeel onderwijs;2022 3e kwartaal;22;19;16;15;3;12;1;1;0;0;0;9;3;1;2;6;3;4;7;3;;3;;
3768;Mannen;19 jaar;Volgt geen formeel onderwijs;2022 4e kwartaal;24;24;22;20;4;15;3;2;0;0;0;12;6;3;3;6;5;1;10;1;;0;;
3769;Mannen;19 jaar;Volgt geen formeel onderwijs;2022;24;22;20;19;4;14;1;1;0;0;0;11;4;2;2;7;4;3;9;2;8.8;2;91.9;83.8
3770;Mannen;19 jaar;Volgt geen formeel onderwijs;2023 1e kwartaal;25;22;20;19;4;14;2;2;0;0;0;11;4;2;2;7;2;5;9;1;;3;;
3771;Mannen;19 jaar;Volgt geen formeel onderwijs;2023 2e kwartaal;27;24;23;21;4;17;2;2;0;0;0;13;5;1;3;9;3;5;10;1;;3;;
3772;Mannen;19 jaar;Volgt geen formeel onderwijs;2023 3e kwartaal;26;23;22;20;5;15;2;1;0;0;0;11;3;1;2;8;3;5;11;1;;3;;
3773;Mannen;19 jaar;Volgt geen formeel onderwijs;2023 4e kwartaal;27;25;22;21;5;16;1;1;0;0;0;11;3;2;2;7;3;5;12;2;;2;;
3774;Mannen;19 jaar;Volgt geen formeel onderwijs;2023;26;23;22;20;5;16;2;1;0;0;0;12;4;1;2;8;3;5;10;2;6.8;3;89.6;83.6
3775;Mannen;19 jaar;Volgt geen formeel onderwijs;2024 1e kwartaal;26;22;21;20;3;16;2;2;0;0;0;11;3;2;2;7;3;4;10;1;;4;;
3776;Mannen;19 jaar;Volgt geen formeel onderwijs;2024 2e kwartaal;30;27;25;23;6;16;2;2;0;0;0;14;5;3;2;9;2;6;11;3;;3;91.0;82.6
3777;Mannen;19 jaar;Volgt geen formeel onderwijs;2024 3e kwartaal;25;22;20;17;5;13;3;3;0;0;0;12;5;2;3;7;3;5;8;2;;3;;
3778;Mannen;19 jaar;Volgt geen formeel onderwijs;2024 4e kwartaal;28;26;24;23;7;16;1;1;0;0;0;12;3;1;3;9;4;5;12;2;;2;;
3779;Mannen;19 jaar;Volgt geen formeel onderwijs;2024;27;24;23;21;5;15;2;2;0;0;0;12;4;2;2;8;3;5;10;2;7.2;3;89.2;82.7
3780;Mannen;20 jaar;Totaal;2013 1e kwartaal;105;80;64;61;16;45;3;2;0;0;0;44;29;23;6;15;9;6;20;17;20.8;24;76.6;60.7
3781;Mannen;20 jaar;Totaal;2013 2e kwartaal;105;79;66;63;19;44;3;3;0;0;0;48;32;25;8;16;7;9;18;12;15.6;26;75.3;63.6
3782;Mannen;20 jaar;Totaal;2013 3e kwartaal;104;84;71;68;14;55;3;2;0;1;0;49;34;26;8;15;8;7;22;13;15.0;21;80.2;68.2
3783;Mannen;20 jaar;Totaal;2013 4e kwartaal;104;82;69;68;17;51;1;1;0;0;0;50;35;26;8;15;5;11;19;13;15.6;22;78.6;66.4
3784;Mannen;20 jaar;Totaal;2013;104;81;68;65;16;49;2;2;0;0;0;48;32;25;7;15;7;8;20;14;16.7;23;77.7;64.7
3785;Mannen;20 jaar;Totaal;2014 1e kwartaal;104;79;67;65;16;50;2;2;0;0;0;49;35;29;7;14;7;6;18;12;15.1;25;76.0;64.5
3786;Mannen;20 jaar;Totaal;2014 2e kwartaal;104;83;73;70;18;52;2;2;0;0;0;53;39;29;10;14;6;9;19;11;13.0;21;80.2;69.8
3787;Mannen;20 jaar;Totaal;2014 3e kwartaal;104;81;73;71;17;54;2;2;0;0;0;49;34;25;9;15;7;8;24;8;9.7;23;77.6;70.1
3788;Mannen;20 jaar;Totaal;2014 4e kwartaal;104;84;72;69;15;54;3;3;0;0;0;53;39;28;11;15;7;8;18;12;14.1;21;80.2;68.9
3789;Mannen;20 jaar;Totaal;2014;104;82;71;69;16;53;2;2;0;0;0;51;37;28;9;14;7;8;20;11;13.0;22;78.5;68.3
3790;Mannen;20 jaar;Totaal;2015 1e kwartaal;104;82;73;70;13;57;3;3;0;0;0;53;40;30;10;13;5;8;20;9;11.4;22;79.1;70.1
3791;Mannen;20 jaar;Totaal;2015 2e kwartaal;103;85;75;72;15;57;3;3;0;0;0;55;41;32;9;14;8;6;20;10;11.4;18;82.2;72.8
3792;Mannen;20 jaar;Totaal;2015 3e kwartaal;102;87;78;75;14;61;3;2;0;1;0;55;40;27;13;15;8;7;22;9;10.4;16;84.8;75.9
3793;Mannen;20 jaar;Totaal;2015 4e kwartaal;102;79;67;65;12;53;2;2;0;0;0;48;38;30;8;10;5;6;19;11;14.6;23;77.3;66.0
3794;Mannen;20 jaar;Totaal;2015 ;103;83;73;70;14;57;3;2;0;0;0;53;40;30;10;13;6;7;20;10;11.9;20;80.9;71.2
3795;Mannen;20 jaar;Totaal;2016 1e kwartaal;102;79;71;68;13;54;4;3;0;0;0;51;38;29;9;12;5;7;20;8;9.8;23;77.5;69.9
3796;Mannen;20 jaar;Totaal;2016 2e kwartaal;102;82;67;64;16;48;4;3;0;0;0;49;36;27;9;13;6;7;18;15;17.8;20;80.0;65.8
3797;Mannen;20 jaar;Totaal;2016 3e kwartaal;103;81;73;69;13;56;4;4;0;0;0;54;37;26;11;17;8;9;20;8;9.5;22;78.9;71.4
3798;Mannen;20 jaar;Totaal;2016 4e kwartaal;103;78;72;68;17;51;4;4;0;0;0;49;39;31;8;10;5;5;23;6;7.6;25;75.6;69.9
3799;Mannen;20 jaar;Totaal;2016;103;80;71;67;15;52;4;4;0;0;0;51;38;28;9;13;6;7;20;9;11.2;23;78.0;69.2
3800;Mannen;20 jaar;Totaal;2017 1e kwartaal;104;81;71;67;16;51;3;3;0;0;0;52;40;30;11;12;6;6;18;10;12.6;23;77.8;68.1
3801;Mannen;20 jaar;Totaal;2017 2e kwartaal;104;83;75;73;13;60;3;2;0;0;0;53;38;29;8;15;6;9;22;7;8.8;21;79.5;72.5
3802;Mannen;20 jaar;Totaal;2017 3e kwartaal;104;82;74;73;15;58;2;2;0;0;0;47;31;23;8;16;5;11;27;8;9.4;22;78.9;71.6
3803;Mannen;20 jaar;Totaal;2017 4e kwartaal;104;81;71;69;16;54;2;2;0;0;0;51;34;23;11;17;7;10;20;10;12.1;23;77.8;68.4
3804;Mannen;20 jaar;Totaal;2017;104;82;73;70;15;56;2;2;0;0;0;51;36;26;10;15;6;9;22;9;10.7;22;78.5;70.1
3805;Mannen;20 jaar;Totaal;2018 1e kwartaal;105;78;69;66;17;49;3;2;0;1;0;49;36;25;10;14;7;7;20;9;11.5;27;74.7;66.1
3806;Mannen;20 jaar;Totaal;2018 2e kwartaal;106;79;70;65;14;51;5;4;0;1;0;52;38;26;12;14;6;8;18;9;11.3;26;75.0;66.5
3807;Mannen;20 jaar;Totaal;2018 3e kwartaal;106;83;78;75;16;59;3;2;0;0;0;55;35;22;13;20;11;9;23;5;5.9;23;77.9;73.3
3808;Mannen;20 jaar;Totaal;2018 4e kwartaal;107;83;78;75;18;58;2;2;0;0;0;56;37;25;12;19;11;9;21;6;7.1;24;77.8;72.3
3809;Mannen;20 jaar;Totaal;2018;106;81;74;71;16;54;3;3;0;0;0;53;36;25;12;17;9;8;21;7;8.9;25;76.4;69.6
3810;Mannen;20 jaar;Totaal;2019 1e kwartaal;108;86;79;77;20;57;2;1;0;0;0;57;38;25;13;19;10;9;22;7;8.5;22;79.4;72.7
3811;Mannen;20 jaar;Totaal;2019 2e kwartaal;109;87;80;77;24;53;3;2;1;0;0;54;36;24;13;17;8;10;26;7;7.7;22;79.4;73.3
3812;Mannen;20 jaar;Totaal;2019 3e kwartaal;110;89;80;76;22;54;3;3;0;0;0;53;32;22;10;21;8;14;26;9;9.8;22;80.3;72.4
3813;Mannen;20 jaar;Totaal;2019 4e kwartaal;111;91;82;80;21;59;3;2;0;0;0;54;37;24;13;17;7;10;28;8;9.0;21;81.4;74.1
3814;Mannen;20 jaar;Totaal;2019;110;88;80;78;22;56;3;2;0;0;0;55;36;24;12;19;8;11;26;8;8.7;22;80.2;73.2
3815;Mannen;20 jaar;Totaal;2020 1e kwartaal;112;89;80;77;18;59;3;3;0;0;0;57;41;30;10;17;9;7;23;9;9.8;23;79.4;71.6
3816;Mannen;20 jaar;Totaal;2020 2e kwartaal;112;84;75;73;18;55;3;2;0;0;0;52;34;26;9;17;11;7;24;9;10.7;28;75.1;67.1
3817;Mannen;20 jaar;Totaal;2020 3e kwartaal;113;89;77;73;18;54;4;4;0;0;0;54;35;22;13;19;10;10;22;13;14.1;23;79.2;68.1
3818;Mannen;20 jaar;Totaal;2020 4e kwartaal;113;93;81;75;19;57;5;5;0;0;0;58;41;29;13;17;6;10;23;12;13.0;21;81.6;71.1
3819;Mannen;20 jaar;Totaal;2020;113;89;78;74;18;56;4;4;0;0;0;55;38;27;11;18;9;9;23;11;11.9;24;78.9;69.4
3820;Mannen;20 jaar;Totaal;2021 1e kwartaal;114;89;84;79;11;68;5;5;0;0;0;54;42;23;19;11;5;6;30;5;6.2;25;78.0;73.2
3821;Mannen;20 jaar;Totaal;2021 2e kwartaal;113;92;85;77;10;67;8;7;0;1;0;56;39;22;17;17;8;9;29;7;7.4;21;81.0;75.1
3822;Mannen;20 jaar;Totaal;2021 3e kwartaal;113;90;82;76;13;63;6;6;0;0;0;59;40;24;16;19;9;10;23;7;8.2;23;79.4;72.9
3823;Mannen;20 jaar;Totaal;2021 4e kwartaal;114;91;85;78;15;63;7;6;1;0;0;59;45;27;18;14;9;6;26;6;6.2;23;79.8;74.9
3824;Mannen;20 jaar;Totaal;2021;113;90;84;77;12;65;7;6;0;0;0;57;42;24;18;15;8;8;27;6;7.0;23;79.6;74.0
3825;Mannen;20 jaar;Totaal;2022 1e kwartaal;113;92;88;82;15;67;6;6;0;0;0;63;44;29;16;18;9;9;26;4;4.5;21;81.6;77.9
3826;Mannen;20 jaar;Totaal;2022 2e kwartaal;114;90;86;78;12;65;9;7;1;1;0;62;40;23;17;22;13;9;24;4;4.8;23;79.7;75.9
3827;Mannen;20 jaar;Totaal;2022 3e kwartaal;113;89;82;75;14;61;7;6;1;1;0;56;37;23;14;19;8;11;26;7;8.1;23;79.3;72.8
3828;Mannen;20 jaar;Totaal;2022 4e kwartaal;115;95;91;86;18;68;5;4;0;1;0;62;47;25;21;16;11;5;28;5;4.9;20;82.9;78.8
3829;Mannen;20 jaar;Totaal;2022;114;92;87;80;15;65;7;5;0;1;0;61;42;25;17;19;10;8;26;5;5.5;22;80.9;76.4
3830;Mannen;20 jaar;Totaal;2023 1e kwartaal;115;96;90;84;17;67;6;6;0;1;0;64;45;29;17;19;9;10;26;6;5.7;19;83.3;78.5
3831;Mannen;20 jaar;Totaal;2023 2e kwartaal;116;100;93;86;16;69;7;6;0;0;0;65;42;25;17;23;13;11;27;7;7.2;16;86.5;80.3
3832;Mannen;20 jaar;Totaal;2023 3e kwartaal;116;100;95;85;16;69;10;9;1;0;0;67;36;19;18;31;16;15;28;5;5.0;16;86.2;81.9
3833;Mannen;20 jaar;Totaal;2023 4e kwartaal;116;96;88;80;14;67;8;7;0;0;0;62;37;19;17;25;14;11;26;7;7.8;21;82.3;75.9
3834;Mannen;20 jaar;Totaal;2023;116;98;92;84;16;68;8;7;0;0;0;65;40;23;17;25;13;12;27;6;6.4;18;84.6;79.2
3835;Mannen;20 jaar;Totaal;2024 1e kwartaal;116;96;89;80;16;64;9;8;0;0;0;63;40;24;16;23;12;11;25;8;7.8;19;83.2;76.7
3836;Mannen;20 jaar;Totaal;2024 2e kwartaal;115;99;92;86;13;72;6;6;0;0;0;65;44;24;19;21;11;10;27;7;7.5;16;86.0;79.5
3837;Mannen;20 jaar;Totaal;2024 3e kwartaal;114;95;86;79;15;64;7;6;0;0;0;58;37;22;15;22;11;11;28;9;9.3;19;83.6;75.8
3838;Mannen;20 jaar;Totaal;2024 4e kwartaal;114;97;90;83;17;67;7;6;1;0;0;63;43;23;20;20;9;11;27;7;7.1;17;85.2;79.1
3839;Mannen;20 jaar;Totaal;2024;115;97;89;82;15;67;7;7;0;0;0;62;41;23;18;21;11;11;27;8;7.9;18;84.5;77.8
3840;Mannen;20 jaar;Volgt formeel onderwijs;2013 1e kwartaal;70;50;41;40;9;31;2;1;0;0;0;34;25;20;5;9;5;4;7;9;17.3;20;71.2;58.8
3841;Mannen;20 jaar;Volgt formeel onderwijs;2013 2e kwartaal;77;55;46;44;11;33;2;2;0;0;0;38;29;23;6;9;5;5;8;8;14.9;22;71.2;60.6
3842;Mannen;20 jaar;Volgt formeel onderwijs;2013 3e kwartaal;77;60;50;48;8;40;2;1;0;0;0;40;30;23;7;10;6;4;10;10;16.4;17;78.0;65.2
3843;Mannen;20 jaar;Volgt formeel onderwijs;2013 4e kwartaal;74;53;45;44;9;35;1;1;0;0;0;40;30;24;7;9;3;6;5;8;15.7;20;72.4;61.0
3844;Mannen;20 jaar;Volgt formeel onderwijs;2013;74;54;46;44;9;35;2;1;0;0;0;38;29;22;6;9;4;5;8;9;16.1;20;73.2;61.5
3845;Mannen;20 jaar;Volgt formeel onderwijs;2014 1e kwartaal;72;51;44;42;9;33;1;1;0;0;0;38;32;26;6;6;3;3;5;7;13.9;21;70.7;60.9
3846;Mannen;20 jaar;Volgt formeel onderwijs;2014 2e kwartaal;73;57;50;48;10;38;2;1;0;0;0;43;35;27;8;7;3;4;7;8;13.2;16;78.5;68.1
3847;Mannen;20 jaar;Volgt formeel onderwijs;2014 3e kwartaal;74;54;48;47;8;39;1;1;0;0;0;40;31;23;8;10;4;5;7;6;11.1;20;72.8;64.7
3848;Mannen;20 jaar;Volgt formeel onderwijs;2014 4e kwartaal;74;55;48;47;8;39;1;1;0;0;0;44;36;26;10;9;5;4;4;7;12.9;19;74.7;65.0
3849;Mannen;20 jaar;Volgt formeel onderwijs;2014;73;54;47;46;9;37;1;1;0;0;0;41;33;26;8;8;4;4;6;7;12.8;19;74.2;64.7
3850;Mannen;20 jaar;Volgt formeel onderwijs;2015 1e kwartaal;73;54;47;46;7;39;1;1;0;0;0;42;35;28;7;7;3;4;5;7;13.2;19;73.7;64.0
3851;Mannen;20 jaar;Volgt formeel onderwijs;2015 2e kwartaal;76;60;53;51;9;43;2;2;0;0;0;46;39;31;8;7;4;3;8;7;11.2;16;78.9;70.0
3852;Mannen;20 jaar;Volgt formeel onderwijs;2015 3e kwartaal;76;62;57;55;9;46;2;1;0;1;0;48;37;25;12;11;6;5;9;6;9.2;14;82.0;74.4
3853;Mannen;20 jaar;Volgt formeel onderwijs;2015 4e kwartaal;74;53;46;45;6;39;1;1;0;0;0;41;35;28;7;5;3;3;5;7;12.5;21;71.6;62.7
3854;Mannen;20 jaar;Volgt formeel onderwijs;2015 ;75;57;51;49;8;41;2;1;0;0;0;44;37;28;8;8;4;4;7;7;11.4;18;76.6;67.8
3855;Mannen;20 jaar;Volgt formeel onderwijs;2016 1e kwartaal;73;53;47;45;5;40;2;2;0;0;0;41;34;26;8;8;3;4;6;6;11.1;20;72.6;64.5
3856;Mannen;20 jaar;Volgt formeel onderwijs;2016 2e kwartaal;76;57;47;45;9;36;2;2;0;0;0;39;32;23;8;8;4;4;7;10;18.2;19;75.4;61.6
3857;Mannen;20 jaar;Volgt formeel onderwijs;2016 3e kwartaal;76;57;51;50;9;41;2;2;0;0;0;42;31;22;9;11;5;5;10;6;10.1;18;75.7;68.0
3858;Mannen;20 jaar;Volgt formeel onderwijs;2016 4e kwartaal;68;48;44;42;9;33;2;2;0;0;0;38;33;27;6;5;2;3;6;4;8.4;20;70.5;64.6
3859;Mannen;20 jaar;Volgt formeel onderwijs;2016;73;54;47;46;8;37;2;2;0;0;0;40;32;24;8;8;4;4;7;7;12.1;19;73.6;64.7
3860;Mannen;20 jaar;Volgt formeel onderwijs;2017 1e kwartaal;73;54;48;46;10;36;2;2;0;0;0;42;36;28;8;6;2;3;6;6;11.2;19;73.8;65.5
3861;Mannen;20 jaar;Volgt formeel onderwijs;2017 2e kwartaal;74;56;52;51;8;43;1;1;0;0;0;44;36;27;8;9;4;5;8;4;6.7;19;75.0;69.9
3862;Mannen;20 jaar;Volgt formeel onderwijs;2017 3e kwartaal;74;56;51;50;9;41;1;1;0;0;0;39;29;21;8;10;4;7;12;5;8.9;19;74.7;68.0
3863;Mannen;20 jaar;Volgt formeel onderwijs;2017 4e kwartaal;76;57;51;49;8;41;1;1;0;0;0;43;32;22;11;11;4;6;7;6;11.3;19;74.8;66.4
3864;Mannen;20 jaar;Volgt formeel onderwijs;2017;74;56;50;49;9;40;1;1;0;0;0;42;33;25;9;9;4;5;8;5;9.5;19;74.6;67.5
3865;Mannen;20 jaar;Volgt formeel onderwijs;2018 1e kwartaal;77;54;48;46;8;38;3;2;0;0;0;43;34;24;10;9;5;4;6;6;11.1;23;70.4;62.6
3866;Mannen;20 jaar;Volgt formeel onderwijs;2018 2e kwartaal;80;56;51;46;7;39;4;4;0;1;0;44;35;24;11;9;4;5;6;6;10.4;23;70.8;63.4
3867;Mannen;20 jaar;Volgt formeel onderwijs;2018 3e kwartaal;76;55;53;52;8;43;1;1;0;0;0;44;32;21;11;12;7;5;9;2;4.2;20;73.1;70.0
3868;Mannen;20 jaar;Volgt formeel onderwijs;2018 4e kwartaal;74;54;49;48;10;38;1;1;0;0;0;43;33;23;10;10;5;5;6;5;9.0;20;72.7;66.1
3869;Mannen;20 jaar;Volgt formeel onderwijs;2018;77;55;50;48;8;39;2;2;0;0;0;43;34;23;10;10;5;5;7;5;8.7;22;71.7;65.5
3870;Mannen;20 jaar;Volgt formeel onderwijs;2019 1e kwartaal;76;58;54;53;12;40;1;1;0;0;0;48;36;24;13;11;6;5;6;4;7.0;19;75.4;70.2
3871;Mannen;20 jaar;Volgt formeel onderwijs;2019 2e kwartaal;76;57;53;51;13;38;2;1;0;0;0;43;33;22;12;10;5;5;10;4;7.1;19;75.0;69.7
3872;Mannen;20 jaar;Volgt formeel onderwijs;2019 3e kwartaal;75;58;52;50;11;38;3;3;0;0;0;41;28;19;9;14;7;7;11;5;9.2;18;76.6;69.6
3873;Mannen;20 jaar;Volgt formeel onderwijs;2019 4e kwartaal;69;53;49;47;9;38;2;1;0;0;0;42;33;21;13;8;4;5;7;5;8.9;16;77.4;70.6
3874;Mannen;20 jaar;Volgt formeel onderwijs;2019;74;56;52;50;11;39;2;1;0;0;0;43;33;21;11;11;5;5;8;5;8.0;18;76.1;70.0
3875;Mannen;20 jaar;Volgt formeel onderwijs;2020 1e kwartaal;77;57;52;51;9;42;2;2;0;0;0;44;34;26;8;10;6;3;8;5;8.6;19;74.7;68.3
3876;Mannen;20 jaar;Volgt formeel onderwijs;2020 2e kwartaal;76;54;49;47;9;38;2;2;0;0;0;41;31;24;7;10;6;4;7;5;9.3;23;70.4;63.8
3877;Mannen;20 jaar;Volgt formeel onderwijs;2020 3e kwartaal;76;57;49;48;9;39;1;1;0;0;0;41;30;20;10;11;7;5;8;8;13.5;19;75.4;65.2
3878;Mannen;20 jaar;Volgt formeel onderwijs;2020 4e kwartaal;80;63;55;51;9;42;3;3;0;0;0;48;39;28;11;9;3;6;7;8;13.2;17;78.4;68.1
3879;Mannen;20 jaar;Volgt formeel onderwijs;2020;77;58;51;49;9;40;2;2;0;0;0;44;34;25;9;10;5;5;8;6;11.2;19;74.8;66.4
3880;Mannen;20 jaar;Volgt formeel onderwijs;2021 1e kwartaal;86;64;59;58;8;50;2;2;0;0;0;45;39;22;17;6;4;2;14;4;6.9;23;73.8;68.7
3881;Mannen;20 jaar;Volgt formeel onderwijs;2021 2e kwartaal;89;69;63;60;6;54;3;3;0;0;0;50;38;22;16;12;5;7;13;6;9.2;19;78.1;70.9
3882;Mannen;20 jaar;Volgt formeel onderwijs;2021 3e kwartaal;92;70;63;59;6;52;4;4;0;0;0;52;38;23;15;15;7;8;10;7;10.1;22;75.6;68.0
3883;Mannen;20 jaar;Volgt formeel onderwijs;2021 4e kwartaal;89;67;64;59;7;52;5;5;0;0;0;53;42;25;17;11;8;3;10;4;5.6;22;75.7;71.5
3884;Mannen;20 jaar;Volgt formeel onderwijs;2021;89;68;62;59;7;52;3;3;0;0;0;50;39;23;16;11;6;5;12;5;8.0;22;75.8;69.8
3885;Mannen;20 jaar;Volgt formeel onderwijs;2022 1e kwartaal;88;69;65;61;7;53;4;4;0;0;0;54;41;27;14;12;7;5;11;3;5.0;19;78.1;74.1
3886;Mannen;20 jaar;Volgt formeel onderwijs;2022 2e kwartaal;90;69;65;60;9;51;5;3;1;1;0;53;37;22;15;16;9;7;12;4;5.4;21;76.6;72.5
3887;Mannen;20 jaar;Volgt formeel onderwijs;2022 3e kwartaal;85;64;59;54;6;48;5;3;0;1;0;49;35;22;14;14;7;7;10;6;9.0;21;75.5;68.7
3888;Mannen;20 jaar;Volgt formeel onderwijs;2022 4e kwartaal;88;71;68;64;9;56;4;3;0;1;0;57;45;24;21;12;9;3;11;3;3.7;17;80.9;77.8
