ID;Geslacht;Leeftijd;Geboorteland;Herkomst;Opleiding;Huishoudensinkomen;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenVanVermogensmisdrijven_2;VerdachtenVanVernielingEnOpenbOrde_3;VerdachtenVanGeweldsmisdrijven_4;VerdachtenVanVerkeersmisdrijven_5;VerdachtenVanDrugsmisdrijven_6;VerdachtenVanVuurWapenmisdrijven_7;TotaalVerdachtenVanMisdrijven_8;VerdachtenVanVermogensmisdrijven_9;VerdachtenVanVernielingEnOpenbOrde_10;VerdachtenVanGeweldsmisdrijven_11;VerdachtenVanVerkeersmisdrijven_12;VerdachtenVanDrugsmisdrijven_13;VerdachtenVanVuurWapenmisdrijven_14
5386;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2011;;;;;;;;;;;;;;
5387;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2012;;;;;;;;;;;;;;
5388;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2013;700.0;300.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
5389;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2014;500.0;200.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
5390;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2015;600.0;400.0;100.0;100.0;0.0;100.0;0.0;;;;;;;
5391;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2016;500.0;200.0;100.0;100.0;0.0;0.0;0.0;;;;;;;
5392;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2017;600.0;400.0;100.0;100.0;0.0;0.0;0.0;;;;;;;
5393;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2018;600.0;300.0;100.0;100.0;0.0;100.0;0.0;;;;;;;
5394;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2019;500.0;300.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
5395;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2020;600.0;300.0;100.0;100.0;100.0;0.0;0.0;;;;;;;
5396;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2021;500.0;200.0;100.0;0.0;100.0;0.0;0.0;;;;;;;
5397;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2022;700.0;300.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
5398;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2023;800.0;400.0;100.0;100.0;100.0;100.0;0.0;;;;;;;
5399;Totaal mannen en vrouwen;10000;Totaal;Onbekend herkomstland;Opleiding onbekend;Niet ingedeeld;2024;;;;;;;;;;;;;;
5400;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2010;147400.0;41440.0;28650.0;40420.0;36080.0;9770.0;3250.0;124.0;34.0;24.0;34.0;31.0;8.0;3.0
5401;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2011;143140.0;39980.0;26220.0;39890.0;34950.0;9590.0;3800.0;121.0;33.0;22.0;34.0;30.0;8.0;3.0
5402;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2012;132440.0;38570.0;21840.0;37420.0;31360.0;9420.0;3320.0;111.0;32.0;18.0;32.0;27.0;8.0;3.0
5403;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2013;121600.0;37000.0;18110.0;34260.0;28360.0;9180.0;3040.0;102.0;30.0;15.0;29.0;24.0;8.0;3.0
5404;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2014;114000.0;35050.0;16740.0;31020.0;27250.0;8950.0;2820.0;96.0;29.0;14.0;26.0;23.0;7.0;2.0
5405;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2015;102020.0;31960.0;14270.0;28530.0;23600.0;8280.0;2580.0;86.0;26.0;12.0;24.0;20.0;7.0;2.0
5406;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2016;93770.0;29590.0;13190.0;25340.0;22360.0;7350.0;2450.0;78.0;24.0;11.0;21.0;19.0;6.0;2.0
5407;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2017;85910.0;26970.0;11520.0;22930.0;20790.0;6990.0;2250.0;72.0;22.0;10.0;19.0;18.0;6.0;2.0
5408;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2018;80960.0;24760.0;11420.0;21150.0;21590.0;6580.0;2420.0;68.0;20.0;10.0;18.0;18.0;5.0;2.0
5409;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2019;80250.0;24760.0;12330.0;20200.0;22820.0;7270.0;2940.0;67.0;20.0;10.0;17.0;19.0;6.0;2.0
5410;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2020;72810.0;23280.0;11860.0;18150.0;20250.0;6480.0;3130.0;61.0;19.0;10.0;15.0;17.0;5.0;3.0
5411;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2021;68310.0;19520.0;12530.0;16600.0;20650.0;5410.0;2930.0;58.0;16.0;11.0;14.0;17.0;4.0;2.0
5412;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2022;72980.0;20590.0;11810.0;16500.0;25400.0;5130.0;2790.0;62.0;17.0;10.0;14.0;22.0;4.0;2.0
5413;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2023;67450.0;20040.0;10470.0;14910.0;22580.0;5390.0;2760.0;57.0;17.0;9.0;13.0;19.0;4.0;2.0
5414;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Totaal;2024;60350.0;17630.0;9750.0;13720.0;20690.0;5010.0;2850.0;51.0;15.0;8.0;12.0;18.0;4.0;2.0
5415;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
5416;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2011;17400.0;6600.0;3100.0;5300.0;2800.0;1700.0;600.0;441.0;167.0;77.0;135.0;71.0;42.0;14.0
5417;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2012;18700.0;7500.0;2900.0;5900.0;2900.0;1700.0;500.0;419.0;166.0;65.0;132.0;64.0;37.0;12.0
5418;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2013;19600.0;8200.0;2900.0;6000.0;2700.0;1800.0;600.0;396.0;166.0;58.0;123.0;55.0;36.0;11.0
5419;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2014;18000.0;7600.0;2700.0;5500.0;2600.0;1600.0;500.0;383.0;160.0;57.0;118.0;55.0;33.0;11.0
5420;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2015;16000.0;6900.0;2200.0;4800.0;2200.0;1500.0;500.0;349.0;150.0;47.0;105.0;48.0;32.0;10.0
5421;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2016;14300.0;6100.0;2100.0;4300.0;2000.0;1300.0;500.0;340.0;145.0;50.0;102.0;47.0;30.0;11.0
5422;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2017;12800.0;5600.0;1800.0;3700.0;1800.0;1200.0;400.0;312.0;135.0;44.0;91.0;45.0;29.0;10.0
5423;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2018;12200.0;5200.0;2000.0;3400.0;2000.0;1300.0;500.0;300.0;127.0;48.0;84.0;49.0;31.0;11.0
5424;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2019;11400.0;4900.0;2000.0;3200.0;2000.0;1200.0;500.0;299.0;127.0;52.0;85.0;54.0;31.0;14.0
5425;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2020;9500.0;4000.0;1700.0;2600.0;1800.0;1000.0;500.0;279.0;116.0;50.0;77.0;53.0;30.0;14.0
5426;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2021;8900.0;3400.0;1800.0;2400.0;1800.0;900.0;500.0;260.0;101.0;52.0;71.0;54.0;26.0;15.0
5427;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2022;5500.0;2300.0;1100.0;1300.0;1300.0;500.0;300.0;251.0;102.0;48.0;61.0;60.0;24.0;14.0
5428;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2023;4400.0;1800.0;800.0;1000.0;1100.0;500.0;200.0;242.0;100.0;43.0;57.0;61.0;26.0;14.0
5429;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
5430;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
5431;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2011;109600.0;26300.0;20000.0;29900.0;29500.0;6500.0;2800.0;102.0;24.0;19.0;28.0;28.0;6.0;3.0
5432;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2012;98400.0;24300.0;16300.0;27100.0;26000.0;6300.0;2300.0;92.0;23.0;15.0;25.0;25.0;6.0;2.0
5433;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2013;87500.0;22200.0;12900.0;23900.0;23400.0;5900.0;2000.0;82.0;21.0;12.0;23.0;22.0;6.0;2.0
5434;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2014;81700.0;20800.0;11800.0;21500.0;22500.0;5900.0;1900.0;77.0;19.0;11.0;20.0;21.0;6.0;2.0
5435;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2015;72700.0;19000.0;10000.0;19800.0;19400.0;5400.0;1700.0;68.0;18.0;9.0;19.0;18.0;5.0;2.0
5436;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2016;67200.0;18000.0;9000.0;17500.0;18500.0;4800.0;1600.0;63.0;17.0;8.0;16.0;17.0;5.0;2.0
5437;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2017;62100.0;16500.0;7900.0;16100.0;17200.0;4700.0;1500.0;58.0;15.0;7.0;15.0;16.0;4.0;1.0
5438;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2018;58400.0;14900.0;7700.0;14800.0;17700.0;4300.0;1600.0;54.0;14.0;7.0;14.0;16.0;4.0;1.0
5439;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2019;58500.0;15300.0;8300.0;14100.0;18700.0;4800.0;1900.0;54.0;14.0;8.0;13.0;17.0;4.0;2.0
5440;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2020;53500.0;15000.0;8100.0;12700.0;16400.0;4300.0;2100.0;49.0;14.0;7.0;12.0;15.0;4.0;2.0
5441;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2021;50800.0;12600.0;8800.0;11700.0;16700.0;3600.0;1900.0;47.0;11.0;8.0;11.0;15.0;3.0;2.0
5442;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2022;58200.0;14700.0;8700.0;12700.0;21500.0;3700.0;2000.0;53.0;13.0;8.0;12.0;20.0;3.0;2.0
5443;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2023;54000.0;14500.0;7700.0;11500.0;19100.0;3900.0;2000.0;49.0;13.0;7.0;10.0;17.0;4.0;2.0
5444;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
5445;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2010;;;;;;;;;;;;;;
5446;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2011;16200.0;7000.0;3100.0;4700.0;2700.0;1500.0;500.0;;;;;;;
5447;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2012;15300.0;6800.0;2600.0;4500.0;2500.0;1500.0;500.0;;;;;;;
5448;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2013;14600.0;6600.0;2400.0;4300.0;2200.0;1500.0;400.0;;;;;;;
5449;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2014;14300.0;6600.0;2300.0;4000.0;2200.0;1400.0;400.0;;;;;;;
5450;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2015;13400.0;6100.0;2100.0;3900.0;2000.0;1400.0;400.0;;;;;;;
5451;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2016;12300.0;5500.0;2100.0;3600.0;1900.0;1200.0;400.0;;;;;;;
5452;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2017;10900.0;4900.0;1800.0;3100.0;1800.0;1100.0;300.0;;;;;;;
5453;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2018;10400.0;4600.0;1800.0;3000.0;1900.0;1000.0;400.0;;;;;;;
5454;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2019;10400.0;4600.0;2100.0;2900.0;2100.0;1200.0;500.0;;;;;;;
5455;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2020;9700.0;4300.0;2000.0;2800.0;2100.0;1100.0;500.0;;;;;;;
5456;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2021;8700.0;3500.0;1900.0;2400.0;2100.0;1000.0;500.0;;;;;;;
5457;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2022;9300.0;3700.0;2000.0;2500.0;2600.0;900.0;500.0;;;;;;;
5458;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2023;9100.0;3700.0;2000.0;2400.0;2400.0;1000.0;500.0;;;;;;;
5459;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Totaal opleidingen;Niet ingedeeld;2024;;;;;;;;;;;;;;
5460;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2010;;;;;;;;;;;;;;
5461;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2011;;;;;;;;;;;;;;
5462;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2012;;;;;;;;;;;;;;
5463;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2013;4400.0;1940.0;660.0;1330.0;580.0;360.0;130.0;250.0;110.0;31.0;80.0;36.0;22.0;7.0
5464;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2014;4140.0;1870.0;580.0;1240.0;580.0;290.0;100.0;228.0;101.0;28.0;72.0;35.0;17.0;6.0
5465;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2015;3760.0;1610.0;480.0;1130.0;580.0;290.0;80.0;206.0;86.0;24.0;65.0;34.0;17.0;5.0
5466;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2016;3450.0;1580.0;480.0;1000.0;470.0;240.0;80.0;186.0;83.0;23.0;57.0;27.0;14.0;5.0
5467;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2017;3030.0;1360.0;410.0;840.0;470.0;210.0;80.0;167.0;73.0;21.0;48.0;28.0;13.0;5.0
5468;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2018;2890.0;1300.0;380.0;780.0;490.0;230.0;80.0;163.0;70.0;20.0;46.0;29.0;14.0;5.0
5469;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2019;2530.0;1120.0;400.0;690.0;450.0;230.0;100.0;144.0;63.0;21.0;42.0;28.0;14.0;6.0
5470;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2020;2210.0;920.0;390.0;590.0;390.0;180.0;90.0;127.0;52.0;21.0;36.0;24.0;11.0;5.0
5471;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2021;2010.0;870.0;380.0;520.0;370.0;140.0;70.0;116.0;48.0;21.0;32.0;23.0;9.0;4.0
5472;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2022;1900.0;850.0;330.0;450.0;410.0;140.0;80.0;110.0;47.0;18.0;28.0;27.0;9.0;5.0
5473;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2023;1730.0;790.0;280.0;400.0;360.0;130.0;60.0;105.0;46.0;16.0;26.0;24.0;8.0;4.0
5474;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Totaal;2024;;;;;;;;;;;;;;
5475;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2010;;;;;;;;;;;;;;
5476;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2011;;;;;;;;;;;;;;
5477;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2012;;;;;;;;;;;;;;
5478;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2013;1700.0;900.0;200.0;500.0;200.0;200.0;100.0;585.0;291.0;71.0;175.0;68.0;55.0;19.0
5479;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2014;1500.0;800.0;200.0;500.0;200.0;100.0;0.0;540.0;259.0;68.0;166.0;73.0;38.0;13.0
5480;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2015;1400.0;600.0;200.0;400.0;200.0;100.0;0.0;494.0;226.0;55.0;151.0;68.0;50.0;13.0
5481;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2016;1200.0;600.0;200.0;400.0;100.0;100.0;0.0;478.0;230.0;62.0;141.0;58.0;42.0;15.0
5482;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2017;1100.0;600.0;100.0;300.0;100.0;100.0;0.0;430.0;217.0;53.0;123.0;50.0;33.0;14.0
5483;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2018;1100.0;500.0;100.0;300.0;100.0;100.0;0.0;429.0;209.0;57.0;115.0;57.0;41.0;11.0
5484;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2019;900.0;400.0;100.0;200.0;100.0;100.0;0.0;390.0;189.0;57.0;112.0;60.0;36.0;15.0
5485;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2020;700.0;300.0;100.0;200.0;100.0;100.0;0.0;359.0;162.0;55.0;88.0;60.0;37.0;18.0
5486;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2021;600.0;300.0;100.0;200.0;100.0;0.0;0.0;322.0;138.0;62.0;87.0;61.0;25.0;12.0
5487;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2022;400.0;200.0;100.0;100.0;100.0;0.0;0.0;362.0;197.0;68.0;70.0;66.0;28.0;18.0
5488;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2023;200.0;100.0;0.0;0.0;0.0;0.0;0.0;351.0;187.0;51.0;50.0;78.0;38.0;
5489;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen tot lage-inkomensgrens;2024;;;;;;;;;;;;;;
5490;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2010;;;;;;;;;;;;;;
5491;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2011;;;;;;;;;;;;;;
5492;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2012;;;;;;;;;;;;;;
5493;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2013;2000.0;700.0;300.0;600.0;300.0;100.0;100.0;143.0;49.0;17.0;47.0;25.0;11.0;4.0
5494;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2014;2000.0;700.0;300.0;600.0;300.0;100.0;0.0;133.0;48.0;15.0;44.0;24.0;9.0;3.0
5495;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2015;1800.0;600.0;200.0;500.0;300.0;100.0;0.0;121.0;42.0;13.0;38.0;25.0;8.0;2.0
5496;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2016;1700.0;700.0;200.0;500.0;300.0;100.0;0.0;112.0;42.0;13.0;35.0;20.0;6.0;2.0
5497;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2017;1500.0;600.0;200.0;400.0;300.0;100.0;0.0;101.0;36.0;11.0;28.0;23.0;7.0;2.0
5498;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2018;1400.0;600.0;200.0;400.0;300.0;100.0;0.0;96.0;34.0;10.0;28.0;22.0;8.0;3.0
5499;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2019;1300.0;500.0;200.0;300.0;300.0;100.0;0.0;84.0;31.0;10.0;24.0;20.0;8.0;3.0
5500;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2020;1200.0;400.0;200.0;300.0;200.0;100.0;0.0;78.0;27.0;11.0;22.0;17.0;6.0;3.0
5501;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2021;1100.0;400.0;200.0;300.0;200.0;100.0;0.0;74.0;26.0;13.0;20.0;16.0;6.0;2.0
5502;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2022;1200.0;500.0;200.0;300.0;300.0;100.0;0.0;78.0;28.0;11.0;20.0;21.0;5.0;3.0
5503;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2023;1200.0;500.0;200.0;300.0;300.0;100.0;0.0;79.0;31.0;11.0;20.0;20.0;5.0;2.0
5504;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Inkomen boven lage-inkomensgrens;2024;;;;;;;;;;;;;;
5505;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Niet ingedeeld;2010;;;;;;;;;;;;;;
5506;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Niet ingedeeld;2011;;;;;;;;;;;;;;
5507;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Totaal;Basisonderwijs;Niet ingedeeld;2012;;;;;;;;;;;;;;
