ID;Geslacht;Leeftijd;BurgerlijkeStaat;PositieInHetHuishouden;Perioden;PersonenInHuishoudens_1
256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2051;764826.0
257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2052;769915.0
258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2053;774616.0
259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2054;778527.0
260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2055;781953.0
261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2056;784826.0
262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2057;787136.0
263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2058;788915.0
264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2059;790225.0
265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2060;791156.0
266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2061;791794.0
267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2062;792257.0
268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2063;792572.0
269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2064;792825.0
270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2065;793082.0
271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2066;793384.0
272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2067;793790.0
273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2068;794349.0
274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2069;795065.0
275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ouder in eenouderhuishouden;2070;795994.0
276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2025;284668.0
277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2026;283680.0
278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2027;282961.0
279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2028;282494.0
280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2029;281988.0
281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2030;281944.0
282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2031;282272.0
283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2032;282907.0
284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2033;283739.0
285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2034;284703.0
286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2035;285752.0
287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2036;286769.0
288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2037;287831.0
289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2038;288820.0
290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2039;289732.0
291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2040;290633.0
292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2041;291519.0
293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2042;292302.0
294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2043;293074.0
295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2044;293811.0
296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2045;294506.0
297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2046;295171.0
298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2047;295902.0
299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2048;296714.0
300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2049;297574.0
301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2050;298507.0
302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2051;299519.0
303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2052;300625.0
304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2053;301781.0
305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2054;303031.0
306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2055;304319.0
307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2056;305633.0
308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2057;306976.0
309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2058;308327.0
310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2059;309669.0
311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2060;310992.0
312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2061;312278.0
313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2062;313527.0
314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2063;314745.0
315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2064;315932.0
316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2065;317090.0
317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2066;318221.0
318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2067;319331.0
319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2068;320424.0
320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2069;321510.0
321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Overig lid huishouden;2070;322590.0
322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2025;299962.0
323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2026;310183.0
324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2027;319466.0
325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2028;327220.0
326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2029;333842.0
327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2030;340635.0
328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2031;347485.0
329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2032;354335.0
330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2033;361083.0
331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2034;367704.0
332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2035;374098.0
333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2036;380313.0
334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2037;386239.0
335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2038;391892.0
336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2039;397253.0
337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2040;402349.0
338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2041;407202.0
339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2042;411777.0
340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2043;416099.0
341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2044;420254.0
342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2045;424276.0
343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2046;428179.0
344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2047;432018.0
345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2048;435800.0
346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2049;439507.0
347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2050;443086.0
348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2051;446492.0
349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2052;449660.0
350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2053;452541.0
351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2054;455088.0
352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2055;457257.0
353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2056;459013.0
354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2057;460340.0
355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2058;461224.0
356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2059;461682.0
357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2060;461735.0
358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2061;461433.0
359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2062;460859.0
360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2063;460073.0
361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2064;459167.0
362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2065;458200.0
363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2066;457269.0
364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2067;456462.0
365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2068;455872.0
366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2069;455584.0
367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Personen in institutioneel huishoudens;2070;455691.0
368;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2025;
369;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2026;
370;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2027;
371;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2028;
372;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2029;
373;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2030;
374;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2031;
375;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2032;
376;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2033;
377;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2034;
378;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2035;
379;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2036;
380;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2037;
381;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2038;
382;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2039;
383;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2040;
384;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2041;
385;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2042;
386;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2043;
387;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2044;
388;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2045;
389;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2046;
390;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2047;
391;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2048;
392;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2049;
393;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2050;
394;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2051;
395;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2052;
396;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2053;
397;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2054;
398;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2055;
399;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2056;
400;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2057;
401;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2058;
402;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2059;
403;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2060;
404;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2061;
405;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2062;
406;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2063;
407;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2064;
408;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2065;
409;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2066;
410;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2067;
411;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2068;
412;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2069;
413;Totaal mannen en vrouwen;Totaal;Ongehuwd;Totaal personen in huishoudens;2070;
414;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2025;
415;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2026;
416;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2027;
417;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2028;
418;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2029;
419;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2030;
420;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2031;
421;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2032;
422;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2033;
423;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2034;
424;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2035;
425;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2036;
426;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2037;
427;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2038;
428;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2039;
429;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2040;
430;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2041;
431;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2042;
432;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2043;
433;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2044;
434;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2045;
435;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2046;
436;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2047;
437;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2048;
438;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2049;
439;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2050;
440;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2051;
441;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2052;
442;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2053;
443;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2054;
444;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2055;
445;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2056;
446;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2057;
447;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2058;
448;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2059;
449;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2060;
450;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2061;
451;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2062;
452;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2063;
453;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2064;
454;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2065;
455;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2066;
456;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2067;
457;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2068;
458;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2069;
459;Totaal mannen en vrouwen;Totaal;Ongehuwd;Personen in particulier huishoudens;2070;
460;Totaal mannen en vrouwen;Totaal;Ongehuwd;Thuiswonend kind;2025;
461;Totaal mannen en vrouwen;Totaal;Ongehuwd;Thuiswonend kind;2026;
462;Totaal mannen en vrouwen;Totaal;Ongehuwd;Thuiswonend kind;2027;
463;Totaal mannen en vrouwen;Totaal;Ongehuwd;Thuiswonend kind;2028;
