ID;Geslacht;Leeftijd;Migratieachtergrond;DuurVanDeUitkeringssituatie;Perioden;PersonenVanWieBijstandIsBeeindigd_1
4685;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2013;36160
4686;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2014;39150
4687;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2015;40120
4688;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2016;39300
4689;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2017;40320
4690;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2018;42250
4691;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2019;39510
4692;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2020;30300
4693;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2021;38390
4694;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;Totaal;2022;34850
4695;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2008;7320
4696;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2009;7220
4697;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2010;7890
4698;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2011;7910
4699;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2012;8600
4700;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2013;9200
4701;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2014;9490
4702;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2015;8740
4703;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2016;8770
4704;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2017;7970
4705;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2018;7490
4706;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2019;6840
4707;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2020;7480
4708;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2021;7550
4709;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;0 tot 6 maanden;2022;5450
4710;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2008;4870
4711;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2009;4490
4712;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2010;5840
4713;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2011;6340
4714;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2012;6780
4715;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2013;6990
4716;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2014;7940
4717;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2015;7620
4718;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2016;7110
4719;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2017;6410
4720;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2018;5460
4721;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2019;4970
4722;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2020;3790
4723;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2021;5710
4724;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;6 tot 12 maanden;2022;3840
4725;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2008;5340
4726;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2009;4570
4727;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2010;5530
4728;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2011;7050
4729;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2012;6970
4730;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2013;8060
4731;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2014;8100
4732;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2015;8790
4733;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2016;7930
4734;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2017;7950
4735;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2018;8010
4736;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2019;6310
4737;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2020;4010
4738;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2021;6800
4739;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;1 tot 2 jaar;2022;6140
4740;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2008;3640
4741;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2009;2280
4742;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2010;2640
4743;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2011;3140
4744;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2012;3950
4745;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2013;3820
4746;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2014;4980
4747;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2015;4780
4748;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2016;4920
4749;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2017;5390
4750;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2018;6370
4751;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2019;5780
4752;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2020;3230
4753;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2021;3830
4754;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;2 tot 3 jaar;2022;4350
4755;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2008;2630
4756;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2009;1690
4757;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2010;1510
4758;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2011;1810
4759;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2012;2220
4760;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2013;2260
4761;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2014;2540
4762;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2015;3440
4763;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2016;3060
4764;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2017;3740
4765;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2018;4420
4766;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2019;4560
4767;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2020;3130
4768;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2021;3200
4769;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;3 tot 4 jaar;2022;2910
4770;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2008;2140
4771;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2009;1310
4772;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2010;1070
4773;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2011;1110
4774;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2012;1420
4775;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2013;1520
4776;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2014;1650
4777;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2015;1810
4778;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2016;2450
4779;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2017;2410
4780;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2018;2700
4781;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2019;2930
4782;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2020;2330
4783;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2021;2870
4784;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;4 tot 5 jaar;2022;2500
4785;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2008;7660
4786;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2009;5750
4787;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2010;4660
4788;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2011;4410
4789;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2012;5550
4790;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2013;4320
4791;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2014;4470
4792;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2015;4940
4793;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2016;5070
4794;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2017;6450
4795;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2018;7800
4796;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2019;8140
4797;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2020;6320
4798;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2021;8430
4799;Totaal mannen en vrouwen;27 jaar tot AOW-leeftijd;Niet-westerse migratieachtergrond;5 jaar of langer;2022;9660
4800;Mannen;Totaal;Totaal;Totaal;2008;47240
4801;Mannen;Totaal;Totaal;Totaal;2009;43000
4802;Mannen;Totaal;Totaal;Totaal;2010;55410
4803;Mannen;Totaal;Totaal;Totaal;2011;58100
4804;Mannen;Totaal;Totaal;Totaal;2012;56870
4805;Mannen;Totaal;Totaal;Totaal;2013;62420
4806;Mannen;Totaal;Totaal;Totaal;2014;67870
4807;Mannen;Totaal;Totaal;Totaal;2015;65800
4808;Mannen;Totaal;Totaal;Totaal;2016;63480
4809;Mannen;Totaal;Totaal;Totaal;2017;62700
4810;Mannen;Totaal;Totaal;Totaal;2018;59410
4811;Mannen;Totaal;Totaal;Totaal;2019;51150
4812;Mannen;Totaal;Totaal;Totaal;2020;43670
4813;Mannen;Totaal;Totaal;Totaal;2021;51130
4814;Mannen;Totaal;Totaal;Totaal;2022;42820
4815;Mannen;Totaal;Totaal;0 tot 6 maanden;2008;14210
4816;Mannen;Totaal;Totaal;0 tot 6 maanden;2009;16840
4817;Mannen;Totaal;Totaal;0 tot 6 maanden;2010;21800
4818;Mannen;Totaal;Totaal;0 tot 6 maanden;2011;21230
4819;Mannen;Totaal;Totaal;0 tot 6 maanden;2012;22380
4820;Mannen;Totaal;Totaal;0 tot 6 maanden;2013;24120
4821;Mannen;Totaal;Totaal;0 tot 6 maanden;2014;24000
4822;Mannen;Totaal;Totaal;0 tot 6 maanden;2015;20710
4823;Mannen;Totaal;Totaal;0 tot 6 maanden;2016;19370
4824;Mannen;Totaal;Totaal;0 tot 6 maanden;2017;16920
4825;Mannen;Totaal;Totaal;0 tot 6 maanden;2018;14270
4826;Mannen;Totaal;Totaal;0 tot 6 maanden;2019;12490
4827;Mannen;Totaal;Totaal;0 tot 6 maanden;2020;15460
4828;Mannen;Totaal;Totaal;0 tot 6 maanden;2021;13880
4829;Mannen;Totaal;Totaal;0 tot 6 maanden;2022;9360
4830;Mannen;Totaal;Totaal;6 tot 12 maanden;2008;8160
4831;Mannen;Totaal;Totaal;6 tot 12 maanden;2009;8270
4832;Mannen;Totaal;Totaal;6 tot 12 maanden;2010;13320
4833;Mannen;Totaal;Totaal;6 tot 12 maanden;2011;13950
4834;Mannen;Totaal;Totaal;6 tot 12 maanden;2012;13290
4835;Mannen;Totaal;Totaal;6 tot 12 maanden;2013;14110
4836;Mannen;Totaal;Totaal;6 tot 12 maanden;2014;16070
4837;Mannen;Totaal;Totaal;6 tot 12 maanden;2015;14460
4838;Mannen;Totaal;Totaal;6 tot 12 maanden;2016;13280
4839;Mannen;Totaal;Totaal;6 tot 12 maanden;2017;11960
4840;Mannen;Totaal;Totaal;6 tot 12 maanden;2018;9600
4841;Mannen;Totaal;Totaal;6 tot 12 maanden;2019;8050
4842;Mannen;Totaal;Totaal;6 tot 12 maanden;2020;6930
4843;Mannen;Totaal;Totaal;6 tot 12 maanden;2021;9590
4844;Mannen;Totaal;Totaal;6 tot 12 maanden;2022;6110
4845;Mannen;Totaal;Totaal;1 tot 2 jaar;2008;7790
4846;Mannen;Totaal;Totaal;1 tot 2 jaar;2009;6500
4847;Mannen;Totaal;Totaal;1 tot 2 jaar;2010;9640
4848;Mannen;Totaal;Totaal;1 tot 2 jaar;2011;12270
4849;Mannen;Totaal;Totaal;1 tot 2 jaar;2012;8720
4850;Mannen;Totaal;Totaal;1 tot 2 jaar;2013;12860
4851;Mannen;Totaal;Totaal;1 tot 2 jaar;2014;13510
4852;Mannen;Totaal;Totaal;1 tot 2 jaar;2015;14520
4853;Mannen;Totaal;Totaal;1 tot 2 jaar;2016;12990
4854;Mannen;Totaal;Totaal;1 tot 2 jaar;2017;13080
4855;Mannen;Totaal;Totaal;1 tot 2 jaar;2018;12320
4856;Mannen;Totaal;Totaal;1 tot 2 jaar;2019;9020
4857;Mannen;Totaal;Totaal;1 tot 2 jaar;2020;6310
4858;Mannen;Totaal;Totaal;1 tot 2 jaar;2021;9960
4859;Mannen;Totaal;Totaal;1 tot 2 jaar;2022;8620
4860;Mannen;Totaal;Totaal;2 tot 3 jaar;2008;4540
4861;Mannen;Totaal;Totaal;2 tot 3 jaar;2009;2790
4862;Mannen;Totaal;Totaal;2 tot 3 jaar;2010;3290
4863;Mannen;Totaal;Totaal;2 tot 3 jaar;2011;3670
4864;Mannen;Totaal;Totaal;2 tot 3 jaar;2012;4420
4865;Mannen;Totaal;Totaal;2 tot 3 jaar;2013;4080
4866;Mannen;Totaal;Totaal;2 tot 3 jaar;2014;6480
4867;Mannen;Totaal;Totaal;2 tot 3 jaar;2015;6490
4868;Mannen;Totaal;Totaal;2 tot 3 jaar;2016;6880
4869;Mannen;Totaal;Totaal;2 tot 3 jaar;2017;7380
4870;Mannen;Totaal;Totaal;2 tot 3 jaar;2018;8150
4871;Mannen;Totaal;Totaal;2 tot 3 jaar;2019;6740
4872;Mannen;Totaal;Totaal;2 tot 3 jaar;2020;3970
4873;Mannen;Totaal;Totaal;2 tot 3 jaar;2021;4710
4874;Mannen;Totaal;Totaal;2 tot 3 jaar;2022;5300
4875;Mannen;Totaal;Totaal;3 tot 4 jaar;2008;2970
4876;Mannen;Totaal;Totaal;3 tot 4 jaar;2009;1820
4877;Mannen;Totaal;Totaal;3 tot 4 jaar;2010;1690
4878;Mannen;Totaal;Totaal;3 tot 4 jaar;2011;1880
4879;Mannen;Totaal;Totaal;3 tot 4 jaar;2012;2270
4880;Mannen;Totaal;Totaal;3 tot 4 jaar;2013;2260
4881;Mannen;Totaal;Totaal;3 tot 4 jaar;2014;2560
4882;Mannen;Totaal;Totaal;3 tot 4 jaar;2015;3800
4883;Mannen;Totaal;Totaal;3 tot 4 jaar;2016;3810
4884;Mannen;Totaal;Totaal;3 tot 4 jaar;2017;4530
4885;Mannen;Totaal;Totaal;3 tot 4 jaar;2018;4910
4886;Mannen;Totaal;Totaal;3 tot 4 jaar;2019;4690
4887;Mannen;Totaal;Totaal;3 tot 4 jaar;2020;3070
4888;Mannen;Totaal;Totaal;3 tot 4 jaar;2021;3180
4889;Mannen;Totaal;Totaal;3 tot 4 jaar;2022;3100
4890;Mannen;Totaal;Totaal;4 tot 5 jaar;2008;2260
4891;Mannen;Totaal;Totaal;4 tot 5 jaar;2009;1350
4892;Mannen;Totaal;Totaal;4 tot 5 jaar;2010;1150
4893;Mannen;Totaal;Totaal;4 tot 5 jaar;2011;990
4894;Mannen;Totaal;Totaal;4 tot 5 jaar;2012;1300
4895;Mannen;Totaal;Totaal;4 tot 5 jaar;2013;1340
4896;Mannen;Totaal;Totaal;4 tot 5 jaar;2014;1540
4897;Mannen;Totaal;Totaal;4 tot 5 jaar;2015;1710
4898;Mannen;Totaal;Totaal;4 tot 5 jaar;2016;2620
4899;Mannen;Totaal;Totaal;4 tot 5 jaar;2017;2740
4900;Mannen;Totaal;Totaal;4 tot 5 jaar;2018;2910
4901;Mannen;Totaal;Totaal;4 tot 5 jaar;2019;2910
4902;Mannen;Totaal;Totaal;4 tot 5 jaar;2020;2170
4903;Mannen;Totaal;Totaal;4 tot 5 jaar;2021;2470
4904;Mannen;Totaal;Totaal;4 tot 5 jaar;2022;2230
4905;Mannen;Totaal;Totaal;5 jaar of langer;2008;7310
4906;Mannen;Totaal;Totaal;5 jaar of langer;2009;5450
4907;Mannen;Totaal;Totaal;5 jaar of langer;2010;4530
4908;Mannen;Totaal;Totaal;5 jaar of langer;2011;4110
4909;Mannen;Totaal;Totaal;5 jaar of langer;2012;4480
4910;Mannen;Totaal;Totaal;5 jaar of langer;2013;3670
4911;Mannen;Totaal;Totaal;5 jaar of langer;2014;3720
4912;Mannen;Totaal;Totaal;5 jaar of langer;2015;4120
4913;Mannen;Totaal;Totaal;5 jaar of langer;2016;4540
4914;Mannen;Totaal;Totaal;5 jaar of langer;2017;6090
4915;Mannen;Totaal;Totaal;5 jaar of langer;2018;7250
4916;Mannen;Totaal;Totaal;5 jaar of langer;2019;7240
4917;Mannen;Totaal;Totaal;5 jaar of langer;2020;5760
4918;Mannen;Totaal;Totaal;5 jaar of langer;2021;7330
4919;Mannen;Totaal;Totaal;5 jaar of langer;2022;8120
4920;Mannen;Totaal;Nederlandse achtergrond;Totaal;2008;19770
4921;Mannen;Totaal;Nederlandse achtergrond;Totaal;2009;18930
4922;Mannen;Totaal;Nederlandse achtergrond;Totaal;2010;25470
4923;Mannen;Totaal;Nederlandse achtergrond;Totaal;2011;25800
4924;Mannen;Totaal;Nederlandse achtergrond;Totaal;2012;25370
4925;Mannen;Totaal;Nederlandse achtergrond;Totaal;2013;29590
4926;Mannen;Totaal;Nederlandse achtergrond;Totaal;2014;32370
4927;Mannen;Totaal;Nederlandse achtergrond;Totaal;2015;30840
4928;Mannen;Totaal;Nederlandse achtergrond;Totaal;2016;28930
4929;Mannen;Totaal;Nederlandse achtergrond;Totaal;2017;26530
4930;Mannen;Totaal;Nederlandse achtergrond;Totaal;2018;23050
4931;Mannen;Totaal;Nederlandse achtergrond;Totaal;2019;19030
4932;Mannen;Totaal;Nederlandse achtergrond;Totaal;2020;18210
4933;Mannen;Totaal;Nederlandse achtergrond;Totaal;2021;19850
4934;Mannen;Totaal;Nederlandse achtergrond;Totaal;2022;16380
4935;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2008;6160
4936;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2009;8230
4937;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2010;11200
4938;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2011;10440
4939;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2012;11070
4940;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2013;13060
4941;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2014;12990
4942;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2015;10980
4943;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2016;9900
4944;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2017;8100
4945;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2018;6570
4946;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2019;5600
4947;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2020;7320
4948;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2021;6000
4949;Mannen;Totaal;Nederlandse achtergrond;0 tot 6 maanden;2022;3960
4950;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2008;3300
4951;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2009;3590
4952;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2010;6170
4953;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2011;6130
4954;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2012;5830
4955;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2013;6850
4956;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2014;7780
4957;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2015;6770
4958;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2016;6170
4959;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2017;5220
4960;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2018;4080
4961;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2019;3310
4962;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2020;2980
4963;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2021;3770
4964;Mannen;Totaal;Nederlandse achtergrond;6 tot 12 maanden;2022;2400
4965;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2008;3200
4966;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2009;2270
4967;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2010;3880
4968;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2011;5060
4969;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2012;3600
4970;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2013;5220
4971;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2014;6130
4972;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2015;6580
4973;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2016;5710
4974;Mannen;Totaal;Nederlandse achtergrond;1 tot 2 jaar;2017;5200
