ID;ParticipationAndTrust;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
958;567;Age: 50 to 65 years;2010 new method;14.0;86.0;15.0;85.0
959;567;Age: 50 to 65 years;2012;25.0;75.0;24.0;76.0
960;567;Age: 65 years or older;2003;;;;
961;567;Age: 65 years or older;2004;;;;
962;567;Age: 65 years or older;2005;;;;
963;567;Age: 65 years or older;2006;;;;
964;567;Age: 65 years or older;2007;;;;
965;567;Age: 65 years or older;2008;;;;
966;567;Age: 65 years or older;2009;10.0;90.0;11.0;89.0
967;567;Age: 65 years or older;2010 old method;11.0;89.0;13.0;87.0
968;567;Age: 65 years or older;2010 new method;17.0;83.0;15.0;85.0
969;567;Age: 65 years or older;2012;;;;
970;567;Origin: Native Dutch background;2003;;;;
971;567;Origin: Native Dutch background;2004;;;;
972;567;Origin: Native Dutch background;2005;;;;
973;567;Origin: Native Dutch background;2006;;;;
974;567;Origin: Native Dutch background;2007;;;;
975;567;Origin: Native Dutch background;2008;;;;
976;567;Origin: Native Dutch background;2009;8.0;92.0;10.0;90.0
977;567;Origin: Native Dutch background;2010 old method;9.0;91.0;12.0;88.0
978;567;Origin: Native Dutch background;2010 new method;14.0;86.0;15.0;85.0
979;567;Origin: Native Dutch background;2012;15.0;85.0;17.0;83.0
980;567;Origin: Western foreign background ;2003;;;;
981;567;Origin: Western foreign background ;2004;;;;
982;567;Origin: Western foreign background ;2005;;;;
983;567;Origin: Western foreign background ;2006;;;;
984;567;Origin: Western foreign background ;2007;;;;
985;567;Origin: Western foreign background ;2008;;;;
986;567;Origin: Western foreign background ;2009;10.0;90.0;13.0;87.0
987;567;Origin: Western foreign background ;2010 old method;;;;
988;567;Origin: Western foreign background ;2010 new method;16.0;84.0;16.0;84.0
989;567;Origin: Western foreign background ;2012;;;;
990;567;Origin: Non-western foreign background;2003;;;;
991;567;Origin: Non-western foreign background;2004;;;;
992;567;Origin: Non-western foreign background;2005;;;;
993;567;Origin: Non-western foreign background;2006;;;;
994;567;Origin: Non-western foreign background;2007;;;;
995;567;Origin: Non-western foreign background;2008;;;;
996;567;Origin: Non-western foreign background;2009;17.0;83.0;22.0;78.0
997;567;Origin: Non-western foreign background;2010 old method;;;;
998;567;Origin: Non-western foreign background;2010 new method;;;;
999;567;Origin: Non-western foreign background;2012;;;;
1000;45;Total population;2003;;;;
1001;45;Total population;2004;;;;
1002;45;Total population;2005;;;;
1003;45;Total population;2006;;;;
1004;45;Total population;2007;14.0;86.0;15.0;85.0
1005;45;Total population;2008;14.0;86.0;14.0;86.0
1006;45;Total population;2009;;;;
1007;45;Total population;2010 old method;15.0;85.0;16.0;84.0
1008;45;Total population;2010 new method;19.0;81.0;18.0;82.0
1009;45;Total population;2012;21.0;79.0;21.0;79.0
1010;45;Gender: male;2003;;;;
1011;45;Gender: male;2004;;;;
1012;45;Gender: male;2005;;;;
1013;45;Gender: male;2006;;;;
1014;45;Gender: male;2007;13.0;87.0;16.0;84.0
1015;45;Gender: male;2008;14.0;86.0;14.0;86.0
1016;45;Gender: male;2009;;;;
1017;45;Gender: male;2010 old method;13.0;87.0;15.0;85.0
1018;45;Gender: male;2010 new method;17.0;83.0;17.0;83.0
1019;45;Gender: male;2012;23.0;77.0;21.0;79.0
1020;45;Gender: female;2003;;;;
1021;45;Gender: female;2004;;;;
1022;45;Gender: female;2005;;;;
1023;45;Gender: female;2006;;;;
1024;45;Gender: female;2007;16.0;84.0;15.0;85.0
1025;45;Gender: female;2008;14.0;86.0;14.0;86.0
1026;45;Gender: female;2009;;;;
1027;45;Gender: female;2010 old method;17.0;83.0;17.0;83.0
1028;45;Gender: female;2010 new method;21.0;79.0;18.0;82.0
1029;45;Gender: female;2012;20.0;80.0;20.0;80.0
1030;45;Age: 18 to 35 years;2003;;;;
1031;45;Age: 18 to 35 years;2004;;;;
1032;45;Age: 18 to 35 years;2005;;;;
1033;45;Age: 18 to 35 years;2006;;;;
1034;45;Age: 18 to 35 years;2007;11.0;89.0;13.0;87.0
1035;45;Age: 18 to 35 years;2008;9.0;91.0;11.0;89.0
1036;45;Age: 18 to 35 years;2009;;0.0;;
1037;45;Age: 18 to 35 years;2010 old method;11.0;89.0;13.0;87.0
1038;45;Age: 18 to 35 years;2010 new method;14.0;86.0;14.0;86.0
1039;45;Age: 18 to 35 years;2012;14.0;86.0;17.0;83.0
1040;45;Age: 35 to 50 years;2003;;;;
1041;45;Age: 35 to 50 years;2004;;;;
1042;45;Age: 35 to 50 years;2005;;;;
1043;45;Age: 35 to 50 years;2006;;;;
1044;45;Age: 35 to 50 years;2007;13.0;87.0;18.0;82.0
1045;45;Age: 35 to 50 years;2008;17.0;83.0;17.0;83.0
1046;45;Age: 35 to 50 years;2009;;;;
1047;45;Age: 35 to 50 years;2010 old method;22.0;78.0;16.0;84.0
1048;45;Age: 35 to 50 years;2010 new method;20.0;80.0;19.0;81.0
1049;45;Age: 35 to 50 years;2012;24.0;76.0;22.0;78.0
1050;45;Age: 50 to 65 years;2003;;;;
1051;45;Age: 50 to 65 years;2004;;;;
1052;45;Age: 50 to 65 years;2005;;;;
1053;45;Age: 50 to 65 years;2006;;;;
1054;45;Age: 50 to 65 years;2007;16.0;84.0;15.0;85.0
1055;45;Age: 50 to 65 years;2008;15.0;85.0;14.0;86.0
1056;45;Age: 50 to 65 years;2009;;;;
1057;45;Age: 50 to 65 years;2010 old method;16.0;84.0;17.0;83.0
1058;45;Age: 50 to 65 years;2010 new method;20.0;80.0;19.0;81.0
1059;45;Age: 50 to 65 years;2012;25.0;75.0;25.0;75.0
1060;45;Age: 65 years or older;2003;;;;
1061;45;Age: 65 years or older;2004;;;;
1062;45;Age: 65 years or older;2005;;;;
1063;45;Age: 65 years or older;2006;;;;
1064;45;Age: 65 years or older;2007;19.0;81.0;16.0;84.0
1065;45;Age: 65 years or older;2008;18.0;82.0;14.0;86.0
1066;45;Age: 65 years or older;2009;;;;
1067;45;Age: 65 years or older;2010 old method;22.0;78.0;16.0;84.0
1068;45;Age: 65 years or older;2010 new method;24.0;76.0;19.0;81.0
1069;45;Age: 65 years or older;2012;23.0;77.0;19.0;81.0
1070;45;Origin: Native Dutch background;2003;;;;
1071;45;Origin: Native Dutch background;2004;;;;
1072;45;Origin: Native Dutch background;2005;;;;
1073;45;Origin: Native Dutch background;2006;;;;
1074;45;Origin: Native Dutch background;2007;13.0;87.0;14.0;86.0
1075;45;Origin: Native Dutch background;2008;13.0;87.0;13.0;87.0
1076;45;Origin: Native Dutch background;2009;;;;
1077;45;Origin: Native Dutch background;2010 old method;13.0;87.0;14.0;86.0
1078;45;Origin: Native Dutch background;2010 new method;17.0;83.0;17.0;83.0
1079;45;Origin: Native Dutch background;2012;20.0;80.0;19.0;81.0
1080;45;Origin: Western foreign background ;2003;;;;
1081;45;Origin: Western foreign background ;2004;;;;
1082;45;Origin: Western foreign background ;2005;;;;
1083;45;Origin: Western foreign background ;2006;;;;
1084;45;Origin: Western foreign background ;2007;17.0;83.0;18.0;82.0
1085;45;Origin: Western foreign background ;2008;16.0;84.0;18.0;82.0
1086;45;Origin: Western foreign background ;2009;;;;
1087;45;Origin: Western foreign background ;2010 old method;18.0;82.0;22.0;78.0
1088;45;Origin: Western foreign background ;2010 new method;22.0;78.0;20.0;80.0
1089;45;Origin: Western foreign background ;2012;;;;
1090;45;Origin: Non-western foreign background;2003;;;;
1091;45;Origin: Non-western foreign background;2004;;;;
1092;45;Origin: Non-western foreign background;2005;;;;
1093;45;Origin: Non-western foreign background;2006;;;;
1094;45;Origin: Non-western foreign background;2007;22.0;78.0;19.0;81.0
1095;45;Origin: Non-western foreign background;2008;26.0;74.0;20.0;80.0
1096;45;Origin: Non-western foreign background;2009;;;;
1097;45;Origin: Non-western foreign background;2010 old method;26.0;74.0;27.0;73.0
1098;45;Origin: Non-western foreign background;2010 new method;27.0;73.0;22.0;78.0
1099;45;Origin: Non-western foreign background;2012;;;;
1100;67;Total population;2003;;;;
1101;67;Total population;2004;;;;
1102;67;Total population;2005;;;;
1103;67;Total population;2006;;;;
1104;67;Total population;2007;8.0;92.0;9.0;91.0
1105;67;Total population;2008;8.0;92.0;9.0;91.0
1106;67;Total population;2009;;;;
1107;67;Total population;2010 old method;9.0;91.0;11.0;89.0
1108;67;Total population;2010 new method;13.0;87.0;12.0;88.0
1109;67;Total population;2012;12.0;88.0;13.0;87.0
1110;67;Gender: male;2003;;;;
1111;67;Gender: male;2004;;;;
1112;67;Gender: male;2005;;;;
1113;67;Gender: male;2006;;;;
1114;67;Gender: male;2007;7.0;93.0;7.0;93.0
1115;67;Gender: male;2008;8.0;92.0;8.0;92.0
1116;67;Gender: male;2009;;;;
1117;67;Gender: male;2010 old method;7.0;93.0;9.0;91.0
1118;67;Gender: male;2010 new method;10.0;90.0;11.0;89.0
1119;67;Gender: male;2012;13.0;87.0;13.0;87.0
1120;67;Gender: female;2003;;;;
1121;67;Gender: female;2004;;;;
1122;67;Gender: female;2005;;;;
1123;67;Gender: female;2006;;;;
1124;67;Gender: female;2007;10.0;90.0;10.0;90.0
1125;67;Gender: female;2008;8.0;92.0;10.0;90.0
1126;67;Gender: female;2009;;;;
1127;67;Gender: female;2010 old method;11.0;89.0;12.0;88.0
1128;67;Gender: female;2010 new method;15.0;85.0;14.0;86.0
1129;67;Gender: female;2012;11.0;89.0;13.0;87.0
1130;67;Age: 18 to 35 years;2003;;;;
1131;67;Age: 18 to 35 years;2004;;;;
1132;67;Age: 18 to 35 years;2005;;;;
1133;67;Age: 18 to 35 years;2006;;;;
1134;67;Age: 18 to 35 years;2007;8.0;92.0;9.0;91.0
1135;67;Age: 18 to 35 years;2008;5.0;95.0;7.0;93.0
1136;67;Age: 18 to 35 years;2009;;0.0;;
1137;67;Age: 18 to 35 years;2010 old method;5.0;95.0;7.0;93.0
1138;67;Age: 18 to 35 years;2010 new method;13.0;87.0;13.0;87.0
1139;67;Age: 18 to 35 years;2012;10.0;90.0;12.0;88.0
1140;67;Age: 35 to 50 years;2003;;;;
1141;67;Age: 35 to 50 years;2004;;;;
1142;67;Age: 35 to 50 years;2005;;;;
1143;67;Age: 35 to 50 years;2006;;;;
1144;67;Age: 35 to 50 years;2007;8.0;92.0;8.0;92.0
1145;67;Age: 35 to 50 years;2008;8.0;92.0;10.0;90.0
1146;67;Age: 35 to 50 years;2009;;;;
1147;67;Age: 35 to 50 years;2010 old method;11.0;89.0;11.0;89.0
1148;67;Age: 35 to 50 years;2010 new method;12.0;88.0;13.0;87.0
1149;67;Age: 35 to 50 years;2012;10.0;90.0;13.0;87.0
1150;67;Age: 50 to 65 years;2003;;;;
1151;67;Age: 50 to 65 years;2004;;;;
1152;67;Age: 50 to 65 years;2005;;;;
1153;67;Age: 50 to 65 years;2006;;;;
1154;67;Age: 50 to 65 years;2007;10.0;90.0;8.0;92.0
1155;67;Age: 50 to 65 years;2008;10.0;90.0;10.0;90.0
1156;67;Age: 50 to 65 years;2009;;;;
1157;67;Age: 50 to 65 years;2010 old method;11.0;89.0;12.0;88.0
1158;67;Age: 50 to 65 years;2010 new method;13.0;87.0;13.0;87.0
1159;67;Age: 50 to 65 years;2012;18.0;82.0;17.0;83.0
1160;67;Age: 65 years or older;2003;;;;
1161;67;Age: 65 years or older;2004;;;;
1162;67;Age: 65 years or older;2005;;;;
1163;67;Age: 65 years or older;2006;;;;
1164;67;Age: 65 years or older;2007;8.0;92.0;8.0;92.0
1165;67;Age: 65 years or older;2008;9.0;91.0;7.0;93.0
1166;67;Age: 65 years or older;2009;;;;
1167;67;Age: 65 years or older;2010 old method;11.0;89.0;11.0;89.0
1168;67;Age: 65 years or older;2010 new method;13.0;87.0;10.0;90.0
1169;67;Age: 65 years or older;2012;12.0;88.0;10.0;90.0
1170;67;Origin: Native Dutch background;2003;;;;
1171;67;Origin: Native Dutch background;2004;;;;
1172;67;Origin: Native Dutch background;2005;;;;
1173;67;Origin: Native Dutch background;2006;;;;
1174;67;Origin: Native Dutch background;2007;7.0;93.0;7.0;93.0
1175;67;Origin: Native Dutch background;2008;7.0;93.0;8.0;92.0
1176;67;Origin: Native Dutch background;2009;;;;
1177;67;Origin: Native Dutch background;2010 old method;8.0;92.0;10.0;90.0
1178;67;Origin: Native Dutch background;2010 new method;12.0;88.0;12.0;88.0
1179;67;Origin: Native Dutch background;2012;11.0;89.0;12.0;88.0
1180;67;Origin: Western foreign background ;2003;;;;
1181;67;Origin: Western foreign background ;2004;;;;
1182;67;Origin: Western foreign background ;2005;;;;
1183;67;Origin: Western foreign background ;2006;;;;
1184;67;Origin: Western foreign background ;2007;12.0;88.0;15.0;85.0
1185;67;Origin: Western foreign background ;2008;12.0;88.0;11.0;89.0
1186;67;Origin: Western foreign background ;2009;;;;
1187;67;Origin: Western foreign background ;2010 old method;12.0;88.0;11.0;89.0
1188;67;Origin: Western foreign background ;2010 new method;16.0;84.0;15.0;85.0
1189;67;Origin: Western foreign background ;2012;;;;
1190;67;Origin: Non-western foreign background;2003;;;;
1191;67;Origin: Non-western foreign background;2004;;;;
1192;67;Origin: Non-western foreign background;2005;;;;
1193;67;Origin: Non-western foreign background;2006;;;;
1194;67;Origin: Non-western foreign background;2007;;;;
1195;67;Origin: Non-western foreign background;2008;17.0;83.0;15.0;85.0
1196;67;Origin: Non-western foreign background;2009;;;;
1197;67;Origin: Non-western foreign background;2010 old method;17.0;83.0;13.0;87.0
1198;67;Origin: Non-western foreign background;2010 new method;22.0;78.0;18.0;82.0
1199;67;Origin: Non-western foreign background;2012;;;;
1200;12;Total population;2003;;;;
1201;12;Total population;2004;;;;
1202;12;Total population;2005;;;;
1203;12;Total population;2006;;;;
1204;12;Total population;2007;;;;
1205;12;Total population;2008;;;;
1206;12;Total population;2009;13.0;87.0;15.0;85.0
1207;12;Total population;2010 old method;14.0;86.0;15.0;85.0
1208;12;Total population;2010 new method;19.0;81.0;18.0;82.0
1209;12;Total population;2012;19.0;81.0;20.0;80.0
1210;12;Gender: male;2003;;;;
1211;12;Gender: male;2004;;;;
1212;12;Gender: male;2005;;;;
1213;12;Gender: male;2006;;;;
1214;12;Gender: male;2007;;;;
1215;12;Gender: male;2008;;;;
1216;12;Gender: male;2009;11.0;89.0;14.0;86.0
1217;12;Gender: male;2010 old method;12.0;88.0;13.0;87.0
1218;12;Gender: male;2010 new method;16.0;84.0;17.0;83.0
1219;12;Gender: male;2012;21.0;79.0;20.0;80.0
1220;12;Gender: female;2003;;;;
1221;12;Gender: female;2004;;;;
1222;12;Gender: female;2005;;;;
1223;12;Gender: female;2006;;;;
1224;12;Gender: female;2007;;;;
1225;12;Gender: female;2008;;;;
1226;12;Gender: female;2009;15.0;85.0;16.0;84.0
1227;12;Gender: female;2010 old method;15.0;85.0;16.0;84.0
1228;12;Gender: female;2010 new method;21.0;79.0;18.0;82.0
1229;12;Gender: female;2012;18.0;82.0;19.0;81.0
1230;12;Age: 18 to 35 years;2003;;;;
1231;12;Age: 18 to 35 years;2004;;;;
1232;12;Age: 18 to 35 years;2005;;;;
1233;12;Age: 18 to 35 years;2006;;;;
1234;12;Age: 18 to 35 years;2007;;;;
1235;12;Age: 18 to 35 years;2008;;;;
1236;12;Age: 18 to 35 years;2009;11.0;89.0;15.0;85.0
1237;12;Age: 18 to 35 years;2010 old method;10.0;90.0;13.0;87.0
1238;12;Age: 18 to 35 years;2010 new method;15.0;85.0;16.0;84.0
1239;12;Age: 18 to 35 years;2012;15.0;85.0;19.0;81.0
1240;12;Age: 35 to 50 years;2003;;;;
1241;12;Age: 35 to 50 years;2004;;;;
1242;12;Age: 35 to 50 years;2005;;;;
1243;12;Age: 35 to 50 years;2006;;;;
1244;12;Age: 35 to 50 years;2007;;;;
1245;12;Age: 35 to 50 years;2008;;;;
1246;12;Age: 35 to 50 years;2009;13.0;87.0;17.0;83.0
1247;12;Age: 35 to 50 years;2010 old method;18.0;82.0;14.0;86.0
1248;12;Age: 35 to 50 years;2010 new method;18.0;82.0;19.0;81.0
1249;12;Age: 35 to 50 years;2012;18.0;82.0;19.0;81.0
1250;12;Age: 50 to 65 years;2003;;;;
1251;12;Age: 50 to 65 years;2004;;;;
1252;12;Age: 50 to 65 years;2005;;;;
1253;12;Age: 50 to 65 years;2006;;;;
1254;12;Age: 50 to 65 years;2007;;;;
1255;12;Age: 50 to 65 years;2008;;;;
1256;12;Age: 50 to 65 years;2009;12.0;88.0;14.0;86.0
1257;12;Age: 50 to 65 years;2010 old method;15.0;85.0;16.0;84.0
1258;12;Age: 50 to 65 years;2010 new method;19.0;81.0;19.0;81.0
1259;12;Age: 50 to 65 years;2012;25.0;75.0;23.0;77.0
1260;12;Age: 65 years or older;2003;;;;
1261;12;Age: 65 years or older;2004;;;;
1262;12;Age: 65 years or older;2005;;;;
1263;12;Age: 65 years or older;2006;;;;
1264;12;Age: 65 years or older;2007;;;;
1265;12;Age: 65 years or older;2008;;;;
1266;12;Age: 65 years or older;2009;17.0;83.0;15.0;85.0
1267;12;Age: 65 years or older;2010 old method;18.0;82.0;14.0;86.0
1268;12;Age: 65 years or older;2010 new method;22.0;78.0;17.0;83.0
1269;12;Age: 65 years or older;2012;20.0;80.0;15.0;85.0
1270;12;Origin: Native Dutch background;2003;;;;
1271;12;Origin: Native Dutch background;2004;;;;
1272;12;Origin: Native Dutch background;2005;;;;
1273;12;Origin: Native Dutch background;2006;;;;
1274;12;Origin: Native Dutch background;2007;;;;
1275;12;Origin: Native Dutch background;2008;;;;
1276;12;Origin: Native Dutch background;2009;12.0;88.0;14.0;86.0
1277;12;Origin: Native Dutch background;2010 old method;12.0;88.0;13.0;87.0
1278;12;Origin: Native Dutch background;2010 new method;17.0;83.0;17.0;83.0
1279;12;Origin: Native Dutch background;2012;19.0;81.0;18.0;82.0
1280;12;Origin: Western foreign background ;2003;;;;
1281;12;Origin: Western foreign background ;2004;;;;
1282;12;Origin: Western foreign background ;2005;;;;
1283;12;Origin: Western foreign background ;2006;;;;
1284;12;Origin: Western foreign background ;2007;;;;
1285;12;Origin: Western foreign background ;2008;;;;
1286;12;Origin: Western foreign background ;2009;16.0;84.0;17.0;83.0
1287;12;Origin: Western foreign background ;2010 old method;20.0;80.0;19.0;81.0
1288;12;Origin: Western foreign background ;2010 new method;23.0;77.0;22.0;78.0
1289;12;Origin: Western foreign background ;2012;19.0;81.0;19.0;81.0
1290;12;Origin: Non-western foreign background;2003;;;;
1291;12;Origin: Non-western foreign background;2004;;;;
1292;12;Origin: Non-western foreign background;2005;;;;
1293;12;Origin: Non-western foreign background;2006;;;;
1294;12;Origin: Non-western foreign background;2007;;;;
1295;12;Origin: Non-western foreign background;2008;;;;
1296;12;Origin: Non-western foreign background;2009;24.0;76.0;27.0;73.0
1297;12;Origin: Non-western foreign background;2010 old method;23.0;77.0;21.0;79.0
1298;12;Origin: Non-western foreign background;2010 new method;29.0;71.0;21.0;79.0
1299;12;Origin: Non-western foreign background;2012;;;;
1300;34;Total population;2003;;;;
1301;34;Total population;2004;;;;
1302;34;Total population;2005;;;;
1303;34;Total population;2006;;;;
1304;34;Total population;2007;;;;
1305;34;Total population;2008;;;;
1306;34;Total population;2009;9.0;91.0;10.0;90.0
1307;34;Total population;2010 old method;9.0;91.0;12.0;88.0
1308;34;Total population;2010 new method;12.0;88.0;12.0;88.0
1309;34;Total population;2012;11.0;89.0;12.0;88.0
1310;34;Gender: male;2003;;;;
1311;34;Gender: male;2004;;;;
1312;34;Gender: male;2005;;;;
1313;34;Gender: male;2006;;;;
1314;34;Gender: male;2007;;;;
1315;34;Gender: male;2008;;;;
1316;34;Gender: male;2009;8.0;92.0;9.0;91.0
1317;34;Gender: male;2010 old method;9.0;91.0;12.0;88.0
1318;34;Gender: male;2010 new method;11.0;89.0;11.0;89.0
1319;34;Gender: male;2012;12.0;88.0;14.0;86.0
1320;34;Gender: female;2003;;;;
1321;34;Gender: female;2004;;;;
1322;34;Gender: female;2005;;;;
1323;34;Gender: female;2006;;;;
1324;34;Gender: female;2007;;;;
1325;34;Gender: female;2008;;;;
1326;34;Gender: female;2009;9.0;91.0;10.0;90.0
1327;34;Gender: female;2010 old method;10.0;90.0;12.0;88.0
1328;34;Gender: female;2010 new method;13.0;87.0;13.0;87.0
1329;34;Gender: female;2012;10.0;90.0;10.0;90.0
1330;34;Age: 18 to 35 years;2003;;;;
1331;34;Age: 18 to 35 years;2004;;;;
1332;34;Age: 18 to 35 years;2005;;;;
1333;34;Age: 18 to 35 years;2006;;;;
1334;34;Age: 18 to 35 years;2007;;;;
1335;34;Age: 18 to 35 years;2008;;;;
1336;34;Age: 18 to 35 years;2009;6.0;94.0;7.0;93.0
1337;34;Age: 18 to 35 years;2010 old method;6.0;94.0;8.0;92.0
1338;34;Age: 18 to 35 years;2010 new method;9.0;91.0;10.0;90.0
1339;34;Age: 18 to 35 years;2012;7.0;93.0;8.0;92.0
1340;34;Age: 35 to 50 years;2003;;;;
1341;34;Age: 35 to 50 years;2004;;;;
1342;34;Age: 35 to 50 years;2005;;;;
1343;34;Age: 35 to 50 years;2006;;;;
1344;34;Age: 35 to 50 years;2007;;;;
1345;34;Age: 35 to 50 years;2008;;;;
1346;34;Age: 35 to 50 years;2009;8.0;92.0;11.0;89.0
1347;34;Age: 35 to 50 years;2010 old method;14.0;86.0;14.0;86.0
1348;34;Age: 35 to 50 years;2010 new method;12.0;88.0;12.0;88.0
1349;34;Age: 35 to 50 years;2012;11.0;89.0;12.0;88.0
1350;34;Age: 50 to 65 years;2003;;;;
1351;34;Age: 50 to 65 years;2004;;;;
1352;34;Age: 50 to 65 years;2005;;;;
1353;34;Age: 50 to 65 years;2006;;;;
1354;34;Age: 50 to 65 years;2007;;;;
1355;34;Age: 50 to 65 years;2008;;;;
1356;34;Age: 50 to 65 years;2009;10.0;90.0;10.0;90.0
1357;34;Age: 50 to 65 years;2010 old method;8.0;92.0;10.0;90.0
1358;34;Age: 50 to 65 years;2010 new method;14.0;86.0;13.0;87.0
1359;34;Age: 50 to 65 years;2012;14.0;87.0;16.0;84.0
1360;34;Age: 65 years or older;2003;;;;
1361;34;Age: 65 years or older;2004;;;;
1362;34;Age: 65 years or older;2005;;;;
1363;34;Age: 65 years or older;2006;;;;
1364;34;Age: 65 years or older;2007;;;;
1365;34;Age: 65 years or older;2008;;;;
1366;34;Age: 65 years or older;2009;14.0;86.0;10.0;90.0
1367;34;Age: 65 years or older;2010 old method;14.0;86.0;14.0;86.0
1368;34;Age: 65 years or older;2010 new method;16.0;84.0;14.0;86.0
1369;34;Age: 65 years or older;2012;15.0;85.0;12.0;88.0
1370;34;Origin: Native Dutch background;2003;;;;
1371;34;Origin: Native Dutch background;2004;;;;
1372;34;Origin: Native Dutch background;2005;;;;
1373;34;Origin: Native Dutch background;2006;;;;
1374;34;Origin: Native Dutch background;2007;;;;
1375;34;Origin: Native Dutch background;2008;;;;
1376;34;Origin: Native Dutch background;2009;8.0;92.0;8.0;92.0
1377;34;Origin: Native Dutch background;2010 old method;7.0;93.0;10.0;90.0
1378;34;Origin: Native Dutch background;2010 new method;11.0;89.0;11.0;89.0
1379;34;Origin: Native Dutch background;2012;10.0;90.0;10.0;90.0
1380;34;Origin: Western foreign background ;2003;;;;
1381;34;Origin: Western foreign background ;2004;;;;
1382;34;Origin: Western foreign background ;2005;;;;
1383;34;Origin: Western foreign background ;2006;;;;
1384;34;Origin: Western foreign background ;2007;;;;
1385;34;Origin: Western foreign background ;2008;;;;
1386;34;Origin: Western foreign background ;2009;6.0;94.0;15.0;85.0
1387;34;Origin: Western foreign background ;2010 old method;10.0;90.0;17.0;83.0
1388;34;Origin: Western foreign background ;2010 new method;12.0;88.0;11.0;89.0
1389;34;Origin: Western foreign background ;2012;;;;
1390;34;Origin: Non-western foreign background;2003;;;;
1391;34;Origin: Non-western foreign background;2004;;;;
1392;34;Origin: Non-western foreign background;2005;;;;
1393;34;Origin: Non-western foreign background;2006;;;;
1394;34;Origin: Non-western foreign background;2007;;;;
1395;34;Origin: Non-western foreign background;2008;;;;
1396;34;Origin: Non-western foreign background;2009;18.0;82.0;21.0;79.0
1397;34;Origin: Non-western foreign background;2010 old method;26.0;74.0;26.0;74.0
1398;34;Origin: Non-western foreign background;2010 new method;21.0;79.0;19.0;81.0
1399;34;Origin: Non-western foreign background;2012;;;;
1400;56;Total population;2003;;;;
1401;56;Total population;2004;;;;
1402;56;Total population;2005;;;;
1403;56;Total population;2006;;;;
1404;56;Total population;2007;;;;
1405;56;Total population;2008;;;;
1406;56;Total population;2009;14.0;86.0;17.0;83.0
1407;56;Total population;2010 old method;16.0;84.0;17.0;83.0
1408;56;Total population;2010 new method;21.0;79.0;19.0;81.0
1409;56;Total population;2012;24.0;76.0;24.0;76.0
1410;56;Gender: male;2003;;;;
1411;56;Gender: male;2004;;;;
1412;56;Gender: male;2005;;;;
1413;56;Gender: male;2006;;;;
1414;56;Gender: male;2007;;;;
1415;56;Gender: male;2008;;;;
1416;56;Gender: male;2009;13.0;87.0;17.0;83.0
1417;56;Gender: male;2010 old method;14.0;86.0;16.0;84.0
1418;56;Gender: male;2010 new method;19.0;81.0;18.0;82.0
1419;56;Gender: male;2012;25.0;75.0;23.0;77.0
1420;56;Gender: female;2003;;;;
1421;56;Gender: female;2004;;;;
1422;56;Gender: female;2005;;;;
1423;56;Gender: female;2006;;;;
1424;56;Gender: female;2007;;;;
1425;56;Gender: female;2008;;;;
1426;56;Gender: female;2009;16.0;84.0;17.0;83.0
1427;56;Gender: female;2010 old method;18.0;82.0;18.0;82.0
1428;56;Gender: female;2010 new method;24.0;76.0;20.0;80.0
1429;56;Gender: female;2012;22.0;78.0;25.0;75.0
1430;56;Age: 18 to 35 years;2003;;;;
1431;56;Age: 18 to 35 years;2004;;;;
1432;56;Age: 18 to 35 years;2005;;;;
1433;56;Age: 18 to 35 years;2006;;;;
1434;56;Age: 18 to 35 years;2007;;;;
1435;56;Age: 18 to 35 years;2008;;;;
1436;56;Age: 18 to 35 years;2009;14.0;86.0;16.0;84.0
1437;56;Age: 18 to 35 years;2010 old method;13.0;87.0;14.0;86.0
1438;56;Age: 18 to 35 years;2010 new method;17.0;83.0;16.0;84.0
1439;56;Age: 18 to 35 years;2012;19.0;81.0;23.0;77.0
1440;56;Age: 35 to 50 years;2003;;;;
1441;56;Age: 35 to 50 years;2004;;;;
1442;56;Age: 35 to 50 years;2005;;;;
1443;56;Age: 35 to 50 years;2006;;;;
1444;56;Age: 35 to 50 years;2007;;;;
1445;56;Age: 35 to 50 years;2008;;;;
1446;56;Age: 35 to 50 years;2009;14.0;86.0;19.0;81.0
1447;56;Age: 35 to 50 years;2010 old method;22.0;78.0;18.0;82.0
1448;56;Age: 35 to 50 years;2010 new method;23.0;77.0;23.0;77.0
1449;56;Age: 35 to 50 years;2012;21.0;79.0;22.0;78.0
1450;56;Age: 50 to 65 years;2003;;;;
1451;56;Age: 50 to 65 years;2004;;;;
1452;56;Age: 50 to 65 years;2005;;;;
1453;56;Age: 50 to 65 years;2006;;;;
1454;56;Age: 50 to 65 years;2007;;;;
1455;56;Age: 50 to 65 years;2008;;;;
1456;56;Age: 50 to 65 years;2009;14.0;86.0;16.0;84.0
1457;56;Age: 50 to 65 years;2010 old method;18.0;82.0;18.0;82.0
1458;56;Age: 50 to 65 years;2010 new method;21.0;79.0;20.0;80.0
1459;56;Age: 50 to 65 years;2012;30.0;70.0;30.0;70.0
1460;56;Age: 65 years or older;2003;;;;
1461;56;Age: 65 years or older;2004;;;;
1462;56;Age: 65 years or older;2005;;;;
1463;56;Age: 65 years or older;2006;;;;
1464;56;Age: 65 years or older;2007;;;;
1465;56;Age: 65 years or older;2008;;;;
1466;56;Age: 65 years or older;2009;17.0;83.0;17.0;83.0
