ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
5403;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rotterdam;2021;53.3;662.0;514.0;148.0;33.9;572.0;422.0;142.0;33.4
5404;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rotterdam;2022;53.6;587.0;506.0;81.0;27.5;520.0;418.0;90.0;25.6
5405;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rozendaal;2018;;;;;;;;;
5406;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rozendaal;2019;;;;;;;;;
5407;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rozendaal;2020;;;;;;;;;
5408;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rozendaal;2021;;;;;;;;;
5409;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rozendaal;2022;;;;;;;;;
5410;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rucphen;2018;0.8;654.0;476.0;178.0;35.1;552.0;379.0;164.0;34.5
5411;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rucphen;2019;0.8;641.0;452.0;190.0;35.0;574.0;380.0;177.0;34.2
5412;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rucphen;2020;0.8;636.0;470.0;166.0;33.4;557.0;394.0;154.0;32.6
5413;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rucphen;2021;0.9;663.0;483.0;181.0;33.9;571.0;395.0;167.0;32.6
5414;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Rucphen;2022;0.9;589.0;455.0;135.0;28.1;543.0;396.0;130.0;26.5
5415;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schagen;2018;2.2;661.0;488.0;173.0;34.1;606.0;436.0;163.0;33.0
5416;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schagen;2019;2.2;696.0;513.0;183.0;33.9;623.0;441.0;174.0;32.8
5417;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schagen;2020;2.2;687.0;520.0;167.0;32.8;610.0;443.0;158.0;31.3
5418;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schagen;2021;2.2;691.0;510.0;181.0;32.0;632.0;450.0;170.0;30.7
5419;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schagen;2022;2.3;643.0;506.0;136.0;27.9;585.0;439.0;131.0;25.8
5420;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Scherpenzeel;2018;0.3;665.0;497.0;168.0;32.4;622.0;448.0;161.0;29.9
5421;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Scherpenzeel;2019;0.3;700.0;521.0;179.0;32.3;636.0;460.0;171.0;30.6
5422;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Scherpenzeel;2020;0.3;660.0;504.0;156.0;30.1;608.0;465.0;150.0;28.5
5423;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Scherpenzeel;2021;0.3;666.0;499.0;167.0;28.5;622.0;451.0;161.0;27.5
5424;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Scherpenzeel;2022;0.4;647.0;516.0;130.0;25.7;573.0;445.0;128.0;23.6
5425;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiedam;2018;5.6;617.0;458.0;159.0;34.0;565.0;405.0;154.0;33.3
5426;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiedam;2019;5.6;642.0;475.0;167.0;33.6;586.0;417.0;163.0;32.9
5427;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiedam;2020;5.6;633.0;482.0;151.0;31.9;571.0;419.0;146.0;31.1
5428;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiedam;2021;5.5;659.0;498.0;161.0;32.4;591.0;433.0;155.0;31.1
5429;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiedam;2022;5.6;598.0;490.0;107.0;27.2;560.0;434.0;113.0;25.3
5430;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiermonnikoog;2018;;;;;;;;;
5431;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiermonnikoog;2019;;;;;;;;;
5432;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiermonnikoog;2020;;;;;;;;;
5433;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiermonnikoog;2021;;;;;;;;;
5434;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schiermonnikoog;2022;;;;;;;;;
5435;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schinnen;2018;0.5;702.0;518.0;183.0;37.1;634.0;461.0;175.0;34.9
5436;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schinnen;2019;;;;;;;;;
5437;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schinnen;2020;;;;;;;;;
5438;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schinnen;2021;;;;;;;;;
5439;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schinnen;2022;;;;;;;;;
5440;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schouwen-Duiveland;2018;1.7;653.0;476.0;176.0;34.8;586.0;416.0;169.0;33.8
5441;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schouwen-Duiveland;2019;1.7;685.0;500.0;185.0;33.9;598.0;421.0;178.0;33.2
5442;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schouwen-Duiveland;2020;1.8;674.0;510.0;164.0;32.2;594.0;436.0;154.0;30.7
5443;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schouwen-Duiveland;2021;1.8;697.0;516.0;181.0;32.2;607.0;435.0;167.0;30.8
5444;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Schouwen-Duiveland;2022;1.8;640.0;506.0;134.0;27.6;570.0;429.0;130.0;25.5
5445;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Simpelveld;2018;0.5;780.0;606.0;174.0;36.1;607.0;445.0;165.0;35.0
5446;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Simpelveld;2019;0.5;680.0;494.0;186.0;35.7;629.0;460.0;175.0;35.2
5447;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Simpelveld;2020;0.6;668.0;500.0;169.0;34.4;623.0;461.0;158.0;33.2
5448;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Simpelveld;2021;0.6;683.0;503.0;180.0;34.5;619.0;446.0;168.0;33.6
5449;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Simpelveld;2022;0.6;630.0;490.0;140.0;29.5;604.0;462.0;137.0;28.7
5450;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint Anthonis;2018;0.4;680.0;509.0;172.0;34.3;594.0;439.0;154.0;31.1
5451;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint Anthonis;2019;0.4;693.0;508.0;185.0;32.3;609.0;428.0;166.0;30.8
5452;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint Anthonis;2020;0.4;678.0;515.0;164.0;31.4;585.0;427.0;146.0;29.5
5453;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint Anthonis;2021;0.4;718.0;541.0;178.0;31.8;624.0;460.0;159.0;28.9
5454;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint Anthonis;2022;;;;;;;;;
5455;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint-Michielsgestel;2018;1.0;722.0;564.0;158.0;33.2;581.0;427.0;146.0;31.5
5456;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint-Michielsgestel;2019;1.0;737.0;568.0;169.0;33.5;602.0;439.0;156.0;31.2
5457;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint-Michielsgestel;2020;1.0;717.0;563.0;154.0;32.1;606.0;457.0;142.0;30.1
5458;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint-Michielsgestel;2021;1.0;772.0;606.0;166.0;31.8;614.0;459.0;152.0;29.2
5459;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sint-Michielsgestel;2022;1.1;679.0;553.0;126.0;28.0;590.0;461.0;118.0;25.4
5460;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sittard-Geleen;2018;6.4;615.0;460.0;155.0;34.9;555.0;401.0;147.0;34.2
5461;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sittard-Geleen;2019;6.5;634.0;471.0;164.0;34.7;566.0;402.0;156.0;33.9
5462;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sittard-Geleen;2020;6.4;642.0;496.0;145.0;33.3;556.0;413.0;137.0;32.4
5463;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sittard-Geleen;2021;6.5;640.0;480.0;160.0;33.3;572.0;412.0;151.0;32.9
5464;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sittard-Geleen;2022;6.6;585.0;475.0;110.0;28.3;541.0;412.0;111.0;26.3
5465;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sliedrecht;2018;1.2;595.0;444.0;151.0;32.5;548.0;400.0;143.0;32.1
5466;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sliedrecht;2019;1.2;609.0;448.0;161.0;31.9;570.0;411.0;153.0;31.4
5467;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sliedrecht;2020;1.3;616.0;470.0;146.0;30.7;561.0;418.0;139.0;29.9
5468;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sliedrecht;2021;1.3;629.0;472.0;157.0;30.9;575.0;421.0;148.0;30.4
5469;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sliedrecht;2022;1.3;565.0;458.0;107.0;26.2;543.0;413.0;113.0;24.6
5470;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sluis;2018;1.4;610.0;425.0;185.0;33.6;554.0;368.0;176.0;31.9
5471;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sluis;2019;1.4;640.0;444.0;196.0;33.5;565.0;374.0;187.0;31.6
5472;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sluis;2020;1.4;619.0;447.0;172.0;31.5;556.0;388.0;163.0;29.8
5473;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sluis;2021;1.4;635.0;446.0;188.0;31.8;570.0;388.0;179.0;29.9
5474;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Sluis;2022;1.4;582.0;440.0;142.0;27.1;537.0;389.0;138.0;24.9
5475;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Smallingerland;2018;3.5;601.0;435.0;165.0;35.6;534.0;370.0;160.0;34.8
5476;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Smallingerland;2019;3.5;608.0;434.0;174.0;34.7;556.0;378.0;170.0;34.2
5477;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Smallingerland;2020;3.5;587.0;431.0;156.0;32.6;535.0;375.0;152.0;32.3
5478;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Smallingerland;2021;3.5;622.0;452.0;170.0;33.3;565.0;390.0;166.0;32.7
5479;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Smallingerland;2022;3.5;552.0;437.0;115.0;27.7;526.0;383.0;121.0;26.0
5480;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Soest;2018;2.2;683.0;527.0;155.0;34.2;598.0;454.0;146.0;33.1
5481;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Soest;2019;2.3;698.0;535.0;163.0;33.6;613.0;459.0;152.0;32.6
5482;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Soest;2020;2.3;686.0;541.0;145.0;32.2;600.0;462.0;136.0;31.0
5483;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Soest;2021;2.3;729.0;570.0;159.0;32.3;612.0;463.0;148.0;30.6
5484;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Soest;2022;2.3;649.0;535.0;114.0;27.7;589.0;463.0;112.0;25.3
5485;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Someren;2018;0.7;640.0;485.0;155.0;33.2;569.0;419.0;143.0;32.0
5486;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Someren;2019;0.7;665.0;501.0;164.0;32.6;581.0;428.0;152.0;31.5
5487;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Someren;2020;0.7;651.0;507.0;144.0;30.7;569.0;430.0;132.0;29.5
5488;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Someren;2021;0.7;666.0;507.0;159.0;31.2;605.0;452.0;145.0;29.4
5489;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Someren;2022;0.7;639.0;524.0;115.0;27.6;587.0;463.0;109.0;25.3
5490;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Son en Breugel;2018;0.6;833.0;667.0;165.0;33.7;663.0;503.0;156.0;32.0
5491;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Son en Breugel;2019;0.6;793.0;619.0;174.0;33.0;682.0;510.0;166.0;31.3
5492;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Son en Breugel;2020;0.6;767.0;616.0;151.0;32.1;668.0;516.0;143.0;30.3
5493;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Son en Breugel;2021;0.6;781.0;611.0;170.0;32.4;704.0;534.0;164.0;30.7
5494;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Son en Breugel;2022;0.6;728.0;604.0;125.0;27.1;640.0;513.0;120.0;24.9
5495;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stadskanaal;2018;1.7;587.0;422.0;165.0;36.6;518.0;351.0;158.0;36.1
5496;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stadskanaal;2019;1.7;592.0;416.0;176.0;35.1;530.0;353.0;169.0;34.7
5497;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stadskanaal;2020;1.8;572.0;416.0;156.0;33.2;511.0;352.0;151.0;32.6
5498;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stadskanaal;2021;1.8;601.0;429.0;172.0;33.9;546.0;371.0;166.0;33.0
5499;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stadskanaal;2022;1.8;540.0;420.0;119.0;28.5;503.0;364.0;119.0;26.8
5500;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Staphorst;2018;0.4;661.0;477.0;185.0;34.5;609.0;441.0;173.0;32.8
5501;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Staphorst;2019;0.4;686.0;499.0;187.0;33.2;630.0;452.0;178.0;31.7
5502;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Staphorst;2020;0.4;662.0;496.0;167.0;32.0;597.0;442.0;157.0;31.0
5503;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Staphorst;2021;0.5;716.0;535.0;181.0;32.5;630.0;461.0;169.0;31.3
5504;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Staphorst;2022;0.5;679.0;534.0;145.0;29.1;611.0;452.0;137.0;26.6
5505;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stede Broec;2018;0.9;610.0;434.0;176.0;32.8;559.0;395.0;171.0;32.0
5506;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stede Broec;2019;0.9;649.0;465.0;184.0;32.7;585.0;413.0;179.0;31.6
5507;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stede Broec;2020;0.9;628.0;468.0;160.0;31.3;573.0;424.0;155.0;30.4
5508;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stede Broec;2021;0.9;654.0;482.0;172.0;30.9;586.0;427.0;166.0;29.6
5509;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stede Broec;2022;0.9;606.0;479.0;128.0;26.5;560.0;427.0;128.0;25.3
5510;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenbergen;2018;1.0;680.0;507.0;172.0;34.0;612.0;442.0;162.0;32.8
5511;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenbergen;2019;1.0;682.0;502.0;181.0;34.2;616.0;442.0;172.0;32.2
5512;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenbergen;2020;1.0;667.0;503.0;163.0;31.9;600.0;441.0;151.0;30.8
5513;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenbergen;2021;1.1;674.0;502.0;172.0;31.3;612.0;444.0;160.0;30.2
5514;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenbergen;2022;1.1;624.0;500.0;124.0;27.0;561.0;428.0;119.0;24.6
5515;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenwijkerland;2018;2.1;626.0;459.0;168.0;35.3;556.0;391.0;159.0;33.9
5516;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenwijkerland;2019;2.1;634.0;458.0;176.0;34.2;566.0;396.0;167.0;33.1
5517;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenwijkerland;2020;2.2;627.0;470.0;157.0;32.9;558.0;405.0;149.0;31.4
5518;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenwijkerland;2021;2.2;655.0;482.0;173.0;32.8;590.0;418.0;165.0;31.2
5519;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Steenwijkerland;2022;2.2;605.0;478.0;126.0;27.8;559.0;417.0;127.0;25.8
5520;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stein (L.);2018;1.2;660.0;493.0;168.0;33.7;589.0;428.0;163.0;32.4
5521;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stein (L.);2019;1.2;668.0;490.0;178.0;33.6;605.0;434.0;174.0;32.3
5522;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stein (L.);2020;1.2;653.0;495.0;158.0;31.8;594.0;440.0;151.0;30.8
5523;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stein (L.);2021;1.2;664.0;491.0;173.0;31.5;604.0;443.0;166.0;30.3
5524;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stein (L.);2022;1.2;615.0;489.0;126.0;27.3;561.0;427.0;125.0;25.3
5525;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stichtse Vecht;2018;3.1;711.0;554.0;157.0;33.3;624.0;469.0;148.0;31.4
5526;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stichtse Vecht;2019;3.1;734.0;570.0;164.0;32.9;641.0;482.0;154.0;31.0
5527;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stichtse Vecht;2020;3.1;725.0;577.0;148.0;31.7;625.0;481.0;139.0;29.7
5528;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stichtse Vecht;2021;3.1;769.0;608.0;161.0;31.6;644.0;488.0;152.0;29.2
5529;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Stichtse Vecht;2022;3.1;716.0;597.0;119.0;27.4;603.0;482.0;114.0;25.0
5530;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Strijen;2018;0.4;702.0;527.0;174.0;31.9;612.0;442.0;166.0;31.3
5531;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Strijen;2019;;;;;;;;;
5532;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Strijen;2020;;;;;;;;;
5533;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Strijen;2021;;;;;;;;;
5534;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Strijen;2022;;;;;;;;;
5535;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Súdwest-Fryslân;2018;5.2;609.0;445.0;163.0;34.2;524.0;364.0;156.0;33.2
5536;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Súdwest-Fryslân;2019;5.3;609.0;437.0;172.0;33.7;539.0;370.0;164.0;32.3
5537;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Súdwest-Fryslân;2020;5.3;602.0;449.0;154.0;32.2;523.0;375.0;146.0;30.5
5538;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Súdwest-Fryslân;2021;5.4;626.0;458.0;168.0;32.5;548.0;384.0;162.0;31.0
5539;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Súdwest-Fryslân;2022;5.4;557.0;445.0;112.0;26.9;507.0;381.0;112.0;24.5
5540;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Ten Boer;2018;0.3;658.0;465.0;193.0;33.3;585.0;396.0;186.0;32.1
5541;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Ten Boer;2019;;;;;;;;;
5542;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Ten Boer;2020;;;;;;;;;
5543;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Ten Boer;2021;;;;;;;;;
5544;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Ten Boer;2022;;;;;;;;;
5545;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terneuzen;2018;3.4;617.0;444.0;174.0;33.2;539.0;368.0;168.0;32.3
5546;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terneuzen;2019;3.4;614.0;433.0;181.0;32.4;547.0;368.0;175.0;31.8
5547;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terneuzen;2020;3.5;591.0;434.0;157.0;30.5;531.0;378.0;151.0;30.0
5548;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terneuzen;2021;3.5;622.0;449.0;173.0;30.9;555.0;385.0;166.0;30.3
5549;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terneuzen;2022;3.5;559.0;434.0;124.0;26.0;517.0;379.0;127.0;24.5
5550;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terschelling;2018;0.3;717.0;538.0;179.0;35.8;620.0;449.0;167.0;32.8
5551;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terschelling;2019;0.3;747.0;558.0;189.0;35.8;609.0;438.0;176.0;32.9
5552;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terschelling;2020;0.3;743.0;575.0;168.0;33.3;602.0;439.0;158.0;30.8
5553;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terschelling;2021;0.3;817.0;625.0;192.0;32.5;626.0;437.0;182.0;29.4
5554;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Terschelling;2022;0.3;752.0;599.0;153.0;29.1;613.0;454.0;147.0;25.7
5555;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Texel;2018;0.8;660.0;487.0;173.0;34.7;562.0;399.0;161.0;33.0
5556;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Texel;2019;0.8;668.0;485.0;183.0;34.9;570.0;391.0;168.0;32.6
5557;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Texel;2020;0.8;714.0;547.0;167.0;33.7;575.0;419.0;153.0;31.7
5558;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Texel;2021;0.8;693.0;516.0;177.0;33.1;590.0;435.0;166.0;30.7
5559;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Texel;2022;0.8;606.0;478.0;128.0;27.9;552.0;417.0;121.0;26.0
5560;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Teylingen;2018;1.7;763.0;599.0;164.0;33.9;628.0;473.0;154.0;32.2
5561;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Teylingen;2019;1.7;753.0;581.0;172.0;32.7;642.0;477.0;162.0;31.2
5562;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Teylingen;2020;1.7;743.0;592.0;152.0;31.5;632.0;489.0;142.0;29.8
5563;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Teylingen;2021;1.8;744.0;587.0;157.0;31.2;656.0;502.0;148.0;29.6
5564;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Teylingen;2022;1.8;674.0;567.0;108.0;27.1;601.0;490.0;106.0;24.5
5565;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tholen;2018;1.1;612.0;442.0;170.0;33.3;553.0;385.0;165.0;32.6
5566;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tholen;2019;1.1;628.0;453.0;175.0;32.4;566.0;388.0;171.0;31.5
5567;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tholen;2020;1.1;603.0;450.0;153.0;30.5;536.0;387.0;148.0;29.1
5568;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tholen;2021;1.2;632.0;466.0;166.0;30.7;564.0;396.0;160.0;29.8
5569;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tholen;2022;1.2;568.0;454.0;114.0;25.2;509.0;383.0;118.0;23.7
5570;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tiel;2018;2.3;617.0;461.0;156.0;34.0;558.0;403.0;150.0;33.3
5571;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tiel;2019;2.4;637.0;467.0;170.0;33.6;583.0;410.0;164.0;33.3
5572;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tiel;2020;2.4;625.0;472.0;153.0;32.1;568.0;417.0;147.0;31.6
5573;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tiel;2021;2.4;674.0;506.0;168.0;32.8;603.0;435.0;162.0;31.7
5574;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tiel;2022;2.5;606.0;488.0;118.0;28.2;566.0;434.0;119.0;26.5
5575;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tilburg;2018;13.1;625.0;483.0;141.0;34.5;553.0;412.0;135.0;33.8
5576;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tilburg;2019;13.3;639.0;488.0;151.0;34.0;566.0;416.0;145.0;33.4
5577;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tilburg;2020;13.4;634.0;502.0;132.0;32.3;552.0;422.0;126.0;31.5
5578;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tilburg;2021;13.7;652.0;511.0;141.0;32.5;571.0;430.0;134.0;31.8
5579;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tilburg;2022;13.9;585.0;500.0;84.0;27.1;534.0;428.0;90.0;25.4
5580;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tubbergen;2018;0.6;679.0;499.0;179.0;36.5;605.0;434.0;163.0;33.9
5581;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tubbergen;2019;0.6;692.0;511.0;181.0;34.6;610.0;432.0;172.0;32.0
5582;Totaal;"Eenpersoonshuishouden; 35 tot 65 jaar";Tubbergen;2020;0.6;691.0;531.0;160.0;34.1;611.0;455.0;153.0;30.7
