ID;Geslacht;Leeftijd;Zorgtype;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
4575;Totaal mannen en vrouwen;0 tot 5 jaar;0;KO6 Totaal luchtweg;2011;;;780.0;94.0
4576;Totaal mannen en vrouwen;0 tot 5 jaar;0;KO7 Totaal overige diagnosen KNO;2008;3430.0;409.0;3030.0;361.0
4577;Totaal mannen en vrouwen;0 tot 5 jaar;0;KO7 Totaal overige diagnosen KNO;2009;3015.0;362.0;2725.0;328.0
4578;Totaal mannen en vrouwen;0 tot 5 jaar;0;KO7 Totaal overige diagnosen KNO;2010;2640.0;318.0;2450.0;295.0
4579;Totaal mannen en vrouwen;0 tot 5 jaar;0;KO7 Totaal overige diagnosen KNO;2011;;;2675.0;323.0
4580;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK Totaal heelkunde;2008;61665.0;7353.0;56195.0;6701.0
4581;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK Totaal heelkunde;2009;58835.0;7075.0;53970.0;6490.0
4582;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK Totaal heelkunde;2010;56270.0;6778.0;51655.0;6222.0
4583;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK Totaal heelkunde;2011;;;50175.0;6060.0
4584;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1 Totaal alg.chir/chirurgie kinderen;2008;15095.0;1800.0;12540.0;1495.0
4585;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1 Totaal alg.chir/chirurgie kinderen;2009;14545.0;1749.0;12135.0;1459.0
4586;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1 Totaal alg.chir/chirurgie kinderen;2010;14090.0;1697.0;11955.0;1440.0
4587;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1 Totaal alg.chir/chirurgie kinderen;2011;;;11320.0;1367.0
4588;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.1 Totaal hoofd/hals; alg.chir.";2008;210.0;25.0;150.0;18.0
4589;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.1 Totaal hoofd/hals; alg.chir.";2009;215.0;26.0;165.0;20.0
4590;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.1 Totaal hoofd/hals; alg.chir.";2010;225.0;27.0;155.0;19.0
4591;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.1 Totaal hoofd/hals; alg.chir.";2011;;;160.0;20.0
4592;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2 Totaal buik/bekken; alg.chir.";2008;6475.0;772.0;5245.0;625.0
4593;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2 Totaal buik/bekken; alg.chir.";2009;6335.0;762.0;5325.0;641.0
4594;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2 Totaal buik/bekken; alg.chir.";2010;6165.0;742.0;5165.0;622.0
4595;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2 Totaal buik/bekken; alg.chir.";2011;;;5000.0;604.0
4596;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.1 Blindedarmontsteking;2008;110.0;13.0;95.0;11.0
4597;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.1 Blindedarmontsteking;2009;100.0;12.0;85.0;10.0
4598;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.1 Blindedarmontsteking;2010;80.0;10.0;70.0;8.0
4599;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.1 Blindedarmontsteking;2011;;;70.0;9.0
4600;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.2 Liesbreuk / dijbeenbreuk;2008;3860.0;460.0;3040.0;363.0
4601;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.2 Liesbreuk / dijbeenbreuk;2009;3670.0;441.0;3020.0;363.0
4602;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.2 Liesbreuk / dijbeenbreuk;2010;3555.0;428.0;2910.0;351.0
4603;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.2.2 Liesbreuk / dijbeenbreuk;2011;;;2800.0;338.0
4604;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2.3 Overig buik/bekken; alg.chir.";2008;2570.0;306.0;2160.0;257.0
4605;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2.3 Overig buik/bekken; alg.chir.";2009;2625.0;315.0;2275.0;273.0
4606;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2.3 Overig buik/bekken; alg.chir.";2010;2580.0;311.0;2230.0;269.0
4607;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.2.3 Overig buik/bekken; alg.chir.";2011;;;2155.0;260.0
4608;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.3 Totaal extremiteiten; alg.chir.";2008;90.0;11.0;65.0;8.0
4609;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.3 Totaal extremiteiten; alg.chir.";2009;95.0;11.0;75.0;9.0
4610;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.3 Totaal extremiteiten; alg.chir.";2010;100.0;12.0;85.0;10.0
4611;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.3 Totaal extremiteiten; alg.chir.";2011;;;70.0;8.0
4612;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.4 Totaal infecties; alg chir.";2008;1280.0;153.0;1130.0;135.0
4613;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.4 Totaal infecties; alg chir.";2009;1170.0;141.0;1035.0;124.0
4614;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.4 Totaal infecties; alg chir.";2010;1135.0;137.0;1020.0;123.0
4615;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.4 Totaal infecties; alg chir.";2011;;;1015.0;123.0
4616;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5 Totaal overig;alg.chir./chir.kind.";2008;7320.0;873.0;6140.0;732.0
4617;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5 Totaal overig;alg.chir./chir.kind.";2009;6975.0;839.0;5730.0;689.0
4618;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5 Totaal overig;alg.chir./chir.kind.";2010;6665.0;803.0;5690.0;685.0
4619;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5 Totaal overig;alg.chir./chir.kind.";2011;;;5235.0;632.0
4620;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.5.1 Osteoporose;2008;0.0;0.0;0.0;0.0
4621;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.5.1 Osteoporose;2009;0.0;0.0;0.0;0.0
4622;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.5.1 Osteoporose;2010;0.0;0.0;0.0;0.0
4623;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK1.5.1 Osteoporose;2011;;;0.0;0.0
4624;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5.2 Ov.ov.;alg.chir./chir.kind";2008;7320.0;873.0;6140.0;732.0
4625;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5.2 Ov.ov.;alg.chir./chir.kind";2009;6975.0;839.0;5730.0;689.0
4626;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5.2 Ov.ov.;alg.chir./chir.kind";2010;6665.0;803.0;5690.0;685.0
4627;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK1.5.2 Ov.ov.;alg.chir./chir.kind";2011;;;5230.0;632.0
4628;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2 Totaal traumatologie / SEH;2008;44920.0;5356.0;42500.0;5067.0
4629;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2 Totaal traumatologie / SEH;2009;42560.0;5118.0;40550.0;4876.0
4630;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2 Totaal traumatologie / SEH;2010;40195.0;4842.0;38340.0;4618.0
4631;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2 Totaal traumatologie / SEH;2011;;;37380.0;4514.0
4632;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1 Totaal fracturen;2008;9555.0;1139.0;8545.0;1019.0
4633;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1 Totaal fracturen;2009;9435.0;1135.0;8545.0;1027.0
4634;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1 Totaal fracturen;2010;9055.0;1091.0;8250.0;994.0
4635;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1 Totaal fracturen;2011;;;8250.0;996.0
4636;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.1 Heupfractuur;2008;85.0;10.0;70.0;9.0
4637;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.1 Heupfractuur;2009;45.0;6.0;35.0;4.0
4638;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.1 Heupfractuur;2010;75.0;9.0;65.0;8.0
4639;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.1 Heupfractuur;2011;;;60.0;7.0
4640;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.2 Polsfractuur;2008;1520.0;181.0;1385.0;165.0
4641;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.2 Polsfractuur;2009;1550.0;187.0;1415.0;170.0
4642;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.2 Polsfractuur;2010;1510.0;182.0;1385.0;167.0
4643;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.2 Polsfractuur;2011;;;1390.0;168.0
4644;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.3 Overig fracturen;2008;8005.0;954.0;7135.0;851.0
4645;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.3 Overig fracturen;2009;7870.0;946.0;7120.0;856.0
4646;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.3 Overig fracturen;2010;7510.0;905.0;6835.0;823.0
4647;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.1.3 Overig fracturen;2011;;;6830.0;825.0
4648;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.2 Totaal verstuikingen;2008;1745.0;208.0;1625.0;194.0
4649;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.2 Totaal verstuikingen;2009;1710.0;206.0;1610.0;194.0
4650;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.2 Totaal verstuikingen;2010;1690.0;203.0;1580.0;190.0
4651;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.2 Totaal verstuikingen;2011;;;1555.0;188.0
4652;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.3 Totaal luxaties;2008;2075.0;247.0;1980.0;236.0
4653;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.3 Totaal luxaties;2009;2185.0;263.0;2100.0;253.0
4654;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.3 Totaal luxaties;2010;2065.0;249.0;1995.0;240.0
4655;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.3 Totaal luxaties;2011;;;2015.0;244.0
4656;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.4 Tot. kapsel/band/pees/spier rupt.;2008;75.0;9.0;65.0;8.0
4657;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.4 Tot. kapsel/band/pees/spier rupt.;2009;70.0;9.0;65.0;8.0
4658;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.4 Tot. kapsel/band/pees/spier rupt.;2010;65.0;8.0;60.0;7.0
4659;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.4 Tot. kapsel/band/pees/spier rupt.;2011;;;45.0;6.0
4660;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.5 Totaal kneuzingen;2008;7455.0;889.0;7180.0;856.0
4661;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.5 Totaal kneuzingen;2009;7095.0;853.0;6870.0;826.0
4662;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.5 Totaal kneuzingen;2010;6930.0;835.0;6720.0;810.0
4663;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.5 Totaal kneuzingen;2011;;;6385.0;771.0
4664;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.6 Totaal open wonden;2008;14435.0;1721.0;13940.0;1662.0
4665;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.6 Totaal open wonden;2009;13090.0;1574.0;12740.0;1532.0
4666;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.6 Totaal open wonden;2010;12740.0;1534.0;12425.0;1497.0
4667;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.6 Totaal open wonden;2011;;;11790.0;1424.0
4668;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.7 Totaal brandwonden;2008;2125.0;254.0;1915.0;229.0
4669;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.7 Totaal brandwonden;2009;1965.0;237.0;1780.0;214.0
4670;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.7 Totaal brandwonden;2010;2020.0;243.0;1830.0;220.0
4671;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.7 Totaal brandwonden;2011;;;1900.0;230.0
4672;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.8 Tot.overig traumatologie/SEH;2008;9235.0;1101.0;8885.0;1059.0
4673;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.8 Tot.overig traumatologie/SEH;2009;8615.0;1036.0;8305.0;999.0
4674;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.8 Tot.overig traumatologie/SEH;2010;7175.0;864.0;6900.0;831.0
4675;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK2.8 Tot.overig traumatologie/SEH;2011;;;6685.0;808.0
4676;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3 Totaal oncol.long,gastroint. chir.;2008;2420.0;288.0;1790.0;214.0
4677;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3 Totaal oncol.long,gastroint. chir.;2009;2470.0;297.0;1900.0;229.0
4678;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3 Totaal oncol.long,gastroint. chir.;2010;2525.0;304.0;1850.0;223.0
4679;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3 Totaal oncol.long,gastroint. chir.;2011;;;1865.0;225.0
4680;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1 Totaal thorax; onc.long.gastr.";2008;65.0;8.0;45.0;6.0
4681;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1 Totaal thorax; onc.long.gastr.";2009;70.0;9.0;50.0;6.0
4682;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1 Totaal thorax; onc.long.gastr.";2010;65.0;8.0;55.0;7.0
4683;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1 Totaal thorax; onc.long.gastr.";2011;;;50.0;6.0
4684;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.1 Goedaard.neopl.borst/mastopathie;2008;10.0;1.0;5.0;1.0
4685;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.1 Goedaard.neopl.borst/mastopathie;2009;10.0;1.0;10.0;1.0
4686;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.1 Goedaard.neopl.borst/mastopathie;2010;10.0;1.0;10.0;1.0
4687;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.1 Goedaard.neopl.borst/mastopathie;2011;;;0.0;0.0
4688;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.2 Borstkanker;2008;0.0;0.0;0.0;0.0
4689;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.2 Borstkanker;2009;0.0;0.0;0.0;0.0
4690;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.2 Borstkanker;2010;0.0;0.0;0.0;0.0
4691;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.2 Borstkanker;2011;;;0.0;0.0
4692;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.3 Nieuwvorming bronchus/long;2008;40.0;5.0;30.0;3.0
4693;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.3 Nieuwvorming bronchus/long;2009;40.0;5.0;30.0;3.0
4694;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.3 Nieuwvorming bronchus/long;2010;35.0;4.0;30.0;3.0
4695;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.1.3 Nieuwvorming bronchus/long;2011;;;35.0;4.0
4696;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1.4 Overig thorax; onc.long.gastr.";2008;15.0;2.0;15.0;2.0
4697;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1.4 Overig thorax; onc.long.gastr.";2009;20.0;3.0;10.0;1.0
4698;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1.4 Overig thorax; onc.long.gastr.";2010;20.0;2.0;15.0;2.0
4699;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.1.4 Overig thorax; onc.long.gastr.";2011;;;15.0;2.0
4700;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2008;1745.0;208.0;1305.0;156.0
4701;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2009;1765.0;212.0;1380.0;166.0
4702;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2010;1875.0;226.0;1360.0;164.0
4703;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2 Totaal buik/bekken; onc.lng.gastr.";2011;;;1395.0;169.0
4704;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.1 Galblaasontsteking / galstenen;2008;5.0;1.0;5.0;1.0
4705;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.1 Galblaasontsteking / galstenen;2009;5.0;1.0;5.0;1.0
4706;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.1 Galblaasontsteking / galstenen;2010;10.0;1.0;5.0;1.0
4707;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.1 Galblaasontsteking / galstenen;2011;;;5.0;1.0
4708;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.2 Diverticulosis/-itis;2008;0.0;0.0;0.0;0.0
4709;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.2 Diverticulosis/-itis;2009;0.0;0.0;0.0;0.0
4710;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.2 Diverticulosis/-itis;2010;5.0;0.0;0.0;0.0
4711;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.2 Diverticulosis/-itis;2011;;;0.0;0.0
4712;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.3 Dikke darm kanker;2008;0.0;0.0;0.0;0.0
4713;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.3 Dikke darm kanker;2009;0.0;0.0;0.0;0.0
4714;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.3 Dikke darm kanker;2010;0.0;0.0;0.0;0.0
4715;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.3 Dikke darm kanker;2011;;;0.0;0.0
4716;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.4 Morbide obesitas;2008;0.0;0.0;0.0;0.0
4717;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.4 Morbide obesitas;2009;0.0;0.0;0.0;0.0
4718;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.4 Morbide obesitas;2010;0.0;0.0;0.0;0.0
4719;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.2.4 Morbide obesitas;2011;;;0.0;0.0
4720;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2.5 Ov.buik/bekken; onc.long.gastr.";2008;1740.0;207.0;1305.0;155.0
4721;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2.5 Ov.buik/bekken; onc.long.gastr.";2009;1755.0;211.0;1375.0;165.0
4722;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2.5 Ov.buik/bekken; onc.long.gastr.";2010;1865.0;225.0;1355.0;163.0
4723;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.2.5 Ov.buik/bekken; onc.long.gastr.";2011;;;1385.0;168.0
4724;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3 Totaal diversen; onc.long.gastr.";2008;625.0;75.0;455.0;54.0
4725;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3 Totaal diversen; onc.long.gastr.";2009;650.0;78.0;485.0;58.0
4726;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3 Totaal diversen; onc.long.gastr.";2010;600.0;72.0;450.0;54.0
4727;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3 Totaal diversen; onc.long.gastr.";2011;;;425.0;51.0
4728;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.3.1 Huidkanker, melanoom;2008;5.0;1.0;5.0;0.0
4729;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.3.1 Huidkanker, melanoom;2009;5.0;0.0;0.0;0.0
4730;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.3.1 Huidkanker, melanoom;2010;0.0;0.0;0.0;0.0
4731;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK3.3.1 Huidkanker, melanoom;2011;;;0.0;0.0
4732;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3.2 Overig diversen; onc.long.gastr.";2008;620.0;74.0;450.0;54.0
4733;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3.2 Overig diversen; onc.long.gastr.";2009;645.0;78.0;480.0;58.0
4734;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3.2 Overig diversen; onc.long.gastr.";2010;600.0;72.0;450.0;54.0
4735;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK3.3.2 Overig diversen; onc.long.gastr.";2011;;;425.0;51.0
4736;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4 Totaal vaatchirurgie;2008;295.0;35.0;210.0;25.0
4737;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4 Totaal vaatchirurgie;2009;260.0;32.0;195.0;23.0
4738;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4 Totaal vaatchirurgie;2010;300.0;36.0;210.0;25.0
4739;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4 Totaal vaatchirurgie;2011;;;225.0;27.0
4740;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2008;0.0;0.0;0.0;0.0
4741;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2009;0.0;0.0;0.0;0.0
4742;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2010;0.0;0.0;0.0;0.0
4743;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.1 Tot. hoofd/hals/thorax; vaatchir.";2011;;;0.0;0.0
4744;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.2 Totaal buik/bekken; vaatchir.";2008;0.0;0.0;0.0;0.0
4745;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.2 Totaal buik/bekken; vaatchir.";2009;0.0;0.0;0.0;0.0
4746;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.2 Totaal buik/bekken; vaatchir.";2010;5.0;0.0;5.0;0.0
4747;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.2 Totaal buik/bekken; vaatchir.";2011;;;0.0;0.0
4748;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3 Totaal extremiteiten; vaatchir.";2008;5.0;1.0;5.0;1.0
4749;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3 Totaal extremiteiten; vaatchir.";2009;15.0;2.0;10.0;1.0
4750;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3 Totaal extremiteiten; vaatchir.";2010;15.0;2.0;15.0;2.0
4751;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3 Totaal extremiteiten; vaatchir.";2011;;;5.0;1.0
4752;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.1 Obstr. art. vaatlijden benen;2008;0.0;0.0;0.0;0.0
4753;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.1 Obstr. art. vaatlijden benen;2009;0.0;0.0;0.0;0.0
4754;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.1 Obstr. art. vaatlijden benen;2010;0.0;0.0;0.0;0.0
4755;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.1 Obstr. art. vaatlijden benen;2011;;;0.0;0.0
4756;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.2 Spataderen benen;2008;0.0;0.0;0.0;0.0
4757;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.2 Spataderen benen;2009;0.0;0.0;0.0;0.0
4758;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.2 Spataderen benen;2010;0.0;0.0;0.0;0.0
4759;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK4.3.2 Spataderen benen;2011;;;0.0;0.0
4760;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3.3 Overig extremiteiten; vaatchir.";2008;5.0;1.0;5.0;1.0
4761;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3.3 Overig extremiteiten; vaatchir.";2009;15.0;2.0;5.0;1.0
4762;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3.3 Overig extremiteiten; vaatchir.";2010;15.0;2.0;15.0;2.0
4763;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.3.3 Overig extremiteiten; vaatchir.";2011;;;5.0;1.0
4764;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.4 Totaal overig; vaatchirurgie";2008;290.0;34.0;205.0;25.0
4765;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.4 Totaal overig; vaatchirurgie";2009;245.0;29.0;185.0;22.0
4766;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.4 Totaal overig; vaatchirurgie";2010;280.0;34.0;195.0;23.0
4767;Totaal mannen en vrouwen;0 tot 5 jaar;0;"HK4.4 Totaal overig; vaatchirurgie";2011;;;215.0;26.0
4768;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK5 Tot.transplantatiechirurgie;2008;10.0;1.0;5.0;0.0
4769;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK5 Tot.transplantatiechirurgie;2009;15.0;2.0;15.0;2.0
4770;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK5 Tot.transplantatiechirurgie;2010;30.0;3.0;25.0;3.0
4771;Totaal mannen en vrouwen;0 tot 5 jaar;0;HK5 Tot.transplantatiechirurgie;2011;;;15.0;2.0
4772;Totaal mannen en vrouwen;0 tot 5 jaar;0;PL Totaal plastische chirurgie;2008;7845.0;935.0;5575.0;665.0
